,VTA_L,Thal_PuI_R,Paracentral_Lobule_R,OFCpost_L,Thal_MDl_R,Cingulate_Post_R,Cerebellum_3_R,Cuneus_L,Occipital_Mid_R,Cerebellum_Crus1_L,Cerebellum_3_L,Temporal_Sup_L,Thal_PuA_R,N_Acc_R,Cerebellum_10_R,SN_pr_L,ACC_sub_R,Paracentral_Lobule_L,ParaHippocampal_R,SN_pc_R,Occipital_Inf_R,Temporal_Mid_R,OFClat_R,Postcentral_L,Frontal_Inf_Orb_2_L,Vermis_9,Frontal_Inf_Tri_L,Thal_VA_R,Temporal_Sup_R,Cerebellum_7b_R,Thal_PuL_L,Thal_LP_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,ACC_sup_R,Putamen_R,Vermis_4_5,Thal_PuM_L,Frontal_Mid_2_L,Parietal_Sup_R,Amygdala_L,Caudate_R,Frontal_Inf_Orb_2_R,OFCpost_R,Temporal_Mid_L,Frontal_Mid_2_R,ACC_sup_L,Frontal_Sup_2_L,Pallidum_R,Occipital_Inf_L,Cerebellum_9_R,Red_N_R,Temporal_Pole_Sup_R,Cingulate_Mid_L,ACC_sub_L,SupraMarginal_R,Cerebellum_10_L,Supp_Motor_Area_R,SupraMarginal_L,Thal_VL_L,Cingulate_Mid_R,Frontal_Inf_Tri_R,Vermis_1_2,Olfactory_R,Putamen_L,Thal_PuM_R,Precuneus_L,Occipital_Mid_L,Thal_MGN_R,Cerebellum_Crus2_R,Thal_LGN_L,Thal_MGN_L,Thal_AV_L,Parietal_Inf_R,Vermis_8,Thal_MDm_R,Parietal_Sup_L,Raphe_D,Calcarine_L,Heschl_R,Lingual_R,Lingual_L,Cingulate_Post_L,ParaHippocampal_L,Thal_LGN_R,Cerebellum_8_L,Frontal_Inf_Oper_L,Thal_Re_L,Cerebellum_9_L,Olfactory_L,Cerebellum_Crus2_L,Thal_VPL_L,Amygdala_R,Cerebellum_6_L,OFCant_L,Vermis_6,Hippocampus_L,Frontal_Med_Orb_R,Cerebellum_4_5_R,Precuneus_R,Parietal_Inf_L,Thal_MDm_L,Postcentral_R,Rectus_R,Temporal_Inf_L
Temporal_Pole_Sup_R,0.0321660869496555,0.41823508164218903,-0.036348087100867045,0.5746645324310095,0.1276586975017326,0.4063450867133448,0.5193209310661456,0.35974030374383825,0.4910036701225637,0.05246384695959697,0.44264472007466427,-0.007679007342109793,0.3157505631802998,0.29703898698125886,0.40733616802701433,0.3436104978361197,0.14076084335618214,0.2593146704532592,0.30726286520354446,0.5535147573846317,0.5146866487596449,0.7524717823621173,0.32461739809812057,0.4099137549403216,0.02904096166201703,0.38582598154788755,0.09213584148739855,0.22293443222671233,0.578527042088359,0.6992286532147333,0.24958759138914524,0.42226472465484655,0.05442057677357795,0.29355831894933687,0.5241338239243155,0.44918764967772273,0.45241965640202364,0.6268213787947772,0.30150632288635976,-0.29731556718248375,0.15651177533651092,0.5076379015978504,0.6154322024012657,0.8143139341997244,0.044272736795739634,0.3462933130221436,0.2836839983702378,0.3367132379752917,0.34292597092828914,0.0784984761261758,0.5438366998967764,0.42968396765116107,1.0,0.3150706535022122,0.14720067386593275,0.2532564343673655,0.33774382767513716,0.4553400563350822,0.30212490870727937,0.4047114463850393,0.042628120442473334,0.42959758152182376,0.19456259946003732,0.4364695729681588,0.481493288368053,0.5371115216668046,0.43313611925033374,0.35894651521445026,0.18625799880792263,0.8188835860626629,0.2820112076898296,0.26059603713531915,0.003594887087957208,-0.007366295800290481,0.38795653240614386,0.2771718225145728,0.28523259682266205,0.2099780899453294,0.4695492041424206,0.4775857328387736,0.46572923234081715,0.4255446622301909,0.3640668610640058,-0.0672539826786093,0.10296102147975132,0.11076981701150872,0.3191811223614331,-0.2750070852216156,0.3896005956825348,0.19897004286993464,-0.05966410282648156,0.29947842580134987,0.420797258503342,0.3467930978333487,0.2956918492220824,0.40267780120851226,0.20726950745155273,-0.0003988419392572761,0.4709586075501407,0.306621516572905,0.5056979763340073,0.4289325604876276,-0.2700567914617831,0.2827168869371944,0.04269534491281216
Cingulate_Mid_L,0.307998752467462,0.48821860512500437,0.5541265989724785,0.7103416048920916,0.50010332231417,0.8262639338975233,0.5886962104949799,0.38007825047883353,0.4569276599417694,0.24403867682240954,0.731284639173448,0.7483089916504291,0.44490061764843714,0.24869264298772847,0.6798963819100375,0.316590953950393,0.11779348990491424,0.6942987966489931,0.6213840618233534,0.6657854296035218,0.30503513349315087,0.5399953227875648,0.12334733986898436,0.6404915742255185,0.5137363185004211,0.40116107265918133,0.6819925299693893,0.5207303324467933,0.6979364022900065,0.34866862032760726,0.4135532739552704,0.3432626722792485,0.36515715421933903,0.8336125992651111,0.6833558679050237,0.7981936270916173,0.654829303080556,0.585290364782817,0.799944766442571,-0.026767746804758744,0.21959815531577384,0.7816671375847917,0.603366959717388,0.44869904068767297,0.5499794245255751,0.8336668869019924,0.6808570339498746,0.7295615492471542,0.8622625374512766,0.21699035797806132,0.4900209520958706,0.655296182762257,0.3150706535022122,1.0,0.24858286459035187,0.49952604048940674,0.559495492603904,0.8061815404786598,0.788655727184043,0.6966204600123708,0.7859960382634685,0.785643183959706,0.6810712063704721,0.28561025675951446,0.721365971100904,0.6643730280531654,0.7378093988641109,0.47067586849346277,0.14892748438329645,0.426181021215546,0.6884307315820295,0.6515243026603712,0.5768256269676793,0.6298734869960537,0.37318941876133965,0.5854450042646074,0.34598662600697677,0.634281866152226,0.5137787281216308,0.759311835769837,0.5921257620893499,0.5265655834549741,0.8994739720363246,0.4380245328856022,0.3503534922244642,0.2674101289152648,0.7510060778162028,0.019885838218095718,0.5377937453762361,0.40966013695664294,-0.0016554312530456955,0.6202824809632445,0.16032626254539722,0.41890745843244453,0.6246715625839695,0.34044146542018244,0.6618588030730391,0.03338131671503906,0.7307300596544685,0.6434833011298281,0.7381371815831023,0.6083902054701633,0.35207529443220076,0.3157512271436861,0.44901774093489116
ACC_sub_L,0.07493207322816335,-0.3936541195867692,0.2805660866733963,0.4636561008394864,0.7240555591584774,0.28142056761296447,0.05666600791926279,-0.3051394638939993,-0.30874180359474995,-0.5408412243817369,0.3684066974721901,0.11665500545636158,-0.10822775009818626,-0.1628748301539131,0.040335468257633844,0.14637088734593023,0.8085806367669056,0.19031925910564695,0.5200229710289501,0.2918793968841669,-0.497720151090956,-0.1590923131951664,-0.0010742542687370103,0.4390919786320725,0.3516350186329788,-0.4758230858550923,0.43435933802577026,0.22632059841123564,0.0022994417555571873,-0.27033596960713685,-0.3296844896774679,0.4150322651640723,-0.2012328279825217,0.19686729336141712,0.2205310455235662,0.2833735894873685,0.04122526089889785,-0.2571010171087093,0.2512648679030337,0.23841652751678555,-0.12032481407896203,0.3364104601269696,0.3186433414815353,0.23659149804888727,-0.32858267478478376,0.13444452678458432,0.18601394937961344,0.3904562043165019,0.1780556635261759,-0.5782961427339055,-0.28603139453881987,0.4564664501584901,0.14720067386593275,0.24858286459035187,1.0,0.05801466197107225,-0.09453577455280049,0.17187770297345292,0.1771614279382291,0.4525346979544511,0.18182311774826287,0.2917689674167013,0.22442387814396933,0.4597220849615897,0.4690593697604319,-0.08660234799756815,0.14101165048945755,-0.3976160237200297,-0.25747512296034053,-0.1368202599240732,-0.12319020126994429,0.10472451962846374,0.5582438666450844,0.13794157087745637,-0.42442404132509404,0.3474818995998096,0.37840998583690466,0.2845616232294087,-0.16956929064902657,0.07302285845197777,-0.3020707650911795,-0.31196762824473284,0.2837569682799726,0.5909683062325632,-0.23962391648722142,-0.5300954041072589,0.31894901824227523,0.45768361141558106,-0.28297496087371554,0.4833425753563939,-0.55570554191105,0.35212719050926145,-0.3598864471289294,-0.4476742231176823,0.6097543035016643,-0.510515939031628,0.16887772868822892,0.4971660993667122,0.05657748849304418,0.2595967783671521,0.33796357733279525,0.152818260206305,0.17846315473884594,0.6445747684965623,-0.2709381550271043
SupraMarginal_R,0.36634879928087244,0.3912336391706442,0.5133943871627668,0.4127762420531176,0.22011979901859904,0.22175286296125302,0.4496271679167963,0.4191979429118021,0.5014411385926207,0.2167800514991138,0.3316289325673744,0.3293933896173006,0.5210282042739096,0.06318195665127631,0.4836061702660077,0.06250174148505756,-0.11112508777593898,0.48498324905033524,0.39557839875508244,0.353380340092462,0.2107316855444337,0.48853076985152777,0.058425608768131784,0.46845343176303045,0.2667053339637537,0.3304358442370401,0.49312255362097546,0.36349650725025484,0.6653948936880857,0.19404068539890648,0.5954854313305205,0.09469478278176058,0.27109394903863,0.6669690294125813,0.6960238733177638,0.3703047075813111,0.44774943275627016,0.46677835583838917,0.6540514133323961,0.25981059516375093,0.09852761570378123,0.502323532962819,0.20414100900160126,0.2894801150006103,0.35192732857216563,0.7582988082945789,0.5044559041100473,0.6280840787571854,0.4697378493022649,0.27987548995751094,0.3094055046472266,0.5259117143516713,0.2532564343673655,0.49952604048940674,0.05801466197107225,1.0,0.5032932051196993,0.6842005235667838,0.633683474965555,0.21443098771821267,0.5454034501224951,0.6315024276430936,0.500375547649925,0.0686976497846701,0.4175463024426237,0.5047616864695917,0.43403692915377945,0.4890813653023131,0.1307743644676027,0.25985931573854065,0.27708160512698865,0.1288030758320867,0.15152828688892764,0.7249959194539803,0.3400360747295612,0.2876226700819318,0.364530707315133,0.5693183203826521,0.4770511226595218,0.6185001245104654,0.4927577359090564,0.4448254290120078,0.3325193206413442,0.3579332899958161,-0.01714983202481389,0.3341646859641057,0.5499851292260625,-0.11202095538442894,0.3540122655600293,0.22665706552032214,-0.003953484611486717,0.39056961897287684,0.3149206952485527,0.2679739057118849,0.10604537541468352,0.26629729453176115,0.32462090671973776,-0.09512760028859513,0.5437712313349663,0.5916704854789928,0.5939407941925258,0.39244833511228866,0.6776041259929111,0.12227497844914811,0.29951186569866906
Cerebellum_10_L,0.22267035507672558,0.7073321452751732,0.23249175508413536,0.5530488936930684,0.18819585636132002,0.43207283779249456,0.731954134013606,0.42746521442456586,0.43952358085313287,0.48681301634317975,0.6427258680799236,0.42019130369765084,0.5888314373997163,0.21576347406661694,0.8135261591543574,0.32116880229998496,-0.14671868246676634,0.4767226555585965,0.5747521655108796,0.4695588269253125,0.5838809642930953,0.6513115021547122,0.0910387719423737,0.32113834311305756,0.32968267478899127,0.6368795829606302,0.4353232314097333,0.5147452297623362,0.6777885166081355,0.3979388507144086,0.4940567954678656,0.35715245267380696,0.37996913047243785,0.5948656147522499,0.6584891288057305,0.5823760138882909,0.7728934180192191,0.6844667581805222,0.5543557029732773,-0.24564142335038386,0.36524832085293046,0.5913953325326736,0.3710684089172278,0.31578723694220484,0.5823874060909956,0.7842552130013488,0.6836286502759408,0.4299533652505446,0.6111642650044542,0.5131252705748612,0.7087002900299114,0.5914847629028367,0.33774382767513716,0.559495492603904,-0.09453577455280049,0.5032932051196993,1.0,0.7455138355520405,0.4913133177304097,0.49934974704489077,0.5971336564052607,0.7309522905363468,0.6292363234660412,0.20213319671773722,0.5227652653625575,0.7331021071346566,0.4948033083901117,0.5642972399809115,0.24454424854624685,0.4759001045653473,0.5106837489882045,0.5006241405573524,0.3185207575388091,0.3587492087433444,0.6224196321101254,0.46118395154793623,-0.00017829740951686002,0.5901683198393737,0.6950502095252763,0.6306950996329204,0.8003134454011827,0.757400758216939,0.40579555102213744,0.36990694579666555,0.40704025188770177,0.5542346646240505,0.5849838742725259,-0.09149083854052627,0.7743293855968378,0.380354934224639,0.18880183953192378,0.5932275628138358,0.3235375154506252,0.6290195168471602,0.2703778080167237,0.6192942327068096,0.6260327623478082,-0.20619619866482225,0.8503488214335337,0.4859804422217193,0.409921575465268,0.5356836096363476,0.24282366562801228,0.1439562873979231,0.6395416197912356
Supp_Motor_Area_R,0.421678888379773,0.6642906673337834,0.5159992642142138,0.7870437192654649,0.3837905545848891,0.5809125204970623,0.7220200524726244,0.5310064982813723,0.4878287209415702,0.36935245096255503,0.7480217441501217,0.6703704864381446,0.5895078314009238,0.2298899082615692,0.802704337836658,0.32322588815816483,0.10453843291180534,0.7126695303690022,0.6806590898335474,0.688861107447996,0.42041611703357895,0.6410063966697037,0.07761174759322208,0.6567724536605757,0.4954179431889382,0.5449824954662816,0.7446088131997276,0.5209112789829987,0.7772736500259197,0.40393767011805465,0.6304854268358838,0.33674569140120897,0.5145599324112923,0.9296990122601281,0.8667899027551955,0.788939362497676,0.7557367698683634,0.7305336990230594,0.8355421672344259,-0.011979245941426717,0.41018452270631955,0.7419000124008979,0.5413017284385985,0.5917346366816907,0.6076159802168346,0.9223851976787738,0.7916172229713766,0.8104091798745433,0.7795330715687211,0.3802405950657013,0.6413335773650064,0.7750459283800529,0.4553400563350822,0.8061815404786598,0.17187770297345292,0.6842005235667838,0.7455138355520405,1.0,0.7910820985980596,0.6141187048969872,0.7373473539484818,0.8401975896226654,0.7095366379740277,0.346323092186585,0.6887757902870844,0.7758668875354067,0.676533830252779,0.5717986009484001,0.12919065760020368,0.5427390327311965,0.580489905227916,0.5176182323695636,0.4035065254166174,0.6600939173254271,0.5232594832576569,0.5642483481408241,0.30644193342214127,0.6839903738270534,0.6378878966750742,0.8569594419841737,0.7310592615242575,0.670842919207284,0.6726640279475327,0.5103362231878096,0.2931847575583723,0.448838343043823,0.8513871575955682,-0.14590527866937944,0.676614856080819,0.516143917553988,0.1178126090380402,0.7161620465636686,0.33223953885961005,0.5250410917655786,0.49943550923240837,0.47917093572194297,0.7305512707597379,0.0612294412892616,0.8511850591290137,0.6990316552933906,0.7318687423111382,0.6616338823731744,0.45100831286742515,0.3704973943431154,0.5628707806225259
SupraMarginal_L,0.32967641913421153,0.5080803934120132,0.6525047572651231,0.6477472849622418,0.3131764871912643,0.5504145177733645,0.42603092246249186,0.45102279200057127,0.5237903200157985,0.3028320957403488,0.49640229427308397,0.7213988819179344,0.5221512333432123,0.21241008404825445,0.5113458868370383,0.2586148816721258,0.024789236395549304,0.6354575685014757,0.4727053434668211,0.5831375769564511,0.3032754601779685,0.4903585196214275,0.012670707514023076,0.7017803048627556,0.5402380960067273,0.40967945457297816,0.7873470323752634,0.3269309173293994,0.5692372002558852,0.33612121376881426,0.6533260020277382,0.14545261218024835,0.4830026231024964,0.8212385555007783,0.7171315144504352,0.6552748988963932,0.587524996139015,0.5693020237429076,0.8101562493224103,0.20590835985097364,0.247235522706417,0.6245009258740833,0.4053224432856169,0.4782546407441286,0.5974638664940001,0.7537583419774184,0.6541785391157822,0.7779267295818971,0.7208695048255569,0.3044089406588371,0.39505726879566727,0.5538133530233145,0.30212490870727937,0.788655727184043,0.1771614279382291,0.633683474965555,0.4913133177304097,0.7910820985980596,1.0,0.49558501071302213,0.7201418187308811,0.6192645425978484,0.49747561825292386,0.23047265309444417,0.643391460966035,0.6867055092154197,0.6789025935804256,0.5817147797065116,0.21875972299459864,0.4396275246453826,0.5142187731456833,0.3965878177179492,0.2934673021793577,0.7433256925394697,0.42769067488455664,0.4651037054920283,0.4781308009247872,0.5558315494733629,0.5545446419609588,0.7796152446066117,0.5616077647989477,0.5106121215795603,0.649602993475876,0.42237766302622315,0.17034834911641325,0.33924653765793183,0.8126897789566061,-0.15866880498927513,0.44682398421323893,0.3810156284805185,0.14843095675726747,0.5367403548929585,0.3455229922246883,0.35051656942673043,0.38987049024618314,0.318607263590724,0.5924288160549408,0.010232996662379808,0.6280817347419775,0.6900698921275061,0.8024728652503753,0.5111395418033067,0.4829985501759888,0.31173181618292284,0.37511548488887886
Thal_VL_L,-0.0496157339603633,0.3078258482384605,0.31231523186755533,0.7625865953034925,0.6264620201480446,0.6899717435770798,0.5858892907736791,-0.013056404571203344,0.03772059083394943,0.09834488532124475,0.7873075106799268,0.5285259679133958,0.39763096847906493,0.41815618808373856,0.6484746868512331,0.6184195747284607,0.41920411517624745,0.48836365488285083,0.7383457745288979,0.6034904163632212,0.14910339126628538,0.3743477089065355,0.24346449195835954,0.5023617746669794,0.6346450207892997,0.1501309147819433,0.5933085093825379,0.6167253810269443,0.5306114256847837,0.15628259902198705,0.08947616177466651,0.7579035643179453,0.18584216611436366,0.5476966178564677,0.5729454669366213,0.8021986597566675,0.633169753614383,0.4565808308827769,0.590803064169921,-0.18426277064170823,0.2382394506107178,0.7974095024906942,0.7447070903024555,0.4863715698042611,0.24641679115975862,0.6206694626629721,0.6190611103629076,0.5586354279903082,0.7488542904267551,-0.044093690714916374,0.4118711874216879,0.6389548282296594,0.4047114463850393,0.6966204600123708,0.4525346979544511,0.21443098771821267,0.49934974704489077,0.6141187048969872,0.49558501071302213,1.0,0.466410891714846,0.7366447309853695,0.5515692161474679,0.5945358787165235,0.8060860052303546,0.49200409161798303,0.613202340717574,0.07621796996897397,0.21780318453720815,0.329077054729953,0.45373113013056837,0.5839532424750394,0.7177701171722354,0.28944553971559894,0.1257322490026759,0.7022948052381042,0.18224212364840484,0.4543855300521412,0.37168513478269705,0.568917300426246,0.38423962956862,0.3482116255266725,0.6857104564906087,0.5985996341214627,0.4208197034438332,0.016621628946679127,0.5876918771052321,0.2865370530122457,0.41880858543204336,0.5861840473470882,-0.13458601489647992,0.7703888459323164,-0.041627953534572555,0.26764254542386623,0.7601547506703299,0.18672072631908496,0.7398146295075629,0.2537582488692959,0.6350322111172676,0.42499708615663967,0.5009994037490062,0.6657424051487513,0.09049694748666202,0.42842689412398466,0.3277570745765919
Cingulate_Mid_R,0.44544278865837095,0.36866099475558683,0.6018787673515096,0.5285754090326297,0.4568864359909659,0.593203437230752,0.4476857059647156,0.3124882502753328,0.296158453750502,0.1791019276494046,0.6237895685868562,0.633035915984815,0.4651473250378425,0.08588485440778573,0.54045661972278,0.15357331480151923,-0.005166395972700313,0.539191597918596,0.6205754445150146,0.5627025507093266,0.1838480673875145,0.32726106817514095,-0.005607577902112769,0.614262920330419,0.508453154802963,0.3498906966470813,0.7316758472888203,0.327736429141998,0.4581126485286447,0.20647036811286568,0.5055967508489082,0.20224954923425964,0.33853574892250377,0.7217717714532744,0.7194360510687042,0.6029110273019002,0.5369081334792459,0.4508747754132093,0.6554729039357503,0.1718745326754454,0.13002371852508035,0.514439279100792,0.36620825888959996,0.22563214413026425,0.4849903256040955,0.7663911989004675,0.8388798650069245,0.6457000979673456,0.6623494960852069,0.2216777406179037,0.34415468467567784,0.557172105589334,0.042628120442473334,0.7859960382634685,0.18182311774826287,0.5454034501224951,0.5971336564052607,0.7373473539484818,0.7201418187308811,0.466410891714846,1.0,0.68280812673538,0.5554209089355089,0.2016975260108532,0.6442555607819063,0.5939840285459212,0.4562021430069472,0.3684357505779885,0.15391949576738598,0.2648148390429728,0.49490994018679646,0.4481715278138153,0.41428595945284,0.6961486768436093,0.3711882058938987,0.4502983715159111,0.2652180085372662,0.6437515975753205,0.49782694905235214,0.6200865644100565,0.5200722463412211,0.46260350599613714,0.6046300076116922,0.5659006517877574,0.22699880856623264,0.27170984392782904,0.814165000518974,0.08338566236365684,0.4832335127753824,0.40504961521088945,0.07587347081105184,0.627291492250929,0.06515444476636305,0.23479860873378142,0.4004665889389915,0.22004275486701957,0.6041175680898717,-0.06399347960628658,0.6452468622561904,0.6306213860794537,0.5990703676419614,0.44093198007905715,0.5821143194685197,0.3585443997374959,0.3534283526555466
Frontal_Inf_Tri_R,0.23245194952190212,0.4864851729219977,0.44016892013712877,0.7694638338383609,0.5415977069959562,0.6624741021998564,0.7126830504783553,0.2252366107265537,0.29159570927491607,0.23691255606357844,0.8027594738724673,0.5304898510139953,0.5164258940488151,0.2823615599024349,0.7984986774355125,0.4456800691690292,0.16638565721568727,0.5971864548663898,0.768287240854412,0.6261188057113978,0.3272226820201748,0.5844129175330609,0.22495857766028607,0.5844965387547085,0.5769951650472536,0.3888798450021065,0.6453625087093066,0.607042839755449,0.7763623353759497,0.28462694786411075,0.34637775658424136,0.5587974434461356,0.23172357672910301,0.7598636223086639,0.802034177054754,0.787149333467257,0.7142936552120184,0.5857955622783212,0.7200571646634679,-0.14206396052364542,0.19829338192121992,0.8506585470202496,0.678639177884595,0.4785272706914196,0.37784826891210055,0.9071054255472316,0.7628594120643442,0.6651874285056342,0.77690607892911,0.18234414676451588,0.5460490847358859,0.7301341859150144,0.42959758152182376,0.785643183959706,0.2917689674167013,0.6315024276430936,0.7309522905363468,0.8401975896226654,0.6192645425978484,0.7366447309853695,0.68280812673538,1.0,0.6856859335082195,0.4243172357439125,0.7742195315973641,0.6478519117249576,0.6173377364729421,0.32245742002928285,0.2205889559539518,0.44293644675165994,0.5138630157765713,0.6009181805366177,0.5561713661362826,0.5195227427223506,0.3668035521725151,0.5991803873189562,0.20092753549282547,0.6233911068290862,0.5596933581880764,0.6951847313335152,0.633532607688559,0.5640891963564455,0.6596409147273122,0.5583789930887615,0.3445428656708282,0.26489939085296427,0.7419114416709004,0.16589323018491944,0.5997306599061514,0.5570299533329327,-0.0688902688746205,0.7630606329045083,0.11721564390371986,0.4026219337268261,0.6369299062749169,0.34456825413334374,0.689104538727872,0.052839549443344506,0.7933222251436458,0.5661385008885211,0.631592063645184,0.6396775897238257,0.36817386217980536,0.3653759311852554,0.4185850512480944
Vermis_1_2,0.40639043005564257,0.4734459719331197,0.33304025903528056,0.5883453796747651,0.45832940882539247,0.4732916310910566,0.6766252455538987,0.37055909295142164,0.3444543433735641,0.31353410795152864,0.6920419921524061,0.5931638589403364,0.4644346505176237,-0.007609624351689356,0.7733649097876145,0.20074823410230208,0.13180777955811973,0.5613087834460274,0.586670171788313,0.51369090938432,0.2366339230050444,0.4407579098528456,0.020433249513975772,0.3173277702417799,0.33011604719229437,0.37214908438344774,0.5198436808332356,0.5396812821722884,0.7029671837014698,0.1486254515795364,0.31125751451332845,0.3337805920757034,0.4188739894247209,0.676783233617933,0.5601544179584208,0.5648524083437174,0.7048317664741077,0.45997392988792263,0.6828838201570022,-0.06467694447287431,0.37779686394214795,0.6095112700955891,0.317121786131835,0.2742473454747261,0.5293526912536354,0.7475797610155062,0.522835223822566,0.5877124414876366,0.6865121082174351,0.31994642251056354,0.5077562719278854,0.6991424672260411,0.19456259946003732,0.6810712063704721,0.22442387814396933,0.500375547649925,0.6292363234660412,0.7095366379740277,0.49747561825292386,0.5515692161474679,0.5554209089355089,0.6856859335082195,1.0,0.15155160329357015,0.44071093850016,0.5760970780315566,0.5499188454679068,0.41859253733723134,-0.019057518424725254,0.2009684991784874,0.4974989019566211,0.5431977390622929,0.619483681046058,0.5004873865867174,0.3387387517370806,0.569852766380117,0.15441016842557215,0.6683965709836542,0.5236943153872547,0.6504839556784286,0.5702870186421034,0.5612804590828057,0.6448978219430325,0.47344223094857874,0.20797207549742128,0.36261228673110835,0.4698380300288507,-0.010601334637321139,0.5454269895225532,0.42785105713303573,-0.0711786533450038,0.49195221730501393,0.17451659525758761,0.49820134249103776,0.4420836924534444,0.3759485502877366,0.5847860677394068,0.0698921790584812,0.768136620579303,0.5465760386515305,0.44592974974984567,0.541211218631777,0.3619492196172964,0.25686673797414916,0.6397347088471288
Olfactory_R,-0.04892165103745117,0.07980855386562616,0.232635398281175,0.6069204865446324,0.39410064301514364,0.39752903183205274,0.22356478315484443,-0.05261959367217815,-0.07351731582391,-0.1392452178585824,0.5069308260654832,0.16316471664738794,0.2512738925452418,0.5627787634470789,0.31067061407051366,0.6566840328696537,0.5351388668541057,0.36768111246300883,0.595223766843126,0.4622594010750771,-0.006000404584539738,0.1643296625431014,0.15997131964574743,0.47706579375166586,0.5110062162774153,-0.04394580252236898,0.4032442498179393,0.29547352962732637,0.21470577163726334,0.07931589119612359,0.10232784211545919,0.5708921779494897,0.03692761320200358,0.267755336672569,0.4673540546568585,0.45866517712851307,0.3384498099581539,0.33010033282104,0.3106051846283035,0.06129986162560928,0.14198742724223595,0.442820780939365,0.6562493010373655,0.550198336420626,-0.10785659547985009,0.2529117370488933,0.4751504035665494,0.40209899387718084,0.3153873923705256,-0.25564413855861057,0.19727012573182925,0.2751987209918382,0.4364695729681588,0.28561025675951446,0.4597220849615897,0.0686976497846701,0.20213319671773722,0.346323092186585,0.23047265309444417,0.5945358787165235,0.2016975260108532,0.4243172357439125,0.15155160329357015,1.0,0.5900728345944356,0.2601275388434309,0.37896299640395636,-0.0783062992576507,0.11537291453360941,0.30933816262845315,0.1331973067847688,0.2300052598619371,0.3216282459523057,0.15991859538686415,-0.0007215593095390246,0.41664366511079715,0.30934243940420453,0.07380008538506776,0.09270385214124448,0.31773880629143,0.10267471669546956,0.029543663743585486,0.34586542953942023,0.5276176995052039,0.24983965096790867,-0.1886915484347513,0.4048100789878804,0.20208365261454583,0.13963583339485638,0.6972676701392494,-0.11660517265179557,0.6087283282978128,-0.11479646245389828,-0.007731328936191389,0.6220316202861385,-0.03968490807677086,0.49800618834701615,0.3151521333053076,0.33069913402203993,0.3215805363084183,0.3853268201064368,0.49698391193193336,0.0748946663353931,0.48464574822840994,-0.001067345955428391
Putamen_L,0.05633458547490076,0.2483471284349581,0.5634735773260982,0.744971958334066,0.6204912025703964,0.6837992863944132,0.4462630050936398,0.07286956139241865,0.17474814488114837,-0.09534954853481456,0.7518471210462654,0.43299145631410024,0.3979820285828484,0.4273159327134204,0.5449776652577951,0.588513385772751,0.352765908040045,0.5888269344023116,0.7868284448034438,0.7018274387002482,0.11014739476401184,0.4439545971689116,0.16552361568084434,0.7961118076043745,0.672922498548815,0.09911443418268595,0.6912553336303318,0.5269032648982864,0.49704063624717093,0.2382738048957857,0.2554986763379649,0.6115048259876058,0.04091922918733669,0.6559383605330051,0.7234672869645948,0.806072956038371,0.5777425067870188,0.4671501774424246,0.6400424554071208,0.06661666481448092,-0.01930611142827577,0.8189290434096602,0.7634846493895924,0.5671992973663981,0.12813452305669615,0.6893870428039105,0.7201199580267706,0.6886610342603129,0.7456313150549827,-0.15466085587956235,0.29110555980149894,0.5965935321787111,0.481493288368053,0.721365971100904,0.4690593697604319,0.4175463024426237,0.5227652653625575,0.6887757902870844,0.643391460966035,0.8060860052303546,0.6442555607819063,0.7742195315973641,0.44071093850016,0.5900728345944356,1.0,0.5247664657200056,0.6609824799381864,0.15703366853513268,0.2748290696121985,0.442486770452972,0.3728729038650048,0.4750302323781706,0.5171950576369536,0.46093001120158,0.1636375009309897,0.6074496519874829,0.47125660742501685,0.46529012741806286,0.4132153794612751,0.6065059937516944,0.35443553969042313,0.2820371691346377,0.6224303206444298,0.6222527250246703,0.30576743395725253,-0.09147106993294794,0.8074421656453981,0.18310366533044012,0.3053472476602905,0.5379822084658724,-0.1482843857707128,0.7247196508850348,-0.04718695097628458,0.08439046915296898,0.7250016898359536,0.07184599532292218,0.6209775111482058,0.21037163943054038,0.6063464418413256,0.6257516216510162,0.7536537929249033,0.6672575026046103,0.3060822901717428,0.48149682030822455,0.07870647213031852
