,Occipital_Inf_R,Insula_R,SN_pc_L,Temporal_Sup_R,Olfactory_R,Hippocampus_L,Cingulate_Mid_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Thal_PuL_R,Pallidum_L,Paracentral_Lobule_L,SupraMarginal_R,Thal_LP_L,Thal_MDl_L,ACC_pre_L,Cerebellum_9_R,Thal_VL_R,ACC_sub_R,Frontal_Sup_2_L,OFCant_R,Thal_PuA_R,Rectus_R,Thal_AV_R,Angular_L,Heschl_L,Postcentral_R,Thal_PuI_L,Thal_PuA_L,SN_pr_R,Thal_LP_R,Red_N_R,OFClat_L,Frontal_Inf_Oper_R,Calcarine_L,Cuneus_R,Frontal_Sup_Medial_L,Vermis_1_2,Cerebellum_7b_R,ACC_sup_R,Thal_MDl_R,Vermis_10,Supp_Motor_Area_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCpost_L,Thal_MDm_R,Calcarine_R,Caudate_L,Hippocampus_R,Vermis_9,Putamen_L,Temporal_Mid_L,Vermis_7,Cerebellum_Crus1_L,Thal_AV_L,Thal_PuM_R,Vermis_3,Thal_PuL_L,SupraMarginal_L,OFCmed_L,Parietal_Inf_R,Lingual_R,Temporal_Pole_Sup_R,Cerebellum_9_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFCpost_R,Occipital_Mid_R,Cerebellum_3_R,Thal_VPL_R,Thal_Re_R,Cerebellum_10_L,Caudate_R,LC_R
Frontal_Med_Orb_R,-0.32758770591651937,0.5438534832741336,0.1360946047798807,-0.21409298160498144,0.05142137349261056,0.2479613865338794,0.028387113523928708,-0.33175074944845584,-0.06591294775517265,0.05910242153579815,-0.29354736948542365,-0.33549433856484145,-0.4573557725843511,-0.07013154151838992,-0.257088517723304,0.5010755977328006,0.3735045186463096,-0.06324503415141114,0.3685826686952166,-0.06758185082132669,0.7570460077084319,0.017470344850384227,0.5841104058075913,-0.3676724790756458,-0.1595541577844871,0.27033966290806116,-0.3403639224817806,0.020184895698167515,0.1960619618106546,0.1545932632883589,-0.05826257142087231,0.3857743748955258,-0.3151924629163443,0.06221384344964151,-0.37677747489973284,-0.2831795147310953,0.09763885289291115,-0.34841425917851776,0.2395218393770823,-0.12340955604158327,-0.3068409458364461,0.4064166592896354,-0.14598116802595001,-0.24996398468005535,-0.008216346994128952,-0.31795457493475277,0.012176304873112786,-0.44146667066752737,0.02207379548788081,0.35296954917001716,-0.12029269056029505,-0.3052489947804823,-0.0811516152785173,0.0069686210142365776,-0.1617633939710163,-0.32359470975112375,0.18540391161221187,-0.470213344920192,0.43034344339639796,-0.3593134750425432,0.5764714728550941,-0.3965624108339531,-0.38478199053651974,0.1063702964771357,0.3525602769431903,1.0,-0.21662420131085178,-0.5017033533791033,-0.3408717609590126,0.02725296459077304,-0.06508836917677159,-0.23272280150432947,0.3642527488425146,0.1242150224798943,-0.36817998273660196
Cerebellum_6_L,0.4590996278970711,0.005953501605240291,-0.024460682418950067,0.44209058297754233,-0.3618599889216171,-0.1509705474012096,0.012007777440186178,0.7448505464158237,0.595113287870192,-0.17870736654577757,-0.0012460538954153209,0.3359291058637624,0.7350976291633083,0.011141152548485862,-0.05324371833082535,0.05143064294465505,0.04304660481542034,-0.17853860502380384,0.10307784227691728,0.2707370783770327,-0.2566468375707891,-0.04393212768107712,-0.10522877069309781,0.2793964334754749,0.15365201542006615,-0.08527048304942872,0.5767277360572899,0.3010506519431823,-0.22553216368162074,-0.12312156338861596,0.0021969800479950553,-0.5802030606390778,0.7296068169876883,0.3238836010961397,0.80689481951509,0.7530653780681907,0.184009887929187,0.5650682383116852,0.27948762892419543,0.19267636511091205,0.08784649915869505,-0.23788339562676208,-0.1188855013756538,0.3410310589856119,0.38817152177926834,0.35937542841112874,-0.33050144850350166,0.8165953179601749,-0.2086809423311109,-0.10961065996481772,0.7800021956816592,-0.09026023585512963,0.2859234331125542,-0.15904202942100598,0.5829892389062812,0.2219657878161431,-0.1160907709680617,0.8007545210038483,-0.3853643497246078,0.7858874719899882,-0.30650815855564373,0.8132220196024332,0.5365270813308788,0.1769271375887362,-0.03468856809817457,-0.21662420131085178,1.0,0.6466897909706196,0.5301167688899704,0.6974972015826059,0.035577117300199135,-0.31786709239377675,-0.3755326394926516,-0.1220103831003118,0.6199694744497201
OFCpost_R,0.5664948623574132,-0.04802732142147104,-0.2312821991736143,0.6656220572909655,-0.3650495131142171,-0.078419084338273,0.1632357406315778,0.750253993982652,0.3064369077380413,-0.21062652064220083,0.08922819857216074,0.4354324212483684,0.738300016024905,0.2667698387032563,0.0542175677950371,0.016026785432842833,-0.3074663340065527,0.04948408818134388,-0.16976231387101393,0.4004787628680098,-0.5714127433633901,0.08824779362885134,-0.4311370227006207,0.6096044396166448,0.108506525038462,0.014081721324873349,0.5947150337909217,0.20579329165726176,-0.14075342195765483,-0.25602327092419574,0.17045485826010334,-0.43853210969593687,0.5750172718500534,0.3749742246245844,0.7456343727559731,0.5006568801638074,0.11848874688194097,0.6522591035116455,-0.024534127540513134,0.2529529587116217,0.24718150046244158,-0.4835996164774763,0.14983712665832957,0.3845458941827216,0.4424985491773179,0.6608392665086403,-0.1508746939229187,0.7722364530522682,-0.04048982915091855,-0.22857982163740526,0.44163899801007744,0.19743571587750064,0.2775811707813824,-0.15162503820481835,0.319017457901846,0.45913428088046515,-0.06231486962323841,0.7075966464531434,-0.20017757725419166,0.642337817693106,-0.45805042630176024,0.6366767158073889,0.7582991154174477,0.4609002673083502,-0.36099584367939613,-0.5017033533791033,0.6466897909706196,1.0,0.4949777378017935,0.4241582369860977,0.18773045539594152,-0.1259688929712369,-0.5657293097304191,-0.07819661362449777,0.6433722129364831
Occipital_Mid_R,0.657814589456635,-0.2583959905742603,-0.24899761925678568,0.4832043264200893,-0.2942346210087374,-0.3747213858945264,-0.2076691138690117,0.4598875738218218,0.5306619761306745,-0.36548419883612193,-0.09638979065395495,0.0982416147954643,0.688374282094038,-0.13619544371777295,-0.22585206792659798,-0.1955817921111739,-0.40495109301956367,-0.31597516541386966,0.00806688392386944,0.02196066316600034,-0.5262479258232694,-0.3068125813429902,-0.33608141895879123,0.30872949941834527,0.17095020752522785,-0.28396694738397815,0.3340254792037932,-0.06646847560116485,-0.37753875939020237,-0.24229642223661957,0.0017410148570337054,-0.5263343535674854,0.4013567431942215,0.08652828002242915,0.5667767230907719,0.5830175399625865,-0.09790808938357493,0.2806718052175103,0.18860318436129664,-0.04088652007670973,-0.036820185046921514,-0.42155807530253747,-0.26630586560347924,0.04744077037766364,-0.050827082198873844,0.21968645028914074,-0.3783612825452235,0.689360915030985,-0.27224461600946637,-0.4468632030781986,0.3141771482840688,-0.13818972280944333,-0.24183312131847728,0.10394685356469986,0.040037809216094775,0.0726256839210314,-0.35482397643538577,0.525877855481163,-0.4358024894002425,0.5257190503870031,-0.25760762909423635,0.5718629946665225,0.40852960132541943,0.08009527667743457,-0.23269562722591267,-0.3408717609590126,0.5301167688899704,0.4949777378017935,1.0,0.13582646509639257,-0.17166709628852542,-0.23983124373321726,-0.4912491834554606,-0.42122616732673324,0.35073558343612454
Cerebellum_3_R,0.11495096119510578,0.3196217274114122,0.21509460073134118,0.3190304343629933,-0.15011813255361595,0.22857712412446546,0.15417725713684907,0.5585580889266513,0.48930988304971085,-0.002358804177474627,0.1107743195115818,0.3009696927580158,0.4472401232716661,0.07920438674226987,0.07939584640132116,0.16415865207618385,0.30246424179719167,-0.001894512313703424,0.16553404205938718,0.32156324646138695,0.04422720965548358,0.1634478853622699,0.15660712353426742,0.1325234902027012,0.055152649852979685,0.1672036534114752,0.4872195738406948,0.488614133917739,-0.003400805170424748,0.11425413371166174,-0.038977643229124934,-0.20614274154160897,0.5982224266620817,0.36151458395935493,0.5367482188507668,0.44393649748187863,0.25829718873603486,0.4933996827409256,0.3722949086954095,0.3455049674784744,0.14009086306902804,0.01714227931948127,-0.024919842761781774,0.3705891693753678,0.5824528679171638,0.2298312981690627,-0.10160588928835104,0.5259560214618977,-0.0049700982678605714,0.32466690073555426,0.647671884999492,0.06741739198421799,0.5157889655777316,-0.29490531977546347,0.6141832150140634,0.185961056817122,0.1448583451675352,0.5777779150838598,-0.08538025269193718,0.5525854019888303,-0.20337560835777213,0.5901644276565841,0.44105687279641376,0.29355219475271294,0.193789269676598,0.02725296459077304,0.6974972015826059,0.4241582369860977,0.13582646509639257,1.0,0.20714422615886027,-0.17242098895427288,-0.07770482088900761,0.20145288080728288,0.5751207733167827
Thal_VPL_R,-0.016096362848066276,0.38507204216324514,0.29601452111386817,0.49224519054598503,0.30416684984395337,0.6907048560001203,0.5722221320785321,0.3793724363773279,-0.1153116345442636,0.4876668965701972,0.5908002090531059,0.7014751104895092,0.1085566040755078,0.7564975602169647,0.6627091519666188,0.09617496323670459,0.07162726536518421,0.821400650872023,-0.3149797666630992,0.4686757476219345,0.16261499426694023,0.7783954372900208,0.07264412962980055,0.44279906684457937,-0.18705390053943102,0.620529508774782,0.4339431803280545,0.6911331174429381,0.7298867797584031,0.20615926324458336,0.2098804728810929,0.27119184833827475,0.11726634746325568,0.5679423582379782,0.1234155420010693,-0.0001445516440385406,-0.016716800372975727,0.3030402356436079,-0.07942719203446012,0.44203596061604467,0.7895314456837532,0.08597505753285964,0.7307321344716097,0.7419151040238237,0.5171294784958522,0.24863125183521537,0.6564968342748364,0.06642962321404913,0.33761453223461857,0.511614717063089,0.000797614995590977,0.6342854770621725,0.331685874605647,-0.06754723323811838,0.11540166073120454,0.6041090978926625,0.8360927951754064,0.12275735779215693,0.46416040856490026,0.09099198284982776,0.04430341578967776,0.11340966402649585,0.3788800712911738,0.30231805270859546,-0.03370000820482861,-0.06508836917677159,0.035577117300199135,0.18773045539594152,-0.17166709628852542,0.20714422615886027,1.0,0.4168087364835556,0.05993437832849915,0.681762434957132,0.32076769965651813
Thal_Re_R,-0.21143621209057198,-0.016419085517757802,0.14714382242841953,-0.0902435553658593,0.49966453284182,0.2560158750138075,0.30600405441663475,-0.03629865041852027,-0.25944443588898297,0.23085058891599305,0.49611920049565505,0.20739942261822597,-0.2188264437179396,0.36725318896205633,0.6053925315299109,-0.33784347544240695,-0.1041947869632723,0.44525636379126243,-0.20220222852089084,0.24588309844094905,0.0002381249637605976,0.5039179404053493,-0.08380391702325866,0.07283555602315159,-0.17451417438654035,0.14305020596542126,-0.04837983389252425,0.2298172492667303,0.27045693476170724,0.03717855500676913,0.2448954223274099,0.3851237464475365,-0.12285018942660987,-0.026964982066874744,-0.2034548182788132,-0.1826739281968291,-0.01578853301442966,0.1212638005128695,-0.28019036779836737,0.3739426966518989,0.4720129278819485,0.04303081486892582,0.46676119472063815,0.20836821601656777,-0.008384914187556745,0.11479755759641154,0.4851765718364355,-0.2013526569075817,0.25746757637167805,0.1425031710494033,-0.2604479136022551,0.544606003191828,0.10395752060165493,-0.14968352340324978,-0.14116463918901925,0.465806934401363,0.28252357568451886,-0.08361920289672631,0.12708372759000044,-0.19314181774317532,0.12610927953593032,-0.2329963232252814,-0.012209685964917298,-0.014690152260409008,-0.11034513175899881,-0.23272280150432947,-0.31786709239377675,-0.1259688929712369,-0.23983124373321726,-0.17242098895427288,0.4168087364835556,1.0,0.03900497115620892,0.34032977167860984,0.00901657356791694
Cerebellum_10_L,-0.574857809983045,0.292179679245799,0.415868606156872,-0.4556852584940577,0.29704408204536825,0.35473225009054815,0.0519135586751639,-0.5211729820370752,-0.09544014796018464,0.453066718763317,0.11008112681520582,-0.06764492970505172,-0.5424928187573475,-0.08564472377105459,0.15227734631917766,0.29463789353947567,0.6997018773324595,0.1693576571992135,0.04157915409432498,-0.17985921114233058,0.572313581991801,0.06388894443471062,0.5265243089861918,-0.40325382835317064,-0.05252769196519752,0.21308188689769408,-0.2539838426791945,0.19226776241183982,0.36248057119487587,0.34587458550910977,-0.08434448895283991,0.3182946066779594,-0.3391510399630211,-0.05916321012950124,-0.5635212111119274,-0.40291691679101244,0.07833349542360032,-0.5179205860389454,0.32269577055003607,0.048067647085922434,-0.0172051437016938,0.5953472567215982,-0.0032312746341756587,-0.0034644169857709134,-0.018549544868187846,-0.40767426061973566,0.30744197331153955,-0.5985318073996574,0.21527507682777097,0.5211733648760383,-0.17826103306999014,-0.0010395028438197585,0.0993296736111016,0.2514893124285307,0.08713569012902517,-0.22385625576413443,0.30974341508896275,-0.4895867568569398,0.2227871979095744,-0.43636549637317734,0.17850500447690784,-0.31704267748617543,-0.5323217315663115,-0.15172361003091933,0.6115981889681366,0.3642527488425146,-0.3755326394926516,-0.5657293097304191,-0.4912491834554606,-0.07770482088900761,0.05993437832849915,0.03900497115620892,1.0,0.40346241627658663,-0.32554961109375197
Caudate_R,-0.32069673041571983,0.5335820840885579,0.40092880656612023,0.07849177176805613,0.2827628784271924,0.6371806727785752,0.5913884663363064,0.023736603689167673,-0.13587239601111817,0.6252157524364952,0.6519691484371498,0.41167532185906874,-0.2941219691663092,0.5424573412755174,0.6687951158068876,0.31178641594145495,0.3625918865106737,0.795850383837546,-0.28961635964993876,0.4316565297126492,0.42047737129637597,0.5265645744602906,0.5319839205837761,0.21098329355625087,-0.18523537899310014,0.5552915388851489,0.10301200094493818,0.5008593536367423,0.693697719572405,0.35525435628382884,0.30375610256796287,0.3310098228745885,-0.17107115248366048,0.3595627524272565,-0.23702663150207506,-0.3041233530504978,0.20551713843030178,-0.01927179579572411,0.08377453225529011,0.5021673321069307,0.5975094391621694,0.311031574659028,0.5690937504376161,0.46576625365066504,0.5793009699462702,-0.05358011539615483,0.7275934257836798,-0.29538187467926114,0.710042811138258,0.5790720668552173,-0.1656297774748154,0.644589382609132,0.5563302231032983,0.08731763097596232,0.21567908026835955,0.3769561081861427,0.6947658802764486,-0.09926129201997355,0.4561813847687176,-0.26290570178554334,-0.07501920697072582,-0.15617804060170504,-0.01628540825484578,0.18467500377155724,0.2627146454448914,0.1242150224798943,-0.1220103831003118,-0.07819661362449777,-0.42122616732673324,0.20145288080728288,0.681762434957132,0.34032977167860984,0.40346241627658663,1.0,0.11719142475219155
LC_R,0.3222931289912515,-0.1134377246821556,0.07673413493228996,0.5199132445124449,-0.12418531847487724,0.16372923069589487,0.2572584860474644,0.6934870134106149,0.3116556593102555,0.03096034677673762,0.18006327262449803,0.5701166117272956,0.6137824427958856,0.2362916471178227,0.21125463399461855,0.021101660724617933,0.0069269075590547135,0.08429811874007137,-0.09733938514157656,0.28442997705540324,-0.287346927342575,0.23962254119133614,-0.21652416058981977,0.36347591497482107,0.03379856834301912,0.102861237926114,0.6963808142530126,0.3590434032636078,-0.043929848259081875,-0.13762215977710346,0.05760615576676804,-0.35109160267056627,0.5242997396713642,0.3428492048888029,0.640954186612436,0.4690625149849149,0.03926840225794903,0.6797171246088383,0.10066578126373285,0.32604114103427917,0.3005184090773015,-0.36102389785883027,0.2023300285552698,0.6135891738380598,0.5591070432680578,0.3472433016734787,-0.13597379014024585,0.6557433035471912,-0.0008468069083982957,0.1583691597164191,0.5701970675983733,0.1627442944775653,0.4527698070897836,-0.1411419988669527,0.4717722112282095,0.43372981712864145,0.15724579516492815,0.7511438083747903,-0.20572560949932672,0.6631324751227613,-0.36839060108701527,0.673749894331142,0.69254383955052,0.1869676797370018,-0.1959519419381312,-0.36817998273660196,0.6199694744497201,0.6433722129364831,0.35073558343612454,0.5751207733167827,0.32076769965651813,0.00901657356791694,-0.32554961109375197,0.11719142475219155,1.0
