,Cerebellum_4_5_L,Thal_VA_R,Pallidum_R,OFClat_R,Pallidum_L,SN_pc_L,N_Acc_L,Vermis_1_2,OFCmed_R,Cerebellum_9_R,Cingulate_Post_L,OFCant_L,Occipital_Mid_R,Heschl_R,Cerebellum_3_L,Cerebellum_6_L,Frontal_Mid_2_R,Thal_PuM_R,Thal_PuL_R,OFClat_L,Rectus_R,Cuneus_R,Frontal_Sup_Medial_L,Amygdala_L,Frontal_Med_Orb_R,Frontal_Sup_2_L,SN_pr_R,Red_N_L,Cerebellum_3_R,SN_pr_L,Thal_PuL_L,Thal_PuA_R,Thal_Re_R,Frontal_Inf_Tri_L,Cuneus_L,OFCant_R,Thal_MGN_R,Cingulate_Post_R,ACC_sup_L,Thal_VL_L,Temporal_Sup_L,Postcentral_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Cerebellum_8_L,OFCmed_L,Occipital_Inf_R,SupraMarginal_L,Thal_MDl_R,Precuneus_R,Occipital_Sup_L,Amygdala_R,Parietal_Inf_R,Hippocampus_R,Cerebellum_Crus1_R,Thal_MGN_L,Thal_MDm_R,Temporal_Mid_L,Precentral_L,N_Acc_R,Frontal_Inf_Oper_R,Heschl_L,Insula_R,Caudate_L,Lingual_R,Cerebellum_4_5_R,Calcarine_R,Fusiform_R,Cerebellum_Crus2_R,Vermis_9,Insula_L,Olfactory_L,Paracentral_Lobule_L,Raphe_M,Temporal_Pole_Sup_L,Parietal_Sup_R,ParaHippocampal_R,Rectus_L,Angular_L,SupraMarginal_R
Cerebellum_8_L,0.25746420090680855,0.01455684002733583,-0.1223303719790219,0.5700223419968508,-0.045797492740603366,0.2788691027157631,-0.08860182041363941,0.2453577974506795,0.14775565720432735,0.7976238824081748,0.2583574152570847,-0.4163088153252047,-0.12488038084135178,-0.09256923575026534,0.13063900936220055,0.4941522365609485,0.1920647743006217,0.2029897951920605,0.24983352862953787,0.359933719255372,0.3013997062131746,0.2820806958850608,0.2610367543032676,-0.27189974839706743,0.22561240395607735,0.10344506705955402,0.1644932333904626,0.023378426266309146,0.6331081495911105,0.20007859121548452,-0.11420904227887846,0.1895146991543306,-0.1661821361231713,0.08357398705283657,0.41549829683790523,0.3708045529149467,0.15173448215877963,0.25439018236635424,0.08790991904187315,-0.05043283798724907,0.31554361615615445,0.33621749608694923,-0.07528650729212699,0.6873380924883848,1.0,0.09611007231896493,-0.2233195120546425,0.41527801884852816,0.06368131433338564,0.3491680828841164,0.3779440356803021,0.27966062326555996,0.43318322746917887,0.4600688264502429,0.29945605081163895,0.40988939696551885,-0.14128102362949335,0.3777992976926388,0.14380677139807185,0.21048990936986525,0.23635035483393388,0.19228754468995155,0.2879562187634889,-0.1934768616696694,0.01027758146862887,0.13571132398324623,0.17186712313569444,0.19465057595440435,0.33182023767535285,0.6983058522158982,0.2523205801125391,-0.16621163875514658,0.22272182030511506,0.25460158011175354,0.07993554115710977,0.19286668534551704,0.5595102527027159,0.33403919598052884,-0.03928988717180166,0.1653049439661438
OFCmed_L,-0.16655746269979255,-0.30439609240624466,-0.469953822847692,-0.07905295852297894,-0.2905331880701296,0.02966051953948774,0.22987600596665925,-0.12342599374094411,0.48591810126364693,0.154656744235169,0.2389986466548163,-0.047631099654093186,-0.25760762909423635,0.16641032427029948,0.07474543678546068,-0.30650815855564373,-0.06259583669362717,0.17531695085765445,-0.0026879639428347333,-0.15295585347905744,0.14851681535824995,-0.14943653357867084,-0.21537221669555376,0.0770771045818026,0.5764714728550941,-0.20904465247549775,0.06677416727840463,0.3261398935041725,-0.20337560835777213,0.10925275450467098,0.3682578976056324,0.25447756303210584,0.12610927953593032,0.10674231348431973,-0.2400217183296575,0.46100731485225027,0.18896501771313848,0.3169379289896503,-0.2192770477278694,-0.102336404856926,-0.2714895714786505,-0.11509060257179331,-0.24653549257938653,-0.3796325253058087,0.09611007231896493,1.0,-0.2243682189144692,-0.07983568327029275,-0.08109401625628775,-0.3098829518028583,-0.11791882708735651,0.36963033732655837,-0.2876627787422047,0.3316101734129172,-0.5766333892228351,0.16459346916065415,0.028923263639869766,-0.366902675626352,0.15508274209726844,0.10730516482533474,0.0753644166483083,0.23542539340160787,0.1880340902962504,-0.35754681779808106,-0.24397420145744594,-0.3982864176918873,-0.3338031774261771,-0.11024722013522453,-0.20933490227083823,-0.07554194122099776,0.35251249003830465,-0.03237794508906621,-0.1817779980049432,-0.19760223488306786,0.2831794318813431,-0.39543409531744694,0.19850406508756807,0.2775571123168147,-0.13047166438810412,-0.21716639350010553
Occipital_Inf_R,0.46684869357539327,0.18488706936749924,0.05665914693237459,0.1559906567272957,-0.06822593414314548,-0.28083729141385605,-0.3749661750452481,0.30903361888188224,-0.3324808851495822,-0.4957733342001302,0.0172991005168187,0.4354289590451971,0.657814589456635,-0.06666700005162832,0.5678244991568864,0.4590996278970711,0.07708245944752096,-0.23843984070906143,-0.347804793666855,0.32129631854795476,-0.3850276142088438,0.4869769657893744,-0.0598784482341048,0.10567750665707197,-0.32758770591651937,0.11589527997291865,-0.2586631322655277,-0.41638573124831857,0.11495096119510578,-0.06282100133890235,-0.22906084941521054,-0.18014114102328926,-0.21143621209057198,0.25493692105814875,0.5405887816293159,-0.5379551745876846,-0.612588072715304,-0.11649578784048771,-0.12001854477909615,-0.10691903303449814,-0.01616684642522519,0.4020449514258275,0.06655239248751851,-0.03209635667444811,-0.2233195120546425,-0.2243682189144692,1.0,0.5036149358283613,0.06276866288153364,0.51607812751775,0.319842928739541,-0.1864033198096483,0.5017518299258725,-0.3930245659776369,0.16920801497971855,-0.07337210546313014,-0.24889234043440844,-0.24186056254507535,0.1801724949399211,-0.5319925714111631,0.24348262269467003,-0.12594317599955746,-0.1545644469389175,-0.26577342466048326,0.49726761161551486,0.6320010099697662,0.6367162889123898,0.4176972029653376,0.3465180948432027,0.23354972636530977,-0.5186092477576908,-0.08995986388576742,0.21890452909086908,0.040483624583233714,-0.6297389901061518,0.4757888598363567,-0.3821906332778344,-0.40808097502428436,0.19286125847602598,0.6893098540119497
SupraMarginal_L,0.754236320265951,0.17410382835278881,-0.07357180901855563,0.6239296910547468,-0.07726307588624472,-0.04421419483675491,-0.3457354188240165,0.682867024725593,-0.3890957344787226,-0.026277292820047295,0.2574013131840803,0.26520230963584607,0.5257190503870031,-0.03552129366630755,0.7813056912832179,0.7858874719899882,0.08561805543457807,-0.07491371672955748,-0.18530728230143007,0.7613566954822405,-0.3969450091496477,0.7186626190284275,-0.10619117456598018,0.07952908114990904,-0.3593134750425432,0.09628290777525186,-0.17117890487168622,-0.3656941091623528,0.5525854019888303,0.2318895048735716,-0.3627131973008747,0.0849964156121872,-0.19314181774317532,0.3604675624669122,0.8839881881638689,-0.3668278852479752,-0.6050782615319965,0.19146334002458093,-0.0794058653110074,-0.12379817748576082,0.2819057404850287,0.7835679152256962,-0.0051546134965842405,0.3961511092006782,0.41527801884852816,-0.07983568327029275,0.5036149358283613,1.0,0.13941166720288795,0.8374771345475233,0.5379865529205015,0.05791833733563397,0.8707464791078992,-0.005126584614539308,0.30959500467617695,0.3296855928499359,-0.37003587069053445,0.09729965934928238,0.4300701381720156,-0.3607746152214657,0.4336634595848434,-0.0008239701320920606,-0.18861137049830495,-0.49373437421673444,0.6226367013549258,0.7769312709532082,0.8240262553075486,0.33780311468208374,0.46873121482092267,0.78291412751425,-0.3422287284372483,-0.09362500084839705,0.46822968610682053,0.317458828508297,-0.6790739817316742,0.6577565794041823,-0.07598507778403658,-0.33559890007107523,0.16885884028863934,0.8773213655999683
Thal_MDl_R,0.37446996968994933,0.5415024229191181,0.3215699948596346,0.0027428358635674267,0.6408297739597832,0.22836857397872506,0.4718053402195365,0.315017325278607,0.1101428607587771,-0.02715449684605064,0.5177885695876924,0.30519922527770865,-0.036820185046921514,0.3403366590493933,0.18254431160183668,0.08784649915869505,0.14579011992190852,0.5749881648614767,0.3744701398348937,0.1748817560609317,-0.05110940675339791,0.08579727966725025,0.04844036257016647,0.35991260757172827,-0.3068409458364461,0.46891348704854685,0.14915978471224658,0.35813615422860823,0.14009086306902804,0.3999244993634829,0.21601487499885635,0.6392264601145856,0.4720129278819485,0.20851715740124302,0.15576464506778967,-0.030007884423003877,0.05212690555661095,0.4453720625074009,0.3744151610015088,0.7965675937665774,0.3280777219333998,0.41856300334372654,0.44596676868061824,0.1390229469396833,0.06368131433338564,-0.08109401625628775,0.06276866288153364,0.13941166720288795,1.0,0.3128841702765066,0.09664272811718444,0.4618141407193391,0.21401515209913527,0.2784978903280794,-0.04637368777800314,0.49463921631282537,0.6292524226401137,0.23407793219154888,0.5630448085515092,0.27494346768542127,0.3927067836151305,0.3926740434606173,0.173535796588636,0.29940155018416265,0.32472589227370274,0.19577515347781577,0.14496658335202825,0.22793759874812783,-0.0003251018523168313,0.029974799104759815,0.32858700923813294,0.48987436213317836,0.6351119104789932,0.46499630264533276,-0.07631859259618214,0.11932451044037036,0.12265561214086446,-0.16172454733688282,-0.07433763102340131,0.21070784209208038
Precuneus_R,0.7900104420940623,0.3231708171596421,0.0848229802437913,0.47297207538388747,0.07616438171266748,0.005056563572744832,-0.29180223530794264,0.6320784926845899,-0.31254351217418236,-0.05226278384356448,0.32896703478656114,0.3044789464187088,0.5465458921162246,-0.06322692814122614,0.6004054249904898,0.7792631610496098,0.06213444589953727,0.028385832372024834,-0.028670592063123817,0.6809210174085092,-0.35548061451843704,0.7864011796958073,0.17617734915165265,0.09825041593384659,-0.44958844155436534,0.3509168474905491,-0.1311636637639506,-0.3411638688899255,0.5453494185178257,0.2342361006762946,-0.44995538364039916,0.08779647605787975,-0.09760388413938802,0.1832530491756676,0.9089737766268272,-0.4052347842334994,-0.5459811461351862,0.30989864613937723,0.24173510590863814,0.025756424670564885,0.3389642506292392,0.784084486349831,0.28013779904131725,0.4677504384713855,0.3491680828841164,-0.3098829518028583,0.51607812751775,0.8374771345475233,0.3128841702765066,1.0,0.565791910872888,0.06441930246279563,0.9344343548929552,-0.0379185054375442,0.3468663322500067,0.2899607018083218,-0.2586050204038427,0.2066312393950851,0.36983056517166024,-0.3096220815486708,0.3249029695562979,-0.016394781111983336,-0.15347669819506563,-0.21103635519385477,0.7411373879079376,0.8491254432489932,0.8893878367081953,0.4718719187075615,0.5230754216917081,0.6732962399357241,-0.37355750924807385,0.03932215646557485,0.6688480101816636,0.4800587467407024,-0.6690337224206276,0.7982960469840223,-0.03909149466250172,-0.3962119104032355,0.16799409202904442,0.8520302711108895
Occipital_Sup_L,0.3746657792995696,0.15949742007822143,-0.06994841256317791,0.4685780345140728,-0.07457930485540874,0.12617461605171837,-0.29252280447525886,0.29535298161220364,-0.16548572185967822,0.11980716077399776,0.08946020001677107,-0.03216294771525708,0.27435083354146467,-0.23187490067970845,0.33032298085798606,0.5064243598213912,0.023230945850571755,-0.035539143984192514,-0.10096277171346718,0.4263776912633841,-0.11038514342589358,0.4555839810449068,0.17881622940318173,-0.2422570598568059,-0.11672046029603031,0.1216564537304283,0.01596055167300799,-0.20308365151402044,0.43873321939605425,0.19564732026544396,-0.27993988182588925,-0.03161357104093551,-0.19714085401471618,0.05202956822024067,0.6980925361118652,-0.1521739138820882,-0.3161141355436621,0.05289879075116303,0.008516199525400907,-0.10961279761197187,0.10536804240578232,0.392341027424573,-0.03550504814495317,0.3723662719960438,0.3779440356803021,-0.11791882708735651,0.319842928739541,0.5379865529205015,0.09664272811718444,0.565791910872888,1.0,0.09465147275426605,0.5917565090659814,0.0023161343172889127,0.2973871376834868,0.1712208006267876,-0.24624246100622263,0.07815315306291311,0.06609617211799919,-0.1827314151330079,0.14683405693382173,-0.09992509867485472,0.060721035214375746,-0.31295061456031076,0.26696088317910094,0.4753831902166887,0.4980351308559255,0.37787613164894596,0.4581028298918238,0.5624696633896772,-0.1963210065874694,-0.2212943409203543,0.24599893237213552,0.28345518260757907,-0.2977122691796706,0.5047292771616003,0.11356185004010426,-0.06886379790262555,0.2584004756014127,0.499434972619418
Amygdala_R,0.0809269471403438,0.1739831828394933,0.0204077156686178,0.03822649629237052,0.3067454496973322,0.3897657120435254,0.46271503772845396,0.12449681104669316,0.33340254464935765,0.33138807944654375,0.5501493482148699,-0.05844193381443682,-0.27131937951884405,0.33609572073830046,0.12187818206244375,-0.14544455593455824,0.09588048675510812,0.6243216882887614,0.37178685800835193,-0.00683488651006789,0.1539939097788472,-0.09547840158885323,0.053919794927042915,0.34500710830463477,0.18922264154202667,0.17489785879741168,0.21898578471373556,0.618720443287591,0.1924829596071765,0.37801663556214793,0.37241000446335515,0.5858291025910296,0.3817550280124593,0.13871556246572347,-0.03363007718585701,0.3149627886534713,0.3360576142489165,0.6105674902309677,0.16584207760742078,0.40162712890930785,0.14918004738913154,0.3264046954166539,0.16714509876525072,0.03639581082136478,0.27966062326555996,0.36963033732655837,-0.1864033198096483,0.05791833733563397,0.4618141407193391,0.06441930246279563,0.09465147275426605,1.0,0.03271276331029865,0.7331244602545404,-0.27443322142275434,0.5888764905227807,0.40934612883631816,0.08798449716115725,0.5141131219860058,0.37591341542616996,0.3060435780811467,0.47104907188994705,0.35452698344151184,0.013194022891087702,0.09591764854017651,-0.09572681505962562,-0.1409730976934112,0.18239205964389335,-0.04939830595485524,0.058657990252918124,0.5235589549806057,0.4420155490287033,0.4136356194701414,0.32142064971615225,0.3149543387863416,-0.07202274847668327,0.5280242067547032,0.1157979673720347,-0.16024077625092775,-0.036046161586436073
Parietal_Inf_R,0.7298791108439818,0.2783161094371841,0.058400435914622705,0.5519038131393286,0.010274619168352352,0.023546022762828838,-0.36385408414020276,0.5609969134555861,-0.3596170950788463,0.038455377041888325,0.21710683790982313,0.21395803902766358,0.5718629946665225,-0.11953807640396243,0.613410535159937,0.8132220196024332,0.06160539415800992,-0.05985910510250255,-0.09209364400843502,0.7080491087590384,-0.30430868058104193,0.7922808115595653,0.10725490298428804,0.028921938958597865,-0.3965624108339531,0.20863257902147125,-0.10553068801555877,-0.4230641350561205,0.5901644276565841,0.18786612923257873,-0.49408490573722835,-0.041356736598239886,-0.2329963232252814,0.16095206174676743,0.9299460994251372,-0.37450890972848566,-0.539765382404633,0.14738153961127884,0.10490054717138146,-0.08261933298887682,0.29565250974705576,0.7950792506749303,0.12509146874205354,0.5067261075593424,0.43318322746917887,-0.2876627787422047,0.5017518299258725,0.8707464791078992,0.21401515209913527,0.9344343548929552,0.5917565090659814,0.03271276331029865,1.0,-0.01440348543584234,0.3754902073475272,0.2480440873196194,-0.33282534374420336,0.15911295894660155,0.3213150418191294,-0.3284761223097871,0.2971231058513411,-0.048904320081049654,-0.14974261945249676,-0.30529639704016187,0.6130029388481799,0.8165319571915101,0.862161512063703,0.4853338116573544,0.5956338523022823,0.7394257718246963,-0.4011894045372356,-0.05408411917783816,0.5721919375633295,0.37404930198333475,-0.659838019372515,0.7683128118566734,-0.003344097560980022,-0.3085669324802367,0.2145448413331862,0.8809336260948306
Hippocampus_R,-0.01896844966004868,0.23789103675597637,0.04464821483409394,0.21405111622067496,0.23048083990697668,0.4667904332973907,0.2879315976173107,-0.033096882775503794,0.28513088939421655,0.627006519906136,0.6028496812726389,-0.26222244384664833,-0.4468632030781986,0.41181033361254044,-0.04385143508905805,-0.10961065996481772,0.28585798173615556,0.6566698605115387,0.4802612412569128,0.022654433036092818,0.4528520901698931,-0.19058323295803292,0.04560991298909052,0.1160822648873114,0.35296954917001716,0.09363269859442819,0.32077964167472,0.4456513895131331,0.32466690073555426,0.2580172027709792,0.4658203485190795,0.4834976388517495,0.1425031710494033,0.20128665806565454,-0.13321414889936967,0.5442786726612687,0.606643479163256,0.49452379967477067,-0.01711465682004616,0.2935939070152706,0.39654542160033923,0.29576731542585005,0.10583303999363419,0.20066116314837398,0.4600688264502429,0.3316101734129172,-0.3930245659776369,-0.005126584614539308,0.2784978903280794,-0.0379185054375442,0.0023161343172889127,0.7331244602545404,-0.01440348543584234,1.0,-0.13348720897752267,0.5257980173644692,0.380696580817542,0.30914016489018964,0.4497582674412894,0.43111087050685487,0.39616047980711755,0.630258189592899,0.514696028152022,0.11758597434064041,-0.023154181630614643,-0.2762013440316703,-0.281515952759072,0.11140383957713368,-0.050807435065145186,0.10905559936492393,0.653048581364476,0.22262716676924782,0.36148875090682053,0.15384328117364734,0.524263879826395,-0.1373202632041302,0.806812298594967,0.42249029077610606,-0.21172349551204017,-0.17652861437399758
Cerebellum_Crus1_R,0.30260790294815537,0.16390452796746402,0.3947370306089238,0.501245972274555,0.12415490664068984,-0.041011437206592734,-0.310233111519978,0.23997959920895048,-0.2506470710566671,0.12735894825445132,-0.1131592146995344,-0.1038819538531599,0.2693325918859106,-0.22233350810827202,0.102356327574778,0.5952729223755032,0.2563436590525184,-0.15679202880776866,-0.06489546473972828,0.3158738886146023,0.23059388322126048,0.2761817412503348,0.3561018828644017,-0.3977476640211432,-0.256431361972032,0.20078434591503475,-0.0007667075206444218,-0.2995162602754182,0.5235289447254406,-0.01766084691183619,-0.2601470357142624,-0.16742927742887048,-0.22813092817190747,0.07844490518225322,0.39019624993986085,-0.1788130123156697,-0.15281300486956614,-0.24630207128987025,0.11871376610185344,-0.09372681787058695,0.3932794451013843,0.16574582601664825,0.060546854740274464,0.6114501762517914,0.29945605081163895,-0.5766333892228351,0.16920801497971855,0.30959500467617695,-0.04637368777800314,0.3468663322500067,0.2973871376834868,-0.27443322142275434,0.3754902073475272,-0.13348720897752267,1.0,0.05157118641367699,-0.13989649287398423,0.453910466953607,-0.14841468915692066,-0.039314193574217934,0.04768159523444843,-0.1132782629514908,0.10217722537236702,0.14705302493672903,0.1817199881322541,0.43992306712180523,0.373446454318357,0.30767962190062753,0.4396280191306971,0.4152467359538191,-0.08563302685931218,-0.21291633486012354,0.035757116205722445,0.20061877374017453,-0.14092066571700113,0.3409573087586989,0.15670853094563283,0.16235524963601797,0.13844408847902798,0.2863062369642915
Thal_MGN_L,0.46868681283579033,0.35907711519111696,0.23558710567861996,0.35131283549634723,0.37999281556191444,0.31654866652332453,0.28251131851365285,0.4777828638023831,0.15885186045396296,0.2056624011575585,0.6309550064844243,0.23656319197984005,-0.09649649947602336,0.30548109619982067,0.33835200293127154,0.26203978204565204,0.3983658681724157,0.5807194976730312,0.24675182327837533,0.3935256426739314,0.06244037787550534,0.16693806613769455,-0.011978769416069603,0.18673039794479188,0.055717956359704335,0.4421237070876265,0.18214656115051733,0.43447295977863576,0.5185736392235136,0.5051553703040783,0.35021390296171645,0.6583080496274932,0.3364440914085797,0.45801921912611465,0.2593945088626709,0.17590571917071557,0.10523551552165941,0.5108900425897399,0.233285589262687,0.4857157343925781,0.49846649962400014,0.4829465928853836,0.33646500308405947,0.20952624353277557,0.40988939696551885,0.16459346916065415,-0.07337210546313014,0.3296855928499359,0.49463921631282537,0.2899607018083218,0.1712208006267876,0.5888764905227807,0.2480440873196194,0.5257980173644692,0.05157118641367699,1.0,0.43170706334435216,0.34544023794161366,0.5807470670492408,0.1544627148274768,0.5406789726529024,0.4959910509395905,0.3911468406238295,0.06723338530754763,0.3516491968795526,0.2404008074940729,0.2015028151326122,0.30681782793400786,0.08757959743590911,0.29713160596691757,0.5162442537139855,0.27806468585276556,0.49715544631449676,0.48423266775536405,-0.016408765895911354,0.054438099157109295,0.3376806283462131,0.022737296210453582,-0.08062973447167052,0.241068890895602
Thal_MDm_R,-0.10369245752146702,0.48101882844182475,0.4128198858213529,-0.2534918688052377,0.6900782161908516,0.34849220974413614,0.6452836008982568,-0.16410017063406276,0.30245267322310626,0.05700771708052453,0.3875843064544793,0.14252616188013578,-0.3783612825452235,0.43786099642168047,-0.1919017816647095,-0.33050144850350166,0.23525337859796885,0.6888836218481341,0.4954462561924647,-0.21975484670414921,0.31488413719542047,-0.3808916705368458,-0.04594109495211977,0.30841281931193293,0.012176304873112786,0.2941060232912771,0.37483740384804803,0.5780369939135822,-0.10160588928835104,0.19097920048414263,0.5770203724938366,0.5159486017705857,0.4851765718364355,0.190663347977393,-0.385458399626663,0.2690525176348791,0.525540493653887,0.2620216813869576,0.17910542265853968,0.7979053477253554,0.2206535553827819,-0.011907494334991562,0.32498434903114226,-0.12795102639949238,-0.14128102362949335,0.028923263639869766,-0.24889234043440844,-0.37003587069053445,0.6292524226401137,-0.2586050204038427,-0.24624246100622263,0.40934612883631816,-0.33282534374420336,0.380696580817542,-0.13989649287398423,0.43170706334435216,1.0,0.1427698678516023,0.3903541366278446,0.4994283834581498,0.30068364762897415,0.5184978461878356,0.41167720304034067,0.5266973399974244,-0.09585673832499633,-0.31348527250565333,-0.3674458281492638,0.022697982589458446,-0.2482832458817378,-0.3965485999587918,0.6189513099123967,0.5165881579951468,0.2710468825983141,0.10079125979955153,0.3603634201893102,-0.3085124566765355,0.23766631733248428,0.20343343180070256,-0.09499448196194757,-0.28594292384224496
Temporal_Mid_L,0.3225529568023417,0.2731294666878649,0.4775823807091315,0.36838507558610706,0.32217261276050235,0.22207773073471512,0.006465963593015632,0.43177554915610117,0.021012030872111998,0.29683314063149974,0.19410565871293334,-0.06878099120806315,-0.24183312131847728,0.16885915385395125,-0.1526734302115898,0.2859234331125542,0.4517791604338103,0.2633741356008362,0.297211072787027,0.22669456937775323,0.24655683069874518,0.02136589129838914,0.3189598224399318,-0.166725475156534,-0.0811516152785173,0.47980841442693745,0.04850991537621992,0.13866814123537605,0.5157889655777316,0.26472305544836333,0.009951708136795542,0.33290954607074513,0.10395752060165493,0.14896389638303692,0.10561806291493435,0.1550994320479066,0.22701560080954,0.1547991387810674,0.46597934554846265,0.27566123554878935,0.823678791859712,0.19986674740607094,0.40483480527624605,0.5643887423594283,0.3777992976926388,-0.366902675626352,-0.24186056254507535,0.09729965934928238,0.23407793219154888,0.2066312393950851,0.07815315306291311,0.08798449716115725,0.15911295894660155,0.30914016489018964,0.453910466953607,0.34544023794161366,0.1427698678516023,1.0,0.061058149192191234,0.23595620273840348,0.17604556279415567,0.24129587272757738,0.2542988391019948,0.5495390803421754,0.23646937731844006,0.17250670432236553,0.08830230934102078,-0.017265440711668523,-0.042155494725174825,0.22203795161701648,0.4275813045997377,0.0399302799619242,0.33178485317156836,0.579863050097398,0.1689875878643581,0.1451562521424615,0.3258424623341473,0.14988263101175597,-0.19324362268643266,-0.06281855034912599
Precentral_L,0.46802297040861307,0.3687373427835077,0.0611981118951914,0.09513004105749163,0.32690804674622614,0.11914769285550814,0.2174360733978955,0.4067551165275372,-0.06809031129459735,0.013593423009746908,0.7199462454536614,0.36965492973280845,0.032374589383463534,0.6194954205504282,0.553889911349955,0.13805890378231375,0.2678442645283001,0.5689189500125317,0.28906283903053037,0.2840806602942926,-0.13599558629242037,0.14052295980332138,-0.227936414983059,0.5183212804244591,-0.16247896501756026,0.28511474962032696,0.11059910506036415,0.21324145882824425,0.16618452687819,0.277853521105663,0.31351493110813794,0.544420729694999,0.16868173312212062,0.5336654051914229,0.23835428140525494,-0.0012151285447581533,-0.03015473882923194,0.5370238212064096,-0.01304007076288313,0.5081056465633362,0.36598683040724017,0.7440886993317053,0.3308529009985714,0.058690242144981565,0.14380677139807185,0.15508274209726844,0.1801724949399211,0.4300701381720156,0.5630448085515092,0.36983056517166024,0.06609617211799919,0.5141131219860058,0.3213150418191294,0.4497582674412894,-0.14841468915692066,0.5807470670492408,0.3903541366278446,0.061058149192191234,1.0,0.031503389458569876,0.6839499307763571,0.6379790969701644,0.11909500552195652,-0.0684127229165832,0.42872508664061165,0.22310625941180734,0.22651827322721915,0.15095534526317045,-0.025738961127826362,0.16655200391438704,0.2509808838117628,0.4043216487478313,0.7395218373851127,0.19097366725059078,-0.2199602326233066,0.20908524888239843,0.07187215377793713,-0.19177715588755875,-0.09770134967164898,0.4260023199921963
N_Acc_R,-0.37698302982378545,0.02170806251181491,0.14129823966924993,-0.05989157252417488,0.47223279582636507,0.3734409891784265,0.7207940032193725,-0.28024694117032856,0.31701888137815165,0.45653653257369187,0.0925675843085756,-0.41358359003383016,-0.546887781655702,0.07874962422334215,-0.46705969332346237,-0.3571253798476954,-0.09012551211077835,0.3466251920213296,0.4969608202308388,-0.35844435412769143,0.44383591564645253,-0.42503237284896905,0.19491215179159344,0.019205422806518508,0.05738191514313722,0.08529622360713163,0.3711255498831262,0.5595982534129753,-0.0422441322850079,0.11985771240801985,0.2150427460348441,0.2942216661316825,0.41798536037302886,-0.22297658009899404,-0.4112096903343652,0.3981812442970438,0.593508875186228,0.21739999809146626,0.23886012791304695,0.3946219568745569,0.025351352292700077,-0.19341235878483518,0.05328225253828695,0.14975699096848366,0.21048990936986525,0.10730516482533474,-0.5319925714111631,-0.3607746152214657,0.27494346768542127,-0.3096220815486708,-0.1827314151330079,0.37591341542616996,-0.3284761223097871,0.43111087050685487,-0.039314193574217934,0.1544627148274768,0.4994283834581498,0.23595620273840348,0.031503389458569876,1.0,-0.08565893803519384,0.24508889058687006,0.2052277070577201,0.37514370812030406,-0.41657216698745025,-0.4955792724400685,-0.5357099004540619,-0.2305393646275269,-0.19351132168189725,-0.17999773081759507,0.5702298567922034,0.4621876220846646,0.027166167092170207,0.12664117330025224,0.6396246432820811,-0.34532925862336983,0.5236635341919164,0.409270899350074,-0.08270139029623408,-0.5084993347526041
Frontal_Inf_Oper_R,0.45478726448543333,0.5763655067019667,0.21819309915233256,0.287483673790283,0.2545942635777087,0.13395055874211811,-0.07152706609176994,0.3552689987993683,-0.11462406838339007,0.08667247451317542,0.6563397302569954,0.2600126028195862,0.08652828002242915,0.5091425643820224,0.5468795522623422,0.3238836010961397,0.5684482966046455,0.5274444913099324,0.1692652264437377,0.3023725962933636,0.02647786919478753,0.1453286876394106,-0.2328385896611623,0.23508800650753855,0.06221384344964151,0.3057451831803437,0.08918027604481932,0.05019272911372475,0.36151458395935493,0.20251780843820988,0.47570609442751094,0.42367777506626936,-0.026964982066874744,0.8099854269489634,0.2845895949415952,0.0818025974707512,0.035077734195168575,0.2144461204033409,-0.23702516304691199,0.43384457560946743,0.5172169330115781,0.569041899661896,0.24022963715392437,0.17027656355869986,0.23635035483393388,0.0753644166483083,0.24348262269467003,0.4336634595848434,0.3927067836151305,0.3249029695562979,0.14683405693382173,0.3060435780811467,0.2971231058513411,0.39616047980711755,0.04768159523444843,0.5406789726529024,0.30068364762897415,0.17604556279415567,0.6839499307763571,-0.08565893803519384,1.0,0.549207040544599,0.44377768125558575,-0.07866238895822429,0.4492672863299413,0.2665782001057703,0.2864773831805559,0.3207565571473966,0.09742659335365468,0.265569889627377,0.2701201250677189,0.11015022734287691,0.5220427773533466,0.12444258211537645,-0.16790253692722976,0.18842779570650556,0.15697031146780874,-0.025510293556429503,-0.009773805225965916,0.41097025611269694
