,Lingual_R,OFCant_R,Red_N_R,Temporal_Mid_R,SN_pc_L,Amygdala_L,Frontal_Sup_2_R,Thal_PuM_L,Occipital_Sup_R,Cingulate_Mid_L,Thal_VPL_L,Frontal_Mid_2_L,Caudate_R,Cerebellum_7b_R,Thal_LP_R,Red_N_L,Rolandic_Oper_L,ACC_sub_L,Precentral_R,Calcarine_L,Cingulate_Post_R,Temporal_Sup_R,ACC_sup_L,Rectus_R,Cerebellum_6_L,Fusiform_R,Olfactory_R,Thal_LP_L,Frontal_Med_Orb_R,Vermis_6,Precuneus_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Raphe_D,Frontal_Mid_2_R,Cerebellum_3_L,Thal_VA_R,Cerebellum_10_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_7b_L,LC_L,ACC_sup_R,Temporal_Pole_Mid_R,Occipital_Inf_L,Vermis_4_5,Caudate_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Thal_MDm_L,Frontal_Sup_Medial_R,Raphe_M,Cerebellum_3_R,Thal_MDl_R,Pallidum_R,Postcentral_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Temporal_Inf_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Vermis_8,Putamen_L,Parietal_Sup_L,Thal_PuA_R,Pallidum_L,OFCpost_L,Cuneus_R,Parietal_Inf_L,Vermis_1_2,Hippocampus_R,Olfactory_L,ACC_pre_L,Calcarine_R,SupraMarginal_L,ParaHippocampal_L,Thal_IL_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Cerebellum_8_L,Thal_VL_L,ACC_pre_R,SN_pc_R,Occipital_Mid_R,Occipital_Inf_R,Postcentral_R,SN_pr_L,Vermis_9,Cerebellum_9_R,Insula_L,Thal_LGN_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_Medial_L,Angular_R,Temporal_Mid_L,Cingulate_Post_L,Temporal_Pole_Sup_L,N_Acc_L,Thal_PuI_R,OFCmed_L,Occipital_Mid_L
Thal_VPL_L,0.3318599022459434,0.02283686495524086,0.14938234750693813,-0.01982722701622045,0.14482904017765275,0.022341446478801204,0.2649847154777973,0.31169653403814634,-0.04700625325913452,0.08747038560893358,1.0,0.2652858200234369,0.3150493695051173,0.06803799002797024,0.5565093205673609,0.20644813486954164,0.2610695823087434,-0.07209410600369508,-0.015763677263785254,0.32765375678424313,0.42790156905877125,0.026849882785791892,0.2809859719933843,0.06994714750299483,0.3510119371201208,0.12699613909981597,0.25582231513604603,0.3487598583999476,0.11073050764389554,0.202687156126737,0.06333580330517363,0.20527869980473087,0.03601864762897334,0.13577219956278674,-0.05718508855672231,0.16463397475771113,0.34609242755104336,0.39746879116099665,0.22636298963233703,0.2954519359995515,0.04259368626755308,0.238009533853325,0.23674179893505118,0.30725003863689176,0.2114921933680354,0.07487978463995165,0.45785282199162153,0.37259503011229955,0.16269415865857442,0.08064878467136224,-0.026362861435915843,0.5218342981671141,0.14704674730879708,0.1131831071168718,0.23013893191110452,0.48824278118005565,0.1497013140428727,-0.08592493991851054,0.08846562735585725,0.18171938601483262,0.035598156961119364,0.15846091425435632,0.09128493197961776,0.30125349175406446,0.22555902200775643,-0.1296236487453586,0.5045917949691509,0.5157230610657941,0.11004425937988035,0.024016970549762384,-0.12187708459222307,0.236467467486565,0.09321139043683259,0.03430149413429032,0.059437788745170056,0.22818400650787626,-0.13907852221478215,0.15603627997196062,0.48167607011771524,0.19654288112698662,0.07894915326609632,0.3643100902334884,0.1965477891271563,0.7025818967760978,0.15031149673257813,0.1115279691817862,-0.018549531909651785,0.02450824771557189,-0.08297916419240786,0.2430470880334861,0.24924966096329002,0.21276563769796242,0.1172566768328648,0.18998068029142356,0.1967419377099858,0.278844139622876,0.17609603128899265,-0.05454346423505507,0.04463228629337547,0.3516503312328971,0.021357783460240504,0.04899926178908969,0.304867987526665,0.14293308869894245,0.062294326503653116
Frontal_Mid_2_L,0.1446761722702604,0.4746998606420717,0.46457976196626694,-0.23363266312647596,0.31086364144243367,0.4235990537531833,0.6439639209860547,0.3835516904224438,-0.08547994272930848,0.4725103019285514,0.2652858200234369,1.0,0.39026445862411224,-0.2882146238613013,0.3160741017115989,0.49306335008437,0.3101673122718019,0.21326023076139988,0.21235925791252147,0.13442407325124311,0.4805943490912189,0.10819237901584544,0.415100352590299,0.19432595228262164,0.41242064826971847,0.1829273920595856,0.2546636548167983,0.48400759129132614,0.003467684319262895,0.22140514535059325,0.42960016500440823,0.23081550743009174,0.0365370683853339,0.3150777583288973,0.37279940807267814,0.47938073104241363,0.469465126839232,0.4724234810660242,0.442761746747402,0.4390214435180181,0.5480848642474933,-0.16815018388052344,0.45029393942555096,0.374399564803485,-0.07451026322868862,-0.25307883837675754,0.32550117595684336,0.5045651470705408,0.6166146930868397,0.3357959150632017,0.15212561987084955,0.21284918862182942,0.4836853769083688,-0.22840074969597773,0.19313678802321615,0.5654053624999302,0.2853581898621679,0.040467462858407056,0.5274526947946272,0.3164745672021164,0.19475461088231463,-0.173101349960257,0.47655160200560664,-0.1260157289489927,0.1945373848784997,0.05768348065152004,0.2709026636878353,0.5072158137278907,0.37019860667145416,-0.06316998882150686,0.06291761196041899,0.4513393968982035,0.22530942601947923,0.4474329894999823,0.35606819296661296,0.05690916405976417,0.022348716658318685,0.5827314640937963,0.4280182992626433,-0.14242590369231609,0.21303951862500264,0.36930885462967544,-0.2560574297817052,0.5263211917122878,0.5309614541027691,0.21663564601694948,-0.26433387878880826,-0.3386860560378821,0.11067631468510637,0.4671110282239484,-0.01829979879665393,-0.052775820341684605,0.23847489705364402,0.39758393658524127,0.6496093001482138,-0.06656643147470254,0.5650210841063973,0.06905932676792043,0.16238206721825357,0.6817985701448076,0.1031346365071606,-0.012679190077588626,0.47112986692018305,0.2592341437514037,-0.06744087859852553
Caudate_R,0.19272608269611585,0.25105446128011105,0.22986654356247388,0.046975383915959346,0.3415504017243068,0.15015346301366023,0.186332972632842,0.19398336507511768,0.0806019963340657,0.2482359565149443,0.3150493695051173,0.39026445862411224,1.0,-0.08229230821012555,0.4481226858136484,0.1776719196475173,0.400611056596866,0.31908867684846354,-0.023176572233439517,0.14256986939563274,0.4059210122367925,0.31441087180727034,0.24821910919344897,0.3923321543024824,0.19476264194216725,0.22022139057027088,0.3080010087615467,0.1883969073968214,0.20755462835677932,0.3060473513226463,0.36571629993458077,0.333260327001973,0.11612847946448515,0.3425954887610742,0.09781261646707815,0.07511845698834554,0.26936331460694174,0.44715502242633104,0.23268199231843906,0.5158325434947542,0.16011543349461238,-0.13180595934308736,0.05067105020958539,0.476333706714721,-0.07210907689318945,-0.28489966143769446,0.39737969552503316,0.5629759102815278,0.22320636862822815,0.04050832490849303,-0.033517080047992816,0.3590129594937482,0.5016556010479244,-0.13015433592070302,0.29797590329774704,0.45224447077451013,0.3512975701172544,0.2096364908951869,0.3651777553605362,0.39649519621200313,-0.1729101719468229,-0.2713079780997941,0.27189586512631686,0.012844399288695402,0.40920053080279634,0.2666824724948029,0.40736831065622614,0.6822279844382602,0.30509729327610247,0.0779805925942324,0.18986039967252535,0.3371570801003849,0.4277373106165921,0.22604022419370795,0.4610051716474221,0.11095249173903525,0.01821849976670085,0.4210357269706013,0.20491396612100232,0.03495172500037124,0.33565974366787693,0.3263609415406986,-0.1676247194875985,0.5459709195412846,0.49745733585849167,0.24095911595000025,-0.06119986942669592,-0.19268332124840298,-0.0482663226958208,0.4132774280426583,0.03249547701883998,-0.10917270837051431,0.29229559012892525,0.32924275892180027,0.31334893683189013,0.0943447089958208,0.4643650527484034,0.06442002306577592,-0.13346506931415225,0.3703000374215996,-0.12832855927265252,0.31987754754430753,0.39870457060311587,-0.07203132315394813,-0.061034522020019744
Cerebellum_7b_R,0.4016881797672055,-0.272543064030639,-0.6557068476443672,0.7750422608354054,-0.10129762721249597,-0.4983288386507945,-0.4545594340910983,-0.5077642885974223,0.1697308351319228,-0.2508287076397744,0.06803799002797024,-0.2882146238613013,-0.08229230821012555,1.0,0.0309351207834504,-0.528085907933842,0.17142081110060264,-0.051533036018587185,-0.6151955576467116,0.45139836748468176,-0.23528857153770544,0.2775240136494704,-0.3603353162987049,-0.1785322466340857,-0.21148978299804924,0.5109583393877166,0.1986459619407268,-0.41279256383453367,-0.05680194940394143,0.13647872551563126,0.020126638338735382,0.36855010448350384,0.2942660613951143,0.08375078534545898,-0.40714843736706524,-0.6141973130955868,-0.27574238710325216,-0.14943820029843055,-0.5721148468638684,-0.06310164933344624,-0.7161597168819619,0.13262437273919866,-0.4346665514147179,-0.15154784088993553,0.38602449195200844,0.2886713714630019,0.33354944186206764,-0.25171524140948465,-0.5575673862261485,-0.4865511552534762,-0.23871101401038772,0.04664992576029589,0.07600415053011034,0.4243571776064757,0.31339807889953564,-0.33636357380787163,-0.2834151362391286,0.3153820886563237,-0.47287383531972504,-0.18000738216049306,-0.5005474868980518,0.2503377466607917,-0.08026041100122284,0.5570699189581325,0.30486772318388755,0.135886412170996,0.2296924458039692,-0.010652755990152418,0.08469518843895689,0.4119339120455752,0.27272734913298297,-0.19924947794042694,0.14477731224475576,-0.4624488345124814,-0.025667947433378965,0.41501663664211064,0.27928978075127814,-0.6712948964130783,-0.2101427845080418,0.7970663113653718,0.22073326039274704,-0.3070935432617052,0.5931996757400724,-0.07496317972534736,-0.21727621443674724,-0.37433567645225063,0.4756708312179161,0.7720119006351281,-0.5740403276206197,-0.42435057587441777,0.4264672336273068,0.2723345056666573,-0.15990430187294033,-0.06473667168770389,-0.1644819256327138,0.6584062065247687,0.021292015412439007,-0.20876896809647347,-0.3126119193086595,-0.07328933683620727,-0.11490707343216923,0.016966953534390067,-0.44772547148565905,-0.2041601251312909,0.30172670885255853
Thal_LP_R,0.23267604559020075,0.12678125252386663,0.0787680595202483,0.10578342815028946,0.20731411622547782,-0.09160935390648677,0.15698521134800628,0.09284629279406759,-0.01979610098934731,-0.025484138230876967,0.5565093205673609,0.3160741017115989,0.4481226858136484,0.0309351207834504,1.0,0.14231705368845435,0.19036958540860366,0.09052627045243172,-0.03466816508422283,0.23374719341125874,0.5099407718484936,0.17542088395791902,0.21930457106137086,0.052979540744187106,0.2681976727469841,0.15331222906887182,0.3604570072592162,0.2543828396151576,0.12323284693305712,0.2638410921114275,0.05958358285712,0.27795567621777506,-0.013316097981385623,0.26081365115849586,-0.08788098449032722,0.1518864027434966,0.23704194885791766,0.4781904123453182,0.31313297378726185,0.38005526740823975,-0.012743681685825452,0.048365576019157884,0.16853451593959556,0.3693588317908557,0.2650505422456592,-0.11025179222592163,0.41597044885074064,0.342911310820232,-0.054944440818444545,-0.18574004689852877,-0.06783865299643789,0.6289616031108897,0.2596922224912918,-0.012611710065808631,0.2868181345752144,0.3668329308435342,0.09678434378139807,-0.11113208266463429,0.05747086967425285,0.12262746302288637,-0.1879368759230915,-0.05199073019257312,0.0444270470307249,0.3736004734620343,0.3284612185137792,-0.04995962049975406,0.5221733598489071,0.517689311388105,0.18358608177308092,-0.052788875513255513,-0.11909419958767152,0.22377032694001714,0.3038792374574553,0.02945351753596521,0.16029846068178719,0.17198824030892687,-0.26281702815483554,0.15225530696543027,0.18939918741887615,0.20296832615753854,0.24834457091156092,0.2623179868553371,0.10087475557270181,0.7168612066565117,0.23591356640217745,0.09684264326812919,-0.011460930322827469,-0.005742722114700251,-0.12340776294529539,0.26865328388782056,0.29058113438065736,0.11540745116422205,-0.02088281282618484,0.28098744676317383,0.14793460091324606,0.3627246687188333,0.2240017278552691,0.02955706341103487,-0.22286393844737012,0.34345026143115714,-0.15627975040857375,0.10164949089790816,0.3197020552768184,0.0455972464708247,-0.04587067628475102
Red_N_L,-0.27182957244298606,0.6715123484877298,0.8244143036163765,-0.5937581412056139,0.48038608939555266,0.3528647391314483,0.37855551093646517,0.5511645346069686,-0.5132497786908651,0.30170419308885443,0.20644813486954164,0.49306335008437,0.1776719196475173,-0.528085907933842,0.14231705368845435,1.0,0.10516641684227995,0.1686923928347856,0.13415112504390073,-0.3297084367163388,0.48976788914957353,0.08286315855096167,0.6682077410890127,0.1260164962914162,0.19360042048010703,-0.106202077528203,0.29013962208380495,0.686715835863854,-0.09150771020696867,0.0048918117680520614,0.057866644856012873,-0.28773529296009465,-0.4075779317113356,0.23788978002168534,0.7769960333819637,0.5587536048241275,0.4452998510094342,0.5539989263013692,0.6010254718095709,0.30801383263187476,0.6833980870166559,-0.2969470620720324,0.6696775387394308,0.4009292424866775,-0.34997747206881236,-0.5960362086184835,-0.10204540550900461,0.24675174171755937,0.6111415207735302,0.42151459744269154,0.33257319639908595,0.14250039370486697,0.1400864366960199,-0.6388029784224849,0.08931066425791281,0.6115727125614587,0.07174050678147982,-0.1869767720106621,0.5553006552595342,0.2018568811952261,0.21215274578203214,-0.4652366026458957,0.24473636499352242,-0.39057482745130506,0.06977149055394313,-0.20814607969806362,-0.042563172993778375,0.3086069956027881,0.10431604615756741,-0.5071439600709058,-0.1326668556858475,0.41964197142821236,0.3424586870267626,0.6025884483420629,0.14328363484703363,-0.4495751449984588,-0.23933264152538372,0.6731785246141057,0.4675103066451385,-0.5176726316852196,0.17517564147901932,0.6738986210720187,-0.5595276891256852,0.4199976219967913,0.49956320058130965,0.24815291771742617,-0.6789119900069999,-0.6961677820211053,0.10301932635516824,0.6894103759150031,-0.3370244980839143,-0.3946801286691423,-0.08532941851090352,0.5378279901389831,0.27124105141025406,-0.5136879976281342,0.21479339385438403,-0.19594295432793182,0.005107821182955444,0.41036473496433507,-0.1999038538327058,-0.032093392706886444,0.6032503981340717,0.1393991537412901,-0.5455562294127477
Rolandic_Oper_L,0.45079710740138124,0.09265022446145621,-0.02773897304346999,0.29458421172300087,0.1801460122968162,-0.1421472641571115,0.06661478682642694,-0.03158929378194049,0.14844184524819837,0.5273537745011805,0.2610695823087434,0.3101673122718019,0.400611056596866,0.17142081110060264,0.19036958540860366,0.10516641684227995,1.0,-0.030324254527097177,-0.058310402548371665,0.37970274835446755,0.35866854973897677,0.48908631185081164,0.3381121943601234,-0.06252130799466948,0.15752731099483214,0.5723014195809786,0.032312365561479074,-0.07502000199479136,-0.20234058343637246,0.2892925279713848,0.4536763096562259,0.2318443482485658,0.24870902653603608,0.06009090215446604,0.19046220488430848,-0.036195403811093825,0.11030615218161986,0.20171057777808235,-0.06929552861247437,0.4564605993542834,-0.13089565836334932,-0.1538367591938525,-0.021792896031995596,0.4784674748558371,-0.09205966816661203,-0.06952293260031066,0.44721896433793357,0.15457995547817258,0.2750770158770385,0.18246115612008923,0.1026918925432136,0.019520882045729784,0.2718923258860352,0.09654108169835038,0.4066398264591032,0.3412386308611801,0.31134241345267366,0.5910536204621968,0.2569750148249819,0.16399590118503884,-0.1499576157768363,-0.06118302513844189,0.5253546802533683,0.02120809857825515,0.6207735468434357,0.37464019176713936,0.3755440559578641,0.365054429255101,0.08041397787525024,0.27926602700305175,0.5310890941249289,0.17948267990520692,0.3619948414064085,-0.12735943168874642,0.1126160849062044,0.4142534949241262,0.5227233129148678,-0.04952141432736092,0.2881367965383875,0.3306483913631632,0.32653954169268873,0.0861669780339405,-0.06058885831283553,0.23146989163643622,0.11896019185120821,-0.056931504296612666,0.05414362892891611,0.14045049232945359,-0.05681637713554043,0.11268339976344578,0.1223938401629794,-0.0070015593156079,0.283001910674195,0.32282508933015275,0.4310115354668064,0.09050239495993113,0.2686391016561279,-0.007899326097645045,-0.029089408667378233,0.3730020583079049,-0.149477616645456,-0.027605271027892,0.22755497925945553,0.046074071533682946,0.10833921004978475
ACC_sub_L,-0.19175426353970695,0.5128073358249506,0.2439550411671417,0.029392764948752634,0.4081257081339464,0.06742870795440155,0.024460791193477677,0.06050672702978266,-0.35709339607405777,-0.10840704470302867,-0.07209410600369508,0.21326023076139988,0.31908867684846354,-0.051533036018587185,0.09052627045243172,0.1686923928347856,-0.030324254527097177,1.0,-0.22938641207529184,-0.3413794209087215,0.1278939658614142,0.3452600908134959,0.07671421092939715,0.22334539381927906,-0.16785909521333325,0.12883439294378776,0.3287244610651097,0.1736395208053019,0.3010860293981992,0.12436470119777711,0.13491529394318888,-0.062309685687886224,-0.2521891499305176,0.39775626356211596,0.31282847125243035,0.12166948577078603,0.032765952642080626,0.2743724610133414,0.10853369991371288,0.2845489176617445,0.1599087994150921,-0.42865435683780584,0.1992300171658355,0.19116897145983394,-0.12894990486206018,-0.5296773485750079,-0.15906501687542332,-0.07542897341343369,0.11718572305436054,-0.11997555487998067,0.08691971777094698,0.020037261175391972,0.417355324542171,-0.522479363505189,0.15587536450273876,0.23436607393187905,-0.15456530985667052,0.03946253530410241,0.34106852310740554,0.19580554639272862,-0.2599337515971675,-0.49197596273533484,0.26502952315119016,-0.10218351267970856,0.0617169948514883,0.05562030084613473,0.007872792402812034,0.23484920017962335,0.46801465421922317,-0.2498991693720191,0.15823270432036157,0.29900188363820085,0.36767833156926544,0.47341997091841287,0.4298814776148321,-0.28402741924458,-0.07329188330239342,0.3731379778398002,-0.015493769816277682,-0.11494568612613831,0.4000210669088304,0.275363595613916,-0.3374808029147072,0.18882848112416636,0.46593449974675116,0.05837147521855452,-0.3438225628016861,-0.19440990173015102,-0.2855820341621961,0.3395741817220138,-0.16655203330895207,-0.47821414068216433,-0.11616556564250594,0.4411015765087703,0.07734880372818975,-0.09877549121485403,0.17824421209436703,-0.24445746113451686,-0.334831224563627,0.08167728546632545,-0.31571059605061874,0.36008963757105705,0.22943273245392629,-0.21338486494051412,-0.4472853747335458
Precentral_R,0.011700546294359094,-0.1993201050715218,0.25079450987302987,-0.5330519615888999,-0.2545114319332306,0.3280453833324063,0.5546926717828119,0.24325954827033708,0.3027540812818914,0.22742268696208115,-0.015763677263785254,0.21235925791252147,-0.023176572233439517,-0.6151955576467116,-0.03466816508422283,0.13415112504390073,-0.058310402548371665,-0.22938641207529184,1.0,-0.07792686652542072,0.03215689340140908,-0.3783758330231549,0.13696388378623983,0.13955306397331546,0.32151873223772864,-0.35557290082354753,-0.5400728315776414,0.06415311978377004,0.05577750948918726,-0.11013122238530945,0.09015751823332556,-0.10157172529781883,0.09612608111432303,-0.4104686663597218,-0.04756576529973725,0.5954864689460734,0.13469423655500037,-0.1425232716924396,0.24168113802155106,0.07375445844293275,0.4843860740829713,0.2986382289143673,0.07174578146073292,0.08008232930228541,-0.10929546413055584,0.22920445057422376,-0.07309055129372945,0.18619164775182814,0.4072114926261625,0.4574556935497456,0.034102734574701234,0.0023416704266268048,-0.2998768754695555,-0.06222713787059223,-0.35285037225308724,0.07294050581084467,0.5631195056875691,-0.18413477732112207,0.23220198852453938,0.047265580473070286,0.6000334114974596,0.1897234699665953,0.15872593983193928,-0.36699072658221005,-0.2987063828984849,0.017468879759991587,-0.060437992774436254,-0.03744494088150417,-0.25804467626075855,0.013471643383314327,-0.18408390258053253,-0.08422982302641359,-0.4925446429657071,0.026845292849388226,-0.2772268643558987,0.052822329859264806,-0.05002899923460605,0.312618455575568,0.12484882508736722,-0.5110603251401731,-0.46021029533532726,-0.18525357491744804,-0.154260208367793,-0.004295923568815561,-0.24371925614192425,0.17153494332730831,0.05084045586255376,-0.4341040086675502,0.9375207198881541,0.050744330002695154,-0.25211769135366224,0.10207224687656018,0.3928736438523882,-0.2118058756164358,0.3159535216269119,-0.37358037948720285,-0.18153317273537925,0.6664841598694342,0.5422538578512034,-0.05508956932193957,0.37853099462244405,-0.14795445690349035,0.18394643807091723,0.2632686847598365,0.170556244026374
Calcarine_L,0.796886218877664,-0.3708501346854973,-0.46050174931640425,0.36324425336493876,-0.27236272520178073,0.10636386032538653,0.0658995011639232,-0.18611095908770794,0.5664826410248888,0.17756147696074356,0.32765375678424313,0.13442407325124311,0.14256986939563274,0.45139836748468176,0.23374719341125874,-0.3297084367163388,0.37970274835446755,-0.3413794209087215,-0.07792686652542072,1.0,0.0031087875737828567,-0.07883105803147077,-0.19094919163825164,-0.13725538464597964,0.4141177715283311,0.4073634709765031,0.017645909634853508,-0.21007679411830366,-0.05405793370534158,0.3194704056944824,0.4063787061764293,0.7165988800368512,0.6630548198649118,0.04495068068857842,-0.4896393678827342,-0.382559709671241,0.12844207273649713,-0.18158779964869692,-0.2854062312127466,0.16393676434668011,-0.20166822832176587,0.27850893386174685,-0.20906030240261736,-0.029420609884910992,0.3013287687499008,0.5948300681559398,0.7957904129490464,0.4107435961359041,-0.003443667617893898,0.058900742225976965,-0.3566252922055707,0.08369213794707758,0.2420445643430366,0.5858921444798131,0.23604413241106914,-0.036985593291168295,0.26781007230581705,0.243008867071865,-0.13469499411494476,-0.0713389679302368,0.07691832223011667,0.5369577974439198,0.15479776427263955,0.3910546636829334,0.24109397001020988,0.23531880191411814,0.3614951400477289,0.15735682067073967,0.1279228336545534,0.7183072513614134,0.1757563509801666,-0.02392916340331229,-0.1432114826168235,-0.27879111270058826,0.1361046449068589,0.8525528055777298,0.28361580093909755,-0.28751302536647527,0.1038918760581055,0.580320327370846,-0.12074812401440266,-0.35096989810662277,0.4829200181872064,0.10719059504258005,-0.05875287362035107,-0.2016065479238139,0.589761763174744,0.4460583903916925,-0.06210957531502381,-0.3016624865465957,0.48004792985889366,0.5050926923468206,0.3824770684517812,-0.26361208835782074,0.27468466180363,0.5975282932458955,0.4492631330577467,0.18833954416410348,0.3462735806223864,0.36457331266391796,0.46082569397840417,-0.14575782691415207,-0.16283331459608802,0.20723250759849257,0.7553061834054667
Cingulate_Post_R,0.12969156866089832,0.356055344077931,0.4679256659845075,-0.15913549610193684,0.42999802974810397,0.026717131491331092,0.3177245385577082,0.4080256921262197,-0.385968587548297,0.2733308950393188,0.42790156905877125,0.4805943490912189,0.4059210122367925,-0.23528857153770544,0.5099407718484936,0.48976788914957353,0.35866854973897677,0.1278939658614142,0.03215689340140908,0.0031087875737828567,1.0,0.24822550706148308,0.6391970454164274,0.026309055129612943,0.3054812981071929,0.20942966401663346,0.27896514551773893,0.5314243886601452,-0.01091999079408101,0.25552022160280713,0.014332949075922691,-0.032426309228225196,-0.31107040547459885,0.13654376190314965,0.3812641640606112,0.4840552346883031,0.3792456201073852,0.6263818175917958,0.456540022036384,0.4799324563088392,0.20390525996229825,-0.08142399978717703,0.4280380622005981,0.601981897078813,-0.07006301429509446,-0.39070511943886393,0.27933317345806896,0.3058982099372889,0.2575830235409451,0.06854559148002837,0.18755233316940456,0.4964684996758132,0.22391218418440761,-0.29276127074708974,0.2444731711140024,0.6396869096994601,0.0684006183300923,-0.15171824673540482,0.2639109489009646,0.26882283849426963,-0.06209146466502864,-0.22874792040309894,0.11275963344421715,0.1529038019789035,0.3415640221001743,-0.23836503348226112,0.2952817046673031,0.5219725883177209,0.02288489330621996,-0.33027939749868057,-0.17003597585286567,0.38048946354275076,0.42821411458714725,0.23340271884546546,0.09315782768868766,-0.020136274824506178,-0.27089933418336704,0.41983411971324086,0.3986731733873992,-0.008474871236908953,0.305029352607244,0.6355748917745625,-0.17752016483101263,0.687691611804691,0.3503366283707612,0.24041675254668368,-0.46645588723988834,-0.23066990706612409,-0.08214727441800611,0.5276623069306507,0.15605928863207363,-0.09766813310354629,-0.03921638669813873,0.503539271142425,0.2634241215439223,0.02194144938965686,0.17079657276405322,-0.153275305958117,-0.2271885097398998,0.6498374811456714,-0.31881104659425424,0.06486971675533731,0.5363758048846915,0.06637946676041301,-0.41225514343666014
