,OFCant_L,Occipital_Inf_R,SupraMarginal_R,Fusiform_L,Insula_L,Frontal_Mid_2_R,Postcentral_L,Thal_PuI_R,Cerebellum_8_L,Vermis_4_5,OFClat_R,Putamen_R,Temporal_Sup_R,Thal_VA_R,Cerebellum_9_R,N_Acc_L,OFCpost_R,Thal_LP_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_MDl_L,Temporal_Mid_L,LC_L,Hippocampus_R,Red_N_R,Frontal_Inf_Oper_L,Parietal_Sup_R,Vermis_9,Insula_R,OFCant_R,Cerebellum_Crus2_L,Thal_LGN_L,ACC_pre_L,Thal_LP_R,ParaHippocampal_R,Thal_MDl_R,Cerebellum_7b_L,Thal_PuL_L,Pallidum_L,Cerebellum_3_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_AV_L,Cerebellum_10_R,Putamen_L,Frontal_Inf_Oper_R,Vermis_1_2,ACC_sup_L,Temporal_Inf_R,ACC_sup_R,Angular_L,Thal_VPL_R,Calcarine_R,OFCpost_L,Rectus_L,ACC_sub_R,Raphe_D,Vermis_3,OFClat_L,Vermis_8,Frontal_Inf_Orb_2_L,Vermis_7,Thal_PuM_L,Cingulate_Post_L,Cerebellum_9_L,Paracentral_Lobule_R,Fusiform_R,Parietal_Inf_R,Rolandic_Oper_L,Thal_VL_L,Vermis_6,Frontal_Sup_Medial_L,Occipital_Sup_R,Cuneus_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,SN_pr_R,Red_N_L,Precentral_R,Heschl_L,Thal_IL_L,Cerebellum_7b_R,Thal_AV_R,Lingual_L,Occipital_Inf_L,Temporal_Pole_Sup_R,Cerebellum_3_R,Temporal_Pole_Mid_R,N_Acc_R,Thal_VL_R,Thal_VPL_L,Cerebellum_10_L,Occipital_Sup_L,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Olfactory_R,Cerebellum_Crus2_R,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_PuA_R,Parietal_Sup_L,Frontal_Inf_Tri_L,ACC_pre_R,Cerebellum_6_L,Hippocampus_L,Occipital_Mid_L
OFClat_R,0.381831168195952,-0.3574108766943502,-0.26392465090051,0.2843367417805316,0.5314636176816087,0.7691690898592282,-0.20643663707741497,0.26108153235945813,0.5998163434016116,-0.07756966874012317,1.0,0.8171239879056601,0.47305176644545843,0.3629033940332997,0.3559496927159055,0.04150138382463674,0.3691875617994349,0.06639120284384342,0.700680982039095,-0.2600911698972798,0.17990548037365267,-0.14220500827935953,0.01612776934489359,0.7152331996077078,0.44602422257754837,0.37785281782627317,-0.40785398182009575,0.0693742089301388,0.6114044961709558,0.6015924642366953,-0.057361216748773244,-0.19671386724147574,0.7396782734108022,-0.0017193359018260743,0.5527289770959782,0.3277569083563187,-0.06624494996327172,0.011440251610130514,0.5776799207248937,0.045539658561961245,0.15583743494841049,0.4876415440214844,0.018071539659288267,0.47092432838194925,0.5828009570514869,0.7052984999725088,0.5013291839912899,0.5792910512528177,-0.05887563090160608,0.7324872691041338,-0.5505777536485237,0.40083665875152946,-0.11831345663974628,0.62957542069095,0.5418705887231388,0.38510791169046305,0.21707772924570137,-0.1603203992201812,0.7314649478879406,-0.05272668383453795,0.48053454872037654,0.035750779133689285,0.22664210145880215,0.2444171387240594,0.1611054613149609,-0.3073584158449219,0.27914716149555213,-0.44172808872016883,0.5950911150153493,0.3341419894604802,-0.10265988651651592,0.6924128748558408,-0.36019639149089056,-0.5280203515266733,0.7427313161040935,-0.10080921257940632,0.479780994763001,0.10959239540919433,0.06971191794830467,0.2397630919077517,0.38427117991344145,-0.0712975459502758,0.2862139910367054,-0.2017346944052255,-0.37504871508332704,0.4599121253497791,0.2780073633844435,0.6470326881214946,-0.02158221929020103,0.31404061349834667,0.17287396544662328,0.5403469242412908,-0.3548075711927725,-0.41986970358453046,0.31076653158131196,0.49489069165549465,0.5974234724318578,-0.012727946745713845,0.6048581966943984,-0.5016677381919099,0.2896588505704335,0.3713554466183036,0.17480229735869757,0.42781827420519564,-0.4498637801295541,0.4542286167253824,0.7372274268363473,0.20018008535404633,0.5848157462247027,-0.48524020575107635
Putamen_R,0.34020984825599876,-0.25469450649724323,-0.25023790820310043,0.2845987732557336,0.7640567418121829,0.8469386416792637,0.012024523265745686,0.35798584081820617,0.6959641004455495,0.07437479329371273,0.8171239879056601,1.0,0.49810867272947895,0.6337442100868431,0.5640476867630078,0.3919187797877667,0.4184181571177001,0.25797592574374467,0.8221047022200143,-0.08738512068598496,0.42565930355139486,0.11840142439500961,-0.02875091852914754,0.8278311331208643,0.638700905086063,0.6778755691916241,-0.3054355362276046,0.15588699895723201,0.7077773490588172,0.43643809243678566,0.03066565160464864,-0.1335287547037364,0.8133894440751327,0.1528631050102557,0.6188194469973058,0.3810117661022618,0.04979179895357812,0.20656459465404425,0.746475721665802,0.16760082528741319,0.33992237116489177,0.5454307152618358,-0.09217323896730359,0.4845891118764015,0.8088128384982993,0.8552105270483769,0.6814144308028063,0.7766364920183939,0.0468058055830521,0.854771705563605,-0.35073188723097254,0.5809864643016784,0.13134244820164534,0.5640978442152825,0.4042905151828363,0.45882435846567243,0.1296653022084279,-0.090638050919184,0.6752847248220171,0.058696801454160924,0.6498517632780407,0.007301267272136727,0.4789575345962598,0.4707513663685405,0.40478557770533136,-0.31989843156899367,0.2763957471990677,-0.5012234728467935,0.7429391226630776,0.6545336373558519,-0.05877569662990518,0.8328010560759763,-0.2491374284497642,-0.34952276756555195,0.8464579870171657,-0.05443175382892373,0.6233237595392115,0.3793519357647527,0.1148112668438649,0.56140506246056,0.5945571667914857,-0.1558722289021971,0.1663988071682804,0.034735254082781136,-0.24367787105012353,0.5986451403486927,0.32770302448595945,0.5720705705957967,0.1720002885407077,0.5368599295998769,0.4689921177161956,0.5592915670571403,-0.23357028920490197,-0.24517306998377641,0.48168610122097194,0.45907386306529857,0.5640367549470929,0.10098663535174265,0.4888242736547929,-0.4040653759490794,0.0605915199093665,0.3565688405029224,0.2446899911196041,0.5254751216196593,-0.35430123028283633,0.74180261185916,0.8606830790339953,0.2772879835705007,0.6135522444678548,-0.34089834586850504
Temporal_Sup_R,-0.0035168318272366917,-0.485058528624331,-0.13260071558016573,-0.106962460489347,0.30792638248241944,0.47035469747628805,-0.22408162338638898,0.4771363905648587,0.6169260228915797,0.3835056313452605,0.47305176644545843,0.49810867272947895,1.0,0.23674894263408283,0.5970657502333488,0.0022594141831998875,0.3594471049403955,-0.10801458431246136,0.6405652097468806,-0.3408709852119127,0.11137304339199983,0.10708636324294792,-0.021268286422767936,0.48243176413747874,0.5244540651995914,0.11272645868496087,-0.5124301556742932,0.2648691750474276,0.7057099923242834,0.20222607933839779,-0.09533941569020629,-0.36952182851405246,0.33613752788561874,-0.12244979177446856,0.4963361593037369,0.18572524632127288,0.18215540995336613,0.13919100201288873,0.2905019648488667,-0.03371953056141382,-0.01432906938647038,0.4188201929616345,-0.07785835373618936,0.5608920078174019,0.28832947942691506,0.5333101143070328,0.4538260752278928,0.2276218804530277,-0.219318684234276,0.403723542911117,-0.5047942410278268,0.22657473434421083,0.3903037670886134,0.4786290176291007,0.3162434359189376,0.07668346570093365,-0.01705024993248206,0.06403792604243319,0.3478703405889108,0.10420025137646019,0.22002496874430477,0.005653080416213555,-0.0544678957496587,0.09951588961156782,0.5162370071049756,-0.15159137060696976,0.4579672705356471,-0.3608733685749672,0.40381033992987275,0.19450104415633007,-0.10923231039614262,0.32981185885114206,-0.50563947124137,-0.5461162916132571,0.47358886765128827,-0.4218514593891238,0.591545786519041,0.36584689368002304,-0.003927387894963325,0.17226053728668891,0.19736852632206398,0.004733599199428318,0.16727003905978732,0.14580509534343858,-0.5509629645156019,0.5702244966250961,0.5693616665936425,0.5079436105286721,0.030497933915640013,0.20043529190159545,0.022732962141395127,0.5162645412372386,-0.49993096116167296,-0.5001489760763517,0.24554472394924148,0.6428832833130554,0.5450881756071236,0.1881231276379847,0.4265252664300279,-0.3858176931614387,0.13477129203174737,0.23949986812129223,0.11394271110144367,0.17084190298005297,-0.6308195302603415,0.11993193182295932,0.351761291213356,-0.10130542086433768,0.409094441988648,-0.5915155343472788
Thal_VA_R,0.04607869467456331,-0.22745663204566238,0.12832411840361557,0.24773653618431965,0.5752268164531307,0.6589050710720298,0.3779857296999508,0.37901359170854226,0.32305527229311226,0.30780267219370444,0.3629033940332997,0.6337442100868431,0.23674894263408283,1.0,0.3190662080812635,0.6723090501385831,0.3674909859980696,0.3754267106460498,0.6404898521611836,0.03511036407450135,0.36745660061584307,0.13039662917578335,0.04419783849523435,0.5529311195310851,0.5092780711616013,0.6651336205258398,-0.23317025108625633,0.33019782404708636,0.37857582901924464,0.17611015620494888,0.08851334646208348,0.18250563539395923,0.4506128400877735,0.26927999303140027,0.4718677200802573,0.295615031722951,0.23985119375292857,0.23115369935833968,0.7802419696276446,0.5389153067882385,0.5189979494408018,0.23102183925101163,0.08706290858897356,-0.0232406925399223,0.707632908403054,0.7450773051106787,0.5011875622155836,0.6935633735447561,0.19742963060521837,0.5883806889317482,0.0486562511631195,0.6826374168153984,0.3418410750339671,0.15694761042856434,-0.029951933788624065,0.4131047306704992,-0.04169159841333971,0.27589529544185615,0.2001810605735496,0.3573776237707797,0.33344762321398874,0.03210717146821163,0.7350762293510935,0.5940984492333566,0.32783376491212624,0.07093232790071281,0.29076301906171426,-0.14985247504012592,0.3438755247498052,0.8060413438685892,-0.10566851437828771,0.49718211222278197,-0.20820280574757624,-0.12297824057279717,0.6651406917334205,-0.023630272266050578,0.33869867996992253,0.21770946337002833,0.3859516502370888,0.49984454767886766,0.5528556248801669,-0.13064387835868688,0.17793782854586648,0.14381911957971316,-0.19439188824994955,0.501705893331362,0.2795605423081724,0.007672326649931198,0.32887024462094566,0.8318980854796618,0.7511587537946312,0.0933279331347056,-0.21204131342122087,-0.09407796757187166,0.6028143793885061,0.11015370292686182,0.23646086251303128,0.031724774092707526,-0.034411472565342556,0.04903412770665724,-0.38942826939742026,0.31444434651070247,-0.02295098176277003,0.5742840798730384,-0.24557101167585396,0.6410964492756064,0.5578946645679561,0.43711273980789084,0.19061666724405188,-0.22238799675107934
Cerebellum_9_R,0.11120355239718997,-0.09642879442211107,-0.4641728964223212,-0.023236424543669608,0.7459373531283215,0.453142439703347,-0.16494994275945135,0.2826214607875199,0.6165232379031804,0.3128117380789173,0.3559496927159055,0.5640476867630078,0.5970657502333488,0.3190662080812635,1.0,0.10090352089045719,0.514291536829999,0.1604780941793932,0.5567954399288301,0.029103587682520304,0.2917771122365091,0.5189481212777238,-0.137631778787474,0.3894647416542436,0.6886254538186054,0.4542609869767032,-0.17350664960021078,0.32461462547571796,0.6939494107748124,0.19513123764934054,0.11334851617708594,-0.3096466815093983,0.5889287496827299,-0.09181137994709794,0.31632587891681613,0.09723739791389364,0.35338689112813687,0.40184976536909794,0.3865818116000961,0.006971592384514895,0.0004595186957311858,0.7823295421272864,-0.22040736162823724,0.6369808374719856,0.4311367245401935,0.531076748688664,0.5095287621182429,0.3434300017085586,-0.025193243002538872,0.5707896796402718,-0.23834953633876022,0.19262942491016016,0.38966324435702515,0.6536663763045535,0.19617706361245218,0.05049746716985513,-0.09287149793525303,-0.11286282603256662,0.5525175273328504,0.11182661164116951,0.5472382636620142,-0.10001059530892839,0.26119653711131985,0.15561332339837985,0.7376694435425653,-0.46483613167326815,0.30371225258367557,-0.6378528772683718,0.6903234407634828,0.3890933161855307,0.1894367002395212,0.5225526191124312,-0.11144036283132282,-0.22588832908510403,0.34221680135240173,-0.21811646795145406,0.6598659071310093,0.35632328254786166,-0.2914568827143055,0.5912594132224739,0.4739637486798902,-0.36039391311443125,0.15228865852365228,0.3806200894869024,-0.09095460133397494,0.7343105315415901,0.4757630345914879,0.6187051439428128,0.01919119781723769,0.2637283707220967,0.24222360310360105,0.6235379857827367,-0.1008437178602089,-0.1127319575929158,0.1261774776498515,0.7193562838712281,0.5454436206636694,0.2897298287116668,0.5697580425438075,-0.4844705839182603,-0.011635216090282778,-0.13847509843316316,0.4013036578443877,0.21733066408307666,-0.2387839790113584,0.3971586887410828,0.522445075080658,0.13978851559709987,0.550929717535788,-0.16545647601031035
N_Acc_L,-0.02633597958897868,0.015887324749568263,0.09354559770094047,0.2865458817538688,0.38579552980832754,0.3463308910831506,0.4054366485226322,0.09368585713071988,0.1722346683168864,0.25288783454123337,0.04150138382463674,0.3919187797877667,0.0022594141831998875,0.6723090501385831,0.10090352089045719,1.0,-0.012552519614312235,0.45703842167998693,0.38753272208072176,0.1250379085963049,0.3461220376034069,0.19063978223705033,-0.1331871710882219,0.32915613797487997,0.15301509969709082,0.5591808337747322,-0.007861015953301841,0.15991632854469434,0.1569965868822388,-0.09613889751667089,0.14147044252520727,0.12607273343696293,0.2825280623513222,0.524174063756609,0.30411831152418306,0.17878415829338698,0.16740799587916552,0.11196474506232552,0.522581961279822,0.4072814607141457,0.5260930579679312,-0.019667975529541103,0.023493794115756892,-0.11790230326311407,0.588803954876169,0.4414752213761297,0.33546537324755016,0.4651520539760499,0.29472264086325634,0.30717744098042576,0.24272888366212012,0.448275792036437,0.2567152672121735,-0.060057511215199075,-0.12753727923435898,0.27641619668179257,-0.04594783723835109,0.23457118594523343,-0.04726571879687152,0.3656050957424444,0.35508953539427157,0.09715153775645087,0.6367956295210122,0.49268588326790397,0.21751487123090404,0.12409364215271146,0.10865255240559427,-0.0096407632102893,0.2630356085346903,0.6676953846058,-0.12232391091830654,0.30596185465699527,0.0339375100268446,0.10270225316704971,0.4088449251496601,0.12451953920182222,0.009072775746708723,0.32564623013844735,0.2587123351954587,0.45196528126148944,0.40311063767272776,0.07469093119919219,-0.16785112608136923,0.07166079388398552,0.01938282474463293,0.24881585207090165,0.04746789913126758,-0.1634272233340205,0.6125990095779579,0.6180728915031923,0.6923544289793945,-0.07161957155112784,0.04672867542761252,0.14380045244983403,0.4146899222004159,-0.10360542865284093,0.05448606430647802,0.0884937740280749,-0.16502769299706962,0.17125631357831994,-0.47849071511929936,0.2709980118745611,-0.06505984783695183,0.3602105640829385,-0.01298792505558351,0.5654757734564608,0.36292203074939167,0.3295311447360833,0.05214103027926973,0.030635591589576336
OFCpost_R,0.5138293448734607,-0.2160209146526191,0.07484740734609518,0.06666824915557039,0.5211118010280114,0.5486217911848776,0.14922883872964612,0.4732669649892314,0.4968892887079776,0.3892992593142576,0.3691875617994349,0.4184181571177001,0.3594471049403955,0.3674909859980696,0.514291536829999,-0.012552519614312235,1.0,-0.08237025838165761,0.4060958334305102,-0.12373031906695035,-0.02557736716205781,0.22726983858640198,0.4989016973904974,0.34330399441855747,0.5158575286419248,0.35091683540803126,-0.2901392170864371,0.5884492230675604,0.5024319909229048,0.5801533744432829,0.22745878023203148,0.002906852925644179,0.36858503627304173,-0.4009025786366218,0.36506415242333856,0.19322928310699364,0.2713201278376134,0.3573558685677877,0.21230574340765304,0.4019897525860407,0.05572868444349606,0.5289027464397583,-0.023894794936331582,0.04578478365676472,0.3326071970222977,0.5614930749258351,0.32664664566664886,0.509464198929881,0.12224339417048011,0.5721005225805016,-0.003723475276643576,0.1412552504837969,0.48163502247738676,0.4178769190589897,0.10839989945528758,0.2706362504675855,-0.30724782639503834,0.30892015820228746,0.4032345919396018,0.31905631361198944,0.25540396646226177,0.03621436747699857,0.1841433765140619,0.3346071216172718,0.5467672860850273,-0.21216700761094923,0.2856084320276423,-0.22760929593932513,0.2548184568023419,0.24309559525528382,0.03499539926112152,0.4668881107274284,-0.2756286578414186,-0.22348839947988322,0.3331430848529503,-0.25119487540104907,0.558249832901605,0.01719804506996728,0.22246228412171576,0.27291046929286183,0.5984637499768075,-0.4481125145335038,0.23268176413824498,0.29545024806871395,-0.27230658351995435,0.6927288261810932,0.5188750499094295,0.23006332959870016,-0.03463771957242783,0.1629555419104045,0.12375983653930879,0.19006846442481817,-0.2549774574487875,-0.15224031110368566,0.39861124422554983,0.34859747557480797,0.27482660892912275,0.12909099895570122,0.2616508210711988,-0.19008312476312572,0.09379457793315421,0.1432171422733716,0.3529432847165854,0.501350913516631,-0.2791539043700145,0.2605771897817766,0.48534708167094504,0.2942384430005141,0.13101415573742053,-0.27442702221668996
Thal_LP_L,-0.0836220704498175,0.21105398254189334,-0.18129744541453688,0.2447257228255533,0.36217436336614434,0.20998016151849452,0.29089633469239473,-0.09563020240147645,0.08941269066649418,0.23006457698140353,0.06639120284384342,0.25797592574374467,-0.10801458431246136,0.3754267106460498,0.1604780941793932,0.45703842167998693,-0.08237025838165761,1.0,0.252779745641709,0.18205702186157188,0.30446543033304196,0.31019832334805947,-0.21336704297777812,0.27847578035360726,0.23333937091076207,0.43397335050575375,0.1643008925696417,-0.03154936684062976,0.06377249417867582,-0.0702882073644745,0.056130704151625466,0.037391606817298806,0.2966651857030215,0.31756179140806456,0.2317581106296839,0.04731096625816224,0.10837014964140217,0.4121775865639419,0.4080117712466623,0.13084468230979693,0.14061424933489666,0.06181267798695075,-0.10275122799479279,0.11573798056088866,0.32388573943411464,0.22259851345032908,0.2315449636037921,0.2681759960450637,0.14243936162516022,0.24546072224568694,0.2500495143587111,0.1989909722602679,0.11452587141642147,0.023355900925372364,0.03635574529498032,0.18537599516898093,0.11971529035860998,0.005127753591100656,-0.012552169598252496,0.1817556118277127,0.3154081648779586,-0.12015760842530161,0.4403674523699949,0.3464107755707886,0.1214284026418369,-0.05680771876423435,0.052062602672913086,-0.16867248680934577,0.37806483300189264,0.5038480475796593,0.18126465708160136,0.26796775810314916,0.20044756027062813,0.18469670913281117,0.16167085332745007,0.27155259852291896,0.02989426690456727,0.2626206435071157,-0.07163459125420821,0.45604501510239515,0.29123109147068676,-0.05320598237177889,-0.18330258142774686,0.2007215439949669,0.23754256459269857,0.13712900093907696,-0.05882635509161724,0.005723321955146521,0.19429666990337494,0.4151073327335017,0.47979670186531026,0.18372421198958214,0.1960835535280684,0.31194785550979626,0.1437114955543545,-0.07108622369284423,0.11502409862893508,0.03535859112466478,0.05871528763508931,0.061234142939725865,-0.1222589096555881,0.11720563196725264,-0.03354307795247223,0.12020794691654901,0.18560052085550643,0.45937580342025686,0.2745912398932603,0.3989681098856181,0.1987993590604051,0.21848336983971706
Rolandic_Oper_R,0.21931115457606223,-0.4822049460975534,-0.10211317972355967,0.08854335495140755,0.6419172483818372,0.848329018967659,0.05137392595069122,0.35140389239992664,0.5881096271012062,0.22864080297605324,0.700680982039095,0.8221047022200143,0.6405652097468806,0.6404898521611836,0.5567954399288301,0.38753272208072176,0.4060958334305102,0.252779745641709,1.0,-0.32559418781029265,0.4576256237086501,0.13066284917738458,-0.08967661298959918,0.6794141186767356,0.5466412434129408,0.5725719741200498,-0.5702484605302263,0.3676745794601673,0.781504081126029,0.23906237482279544,0.10560138046644332,-0.1462124810592862,0.6765685774933661,0.3341100675401441,0.6283447290001272,0.46254833951608887,0.14069854036002635,0.2571304771290454,0.6347554139880651,0.29721007735209887,0.353651772713417,0.490505909885206,-0.17090012251910872,0.42027562362394466,0.591958438318015,0.9071563119197152,0.626542525542745,0.6626767535458601,-0.08465128804587473,0.7513447086717041,-0.3294657411866564,0.6264064778136808,0.36885091744406556,0.4375719130567622,0.17033118303281936,0.35594766411425,-0.026914587661524155,0.13942783101790882,0.45558671474742696,0.34440235092443505,0.5569056043057177,0.06466185379166789,0.41263485092752206,0.5049035144134293,0.498818213730217,-0.190685403291449,0.33331222182752557,-0.41712430728163624,0.6425661845965798,0.6269319076428431,-0.151793546397908,0.6886509748561136,-0.505895811039018,-0.5629684420880482,0.8557903530910485,-0.2866269789658272,0.5408716569015429,0.47191149108020464,0.1783509014347412,0.42502460725771457,0.4725139769122874,-0.10560188473718318,-0.03752881819825028,-0.05927966905025987,-0.5367567040244879,0.7453817678719648,0.4546397004359823,0.4564302675425477,0.10006184740010701,0.5067861931896604,0.4766035620546879,0.430221173979836,-0.5191257404424281,-0.4099484745671898,0.4832585640659693,0.42164998363206824,0.4191474866090451,0.00536619469694239,0.4112108268291948,-0.41372465854117296,-0.028634674035609237,0.34282701693924866,0.3193627483142764,0.5236132445597074,-0.6252021235602492,0.5956872669476164,0.7557638813947237,0.29933634313172874,0.393783530292034,-0.5956098713459413
Temporal_Mid_R,-0.017761710501707228,0.7293678797419516,-0.08958516136207151,0.28937103292509775,0.20395412102439847,-0.2486060509271056,0.2655622517961976,-0.06740154253981494,0.010918363297535344,-0.0420284829059592,-0.2600911698972798,-0.08738512068598496,-0.3408709852119127,0.03511036407450135,0.029103587682520304,0.1250379085963049,-0.12373031906695035,0.18205702186157188,-0.32559418781029265,1.0,0.21532271421365454,0.464068601698953,-0.044418463456503174,-0.10752460011269534,0.08219818103403523,0.37070333083774226,0.7649467709051399,-0.0757162812286668,-0.17410940032191138,-0.19056113727483015,0.22633038612389025,0.18227380096741377,-0.05001938924122301,-0.04382006336181937,-0.19161185882262025,-0.16965990862494096,0.14701720556744308,0.32308113438687597,0.13570560814226953,-0.02723179894987611,0.0459533113613862,0.07601052840453286,-0.03840243479609168,-0.09582204912295839,0.15930520634145132,-0.2428161293459563,-0.10279994226803166,0.03789683969923819,0.5169447640167877,-0.02531117229591203,0.5287140137696329,-0.045848638852989475,0.06543862118854253,0.027469300160513865,-0.04818166222799944,-0.017772011367884734,0.024197618765705232,-0.0729136524409237,0.07721315185871885,-0.1027059450819676,0.11962847699301121,-0.07176622721328646,0.24223572178741518,0.11044810202090137,0.035289915449491144,-0.029320487371251217,0.04761219097656334,0.0729339966474427,0.1268846347345672,0.19674024553679523,0.4136812251933366,0.026107996047041497,0.7606531117497572,0.7399910043236813,-0.24722525027594466,0.4045181643011213,-0.017818522216510903,0.05815858601312632,-0.1417812168272976,0.46476631125510703,0.11227995905841877,0.0004197085498160709,0.04282251048162742,0.5006995160860722,0.7735410944851031,-0.13154825395657607,-0.17025707251755165,-0.1075592694982461,-0.018021215575692327,0.01231907950871735,0.2203685833902493,-0.06588297963723323,0.7501740067359507,0.7380042438078188,0.016979111945345918,0.005188424853428582,-0.09056788991068229,0.18541304624560168,-0.19667584624420814,0.3809699176257853,-0.14315250502445664,-0.16606512777106658,-0.0254757232994842,-0.05882504882142905,0.7596521543418983,0.29051662033627174,-0.06198436596591824,0.17137541582516416,0.11642652877982912,0.776840000139694
Thal_MDl_L,0.19440479910889077,0.13409347023710017,-0.04074001483502967,0.14293535477257135,0.4081728217902077,0.3479837873978815,0.38575647707575805,0.21709932460568834,0.3646018221549118,-0.09363709531344214,0.17990548037365267,0.42565930355139486,0.11137304339199983,0.36745660061584307,0.2917771122365091,0.3461220376034069,-0.02557736716205781,0.30446543033304196,0.4576256237086501,0.21532271421365454,1.0,0.3423536606677924,-0.17597081825200933,0.39028608974126144,0.3302754549548809,0.6519990597333807,0.07195481951096681,0.0751786885875149,0.3727563919483655,-0.09741038276040608,0.23620329647146374,0.20647139644549822,0.3210182603528302,0.4656486153702717,0.24333271080924207,0.4584983476736913,0.16931553164650132,0.36028460803295176,0.4169828265524555,0.1877526722076482,0.5311668450699845,0.2274656964135294,-0.2701999959814379,0.15144857196210335,0.43666747929504524,0.35217461011913936,0.4625293697484723,0.43954127004200033,0.02918280473707118,0.3497733505506841,0.17289482007091564,0.5928691386450311,0.17044695774884885,0.1469382661435599,-0.022301245653508897,0.20550215570555275,-0.03698871262895154,-0.030008231162219103,0.2527200325198635,0.1615502572194586,0.44819007360315166,0.010559978797580308,0.39567188206315235,0.46729680392880024,0.19988506388854257,0.11244003825312714,0.19620945288514965,-0.13927983646921357,0.4961685820251765,0.6221666488862881,0.26918429547131056,0.4713007637908499,0.10755013083958238,0.13967212055502437,0.44625284888995626,0.04554205779627401,0.32326101613537006,0.5859552237071123,0.16356199076827035,0.5804834536035992,0.30293066052790185,-0.07306035264149717,-0.1853701740919536,0.15382937945053687,0.15928910321088494,0.24057560335484893,0.20748692191690243,0.18186962895600847,-0.025944628558486064,0.1577981331172174,0.47448723106488716,0.14279787075324007,0.13407649993190437,0.16698745501076873,0.4679753034824811,0.023459695428793555,-0.030561729148497196,-0.12491569459548149,0.042155247219955984,0.05306111263727784,0.006603019796685687,0.12211763564459753,0.3556216447994553,0.21670197274062764,0.053043898641249476,0.6883692948541922,0.4003591519363724,0.35187400405293584,0.34470224513758324,0.10873984874921111
