,Thal_PuI_L,Thal_MDm_R,Thal_PuA_R,Cerebellum_6_R,SN_pr_L,Thal_PuM_L,Parietal_Inf_L,OFCant_L,Red_N_R,Lingual_L,Cerebellum_4_5_R,Thal_PuA_L,Hippocampus_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Cerebellum_3_L,Vermis_7,Cerebellum_7b_L,OFCpost_L,Heschl_R,Thal_MDl_L,Temporal_Inf_L,Amygdala_R,Cerebellum_Crus2_R,Fusiform_R,Occipital_Sup_L,ACC_sub_R,Hippocampus_L,Frontal_Sup_2_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_VPL_L,OFCant_R,Supp_Motor_Area_R,Olfactory_R,N_Acc_L,Thal_PuL_L,Frontal_Inf_Tri_R,OFClat_R,Temporal_Sup_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Thal_LP_R,Frontal_Mid_2_R,Cingulate_Mid_L,Frontal_Mid_2_L,Caudate_L,Thal_AV_R,Thal_MGN_L,Vermis_4_5,Putamen_R,Vermis_10,Precentral_L,Occipital_Inf_R,Caudate_R,ACC_pre_R,Angular_L,ACC_sup_R,Frontal_Sup_Medial_L,Postcentral_R,Temporal_Pole_Sup_L,Postcentral_L,Temporal_Inf_R,Temporal_Mid_L,SupraMarginal_L,Rectus_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_VL_L,Cerebellum_6_L,Angular_R,Thal_AV_L,OFClat_L,Cingulate_Post_L,ParaHippocampal_L,Parietal_Sup_R,Paracentral_Lobule_R,Cerebellum_3_R,Parietal_Sup_L,Vermis_9,SN_pc_L,Heschl_L,Temporal_Pole_Mid_L,Pallidum_L,Cerebellum_4_5_L,Thal_VA_R,Frontal_Inf_Oper_R,Olfactory_L,Putamen_L,Thal_IL_R,OFCmed_L,Raphe_D,ACC_pre_L,Cingulate_Post_R,OFCmed_R,Cerebellum_7b_R,Pallidum_R,Thal_MGN_R,Thal_VPL_R,Thal_PuI_R,Thal_PuM_R,Insula_R,SN_pr_R,Cuneus_L
Cerebellum_4_5_R,0.07606094153170395,0.4110569104589202,0.46814601282374985,0.6014787396128553,0.2772242560368517,0.22293204215550919,0.5884818620449805,0.24033453433718444,0.1998031276279067,-0.019528768961708447,1.0,0.18545280348824067,0.26255672489128246,-0.15345594478630437,0.2444015790367679,0.8015604284709484,0.3014991609101971,0.35288596726444504,-0.006298332376305392,0.29744073052820946,0.17294456758803076,0.03798680378101814,-0.07359309726454033,-0.20197228114121166,0.5893506473052258,-0.37573707241367216,0.3749665150669119,-0.19232955054320575,0.3042125380488443,0.4230992170751779,-0.18587818147867943,-0.027451090265790914,0.24508664417420703,0.2060914965816934,0.6158580797509197,-0.1545925452411719,0.21873333005863804,0.23696748124877826,0.4382412377414715,0.22114352583922006,-0.09702512045633338,0.38623295306546396,-0.4113432792933424,0.08508875097279407,0.5223955977629482,0.5484587282554252,0.28571391391517764,0.11665008662402401,-0.105972186439193,0.20734345167840687,0.33525897908121055,0.22390747450875403,0.4872808147241219,0.6002194878093212,-0.3217709622155534,0.08253033510370159,0.2478306342587377,0.24246985571708737,0.3211240823688955,0.253349479436621,0.6389355202773978,0.05888896678138513,0.5617713483509209,0.1271549827441416,-0.06048223382687767,0.5516054797428936,-0.10631827670960425,0.0018289282060251824,0.1831407342993017,0.30962698958966883,0.64523268290956,0.008786865262650375,-0.04582284379769788,0.04848952162929605,0.5715320135831647,0.11681033890680241,-0.34324115788858645,0.44939604340427275,0.6714917618599181,-0.31373117612932466,0.6409460729407752,0.3239071262934654,0.06116750625530762,0.1121234287471499,0.16790294765460204,0.9058661990774242,0.4184869672766731,0.4722036580425366,-0.031245570728321598,0.2295210850531719,0.2868672468053959,-0.25237909982535534,-0.36247013129897254,0.0009881399525771444,0.5208192756486939,-0.14138308664288973,0.07456145536098045,0.18816230293863262,0.34993913890722117,0.4394556951030871,0.45451663678364723,0.37205823931474846,0.2643263135928105,0.17646126184830882,-0.14034519975993323
Thal_PuA_L,0.4342863725697641,0.5226907364970865,0.48397657941687583,0.1172010019239697,0.42157824889504664,0.5884184778488626,0.08914174898095238,0.05919299763426628,0.43287380171586237,0.17472050249203883,0.18545280348824067,1.0,0.4128001180547247,0.1327745754103863,0.2331127538734519,0.31816343077165016,-0.09823386423106767,0.2675234164860372,0.22724143110604964,0.48199117184910034,0.5149573348665148,0.2609034967749727,0.18052892741664173,0.04931766926506997,0.24230121588693915,-0.07642898166024358,0.29357596641624784,0.32676624129312154,0.44628788129217123,0.028567868832918196,0.018439811752148053,-0.21831037729175887,0.6565300916076598,0.06669733173320673,0.24214924256492434,0.188148746753596,0.6360796313933541,0.395922190912382,0.44170732593245343,0.21200618246714384,0.5586955425090813,0.5053473860725841,-0.09361890306955978,0.4455406809448478,0.46992678649984765,0.5858344921737666,0.4856093460951119,0.5049017951838266,-0.14747693524252029,0.40794900488085084,0.35626673042747803,0.4705259298818983,0.2899097645641125,0.4091388595717578,-0.06646225349590293,0.4233058059174807,0.45700702371470303,0.12558919038338073,0.4436364843471434,0.4231699084144715,0.009270103270296315,0.27199849853628716,0.3293994956951901,0.03555964413560945,0.35873889488097566,0.39000623569997517,-0.06514522619848362,0.47806722882452674,0.19343343851555703,0.6836170689523614,0.3441821001193099,-0.21325976378987813,-0.09240861083294259,0.19029311019336573,0.5478433923673108,0.30492604044824645,-0.15206319236042642,0.06911084702393892,0.3288641029224429,-0.17823101817455658,0.2177276737086823,0.018409136358795795,0.5379397740291841,0.2483661939532054,0.4524066847976877,0.3190982834741235,0.5411003937896518,0.5242680968549069,0.15047074894085372,0.5505194988484831,0.3264533970940051,0.15288922870732385,-0.056214164471351566,0.43152859554362294,0.5050169214594883,0.2683482725182225,-0.08412488009098318,0.3859111946767405,0.329993990498414,0.48254154339561767,0.25562546830587435,0.6129106447421079,0.40972513409361566,0.26389142865208526,-0.07764587741478265
Hippocampus_R,0.6022875119389078,0.3685118173295097,0.5189323037101957,-0.11105642745679664,0.4620628596450404,0.41277371644255456,-0.08878602566988497,0.26220902331779505,0.6547498261535679,0.10249765337665827,0.26255672489128246,0.4128001180547247,1.0,0.4009076325165517,0.48243176413747874,0.12934208372422284,-0.16910590508413192,-0.011285507904896946,0.43292168628028055,0.6439063900695254,0.39028608974126144,0.2752319092647466,0.2218769571218408,0.03443149303632457,0.39532632511670845,-0.19935970364113878,0.4957736547644102,0.6605648630552977,0.7718651683191724,-0.018936987845095864,-0.10752460011269534,0.2069461232475902,0.41504325953315363,0.5415160193568922,0.4247331959394585,0.5242047114729196,0.32915613797487997,0.20716504956281614,0.7350675020296573,0.7152331996077078,0.39301300164525654,0.328537169875873,-0.22810951586707875,0.05652785752290006,0.7693381600898861,0.6173087989796464,0.7441055453371976,0.7757789873575641,0.2890968564592698,0.4479952705291042,0.06641433047532301,0.8278311331208643,0.2450342624159909,0.5190195670376495,-0.25372589490312064,0.7792868337732469,0.6975552573326106,-0.3051083584730755,0.6408821233469297,0.7404430825364017,0.08002392002946171,0.23809708749360428,0.1655265346729221,0.001540636356132713,-0.04747885203914705,0.04906180166817862,0.5314443066075686,0.27847578035360726,-0.15923497439773707,0.6124771287876801,0.2376430035492813,-0.34787907094245624,0.05052911448589626,0.4744632543269208,0.5211597391678535,0.5434162378859987,-0.25523375455894687,-0.0716062190370298,0.33654164486692245,-0.28304224974091596,-0.08013983484116212,0.13797112181881863,0.4270781080374813,0.02493850062990016,0.7462821892965543,0.27921960690973685,0.5529311195310851,0.712140306275975,0.3630988774342426,0.7647508015593976,0.4571935045589102,0.36401287483881106,0.262837729531313,0.6589019984806593,0.6025861465652627,0.3713538628513589,-0.10677042850557768,0.7243528900148818,0.49730851287532474,0.5827200169394028,0.49273888808258043,0.6813422637959072,0.5231464234261327,0.6482005762815257,-0.2763333011567274
Temporal_Pole_Mid_R,0.27573696584231894,-0.2011107543260048,0.01912154426740394,-0.2673032368965132,0.16804591182471698,-0.005838364520184012,-0.6414054383416244,0.1392371652073869,0.43248487206339103,-0.012995674269971487,-0.15345594478630437,0.1327745754103863,0.4009076325165517,1.0,0.5079436105286721,-0.31297407519827825,-0.0034085821830003283,0.06913259938436273,0.8295058203837495,0.5033981704962981,0.18186962895600847,0.43073152888360283,0.7615429372624297,0.17102196089943286,0.12843505770864896,-0.1251562817205643,-0.013272946141770532,0.6958044402456068,0.5412670801776397,-0.5029171787940986,-0.1075592694982461,0.3742156914650309,-0.09763741413347887,0.3052544574397805,-0.36335308689541235,0.7458406038766777,-0.1634272233340205,0.03718477001048049,0.3219233817126772,0.6470326881214946,0.5207984721859811,0.46127763584853576,-0.1377309935259345,-0.08440376568346417,0.3836990594228415,-0.003775726669446382,0.42968563942108484,0.6339772420760302,0.2498424408138037,0.24605552418284765,-0.07175342175960854,0.5720705705957967,0.2111150856296937,-0.21363740551830923,-0.16918168751628307,0.7519896604841555,0.5047310545270984,-0.5679569500500445,0.5145959072415026,0.5149230125317924,-0.5667163745123771,0.7115054887979462,-0.5268140730855856,-0.24945019849678382,0.1424425722308695,-0.4344933438429709,0.5159831983305649,0.005723321955146521,-0.026026937958306323,0.06793964323235345,-0.0026341220708655717,-0.5003278037201436,-0.1985401010469484,0.7591907442882373,-0.13404945677816765,0.3874717856077247,-0.19411805929882797,-0.5981673990124737,0.26295305263046104,-0.24832113495053976,-0.035548006452388585,-0.2107709402330661,0.30906249316314666,0.37053364477957274,0.3267569886813469,-0.12445296708171304,0.007672326649931198,0.35513531533877324,0.6822173568071919,0.32237096142896277,-0.1559673981638129,0.8356139775266762,0.15437629683114393,0.6807154741254581,0.14023286681865835,0.7875025565217635,-0.22530295192598745,0.28291894756441954,-0.14187245226897569,0.07026706691047191,0.015361330865213832,0.16457224675350554,0.6371979474387397,0.5463419046833078,-0.38027149260163473
Temporal_Sup_R,0.2369734191682074,-0.01432906938647038,0.17084190298005297,-0.005902974431961225,0.2862735949796329,-0.0544678957496587,-0.3581141618388529,-0.0035168318272366917,0.5244540651995914,0.14580509534343858,0.2444015790367679,0.2331127538734519,0.48243176413747874,0.5079436105286721,1.0,-0.03371953056141382,0.005653080416213555,0.18215540995336613,0.4786290176291007,0.6961247838679774,0.11137304339199983,0.11661569452602803,0.6428832833130554,0.1881231276379847,0.4579672705356471,-0.49993096116167296,0.07668346570093365,0.409094441988648,0.33824190552722755,-0.36952182851405246,-0.3408709852119127,0.13477129203174737,0.022732962141395127,0.20222607933839779,0.15872631965143688,0.5450881756071236,0.0022594141831998875,0.13919100201288873,0.47358886765128827,0.47305176644545843,0.35186342284218597,0.5702244966250961,-0.50563947124137,-0.12244979177446856,0.47035469747628805,0.20655903466593292,0.2918926745682683,0.4312631327904669,0.16727003905978732,0.12845098495861915,0.3835056313452605,0.49810867272947895,0.44164846243972733,0.012647220162733598,-0.485058528624331,0.5022414754422411,0.351761291213356,-0.5047942410278268,0.403723542911117,0.32981185885114206,-0.07586133737064613,0.4188201929616345,-0.22408162338638898,-0.219318684234276,0.10708636324294792,-0.14855378565783386,0.3162434359189376,-0.10801458431246136,-0.09533941569020629,0.19450104415633007,-0.10130542086433768,-0.6872337891289063,-0.07785835373618936,0.3478703405889108,0.09951588961156782,0.3681278400941205,-0.5124301556742932,-0.15159137060696976,0.5693616665936425,-0.6308195302603415,0.2648691750474276,-0.008853536916803795,0.17226053728668891,0.11394271110144367,0.2905019648488667,0.15925976384158347,0.23674894263408283,0.5333101143070328,0.45212250281164307,0.28832947942691506,-0.1892516677829701,0.4265252664300279,-0.01705024993248206,0.33613752788561874,0.37933944803973313,0.3487075009219643,0.004733599199428318,0.32775506552254374,0.08462052399187593,0.22657473434421083,0.4771363905648587,0.3140068976130864,0.7057099923242834,0.591545786519041,-0.5461162916132571
Cerebellum_3_L,0.13097561902605467,0.5005017175557324,0.5125836523970695,0.5840875952303104,0.36600643521214377,0.44560209436164994,0.6608582434911897,0.22552121121925398,0.15297805236050255,0.053046990382462814,0.8015604284709484,0.31816343077165016,0.12934208372422284,-0.31297407519827825,-0.03371953056141382,1.0,0.31032852155483137,0.40051802560275745,-0.16328905059244261,0.09842932865702775,0.1877526722076482,0.057192848554982204,-0.19633970664542394,-0.15928519503354927,0.4164037844760314,-0.19319224236174343,0.331119501191992,-0.2998324102530413,0.25922228939269304,0.5395931521303794,-0.02723179894987611,-0.2715321770338525,0.49916676061367926,0.10362341839268921,0.5606682631133872,-0.28099142792851,0.4072814607141457,0.24275443868936114,0.3280027975939514,0.045539658561961245,-0.02602207079385284,0.3963515420693069,-0.24209059990814547,0.16134940796159167,0.4466224227567172,0.5747866912672979,0.24924120729698715,0.10509548376267035,-0.10133750930935889,0.2738070786497725,0.3576592650225307,0.16760082528741319,0.4820511319025147,0.641949815185434,-0.1472895904036912,-0.004151147129317602,0.2599812877116913,0.4670798186603072,0.2947944158247468,0.21524801815822456,0.5857532439721873,0.028038351915028053,0.654561773631369,0.2664840722984495,0.08167841484467635,0.6977788538317028,-0.33855106047783023,0.13084468230979693,0.33665313485295495,0.42507031762820996,0.7306946296591039,0.14975162985144055,0.10728071435615133,-0.09499214367599239,0.6086578971713488,0.0972421999666577,-0.21006445935217868,0.393245234707953,0.5087002776979199,-0.12940300394068976,0.6585223190227714,0.40709569423914277,0.1715181548256049,0.11325326650926534,0.239978350122713,0.8688842294522742,0.5389153067882385,0.43273955448071816,-0.07847321090733815,0.26470360970625073,0.4443522034012738,-0.3065125403077717,-0.33454607566549843,0.048889878995944484,0.4720462695454789,-0.16170521822866718,-0.09198668563023536,0.25893115008019835,0.4818384412760296,0.4053447299425153,0.33224405859069894,0.35872958932565924,0.1103744050372661,0.0435534914624037,0.07492080260059326
Vermis_7,-0.2007411973090415,-0.06393474022914117,-0.02489076191262464,0.32539674029871496,-0.01633250067118177,-0.0829756374470074,0.17650442072010805,0.14939985593446722,-0.2424679253201569,-0.1899487375337331,0.3014991609101971,-0.09823386423106767,-0.16910590508413192,-0.0034085821830003283,0.005653080416213555,0.31032852155483137,1.0,0.10593205916840497,-0.07083922363548772,-0.031150985687875707,0.010559978797580308,0.10097608166197572,0.01889516468010552,0.032091471461640354,-0.016002776655407138,-0.1059441765589145,-0.06438448866053705,-0.3568338824837226,0.07550554999638377,-0.04400465262195599,-0.07176622721328646,-0.018475793331515347,-0.044934593500043286,-0.12330634599717052,-0.07159308849181782,-0.09247847312174261,0.09715153775645087,-0.10858103590435521,0.09438140186076077,0.035750779133689285,-0.22613269639491976,0.156483495863628,-0.11922936861555655,0.07031013119119112,0.13113674942332715,-0.003373951479260902,0.06555019229508982,-0.06573002978895126,-0.28659216870270177,-0.050294716317636746,0.10135456710409484,0.007301267272136727,0.1710395516531927,0.009881093331938822,-0.0908795276743262,-0.039992822591574315,0.11153099851778422,0.09076745145846372,0.18550644598855198,0.07558022222611083,0.10082351913199218,0.046205477525750424,0.025590334998920806,0.18852272326949512,-0.01437735969261184,0.05585940750155277,-0.175427492443919,-0.12015760842530161,0.22974905756786396,-0.10101223008047935,0.2521440282443289,0.11755653463032112,-0.13391247823825037,0.012011585175494777,0.01529856700890458,-0.1997166390723288,-0.14400108137381276,0.013123318716749972,0.08052074745481588,-0.08394238343748607,0.3532329845779026,0.01485352809609775,-0.08600379423066154,0.18821981854128775,-0.12786457803408893,0.2880607854868477,0.03210717146821163,0.06200131345050262,0.04594864288533139,-0.12372146025849283,0.014223444459041662,-0.044457249002303065,-0.26997569574132013,0.05892765598279981,-0.09676678575687306,0.01445563081083247,-0.041597508048679586,-0.05735770376879818,0.09857225489400438,-0.02220369083744944,-0.21301058340778473,-0.10507605558239999,0.0756946100084497,-0.17275130734410865,-0.03811298714684941
Cerebellum_7b_L,0.10410629521905007,0.10522944329197148,0.1761740908138529,0.2700287060281665,0.3045995247259425,0.3612807747354085,0.24333313122368877,-0.10951068364745949,0.2819342613970278,0.259102844178105,0.35288596726444504,0.2675234164860372,-0.011285507904896946,0.06913259938436273,0.18215540995336613,0.40051802560275745,0.10593205916840497,1.0,0.24056654912177064,0.20131075064583748,0.16931553164650132,0.29961023151208,0.27066893688348775,-0.0043094070217335745,0.402241995198899,0.004622905678466257,0.0967371165007005,0.14639870850876677,0.08308727595232945,0.1666938737050023,0.14701720556744308,-0.12648189014526143,0.1862752129273405,-0.03557341296192211,0.1421474473057255,0.10720735661958422,0.16740799587916552,0.2853529036756984,-0.014438849697486246,-0.06624494996327172,0.35271261228713585,0.3773367018570005,-0.026071577475631456,0.025812632577453018,0.11988399021778867,0.20216703890296353,0.0715514796157555,0.1387383078668947,0.010660913823764006,0.2839476563850826,0.2594109330640218,0.04979179895357812,0.49655449797133877,0.2286511940733214,0.03839397043555401,0.09604593670165401,-0.03677655164110361,0.3014810339009775,0.07994238605384767,-0.005623333910384351,0.08369572580600108,0.3597637577896951,0.29050485008050647,0.11356123226894256,0.4347465470295198,0.41868396347449116,-0.007098629092787047,0.10837014964140217,0.26082517260250565,0.2881531037266862,0.45538397370641215,-0.03973518463591392,-0.1863366516825598,0.22248619042262005,0.2826674412775174,-0.014486663309484329,0.022457678167974535,0.08035232499655713,0.5494032257722968,0.024160512983429912,0.41538862661786835,0.3085567949035366,0.38489819387149266,0.12709042655745106,0.11759665152146374,0.477454613251779,0.23985119375292857,0.13755045338154054,0.073203569194095,0.20175067527555746,-0.036955875491994986,-0.06915516424973345,-0.26711614702160463,0.003289754096137119,0.29026780681902103,0.1528735572026652,-0.08953235373509273,0.0834500011175603,0.17490432835692857,0.2070331361812198,0.27339257373011316,0.25553583024913323,0.2495772171926741,0.20596613095893634,0.12012143287041445
OFCpost_L,0.34814046253096465,-0.08545925233927926,0.1848132155580785,-0.09169939048846275,0.2697871401645319,0.20062704922839597,-0.5226352456322463,0.21584890472006338,0.5067053659276576,0.11422908566598698,-0.006298332376305392,0.22724143110604964,0.43292168628028055,0.8295058203837495,0.4786290176291007,-0.16328905059244261,-0.07083922363548772,0.24056654912177064,1.0,0.47677000225210914,0.1469382661435599,0.3503027035152924,0.7923412069212243,0.22036460978369124,0.25990160187960715,-0.08069520844343553,0.1161171718490692,0.7199414703332949,0.5911028266657329,-0.40450606023016117,0.027469300160513865,0.24884380627311517,0.02396215954615091,0.4059017840636044,-0.19181319245441517,0.7578772596587499,-0.060057511215199075,0.1146469122714446,0.31724575456681664,0.62957542069095,0.6023102346818577,0.553719960667443,-0.09322189481059022,-0.14651379221591246,0.4191731067550261,0.08470281685571174,0.4619674464664723,0.665578493470794,0.33846845891868205,0.34451698947605325,0.055382497895627804,0.5640978442152825,0.430437919276251,-0.021731246103055074,-0.10986984936094804,0.7221656866668155,0.4914773464206402,-0.4287777772156992,0.5468747397538051,0.49618364022007383,-0.39838938052114975,0.7516132910587586,-0.3407795283892002,-0.05790316909152514,0.23223595774426506,-0.2386028629915639,0.5061033855725635,0.023355900925372364,0.01927156916535483,0.21302265290956193,0.07469534022796905,-0.4672941342382391,-0.14187343240035064,0.8118369261692249,0.0571250001358286,0.3812769395041249,-0.1414267460160082,-0.4646876916590755,0.3910976454820287,-0.1989028280496867,0.11567760466277474,0.034191036787136225,0.4678657519323556,0.27303793546366145,0.37118089174173213,0.019064432919705564,0.15694761042856434,0.4199587033954259,0.6524152299401045,0.45848717152462604,0.04433097224357159,0.6884644893831707,0.11405444298427227,0.6339099166974593,0.28526866443948407,0.6775270981113731,-0.14432680205896917,0.3634172613717072,0.02825473410016565,0.1341433479149209,0.21841916795014543,0.2939532904393958,0.6081840302088046,0.5548485634090154,-0.297372701558108
Heschl_R,0.34107974299103533,0.3556247238661838,0.3623761843192171,0.02329986941424441,0.38006931316352566,0.2912198186056621,-0.12599245237047332,0.13099418135583338,0.5576491972819538,-0.03413300199020557,0.29744073052820946,0.48199117184910034,0.6439063900695254,0.5033981704962981,0.6961247838679774,0.09842932865702775,-0.031150985687875707,0.20131075064583748,0.47677000225210914,1.0,0.5783474348552256,0.255358195900264,0.4179077387072666,-0.012670047352679662,0.33650148458984125,-0.44456791287794056,0.33854162063655463,0.5148719168000917,0.5659269030223079,-0.02759011800690606,-0.1932032900650764,0.1076258557326591,0.27917946258061843,0.15321887559962924,0.27790649040173543,0.39080276413860415,0.2394878397251965,0.256523233724489,0.7486740227646679,0.5714296150518386,0.5007622722990047,0.567969853850249,-0.4581861878223197,0.2613748239078589,0.7069890906904424,0.5736978062426644,0.5871951509916823,0.608293815461845,-0.02193864925678989,0.36097942237690034,0.07651029188951443,0.7019879785952399,0.28947107633717817,0.34075693587951583,-0.453363509970191,0.6703908051778348,0.547248998073959,-0.32456871924250597,0.5824197616455902,0.5899133326388719,0.04836976858382447,0.44137235331121644,0.0823213343034681,-0.19505724299938013,0.14284841718538166,0.13661490900555054,0.25198881250130467,0.1127186334202197,0.015874603208920063,0.5630877525483168,0.15085076218875462,-0.5353039534020316,-0.29610397969996854,0.5090121076491333,0.45284008175798657,0.25301883504383843,-0.48320896016714127,-0.05392436496606179,0.5348871362422902,-0.5521410397913505,0.16513508491102333,-0.09592462628021646,0.46776849867571,0.3490817363284623,0.4824980733038177,0.33073175589750214,0.4388191174919481,0.7101065716537064,0.2954654635893624,0.5444678260450616,0.04127118196713391,0.29256291820666924,-0.04378203423976314,0.4729655553777589,0.6167728605931494,0.43090552342168453,0.0006454289529781093,0.3579633501458334,0.21817801675140872,0.685543323212768,0.4725544609032467,0.6198073699103666,0.7593447276519848,0.6365503190134217,-0.4741365360153188
Thal_MDl_L,0.48318703275964164,0.5311668450699845,0.21670197274062764,0.16060895468008224,0.272442410316463,0.39567188206315235,0.21442717969600014,0.19440479910889077,0.3302754549548809,0.15382937945053687,0.17294456758803076,0.5149573348665148,0.39028608974126144,0.18186962895600847,0.11137304339199983,0.1877526722076482,0.010559978797580308,0.16931553164650132,0.1469382661435599,0.5783474348552256,1.0,0.4683397489953664,0.023459695428793555,-0.12491569459548149,0.19620945288514965,0.13407649993190437,0.20550215570555275,0.34470224513758324,0.4411768296728456,0.20647139644549822,0.21532271421365454,0.006603019796685687,0.47448723106488716,-0.09741038276040608,0.26691194034505084,-0.030561729148497196,0.3461220376034069,0.36028460803295176,0.44625284888995626,0.17990548037365267,0.4695779641918375,0.24057560335484893,0.10755013083958238,0.4656486153702717,0.3479837873978815,0.571903581902325,0.536919476038956,0.39421709946301586,-0.1853701740919536,0.4618094729567522,-0.09363709531344214,0.42565930355139486,-0.0022244933725670754,0.509871971564137,0.13409347023710017,0.3734665784673625,0.4003591519363724,0.17289482007091564,0.3497733505506841,0.4713007637908499,0.006964949327566194,0.2274656964135294,0.38575647707575805,0.02918280473707118,0.3423536606677924,0.3893057000819632,-0.022301245653508897,0.30446543033304196,0.23620329647146374,0.6221666488862881,0.35187400405293584,-0.05459077609894264,-0.2701999959814379,0.2527200325198635,0.46729680392880024,0.11165535176037472,0.07195481951096681,0.11244003825312714,0.20748692191690243,0.053043898641249476,0.0751786885875149,-0.2529147253612926,0.5804834536035992,0.3556216447994553,0.4169828265524555,0.3047079812149302,0.36745660061584307,0.35217461011913936,-0.013327263084552168,0.43666747929504524,0.1324612101657092,0.042155247219955984,-0.03698871262895154,0.3210182603528302,0.4243504193624968,0.2611305123455571,-0.07306035264149717,0.10336965644214668,0.11034255956519118,0.5928691386450311,0.21709932460568834,0.4667128984494262,0.3727563919483655,0.32326101613537006,0.13967212055502437
Temporal_Inf_L,0.43747706414788523,0.16283674180740976,-0.007022319770091119,-0.0401169262236204,0.178924304478621,0.2149865455325392,-0.0774921384704464,0.04420623575726775,0.2812028928814551,0.1556556710564377,0.03798680378101814,0.2609034967749727,0.2752319092647466,0.43073152888360283,0.11661569452602803,0.057192848554982204,0.10097608166197572,0.29961023151208,0.3503027035152924,0.255358195900264,0.4683397489953664,1.0,0.32325607877318424,0.05278815911131259,0.36503136178356727,0.3008700909144664,0.023648627653987647,0.5206357309337345,0.4176601242957719,-0.026434284259244066,0.30503750299891025,0.08509742766342135,0.20254396597339944,0.11969571064623907,-0.022463555613489544,0.2992604982647222,0.18149878863263608,0.23295316945456884,0.16982089057554314,0.26947066407451054,0.4208802285383574,0.14490552001997115,0.2947936885829703,0.11711199531658019,0.19725220868091187,0.15561303792331346,0.49035602916810206,0.43951166909733813,0.1470131258789312,0.30515481851734105,-0.03163276338360953,0.3347565267364231,0.1098807596708622,0.18854226951340514,0.27570604141945304,0.44427382549523325,0.33423643757554494,0.007040629854260004,0.268055319710068,0.41734765351949243,-0.30447859889051215,0.3791296078282187,0.003705301015308243,0.10416330611836529,0.36566872037086895,0.054711697268316616,0.28970013059801825,0.1715312007979161,0.14242209914508577,0.33361733796113346,0.34915701787902387,-0.0732827175537991,-0.08732844783922981,0.44143193253904417,0.030185523560246307,0.16112005590465583,0.24966612210884662,-0.1144217702228713,0.19386799683801612,0.22023223728511188,-0.0494466971316363,-0.25020457010393904,0.42774936746499365,0.13423134890614094,0.4270360887537626,0.21010814255097254,0.13664900218909082,0.15270460887407075,0.16866134984634112,0.46460160906227527,-0.058266073695181865,0.34519251006178253,0.1695533768275627,0.4161741954404219,0.11141173188614513,0.49850327333054856,-0.08011474807080773,0.17106823382133587,-0.013804713525959933,0.22985437836746755,-0.029465685181512997,0.24527229904667608,0.36393576111242104,0.22276180752933034,0.1455035820718919
