,ParaHippocampal_L,Frontal_Mid_2_R,Olfactory_L,OFClat_R,Vermis_9,Temporal_Pole_Sup_L,Temporal_Inf_L,Thal_VL_R,Cingulate_Mid_L,Thal_VPL_L,Caudate_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,ACC_sup_R,Temporal_Mid_L,OFClat_L,Thal_PuA_R,Thal_MDm_R,Supp_Motor_Area_L,Occipital_Sup_R,Parietal_Sup_R,Pallidum_L,Cingulate_Post_R,Cerebellum_8_R,Putamen_L,Fusiform_R,Angular_L,OFCant_L,Insula_R,Postcentral_R,OFCmed_R,Cerebellum_4_5_L,Vermis_1_2,Cingulate_Post_L,Paracentral_Lobule_L,Cerebellum_9_R,Thal_MDl_L,Vermis_7,Thal_LGN_L,OFCmed_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,ACC_sub_L,ACC_pre_R,Cerebellum_8_L,OFCpost_R,Lingual_L,Amygdala_L,Occipital_Sup_L,Postcentral_L,Frontal_Med_Orb_L,Heschl_R,Thal_PuM_R,Cuneus_L,Supp_Motor_Area_R,Calcarine_R,Vermis_10,Thal_IL_R,Hippocampus_L,Frontal_Inf_Orb_2_L,Thal_PuM_L,Parietal_Inf_R,Vermis_4_5,Lingual_R,Temporal_Pole_Mid_R,Thal_VA_R,Temporal_Inf_R,SupraMarginal_L,Putamen_R,Olfactory_R,Frontal_Mid_2_L,Vermis_3,Thal_PuI_L,SN_pr_L,Pallidum_R
Thal_VA_R,0.1315040512357161,0.6589050710720298,0.15325575491537027,0.3629033940332997,0.33019782404708636,0.23102183925101163,0.13664900218909082,0.8318980854796618,0.6292791290625563,0.7511587537946312,0.4509213147237853,-0.023630272266050578,0.46652715160052954,0.5883806889317482,0.13039662917578335,0.2001810605735496,0.5742840798730384,0.5189979494408018,0.6028143793885061,-0.20820280574757624,-0.23317025108625633,0.7802419696276446,0.5254313769384795,0.31444434651070247,0.707632908403054,0.29076301906171426,0.0486562511631195,0.04607869467456331,0.37857582901924464,0.273115500124634,0.17565382154343026,0.5238349299160928,0.5011875622155836,0.5940984492333566,0.07556762287008706,0.3190662080812635,0.36745660061584307,0.03210717146821163,0.18250563539395923,-0.034411472565342556,0.03511036407450135,0.30782556638709074,-0.02286352840895681,0.5578946645679561,0.32305527229311226,0.3674909859980696,0.14381911957971316,-0.011967529966142984,-0.21204131342122087,0.3779857296999508,-0.38942826939742026,0.4388191174919481,0.7109751066230738,-0.12297824057279717,0.450310431551169,0.3418410750339671,0.45594997093837836,0.5253968593996753,0.19061666724405188,0.33344762321398874,0.7350762293510935,-0.14985247504012592,0.30780267219370444,0.318719016858001,0.007672326649931198,1.0,0.19742963060521837,0.36144126734865684,0.6337442100868431,0.23646086251303128,0.5059777328979382,0.27589529544185615,0.41872637734943075,0.6770661073321916,0.7234801425436191
Temporal_Inf_R,0.029284229829674283,0.05201941706032124,0.016036638693506477,-0.05887563090160608,0.1970590000686867,0.03405077717465316,0.10416330611836529,0.11877768537833784,0.16921759130034625,0.27349113221731447,-0.017627530782362965,0.30398139145944386,0.07264681499415757,0.19353252622207584,0.3455911843249945,-0.0004178772907485726,0.18371417845074428,0.062358981119738144,0.20158486789488592,0.46494964669704697,0.46561850208974287,0.1361971765399727,0.09437156220844937,0.09568405940524087,0.14666184441155852,0.11400349968499505,0.46741143389377243,0.22268377749811455,-0.10485386239180881,0.07709628770338309,-0.09334519068332298,0.2193357133705771,-0.13966563615129252,0.24239920336915435,0.15374118554085356,-0.025193243002538872,0.02918280473707118,0.18852272326949512,0.1412235722079907,-0.20587109988163785,0.5169447640167877,-0.08569939991249798,-0.151409705530894,0.15928441009600144,0.06960291860035518,0.12224339417048011,0.4286405010132392,-0.06552452768926295,0.4298908068742357,0.350784549536229,-0.14114153043404357,-0.19505724299938013,0.02531350451480057,0.4694353980114299,0.13924834148856155,0.24835109742477393,0.22156082142878897,0.3554073416120803,-0.10013068282617327,0.01761013766638308,0.23986710566470712,0.13080363570401768,0.22634229352002477,0.21743896751683214,-0.24945019849678382,0.19742963060521837,1.0,0.37028935608080227,0.0468058055830521,-0.12703718500664055,0.2676257549160991,0.2417414675053142,0.21805928909132163,0.19576579405920064,0.07731022223234141
SupraMarginal_L,0.06772935533282887,0.19449835591833647,-0.24405943065335411,-0.20504401874648942,0.452432800608308,-0.043777406298752264,0.054711697268316616,0.17498167573099774,0.6687416689847759,0.4755769996107757,-0.12759353542585072,0.14951646179721348,-0.01698855497396651,0.11155823725503487,0.3947500163688138,-0.1507452393871404,0.39805911758171836,0.5053224640212901,0.6194529295410417,0.1287823946047194,0.1874814155996664,0.1258735429878361,0.49482852145230244,0.28252358293371604,0.20861311143691333,0.3185460863768723,0.8067826552859176,0.20172355033540726,0.013226957576139675,0.4902490850977938,-0.2444476803463371,0.66816062002045,0.16001649030206522,0.6853525652748802,0.4918582479874565,-0.012713964561374436,0.3893057000819632,0.05585940750155277,0.6207150697059868,-0.48144300366886406,0.2897283835967105,-0.05563301789405077,-0.0102133431373672,0.061385757160827746,0.11174731314993402,0.2672593646781125,0.34458484519282145,-0.3175727913088737,0.1688290376746736,0.8949074144697332,-0.2161812600508778,0.13661490900555054,0.2692712632890005,0.421820935182806,0.5597185641661463,0.5769830521689304,0.2710482969842983,0.36564669874514877,-0.1985032969905129,0.009743058842563832,0.41337799868929176,0.36995394305659074,0.3158571215922482,0.3533071187800251,-0.4344933438429709,0.36144126734865684,0.37028935608080227,1.0,0.015201140418596028,-0.42836885694672205,0.2405545292798967,0.5783440151232323,0.21326200203441995,0.32258865998356173,-0.035707468609718775
Putamen_R,0.44627738201075334,0.8469386416792637,0.5042670452190249,0.8171239879056601,0.15588699895723201,0.5454307152618358,0.3347565267364231,0.5368599295998769,0.5968634274625166,0.4689921177161956,0.8948745439716436,-0.05443175382892373,0.8615233728721868,0.854771705563605,0.11840142439500961,0.6752847248220171,0.5254751216196593,0.33992237116489177,0.48168610122097194,-0.2491374284497642,-0.3054355362276046,0.746475721665802,0.5736795872669358,0.3565688405029224,0.8088128384982993,0.2763957471990677,-0.35073188723097254,0.34020984825599876,0.7077773490588172,-0.0733777039082956,0.5725419473338432,0.294574582231046,0.6814144308028063,0.4707513663685405,-0.3475581446153307,0.5640476867630078,0.42565930355139486,0.007301267272136727,-0.1335287547037364,0.4888242736547929,-0.08738512068598496,0.6142669565143521,0.297176855426503,0.8606830790339953,0.6959641004455495,0.4184181571177001,0.034735254082781136,0.38021837264673286,-0.23357028920490197,0.012024523265745686,0.0605915199093665,0.7019879785952399,0.681538547090968,-0.34952276756555195,0.18981414635936536,0.13134244820164534,0.3851878865230845,0.3967655147534214,0.6135522444678548,0.6498517632780407,0.4789575345962598,-0.5012234728467935,0.07437479329371273,0.08247257980820377,0.5720705705957967,0.6337442100868431,0.0468058055830521,0.015201140418596028,1.0,0.5640367549470929,0.8095668554941208,-0.090638050919184,0.5513452873641594,0.5512204826268748,0.7081818551659402
Olfactory_R,0.41807326687222796,0.3876346197523812,0.7364901133542762,0.5974234724318578,-0.12016706313338231,0.5242143718353369,0.2992604982647222,0.3422091774517575,-0.03733809054699504,0.019679076394072424,0.7090799756323983,-0.03160594909174804,0.5387112181831515,0.4517988404504204,0.11145956496166637,0.5936588803540154,0.07742260900982235,-0.2147945235627309,-0.08200445251845831,-0.12438878695364183,-0.1983858101397435,0.49831338478580806,0.1188383926688733,0.16404098455814467,0.457286554799677,0.23169383650919823,-0.5676142628716407,-0.0842268456450923,0.5750996666839744,-0.48736270669595994,0.6532381417669236,-0.12677334979718044,0.36235516270265383,-0.0640954719061495,-0.6003655453510256,0.5454436206636694,-0.030561729148497196,-0.09247847312174261,-0.5836189579657507,0.7469539346398781,-0.09056788991068229,0.6278139280824808,-0.09243835664322106,0.4292504546208387,0.561637923038411,0.27482660892912275,0.06964740465791698,0.7067932614006961,-0.13214254330838587,-0.4502956323117826,0.28406080046329957,0.39080276413860415,0.2108181079220305,-0.3867854174144432,-0.2451760152574289,-0.13874044050656517,0.369566537310889,0.03187938998827602,0.7194505134714978,0.5733274422011511,0.13421411553275991,-0.5405570669076599,0.16804983474320417,0.17857418399826713,0.7458406038766777,0.23646086251303128,-0.12703718500664055,-0.42836885694672205,0.5640367549470929,1.0,0.3608852016235583,-0.3446804751146365,0.3166662165407944,0.21980993629126702,0.5948177147374136
Frontal_Mid_2_L,0.4362163828430617,0.7878512604294753,0.38714331192536805,0.6185247207252129,0.12134658520552742,0.43177721115075524,0.49035602916810206,0.3495573692656168,0.6793436334770276,0.4848495486822749,0.802396134534911,0.14484760464186255,0.8641917666792004,0.8347317370789751,0.29175906997268536,0.6075497925835108,0.466676177564124,0.3688247129411529,0.6010252422832764,0.03703380639175945,-0.016303509687920145,0.6227422307056995,0.6104995889250279,0.3741217693296436,0.7609252584261509,0.2948008497338758,-0.0012408599043509463,0.4628488759884989,0.6013307065759184,-0.02321347018112058,0.46076505834608344,0.385297945233196,0.6403940349628536,0.559050515577897,-0.16186105935116832,0.47085030852056087,0.536919476038956,0.06555019229508982,0.043336288595576186,0.32612187566067674,0.20115065331308918,0.5177455855833396,0.3049242883285364,0.842735281032531,0.6512912435118833,0.36854565728247085,0.21624960785921435,0.2701764117947215,0.05807361381521016,0.2650505485807367,0.1281267305103504,0.5871951509916823,0.5832085246157702,-0.019660265769187328,0.29697094503890675,0.21673175463411373,0.36182414502635063,0.4275317422398047,0.538836245685211,0.6510364643379271,0.4489229670188855,-0.3341573342549869,0.12603970051021965,0.1274780612107659,0.42968563942108484,0.5059777328979382,0.2676257549160991,0.2405545292798967,0.8095668554941208,0.3608852016235583,1.0,0.004687745000630519,0.5562398663804948,0.5520662136142639,0.5158151855269003
Vermis_3,-0.024697207399981505,0.1986460306406792,-0.14323709678630253,-0.1603203992201812,0.7335549629666847,-0.06808361409942189,-0.15114816405323286,0.10000107103752391,0.32825763726740964,0.21709707057052202,-0.2730010206803398,-0.05480129113078845,-0.032014653038047555,0.09407584142942187,0.11778495064749822,-0.2860375298328484,0.2298384577053509,0.1743349467036383,0.37794064952476336,-0.23039037606694635,-0.20211257402072336,-0.09067530642898897,0.2992231548956746,0.27409509500754525,-0.06918243732672433,0.39545542522606636,0.4668700877198062,0.10654565616478769,0.06795574565853386,0.5076627085983433,-0.31072822157487395,0.7409737626577121,-0.11680718081691019,0.41862045100659767,0.46147110474241293,-0.11286282603256662,-0.030008231162219103,0.3737219949886594,0.29229353781521467,-0.39947817645160455,-0.0729136524409237,0.09265608595428175,-0.29464639003774923,0.022369495270746508,0.023781368541635175,0.30892015820228746,0.13131990735438837,-0.30567004605698195,-0.2204606078301945,0.5052320582260252,-0.22787205503736563,-0.029091819995360015,0.06731668305184162,0.05846792552811477,0.3820859201976953,0.6650549102739999,0.48489548894584006,0.14079766935952986,-0.5298901975605425,-0.12479383436622593,0.07715445349824411,0.3938863503140445,0.5477172930177334,0.39680594287631243,-0.42925346534501946,0.27589529544185615,0.2417414675053142,0.5783440151232323,-0.090638050919184,-0.3446804751146365,0.004687745000630519,1.0,-0.17881863283501842,0.18441948332416402,-0.024471320545685564
Thal_PuI_L,0.4372860943643952,0.3605233410055593,0.23670750563634937,0.391256208058662,-0.04427917935798415,0.2578090651653406,0.43747706414788523,0.3604782099476343,0.4434646729330277,0.48843384472218543,0.499820981354208,0.1661283563943158,0.35918695688614694,0.38241303794485443,0.28579363826953325,0.3776902482788437,0.37874370625860293,0.42404330020678693,0.47317185492462316,0.2678232169638707,0.254702887188788,0.6278992759337839,0.36362128925996107,0.23953948470903533,0.6554216649313677,0.470974550947981,0.03936659086904729,0.15022471552964753,0.29054010358215315,-0.02998251507366101,0.2751740088267512,0.21454684965492413,0.5619485901153193,0.35924343855362256,-0.04902470535776903,0.36962708738517935,0.48318703275964164,-0.2007411973090415,0.14914037777325287,0.2491322169204888,0.29296261965576625,0.2205209399039848,0.16666441051167702,0.4233214106960963,0.561381804966435,0.18951564644750205,0.3858437296490616,0.2792159094330006,0.3220675399685256,0.26959515554683616,0.0406595388416503,0.34107974299103533,0.4704728555101455,0.22780014611674665,0.34884826807435587,0.02845260816817676,0.1977104713254286,0.3652347659332576,0.6247808135804814,0.37098820703920515,0.4496810571306605,-0.2543787476359742,0.07664481005508089,0.3070091973642156,0.27573696584231894,0.41872637734943075,0.21805928909132163,0.21326200203441995,0.5513452873641594,0.3166662165407944,0.5562398663804948,-0.17881863283501842,1.0,0.32631788431963993,0.46626224377466685
SN_pr_L,0.2633554624823652,0.5594422945858843,0.2306500537552203,0.257964417723269,0.27643265716926135,0.3803709923977693,0.178924304478621,0.5647943670865335,0.5419137783531044,0.5098481697515564,0.5103168752575092,0.057160396429558065,0.5290950329181874,0.600262080956612,0.3376421018039566,0.3230583658775671,0.40440932612722086,0.1953246221283241,0.44896565848378345,-0.08212785025962584,-0.08482384887029974,0.5715038799732935,0.5691772641411543,0.1913710086937836,0.557934970941692,0.2201729964400877,0.12045670824700304,0.12502851444826976,0.36892945741002264,0.040017734402046715,0.33900632124359903,0.3918278241387708,0.4692612077148096,0.48297037199844095,-0.09467816309107133,0.5260050900619178,0.272442410316463,-0.01633250067118177,0.09291976270501213,0.09455331512212105,0.10425757070991411,0.2032361024463347,0.037577775993795644,0.5523726076813795,0.41110135786135715,0.4289862753092528,0.37361811857060756,0.12144173924466364,-0.0690684806336688,0.3152481796283319,-0.17008568050881787,0.38006931316352566,0.5708538764967203,-0.011718097924645673,0.2719788922177677,0.40986375749998083,0.4505082086687454,0.3662118650533513,0.2964082756242185,0.31395192834134966,0.5596861124159189,-0.22913050531832121,0.33347791585287356,0.3843921659071097,0.16804591182471698,0.6770661073321916,0.19576579405920064,0.32258865998356173,0.5512204826268748,0.21980993629126702,0.5520662136142639,0.18441948332416402,0.32631788431963993,1.0,0.500738843088832
Pallidum_R,0.33939448330737454,0.6695059365145972,0.4408398809110899,0.5939623338830676,0.09225601602041009,0.24710298552856474,0.17106823382133587,0.7930192704785652,0.4246806984716959,0.5650827131586272,0.6385456578832368,-0.019896390652132567,0.5479159258171514,0.5824928045070461,-0.007726633171110266,0.33777139683287233,0.46954705841136285,0.20908918332292742,0.3874665547573085,-0.22180624414837363,-0.2865598239597993,0.829924667971089,0.39580421474343275,0.3279415491866543,0.7368346508123043,0.2796469845633821,-0.2926924885547947,0.042652613645956426,0.40863787635518894,0.0006991369441946134,0.34957154650920963,0.231717234678881,0.5031315589507669,0.3855738390908694,-0.19233562902529466,0.38347802736889397,0.10336965644214668,-0.05735770376879818,-0.12306459287973741,0.32902899690095233,-0.07152872588670635,0.5339030009083303,-0.10774967482832172,0.6183697082820838,0.47214431174489246,0.3774191100237975,0.07184195402679283,0.3488613544321941,-0.2024215552868697,0.021660628688459194,-0.09739153367966288,0.3579633501458334,0.5540423295705182,-0.2851596153612605,0.24013130543306507,0.04970808419412152,0.45737729926293547,0.4916396569098404,0.4497722623661193,0.4660975334985653,0.5669357160244317,-0.3733779493766273,0.21032091172452047,0.19266889848721397,0.28291894756441954,0.7234801425436191,0.07731022223234141,-0.035707468609718775,0.7081818551659402,0.5948177147374136,0.5158151855269003,-0.024471320545685564,0.46626224377466685,0.500738843088832,1.0
