,Frontal_Med_Orb_L,Thal_VA_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Precentral_L,Putamen_R,Cerebellum_4_5_L,Cuneus_L,Insula_R,ParaHippocampal_L,Cerebellum_9_L,Thal_MDm_L,Vermis_1_2,Thal_PuA_L,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,VTA_L,Thal_PuI_R,Thal_VPL_R,OFCpost_R,Frontal_Inf_Tri_R,Lingual_L,Thal_PuM_R,Thal_VPL_L,SN_pc_L,ParaHippocampal_R,ACC_pre_R,Cuneus_R,Temporal_Sup_L,OFCmed_L,Cerebellum_10_L,Parietal_Sup_R,Heschl_L,Insula_L,Cerebellum_3_L,Frontal_Mid_2_L,Parietal_Inf_R,Supp_Motor_Area_R,Cingulate_Post_R,SN_pr_R,Temporal_Pole_Sup_R,Caudate_R,Rectus_R,Vermis_6,Cerebellum_10_R,Temporal_Inf_L,Red_N_L,Parietal_Sup_L,Thal_Re_L,Frontal_Sup_2_R,Heschl_R,Raphe_D,Olfactory_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,ACC_sub_R,Frontal_Med_Orb_R,Pallidum_R,Frontal_Sup_2_L,Fusiform_R,Angular_L,Parietal_Inf_L,Thal_LGN_L,Temporal_Mid_R,Rectus_L,Hippocampus_L,Thal_IL_R,Temporal_Sup_R,Thal_PuL_R,Thal_PuL_L,N_Acc_R,Cerebellum_3_R,SN_pr_L,OFCant_L,Vermis_8,OFClat_L,Occipital_Sup_L,Thal_VL_L,Thal_MDm_R,Thal_IL_L,Temporal_Pole_Sup_L,Calcarine_R,Amygdala_L,Thal_LP_R,Cerebellum_7b_L,Vermis_7,Thal_MGN_L,Raphe_M,Temporal_Pole_Mid_L,Cingulate_Mid_R,Olfactory_R,Postcentral_L,SupraMarginal_R,Hippocampus_R,Frontal_Inf_Oper_L,OFCant_R,OFClat_R,Thal_PuA_R,Vermis_9,Cerebellum_7b_R,Caudate_L,Cerebellum_6_R,LC_L,Supp_Motor_Area_L,Cerebellum_Crus2_R,Rolandic_Oper_L,Temporal_Inf_R,Cerebellum_8_R,ACC_sup_L,ACC_sub_L,Red_N_R,Amygdala_R,Temporal_Mid_L,Vermis_3,Paracentral_Lobule_R
Temporal_Pole_Mid_L,-0.06929914884146265,0.13450466303299743,-0.15681438979531273,0.1139776504774286,-0.16582980526979788,0.16050287339022687,0.07968709403952709,0.08948088416527318,-0.009742683192973762,0.1350633985085834,-0.16719814702640204,0.1506998704341549,0.01130209735708322,0.08775144222292582,0.24929717659235193,0.03381605583726544,-0.06317746378112557,-0.02487673274034509,0.12373374266625739,-0.06150715633699093,-0.18858611644725576,-0.12020277007791863,0.16873278514640713,0.298564389360397,0.16075752422937672,-0.0921125240811049,0.11796348016175966,0.0980048178022804,0.26860923783698115,0.2159054231648646,-0.050943346681264906,0.15795834297780298,-0.009585686083134778,0.08756914255224792,0.027165510726542167,0.05841673751883324,0.1215491839289198,0.02039957869895099,0.23419104648939207,0.03460973346255437,-0.25715366795737543,0.08514914748227759,0.16720292054368863,-0.2328826457272714,0.10908654403644921,0.2213795181751271,0.10647754218538898,-0.036909702210571604,0.08996704043788444,0.15040124743754765,-0.004811894351783761,0.26706233480917924,0.05696140697046578,-0.19488246267339251,0.056691296111074735,-0.04467597210918473,-0.037806884034555,0.058817870654839094,0.10360888893213036,-0.12422756512650067,0.21276716070499632,-0.006585706180437265,0.2918773111987685,-0.30227272521198256,0.1694402889469458,0.30459053447656814,-0.0349193043142161,-0.005724619420862716,0.15437017546106999,0.19781496581792143,0.011952987154212464,-0.03169943754312076,0.22379868283859536,0.3001830064339516,-0.1533873871774647,0.41733252875359733,0.08138146750355119,0.27096214771070576,0.02240616262121477,0.10048147636371343,0.18209021184274432,-0.17887852139860144,0.2750252856464829,0.13845584708807396,0.00016408690104741135,-0.27964765446036915,0.1011910500632085,-0.34046820809279194,1.0,0.22438291029900206,-0.04228093958531181,-0.09937790317383356,0.025438610728255203,-0.07594917706150434,-0.21558900108829837,0.2960760819569323,0.003714268636883369,0.16543307174666624,-0.3422940307640247,-0.3924186794920654,0.047741861040637684,-0.17053165909461443,0.19554070167719625,0.1254458282374286,-0.2501879787270216,-0.025213703225489603,-0.30856871581443845,-0.1262173630977158,0.07272168842026552,0.048272144001414795,-0.04826565661048761,-0.07750261461401654,0.24661536189660482,0.08780359888697292,0.15346014321435486
Cingulate_Mid_R,0.03147642829876914,0.52523055888095,0.2527113345548785,0.7130962337572292,0.6754082724062637,0.7406723019657929,0.7443369707271739,0.5444688545428241,0.4559674890096185,0.5637257064260971,0.39085209119094955,0.7626571244425611,0.6014681808036889,0.5090653848994322,0.31699200123958116,0.7050187653058236,0.35308264512882176,0.30376721082721075,0.6481182461376479,0.39609758256517097,0.39435672565919067,0.5031795275887095,0.6633436748536354,0.6831422551511086,0.30070343970016983,0.5759279351561576,0.5981000066719003,0.5526738604381266,0.708205769696923,0.25116470266875746,0.6135453960862335,0.3533422576881177,0.5411322807751923,0.23131223275886,0.5909868855316239,0.6990459109822452,0.6544672268207328,0.8037440847651446,0.6315730101077733,0.4365286823437165,0.23918140579322764,0.658354463626788,0.22324486751551892,0.4386078361680236,0.682819344117319,0.5509519538581782,0.5064665622361517,0.4127256423421259,0.17609972708361532,0.6726822383334219,0.4097270556190879,0.44081113805191496,0.35209732546401395,0.26137560253112296,0.8279266605876355,0.20618803702869296,0.1334639324987005,0.3137765980121021,0.7364440008409674,0.5824984614601939,0.5189224713294126,0.6572699163815647,0.32396070807619354,0.27634989154462736,0.3230350138628874,0.6931747928394808,0.46994959122166385,0.6697364045152734,0.6662688373293024,0.6716271308381738,0.3989312099184679,0.6045484843370742,0.5442575006292155,0.192865133753685,0.19826217821221265,0.23743452777438329,0.41037242955218334,0.5455143381440245,0.45891371519222124,0.6865420842319282,0.2553454185972833,0.5795767043086326,0.29194305947339955,0.5474667568697934,0.40572723424453155,0.23423128827297127,0.27219320867448527,0.31710383338153697,0.22438291029900206,1.0,0.23390166495019288,0.6441974349230243,0.7253132929533239,0.46534971892038085,0.628152852425546,0.3317397087301459,0.48005102556504553,0.44923050426123046,0.10062468121711987,0.06758104716710009,0.5663766795858972,0.4868534253850795,0.13009639167731826,0.6587053661503531,0.2264448616255255,0.596062477589204,0.1512729795062327,0.4408064725351719,0.7410536214586703,0.0876162816250959,0.3796577842799221,0.2513684096486087,0.4652456753890923,0.7457422296021179,0.7529775011706327
Olfactory_R,-0.09516719779060866,0.3189749449686755,0.05821103739280989,0.37133317227866325,0.35520253628167353,0.19915670714836128,0.3100369893091392,0.3119353945742579,0.695140019192033,0.210498699356989,0.2908689904791939,0.28996942186135716,0.368317838327173,0.06413130418733472,0.24908395103920797,0.34032876779381804,0.17549471627976543,0.489291796011178,0.040757771413214,0.03822811961409868,0.5171257571368374,0.5028570163885074,0.2625147716999918,0.1300079845349829,0.3142589706449927,0.5240464355654629,0.1726527166737856,0.41324801835791575,0.3476227395264027,-0.025761826902638407,0.3613035864126278,0.21442955728285334,0.27519163089180565,0.6360942388805921,0.572167081616524,0.32728277281219126,0.4110543166178676,0.4024389441197143,0.18052780911695998,0.26310882123669804,0.28803931500821145,0.16053358075284302,-0.08775767770697006,0.3691896414315317,0.3713007098072261,0.15104626090397272,0.2369759735979969,0.2966295199491477,0.33328689094847275,0.2597827537652686,0.19934762758405325,-0.1799087522173159,0.2988839562189804,0.42558656914135484,0.4044649071524606,0.23799008693604332,0.0847287896594325,0.18219767298447456,0.37581941818886494,0.30601282286961873,0.27440221894591904,0.3630835611322437,-0.039494102589129006,0.21881504101021484,-0.21976633116813835,0.24444662678113122,0.6278826229173148,0.38017805759435075,0.4136728228499397,0.3347567328328365,0.16566421383124683,0.37570245494030413,0.09925855084081274,-0.214704101965179,-0.03660115220509088,-0.1664979398851016,0.3697017535871571,-0.007998488979959237,0.569478684543088,0.3680851601424063,0.20936762876423126,0.35743617422682494,-0.06756385893479992,0.38562234439794346,0.144646578972389,0.25109375560572356,0.0238503359009248,0.23518623260701674,-0.04228093958531181,0.23390166495019288,1.0,0.39003617714873107,0.3897651625179469,0.2266381868660502,0.4581621970743481,-0.19517792044308532,0.09487262181081674,0.3944038453713886,0.18595576887705925,0.2018652816727622,0.21448767804247854,0.3266205361782459,0.1158710647614009,0.36028496641086993,0.08432653378544228,0.5998751576469242,0.06858050359692543,0.4018039626657632,0.44234897381410304,0.28105677476195545,0.33254866377897463,-0.12010607883844318,0.38473942998097466,0.3544016829947085,0.35075616997726355
Postcentral_L,-0.14364477867956815,0.3271563945015857,0.12318854403875808,0.469341133153615,0.8817360762645756,0.42636905385361096,0.4943011373535109,0.7399798820316289,0.4543970406063538,0.1545954906000666,0.4479301460676288,0.608998127776741,0.3654256143055921,0.1845036179091665,0.013045914445231087,0.7985286207259936,0.3955484891858061,0.5090365474734831,0.3193459040606481,0.15250474603045402,0.3792455465944101,0.7517555320308207,0.5253835858196872,0.3462903520787441,-0.015317361815744448,0.586371452513453,0.22932382042716845,0.7708172353461332,0.35103833324765016,0.22956401695093762,0.46885784489498433,0.5633024686543396,0.43388331998206187,0.1555118000173279,0.6031244760816346,0.3912996510299894,0.762782762205761,0.720125818057014,0.2946147274610433,0.10272137095478796,0.43662826334692517,0.3179428512825863,-0.003699744035777869,0.6810339746569762,0.5244610761945361,0.29585449926286367,0.22578411572026197,0.7712873836617035,0.27575845799517973,0.3429630033490126,0.14868597540950831,0.15200850932423163,-0.055885075068747674,0.14437480599694175,0.7121828575750325,-0.12109543828370047,-0.19871170586159756,-0.006421165818269232,0.45915145826712883,0.5910043262648794,0.6457914522733633,0.8674098939285012,0.21098512736722613,0.6154635396585866,-0.00020137453590369204,0.333583747941691,0.5197633274390968,0.6025765620182142,0.7415521955628906,0.46949412815146657,0.5624757791908891,0.5142147916799397,0.15215607985609939,-0.10129217773736462,0.3913972195454702,-0.08349233378659286,0.5974162312766055,0.03804058269594206,0.5361919839705916,0.6319820318233276,0.15675971559300828,0.7126610473701736,-0.17536897363270423,0.4180833643766408,0.1593074990217379,0.43979333706948776,-0.17575488927811256,0.40572361344835867,-0.09937790317383356,0.6441974349230243,0.39003617714873107,1.0,0.7738558356908748,0.21980910286208338,0.6819240736895357,0.05115121670984126,0.49043896903732187,0.5617663402467161,0.2659245536850946,0.29628194170626787,0.26276300406322484,0.5048523648541265,-0.1714118363026402,0.4225546313015479,0.39704578095019927,0.5029482283704179,0.3723513411255216,0.5179760250106381,0.564713311514262,0.13224837893762859,0.3644872968636663,0.01441861145708173,0.4183221980644434,0.5542299043463018,0.5699926231341907
SupraMarginal_R,-0.0220959977415982,0.39557061852239817,0.22322369203914302,0.6730778411503888,0.6500527832315376,0.5500550163766399,0.619394097431626,0.6637021827221415,0.571043770729352,0.3645841867510565,0.47820294335956187,0.5942131763301245,0.5174750521377708,0.4183511849503324,0.24731806683528162,0.8106971476837734,0.49412654497961217,0.4563268414931056,0.49083489862795765,0.2807486897245004,0.510678508780849,0.669092695341133,0.4243642271862183,0.3528906159324034,0.2134093993729044,0.6191801533202458,0.3490437017096566,0.7118461986314413,0.47224472928848393,0.13282097587222366,0.5884140531276854,0.47722588737131943,0.44026506063096627,0.2784907329961403,0.685624515391798,0.571746980272487,0.9056662568850248,0.83695643778338,0.2959718705528843,0.2631560946984747,0.41893688737621704,0.4825803199587927,-0.042671237887952095,0.6460582535312474,0.6341302730514261,0.45546507315132645,0.33149918797096656,0.601055063228429,0.0914792131835028,0.5813267675591898,0.40238771889630787,0.28261106336581016,0.07475647486677617,0.2356600509283967,0.7721949627941416,0.007448035498142811,-0.046005758056022236,0.21662021641263013,0.60699599270073,0.6778689838305463,0.5116550434450481,0.732014563702717,0.04848625592650442,0.6053572355107845,-0.022733791741300028,0.5225304870584488,0.6627743508817356,0.6893761475690316,0.6726625723009695,0.585911920132597,0.3144745960267951,0.5586036134905864,0.21790754456683029,-0.08934587321714411,0.2474701197782798,-0.08127976437641753,0.4609351571659978,0.22290682821335253,0.47835906296619535,0.6688687559730383,0.3048916857449292,0.7685767692511568,0.022096568718404607,0.5401807481645898,0.3302816000119725,0.4038628537927071,0.12606198242901853,0.41335836129136794,0.025438610728255203,0.7253132929533239,0.3897651625179469,0.7738558356908748,1.0,0.33804104777291905,0.6301224847404013,0.0037950064867615135,0.43547371952360053,0.4397918914407568,0.30350201728411064,0.20617421760953064,0.4491263476139272,0.6068810306125357,-0.00998106727251461,0.6482355231452345,0.2049921412355395,0.5748229443089077,0.33267950145892244,0.48500060968724434,0.714160916684725,-0.01920179674833864,0.39620159556240686,0.108848442686905,0.3951669103005295,0.6557633861469851,0.6996314295223309
Hippocampus_R,0.48551473914853965,0.4798181090710492,0.32494059087492666,0.639073414030381,0.35911498605439873,0.7115108973652456,0.7501652702880809,-0.03764418000279522,0.6583506886479945,0.7766139632355155,0.4805702236913901,0.4873471549302528,0.7120724494724678,0.7012593336192742,0.4895306613165405,0.10582416062914284,0.3246540962723473,0.3089409263995138,0.7210424261938786,0.786229389873165,0.7743480638106336,0.13594608032752592,0.4860487238869976,0.5905740667743405,0.4148797247666603,0.5644100171306564,0.8062651706422165,-0.014864801710976192,0.5697216502675129,0.3066265361164981,0.6805989092991813,-0.2909331530141014,0.5467601555978808,0.6036108382171033,0.404559790829538,0.6993635596974133,0.1307241143438382,0.57148461508915,0.1861948364853424,0.7142529106138346,0.41282874019762017,0.8541908329457512,0.5360493856748181,0.37969457964155845,0.626867160498131,0.43658971650215617,0.6815243008716224,-0.2023698405074705,0.12781688863828786,0.7300749755166449,0.6752962186946524,0.5306417529574093,0.7263126373037727,0.6781852223854754,0.649691846651788,0.7629734412384052,0.7033986305989298,0.7375627998280023,0.7556182793883242,0.6302796486993715,-0.2639236840510262,0.055487791698181445,0.18517370226233576,0.35191689279390165,0.5008933255350843,0.7131527922036076,0.31256381854770315,0.5985833221947979,0.1817644889285514,0.5139072089079034,-0.08242325386937652,0.7295415711036543,0.6461727048576926,0.44650959195146955,0.35183150079082076,0.25053564900390624,-0.23625926039431797,0.685369733303011,0.39245110436501585,0.47777635950652847,0.23436646076584522,0.48885976962787725,0.5818603695206069,0.5328369756710641,0.5845531154940059,0.35245760525060343,0.5831802654440792,0.4565875950697529,-0.07594917706150434,0.46534971892038085,0.2266381868660502,0.21980910286208338,0.33804104777291905,1.0,0.5173508647049199,0.3910316756830809,0.38939828037814345,-0.11579005816159267,0.3953116085997234,0.24788950183686584,0.6342337734656127,0.620817970034841,-0.05189821001624807,0.612650005154261,0.28209444440372594,0.5977120270983375,0.5108273135854228,0.31935084508129596,0.640507151712438,0.3185202999632457,0.5054978665150731,0.683183065535696,0.140945883240504,0.6764748096124398,0.5164833423391907
Frontal_Inf_Oper_L,0.09721743588230244,0.4797417800184898,0.36646802518967614,0.6425417531163071,0.8075959912703222,0.5561173816674121,0.6569209798211866,0.4391627558680752,0.6268046485652662,0.4273473072074799,0.5576730614148734,0.5627239169594058,0.5401707261587807,0.4485013262567701,0.20947685829971588,0.5680894467408449,0.44540386960723655,0.47358922560498806,0.48406497832944484,0.43347654257323515,0.5565412914678892,0.543103746049727,0.5906405665133801,0.2916000795614539,0.370955960892086,0.6332277955012028,0.4320782393058553,0.469437411269209,0.5560221219852947,0.031201494619437962,0.6533651187750708,0.07297468564831183,0.46174519102412026,0.3990892634670225,0.5386463623424711,0.5980152965614023,0.48690283605149187,0.7193317584641737,0.4925335113448838,0.3913137335500038,0.6037215385160389,0.5669337458486401,0.040415571017173336,0.6298089346769309,0.5477647031112205,0.25720612701275025,0.38214689118655976,0.35082893229095735,0.13369359847007006,0.5426060973299828,0.555957326368989,0.19156155617750348,0.21874765885504335,0.4190095673861408,0.6824982450704814,0.269267171497744,0.15651179823552303,0.3612918991555193,0.6517177209346631,0.5840602219003188,0.3165075022639534,0.5501961064942918,-0.04656111282294887,0.5202580119668173,0.1088282090287875,0.4256510703614014,0.6033173094687697,0.6513899060001566,0.4447619187336249,0.5459989934670223,0.21247108852988167,0.5929549178332266,0.3632738617545443,-0.061118735511698184,0.35756817611972286,-0.15761864738434186,0.34958660384751894,0.3128283904195645,0.487173894353225,0.6679897997476838,0.21902571438805715,0.7090467354741605,0.08227158444402674,0.5328138965678327,0.38452300306627507,0.5094974324403025,0.22138241217504906,0.5234389136203405,-0.21558900108829837,0.628152852425546,0.4581621970743481,0.6819240736895357,0.6301224847404013,0.5173508647049199,1.0,-0.005629192138220215,0.2984683880187641,0.27160981569717363,0.39830937648741943,0.42842768858392016,0.47483685184082286,0.6937294426985413,-0.09755551747856565,0.5514537003025858,0.5191477191391755,0.8206131857343457,0.4414861790979621,0.6654106122508546,0.6394127619931679,0.015392700637814873,0.394514779960516,0.2807129246128673,0.30429650371716704,0.6014125575126723,0.5583642408474231
OFCant_R,0.1856425287710687,0.3216993020815962,-0.23661760289605518,0.21626021740877277,0.11571416763909166,0.5280487849689337,0.46642599085339803,-0.16224732658525032,0.13305301669703803,0.44774359003769976,0.0897345543205448,0.3839988076363864,0.41475051287149556,0.23092308019302854,0.3340369787057903,-0.03237220018495448,-0.18525215307187023,0.07793761734949757,0.38783155303326516,0.44145983339968964,0.2047115696405694,-0.11196263040229532,0.2789599634977697,0.7153431502873348,0.06951831452739624,0.1872446597583087,0.5834950401835582,0.026815126115176793,0.42081189173233624,0.7813695033283138,0.1919848932285852,-0.01513445954049767,0.419346868726203,0.2579586263561929,0.1490169146090875,0.3936040574139119,-0.03153044473051889,0.18139670675546887,0.15624819557253464,0.26307825781563127,-0.1385371287116122,0.49952255818269437,0.8179027810917877,-0.014652134808469957,0.3160284785720983,0.366460819654201,0.41176822197446966,-0.14023783694108105,0.2839284798638651,0.403979269725396,0.1652731695535865,0.5155557469289939,0.4121486910143515,0.029393714937445786,0.3206878890385217,0.46070977750111086,0.40012598442328456,0.3146919958683157,0.38999670092464156,0.17183493014126897,-0.13330434729229843,-0.009965586436710852,0.674767573619556,-0.20760658879770563,0.787913299124937,0.5074314154423533,-0.24230021943133276,0.3055526868508182,0.08082820593780338,0.26341155576917863,0.12051906222219752,0.4269027201652577,0.5681986129766459,0.8712198984391653,0.3503512532135042,0.7880498347912758,-0.2723303019342169,0.6234556001450945,0.21208802190830248,0.1672821679325609,0.058637474373089915,-0.05221262373750908,0.5306569104429434,0.10664079268649614,0.2227805680909904,-0.05897778324507042,0.15286139070373156,-0.018871013773759365,0.2960760819569323,0.3317397087301459,-0.19517792044308532,0.05115121670984126,0.0037950064867615135,0.3910316756830809,-0.005629192138220215,1.0,0.32977411446352056,-0.011387661292848185,-0.1531613571297105,-0.2932279919441465,0.2528063719121995,-0.006245312468446814,-0.10392757332196036,0.21128366939028503,-0.0989531067770539,0.12475827147632909,0.0873475871642884,-0.02462307481008713,0.20973292887737335,0.3852552788328736,0.13589801430547258,0.2635205925399057,0.1781342409520169,0.4018797185704339,0.2717760148584389
OFClat_R,0.3667421998643952,0.34467400315419217,0.07504472258440908,0.3248398695228839,0.4713352758715399,0.41745389838449776,0.4355248317439459,0.43445437209255755,0.35672418029288516,0.24695749683090423,0.30048895037444273,0.6216081812693,0.3298564382495482,0.35235295143008233,0.21261436137158884,0.461959708660989,0.2001656274679872,0.3181742203193011,0.4532399538421165,0.2950380824638369,0.31324447598427757,0.5109238553234602,0.4873803546821943,0.49879441113278833,-0.21004377189082724,0.49129354904308864,0.3475033243398929,0.35890175851561434,0.3355213825670752,0.4320719689158553,0.3620607542241996,0.3399947001024598,0.33807811727115594,0.09941648398874882,0.5063738561424854,0.40525750973276997,0.4862883076805988,0.5781464871593603,0.2611723228981092,0.10248148313346708,0.2832261071447128,0.3702346158979757,0.34027458200213045,0.5127294697619732,0.49668148870552725,0.390569486695247,0.2790802873057735,0.4105668266164162,0.3587666861800531,0.3934591264943234,0.07631802959860853,0.2221629914614778,0.0782455427880369,0.42553116074298547,0.6149326383923235,0.10196261451521536,0.03981212026666879,0.1544568817965588,0.4429467782985866,0.5841757155177498,0.2821987669686705,0.5012255006734215,0.3881139366990365,0.3737831773260234,0.19908946032350405,0.41972187512272335,0.17113458079172988,0.4946462437175913,0.5888096251086335,0.28748946119016977,0.5128491457083819,0.5538800949907912,0.2911662815095799,0.1970945928088296,0.3227410114922367,0.38778211435502724,0.2980894297446718,0.22945454295046686,0.376724670970347,0.5447327729440126,0.2092315066654253,0.5131460729349769,0.13387127223697526,0.3751852390800816,0.3013874414056371,0.31462351608430367,0.014783946202251331,0.4117154733855855,0.003714268636883369,0.48005102556504553,0.09487262181081674,0.49043896903732187,0.43547371952360053,0.38939828037814345,0.2984683880187641,0.32977411446352056,1.0,0.44189603923703774,0.21657100566928886,0.20528652330915836,0.39365795433100637,0.4464900163281936,-0.04071350254768937,0.4576874222811069,0.16368155358110936,0.18952649718972134,0.2981034403774128,0.28188251131148184,0.4988072371579084,0.4760978397186863,0.6317815382533756,0.53751739804442,0.3183170545802295,0.37265550906812916,0.535746738574346
Thal_PuA_R,-0.20011645900453323,0.2687210749292018,-0.17049131060487616,0.13077049706297542,0.38623980456574336,0.197491951241435,0.23624003691642959,0.7475861511491363,0.26622739364042197,-0.015524885621716344,0.15488867869968076,0.6401811977876286,0.14205990133665367,-0.04265487048745892,0.15107147775386678,0.6468504220208043,0.07022774258446114,0.4964499598391282,0.02542766696204079,-0.20737257532068282,0.04472015918838223,0.6414468224137019,0.5469558179588916,0.2405682333509245,-0.013669255025168955,0.30526980168699636,-0.09218059538008354,0.679446810588864,0.27629636282847264,0.14089975833882065,0.1311615931344171,0.6833014442452692,0.21053122321529216,0.09857937649911878,0.5296970036864,0.11236183389960659,0.6459949456692397,0.3960726230340885,0.36234661752577346,-0.1406826886122767,-0.024239874232725455,-0.1123753715523623,-0.07083832091959374,0.34837128293297714,0.29386115696644444,0.38391178397875647,0.0273406329699949,0.6782277128137052,0.49471046381382716,0.06850428589351257,-0.12544979936763492,-0.12478980733164409,-0.14927086369906362,0.04381470223039055,0.4143663214834132,-0.2711573699609081,-0.40752809452517497,-0.15977408313057836,0.17426029133043508,0.22227334372366583,0.7441159262421666,0.656506893742274,0.24181922729431551,0.11100700825036963,-0.18550663112803933,0.2066826529700609,0.4683104076330713,0.22697813949616874,0.7488831498403858,0.26098356778008736,0.5849241444234728,0.22078509800687887,0.09168434742730161,-0.19222161007325111,-0.007988236073878514,0.13303821459845944,0.7547613621346597,-0.07293674612279781,0.5289318159211921,0.4827654003517246,0.2225436389596034,0.35649026576511506,-0.17747737649097875,0.23154322489855042,0.06689843202002516,0.1203185399347733,-0.34867297314164813,0.1352046465516913,0.16543307174666624,0.44923050426123046,0.3944038453713886,0.5617663402467161,0.4397918914407568,-0.11579005816159267,0.27160981569717363,-0.011387661292848185,0.44189603923703774,1.0,-0.07099423447913865,-0.03526115254434365,0.17876454772400008,0.1780090962806047,0.04465068320789121,0.26662134527671594,-0.12214778605597496,0.19170563372237184,-0.18897750262997626,0.2794008731436696,0.26034946296345124,0.293926824430235,0.33898275631998903,-0.1562487042817426,0.6178314311740897,0.218922012365272,0.44740647741446116
Vermis_9,0.15102021819768133,0.012839729746399214,0.5420494860644153,0.3012891663979107,0.23445222220251222,0.056868899507468124,0.24486924375496796,0.09766645312263644,0.23536292601944056,0.03317105841918435,0.8288862277075736,0.06758865168160968,0.19845699261489425,0.366298699101241,0.28505267034533804,-0.005128978526264197,0.4827560433350793,0.07192007256236575,0.35499950776682915,0.5035328203620713,0.506983100278313,0.40386862373773097,0.20127142253022764,-0.029784215717219245,0.19049098769290768,0.1776367552767005,0.17115295627495397,0.11742977605469243,0.14141051245963898,-0.014914087779618312,0.21669422118281448,-0.2790599128928655,0.3112319982067613,0.21525922459816124,0.3689514716935227,0.14067260020366415,0.15385671899177894,0.32464808324535516,-0.07296379300123002,0.2996611786753715,0.7251727968678033,0.26052750103470884,-0.19848248814970781,0.6235142225069609,0.07395044559169703,0.16997047741663796,0.46051147322054653,0.038918264601151616,-0.3319845598051548,0.26220071272350837,0.27707858089156506,0.10758660440309467,0.1035968829558989,0.2948687977581773,0.28214657465670473,0.11277566590511483,0.1743350995975128,0.00020908064083790122,0.21527805237288086,0.4616158525835207,0.03055810606785535,0.202970605148362,-0.1783335339236457,0.6165758042250065,-0.050440459083915104,0.06317330013574665,0.12555258445365075,0.304771405005907,0.21113381991432326,0.06353388510541558,0.005552925673316705,0.25208919149000625,0.1393219645760646,-0.13871450553903494,0.45139395955911205,-0.4100993937606345,0.08917148389312966,0.00438159722942656,-0.06305608122954844,0.3815869180435159,0.48970656709532373,0.6487292856474635,-0.0945062781473823,0.45507831624888084,0.6318716561159311,0.8103732629397724,0.09520065376296025,0.6594055039066536,-0.3422940307640247,0.10062468121711987,0.18595576887705925,0.2659245536850946,0.30350201728411064,0.3953116085997234,0.39830937648741943,-0.1531613571297105,0.21657100566928886,-0.07099423447913865,1.0,0.6250198558652907,0.17089150621435828,0.7779971720414,-0.3815539727503602,0.19398263789046183,0.4685238305939222,0.3247054567260211,0.624283107969628,0.6574192459742608,0.3611571745739918,-0.10832743702870855,0.39260849039602896,0.24188822931151727,0.256316208621016,0.3754016195353417,0.02492844233816899
Cerebellum_7b_R,0.15491719929045356,0.008524009959368539,0.41166669716830284,0.1464081779655832,0.3252687756089311,-0.05401391268464053,0.08503113950906573,0.15214326195214978,0.18615879734623703,-0.12965860450247402,0.5666589997546054,0.06918648589541583,0.02918901338637811,0.21888606262493726,0.0377009344132153,0.04079223451600713,0.32141892785914083,0.05332231121471017,0.18473164923649432,0.21965773639914002,0.2771960235842116,0.3604379039110697,0.11904169160693126,-0.14216344853592786,-0.0055709386823973315,0.18864189799420478,0.0592133682526745,0.058250522717256926,0.0450216199490046,-0.07738042229342786,0.17270421221892457,-0.17028803411758087,0.15977010430912394,0.10288878082024303,0.10398760678327154,0.04187287707202313,0.08821141002098754,0.18293824802433495,0.09145737959221872,0.20487163220715326,0.6704483327780032,0.13338845201798885,-0.18581195412673143,0.5323366108927469,0.07626199089878005,-0.15723672383383822,0.2549041773305288,0.16324606325953173,-0.10416880902940655,0.04930076976236471,0.1521469041873419,-0.1415216968154933,-0.033101307931682,0.3231181123807878,0.17518248787394555,0.03897561367759485,-0.005813874568538757,-0.06571163407809899,0.10819962407034164,0.3184038641849206,0.08796853247697475,0.25051303115479284,-0.14751518837314118,0.5776319036871443,-0.11305531199023132,-0.1152225188636916,0.14711067910629494,0.22389286308763845,0.14981473574877988,-0.07073381032746855,0.15393665907527884,0.11830893412719569,-0.025256663192445402,-0.253115371785365,0.3923461876717958,-0.38076169787086944,0.2270249814762743,-0.1399507207961234,0.0132197946754973,0.3095634402961479,0.30518123429217014,0.477251511338394,-0.22867515438424735,0.23614857246658474,0.3444576580447468,0.5998515586215009,-0.07012040463072934,0.49902131619064677,-0.3924186794920654,0.06758104716710009,0.2018652816727622,0.29628194170626787,0.20617421760953064,0.24788950183686584,0.42842768858392016,-0.2932279919441465,0.20528652330915836,-0.03526115254434365,0.6250198558652907,1.0,0.05410502542375628,0.5483000417485698,-0.4084561287984163,0.06606821243225135,0.6717162255884415,0.24883351163290643,0.5081654712170331,0.6108733601231068,0.2266435749027621,0.02074671650265551,0.3144922992176814,0.22087593584693987,0.11416327339840718,0.13405726859380884,0.003588545139619152
