,Parietal_Sup_L,Cerebellum_3_L,Lingual_L,Thal_PuA_R,Thal_MGN_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Cerebellum_10_R,Thal_PuM_L,Olfactory_L,VTA_R,Temporal_Pole_Sup_R,Rectus_L,Rolandic_Oper_L,Parietal_Sup_R,Paracentral_Lobule_R,Thal_MGN_L,Frontal_Sup_Medial_R,Angular_L,Thal_PuI_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_R,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_7b_L,Heschl_L,Thal_PuL_L,Temporal_Pole_Mid_R,Postcentral_R,Cerebellum_Crus1_R,Pallidum_R,Thal_IL_L,Frontal_Inf_Tri_R,Calcarine_L,Cerebellum_Crus2_L,LC_L,Occipital_Mid_R,Cerebellum_4_5_R,Heschl_R,Cuneus_R,Vermis_7,Thal_MDm_R,Thal_LGN_R,Temporal_Sup_R,Fusiform_L,ACC_sub_R,Thal_MDm_L,Caudate_L,Cerebellum_Crus2_R,Thal_MDl_R,Thal_VPL_L,Angular_R,Vermis_10,Thal_IL_R,Occipital_Mid_L,Cerebellum_8_L,Cerebellum_6_L,ACC_sup_L,OFClat_L,Occipital_Sup_R,Thal_MDl_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_Re_L,ACC_pre_R,Thal_LP_L,SN_pc_R,Precuneus_R,Caudate_R,Vermis_3,Temporal_Sup_L,Raphe_D,Temporal_Inf_R,OFCpost_L,Insula_R,Fusiform_R,Thal_PuM_R
Thal_MDl_L,-0.47683762248993733,-0.031012672487303078,-0.32245898122679323,-0.33410508219590784,0.010340226308601723,0.37873876347858065,0.761598678429451,0.35529315437733117,0.6589686243544246,0.625530758441575,0.04451972417242315,0.04363865159295151,0.6176149131707354,0.37837372809448705,-0.42730190184444883,0.27189856713974675,0.6688868106547119,0.38050355936725927,-0.4659047572424909,0.8128088429779249,0.02186202830013826,-0.5007537972824176,0.5548458457811596,0.7621717412414248,0.5934798727848792,0.21428877036274416,-0.006108965462587705,0.34671005472081906,0.3456681130213959,0.3801173630848547,-0.22178068145532365,0.1366140495426787,0.061487459857379405,0.7102509453435786,0.1250589902611941,0.378668466110852,-0.21751424395981958,0.10377773562085763,0.046182610496769895,-0.5840211248671375,0.08164955436398166,0.5316772079818742,-0.36305846804349196,-0.09177987043743305,0.16369005221554084,0.0334829529327695,0.2287150109936829,0.24992314729128517,0.7513105740950935,0.2922113739181052,0.5226181951777897,0.12555697999517534,0.24237065878418,0.5421029779611267,-0.4061032425252324,0.10611957976598756,0.001729491433837298,-0.4279819441026397,0.02759710821394823,-0.08095233763383052,0.330723538445084,0.3766948694031226,-0.3620718270274391,1.0,0.5301409618766677,-0.44714640539409695,0.13913068637232634,0.7078645419151784,0.47446561290474787,0.009144102105618118,-0.08537647038813362,0.7052196916312211,0.3733688753486617,0.45900603159722003,0.5144028303885901,0.1334015859318837,-0.2637012446509693,0.296318070134958,0.14688056715770414,0.25884914205005216
Frontal_Sup_2_R,-0.09205508012316595,0.5630305354225607,0.27698196024458743,0.06850428589351257,0.2581194378733812,0.6825588993281179,0.7966191733311019,0.742380315539134,0.841886690746893,0.579219992851562,0.4700573180049856,0.35566472631592827,0.4172193647788345,0.7116886215446026,-0.08996168376984891,0.7020779129762038,0.6073518932455706,0.8919094963954832,-0.008980841073178017,0.6739888499781941,0.43866675569853025,-0.08550705399582596,0.9070784726293201,0.7573645479046219,0.8567119575028747,0.5426060973299828,0.26220071272350837,0.6229777083356162,0.6231076314465476,0.7530953596822183,-0.07808778963944982,0.7094715292557126,0.3056482764590463,0.6751908991913989,0.618486906627932,0.6831479077478775,0.3583486704753463,0.4085149813825844,0.04372607862769443,-0.24351175568670835,0.600248935220845,0.764684387186363,0.19148073575302563,0.2509634595422428,0.3370952494684282,0.06960384760042311,0.5673572968036625,0.7501424240226275,0.5826935399002189,0.6040281286699604,0.7869390828379508,0.06889398049411186,0.24367090962206922,0.667211212547603,0.059066727576627044,0.546410099127141,0.4745384529166704,-0.07463711752324788,0.45598204154644306,0.4568635140134178,0.8650912860631295,0.2600730343397609,0.21508207534459006,0.5301409618766677,1.0,0.040340798745078225,0.04798780737537471,0.8140797122667005,0.7441717693515487,0.37127800583252685,0.3481464567389321,0.8716556627541894,0.7941534546098049,0.7094327454403667,0.683166874071709,0.22119613052684128,0.2947533047669702,0.6667234618044935,0.5681745502970591,0.5274007499996292
Occipital_Inf_L,0.4674246578648865,0.5283914888503675,0.7383471050466046,0.5727795373756959,0.29136227033268863,0.21888833688736767,-0.22949047953422108,0.09428778253862106,-0.13516232522112426,-0.15500163424976926,0.38856390880065744,0.3650393018895535,-0.3374363690635179,0.16208517235210115,0.28780996326769503,0.13291344984951162,-0.4648364392685716,0.07513316478493783,0.5823073786041838,-0.4613606262535006,0.4812369007064215,0.5885481157333295,0.05926005526221626,-0.2700636442653421,-0.014191435386458786,0.27178925510255925,0.4583863274325089,0.3621420787294476,0.18783834576207165,0.028004872928982925,0.46580950606540444,0.284161734235237,0.46773240987166753,-0.3667056610473209,0.4669452110287624,0.2074302211161748,0.6586215067468955,0.18928184359334504,-0.31889485721139527,0.486541471177115,0.39472535985435125,-0.10167830560436919,0.4840807560056966,0.5822344918920028,0.13391839148996434,0.2104577160032644,0.16399373716086296,0.285798327242353,-0.31070286790967944,0.31038870357984216,0.04219094666808098,0.13488338020728263,0.08838690938033318,0.03193530784242598,0.46394912017089507,0.41698258749101,0.23409452643430362,0.6517752124690125,0.5620526119960095,0.687752103651134,0.22329004092008387,-0.23649087927681742,0.47546691475035335,-0.44714640539409695,0.040340798745078225,1.0,0.08415563986179787,-0.1424446699224594,0.05346281252030318,0.3019794972837614,0.28564940648340587,-0.14832432661349734,0.1883788284947235,0.13347358645847063,-0.1594102256938234,0.10508348669885242,0.6567279541464858,0.17347609688641916,0.26743534210534065,0.2463413273284108
Thal_Re_L,0.2884773095924314,0.20662871144764666,0.22943987389201942,0.49471046381382716,0.31914259471368617,0.038946267625364094,0.10626839295212534,0.3494950771455444,0.07935401705732219,0.08224588124938412,-0.12063710599916543,-0.13918693858263012,0.13402213966152027,0.09103303983089621,0.3229783248784491,0.3086267446847956,-0.15061836632251246,-0.031349790722923494,0.16357026943704164,0.11782494256087726,-0.0985401926474265,-0.14687805622265718,0.08125722938494004,0.10548324735169001,-0.023469214133293014,0.13369359847007006,-0.3319845598051548,-0.10009312081338993,0.1447465521675459,0.1908654358595022,0.1046386795757345,0.252570698448623,-0.11126752920801583,0.23275960260372364,0.1766840085039456,0.11018540880322904,0.13948507514540023,-0.37939047254091973,0.03386931678321408,0.18089417754794024,0.2445035690702689,-0.08376014997977642,0.19419275095248573,-0.11324682920125197,0.6517849126263403,0.7453316845789223,0.17799378900461507,0.15731272053428694,0.2153944381008006,0.4439876124326276,0.2608244663592997,-0.054956208437971936,0.3929171619262853,0.33689142052934423,0.20007261892346068,0.21336949291732654,0.20047887677045542,0.2263698514264558,0.010001240976126235,0.06262729165791411,0.09486090665920004,0.43091278696606167,0.10775435472578347,0.13913068637232634,0.04798780737537471,0.08415563986179787,1.0,0.09453054072099573,0.2609666517265359,-0.26629170178489436,0.3176030854724181,0.04120860177609349,0.05884895348283773,0.21408889308253265,-0.06828268002063065,-0.07140768610688372,0.16618506791394735,0.31766124867512735,0.14824775649797323,0.2766897634115514
ACC_pre_R,-0.16916506176119173,0.3984459038791324,0.045557499320757505,-0.09218059538008354,0.1340475162176957,0.5264188687785551,0.812135850061639,0.6430273160892828,0.8525808959628565,0.7762101413710526,0.29152673886667196,0.2461401490285172,0.6044835306587991,0.6113881610137515,-0.14539593376600166,0.5932923334152876,0.6246871795854676,0.768519274474994,-0.1533515062761608,0.7851940434269726,0.23543271896344115,-0.2758909818866983,0.8031722650535456,0.8428258699819404,0.7921719354560993,0.4320782393058553,0.17115295627495397,0.4701315853234371,0.5289520057401214,0.623666065794961,-0.058671751921675494,0.545814806147399,0.23952594859715565,0.6620755932419701,0.44959089371649363,0.6353413530420258,0.14304676655642673,0.3020072611515554,0.08043697968089725,-0.3667171007109014,0.48110916123695585,0.6212547410927532,0.07315395163328058,0.11721852014522886,0.36373596443054196,0.07708413804342684,0.5324348335639544,0.5166406982228215,0.7513034715303188,0.5578081554432122,0.6465065908141319,0.17155835386181442,0.3632833264507991,0.7604464507679337,-0.11121869349574633,0.4538205971981491,0.27558512334299734,-0.18687056438750832,0.3267659393479723,0.2514405970468229,0.7309255445583681,0.44039060691186355,-0.006313704316283366,0.7078645419151784,0.8140797122667005,-0.1424446699224594,0.09453054072099573,1.0,0.6950687074174149,0.2817874427325898,0.2011494101742209,0.902406341510667,0.7524579901927203,0.6525619946647337,0.6413367571928431,0.2543087953899568,0.14869948537279762,0.5762747536785923,0.44763438627161145,0.4642237886830007
Thal_LP_L,0.15558400760572239,0.542202478984488,0.33877471128704634,0.24850182091220305,0.2673605112265399,0.46889090060454075,0.6743549569863757,0.6512663734708398,0.8171074030830295,0.461440797824806,0.42091760353440466,0.2620093997489211,0.3901705480875771,0.645733036537786,0.09965585327784848,0.6470509292412906,0.4927178553040704,0.6906390927127691,0.21127393630040456,0.6184607590557955,0.3202243893541834,-0.0444122204627344,0.7183529141690727,0.5330512790970464,0.779055346578138,0.5359836480463065,0.19201457023585064,0.4656993119800593,0.4674343428506053,0.8038632344469764,0.042488711725177646,0.6879668442299423,0.3547399361663772,0.5346726167721371,0.6276010812302468,0.4839131690309827,0.43654049808388723,0.2606224953888272,0.08390890331072062,-0.005225228667612915,0.5616638411179562,0.5528319005528403,0.33840567539628513,0.243058589509402,0.5020550882334415,0.17560510132036755,0.5242034892357346,0.6357396251906193,0.4416288975574201,0.6916212249133877,0.6887788085785821,0.17922525554870652,0.30768507380857407,0.7517813523957763,0.24675424095713328,0.5106248573330433,0.45824244246628026,0.16454961505957125,0.3954694931253867,0.43550155015308095,0.8251293911441822,0.2759243120512896,0.3202162313178564,0.47446561290474787,0.7441717693515487,0.05346281252030318,0.2609666517265359,0.6950687074174149,1.0,0.3395325880966899,0.4087338465140744,0.7585096102290392,0.7654602827070178,0.7184778175622542,0.4558329956227504,0.22257084909187022,0.31692719960958465,0.5478061471773844,0.561777133992575,0.5827933082439658
SN_pc_R,0.15187343431741782,0.42383637534213725,0.4338324858862519,-0.0027345685870340856,0.1637460713668578,0.11648994869509904,0.10437634341333521,0.27357244316527884,0.4024986829690406,0.05657926900055174,0.41966400482584154,0.6613732659994574,0.05904468048308863,0.36148707112068584,-0.07099490400305354,0.19231436095358193,0.1654714899260868,0.4636311623266334,0.18721584216617293,0.17795826640771412,0.3544138752766649,0.41493710896559527,0.36266412807235526,0.12976515085760823,0.46609965197340636,0.39209862760349123,0.5802983274412048,0.3376931433672063,0.3053239443646927,0.25101629001839215,0.39940841716185393,0.36092021745160274,0.571378247731925,-0.02797087477973387,0.44028988443369516,0.3807927550895816,0.5572324721211873,0.4091885794531109,-0.18671070718432667,0.2532499247895998,0.4871724952642092,0.24833851358156148,0.30799755806186896,0.586633203594929,0.000956187923070247,-0.0758134841874542,0.463648042809285,0.28657853127209915,-0.04602195757303551,0.18608631475737905,0.1729209524406307,0.45931123720308203,-0.1215629213446101,0.21547239208906724,0.19953485380842512,0.44113737436552364,0.17372865307704632,0.18965696631913145,0.4513578966698098,0.504117569610425,0.4751507829502347,-0.1958933457611139,0.411373281209555,0.009144102105618118,0.37127800583252685,0.3019794972837614,-0.26629170178489436,0.2817874427325898,0.3395325880966899,1.0,0.11597976805935072,0.419656179928771,0.5525306695353039,0.20687137121342647,0.2621686127192271,0.5646567342187401,0.49331914455966847,0.2809426048986853,0.5307873108614962,0.24294650119674516
Precuneus_R,0.7060393492037049,0.5497962565861712,0.5715592364587815,0.682272629454907,0.3413303701615723,0.13063652532941528,0.1291574937216659,0.5207860789062138,0.25138990540560047,0.0382818939237899,0.2580696958979617,0.11700654110364805,-0.01803796049176692,0.4828472274458571,0.702106917417418,0.7626167805940235,-0.009558092118457425,0.44384999868056835,0.6251986629082594,0.017896553615038883,0.0960163142195116,0.21226614726469253,0.3359011669268632,0.04854436501887902,0.23727254705253803,0.5619484335978808,-0.033163401224380044,0.07168444203137507,0.34964896225386627,0.37387356713462266,0.11667583450600727,0.7747307461600762,0.17185907115187513,0.1261505511426175,0.5800398300247405,0.25092548533249037,0.5971409279780932,-0.04221760791562979,0.18430540800072312,0.5393622407075238,0.600795649283755,0.15568728808705942,0.7424590005195207,0.12639595642319354,0.6059508002583162,0.3730789651789817,0.565305691155107,0.3840745655251503,-0.03939279412747091,0.6819398918244627,0.3039925261467689,0.10945362302871124,0.1925480278682213,0.29101472864219136,0.7863617284447562,0.48141998274581926,0.5874148576276692,0.5195135746899112,0.2437077733770423,0.3339246315405682,0.4809673734106575,0.16628197987898508,0.7045153514618234,-0.08537647038813362,0.3481464567389321,0.28564940648340587,0.3176030854724181,0.2011494101742209,0.4087338465140744,0.11597976805935072,1.0,0.2622659332473687,0.3972880958907697,0.4550927216406848,0.08592345904572322,0.05311184126165395,0.475951370200723,0.48915712125697025,0.41562208179797,0.6438624236255954
Caudate_R,-0.11881199154707434,0.39881801805809186,0.11812092965486641,-0.1123753715523623,0.17211734380872037,0.4854914251170169,0.8160831270520849,0.68269555443648,0.9156975535669383,0.6387847367106536,0.33979265772589984,0.40255223532837353,0.6091315605131187,0.680611305248235,-0.1885262914487932,0.5969337813624751,0.6722364169403287,0.8228796198984971,-0.13218499978756534,0.8090880831024915,0.26073390803594787,-0.1586770623493949,0.8577979539774285,0.8038816742323593,0.8481625274190141,0.5669337458486401,0.26052750103470884,0.5190078670407304,0.6033633859043556,0.6994469065009108,-0.021687150932713103,0.5857792557655449,0.3587493593048646,0.7226616308724817,0.5539824970467819,0.6512755757496105,0.27768348453273045,0.3401487817492268,-0.023447963961792776,-0.31520649186352956,0.576778815701306,0.7227215080286561,0.12148958946544605,0.25475091347884293,0.3761015318272392,0.05199540848598317,0.6719736267455625,0.5761504678286498,0.6780753806682736,0.5516009937243691,0.6721915411751104,0.2966491591477732,0.19709320500271887,0.7124278995047597,-0.04946358023936282,0.5575515832056652,0.34521600178841877,-0.2143695772826589,0.3940853191421975,0.33683080368887425,0.7681686096039891,0.3359423097968514,0.1040461045587179,0.7052196916312211,0.8716556627541894,-0.14832432661349734,0.04120860177609349,0.902406341510667,0.7585096102290392,0.419656179928771,0.2622659332473687,1.0,0.7957197746752572,0.6788082096230531,0.6659309595151972,0.43721266207646614,0.1764727328662412,0.6247335110797159,0.6046439414123451,0.5051849541830921
Vermis_3,0.1288260761163437,0.7254659911034959,0.44785894948959504,0.218922012365272,0.19637357989170237,0.5001114421567304,0.6426234244743343,0.6887211109959318,0.8089194942467636,0.5565109255522506,0.5341605127598591,0.42289787412738616,0.43776537413289957,0.723147932984444,0.07091001042276024,0.6590513429358033,0.42004862464149756,0.8014472275692521,0.2368888595969909,0.5725595294941015,0.38276698098535983,0.07164837167023572,0.7976564234529568,0.5853388745737443,0.7561233237096096,0.6014125575126723,0.3754016195353417,0.5789189755043154,0.6314611500370536,0.7039914273834066,0.1362087823405046,0.7480584528442404,0.4384215980387842,0.431845333246824,0.6535052805700647,0.6547991816718894,0.5678230837221695,0.39986879655638613,0.0061717017998368755,0.009781320417513634,0.7409281825135292,0.5566028466904146,0.4452454096530027,0.4236313392315913,0.4328922407949358,0.14422775591338116,0.6577395413386947,0.7044275753710542,0.4306772930897044,0.6452057217261397,0.6243183728263059,0.22328334895705362,0.3106454509867114,0.727229393724364,0.1980240241726277,0.6785192760172203,0.45258571415978116,0.15391670176296543,0.6042070398551032,0.5900429782055926,0.8230998906076493,0.17728680273817668,0.36862156730802276,0.3733688753486617,0.7941534546098049,0.1883788284947235,0.05884895348283773,0.7524579901927203,0.7654602827070178,0.5525306695353039,0.3972880958907697,0.7957197746752572,1.0,0.6819598494254865,0.5723698061776004,0.3439518682937781,0.39837857549046574,0.6136654483839132,0.6402200660841268,0.5794218115446633
Temporal_Sup_L,0.0883302952879677,0.5518722665241764,0.3160958441147678,0.27629636282847264,0.1342818159491643,0.6179449730624503,0.7007846082403524,0.6270326015129157,0.6914516705538896,0.530155466949806,0.4259411004749105,0.2518008904540562,0.4299917819479394,0.7563103354165033,0.06804312029478422,0.5944987556661008,0.42505430665054283,0.6788015628574424,0.27060144829045957,0.5313974466817657,0.4226429558498285,-0.12576770437045667,0.7227653138805019,0.6399996934935358,0.6446576776656989,0.5560221219852947,0.14141051245963898,0.5355025211298164,0.5309116329610034,0.666572724761088,0.03749612407799914,0.5617536066732662,0.21243676004284529,0.4897778495146438,0.6351016542913589,0.4948900793534652,0.3715909909541691,0.1561920640537079,0.1504052489403876,-0.11026102314169767,0.5645887983708375,0.5202171063403442,0.3395680678632792,0.15762553356870823,0.44043184014044184,0.23149402656942933,0.5770966186680815,0.6685363835756688,0.4791290173521852,0.6684300976002343,0.6146440236216237,0.07027328141801235,0.41714071444459805,0.7109885971194223,0.2356637999678758,0.4675841756661008,0.4001485515001679,0.24496149297820022,0.466357281253786,0.4760133294626411,0.7089723372022303,0.41200438546823703,0.15045568756752625,0.45900603159722003,0.7094327454403667,0.13347358645847063,0.21408889308253265,0.6525619946647337,0.7184778175622542,0.20687137121342647,0.4550927216406848,0.6788082096230531,0.6819598494254865,1.0,0.4119978937930709,0.06297332492823203,0.2953766319437736,0.5603266163453944,0.424170840598567,0.6190541719298387
Raphe_D,-0.23519674190153192,0.21804939310694174,-0.06728275646302086,-0.12478980733164409,-0.16518875009295414,0.46829566325682287,0.6677684304385555,0.47842106460052075,0.7040558520812722,0.3958020505351901,0.35943155466531934,0.10542261774181318,0.5478405856649216,0.2831306042067163,-0.14936651853467817,0.37505364333970687,0.4681223166885204,0.5606481457794941,-0.14517664000460567,0.6413477359491366,0.28201745292629166,-0.2921276450499999,0.6257712620705356,0.618191556126096,0.6714133675888659,0.19156155617750348,0.10758660440309467,0.451434380823243,0.472151612103521,0.49396969691180886,-0.0884576284024353,0.3971196448775065,0.08237765510212514,0.4845583595783388,0.3058281440316553,0.3683336495060033,0.10106720077311467,0.27779832159547835,-0.1236033647227448,-0.37482165852722577,0.300697175993244,0.5451581183254322,0.032537043647495024,0.05870799641877016,0.0723475616591888,-0.14931330854810085,0.29742059682765676,0.513984434167899,0.3888354964347001,0.34662081884310847,0.5241755283515708,0.04957199513991006,0.33243978638471355,0.5138447708913936,-0.2192551364351222,0.30551323354897086,0.12458230353821838,-0.3376145765936043,0.3756544413316816,0.15700474521753183,0.46099246851061604,0.3260246114234044,-0.03492710856012617,0.5144028303885901,0.683166874071709,-0.1594102256938234,-0.06828268002063065,0.6413367571928431,0.4558329956227504,0.2621686127192271,0.08592345904572322,0.6659309595151972,0.5723698061776004,0.4119978937930709,1.0,0.19648421989109127,-0.015899081685966505,0.2817358461760546,0.304465082663797,0.3495456878720619
Temporal_Inf_R,0.17608004594373902,0.15721997874270202,0.27150023178775035,-0.18897750262997626,0.2059898456366209,-0.10361011505853292,0.03786335999612753,0.23393263502340766,0.2758972464533119,0.011442573854831809,0.11774731274389601,0.7414518113779985,0.2269558519868691,0.23353270996068756,-0.19589266464718466,0.08464836404787007,0.0643901314663714,0.2747539093637426,-0.11103743651468384,0.19438564884615714,0.09758058949139438,0.4421179145373052,0.3422369720410444,0.14619025168002672,0.3128220129767161,0.4414861790979621,0.624283107969628,0.23269407286713756,0.3118042924675799,0.11549085578844642,0.3743191773499835,0.18029016872429265,0.6337604758543206,0.16116066864949122,0.31964809931869875,0.45537440177659205,0.48602784483280387,0.16540766439917862,-0.48130017662110536,0.10587345803252604,0.5113687335094741,0.27425562859811553,0.19625185198680417,0.6710870893169041,0.19302784562154077,0.0658632967540758,0.6214435224811414,0.213351986481627,0.15831726803296545,0.1082970681552493,0.04776867700317734,0.6414993085115224,-0.23399644956570265,0.055224171619291273,0.048848548168247935,0.6138334416771656,0.10104255122171744,-0.11046595077923488,0.41286842266560014,0.4486128519648189,0.24026177315039407,-0.13090580982282052,0.33201768658438136,0.1334015859318837,0.22119613052684128,0.10508348669885242,-0.07140768610688372,0.2543087953899568,0.22257084909187022,0.5646567342187401,0.05311184126165395,0.43721266207646614,0.3439518682937781,0.06297332492823203,0.19648421989109127,1.0,0.320368896907591,0.3258252489996177,0.6943661164040628,0.14464134865618858
OFCpost_L,0.5330068194565711,0.607311571055436,0.7810225624561143,0.5385149223520332,0.47580828983482903,0.2796536394302091,-0.05683146354836737,0.3952145859061231,0.1617654519790656,-0.012138101848907502,0.37421823033696117,0.5312857733713284,-0.14290752878839713,0.3884395707594425,0.36540899980946495,0.41258086020207074,-0.19130645495246434,0.39578007188133274,0.5327252754908364,-0.18095665563349492,0.5340117151390023,0.6278518270819152,0.24304821968092527,-0.0020555514257893657,0.28521876404124813,0.40310288853994647,0.4349289523754429,0.30827281620950975,0.3605712933203785,0.2165967996842518,0.4520687215075031,0.5548496294639426,0.5452767029963356,-0.13151373179615883,0.63128008653177,0.3658148625453217,0.7505527260739067,0.2255238973397402,-0.18930401013285936,0.5316473138825101,0.6262952716166048,0.07111058278344713,0.5606366494641801,0.5527289426068829,0.34875191398243566,0.3618366271556486,0.4384540435620221,0.3861684682979754,-0.10094357262959651,0.4748784801092517,0.19666824323131485,0.3355003683910765,0.0942526876809127,0.23161726461762389,0.5447593688197603,0.5999645604535031,0.3987396754084346,0.5587504226292032,0.5247136391362741,0.6903463153762762,0.5373959519918503,-0.013577398589191964,0.6804346272956199,-0.2637012446509693,0.2947533047669702,0.6567279541464858,0.16618506791394735,0.14869948537279762,0.31692719960958465,0.49331914455966847,0.475951370200723,0.1764727328662412,0.39837857549046574,0.2953766319437736,-0.015899081685966505,0.320368896907591,1.0,0.44994353514963964,0.555461588434693,0.442330499877599
Insula_R,0.19824983475349794,0.6356703951143311,0.4360839776622975,0.26622739364042197,0.5800125272088015,0.433727458970968,0.3953923557311042,0.7131619837108971,0.4957824656693864,0.4912569925071815,0.22681433346223356,0.3798729681063467,0.10996930330546101,0.7439615554594383,0.15075934543967945,0.6676018001953788,0.344878819330756,0.7004857160462206,0.05823805999466086,0.37995352062459825,0.2078513518044956,0.18330414621761862,0.6893213801153446,0.5766192642536099,0.4241182943059099,0.6268046485652662,0.23536292601944056,0.3376590151166763,0.5013086586439454,0.6042424829348537,-0.13395215223680573,0.6915357357831322,0.3557861615656721,0.6269589046544789,0.5922733518012113,0.7853069119858567,0.48986074033843047,0.12511156177214344,0.05481024164307914,0.07632495525661426,0.6366807441507201,0.5814446306042154,0.3764365587500126,0.2646113238662845,0.7323538165353104,0.5096055774874652,0.6804783227785085,0.5703448042560685,0.5526023939615115,0.6077404152558593,0.5355348808713892,0.11255158280730765,-0.0075198722041250375,0.4244994630835216,0.28533483824054523,0.5885875168178022,0.7420195838186145,0.08688137219367212,0.3304450209695822,0.44742024644517076,0.6872852247284433,0.12952641360221742,0.4246535255574898,0.296318070134958,0.6667234618044935,0.17347609688641916,0.31766124867512735,0.5762747536785923,0.5478061471773844,0.2809426048986853,0.48915712125697025,0.6247335110797159,0.6136654483839132,0.5603266163453944,0.2817358461760546,0.3258252489996177,0.44994353514963964,1.0,0.6098667894522328,0.47748970201721863
Fusiform_R,0.3568155690180241,0.6040051882930115,0.652813638742375,0.22227334372366583,0.42845399864958206,0.18037850137418646,0.29159121565024293,0.6590484890515419,0.5105591717530918,0.22144826456523506,0.37642777900611063,0.5715677749887885,0.16652380701376446,0.49368453423648506,0.1430722429048969,0.5724886276085419,0.14152101299965003,0.5865859866591957,0.19035048199401355,0.36513118129493444,0.218005940626721,0.43545451330425294,0.6861196560166221,0.2721860232481356,0.5309098253129128,0.5840602219003188,0.4616158525835207,0.3763258273284255,0.5237504018748473,0.4833571733525616,0.26987062356076363,0.6315096051684859,0.5088476394717419,0.3265468895399638,0.6116970440414566,0.6528834942298936,0.7014336143536878,0.19442087444574097,-0.1567047238564349,0.26619560323408453,0.8623017645080603,0.43384894773235644,0.44892941842300266,0.5628550529802798,0.4534052533029314,0.28501936989674087,0.8376731692074204,0.6574680635412933,0.23325763916438197,0.5401005205496758,0.42330866835846515,0.34350192615128117,0.07215348333088789,0.45921229652490836,0.307456185564957,0.7665627897390268,0.4300806132581466,0.16752914844994382,0.46713889837892447,0.7130936501228913,0.6222986754680163,0.04563993998884181,0.5701152238341389,0.14688056715770414,0.5681745502970591,0.26743534210534065,0.14824775649797323,0.44763438627161145,0.561777133992575,0.5307873108614962,0.41562208179797,0.6046439414123451,0.6402200660841268,0.424170840598567,0.304465082663797,0.6943661164040628,0.555461588434693,0.6098667894522328,1.0,0.39799732710300734
Thal_PuM_R,0.2754435529701369,0.5140809077381285,0.4297799432657347,0.5469558179588916,0.24717512380635087,0.4510719437294469,0.4709413159107862,0.5350586153004847,0.5484662037528386,0.28870727367835486,0.4290898284189884,0.24000224102605786,0.34961832206842824,0.5731722349362018,0.22075362096714413,0.6032792166454228,0.19732387647228283,0.5387340093409053,0.40592269755323607,0.320314108569227,0.3985310664349203,0.07844264475438217,0.4763433440018244,0.37726769310024366,0.5607767187191085,0.5906405665133801,0.20127142253022764,0.41116515478250043,0.5473360052319896,0.5196322710700312,0.11039586865527287,0.6083637809224309,0.39224318019075943,0.31416931469818593,0.725827309803837,0.3436219611339157,0.5437235492289187,0.15732608573155077,-0.06361265221953613,0.1504737118563571,0.5506325448175154,0.3894068932011212,0.4928926913405389,0.3033215098031263,0.5056770080774734,0.3012259662781952,0.4468909652259996,0.5319755397855371,0.24715114730610468,0.780930041763154,0.4746523499403739,0.23897992729475043,0.4040436873303371,0.5502182609922436,0.3922670614838851,0.5490371385582655,0.4422615764732543,0.27292173088986615,0.49880262863400326,0.44478009783660377,0.597077215141613,0.28555730251831163,0.36873659097427497,0.25884914205005216,0.5274007499996292,0.2463413273284108,0.2766897634115514,0.4642237886830007,0.5827933082439658,0.24294650119674516,0.6438624236255954,0.5051849541830921,0.5794218115446633,0.6190541719298387,0.3495456878720619,0.14464134865618858,0.442330499877599,0.47748970201721863,0.39799732710300734,1.0
