,Thal_PuM_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_LGN_L,Precuneus_R,Thal_IL_L,LC_L,OFClat_R,Thal_VA_L,Cerebellum_3_R,Cerebellum_7b_L,Cerebellum_Crus2_L,Cerebellum_10_R,SN_pc_L,Heschl_L,Occipital_Sup_L,Hippocampus_R,N_Acc_R,Thal_MGN_R,Insula_R,Cingulate_Mid_R,SupraMarginal_R,Frontal_Mid_2_L,Red_N_L,Thal_PuA_L,SN_pr_R,Postcentral_R,Fusiform_R,Parietal_Sup_R,Rolandic_Oper_L,Occipital_Mid_L,Vermis_8,Cingulate_Post_R,Cerebellum_10_L,Vermis_9,Rectus_R,Calcarine_L,Frontal_Sup_2_L,Pallidum_R,Thal_LP_L,Thal_MDl_L,Thal_VA_R,Red_N_R,Frontal_Inf_Oper_R,Postcentral_L,Occipital_Sup_R,Insula_L,Supp_Motor_Area_R,Olfactory_L,Frontal_Sup_2_R,Vermis_6,Frontal_Mid_2_R,Thal_LGN_R,Thal_VL_L,Cerebellum_7b_R,Heschl_R,Thal_PuI_R,Temporal_Mid_R,Caudate_L,Frontal_Inf_Tri_R,Amygdala_R,OFCmed_L,Thal_MDm_R,Raphe_D,Thal_MGN_L,Cuneus_L,VTA_L,SN_pc_R,Amygdala_L,Cerebellum_4_5_L,OFCpost_R,Thal_IL_R,Thal_PuM_R,Temporal_Inf_R,Rectus_L,OFCmed_R,Temporal_Mid_L,Occipital_Inf_R,Rolandic_Oper_R,SN_pr_L,Cerebellum_6_R,Lingual_L,OFCpost_L,Occipital_Inf_L,Olfactory_R,Vermis_3,Vermis_1_2,Temporal_Pole_Mid_R,Precuneus_L,ParaHippocampal_R,Parietal_Inf_L,Hippocampus_L,Thal_VL_R,Temporal_Sup_L,Thal_LP_R,Putamen_R,Frontal_Sup_Medial_R,Thal_AV_L,Precentral_R,ACC_sub_L,Frontal_Med_Orb_L,ACC_sub_R,Calcarine_R,Fusiform_L,Angular_L,N_Acc_L,ParaHippocampal_L,Frontal_Inf_Tri_L
Thal_VA_L,0.45556599172964946,0.42114933003861327,0.5479442528987231,-0.3334042565314428,0.5470949845134357,0.4047455864954373,0.4889414938249399,0.43201013951001677,0.3546125047203867,0.3519821702611142,1.0,0.15668606059838686,-0.3181079077581132,-0.35606257592757445,0.25388309457960195,0.31957169402971675,0.5376419245183578,-0.0002159839557652187,0.5647759190826589,0.3755830305936816,0.25831887414170107,0.5384588939970486,0.6172025703091016,0.3745815014487051,0.6305308491483518,0.12765368022570414,0.28264717043857057,0.27221928471654877,0.43751541185046045,0.3945356759010732,0.3596981320382981,0.5103020854622935,-0.250228669580977,0.146267486637514,0.37069527543800707,0.5362329779881924,-0.28358301263574087,0.385025989172031,-0.16562813097008777,0.6566019839947915,0.6393007955019725,0.4019635184874456,0.24986884542728582,0.7278162350567143,0.26562678057218525,0.591689262197158,0.5406795224740665,0.2153456357725447,0.689749156980316,0.6323712633374605,0.32702526399250237,0.6418425115494605,0.009720449458016233,0.5320712618487358,0.07964482945190153,0.609649802836582,-0.1486279415342665,0.4451664142196161,0.3700565675965615,0.32959235666010656,0.5145212103696357,0.5535332792462483,0.4180196789019587,-0.09979591221834265,0.13656729116896218,0.10016744894116442,0.30762605591449854,0.03946833774201513,0.08837807718471964,0.2682073845083723,0.35724565891792504,0.47986494946230496,0.2824609842205863,0.33678914367881635,0.5683121565582432,0.2819357991972729,0.3704839632746034,0.2769232302877938,-0.1293440637154738,-0.21473257780499416,0.5475860363395544,0.3122924523927926,-0.035926228823568516,-0.1694948524431286,0.444763680248239,-0.3486893781637957,0.4963115250102714,0.13359992119005143,0.17517507866072504,-0.1754297854739927,0.4949191265775727,0.6648263753133198,0.3995337971057982,0.5539785924524963,0.7059084786064299,0.38861909487154966,0.014049920608781746,0.6992303239388225,0.5039225719449921,0.2128796019583146,0.31123164581208346,0.34191874000646383,-0.10367350994226426,0.3766417638284589,0.1416351601910111,-0.09282702877148014,0.15241575419342285,0.375869771140897,0.5549695642114844,0.612725009259273
Cerebellum_3_R,0.2505294271578087,0.15973970430882198,0.3889240413471061,0.30753921401885226,0.1826491245482586,-0.19233834891454904,0.44380781428498634,0.032363863063769496,0.13851963612730053,-0.07918769843173017,0.15668606059838686,1.0,0.3226672172776849,0.2903172460761714,0.41104138657253164,0.07809984897540341,0.2743622680701024,0.4704846541015785,0.042485693235198824,0.25228078139850313,0.025563666832898457,0.38234758476407615,0.0849493013341407,0.4768671627844827,0.0350069967027154,0.24543225092061685,0.11964728372994315,0.44537535628982755,0.34829353804750274,0.5856504387255342,0.32171612733386357,0.3992020195300067,0.41130517618773343,-0.02421493909756337,0.27430938601509053,0.07197431714387643,0.4740816634329702,-0.04000382232205567,0.5095435852343965,0.13307540940675813,-0.05862496236619685,0.10453067942189828,0.12250667145993736,0.06464089295751135,0.16816883669785002,0.19606003327550647,0.16310117022439335,0.5923045856233207,0.22203930061188945,0.20470697024684378,0.1341797776395369,0.05685855622970276,0.4589840990502572,0.07013962901348408,0.017282785332282617,-0.12454958061438508,0.23490750965383966,0.07942930740112115,0.047566735797848765,0.6317223947033165,0.017939315786170387,0.06407929110340814,-0.04877851634555544,-0.022841883911986344,0.48520508510511917,0.34423097329945834,0.2196832099292397,0.5773142156795472,0.24372266366098935,0.04339659031426804,-0.39669012692261313,0.36429347800142037,0.35815322885511247,0.12234222948749789,-0.05091654396708414,0.5953356621585624,-0.2017998836288839,-0.1523132878484881,0.3025081902306595,0.5696886603318488,0.15497777806218552,0.3184055540332655,0.5040104886534916,0.4474240591132902,-0.08203631703296557,0.2357109711873564,0.06670172087894975,0.6900669060195729,0.45586851797128114,0.4731830978524978,0.35401761247584457,0.15393365592561725,0.3401030176261137,0.04256253324824208,0.1378412357723156,0.41796844958021956,0.44829821891854826,0.13155346331098222,-0.026738872501939695,0.19626571933120393,0.3058873242872791,-0.037774810126978906,-0.028217713861524614,-0.26548311806988917,0.6105956266317428,0.32522691083988886,0.43353687176633854,0.17838763050722925,-0.03986839612768199,0.07241167005315628
Cerebellum_7b_L,-0.40939514580180236,-0.46950968706917184,0.01105228384684453,0.9493220384690267,-0.46499105880923297,-0.7417779550845842,-0.10724218486418571,-0.2423108139589771,-0.3077282458845151,-0.6811070453893511,-0.3181079077581132,0.3226672172776849,1.0,0.9030666181184985,0.4287196850779168,-0.1575755159421401,0.022886320877798044,0.5401197463811698,-0.6849192302658239,0.1242529232777677,-0.12587190850719018,-0.09311194602019271,-0.35050315334038956,0.16767564423661402,-0.6542666009775568,0.2877048023075175,-0.39131678686695004,-0.10531028868433942,0.122777604160955,0.24752741973999914,-0.31753030481258465,-0.11488378635526736,0.8299838582876762,-0.03198431917971139,0.18995062271175173,-0.5617892111163797,0.8560222450922385,-0.5992731670148957,0.8106302432825224,-0.5089710567150275,-0.6243202583922822,-0.2983173304560804,-0.08970808736527018,-0.465402418753542,-0.09240938229806657,-0.1297197705151772,-0.6056202165200255,0.1158236727499771,-0.417190054042712,-0.44949347299666564,-0.5853890172666983,-0.5983519112659057,0.6543146829208178,-0.08374217790874243,0.187593147294891,-0.37993800669553623,0.4704604917606673,-0.30359789940928805,-0.359110298522587,0.03788480152588784,-0.29799259506938236,-0.4765986537734632,-0.5474019383498743,0.2500221907101405,0.48158863808268143,0.3503173508719232,-0.30776252622405836,0.5330733502934788,-0.20954248225915303,-0.1393405330806289,-0.6720622760458786,-0.1108015692381094,0.07679658898012207,-0.1233129129056236,-0.2929317677093858,0.007891059030788745,-0.6420818763943898,-0.5172708475203533,0.8242033253262551,0.8019213820537345,-0.025488063725883355,-0.09289766195043693,0.7952547304832833,0.792531447950636,-0.6418197034465759,0.8859524264786942,-0.49652553891463996,0.5095782894263741,0.17537967710361158,0.6749300849439362,-0.4079447356315915,-0.5372243929726891,-0.3780173283259025,-0.24611612881949207,-0.45413702963278474,0.37468945637970524,0.4249679889220277,-0.33508902049537737,-0.5614068388863226,-0.07794162643727055,0.3314289685105038,-0.6065743779635482,0.19572108158158763,-0.7041324557256031,0.5682422447146606,0.7978913563202608,0.11844035795725105,-0.23344557631429516,-0.6057693210150868,-0.5676725810470098
Cerebellum_Crus2_L,-0.38526481662956547,-0.4152391538578291,-0.05446363240817442,0.9293586382267622,-0.47515148919068273,-0.671536591009024,-0.1488710764341026,-0.30325097548642893,-0.3464472401716233,-0.5861504616151024,-0.35606257592757445,0.2903172460761714,0.9030666181184985,1.0,0.35275556394174157,-0.16427768286931216,0.02398267616607228,0.5228870391302776,-0.6602801838831694,0.020132270958802982,-0.23051704636774267,-0.12636207563566934,-0.3678037778755436,0.12797090092581692,-0.6818295642524038,0.24771694524146212,-0.28405074683099985,-0.055088000077350985,0.09068012362917402,0.2412634136338478,-0.39653030704645187,-0.11208298796065654,0.8110031713996698,0.03084068739407132,0.21171730533809785,-0.6091873945584931,0.8455383180130431,-0.6115099713097697,0.7837978769044267,-0.5342701772927394,-0.641981116374095,-0.3085513035231173,-0.11258399118670036,-0.5065207461246597,-0.1289884891230641,-0.14581643191495858,-0.6609782839884765,0.05441238733896936,-0.45585315155702383,-0.4513085752101853,-0.5222462287526433,-0.6053199499854348,0.6673750281133976,-0.09881001543534823,0.17499892531575822,-0.4320180808102129,0.4407951757955345,-0.36931928193600616,-0.3186967311947109,0.009007204862859506,-0.35139779649938463,-0.46035383175097233,-0.4888246332199016,0.22192751287156903,0.4416100626347212,0.3713627917152611,-0.32362131703753133,0.4917220898158869,-0.1349179564465956,-0.14675569229891533,-0.6775780993368836,-0.1780191856236962,-0.023775969501462726,-0.05437112372118824,-0.2909759937663423,-0.06528458408123605,-0.681894242591317,-0.5276153397216272,0.7987509046104153,0.77789315076297,-0.04683009923299423,-0.02853356238571603,0.7873134320362432,0.7515849797731358,-0.6565464814485025,0.8974996558171627,-0.502500101044149,0.5323967686165304,0.1907675729020332,0.6271247342006523,-0.47841695417198576,-0.5651186009408493,-0.4530668801927527,-0.33471958340525665,-0.4857683287035829,0.30751440642150646,0.3272941183148318,-0.33912380489135807,-0.6193986149112495,0.012412838581888228,0.3007152393215792,-0.5811204510811833,0.2758342833209698,-0.6862198692873032,0.5036295330845335,0.8039626361069836,0.004063786386965822,-0.22011606728373023,-0.5994754488763433,-0.5412470028972253
Cerebellum_10_R,-0.04465854805475956,-0.08303826972515185,0.4527990613962356,0.40969791112338655,0.07962536927777124,-0.23168397771941235,0.29750896758716605,0.27834998857681453,0.13883341803781285,-0.2711998225365491,0.25388309457960195,0.41104138657253164,0.4287196850779168,0.35275556394174157,1.0,0.059264396252983485,0.37572240723263634,0.5051458781491326,-0.10654354817214032,0.3935128222922397,0.08359795085619981,0.18791813669476726,0.1274417439917503,0.2417021731936226,-0.0241914626613091,0.133917778583311,-0.12701141488244921,0.1957875619459529,0.33068678272806823,0.4142924127928651,0.018602204961621394,0.13507331844372586,0.41966744654646504,0.24037020888553756,0.4231867902869998,0.1272863358476703,0.3934781915591808,-0.09651462484925942,0.399881243148983,0.15745051755368072,0.03196561695047131,-0.10962843994525583,0.15946409834499453,0.19575984745599598,0.040872646490385064,0.23867336016345064,-0.04324280513039408,0.23159626112705708,0.05016361930535504,0.13846795249674929,-0.18415950667458236,-0.03781813494181081,0.5185933455216546,0.233553506338049,0.23130157534800216,0.19302617007977985,0.2596514192384916,-0.00603665484175592,-0.10334177488269101,0.2558781634186858,0.2046667981536454,-0.032322466474956825,-0.19902561960341036,0.14030945373781079,0.512237311403505,0.28511189461439446,-0.042605607153665154,0.468306556276057,0.0019192534351371831,0.07686927492459927,-0.20514946895482097,0.4645165997969288,0.29096949810712947,0.19390770837766147,0.21224236232713511,0.32276010082691625,-0.1422777966258116,-0.0793240512085534,0.5012635260973088,0.3894091220560384,0.2544174494570122,0.16842029431974548,0.6086219176030009,0.3551028780240439,-0.21751292175329576,0.32533036270741095,-0.0375456596672988,0.5094215536013675,0.5024255456899792,0.37725489679155194,0.09116988285289773,0.16427937323336567,0.0635630049255473,0.264848403248965,0.08875863129073965,0.5274685755574575,0.21742141660471842,0.17225479975879057,-0.0662832632893148,0.07262129823203155,0.3852181632185995,-0.15835639410818672,-0.11651306509072346,-0.2551757159711692,0.42545389203955586,0.4767982477952084,0.2503786220567681,-0.02678368231401619,0.0027718690666644133,0.03620848108553589
SN_pc_L,-0.0004913392250216151,0.23405595435919976,-0.0016459845584009954,-0.17140689787120153,0.15819148393849092,0.20989990384190463,0.019879184210801065,0.23479474547078713,0.29528891960829473,0.17628465045694125,0.31957169402971675,0.07809984897540341,-0.1575755159421401,-0.16427768286931216,0.059264396252983485,1.0,0.2206878327998415,-0.03419461186883229,0.3303084879882895,0.11216072049952867,0.416655291124516,0.28624705532526634,0.18531739037719847,0.05403029919330701,0.23870830263096546,0.4380192957052926,0.016212535786383056,0.10595818661293739,0.07895919094958057,0.15471381013270438,0.04539947274177072,0.23011246533096333,-0.1719596611968754,0.19629368926494165,0.06711108024976395,0.2924721840176098,-0.19135473028002367,0.37517742714169033,-0.15841062394642724,0.2123260484995973,0.34319776388969286,0.023510969224929606,0.05900582087993916,0.2501279074059216,0.27749048592610637,0.2083403638844379,0.112558323632974,-0.0853644058605645,0.42125498881771384,0.16655717386863586,0.2267231239666469,0.2346445179502539,-0.05175420644404166,0.17772888384823504,0.09342508263478908,0.2674265749952175,-0.03944021446987555,0.2997328975922648,0.060037348210640724,0.040902104502409296,0.2420147062906363,0.28837390028297855,0.44602502155470986,0.20224073455297753,-0.07952117741586588,0.11382828006381651,0.0920086045250758,-0.1427894787065296,-0.15477232761270368,0.509114686622205,0.4605203344975273,0.35265692446443,0.29023651140740425,0.21191146485419754,0.30701141346276173,0.07755095192399586,0.31998325824177926,0.25268069604999366,-0.09194826747705864,-0.2060886945538166,0.21737197859529567,0.30938398822512414,0.017998220481766483,-0.1631715931362101,0.35549269002150413,-0.15275095476300635,0.46613528105993,0.0032096974541075923,0.20087450471466614,-0.17351346758845704,0.06706569093652422,0.33642161560552175,0.01900620493243389,0.4376174687830928,0.1960642057872318,0.0819398173910597,-0.12099503437218002,0.31603329895727394,0.2148801481460844,-0.005135056668683019,0.008540235502477343,0.38239829709855555,-0.019021637206214814,0.3946588668478679,-0.04451826839070447,-0.03044772951936322,-0.06272112417754785,0.3128615586825263,0.33444746272631715,0.34415432298247883
Heschl_L,0.29807842147992214,0.3266562962423799,0.4623093973559584,0.05086370144244046,0.2592490228124707,0.3448094672685618,0.2335030497053184,0.32044774767022316,0.2029765377180249,0.006829563831588882,0.5376419245183578,0.2743622680701024,0.022886320877798044,0.02398267616607228,0.37572240723263634,0.2206878327998415,1.0,0.15528603150675033,0.36970457362600534,0.16475377597521768,0.10640114607983431,0.5687840130693538,0.5142621637120043,0.3709083232395555,0.4718150213802675,0.2916347841550332,0.397587442017716,0.26790863089746436,0.40779606707321464,0.5095014797365665,-0.010866476431625804,0.5393477490686818,0.06716109459552981,0.3838138551767893,0.40462883807772027,0.281622493429369,0.03988050825507271,0.3569990552512969,0.14913888682985424,0.5359276060734609,0.4470254875163363,0.09054443731139736,0.3466657584057974,0.5645601588803644,0.35881952336418815,0.5370682982169992,0.23188564298401804,0.1324101455934998,0.4988718478824643,0.46819631592376987,0.19025643995926084,0.5057078941621859,0.3265833412074953,0.5118632340736121,0.1739930471133493,0.6037315845635245,0.08863374865333257,0.4728392381816103,0.10722203780647716,0.3888163932552532,0.5467715020365684,0.4868904678532208,0.3318337069065446,0.19311682598227417,0.23680255921443297,0.29996842789360834,0.26594076310256826,0.1387861980316842,0.12830825722151232,0.26934344813233313,0.16621602006809938,0.5343117690689277,0.4550276255198786,0.30253811329865615,0.5728310364473641,0.40087724756341697,0.263229435465642,0.38992410413320705,0.2114408186900186,0.12262636841394459,0.5460021892738193,0.37670422250456637,0.3175167536805873,0.09381409739541897,0.33899695716886347,0.07110426856496045,0.3930484424028394,0.26311174197670667,0.21385628932125628,0.20677768444880557,0.17828726953963808,0.5073297432606403,0.14639990165954986,0.49584989580896804,0.5301158352350112,0.684205266890957,0.019544439615175487,0.5471964255358482,0.4282813080101195,0.19943865117539708,0.3110240666253308,0.24470478352720781,-0.18460874224362045,0.16562073390909782,0.2741305442385375,0.28261556367564133,0.02513772677192677,0.2671481714105134,0.3320112726174949,0.5304189514899943
Occipital_Sup_L,-0.11308026104446034,-0.3268133619268173,0.1586098225374138,0.5986716489935848,-0.1503453310278355,-0.45000417517338404,0.394969585914214,-0.21224957682386822,-0.07561131188410601,-0.3719436553817282,-0.0002159839557652187,0.4704846541015785,0.5401197463811698,0.5228870391302776,0.5051458781491326,-0.03419461186883229,0.15528603150675033,1.0,-0.3482543421711351,0.13171308474602944,0.17907436010375197,0.15715902081406574,-0.06631329026734602,0.4020632264598367,-0.30606209582239036,0.23730286464819308,-0.22954086579811347,-0.13203430294990676,0.21776592441137846,0.4297416589962923,0.18076385038221854,0.1332407384356299,0.8013482134650186,0.0533878638961279,0.5403910530182752,-0.21749445666378173,0.6657672247825525,-0.2815520382872852,0.7654069073801072,-0.03835604726195263,-0.39561983378943366,-0.06503335746200137,-0.012292118677206646,-0.16794836787416517,-0.12626115322626322,-0.03647272138350575,-0.13778931944628198,0.5230649522104603,-0.06793557291728088,-0.13655676915201545,-0.45826261622141845,-0.26284802298887416,0.5988716057333193,-0.06151848417132142,0.15440831376048936,-0.2610976165548057,0.39050911361428875,-0.030911417390217463,-0.12631770764883313,0.40919986139590814,-0.06462933719580556,-0.3587800097368689,-0.18188229389091423,0.12828991738689732,0.5763435734625143,0.26583448657448294,-0.08003220367892179,0.8656846259179238,-0.16239276606035413,0.03489770025366386,-0.4646930222494679,0.09646265930054529,0.12349965971780505,-0.01920387140399679,-0.012106805482426744,0.27418017196356903,-0.46252422673448557,-0.25039355411396147,0.6931078409474489,0.6754147194793398,-0.0031875074341468804,-0.1234681652390704,0.6756374286930111,0.6408535681301875,-0.3785151030172066,0.5068441416008421,-0.3016368976049499,0.577421257450073,0.20725238926013476,0.5385239848244496,0.17200764967765636,-0.19267279509016663,0.21271938679654284,-0.09176899851047264,-0.2377958245581403,0.44494998399090535,0.5254720381472374,-0.007393874263633606,-0.31539011940064454,0.11606970010780747,0.2270711616516038,-0.4154159931352221,0.2089630700606268,-0.4805963751085401,0.704998499755616,0.5363793585918639,0.5870113191825265,-0.10345132342284676,-0.3179469887316084,-0.29947954111809044
Hippocampus_R,0.5904917793945089,0.7422756520575599,0.3718453199983296,-0.7066877209063847,0.5374730847525727,0.7949305111880066,0.2732059709075181,0.5125583091609862,0.391810555669242,0.618382804858407,0.5647759190826589,0.042485693235198824,-0.6849192302658239,-0.6602801838831694,-0.10654354817214032,0.3303084879882895,0.36970457362600534,-0.3482543421711351,1.0,0.2846573950334225,0.14575372238343018,0.4863032921565615,0.4522974129122856,-0.01692028774792784,0.745785319658432,0.13787563162361194,0.6233139950368076,0.4618991648850733,0.06901442391014401,0.1888973134826155,0.29970903145397987,0.3767942704254229,-0.6338199883350294,0.24408679474671477,0.08146137349668019,0.6515144168079146,-0.6219477177346078,0.5656159451884132,-0.5516036125101379,0.6239541974620149,0.7543971547908194,0.3279372417218545,0.2257722932050644,0.6412623858941545,0.5753551332761766,0.35260327205697267,0.5711180409630056,0.03679920942651434,0.6767303107095286,0.5509183765843448,0.7239613094989604,0.7040610183355503,-0.348410189955187,0.20996556603469177,-0.08032333213956504,0.6043365676324566,-0.27749243465082846,0.49172975482614695,0.42394705664384214,0.3087005721046531,0.5192211906654625,0.6311244179534405,0.7213501871233063,-0.1241391793234797,-0.21839816848389262,-0.05804334172544846,0.49253008826210204,-0.33395752123183176,0.18037353101445175,0.16404316772191002,0.5786825745704384,0.5258323808258016,0.3058237287133845,0.41092298987956255,0.47916450971980423,0.30874463525604623,0.6780558872768452,0.5416466912975855,-0.5916109975928253,-0.526513811484465,0.32920674374707937,0.4812391880811175,-0.43184233337472133,-0.5744738023365826,0.8133511332534875,-0.7029389083174462,0.735595854174803,-0.1588852857231098,0.03097889485548123,-0.4141925029292934,0.4217194767821401,0.8002471287208895,0.33882441100880484,0.5224925114901151,0.7489198553546016,-0.04657016482499096,-0.2733355058691888,0.616398160305252,0.638785818676639,0.11869811572442762,-0.13996130935583811,0.7338513086089287,-0.16510469660861765,0.6529820564183937,-0.22355397053585713,-0.4732640164193432,-0.11000885184488787,0.5978586408153688,0.7298070271049281,0.7001971970909289
N_Acc_R,0.11035336503369517,0.29011318375692974,0.4594571714675727,0.021113068235603247,0.27132722908588736,-0.032641419984603466,0.33461200749699205,0.5194893781195616,0.23204631654216076,-0.02909354733636341,0.3755830305936816,0.25228078139850313,0.1242529232777677,0.020132270958802982,0.3935128222922397,0.11216072049952867,0.16475377597521768,0.13171308474602944,0.2846573950334225,1.0,0.0790854382985863,0.25415104002628364,0.1555282651808632,0.1362628683337153,0.1558009226152134,0.24964127877768083,-0.04582736477875739,0.3744326053045534,0.25610468138085696,0.29571638643271225,0.2978790674583364,0.1543783051689128,0.025128783051367783,0.005780718115904122,0.23389645231448247,0.21280013874690876,0.0329719759846391,-0.04640837647925643,0.07481043640416266,0.18544636290929578,0.2700288311836549,0.12457757576335288,-0.02175455482380322,0.25067833852557647,0.4276992241576105,0.21801829385016464,0.1979639116882005,0.22666955062187188,0.26327188399180323,0.18811763491926123,0.08657784730129521,0.13478845158046432,0.09309793447944596,0.16988945067752625,0.08612646745945726,0.26661601403958696,-0.06283623134692833,0.04575689423734946,0.0871534806558635,0.20063878490659443,0.22124449113708214,0.10607966270243349,-6.711114731060243e-05,-0.04018396544782591,0.2845623620970008,0.1539380171068492,0.16932693201667012,0.18435967229937178,-0.011635624018668248,-0.06838439960639262,0.015311823034989932,0.35187867858531713,0.25651837190039933,0.3587698458398224,0.13110541262198605,0.23297233518863686,0.05829867438973317,-0.031308906082933005,0.09988573221930497,0.06526746904594895,0.3655900999517981,0.2597151372667089,0.15316526722905133,0.0832512338738724,0.12482054905441542,-0.049948896995569717,0.26115450571111887,0.2800815385109026,0.27295345000397925,0.026713154078630764,0.26057213679460683,0.3398686819575774,0.20525878138985063,0.3679895875032912,0.33936165772613075,0.26046055840782933,0.1992810854985827,0.4203541236166428,0.11736630803048664,0.0041724230401001105,0.23104718099222776,0.13186296313492146,0.07052283007590152,-0.032628863935538474,0.28435717397785504,0.12439857374465584,0.19219759836028258,0.4675913751862103,0.2938540938187663,0.14066530116361073
Thal_MGN_R,0.05285128497547153,-0.001673436087513627,-0.041120788067520946,-0.1081295831980149,0.13101898934351078,-0.032981744840123624,0.12801566920913982,0.12485642261539405,0.1375312761317799,0.0275692576460811,0.25831887414170107,0.025563666832898457,-0.12587190850719018,-0.23051704636774267,0.08359795085619981,0.416655291124516,0.10640114607983431,0.17907436010375197,0.14575372238343018,0.0790854382985863,1.0,0.44246409721581476,0.22822858486388167,0.30324634804916245,0.24754460768744405,0.25441770937111413,-0.18895742818140865,-0.24447399320362387,0.22324913172332558,0.180397792697788,0.23961438002208924,0.4234901800791232,0.01376558600364983,-0.04302194816300065,0.15789244712349162,0.16882865175489434,-0.015558171820258614,0.3873974523055548,0.056419984686459,0.30265959551843524,0.1828507083152479,0.1475500604896568,0.014429184310612613,0.1783277774902686,0.011648992715019513,0.22421795715124457,0.25673313912543866,0.08018964325868902,0.5778098514533034,0.1595583941669019,-0.09629550315585009,0.22667258254229766,-0.04546646575591112,0.1759732845046415,0.02665750302815845,0.10366833949533351,0.044172316521142715,0.5719428582563588,0.05292625324801625,0.29021427302543945,0.20899190170233953,0.2642034805268893,0.3582260630124946,0.26925998707424964,-0.11698570439699159,-0.09181818937484452,0.1905315630507899,0.11264694601943888,-0.46126127375682624,0.4156921167355118,0.2501229870241527,0.27988077592225225,0.48813839637484185,-0.07320817071916866,0.21973832838070664,0.28298389137607954,0.10463684130127925,0.3023633630622731,-0.025812164835851272,-0.005993140200389635,0.2142505375418593,-0.10407256410405843,0.007722999419893809,0.09924770191675975,0.31965227910415484,-0.1306731511524545,0.265309751467499,-0.06067605894715327,-0.08975962303292255,0.020664527515340515,0.2567301212592486,0.24312742573557114,0.27830070025089076,0.42596947608489355,0.05008467965749183,0.2600284323733163,0.06888113971379341,0.20730847743545103,0.24413827934354285,-0.03844024593355507,0.031185473110839423,0.16742447124619003,-0.09542905898145862,0.3434851920745112,0.24811051847413243,-0.11787878508049282,0.3047265379728485,0.0955528586798152,0.23336298374627554,0.2852114335913015
