,Thal_VPL_L,Putamen_R,Cerebellum_8_R,Cingulate_Post_L,OFCmed_R,ACC_sup_L,Cerebellum_Crus2_L,Occipital_Sup_L,Caudate_L,SN_pc_L,Cerebellum_3_L,Precentral_L,Parietal_Sup_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MDl_L,Thal_AV_L,Hippocampus_R,Thal_AV_R,Cerebellum_6_R,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Precuneus_R,OFCpost_R,Lingual_R,Frontal_Sup_2_L,Cingulate_Post_R,Vermis_4_5,Raphe_D,ACC_pre_R,Cerebellum_9_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_PuA_L,LC_L,Thal_VL_L,Putamen_L,Cerebellum_8_L,Paracentral_Lobule_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Vermis_3,Temporal_Inf_L,Heschl_R,Occipital_Mid_R,Frontal_Med_Orb_L,ACC_pre_L,Thal_MGN_R,SupraMarginal_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_IL_L,Thal_PuL_L,Thal_LGN_R,VTA_L,Temporal_Inf_R,Frontal_Sup_Medial_L,N_Acc_R,Rectus_R,Parietal_Sup_L,Rolandic_Oper_R,Thal_LP_L,Postcentral_L,Thal_PuM_L,Cerebellum_6_L,SN_pr_L,Temporal_Mid_R,Hippocampus_L,Vermis_9,Thal_VL_R,LC_R,Thal_VA_L,Vermis_6,Lingual_L,ACC_sub_R,Red_N_R,Temporal_Sup_R,Cerebellum_4_5_L,Angular_L,SN_pc_R,Thal_LGN_L,Thal_PuL_R,Parietal_Inf_L,Supp_Motor_Area_L,Calcarine_R,Occipital_Sup_R,Cerebellum_10_R,ParaHippocampal_L,Thal_MDl_R,Thal_VA_R,Temporal_Sup_L,Precuneus_L,Cingulate_Mid_L,Parietal_Inf_R,Precentral_R,VTA_R,Frontal_Inf_Tri_R,OFCant_R,Thal_MDm_L,Fusiform_L,Thal_PuI_L,Cerebellum_7b_R,OFCpost_L
Cerebellum_3_L,-0.046683388073739215,0.39914467126305286,0.06320824495371259,0.44595294559040616,0.058900868941984784,0.17269720319415063,0.06185838643773098,0.31662027869830994,0.1089642192905281,0.3731289530576794,1.0,0.28566910214028274,0.24424404010492892,0.13285211448462653,0.1027131727764712,0.10195717582628666,-0.09441699675840652,0.1902820576008835,0.1261779448304312,0.10457039492000801,0.42400696480676303,0.4256819344413473,0.13451616336696157,0.44675542523031675,0.26179809541671845,0.4265600202281732,0.32331971895908135,0.3751437063033025,0.5893751274490768,0.24515358466545983,0.08760169064149646,0.16133407497949342,0.18266956854350994,0.2332551784889238,-0.1183097580395112,0.2876951697419271,0.13000117041885173,0.4376012372096944,0.11974248431189442,0.2620270307584457,0.24809838748751045,0.08415309810718843,0.518163010485443,0.18454469755856473,0.15349284188045717,0.29832466696574955,0.10860247877799534,0.06184930762910826,0.27419447202324015,0.3988891688176821,0.37642935815569056,0.13884424237670254,0.11090203353268178,0.05705343661085554,-0.07261408991263388,0.10732945896488086,0.035528676708277064,0.2857762374720116,0.298293345552687,0.2911813876955477,0.13913400180786412,0.1879269623699675,0.45871080540374964,0.02589793477131115,0.22565450447051963,0.00677568213735262,0.15358489265886505,0.22094314953643646,0.3275967549902681,0.330518468367262,0.16958739730916483,0.16456093175079248,0.245299872743436,0.3457626008319678,0.48071935466450383,0.2755479345409292,0.037657889977091234,0.15180184836776833,0.4258858776138774,0.5786551076502744,0.2385615087657232,0.3554380842303639,-0.04004129053398038,0.16033048741917416,0.24371444449367438,0.3120153692818324,0.4384131280560388,0.27175842067170813,0.41013708596086373,0.2684528021266852,0.22849214679507668,0.291724322856094,0.48402784825516565,0.30674873393346663,0.20187565828148438,0.3525825651239277,0.41709234542194995,0.23828107231376153,0.1940828193799373,0.07768829506133908,0.268925472510593,0.33609199480531476,-0.10135088995927616,-0.057626645114408896,0.06387427266984842
Precentral_L,0.48451236642580686,0.5786693361799914,-0.2908495135798007,0.27383147820236103,0.38857826965378944,0.3260736687715959,-0.5827750463518616,-0.12646406707590224,0.4137275741507839,0.1667982030376853,0.28566910214028274,1.0,0.6120953800235258,0.3982112281618241,-0.28729566199042544,-0.5370313985886291,0.2528965288825235,0.14383972418926588,0.5965648325170201,0.5270827810945663,-0.25739733083706545,0.740954319220515,-0.3490796726852901,0.5917034954904583,0.33831481761737925,-0.16272547349951913,0.8412855972292479,0.10854551531875174,0.04630333229368793,-0.07096749578166132,0.5912338005831425,-0.38826946484675057,0.16868470631587734,0.17018476587552814,0.33582562684064,0.3527094488302017,0.4546230139233868,0.6471641369250594,-0.520690567937625,0.8129692308997368,0.7542511239972824,-0.5641574008332909,-0.08222142682566692,-0.5531109460826165,0.5486725635239308,0.17753052750649387,-0.2804547417767874,0.3773088090931271,0.27098954858994745,0.4795592310365809,0.6819214981100226,-0.3659445512671172,-0.00894282125603944,0.33245245987862987,0.3043787470310755,-0.09481881827464493,0.2614426582316707,0.5094858632482883,0.42661197589172445,0.203268604370954,0.5508848677890462,0.6777332859993354,0.36541831495191346,0.4758237259671649,0.9121245374672289,0.5333747565540395,-0.567494544457157,0.23196545070348557,0.4941812907755225,0.39325091255854944,-0.4016043204720592,0.6470150996457975,0.33768663106008756,0.6374491891547813,-0.13785639058258953,-0.2652130795143946,0.4359002994133642,0.19959689748581141,0.6529838156018509,0.40430732778862677,0.31364442332470827,0.1590091081039525,0.48254579407833903,-0.20759109411233267,0.7370382439131398,0.7705578511143211,0.02438723563950346,0.39226301251566376,0.06697297393539617,0.5459697094514091,0.35492498657284155,0.7126001095380358,0.25864947951836176,0.7804899281435905,0.8421547703572958,0.4323837942751599,0.35900736786636545,0.33861541908605997,0.648549445548039,0.17155398910209588,0.2210641612547315,-0.39454959260845496,0.2696323611762142,-0.22103066338636132,0.5527439018806071
Parietal_Sup_R,-0.0225754425537492,0.2613033099778821,-0.20881759778857542,0.2076166225564066,0.06680546291231837,0.06576263973064957,-0.39653030704645187,0.18076385038221854,0.10908429860686918,0.04539947274177072,0.24424404010492892,0.6120953800235258,1.0,0.26988255020829505,-0.22133275847500394,-0.31753030481258465,0.144183147554165,0.11335387599161544,0.29970903145397987,0.03012702136619077,-0.19333522582926177,0.37195989052660616,-0.330554069582719,0.7917814744634486,0.07762335705417368,-0.05227732862647783,0.4530103661870206,0.07633174162344124,-0.08231887866326094,-0.054295700551059346,0.15664632037978246,-0.24344919232572068,0.18295507103707928,0.050592671373493985,0.008515373054185647,0.22247983696440377,-0.003001640854303455,0.4259530807245436,-0.29725867929276173,0.5473059108770277,0.2219091314939936,-0.3588062636709223,0.09804255989816059,-0.45360957686822034,0.25017906663575973,0.5695035201315881,0.02776184785485576,-0.0615778459043138,0.23961438002208924,0.4946768417371797,0.36677107739090076,-0.39591706308882746,0.419376819788375,0.09216836779976287,0.2902278144716412,-0.11282688418192142,0.07633277740493931,0.3589539787383152,0.1582685546691985,0.2978790674583364,0.1964504753109409,0.9509871550782723,0.0019862282255794055,0.43232878352939125,0.6723887926757091,0.3547766088042375,-0.37495497674340084,0.06506723000700079,0.4723993948018725,0.08935500982978727,-0.13691880491012035,0.29616953153664416,0.1094568825884783,0.3596981320382981,-0.12175305817152432,-0.057775882288725135,0.16998595461021154,0.0242363441312667,0.37031935534515925,0.10352737969314542,0.7046720643640195,0.036894357396371986,0.07704746089974404,0.2427432842478222,0.840593202355654,0.23770777970893486,0.25926238695277165,0.755901053614096,0.018602204961621394,0.20021182648070987,0.31383060977544647,0.2708156255631559,0.10651680760282776,0.9248879769821732,0.3166425397612737,0.6633650145504933,0.1576314974090141,0.17276998738533653,0.14114923669361354,-0.2051843938919861,0.3902137301978485,-0.3134636402167331,-0.0422366158433279,-0.10284606048726282,0.26609913638569077
Thal_PuI_R,0.3875740415523226,0.4844641174775909,-0.40240863299699337,0.20697573088293472,0.1543353201701876,0.38875872844866066,-0.3186967311947109,-0.12631770764883313,0.2556097882189818,0.060037348210640724,0.13285211448462653,0.3982112281618241,0.26988255020829505,1.0,-0.33638418581729596,-0.359110298522587,0.10773926113042988,0.32122308899497376,0.42394705664384214,0.19156867560191693,-0.23245666475934282,0.334444962307982,-0.21120634995181725,0.3310152476515237,-0.06974910223020656,-0.16746895664304423,0.342651031735644,0.1319346850371964,-0.08210709839945808,-0.03953719282271832,0.37330310669225536,-0.3268053079971982,0.02954326060514332,0.3466768019380475,0.336695755879408,0.12478492478438939,0.18366172985452292,0.5406636959185301,-0.29091752465268494,0.47887881668442617,0.3273214743246993,-0.37103354322894383,-0.020781065591969343,-0.2000126338751218,0.09876880135754756,0.0029884428264246475,0.056691618651240165,0.15281043373117728,0.05292625324801625,0.10950018581514802,0.2912919189409498,-0.28559206099931544,-0.06384159205633208,0.10096455003045914,0.156565585230612,-0.03525951644045571,0.09559790049452217,0.004638398175510993,0.19136647969595658,0.0871534806558635,0.20741303478541287,0.23021633744619863,0.21437360771640243,0.2539149146552042,0.3828373933753713,0.4403650339630821,-0.3486560907784345,0.1624483013056541,0.11787558517830386,0.12178201483796863,-0.25191026471727207,0.36505392361678884,0.13085840315403108,0.3700565675965615,-0.09532584041720532,-0.18456882698697352,0.22044094557686264,0.10036894251474575,0.23032695328768996,0.16220023686641613,-0.05136606819524068,0.07042456206743258,0.378348979854993,-0.03696326076772045,0.21198596500185374,0.39358060267165124,-0.08245140288938788,0.10872684388888723,-0.10334177488269101,0.3085087102681832,0.16356534029439318,0.36154712428406144,0.01740697953988441,0.32496051042356533,0.31530728176199235,0.29725528462227974,0.13411016006414084,0.1290241861088166,0.24829007773435577,0.19623144593329864,0.23926647874015364,-0.19297303620457573,0.4125086874690788,-0.12042553038993249,0.27624917443248365
Cerebellum_Crus1_R,-0.4497446214118009,-0.320855286055454,0.8810247948104828,0.15331116739241182,-0.3578613701821678,-0.279309930574677,0.7604776020620898,0.5791324433082295,-0.22597106047765966,-0.1202834428195637,0.1027131727764712,-0.28729566199042544,-0.22133275847500394,-0.33638418581729596,1.0,0.7541949870495582,0.07073076173979378,-0.011365487598187087,-0.3912044276399747,-0.4692574608897747,0.7805245229551299,-0.07785433895177306,0.35504653647945916,-0.04087064697428696,0.3365551280478559,0.7511177912800818,-0.3173851224623295,0.21083407547754174,0.27714297860081716,0.3968825051535267,-0.45184034213563035,0.871502088757364,0.43833127578042175,-0.10320199527041386,-0.04159444702499162,-0.24240384609055665,-0.32587904106825066,-0.32574276134346536,0.7444435454883334,-0.3411082232632808,-0.23008662974855962,0.8110391705110706,0.5275589547699366,0.4885414807375098,0.04190031350555422,0.5617055383304912,0.035723553522553825,-0.5127037345846773,-0.05364003297330286,0.260223443012035,-0.3070202487230633,0.6592151882221648,0.45076554486569737,-0.18976924465786157,-0.059731275814719195,0.031234728752845387,-0.05425215982842748,0.47169979449681376,-0.045001047326319314,0.027537294624792628,-0.3769533093742207,-0.21901879325107096,-0.07126595344970808,-0.1658991083611432,-0.3686325501118706,-0.09888446034455034,0.7401850640353371,0.01791698056637967,0.4794769219961568,-0.24164956757056455,0.8328508285207601,-0.2722008244329818,-0.1461539390105729,-0.21513298014675858,0.6270889593601167,0.6945380862922372,-0.586001660940827,0.0438537023774464,0.20034525822175797,0.04184323015528572,0.24958455733421286,-0.13885267666959955,-0.507875466954017,0.4159341144829568,-0.11429130152561606,-0.20887473859071506,0.6435043484246831,0.2788195327545699,0.384737236220143,-0.4858974174158137,0.09761625948422942,-0.29795444859131404,0.347887020255071,-0.20880381027585063,-0.32082579048860577,-0.057158267480675144,0.1896121337816855,-0.11084289445626674,-0.27402424960276345,-0.5687323207145715,0.411000351199391,0.591384747105516,-0.46070687025485263,0.5496162959017659,-0.37300462518906335
Cerebellum_7b_L,-0.625520053515566,-0.33508902049537737,0.7638427294036035,0.08772955382127756,-0.5172708475203533,-0.18030128491977684,0.9030666181184985,0.5401197463811698,-0.29799259506938236,-0.1575755159421401,0.10195717582628666,-0.5370313985886291,-0.31753030481258465,-0.359110298522587,0.7541949870495582,1.0,-0.08970808736527018,-0.07794162643727055,-0.6849192302658239,-0.564083518755806,0.7952547304832833,-0.286279210150403,0.5686736382584255,-0.10724218486418571,0.07679658898012207,0.763127754444677,-0.5089710567150275,0.18995062271175173,0.34087157300244963,0.3503173508719232,-0.6443876692213417,0.9164948775666103,0.12723841289589924,-0.1233129129056236,-0.39131678686695004,-0.3077282458845151,-0.37993800669553623,-0.439814823758417,0.9511890899043485,-0.46499105880923297,-0.35050315334038956,0.9493220384690267,0.5095782894263741,0.7442980600628107,-0.30359789940928805,0.39938021083846886,0.19572108158158763,-0.585444811297005,-0.12587190850719018,0.16767564423661402,-0.5372243929726891,0.7470287221527668,0.4249679889220277,-0.2423108139589771,-0.18065747158232748,0.187593147294891,-0.20954248225915303,0.007891059030788745,-0.17268790385222205,0.1242529232777677,-0.5992731670148957,-0.42383247221354564,-0.025488063725883355,-0.2983173304560804,-0.6056202165200255,-0.40939514580180236,0.9392908822101174,-0.09289766195043693,0.03788480152588784,-0.24611612881949207,0.8560222450922385,-0.45413702963278474,-0.2727049770878839,-0.3181079077581132,0.6543146829208178,0.792531447950636,-0.7041324557256031,-0.09240938229806657,-0.10004646221842627,-0.1108015692381094,0.11844035795725105,-0.1393405330806289,-0.7417779550845842,0.5203677086148127,-0.3780173283259025,-0.30095072201388373,0.5682422447146606,0.1158236727499771,0.4287196850779168,-0.6057693210150868,0.01105228384684453,-0.465402418753542,0.37468945637970524,-0.4079447356315915,-0.509853209249435,0.06681522814884218,0.3314289685105038,-0.1433641563882398,-0.4765986537734632,-0.3384810953616526,0.17501790879627713,0.7978913563202608,-0.5781458062825886,0.4704604917606673,-0.6418197034465759
Thal_MDl_L,0.33935735303964737,0.1147290710503283,0.02739238437187185,0.11686046553030784,0.12915462548112575,-0.08329939539564112,-0.11258399118670036,-0.012292118677206646,0.5151900784732608,0.05900582087993916,-0.09441699675840652,0.2528965288825235,0.144183147554165,0.10773926113042988,0.07073076173979378,-0.08970808736527018,1.0,0.17519727835903876,0.2257722932050644,0.09786984456013487,-0.008978721862129382,0.1394868898192844,-0.03469020087935301,0.133683372432925,0.1964745306246773,0.023943643736560213,0.29595636867315916,0.07545489703339676,-0.03653819405274511,0.2755347670023171,0.30002484982736144,0.01873332477026014,0.2511300652435921,0.05763076785754306,0.5135582056021368,0.0666523225705117,0.4028013902828917,0.1619798997308306,-0.06937913412735237,0.04849038593339949,0.2064217102299464,-0.08790536818376635,-0.1016440028956744,-0.091837907966173,0.26235023070297186,0.163339805557324,-0.2325494523285542,0.06943208941569931,0.014429184310612613,0.20368732366347062,0.2357332682554889,0.008338789485278459,0.2536091080172609,0.2551593735729345,0.3338122691159116,0.16324488748373814,0.0819472591888257,0.278310223166454,0.12799040469309034,-0.02175455482380322,0.1983759730946885,0.18530561365974985,-0.14742449839748117,0.3793647318274091,0.12694697294905757,0.5277198497490933,-0.08894247309106505,0.23398687763620538,0.2825632914376543,0.14537972157920967,0.04172826195177398,0.4273578069631222,0.06869703575532013,0.24986884542728582,-0.00609664065035745,-0.056191580422705285,0.10754903274724507,0.08549890452382355,0.25707402680119873,0.10419454529297398,0.18101721732838477,-0.013721135727827741,0.21308974407106382,-0.06939031084241552,0.20596991992468147,0.21431622642801396,0.0035057201009492936,0.23134184983040051,0.15946409834499453,0.07198698997658708,0.3902206675575826,0.29965272576264557,0.1815923037542655,0.22246130683243723,0.2571916153959662,-0.004747353137209133,0.04778636004494506,0.139050801319391,0.2257007028718379,-0.1329575877105345,0.37662168719146805,-0.07562914190898792,0.16475829467224107,0.1947209100608438,0.1561847888673176
Thal_AV_L,0.16866605464986406,0.2753963462690083,-0.08230600544536423,0.25940925082670424,-0.0157321505815757,0.17199108145868885,0.012412838581888228,0.11606970010780747,0.1303358321193121,-0.005135056668683019,0.1902820576008835,0.14383972418926588,0.11335387599161544,0.32122308899497376,-0.011365487598187087,-0.07794162643727055,0.17519727835903876,1.0,0.11869811572442762,0.08202391224597552,0.06390282590309532,0.20888382837737327,0.04494371411446769,0.2394148165038051,-0.12968309288166682,0.1611914700588901,0.2001196890571031,0.2811086803323707,0.165600119565998,0.19138528845047065,0.13482889831795689,-0.010175745688857067,0.049071630134144284,0.19163456427236558,0.2582776966486298,-0.05117226621889533,0.062034091389745846,0.2581175566455942,0.04152264569050974,0.18257140823743537,0.18341095018999162,-0.032126266170706776,0.1800282974200045,0.10327665324935906,-0.03129963852544351,0.11967072977802813,0.08880625667983509,-0.022060906289822955,-0.03844024593355507,0.22849259344404904,0.11356759038164521,-0.027624125439565984,0.061885862107043575,-0.06971728316645766,0.15520719558623433,0.13541841196365245,0.18239592166627425,-0.02271139094877803,0.27598072741014235,0.0041724230401001105,0.0009281894070352171,0.064051522494149,0.23085618725156062,0.14461581792013864,0.13679210442954692,0.2710137470844552,0.022380419016072305,0.1914470076574758,0.1379392836963016,-0.029056951095403554,0.06604559711092095,0.17656778937141634,0.009864499521170472,0.2128796019583146,0.17635865020354338,0.10652136058736131,-0.01386515649257848,-0.01978633802605462,0.2346572513044344,0.059542830163666266,0.02237108607309656,0.021500295282658562,0.12518221973140184,0.09279761655933955,0.10829207417079074,0.23559373107632162,0.10937149449367674,0.16886367084266204,0.07262129823203155,0.09872600036542342,0.1405682905928186,0.17873005076457607,0.21928133241884595,0.15904013165589068,0.13329863075808615,0.2430485380455973,0.2455555679163993,-0.08289482889934725,0.16942803321597003,-0.0039656287846046665,0.3855740703317101,0.1253440154981717,0.2772670426850503,0.03291499784759384,-0.04226443622541821
Hippocampus_R,0.7675411512747794,0.616398160305252,-0.48588209285273204,0.16770187891552668,0.5416466912975855,0.2255802900827816,-0.6602801838831694,-0.3482543421711351,0.5192211906654625,0.3303084879882895,0.1261779448304312,0.5965648325170201,0.29970903145397987,0.42394705664384214,-0.3912044276399747,-0.6849192302658239,0.2257722932050644,0.11869811572442762,1.0,0.6257112900221153,-0.43184233337472133,0.5010314869356596,-0.196395902392333,0.2732059709075181,0.3058237287133845,-0.3628471113482534,0.6239541974620149,0.08146137349668019,-0.06481067946323787,-0.05804334172544846,0.7781030433415869,-0.6253163872912615,0.20113738953529986,0.41092298987956255,0.6233139950368076,0.391810555669242,0.6043365676324566,0.6765405693794165,-0.6859987550496398,0.5374730847525727,0.4522974129122856,-0.7066877209063847,-0.1588852857231098,-0.5586238165125262,0.49172975482614695,-0.1756904412994535,-0.16510469660861765,0.6706228529792666,0.14575372238343018,-0.01692028774792784,0.8002471287208895,-0.34901907297072876,-0.2733355058691888,0.5125583091609862,0.2813797934746752,-0.08032333213956504,0.18037353101445175,0.30874463525604623,0.3572137944943231,0.2846573950334225,0.5656159451884132,0.3670721934480186,0.32920674374707937,0.3279372417218545,0.5711180409630056,0.5904917793945089,-0.713805737310174,0.4812391880811175,0.3087005721046531,0.5224925114901151,-0.6219477177346078,0.7489198553546016,0.3267007276096732,0.5647759190826589,-0.348410189955187,-0.5744738023365826,0.6529820564183937,0.5753551332761766,0.43590648640975144,0.5258323808258016,-0.11000885184488787,0.16404316772191002,0.7949305111880066,-0.40015165863737995,0.33882441100880484,0.471661462093661,-0.22355397053585713,0.03679920942651434,-0.10654354817214032,0.7298070271049281,0.3718453199983296,0.6412623858941545,-0.04657016482499096,0.4217194767821401,0.5737323612159495,-0.029765712921350662,-0.13996130935583811,0.4515494936929152,0.6311244179534405,0.19995327904243293,0.19643816744288614,-0.4732640164193432,0.6377771181871242,-0.27749243465082846,0.8133511332534875
Thal_AV_R,0.7254226712740032,0.4791219103479755,-0.46201261979000063,0.050577327913456295,0.45772717174612126,0.2407746559858785,-0.5710670571373667,-0.5052738766130854,0.41280301881528003,0.255105715558392,0.10457039492000801,0.5270827810945663,0.03012702136619077,0.19156867560191693,-0.4692574608897747,-0.564083518755806,0.09786984456013487,0.08202391224597552,0.6257112900221153,1.0,-0.3628664689321477,0.41350799861264353,-0.14424912807085624,0.08524305596658782,0.152983955989936,-0.37838611276509465,0.5287814165634369,-0.018082707115883813,0.09818039918604,-0.18541885725252288,0.6574819692098164,-0.5501552013713574,-0.09620949461919455,0.2990661815206656,0.37119947598082453,0.34471101036286894,0.7084839171850678,0.42959344313511916,-0.5824671423054775,0.46875225830656403,0.5008378299837911,-0.6051760876961166,-0.179522760822253,-0.4185828158617017,0.3029100098864531,-0.4702644496433476,-0.24698592848417295,0.7142387864177883,0.024956389565875214,-0.050012197654160276,0.6431743796365874,-0.3431978001303321,-0.49082459309280024,0.5174935702701138,0.18906888757331966,-0.08415662103020484,0.24612299514969335,0.1087818488149614,0.25141960446979994,0.1799753943302028,0.47221734376562663,0.10162834478712299,0.4815991006761106,0.18388825900914516,0.46220337659313476,0.3072047700643194,-0.5690177827474945,0.29404253034193445,0.0005712575949478853,0.5208829316572406,-0.6476727657474761,0.6713235637507903,0.3236814625595191,0.5430487055407471,-0.2856280362068016,-0.566678426648999,0.565766831481129,0.2882059196635458,0.31996301717072695,0.45062609716917357,-0.32535916348899296,0.14551601556149585,0.6408203603423448,-0.6084169565934822,0.10496294791409617,0.5234697560614672,-0.32552781847040924,-0.22802276377994868,-0.00872764499342405,0.6233293842011467,0.30975939417655235,0.6737853323329575,0.005838217458770322,0.1796595397934082,0.5805446560243979,-0.1315075489340104,0.1038465349707676,0.36841248085676265,0.6795246155981393,0.508360282580535,-0.13431814966290023,-0.3594208118243631,0.564158832266257,-0.38368732906038083,0.5525259586026628
Cerebellum_6_R,-0.43347192707678195,-0.07050908249028134,0.7100282111236076,0.39176926088416136,-0.324629013584608,-0.11702139868776401,0.7873134320362432,0.6756374286930111,-0.11066662231705068,0.017998220481766483,0.42400696480676303,-0.25739733083706545,-0.19333522582926177,-0.23245666475934282,0.7805245229551299,0.7952547304832833,-0.008978721862129382,0.06390282590309532,-0.43184233337472133,-0.3628664689321477,1.0,0.006749428620365571,0.5109653297232579,0.18341990544986048,0.17456856698953405,0.9192993409740109,-0.1819066063657282,0.44351499380643183,0.6975021566994866,0.4082717063818606,-0.4360208149904482,0.8586375581904165,0.3242074792950519,0.1448356812298304,-0.2123728843921957,-0.09161566570831986,-0.1832125401221185,-0.15328065630320162,0.8180790375093584,-0.2368099638325385,-0.11376408725788952,0.8196202538396584,0.7114102644118989,0.7721109859122295,-0.09537122911046081,0.5133140210903264,0.16764463782500996,-0.4719004271902552,0.007722999419893809,0.38823740471859486,-0.17833911367243244,0.654886013377459,0.32508487713287676,-0.11398464365683784,-0.16918154277125894,0.21120975732564545,-0.10106340605361687,0.2931610136653419,0.09796372059582112,0.15316526722905133,-0.4199939714133399,-0.2898844408241901,0.24144744249287367,-0.26458868768725463,-0.37185098848738973,-0.23769756229588831,0.8628998300502222,0.021904915119474642,0.3393822034555016,-0.08007510057166851,0.8246292156599706,-0.2663418593706748,-0.027920827229026307,-0.035926228823568516,0.9045601549151235,0.7681563191446475,-0.5751748688185404,-0.05125873526116504,0.24633097179335323,0.2558316129127391,0.19412400596157864,0.007507895982866073,-0.5267857634851815,0.4439832972818629,-0.16553360626071076,-0.007381073791466444,0.7314341940039611,0.2569203249564744,0.6086219176030009,-0.3403412678425692,0.17112514035287038,-0.16038551001786738,0.6177818941139324,-0.1652991790613062,-0.26612142638386355,0.18303978553273287,0.48052854815214524,-0.10939181269997322,-0.21364672092217166,-0.24644525667935147,0.35456448462284884,0.862034136942731,-0.43173155729779333,0.4575371433678317,-0.4788439650903576
