,Cingulate_Mid_L,Parietal_Sup_R,Raphe_D,Rectus_L,Cerebellum_3_L,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Vermis_9,Cerebellum_6_L,Cerebellum_6_R,Pallidum_L,Frontal_Med_Orb_L,Red_N_L,Calcarine_L,Cerebellum_4_5_L,Occipital_Inf_R,Frontal_Inf_Oper_L,ACC_sup_R,N_Acc_R,Lingual_R,Cingulate_Mid_R,Parietal_Inf_L,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_L,Cerebellum_9_R,Pallidum_R,ACC_sub_R,Thal_AV_L,Heschl_R,ACC_sub_L,Amygdala_L,Thal_LGN_L,Frontal_Med_Orb_R,OFCant_L,Precentral_L,Vermis_4_5,Olfactory_L,Frontal_Inf_Oper_R,Hippocampus_L,Supp_Motor_Area_L,Thal_IL_R,Temporal_Pole_Sup_L,Cerebellum_9_L,Thal_PuL_L,Frontal_Inf_Tri_L,Angular_R,OFCpost_R,Temporal_Inf_R,OFCant_R,ACC_pre_L,Occipital_Mid_R,VTA_L,Insula_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Thal_IL_L,LC_L,Cerebellum_Crus1_L,Thal_MGN_L,Thal_PuA_L,Heschl_L,Paracentral_Lobule_R,Thal_MDl_R,Cingulate_Post_L,Cuneus_R,Temporal_Mid_L,Fusiform_L,N_Acc_L,Vermis_8,Occipital_Sup_R,OFCpost_L,Precuneus_L
Thal_MDl_R,0.2899219690177408,0.31383060977544647,0.20167680472408678,0.20097996530362905,0.22849214679507668,0.19992289148062117,0.2943993886786962,0.01895559553715775,0.033640056915316546,-0.03555817963296414,0.17112514035287038,0.35386702114261637,-0.12656285788197988,0.10568918100045113,0.0710596809451662,0.46345004550360686,0.08750722582839755,0.36607227158070194,0.36870318836832866,0.4594571714675727,0.20309452591756008,0.31463793947752183,0.29709319362690967,0.4040722326064274,0.2403250773311289,0.3902206675575826,0.02755598042466851,0.4057544002295068,0.10597518258780152,0.1405682905928186,0.25551018641302553,0.18524896176914876,0.03772695464579191,0.2027998571960389,0.12224678133657765,0.10628163841389013,0.35492498657284155,0.2273490273096835,0.20792150616424152,0.3571760140148808,0.4353916791856994,0.3168489834649575,0.38229707985760714,0.07473190491275725,0.0919499033885394,0.39217681182091213,0.33753122714548023,0.35333994603031,0.2857045770346288,0.40743453298058746,0.09332739829240445,0.19007788902365794,0.27782773057546006,0.10695376161578739,0.35315523849316705,0.31630211202779346,0.2779154546826187,0.3267206641889226,0.536340660720027,0.24325014455932045,-0.040274718104140746,0.23378705676663278,0.30865183512799393,0.4623093973559584,0.2792900370509015,1.0,0.3989844311877062,0.29625606167235646,0.059415691280932555,0.09371431267427412,0.26953742440656964,0.1546041769508094,0.3419357836522596,0.19491064531514216,0.3895222762243328
Cingulate_Post_L,0.2491610807751781,0.2076166225564066,0.175301777976518,-0.09795779632660943,0.44595294559040616,0.3624400862079204,0.07117941933441932,0.1209174931076983,0.21631633880762113,0.16673493700425498,0.39176926088416136,0.37508138459272355,0.1288303338249481,0.22354130414274703,0.32138257881227034,0.3293099725063185,0.18540575263966771,0.3702454988366753,0.29495680131160845,0.25837828291118003,0.43434026480392207,0.40383653567409344,0.2507293307661326,0.2962577905447262,0.25756907838424714,0.11686046553030784,0.14420632810206868,0.19568146323810073,-0.11878719913612965,0.25940925082670424,0.16928840307437634,-0.004669844363117833,-0.023782920260960055,0.01506408798709733,-0.11237498890900671,-0.04419393621459841,0.27383147820236103,0.5274656141140016,-0.08744167020937049,0.3342191698474686,0.29806363929889734,0.32290645176565597,0.3174761407593149,0.09868189743082116,0.15217296684383697,0.23141238786500584,0.3010487203538746,0.35240240978573156,0.14193899189962794,0.196149262873111,0.09450977941268217,-0.07633991573128773,0.30638655576105234,-0.013416554129721443,0.33755828559834455,0.17034462247233226,-0.035468576246816576,0.4084153865808533,0.11722213350719755,0.10450365298455987,0.11636561627431861,0.19155357841530157,0.05612861253006866,0.43432935221031704,0.25016418167894466,0.3989844311877062,1.0,0.3217141324665301,0.3659439002583242,0.2845810708438817,0.17690457911164056,0.18167814017291706,0.3223018461882616,0.015717390341288,0.30918517875398804
Cuneus_R,0.03256115213095692,0.619268550867073,0.21168219412907954,-0.32014231187066894,0.303050226383556,-0.10572998317118734,-0.18268453346516825,0.27408769632339064,0.4531653997291014,0.2495307602394104,0.4061112307983181,-0.09823660143679903,0.17596236731818396,0.04006266357503289,0.6133860402874725,0.08555129918707319,0.5728547449293104,0.26466568846600913,0.2638768969582998,0.14646428033395384,0.5252321144042,0.02896347015266264,0.5800507367476258,0.16482667450900154,0.23480484704940258,0.16539233025302288,0.3424652095776662,-0.21236501133766897,-0.3101197906124968,0.13455163540715012,0.1760342118940837,-0.3355047198959923,-0.4602404697322421,-0.2962979256740507,-0.4495969787782109,-0.09747391641726395,0.2405284372133954,0.2537499956699293,-0.14769356261347943,0.13350302208894646,-0.121781792712992,0.026676695660053387,-0.05918663692281958,0.10161097815578508,0.394506912658674,0.20997884388069743,-0.13816688432875368,0.8424630626458588,0.11990097315701918,0.4990875919413897,-0.489094559948648,-0.4885113153347897,0.8820818953503676,0.058513959628133466,0.1792372502026656,0.30922062885551055,-0.14441613330956843,-0.02074031966951911,-0.1647564065089101,0.02348495370242813,0.27468739731630376,0.11521395554832563,-0.047191963747175304,0.1274008851547492,0.29210331726850747,0.29625606167235646,0.3217141324665301,1.0,0.32605094233175846,0.23459714774991752,0.012002927298225838,-0.1369363714124352,0.8672448217389469,-0.16312384128594057,0.6116107018669281
Temporal_Mid_L,-0.3315041442801379,-0.2085611382601378,0.3632779926483013,-0.5908995553516522,0.28630969449251403,-0.08865588729327732,-0.386291928469395,0.42483270180975546,0.8074560328998186,0.9148752085794939,0.838975831766972,-0.1007889670238517,0.2690957985349409,0.3124509884228702,0.8334550062891388,-0.009466676728801082,0.6935765919928185,-0.08981694180922332,-0.3249641889776311,0.09988573221930497,0.8168602309399037,-0.16172632516447225,-0.23156455954488547,-0.2811374259673482,-0.23431308627194358,-0.07404973259018613,0.8127853557598981,-0.5029164701387558,-0.6033424536070646,0.11159176815835528,-0.2704992692208021,-0.5040058223543906,-0.5144006980304427,-0.5942092864425874,-0.20360013575285313,-0.4476404093735293,-0.39834926757804134,0.560720622404193,-0.5787792398782958,-0.028623422079960555,-0.10319097580052165,-0.1101498252534227,0.06616897978575363,0.7249106218498645,0.8010356277208494,-0.13492772499177047,-0.3520371045169003,0.1766777952140744,0.007280435004478586,-0.04712430143481314,-0.18472873596465073,-0.5071999644530346,0.42709828530918914,-0.20570205552580012,-0.289234634692728,0.04683528229748559,-0.6532687753566796,0.15465976452303626,-0.28933224617534664,-0.2177422161753951,0.8484819476271853,-0.28754898582431265,-0.3321659065685549,0.2114408186900186,0.24633379789003654,0.059415691280932555,0.3659439002583242,0.32605094233175846,1.0,0.9074273209179766,-0.1671853628501609,0.07615364454555645,0.18350168177113327,-0.5793636147755338,-0.25444712981971135
Fusiform_L,-0.3232262163098276,-0.3134636402167331,0.37065148260919595,-0.5138168266133455,0.33609199480531476,-0.09769424327226538,-0.2699117903207279,0.39266670041226415,0.7553579388962196,0.898201205939566,0.862034136942731,-0.04358904006987541,0.3144478587149628,0.3741299320329421,0.7676812274562338,0.14994618007880453,0.646803886874432,-0.08809294541635047,-0.3101106389792018,0.12439857374465584,0.8156809549510078,-0.17170980632298188,-0.35545968015851076,-0.2253440762871682,-0.3090491228816341,-0.07562914190898792,0.7716346795363704,-0.43029056350740297,-0.5470285670815525,0.1253440154981717,-0.2804090180207295,-0.3892258816241739,-0.48534324782658417,-0.4727775787786573,-0.09846421647097475,-0.34667622451833524,-0.39454959260845496,0.6109507195661223,-0.4667794616253699,0.10138158567823885,-0.10769560636649024,-0.028504247383954854,0.20271933914114326,0.7306462910805717,0.7734389189984171,-0.20500491700911846,-0.3272991493171539,0.06166918963758078,-0.02077625787615798,-0.0033388857483481285,-0.12622653947857948,-0.3942038965421769,0.33616397639183304,-0.1409988210397488,-0.2730876957200088,0.0626210532953635,-0.5242978094005943,0.27055297090880004,-0.21313108211053802,-0.12410373865750936,0.8061413175217093,-0.3303619166589919,-0.19792354397299408,0.28261556367564133,0.360351171029408,0.09371431267427412,0.2845810708438817,0.23459714774991752,0.9074273209179766,1.0,-0.06388662785061769,0.22807946254263306,0.09914701497236734,-0.4918532802641954,-0.3210787455256828
N_Acc_L,0.23333085533222847,0.188198669581262,0.048096840783655205,0.3153275996995247,0.11476171318155287,0.15552369983047945,0.5756693851353228,-0.10740489376500192,-0.19582501479063616,-0.26215096061728543,-0.10706914634532883,0.374727755495144,0.11524264647643705,0.4438531724058467,-0.1405150212127522,0.293818775822854,-0.14776817901057848,0.31507916298566757,0.3931341276050114,0.4675913751862103,0.015248710623981596,0.20769441459030658,0.14247532849357405,0.2389119791410261,0.13288237639412445,0.14689930781500585,-0.24991606773698558,0.35334799488119467,0.20536680340976612,0.16656649888285335,0.22918452048082058,0.5586798043170955,0.22271679612980477,0.35764787099031153,0.4045443134433705,0.3386076177517132,0.26886447421356985,0.05477108455052992,0.4393388427367767,0.19232581705634128,0.23358855399378328,0.2446782948793318,0.4494574717173917,0.007528304292381989,-0.22949558600448294,0.2024236628425724,0.40234490431846087,0.1175872558066949,0.22575580921294236,0.20223699383209612,-0.05158494949526999,0.31127841945456325,0.05230015662193908,0.1139201000841487,0.4187901286806475,0.22787025817817977,0.5220130981565467,0.29015999918625957,0.31457601538307844,0.21457677478947249,-0.25813166179306485,0.30826663374864316,0.43909140148197473,0.2671481714105134,0.1276226887717993,0.26953742440656964,0.17690457911164056,0.012002927298225838,-0.1671853628501609,-0.06388662785061769,1.0,0.16847962047953027,0.1326317457408644,0.532030043986469,0.2091930706570596
Vermis_8,0.10605343275482415,-0.3383805246584888,0.0984975304710616,0.19924876879235734,0.09909440203802992,-0.1016574786039236,0.17408202714425977,-0.03998769839783104,-0.07554466540918464,0.06506952271556134,0.25237466021291527,0.385138439715013,-0.08426596919877652,0.16793721110459484,-0.016201092918892223,0.5320411932909785,-0.08781353987561087,-0.00044958787838314507,-0.021750193399600756,0.005780718115904122,0.10258500178649094,0.10535209276994242,-0.19088933235615324,0.05026342046232353,-0.33096499055111356,0.03478511483506197,0.004137689239293977,0.23169238708559964,0.058865580885079025,-0.007153712945932063,0.07658398986369525,0.2805984254124231,0.23525496084600978,0.3230173001751554,0.22038383408738135,0.016662958390701255,-0.08227890713201516,0.4263033468125796,0.07212881205783067,0.141658809293725,0.21148823875152614,0.12900697619652146,0.3033654809928094,0.11824095308012453,0.007134660442125129,-0.1312709982055945,0.14780789856473273,-0.28908568619261454,0.03532842597222808,0.12948431756475723,0.2074856231748175,0.23770206220711196,-0.2048302115455887,0.02185109234333366,0.004438010500406497,0.12250398951989569,0.13648307932821563,0.20233904622456736,0.20412576939667354,0.2632029295502701,-0.010506431434900725,-0.09768282018073476,0.2506244916356306,0.3838138551767893,-0.0579006216356277,0.1546041769508094,0.18167814017291706,-0.1369363714124352,0.07615364454555645,0.22807946254263306,0.16847962047953027,1.0,-0.16787277858314278,0.16670760659856376,-0.18535084425959347
Occipital_Sup_R,0.15628108995977236,0.755901053614096,0.1869418014033862,-0.15581079359776684,0.27175842067170813,-0.08370969139872336,-0.02469398656567442,0.15313907375956254,0.29610814375740646,0.07081823883646206,0.2569203249564744,-0.028239011278192307,0.10264652317864381,0.0510696627296423,0.45440170854097867,0.12162925791176075,0.42631054623475395,0.28484963821986364,0.3451797905344991,0.22666955062187188,0.3853332505908691,0.14869159365552875,0.7204994936772532,0.2877951209080555,0.31598378794865933,0.23134184983040051,0.17161464803120627,-0.09763568583949232,-0.25175600209792814,0.16886367084266204,0.12605863563116912,-0.15377793337339157,-0.33825206117652845,-0.15656846087019727,-0.30705493460091526,0.036604653785787436,0.39226301251566376,0.14541143599259856,0.06861783050976039,0.14951736283610134,-0.09816693834353456,0.13272465308016906,-0.009553652623637878,-0.0064870617196487535,0.23278420119569726,0.3033407962887639,-0.0398138819799532,0.8968517441543381,0.12426212743246838,0.539555707939852,-0.44915011516392844,-0.38135399586311064,0.8665652017665647,0.11710231007375149,0.23451954313412915,0.34780582155444756,0.042753559796406354,-0.04063974826284783,-0.09720153114534588,0.11817960584028255,0.09635201292272795,0.1975014477095556,0.08269114915946936,0.1324101455934998,0.3596571417607284,0.3419357836522596,0.3223018461882616,0.8672448217389469,0.18350168177113327,0.09914701497236734,0.1326317457408644,-0.16787277858314278,1.0,-0.017836196951728278,0.7571516926841744
OFCpost_L,0.5262668021914244,0.26609913638569077,-0.11933789561749987,0.7329869757237604,0.06387427266984842,0.007389555266182711,0.6784496212899743,-0.27311546759249966,-0.5801657405039562,-0.6822818501442893,-0.4788439650903576,0.5513791382080381,-0.1458014519039032,0.23880780001974936,-0.5394015823773686,0.3970937994916949,-0.5052578950499631,0.4857091425446344,0.570814974884588,0.12482054905441542,-0.44354345358889274,0.3552660192237263,0.3042231399570191,0.472561487842452,0.200425051860023,0.1561847888673176,-0.6040093547062072,0.6513284923775997,0.727965147986208,-0.04226443622541821,0.6284170230272729,0.7656043657702594,0.6012583800755891,0.699834868331495,0.36745402202553773,0.2362035963006634,0.5527439018806071,-0.18138058884608327,0.6198817451917364,0.2682908040526413,0.4692215141028694,0.40119237561230536,0.2700418299730418,-0.18171873392752527,-0.5706883074568214,0.2352382922364451,0.6909605871535882,0.06223125622585892,0.46484870218655444,0.31929083013110476,0.058823989622454144,0.7236867254126773,-0.18244883175983806,0.02439008186319642,0.6903457201633708,0.11002028387162383,0.8373763185226243,0.2265887989824807,0.3913298403528165,0.3303664782987428,-0.6587828318078244,0.42708397335240594,0.4925844393199335,0.33899695716886347,-0.06714965114901698,0.19491064531514216,0.015717390341288,-0.16312384128594057,-0.5793636147755338,-0.4918532802641954,0.532030043986469,0.16670760659856376,-0.017836196951728278,1.0,0.35493703391235304
Precuneus_L,0.5285500147036956,0.9248879769821732,-0.049410511224896925,0.2489782863527909,0.30674873393346663,0.13334015162316906,0.24461604186204958,-0.14748088495043093,-0.20609041803105857,-0.44585550139264996,-0.1652991790613062,0.25378348574558,-0.07249483784508641,-0.08738798303128974,-0.047716110952557046,0.2657969676075545,-0.07775205721523275,0.5488990008724722,0.5271957737131479,0.26057213679460683,-0.03910082924720843,0.44190793954086466,0.9219762031964298,0.6442506926895827,0.4519848287201731,0.22246130683243723,-0.35309901248512676,0.3629190458522189,0.23894816649654876,0.15904013165589068,0.38857031087973143,0.1840388448052286,0.12494867949592006,0.24609073996658662,-0.15329660918936755,0.229690767574049,0.7804899281435905,0.011446394331348846,0.3276207431680276,0.329683259153815,0.17794220420903822,0.42423869819361215,0.11888557231870077,-0.4170329121949648,-0.270839175913179,0.3126030589340663,0.3811619943756512,0.7694040335425931,0.1638616983942055,0.5092474412885016,-0.09005866448293293,0.05854307858314191,0.53833430879112,0.16282054244300567,0.5618108597147075,0.23337106536406443,0.4080993802386759,0.14232785707450368,0.18310960696399456,0.31673683952982995,-0.44010746174903054,0.34571614454233657,0.15908082394387393,0.17828726953963808,0.28906406889345254,0.3895222762243328,0.30918517875398804,0.6116107018669281,-0.25444712981971135,-0.3210787455256828,0.2091930706570596,-0.18535084425959347,0.7571516926841744,0.35493703391235304,1.0
