,Olfactory_L,Putamen_R,Frontal_Sup_Medial_L,Cerebellum_10_L,ACC_sup_R,Fusiform_R,VTA_R,Thal_VPL_L,OFCant_R,OFCpost_L,Temporal_Mid_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Olfactory_R,Caudate_R,Thal_PuM_R,Paracentral_Lobule_R,LC_R,Thal_PuL_R,Temporal_Sup_R,Rectus_R,Putamen_L,SN_pc_R,OFCmed_L,Cerebellum_Crus1_R,Amygdala_L,Supp_Motor_Area_L,Cerebellum_6_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Lingual_R,Postcentral_L,Angular_R,Frontal_Mid_2_R,Thal_MGN_R,Thal_IL_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Cerebellum_7b_R,Parietal_Sup_R,Thal_LP_L,Occipital_Inf_R,Cerebellum_10_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_9_L,LC_L,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_8_L,ACC_pre_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Vermis_9,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Amygdala_R,ACC_sub_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_D,N_Acc_R,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_L,Vermis_1_2,Thal_LP_R,Temporal_Sup_L,Occipital_Sup_R,Thal_LGN_L,Thal_PuA_L,Thal_IL_L,Rolandic_Oper_L,Cerebellum_3_R,Thal_PuI_L,Insula_L,Thal_AV_L,ParaHippocampal_L,Hippocampus_R,Thal_MGN_L,OFCmed_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_Crus2_L,N_Acc_L,Hippocampus_L,Thal_AV_R,OFClat_L,Temporal_Mid_L
Thal_LP_R,-0.1784064797014728,-0.07315846566468882,-0.15078583680621666,-0.14282142629625333,0.11396971466551759,0.2060979215446782,0.03889206047693955,-0.3766139111106083,-0.5340071199941198,-0.29973137453269755,0.3820309445472857,0.5245142263219169,0.14163116767471576,-0.17596020786727512,0.5646853110446547,0.019544439615175487,0.7235854578897375,-0.15414364745451378,-0.33097897348280436,-0.2464230273944024,-0.08515988667342,-0.2054212036985795,0.05108591799185785,-0.18002406051210468,0.7188298653367644,0.1393300016425238,-0.2262280751311833,-0.07243098934868632,-0.06339683538916187,-0.07143854679061086,0.45076554486569737,-0.5037549371851509,-0.22716154478542575,0.32508487713287676,0.6576219730626374,-0.35595223269305754,-0.06384159205633208,0.2615253353789761,-0.3596224321673588,-0.12099503437218002,0.445916380726929,-0.036220465609227114,0.6331321774792217,-0.18174015289496884,0.06888113971379341,-0.2787021953079366,0.08217420875889761,-0.14521141078569383,0.3427649328208382,0.419376819788375,0.4072873788689249,0.59748555093244,0.21742141660471842,0.4267915169407434,-0.07499300756840695,0.4648358331295716,-0.15223309693568363,0.5838719504114501,-0.13025176859494397,0.4067541046651563,-0.3796984155775563,0.29344817822697566,0.13353133312082036,0.5103439531034355,-0.10432118603678356,-0.3230742919612383,-0.2656317220143551,-0.4428658344228118,0.45166003222530665,0.3417038764068178,0.3036429362858346,0.1992810854985827,0.18188221522120734,0.5254720381472374,0.42728881059781354,-0.06256686487353179,1.0,0.2897541582669938,0.636278150014032,-0.4581340637609974,-0.12906048455583358,-0.23410355700741234,0.08182648491956969,0.44829821891854826,-0.4222112908569428,-0.01104914315530512,0.061885862107043575,-0.34206980037016355,-0.2733355058691888,0.13103974812081595,-0.34842624579023984,-0.012863192835412667,0.2083393475373465,0.16198716870604862,0.3272941183148318,-0.04358875186170625,-0.061519021547624606,-0.49082459309280024,-0.3949023841168511,0.3987389428338416
Temporal_Sup_L,-0.16727562974697607,0.4440951010850834,0.4451257702834528,0.004134528221513834,0.17072621666287127,0.6460765083507852,0.07310983618748033,0.020306601091523213,0.016550731947041854,-0.010284275166210725,0.43455172349292637,0.5514282119730173,0.11501716595761029,0.13529815465622244,0.38528844260416967,0.684205266890957,0.3224902413772514,0.3725906996483824,0.30502714098375433,0.10405357866763355,0.23258202410881484,0.32564030968248425,0.28775166689546894,0.15357835931770275,0.2691385087824599,0.623799561836802,0.078583605578763,0.26778847833819636,0.23187639667757387,0.23139461432568914,0.347887020255071,-0.13240446618009447,0.4311041994214486,0.6177818941139324,0.39784677329854756,0.27091764824722364,0.01740697953988441,0.37729869783872644,-0.0625458230286581,0.0819398173910597,0.6717228100179345,0.12313669393820655,0.4220157197798078,0.5580068143573635,0.2600284323733163,0.2401043293909485,0.011373964936902103,0.33936433574992936,0.24329838450810964,0.10651680760282776,0.09767914358624623,0.4350428076854006,0.5274685755574575,0.3813090101071409,0.3804567528054774,0.4794859950401408,0.11667025127336814,0.40831524353080456,0.1809897869742525,0.4111327605163416,0.10635892294738163,0.3980837067735745,0.4728381295057361,0.43742054787784224,0.6002010261637497,0.05092211205635188,0.02513680457675879,-0.07143266684473072,0.4147869295741818,0.3500206844870914,0.3213329682982119,0.26046055840782933,0.16675397416337254,0.44494998399090535,0.261284759876058,0.2596396854170475,0.2897541582669938,1.0,0.32897208188021193,-0.11222048956068978,0.020940855318605782,0.11329806573396425,0.5596913238211043,0.41796844958021956,-0.13188402568649837,0.36405579009589106,0.21928133241884595,0.07520658986102927,-0.04657016482499096,0.09178803020559632,0.19325261296992313,0.28778100667893164,0.47495972522972035,0.5272051046158254,0.30751440642150646,0.10812405567225963,0.36274739798564215,0.005838217458770322,0.016319519729654966,0.6534023256726369
Occipital_Sup_R,0.06861783050976039,0.09983519824270103,0.14307552543539606,0.11521776142589141,0.3451797905344991,0.47263093130214984,0.05080352715734287,-0.19264442795851358,-0.44915011516392844,-0.017836196951728278,0.6961580084624817,0.3153861729884251,0.31857430581195734,0.29092403525389726,0.2991456070673516,0.1324101455934998,0.761043182339833,0.14869159365552875,-0.0398138819799532,-0.052997091451760056,0.12521542429361263,-0.04340786941087932,0.3596571417607284,0.019030774684560405,0.49125549045500116,0.47293560283086006,-0.030263199919746596,0.18689545305302785,-0.10436599811673161,-0.23853558646493817,0.2788195327545699,-0.33825206117652845,0.13272465308016906,0.2569203249564744,0.8672448217389469,-0.0035324463486470347,0.10872684388888723,0.539555707939852,0.042753559796406354,-0.0853644058605645,0.3853332505908691,0.39317370491387293,0.8968517441543381,0.07338208064491532,0.08018964325868902,-0.009553652623637878,0.10264652317864381,0.2877951209080555,0.15313907375956254,0.755901053614096,0.31598378794865933,0.42631054623475395,0.23159626112705708,0.09635201292272795,0.2665265988834412,0.23278420119569726,0.11817960584028255,0.3479602699613,0.13764991579879102,0.12976751522248953,-0.10436896332165371,0.6679456041123911,-0.06916856882869073,0.29610814375740646,0.17818931705939736,-0.02469398656567442,-0.006320059785453849,-0.15377793337339157,0.17161464803120627,-0.01106932490243046,0.1869418014033862,0.22666955062187188,0.34780582155444756,0.5230649522104603,0.6456096027839627,0.024251568843735836,0.636278150014032,0.32897208188021193,1.0,-0.15656846087019727,0.08269114915946936,-0.09720153114534588,0.208556007272192,0.5923045856233207,-0.20248887720173198,0.23451954313412915,0.16886367084266204,-0.08396759935972824,0.03679920942651434,0.1975014477095556,-0.11872801474398495,0.12605863563116912,0.28232975480142386,0.2663560202755283,0.05441238733896936,0.1326317457408644,-0.09816693834353456,-0.22802276377994868,-0.03702508065419323,0.18350168177113327
Thal_LGN_L,0.6463017884009418,0.5081881877835531,0.2728165372038402,0.5311349458532056,0.5256191576900561,-0.01850175958299237,0.2349586391281098,0.8375044225212716,0.34162196683351465,0.699834868331495,0.06540036325736859,-0.7036613675622109,0.5221636507154088,0.4613139652009187,-0.5199556174547727,0.3448094672685618,-0.31919598655212916,0.41886010159913434,0.6588542559720462,0.5973840745280936,0.6431328477294277,0.4575216206178008,-0.08942545561668493,0.34273906142953275,-0.5416899818846842,0.268072883322811,0.5963698670096974,0.4432146029865824,0.15206245314909417,-0.08035962445633639,-0.507875466954017,0.6599198632254848,0.4369308468404094,-0.5267857634851815,-0.2962979256740507,0.5953252986036845,0.378348979854993,0.11466775337045967,0.7510493141195176,0.20989990384190463,-0.5496109032608384,0.4754836510332867,-0.1884745014690322,0.2254024144376007,-0.032981744840123624,0.3478910360909866,-0.18192459066592748,0.47837643807916735,-0.37651270112610624,0.07704746089974404,0.2082584367933919,-0.6531498879062669,-0.23168397771941235,-0.7335724090596426,0.5364369834896641,-0.6923183803834824,0.3058799197120557,-0.712455280319888,0.6860103464460171,-0.7352184584219423,0.789731618981786,-0.11944931111016442,-0.20981634727434123,-0.7165209596281537,0.10762838622496786,0.6101379749564017,0.6335821184012896,0.6862953183509085,-0.7199662040315182,-0.6726579324891384,-0.1434566987470326,-0.032641419984603466,0.008170003665911415,-0.45000417517338404,-0.02692611289169997,-0.01853434191980216,-0.4581340637609974,-0.11222048956068978,-0.15656846087019727,1.0,0.6721017144107296,0.33202811836326745,0.20161814719852597,-0.19233834891454904,0.7593740684957235,0.4630890035859705,0.12518221973140184,0.6463204303854785,0.7949305111880066,0.3566720044782171,0.5927026697974562,0.3346724122385905,-0.04683029595108514,0.2242738341404473,-0.671536591009024,0.35764787099031153,0.40609029131014995,0.6408203603423448,0.3366159086925069,-0.5942092864425874
Thal_PuA_L,0.6255834653252617,0.3523957902191926,0.26888789657161,0.30103285281722,0.6094602348453229,0.17457207115815032,0.10498867591285208,0.732421684283896,-0.019762119814217122,0.4925844393199335,0.3250835358954835,-0.3511315041408032,0.7589522655803576,0.28846207752237174,-0.12077748197994134,0.397587442017716,-0.2363426005486329,0.32577855078178913,0.4377292118642462,0.3216874136058194,0.5158415120475143,0.3141048743903027,0.01920642592695788,0.18008276553085034,-0.2918237157490137,0.357101091915505,0.3180278718816581,0.2977417500355062,-0.06697572109912085,-0.13281282303230477,-0.04159444702499162,0.2017414562828463,0.38818713611475164,-0.2123728843921957,-0.047191963747175304,0.49572565061408375,0.336695755879408,0.277121331889215,0.5911551743890007,0.016212535786383056,-0.17675496521351708,0.2434003734873735,0.007101482928856374,0.09755554650879154,-0.18895742818140865,0.39126957850746563,-0.1319802206432561,0.3916631354063842,-0.06104925584310132,0.008515373054185647,0.31158868963835906,-0.19401638751331754,-0.12701141488244921,-0.3514189238390887,0.3629073533918722,-0.26346032333826674,0.14077673523485384,-0.3478891220923106,0.48548783850673133,-0.33532887779268267,0.5990466939137209,-0.07150718327202167,-0.0740601807199945,-0.24304397196889532,0.12363066825785633,0.4602430706440719,0.4197256219825583,0.43890415685664197,-0.29763694463170576,-0.3127175433365919,0.0936589723324287,-0.04582736477875739,0.24797255963905454,-0.22954086579811347,0.3902160041635484,-0.07053120981178049,-0.12906048455583358,0.020940855318605782,0.08269114915946936,0.6721017144107296,1.0,0.21521564803370263,0.19741199550053007,0.11964728372994315,0.682759211322341,0.33111387238670004,0.2582776966486298,0.3396518044474001,0.6233139950368076,0.35589528889044864,0.3547777638792648,0.2479799016772928,0.04347055797712487,0.23744894306565792,-0.28405074683099985,0.43909140148197473,0.10898288458445465,0.37119947598082453,0.21075046999402255,-0.3321659065685549
Thal_IL_L,0.2963656442499718,0.395268483443763,0.19778824417846316,0.435428556969647,0.2231063867764561,0.0480889109200616,0.33205785879401967,0.4821117994857131,0.3248839587876128,0.3913298403528165,0.11552366747445292,-0.29596707424746277,0.2734350517884853,0.3342113431807433,-0.1626030302904176,0.32044774767022316,-0.11246612605345817,0.31757718471054464,0.4756113556308755,0.4531057453820384,0.45314279316844264,0.3868924677223416,0.14340831945422042,0.22656009004915093,-0.32751171421236946,0.28026846315365556,0.26701038880650263,0.3970845159044297,0.08144345985250358,-0.057005540667708465,-0.18976924465786157,0.35940656956240746,0.32090138986956573,-0.11398464365683784,-0.1647564065089101,0.46893102452678015,0.10096455003045914,0.26666971759441294,0.44246842723294827,0.23479474547078713,-0.12178708775412067,0.29547551840660213,-0.017384991408887787,0.29603092826605387,0.12485642261539405,0.32686044512696455,-0.29764860052755465,0.37001778316489814,-0.14642025077482,0.09216836779976287,0.0976274346655414,-0.2814729009538926,0.27834998857681453,-0.29957339689754586,0.34691677900738455,-0.22232344144277397,0.3208996759240368,-0.36557732119507796,0.4126510698060493,-0.2999600222728958,0.455005854086192,-0.09204335082524452,0.03764482473565954,-0.3188675765573989,0.24107023154257753,0.4051008906044525,0.16120759518129402,0.38135135445439194,-0.25882412890793877,-0.3370092815034601,-0.05556444380250813,0.5194893781195616,0.21149401036331714,-0.21224957682386822,0.08383695572546031,0.19810548867178288,-0.23410355700741234,0.11329806573396425,-0.09720153114534588,0.33202811836326745,0.21521564803370263,1.0,0.23369137501254866,0.032363863063769496,0.29040066029947637,0.4226573862358844,-0.06971728316645766,0.4662647156809571,0.5125583091609862,0.2823581572675542,0.24337329694343907,0.3548941222339189,0.07529190226311135,0.34889281002249006,-0.30325097548642893,0.31457601538307844,0.5301324048458448,0.5174935702701138,0.12569934896120752,-0.28933224617534664
Rolandic_Oper_L,0.18044529713811935,0.5455904635614087,0.6769124655632563,0.20473397499466853,0.5169203541988238,0.4401024654741495,0.219951086085104,0.269468069934927,-0.04328312084031755,0.3969285165355793,0.48638774609937274,0.17945497819947884,0.3489212621934172,0.36974203833473046,0.1371740400975046,0.5393477490686818,0.2167005332437239,0.48077874819022653,0.6628367119924327,0.5351794743766348,0.513186286964538,0.36481687752640996,0.12655322435069277,0.15802309597831338,0.0518208725778948,0.6657238248172823,0.4047773520833115,0.504153826256057,0.42825042836817484,0.13015858723730878,0.09591848593870171,0.17862713726721038,0.47713197365920995,0.11618224873031653,0.26121040153329117,0.5585745117653774,0.20756354078023412,0.40511922357228625,0.4105814267230731,0.23011246533096333,0.2413163329142304,0.4489686503374663,0.4062707044930527,0.4431934464076963,0.4234901800791232,0.16982794902059428,-0.10715177816940344,0.4625806698739748,-0.004260824621618242,0.2421687947431231,0.29480342313810975,0.09955278832063415,0.13507331844372586,-0.06815553180622723,0.52538367208272,0.012683896847586636,0.14067716568484262,0.0020391588958184816,0.48826232753953963,-0.08356188524953306,0.40822616581601,0.26490111903705577,0.08227183893717609,0.0019351215381224432,0.21720376020856316,0.5082880267276698,0.36039870416453823,0.3630019836515812,-0.01912906698275286,-0.07370039475898539,0.051273165428755284,0.1543783051689128,0.18173503551483597,0.1332407384356299,0.2309311446981794,0.2217576913098652,0.08182648491956969,0.5596913238211043,0.208556007272192,0.20161814719852597,0.19741199550053007,0.23369137501254866,1.0,0.3992020195300067,0.12001366535102514,0.7469447391787986,0.1985298937523552,0.37560340539578285,0.3767942704254229,0.4059818761058984,0.3369713395083682,0.6196815654271698,0.33041933146759905,0.8427979987391654,-0.11208298796065654,0.2974225202734164,0.5041447993240155,0.24042221526859475,0.10962466359558032,0.06799237612426776
Cerebellum_3_R,0.1341797776395369,0.13155346331098222,0.14366374102224144,0.07197431714387643,0.17438941168360028,0.5856504387255342,0.18846382452282914,-0.15839711622905128,-0.3468951964710686,-0.08203631703296557,0.6317223947033165,0.4474240591132902,0.2505294271578087,0.1826491245482586,0.4731830978524978,0.2743622680701024,0.43353687176633854,0.0849493013341407,0.07241167005315628,0.06670172087894975,0.04645125937453721,-0.05091654396708414,0.38326250703347653,0.028522257639040385,0.35751850818621733,0.46636191520455217,-0.04000382232205567,0.20458476592050473,0.04339659031426804,-0.022841883911986344,0.5422729037350869,-0.39669012692261313,0.14687117722533355,0.5040104886534916,0.5695743135931133,0.06407929110340814,0.047566735797848765,0.5953356621585624,0.04428522962475713,0.07809984897540341,0.5625710184670941,0.16310117022439335,0.5747133564539163,0.07013962901348408,0.025563666832898457,0.12234222948749789,-0.028217713861524614,0.20470697024684378,0.23490750965383966,0.32171612733386357,0.10453067942189828,0.5696886603318488,0.41104138657253164,0.30753921401885226,0.13307540940675813,0.46868628403053314,0.13851963612730053,0.41130517618773343,0.0350069967027154,0.3224159285452504,-0.09730408227579584,0.3365154771790062,0.10875893049299944,0.4740816634329702,0.3439024580908031,0.15973970430882198,-0.04877851634555544,-0.037774810126978906,0.39769809163036585,0.2357109711873564,0.34423097329945834,0.25228078139850313,0.5309336047278739,0.4704846541015785,0.7262198809648188,0.45586851797128114,0.44829821891854826,0.41796844958021956,0.5923045856233207,-0.19233834891454904,0.11964728372994315,0.032363863063769496,0.3992020195300067,1.0,-0.12857685160741134,0.22203930061188945,0.19626571933120393,-0.03986839612768199,0.042485693235198824,0.2196832099292397,-0.1523132878484881,0.07942930740112115,0.27430938601509053,0.38234758476407615,0.2903172460761714,0.17838763050722925,0.04256253324824208,-0.17452184185295325,-0.004567722018162982,0.3025081902306595
Thal_PuI_L,0.6152659709388838,0.48905675366724316,0.18832605195718016,0.3602673842460839,0.3438631315739948,-0.08733752402930338,0.15261648477213643,0.8187136693631865,0.37966867937717175,0.41194188819278277,-0.12317141038997369,-0.5802140608690264,0.502196819359517,0.3663036579258272,-0.528716201131171,0.22773737663665683,-0.4032506029183089,0.33297061644304765,0.5027640843416107,0.3996713336214273,0.43899253662353943,0.36608796596569776,-0.03349436917709048,0.18096828338276996,-0.3689565790240299,0.07419982276796283,0.3575839243254351,0.3564585091325104,0.006427149050472596,-0.1647138592916743,-0.46070687025485263,0.49058507036277726,0.33684906165793815,-0.43173155729779333,-0.3391888241150767,0.4141183655288489,0.4125086874690788,-0.12996899586909658,0.579067506417082,0.06646190186256423,-0.41244721889874064,0.28903034316205334,-0.2974727906593327,0.16662995705620942,-0.25420217578799503,0.4283319046910666,-0.17866327621165023,0.3293913609903238,-0.34517220806818955,-0.0422366158433279,0.1581364067326724,-0.5827752653938569,-0.19625558564789752,-0.5621247928207642,0.35702537372815046,-0.5733961335331889,0.21623078030295018,-0.5958576769538574,0.46711210243063417,-0.5404055109012392,0.5875076250996387,-0.1324846565635933,-0.16405872350166173,-0.580989895848966,0.12756726437610025,0.5744195452962199,0.3444989492663197,0.5901248732207843,-0.5901335249205248,-0.4860240783936573,-0.12019093923665203,0.0320881915197272,-0.044572480590199644,-0.41762477519612845,0.06526629982628274,0.07713809038768436,-0.4222112908569428,-0.13188402568649837,-0.20248887720173198,0.7593740684957235,0.682759211322341,0.29040066029947637,0.12001366535102514,-0.12857685160741134,1.0,0.19976359965786988,0.2772670426850503,0.49855794039470636,0.6377771181871242,0.2425075054694596,0.3782886869809972,0.004426992962018735,-0.02428742619552881,0.04491693343045208,-0.47111683223292117,0.39825087648565816,0.2737418412700041,0.564158832266257,0.347763416936805,-0.41967911649800094
Insula_L,0.3854369340946098,0.6869897280187328,0.63470570218544,0.5084221166424477,0.7275530703520524,0.4180520451600564,0.4308969262110942,0.4920762504817829,0.054664113219277506,0.6903457201633708,0.5529120882958621,-0.13764380850292868,0.5487291855099369,0.573130888605241,-0.09487911687441031,0.4988718478824643,0.1881029214072644,0.6154682414893977,0.7762909093288286,0.6973558359971239,0.8240853316648713,0.4893320233935858,0.18052035682757736,0.3414813874592627,-0.17294366515031395,0.751840503230002,0.5877194828766633,0.7708500924691855,0.41979454970328994,0.04354551204381881,-0.16487898306587967,0.4381343461374424,0.6005737860410536,-0.1479803961214672,0.1792372502026656,0.7318896617251373,0.3693376773487557,0.5003806500371746,0.6225860145446404,0.42125498881771384,-0.04813338408499352,0.6607568478871664,0.41656772133265463,0.4826329780671972,0.5778098514533034,0.23308515343814376,-0.1402290507117227,0.6528778080510482,-0.12937864887386546,0.4265739648088537,0.4401833779711494,-0.17735540987056336,0.05016361930535504,-0.41313154257870016,0.695110390444519,-0.2938562130990264,0.3257950717456915,-0.3235259516849616,0.7511893811802289,-0.4137250509944852,0.679742428445946,0.27287533885370263,-0.11626457740658433,-0.2965248888458239,0.18207550413779153,0.5402967417417072,0.6302285555458317,0.4736172337391842,-0.34744808313818626,-0.4249581159336395,-0.0322837479215827,0.26327188399180323,0.19499264217540302,-0.06793557291728088,0.18954326078698885,0.033591403950266205,-0.01104914315530512,0.36405579009589106,0.23451954313412915,0.4630890035859705,0.33111387238670004,0.4226573862358844,0.7469447391787986,0.22203930061188945,0.19976359965786988,1.0,0.09959876535320024,0.5911681438920524,0.6767303107095286,0.5429023663052379,0.45070703948183816,0.7878842761429007,0.2271705466470862,0.800440772282632,-0.45585315155702383,0.4187901286806475,0.6400660279478901,0.4566825607617864,0.22761853476252977,-0.289234634692728
Thal_AV_L,0.16400217473269957,0.2753963462690083,0.27598072741014235,0.002022821636906444,0.2548520058374804,0.21164282982534594,-0.08289482889934725,0.16866605464986406,-0.0039656287846046665,-0.04226443622541821,0.1379392836963016,0.10652136058736131,0.2710137470844552,0.18257140823743537,-0.04287883827015252,0.19943865117539708,0.02237108607309656,0.18341095018999162,0.1580621403756014,-0.030637986216203655,0.14969299120213836,0.2106358569374813,0.1442883477987137,0.009864499521170472,0.09279761655933955,0.2346572513044344,0.0009281894070352171,0.2581175566455942,0.021500295282658562,-0.1855023293526117,-0.011365487598187087,-0.0583402735200461,0.23559373107632162,0.06390282590309532,0.13455163540715012,0.16942803321597003,0.32122308899497376,-0.02271139094877803,0.04715681699933521,-0.005135056668683019,0.1611914700588901,0.13679210442954692,0.15232303161575403,0.17764027737449728,-0.03844024593355507,0.19163456427236558,0.08880625667983509,0.18619218370247614,0.03291499784759384,0.11335387599161544,0.14461581792013864,0.02301278677236371,0.07262129823203155,-0.032126266170706776,0.2001196890571031,-0.010175745688857067,-0.05117226621889533,0.04211688659674607,0.08312165524180046,0.04152264569050974,0.13482889831795689,0.2430485380455973,0.04494371411446769,0.06604559711092095,0.2198831315081842,0.10218590953749633,0.052485291286176274,0.06012525529959344,-0.026465081769244996,0.01773386173773288,0.19138528845047065,0.0041724230401001105,0.049071630134144284,0.11606970010780747,0.3855740703317101,0.07946011622543432,0.061885862107043575,0.21928133241884595,0.16886367084266204,0.12518221973140184,0.2582776966486298,-0.06971728316645766,0.1985298937523552,0.19626571933120393,0.2772670426850503,0.09959876535320024,1.0,0.09872600036542342,0.11869811572442762,0.02706040991399958,-0.0157321505815757,-0.03129963852544351,0.2811086803323707,0.1287456402755517,0.012412838581888228,0.16656649888285335,-0.029056951095403554,0.08202391224597552,0.19936803874760234,0.11159176815835528
ParaHippocampal_L,0.5003197450988215,0.6653842922937059,0.3220960017526429,0.5806182144048193,0.4514656493530822,0.11334086604169524,0.4144889737481097,0.635751242271645,0.4611171126202179,0.6289469262111692,0.08863404969948749,-0.5558049551528663,0.33674714683190404,0.5216551164229175,-0.4812322344711465,0.3320112726174949,-0.13778080524356454,0.4947913755696003,0.6761731189269429,0.6626120263098957,0.657366643073204,0.4850401350203238,0.05137470719849054,0.4057700587344786,-0.3750816522340296,0.33307953882708907,0.5922107518384888,0.5997064588264919,0.3090706679791283,0.004841355082513498,-0.4858974174158137,0.7192235087880745,0.5121920343889836,-0.3403412678425692,-0.1468994654393362,0.5820766401830504,0.3085087102681832,0.17518030718940641,0.6592154360107689,0.33444746272631715,-0.35136629499148625,0.5340959585142971,-0.0707517822087271,0.34653882721574936,0.23336298374627554,0.29761072440754593,-0.20696900910159224,0.5595565011143845,-0.3700245964527147,0.20021182648070987,0.15854223038797544,-0.5564117234764475,0.0027718690666644133,-0.6398913059519833,0.6093160138663121,-0.5650300091229988,0.517170774594587,-0.616252309801523,0.6742931251908204,-0.6247185514835312,0.6631883708240266,-0.031601577694054576,-0.13425699403339844,-0.618020325629564,0.3127429504291172,0.5688866440532875,0.5581307088910359,0.5898286861508409,-0.6102078741504344,-0.6439213001224687,-0.0949730708557237,0.2938540938187663,0.03013137995054937,-0.3179469887316084,-0.00779353813060485,0.23583115179068664,-0.34206980037016355,0.07520658986102927,-0.08396759935972824,0.6463204303854785,0.3396518044474001,0.4662647156809571,0.37560340539578285,-0.03986839612768199,0.49855794039470636,0.5911681438920524,0.09872600036542342,1.0,0.7298070271049281,0.262467262993439,0.5563185947972611,0.43137828679718404,0.05810105194650546,0.38717462042556117,-0.5994754488763433,0.3723685632395804,0.6305998210817817,0.6233293842011467,0.3738637104558203,-0.45113311106200676
Hippocampus_R,0.7239613094989604,0.616398160305252,0.3572137944943231,0.6515144168079146,0.6195516008336979,0.1888973134826155,0.4515494936929152,0.7675411512747794,0.19995327904243293,0.8133511332534875,0.3087005721046531,-0.5744738023365826,0.5904917793945089,0.5374730847525727,-0.4141925029292934,0.36970457362600534,-0.11000885184488787,0.4522974129122856,0.7001971970909289,0.735595854174803,0.7374304454562949,0.47916450971980423,0.05936078350006472,0.3267007276096732,-0.40015165863737995,0.43590648640975144,0.5656159451884132,0.6765405693794165,0.16404316772191002,-0.1241391793234797,-0.3912044276399747,0.5786825745704384,0.471661462093661,-0.43184233337472133,-0.12287606763230453,0.6311244179534405,0.42394705664384214,0.30874463525604623,0.8605121263644523,0.3303084879882895,-0.3628471113482534,0.5711180409630056,0.05113829832816355,0.20996556603469177,0.14575372238343018,0.41092298987956255,-0.16510469660861765,0.5509183765843448,-0.27749243465082846,0.29970903145397987,0.3279372417218545,-0.526513811484465,-0.10654354817214032,-0.7066877209063847,0.6239541974620149,-0.6253163872912615,0.391810555669242,-0.6338199883350294,0.745785319658432,-0.6859987550496398,0.7781030433415869,-0.029765712921350662,-0.196395902392333,-0.6219477177346078,0.19289946092811436,0.7422756520575599,0.7213501871233063,0.7338513086089287,-0.6678684722488478,-0.7029389083174462,-0.05804334172544846,0.2846573950334225,0.20113738953529986,-0.3482543421711351,0.19643816744288614,0.03097889485548123,-0.2733355058691888,-0.04657016482499096,0.03679920942651434,0.7949305111880066,0.6233139950368076,0.5125583091609862,0.3767942704254229,0.042485693235198824,0.6377771181871242,0.6767303107095286,0.11869811572442762,0.7298070271049281,1.0,0.49253008826210204,0.5416466912975855,0.49172975482614695,0.08146137349668019,0.4863032921565615,-0.6602801838831694,0.5978586408153688,0.5224925114901151,0.6257112900221153,0.3215521218671871,-0.5916109975928253
Thal_MGN_L,0.35869793016332946,0.3354923115192863,0.2579335448592283,0.3923306404185406,0.5020808310957531,0.18955274962232416,0.28853401883493596,0.4016239247254712,-0.08698265290643428,0.42708397335240594,0.4177682686076757,-0.12200811241701506,0.542968042427907,0.27665696019991537,0.06425375766039652,0.26594076310256826,0.20872740951461746,0.3382278855393232,0.46199882720175744,0.4129942940514844,0.5345815890602619,0.23517638660441087,-0.030134508898086033,0.05039067971411642,-0.07279908265799222,0.4149343700160837,0.3515484092946406,0.46265340455196663,0.12458257317668743,-0.03527134174762797,-0.02624617518339021,0.1829242092310169,0.2482981837206038,-0.20105341027766474,0.11521395554832563,0.36794336876486167,0.19191702485782167,0.37755311366521477,0.4624774434584456,0.0920086045250758,-0.08748856586571248,0.43426524711733483,0.27899352540789074,0.12123897028031591,0.1905315630507899,0.0331819557429464,-0.15293920039073663,0.34719763917408974,-0.019428525255040834,0.2613192547325985,0.4567323399072419,-0.06798954872165015,-0.042605607153665154,-0.2915190287711726,0.41980310808824994,-0.21741206514787795,0.017104488001493397,-0.2027063605504983,0.5117041153561445,-0.32114464250287217,0.41310991154467847,0.03467848828302641,-0.17177898332835645,-0.19871104313481722,-0.07891839586088838,0.38672893163734684,0.38268061768017664,0.3162459304544969,-0.23575128873644302,-0.26352813739067915,-0.004670496561437356,0.16932693201667012,0.2246454720808302,-0.08003220367892179,0.21561045109408597,-0.04402179959034165,0.13103974812081595,0.09178803020559632,0.1975014477095556,0.3566720044782171,0.35589528889044864,0.2823581572675542,0.4059818761058984,0.2196832099292397,0.2425075054694596,0.5429023663052379,0.02706040991399958,0.262467262993439,0.49253008826210204,1.0,0.21745936661935822,0.39976181962108615,0.09544502378454832,0.41157173168480005,-0.32362131703753133,0.30826663374864316,0.32154028922042294,0.2370982189431252,0.12471320733282935,-0.28754898582431265
