,Insula_L,Occipital_Mid_L,Occipital_Mid_R,Red_N_R,Temporal_Inf_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_MGN_R,Frontal_Mid_2_R,SN_pr_R,Precentral_R,Lingual_L,Thal_PuM_L,Heschl_R,Thal_LP_R,ACC_pre_L,Rectus_R,Frontal_Sup_2_L,Thal_LP_L,Thal_MDm_L,Hippocampus_L,Postcentral_R,Cerebellum_4_5_L,Thal_PuI_R,Frontal_Inf_Tri_R,Temporal_Inf_L,LC_L,Parietal_Inf_R,Rectus_L,Thal_AV_R,Putamen_R,Cuneus_R,OFClat_L,OFCmed_L,Thal_PuI_L,Cerebellum_8_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Vermis_9,Fusiform_R,Cerebellum_7b_R,Olfactory_R,Temporal_Pole_Mid_L,N_Acc_R,Vermis_7,Cerebellum_Crus2_L,Insula_R,Hippocampus_R,Cerebellum_7b_L,Amygdala_L,ParaHippocampal_L,Pallidum_L,Heschl_L,Cerebellum_10_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Oper_R,Thal_VPL_L,Calcarine_L,Angular_R,ParaHippocampal_R,Cerebellum_Crus1_R,ACC_sub_L,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Caudate_L,Thal_PuM_R,Thal_VPL_R,ACC_pre_R,Frontal_Mid_2_L,Cerebellum_10_L,Parietal_Sup_R,Thal_VL_L,Paracentral_Lobule_R,Vermis_1_2,OFCmed_R,Frontal_Med_Orb_L,Cerebellum_9_R,Cerebellum_6_R,ACC_sub_R,Temporal_Sup_L,Calcarine_R,OFCant_L,Cingulate_Post_L,Olfactory_L,Thal_MGN_L,Occipital_Inf_R,Frontal_Inf_Oper_L,VTA_R
Cerebellum_7b_R,0.3565506568102389,0.3625151656616424,0.22485198742562407,-0.1559939471147874,0.7959886291931793,0.3468279744943979,-0.34005030774760103,-0.7757822318878437,-0.3949133633543109,0.45506498066638473,-0.5476377226434922,0.7891504918751937,-0.40950585077201557,-0.4475036970121069,0.1413328154362018,-0.38031068373895965,-0.6213968433273794,0.288793616860006,0.2688985771896046,0.11038145917600803,-0.36749921896336035,-0.5604299731995023,0.15972164307307543,-0.7042420402251607,0.04053427176483384,-0.657201736820187,-0.7139860811459651,-0.6897411605859894,-0.66342897679211,0.27125383248318835,0.0480814312239258,0.3060861141676552,-0.20225279117576908,-0.5315858143944378,-0.5078677231377351,0.9330751589352841,0.8096764162088944,0.15911327375821144,0.6834982707366023,0.609628124921118,1.0,0.5909264696595654,0.7154135253842379,-0.17359319415957103,0.7877888576008859,0.8268932893202027,0.32352412334900377,-0.06080412724255317,0.6168349576562621,-0.6219240136971075,-0.5618570296899958,-0.09152020243241352,-0.03388379063362545,0.07627412003315216,0.08954232673024351,0.7113134929019526,-0.2545835595786506,0.36348740044858685,0.8012712487074575,-0.01056736406976183,-0.05876971583661643,0.8014463390802619,-0.6449111571535728,0.06881365561240074,0.03575928097621191,0.36104107320333445,-0.2867350092484984,-0.30000085838470186,0.7124435745781543,-0.28736059088450633,0.5145867639606564,-0.49139232319581355,-0.013961790220814967,0.363349278252982,-0.3518021743527763,0.5922795297715773,-0.24327268838298818,-0.5360987066691517,0.8571933704509698,0.9026087534141621,0.1841466491463856,0.18552372013129714,0.8393434053407038,-0.43708076278475955,0.42656844072985356,-0.050619549523088,-0.16656754429252638,0.29044273986361585,0.11362035201905206,0.41697237385687247
Olfactory_R,0.48055580176498686,0.5093233052665652,0.12118543214239633,0.21475940900649232,0.4274653604743769,0.45138025250211466,0.04909643036144184,-0.34314413767242435,-0.04605861215806028,0.5596463138438353,-0.12326174660829949,0.5902071938705495,-0.45037607702137256,-0.20922583435502995,0.180260595536215,-0.2254046252488465,-0.5615431386760906,0.26256399501068645,0.13616949758120667,0.19567763003167846,-0.028220568896701985,-0.07750478362428688,0.18280037125862006,-0.5194478752303584,0.09896785061493012,-0.44460583919580926,-0.5154640897957672,-0.16404321037090233,-0.6810390021278502,0.3614922553936265,-0.1653293245625454,0.4552241287233402,-0.19894167841154767,-0.5701267800972559,-0.4001988412570185,0.5934622134695939,0.44341181553900233,0.09462263538384114,0.5193425587166928,0.2622144885925991,0.5909264696595654,1.0,0.34831924294217215,-0.3931884867906572,0.4771739655616936,0.6331581866379232,0.46422223236624766,-0.03445232158248001,0.45839158932909546,-0.5292992449279457,-0.33020405794897106,-0.13247170411572404,-0.014821472926795205,-0.108653311957504,0.2969895845510051,0.7036293057699087,-0.10327685884556338,0.300129082394088,0.7108414050312776,0.33853231537877815,-0.051444291817170085,0.6277383929656427,-0.38284460068572523,0.19568728359945495,0.026205376580380094,0.13758047187871636,-0.3396373384786076,-0.11286634672346538,0.4668383900871418,-0.06033634932441677,0.40993166257606445,-0.48646272636995014,0.017987362273677504,0.5773673174360717,0.053729484595268225,0.593860160680813,-0.503440417801551,-0.4800315220148579,0.5688005603991012,0.6111727878586668,0.07964695046008918,0.28170398640105226,0.7249169461169979,-0.5636671193691627,0.18001470986399168,0.4689534924027412,-0.01869890404370325,0.20187813556995338,0.25219947062650666,0.3133520995787967
Temporal_Pole_Mid_L,0.39776762208309585,-0.12062848500126111,-0.12395299838514262,-0.33420408756542697,0.6483440652063638,0.3794381746586465,-0.38215735760506686,-0.7486381954346828,-0.4619754215998666,0.31541180454970413,-0.5952879279715974,0.8386484516200625,-0.14219919290906735,-0.39936865822847933,0.031960951228257706,-0.18486434326190998,-0.407664157289649,0.06027507357415691,0.279043955121916,0.19232264152482495,-0.14752407382666724,-0.6044917589224922,0.3335927980968123,-0.499017667964247,-0.14864447322700786,-0.2204712620368971,-0.4982472614225849,-0.6891117760726214,-0.4746728041892345,0.29405678718185924,0.26276512742447294,-0.15158710890738142,-0.32419265267791453,-0.3411374301386463,-0.22494448773418,0.8059139961791456,0.8298169167594158,0.12673406694747502,0.7412109002561876,0.4250417430292151,0.7154135253842379,0.34831924294217215,1.0,-0.17466670572904577,0.922442300285063,0.6346150981451132,0.3669121492279339,0.07141932710229458,0.530728905497909,-0.4964473512311641,-0.3498826413954564,0.29176488956359864,0.32991306063067305,0.2588229499429131,0.06240102904394516,0.3986907300226522,-0.2377813593848485,0.4162033373742528,0.5639723604066511,-0.3104759513651742,0.08028927920034618,0.31435163230896873,-0.3969834814941196,-0.03529368522483145,-0.07299387216731387,0.28600005727034455,0.06570248263745104,-0.23006255604287698,0.6472598060031548,-0.27180077852687445,0.24530492213886496,-0.213459979290111,-0.429521490942078,0.3579478972185911,-0.4871808560867239,0.44898549048917497,-0.04724129364135017,-0.15069455120665187,0.89652187457177,0.851171236470062,-0.08630310582199606,0.3928805648694328,0.5683465529569793,-0.3148652204891854,0.5627408074437562,0.2010723715317672,-0.16478729472156445,-0.08003578007019861,0.10495044266394885,0.6640480252889914
N_Acc_R,0.1907688667096255,-0.38127409125824296,0.07241879917717506,-0.17234574145577364,0.2227709090431313,0.04604508614505498,-0.024460798950194113,0.20805765205584167,0.04884537843481872,-0.20623632625066116,-0.26473022571563426,-0.2623861181310615,0.677690208856591,-0.03856462397867435,0.3129222650804123,0.5974704704338165,0.6138988379729219,0.18047179922284032,0.2017573042318013,0.11431885503693144,0.34051713200440864,-0.29644787705723397,0.3811448291220729,0.6033227110338829,0.3907066737959297,0.2819792252866153,0.44253719991900053,-0.3571126354587976,0.6663904523004507,-0.7487302276152483,0.7124116477953794,-0.4829862831467302,0.42014032343297786,0.7190392776201111,0.5082609849937796,-0.2789953874051115,0.06734150183754639,0.3041976976264376,-0.40078881848572345,0.46822612887547393,-0.17359319415957103,-0.3931884867906572,-0.17466670572904577,1.0,-0.13596466327158818,-0.41845075285999594,0.06644451413943474,0.5108450784488389,-0.3901466138579536,0.7062036150521127,0.6297150537638043,0.4994531427307289,0.3230604577881127,0.543675448206912,0.06767726250925715,-0.14062061067697526,0.308249539582346,0.24981822641689275,-0.48359370494933607,-0.6354032092569188,0.6564027318864565,-0.29138367259140935,0.3951877161894395,0.2807651084517916,0.6441820142763941,0.511791891009497,0.6140736648945221,0.2960020154022554,-0.27936143978726374,0.5032416684735438,0.09373265901451026,0.626717552826686,-0.08102541036688812,-0.5632309371051051,-0.33159442521668825,-0.5452516662779265,0.8211328343201236,0.5790061288801788,-0.30553470924906845,-0.21783863913834148,0.5784062281186965,-0.22723258743667663,-0.4819653672586828,0.769258756321161,0.3845166682692386,-0.3977025225697512,0.11107257636885608,-0.05401317073154794,0.13169289319316607,-0.10668622484447073
Vermis_7,0.42735322014910965,-0.01894003903607631,-0.022931116969545296,-0.2991180275810132,0.769132693074651,0.49077709586421875,-0.3648716425473914,-0.7683530721946759,-0.4418104996841263,0.3437635331624015,-0.6336231616957042,0.8757897034068394,-0.1584195927902669,-0.4896586515195114,0.12229959668688442,-0.2245101177559667,-0.4740824974820675,0.11040752601378315,0.2830863327290681,0.22488379278720239,-0.1626814477814324,-0.6323127985851164,0.37686895643813656,-0.5284394219353225,-0.11047242782960255,-0.25776056096244326,-0.5604294343321633,-0.7481697395582871,-0.5450257837882397,0.2570642801229144,0.2537605761647776,-0.0631319136136279,-0.29851796960851945,-0.3974211096675966,-0.26741432405621146,0.8329204363171512,0.8593555913663862,0.12636838702232167,0.7778870739000799,0.5407970007021824,0.7877888576008859,0.4771739655616936,0.922442300285063,-0.13596466327158818,1.0,0.6705330629903953,0.3758369173959242,0.07878599937023584,0.5563328707349579,-0.48833612229392737,-0.34877592877904,0.2726448936486307,0.30421218296765973,0.30850006838723915,0.07206857489966126,0.4967614093697631,-0.2690690614443186,0.43591764048394094,0.6134527256279895,-0.28584096531254777,0.09434846522151479,0.4079736364257834,-0.43114076820255764,0.0031457945302339235,-0.03517582053654363,0.38524262145150856,0.02060367417029266,-0.21943322379675553,0.6640883332771196,-0.2656939070929405,0.3299404695167205,-0.23346389568673295,-0.36874915247672,0.37259904088455686,-0.48782987612469353,0.4655887853141302,-0.07682756714964992,-0.23838703811385387,0.9174105056279872,0.9187192295283242,-0.01876175059292602,0.3361673687300182,0.6269790263581042,-0.3962652466307598,0.6237480579338347,0.20027286544331474,-0.11018249908876952,0.011349588921460211,0.1404154736646512,0.6715902276941323
Cerebellum_Crus2_L,0.3081782170255156,0.41671778876414883,0.14072715140838404,-0.030626707185123767,0.5343285329102655,0.3269221917725957,-0.20228863749090645,-0.6764624886784858,-0.2724679095738053,0.3639533155051861,-0.33790864626195805,0.7766597208909976,-0.5167499258869052,-0.2729202809059905,0.051924802928623,-0.4277622956887499,-0.629617550800115,0.19878910450677287,0.14658907147156244,0.05755388249821192,-0.3190309417927947,-0.32209247269352115,0.09734362167434925,-0.7413158127802046,-0.0323278199300493,-0.5335926290514234,-0.6747546456114537,-0.4218515726614025,-0.721578572098103,0.4552094777474284,-0.11707050378409978,0.4028982449650115,-0.3301091821467806,-0.618289766254735,-0.4891412220618537,0.7861208479016979,0.5890570482624267,0.0960027874009113,0.68305652710251,0.3469032625813422,0.8268932893202027,0.6331581866379232,0.6346150981451132,-0.41845075285999594,0.6705330629903953,1.0,0.3266459518245032,-0.1409406634375571,0.7170684534686461,-0.6768605903440867,-0.5329445387066767,-0.133611429270186,-0.026902531899219487,-0.13415675533182442,0.11216451590357701,0.6208174018383402,-0.25904307642284985,0.2976631517953286,0.8657384307533281,0.19783317302349832,-0.1933483673281058,0.7031064263611335,-0.5664828798227945,0.05985784650680524,-0.10673434034096466,0.1619364518965665,-0.3454771045684358,-0.36322676620174005,0.6929118304729717,-0.3430252503749846,0.3713994882507459,-0.6090068514439467,-0.05193885643420579,0.5228914939807409,-0.15687026232156312,0.6859944954995363,-0.41444715093293616,-0.5847950989305353,0.7614262962007302,0.7549114326856018,-0.05766586689094844,0.29129845428609147,0.8681255788084146,-0.576117251881821,0.25160925592242667,0.16494989906989765,-0.11743939834597715,0.20842238219821332,0.12828514402901153,0.38253807764766545
Insula_R,0.8431681690688982,0.06950080301649833,-0.012114248571781314,0.06942575672765887,0.3242669748625112,0.39919379951631656,0.33669764014736925,-0.20338942451162803,0.28940695686766305,0.4319286497714365,0.003421481658073792,0.5149110651626709,0.14192939312123645,0.3217271385181604,0.40505947838988754,0.24259141621193767,-0.12824975489549362,0.531652091479787,0.40896517344856964,0.4363370790333023,0.4245312759100778,-0.00423664327516731,0.6108204329416992,-0.016503505718462742,0.5756484283453316,-0.008758011964946124,-0.029819457879834657,-0.21644508778096372,-0.13519149724068813,0.14200349100228304,0.4436384143889471,0.04430963930509411,0.21433928598414306,-0.17402062546422864,0.012032660583556077,0.3603045220344409,0.33364089345917664,0.6312348053748059,0.3422642949020048,0.40282499057567644,0.32352412334900377,0.46422223236624766,0.3669121492279339,0.06644451413943474,0.3758369173959242,0.3266459518245032,1.0,0.5867590313351856,0.3362413158221906,-0.07076766035958712,0.15947154857457085,0.39804634114754056,0.46122804944078405,0.3033315115978024,0.6745221139447768,0.6228175326538463,0.5147918331661417,0.42816526380385245,0.40847857163581414,0.04485254121304258,0.45093353491126953,0.20960389757685113,0.01296274278369206,0.6719189582319174,0.5524629087798728,0.43678990339194734,0.2125774511148853,0.3218877467333735,0.3700874406184535,0.3937232463791642,0.5292301719070983,0.06783448105198273,-0.053672165331924614,0.4243059324147843,0.06455812655550516,0.39397958826081875,0.045328306631499726,-0.0680508946492441,0.38568200788280954,0.3891290921594247,0.28612202372101997,0.5476044218711884,0.4114109008466819,0.004856423660655931,0.5668470574313421,0.3179568371764288,0.003785058444192568,0.021996591469343192,0.52785970970402,0.21370689166119358
Hippocampus_R,0.4527739807350721,-0.0836297248227693,0.12909250121819985,-0.019379215369863374,0.20548237050368803,0.2734547109006289,0.14688445281033968,0.16822849959961966,0.1730413866246449,0.0592403118637007,-0.09569821918513308,0.12983487349354256,0.5458539107968611,0.21694315270332745,0.2942358251771655,0.4655009768350266,0.399539737172759,0.3269992194663107,0.39655302128802794,0.3834729068614054,0.6294882638667715,-0.10643819447017484,0.5865194485821436,0.4062619128015073,0.41268706905128144,0.30318277523407755,0.4642613094737768,-0.16978671118108948,0.44966323519213913,-0.23222385843276572,0.6554006973104404,-0.17869606773509106,0.3406434946190976,0.37869826847107313,0.4263113349760409,-0.05636288960823051,0.1071544827469799,0.47095066421942583,-0.08664762814168572,0.45812144956519835,-0.06080412724255317,-0.03445232158248001,0.07141932710229458,0.5108450784488389,0.07878599937023584,-0.1409406634375571,0.5867590313351856,1.0,-0.13713861314941864,0.3930372496802282,0.5109572229786535,0.5671866633154674,0.45595029436444895,0.5779984694725887,0.3674282699358929,0.2029030141632197,0.4165197220495823,0.23977538431770345,-0.13903828866898899,-0.2876001336778017,0.7857762559116542,-0.15317336710971094,0.41294890587057237,0.4462028458188136,0.445462795314537,0.47487333351293687,0.5031210891563817,0.4122726730012363,0.060467428856925104,0.5177982312885988,0.20386028544274964,0.5700354993442273,0.02683006790185424,0.09287035755641392,-0.10537903765990785,-0.1612327103981011,0.5118046200855348,0.3583356837367507,-0.03823646316898371,0.03293613899697203,0.4261388657387519,0.2742044212114316,-0.11300716641448266,0.4402683617890221,0.5503477181461355,0.10897246483775594,0.26398752318563273,0.07501168558854898,0.3208481272728628,0.08360345558382297
Cerebellum_7b_L,0.3287463972359461,0.18245388674277793,-0.11825551628879039,0.15597159549987366,0.29331899617725665,0.40177437829254115,0.17318760791555715,-0.5999750643081927,0.06508968998534792,0.3284339401319766,-0.04217538916109963,0.6987826513613575,-0.24440964059289189,-0.03463954031886408,0.18004278055596654,-0.261903134003158,-0.5469078197493269,0.3118667932793371,0.22796755644689765,0.27370237010120063,-0.04669514340355217,-0.02445014115340151,0.2197180125102239,-0.5872936833704617,0.06874387943464617,-0.15359973593781243,-0.5940991383046326,-0.22140460670440198,-0.5800074415310811,0.4710855999076926,-0.03468148319027671,0.23817423428550474,-0.11696630584415704,-0.5962500420145332,-0.30683727116966625,0.6458070288062484,0.352681680748652,0.29113033114260534,0.7028169857875075,0.12488669990901904,0.6168349576562621,0.45839158932909546,0.530728905497909,-0.3901466138579536,0.5563328707349579,0.7170684534686461,0.3362413158221906,-0.13713861314941864,1.0,-0.3955329212031573,-0.33097088289957405,0.06953427643451116,0.2059284321520072,-0.15113124487528418,0.3091228999162766,0.4924706466274727,-0.0630631363815832,0.27661638790715803,0.784166907598403,0.3300229855822321,-0.2623032212500952,0.5008986123296668,-0.2910900191471018,0.2349081169539014,-0.07616996136528627,0.1346115732054101,-0.10555097516539541,-0.016571799924608402,0.7196876706245143,-0.16565468778080158,0.403769745204247,-0.5010735295533217,-0.11706277165102513,0.5848258820085775,0.11270330196073781,0.7703468504440326,-0.3035589302297542,-0.49616511728917745,0.6803065736981864,0.5952687312263585,-0.12346213009256837,0.466150896943514,0.7474822359127697,-0.5179341395292454,0.2470694452106747,0.25313950921959316,-0.10153385751731271,-0.016388634527764057,0.22900730946090733,0.3624469066306586
Amygdala_L,0.032618343158374176,-0.49667081046700934,-0.2036944887000048,0.06666344313015102,-0.31419239487304457,0.007044016311771551,0.3136569124895956,0.4707897658465868,0.35858706815959496,-0.37948984725756396,0.18205274024131482,-0.5246034069175792,0.7565205537562388,0.26682977671108105,0.174724380293997,0.7206822144534789,0.7461027486279999,0.09072517625257918,0.054609547315972846,0.16349321997020017,0.6009687040288977,0.1843834539080636,0.25482562928075103,0.7661072277892796,0.27897603897998013,0.6996349194461574,0.6339181784777109,0.15785047001836539,0.8287990729293415,-0.5639681760842117,0.5072465213802723,-0.523431142462919,0.6201432147100449,0.723504978069387,0.6895849672913574,-0.6616812601445826,-0.43621504910566866,0.23137888670185475,-0.5178032500063317,-0.048866464608805685,-0.6219240136971075,-0.5292992449279457,-0.4964473512311641,0.7062036150521127,-0.48833612229392737,-0.6768605903440867,-0.07076766035958712,0.3930372496802282,-0.3955329212031573,1.0,0.8149858641585731,0.4835394747332358,0.34768400848756675,0.30045555909116844,0.07616463086885471,-0.45401158875589204,0.3759532332377999,0.016169871332965453,-0.6348625302146653,-0.3399055105391537,0.44432511904707533,-0.6027250205967414,0.7525094074086125,0.2729860759912842,0.4403333759127894,0.16662731295569302,0.6921884200974523,0.45121303948193714,-0.4264551716204434,0.5773098567209816,-0.13857394756727934,0.6764769377489188,-0.12882292573883244,-0.4545684672052836,0.07323386447564469,-0.5852639477785995,0.7601958616956475,0.6526949236582296,-0.6220349067030925,-0.6238827268525798,0.32555669118705743,-0.1279150257286039,-0.6893784821061715,0.7253045441350131,0.05939546700038714,-0.1713506659897293,0.18118878362825513,-0.3071616436449455,0.14531175191447598,-0.2561389127912085
ParaHippocampal_L,0.2257208327960662,-0.45491433608195336,-0.30096237910843915,0.13816490731683895,-0.2493535296635359,0.18093288694443596,0.3153233085791105,0.47790157242007775,0.30141921653902426,-0.24485941705865483,0.13280680609443402,-0.3135866384867954,0.7684001805640394,0.3075030194859673,0.16794105101294193,0.6733391460260808,0.7319200547745522,0.17294058458192507,0.18213609899724212,0.26288339437539865,0.7493808312661963,0.14788588999581118,0.48423614935440534,0.7371480113663482,0.22841237802364536,0.7282978223031,0.6682799200720253,0.13514600807436525,0.7124064996627482,-0.4191525291739688,0.5759321801978804,-0.520692513195909,0.4462110794040537,0.71666935706422,0.7176790991171706,-0.5839917990552361,-0.3797114646813614,0.3197997529685802,-0.3834065794467623,0.053484427680369116,-0.5618570296899958,-0.33020405794897106,-0.3498826413954564,0.6297150537638043,-0.34877592877904,-0.5329445387066767,0.15947154857457085,0.5109572229786535,-0.33097088289957405,0.8149858641585731,1.0,0.6264713646522625,0.53248772488638,0.38064545544152956,0.2463378316365438,-0.3673590061228829,0.34268636057311613,0.15393827764984142,-0.5283989660686766,-0.3430450105352764,0.6548984304207787,-0.5835561214029478,0.7149688977174866,0.32637092333098977,0.43385273871896596,0.2237418268893134,0.7465965745354262,0.47192434358145774,-0.3021841773181675,0.5540117269075316,-0.06728815702138188,0.7248378975344825,-0.25169095063124336,-0.23231553688929427,0.06239566790909343,-0.4553832197435593,0.653474899804425,0.6223705112095529,-0.5073758148245449,-0.4865631344967686,0.164511558214893,0.13646098753008676,-0.5774136686243185,0.6705308343455885,0.1814683133654015,0.13035438212867984,0.29249205557113056,-0.3792935416125122,0.34343152157119067,-0.06801583802562126
Pallidum_L,0.47818372977224083,-0.5412123548249691,-0.3285925172988882,-0.061461146779925376,0.15861200059396913,0.4912124138290175,0.17676019534327414,-0.022941015650582486,0.1149381840102481,-0.04252610725237943,-0.17804390560797612,0.2440051367151222,0.7100395444924751,0.12487355431667418,0.27615527241173726,0.5295740323485314,0.37991434351346676,0.2836426139288562,0.4498233038229982,0.5185402122337919,0.6330540951672342,-0.1860157594021847,0.7062654899790367,0.3843226824069188,0.18436443897662974,0.5817504187632053,0.35673912821134324,-0.2974798493202211,0.3735876103986916,-0.19374645813378685,0.7573986653102464,-0.5816231959950142,0.18441393575624174,0.3758627832305958,0.5357380962641219,-0.05397480254786856,0.14033455165829228,0.5047341292816985,0.10401895155127107,0.3051403157563737,-0.09152020243241352,-0.13247170411572404,0.29176488956359864,0.4994531427307289,0.2726448936486307,-0.133611429270186,0.39804634114754056,0.5671866633154674,0.06953427643451116,0.4835394747332358,0.6264713646522625,1.0,0.7281324655041329,0.5872989416109358,0.35928525150760193,-0.05744697173464407,0.25870337104165375,0.41180071506831184,-0.15466376473059384,-0.4730676281454129,0.6124390076410644,-0.40675952589828274,0.4885106514162676,0.40901797904333875,0.3070173140269068,0.4666365160535694,0.8252053487219114,0.45034831470426373,0.16162586542916726,0.4114731688966979,0.1927546687685342,0.6067092791320848,-0.45983860398928733,0.05786351973106862,-0.18061698479269517,-0.10708876170375323,0.5799615977933699,0.44243133730311446,0.09365443992344936,0.07309572271030633,0.09796671985806168,0.47044787432749663,-0.19759637618009976,0.3525056462345765,0.6466474598270809,0.24583757011072113,0.1310896113533466,-0.3734962574652112,0.4638932134795676,0.37579189926431394
Heschl_L,0.5452538154497643,-0.4166763487496598,-0.4603437383220209,0.0389448699681343,0.13957614024340084,0.4200950605534615,0.1507129189363959,-0.047871122990710196,0.028414216761316183,0.004577081194467217,-0.18166760237592455,0.35782885502125555,0.4942423581991552,0.17032382436707785,0.24690908025227098,0.4637908847787912,0.2369125965057939,0.28225322583730544,0.2625103513870138,0.3597086125405649,0.577314450723786,-0.14192752683414928,0.688985615080418,0.21052711125987655,0.050265861065072706,0.5202803366583258,0.12242393106038238,-0.24711507222017842,0.19113619833423717,-0.04006628345653495,0.6116009791994004,-0.5384311457450014,0.13473545282985255,0.18713742760839677,0.3502790690534517,0.0016020062433886074,0.11322742736930574,0.4714232703059241,0.20168860525111076,0.2594623908073449,-0.03388379063362545,-0.014821472926795205,0.32991306063067305,0.3230604577881127,0.30421218296765973,-0.026902531899219487,0.46122804944078405,0.45595029436444895,0.2059284321520072,0.34768400848756675,0.53248772488638,0.7281324655041329,1.0,0.2860889145255152,0.4720112790883253,-0.02215052479378609,0.1765432822982809,0.3069405690118282,0.0079514415103061,-0.3860758936200012,0.49093667601775126,-0.3108150443363974,0.4291348658831544,0.31954770782648706,0.31969453544497634,0.34013561186481955,0.7068316849879063,0.3519539092044105,0.15663840019106726,0.30336651262592695,0.18902203285005031,0.32991259016213026,-0.5911459856342627,0.20455670674556545,-0.07312340562428687,0.020248780223720717,0.4910549794599249,0.39267812551804726,0.15955548253465007,0.1383022485177912,-0.08338249760396346,0.57738509908663,-0.034352460216815685,0.1714835925642235,0.5538236457336022,0.361074017783048,0.23369764918154076,-0.4590204380096927,0.5955134201387235,0.29361852619911155
Cerebellum_10_R,0.316782214061113,-0.2766131691979365,0.10620032601726123,-0.2784680567010064,0.4922106055268303,0.3181214268887809,-0.1466406824866468,-0.08864126129201277,-0.14030142298083603,0.05309869472382716,-0.44393888094380446,0.1251452351602334,0.5696987055487661,-0.19358450691499834,0.19572157682668354,0.33417867710012233,0.4098381909289319,0.27417135235100715,0.4360407226143803,0.37816599727790584,0.39732865448189936,-0.490195088794683,0.42696161400263993,0.3305756457588676,0.2215205885248828,0.19836291482461751,0.3832590228984546,-0.5379133557213739,0.396047347427941,-0.2665162217573046,0.646098129113458,-0.3796415890838521,0.16458695586707298,0.4419344297924197,0.32552533286645813,0.0893640560212292,0.37757351420921625,0.27275182975303236,0.015968442546685013,0.6100826610991151,0.07627412003315216,-0.108653311957504,0.2588229499429131,0.543675448206912,0.30850006838723915,-0.13415675533182442,0.3033315115978024,0.5779984694725887,-0.15113124487528418,0.30045555909116844,0.38064545544152956,0.5872989416109358,0.2860889145255152,1.0,0.09406759702219579,0.11819671297327947,0.0668719048838428,0.31330810882815063,-0.24056715995191089,-0.5581778943630555,0.6965218536847904,-0.17977265261447525,0.20192849032024118,0.1962055568554147,0.2833058418472595,0.5036196084377508,0.49576857039162237,0.2318958177883745,0.12971139803771953,0.34757967602996376,0.23367558587456652,0.7266702118376293,-0.12565980032804513,-0.07676294369106436,-0.46479018958697976,-0.32293549966932084,0.5245984720119449,0.39384859689409996,0.09802748887721385,0.20788142452618807,0.38699104147178115,0.1503742646102038,-0.19611803916353832,0.3922907206487359,0.5586175557042247,0.0413514639792904,0.18935800177625353,0.08303770511248523,0.1407594938184572,0.2977353568712291
Rolandic_Oper_L,0.7108896817295273,0.019341088709787305,-0.3126977712522896,0.48822823434078494,0.03141835548860433,0.3577549515247303,0.6282949999372668,0.04924692015644362,0.5066308900135352,0.36016001138306963,0.3383444553721214,0.280988321832554,0.16432063066312952,0.5583590582219293,0.541788273871813,0.1884683040108738,-0.09086751789393015,0.7192606276915258,0.4300144599719195,0.4764233390957178,0.522920910518766,0.3366600181065414,0.6136052246998012,0.021124130652739496,0.5219699735068386,0.09739102509309505,0.012591124315491057,0.0705218373156335,-0.09142390281721664,0.24230932261269708,0.2514246292253165,-0.01378276943640683,0.2084213011703221,-0.22519548540476406,0.015018297587240626,0.1511745548195523,-0.013385473117152123,0.8358283457870294,0.23741914350041515,0.16843715630743447,0.08954232673024351,0.2969895845510051,0.06240102904394516,0.06767726250925715,0.07206857489966126,0.11216451590357701,0.6745221139447768,0.3674282699358929,0.3091228999162766,0.07616463086885471,0.2463378316365438,0.35928525150760193,0.4720112790883253,0.09406759702219579,1.0,0.41488028787626907,0.5176954325020116,0.25082294026895297,0.2570196859637049,0.2077337863546279,0.22565224280347682,0.021570853873554757,0.17880377859654262,0.7712609339836253,0.4339341438269651,0.35897336484270465,0.2586131420004837,0.5471562448758001,0.22377466596446166,0.36904108251659884,0.7210498446148856,0.06496148869890765,-0.11755767641013663,0.38038981699586977,0.504595420378122,0.45128331972322777,-0.050613200910866796,-0.18340176564873478,0.15470045161471524,0.12657624114809235,0.11554674888277647,0.6716447976493953,0.2534502422574965,-0.05229076281251076,0.39192730370160356,0.30698457404683704,0.07967738369760849,-0.24149087986632356,0.7535236183953476,-0.028254975460685023
