,SN_pc_R,Raphe_D,Cerebellum_8_L,Occipital_Inf_R,Thal_MGN_R,Calcarine_L,Cuneus_L,Cerebellum_9_R,Occipital_Sup_L,Calcarine_R,Thal_IL_R,Red_N_R,Lingual_L,Vermis_4_5,Hippocampus_L,Cerebellum_6_L,Frontal_Med_Orb_L,Thal_PuA_L,Precentral_R,Precuneus_L,Thal_LP_R,Amygdala_L,Frontal_Inf_Orb_2_L,Vermis_7,Cerebellum_10_L,ACC_sub_L,SupraMarginal_L,Thal_LP_L,Cingulate_Post_R,OFCpost_R,Thal_VPL_R,Thal_PuL_R,Lingual_R,Temporal_Pole_Mid_R,Rolandic_Oper_R,Temporal_Sup_L,Frontal_Sup_2_R,Vermis_10,Cerebellum_Crus2_R,Thal_PuM_L,Frontal_Sup_2_L,Temporal_Inf_R,Thal_PuM_R,Hippocampus_R,Temporal_Mid_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Red_N_L,Thal_MDl_R,Precentral_L,ACC_sup_L,Postcentral_L,Cerebellum_4_5_L,Cerebellum_3_R,Vermis_8,Frontal_Sup_Medial_R,Cingulate_Mid_L,Occipital_Mid_L,Cingulate_Mid_R,Insula_R,Thal_IL_L,ACC_sub_R,OFClat_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Occipital_Inf_L,Fusiform_L,Thal_VA_R,Frontal_Inf_Oper_L,Caudate_L,ACC_pre_R,Frontal_Med_Orb_R,Thal_VA_L,Pallidum_R
Parietal_Sup_L,0.2380766275335469,-0.007821641612816333,-0.2971829071170255,0.6639152427514599,0.19118527590407652,0.16071539364914228,0.4814670367838657,-0.22233281431698756,0.8045007001836864,0.23684819742855234,-0.025337107476037353,0.3352268475428533,-0.20617148741654068,-0.3614379976112758,-0.28158004842694434,-0.42081678252599153,-0.45669871190384487,-0.4597005696318818,0.25642634471677506,0.5462945148683187,0.0058093121440948225,-0.28838724295698376,-0.36909571741434827,-0.35372418641591824,-0.3094038965376631,-0.21008156840404,0.4545836045601743,-0.0904707796456121,-0.23768479123244515,-0.25986865065202014,-0.01964823791596629,-0.4248136395855731,-0.07362562806811347,-0.23040650656004905,0.06620878640953345,-0.18827423282030464,0.09601369636752116,-0.12933944706869258,0.14037592404066823,-0.44060826380027723,0.1937243915732014,-0.0509910194399463,-0.01922453689349425,-0.0637457780381419,0.16660662718385472,0.0035170468392448943,0.005907244044161421,0.3039458483026506,-0.15549387329303194,0.5704338138664006,-0.19692851778469062,0.5043783686741432,-0.3797282491704253,-0.11139052916898173,-0.18059147890894967,0.06194718366438489,-0.09005800555342577,0.8105637722529422,-0.03275792803650858,-0.07252674952387911,-0.44115896087021983,0.12125336486663522,-0.10171397349519082,0.3982827131515786,-0.06427976171699648,1.0,0.22014832272912807,-0.6788811935511512,-0.4039689977893257,-0.11985266874688007,-0.5552169611092722,-0.07272903877154,-0.3959561040239204,-0.5001432881711989,0.009483497211668945
Occipital_Inf_L,0.4882831899536285,0.4284822004883908,0.6881936342350639,0.44139953235902596,-0.735537443175507,0.7374706242303516,0.8137765075932718,0.7049968277349645,0.6375906557320092,0.781714643573446,-0.4422337218409421,-0.136126032551694,0.714032717295114,0.26560004427815487,-0.38749964647301544,0.5371357937109128,-0.4718410358779323,-0.21998794664310745,-0.5147578809730599,-0.22314252808193344,0.13664384626612366,-0.5283361560790866,-0.274861691060222,0.6819997052672283,-0.42283595111220906,-0.5442182326737313,0.44008283266604953,0.22880447392066738,0.4780500135143216,0.4662828017334066,0.6874320264774331,-0.3160293842355898,0.7527028905661731,0.686810315964484,0.2697005513116796,0.13730089786588784,-0.3662015014395403,-0.08983697020401803,0.8317137470729659,-0.3685570824457803,0.23412245543477497,0.7489542899883932,-0.31278653401470585,0.06182173535830381,0.827734056533743,0.6398105542420669,0.013785986147587016,-0.1267551715243457,-0.38939830090634764,0.3756203328210301,0.07644718332925819,0.253753305249379,0.1048002891584498,0.3534456753054165,0.6848261854734473,0.05531555991666249,0.12375943955121528,0.46179497048507123,0.03106137175674606,0.314169841309936,-0.22426611262944027,0.19869061335993166,0.2629110183020888,0.01821934766880906,0.7975529585420362,0.22014832272912807,1.0,-0.15112675586792798,0.053436140914964916,0.020953878848918115,-0.28054393719162124,-0.2811605520777572,-0.40237109829277506,-0.18797979439453796,-0.07510528367752199
Fusiform_L,-0.22520132618215585,-0.002583069678411384,0.21729463407818114,-0.49031873954467836,-0.035201380564848186,-0.13039623021377317,-0.3533672547832629,0.04995168750145902,-0.6177668075713663,-0.20562028077398234,0.22530556971373672,-0.045781433672289304,0.24255724952513638,0.6142370566341272,0.6061522400379474,0.4444583722181685,0.4509303159946613,0.555090729141082,-0.13271430626877925,-0.23572537890271034,0.09853511273406157,0.5300111531640693,0.5279898912148284,0.2313867620032103,0.5349522677383983,0.5289460600105573,-0.24874298458993646,0.29747536158887405,0.3721470670834133,0.36783907709218816,0.1580809848101271,0.5204298806116429,0.0776689639138401,-0.020998082498406248,0.17877394882221687,0.430235000705939,0.12516309363118092,0.30370908153030224,-0.2702540744108577,0.6737128488220553,0.09441103166382481,0.0012155681114965466,0.3086183931957806,0.43780320772946585,-0.22480851342330918,-0.06392158644986291,0.19448739310970678,0.01097797323818991,0.19349691830628307,-0.43235622522596917,0.47176166748358556,-0.3287422867643695,0.6431863801397999,0.2542506868826697,0.19403680525208736,0.1899991619721605,0.3352230555410101,-0.5694052373069411,0.24281483971715798,0.26763738845974155,0.5214976798635268,-0.10681441789315552,0.15161230104076023,-0.2664409569734527,-0.12293115304103182,-0.6788811935511512,-0.15112675586792798,1.0,0.43252741036146597,0.3759716201842488,0.8013615446317862,0.256831507017768,0.42052571442708336,0.4984448441910648,0.28633835236230787
Thal_VA_R,-0.255760600933767,-0.3111876568146956,0.037428807648317304,-0.058675698203801356,-0.11989442481179549,-0.3252502475477618,-0.3108600344791948,0.01867018782002484,-0.29320942166542646,-0.32420225780423345,0.49120552252865907,-0.4143230065789298,0.003937278422751248,0.3750166849283322,0.23717103189442337,0.035320589854536344,0.5791639247125656,0.7526578228959264,-0.5105094811427032,-0.6878459132056373,0.2026825081391986,0.5045833358290956,0.3830544785933604,0.22322643516322335,0.5508328069875688,0.23405176101957462,-0.6169908928199955,0.2471457712278819,0.3493937021248829,0.6918984971850756,-0.04251431753438744,0.7700377415615982,-0.07792334981528938,0.41457871914148825,0.19879927024883676,-0.18393511598342613,-0.20497481468381631,-0.1224912947474978,-0.06748890099336678,0.5943406852607276,0.09085122586273,0.4551827054823237,0.10570558317333756,0.4607290718108134,0.19144643700588482,-0.24685067229472898,-0.06999305979297973,-0.36941695103344085,0.6248559978304898,-0.44621132424520915,0.2534312028588214,-0.5653727488157811,0.4022220618173696,0.2796044523248016,0.3314913686432868,0.21691442901407904,0.20103134401555955,-0.48832713406119455,0.18942682102836067,0.13001911357457732,0.08720717469552339,0.5395946038292204,0.7859234772118703,-0.5108688787450192,0.27172107739873047,-0.4039689977893257,0.053436140914964916,0.43252741036146597,1.0,0.04675008877693761,0.620641884711521,0.4541222437136831,0.671578996130563,0.7846882810150925,0.6153164030610131
Frontal_Inf_Oper_L,0.14408502988963914,0.24606656635151947,0.21774404731583286,-0.2769078503995455,0.02628971965658386,0.20952191602728368,0.048100628286508754,0.11393515202710204,-0.18209091729309976,0.17543897877601536,0.0866776270440017,0.2558044092215851,0.282117080756688,0.47883995025827736,0.542385258523138,0.2414683794727146,0.0308333160781201,0.17865252901026363,-0.013670727180710978,0.18624418281396038,0.24801596964201666,0.14531175191447598,0.38907948505646256,0.1404154736646512,0.14830234936616474,0.3260670990432872,0.39057276614335024,0.31302111056410525,0.39470464467239785,0.16077178205263923,0.18422475583980835,0.1702199859566367,0.24795380300789455,0.009242141655492454,0.433486032132599,0.7135143423805301,0.3326971408139231,0.35706185819607505,0.08253026860143627,0.285381012116758,0.6536258729070593,0.10244519122700098,0.38858319978281625,0.3208481272728628,0.03544360933867056,0.14254688606969393,0.7535236183953476,0.24476265793157226,-0.045053302649680514,0.4289820814328248,0.7793910078750099,0.4583582085363816,0.5199128815566101,0.42782227665178046,0.17606900302094752,0.5595828571494101,0.6645863339733024,0.026368771370744767,0.5529129013425983,0.52785970970402,0.25991657272688057,-0.03736381682755279,0.09296032210659495,0.315720011307166,0.031491978091243183,-0.11985266874688007,0.020953878848918115,0.3759716201842488,0.04675008877693761,1.0,0.5021070168139476,0.339698507067247,-0.03550196733870016,0.042191113456688405,0.2290074865203537
Caudate_L,-0.36931918886675696,-0.24588531813679768,-0.0033235371025931116,-0.4082292012305485,0.14321705566388768,-0.3713619652388657,-0.5221146125549758,-0.15854469386638778,-0.6294410865392702,-0.43029037928037844,0.5006330606568263,-0.0968897440119994,-0.03847850746338794,0.5065850083745329,0.6766507932797388,0.13448825165162806,0.6579656201440139,0.734135440489349,-0.1880482828000208,-0.3005890592443146,0.16249293171609058,0.6921884200974523,0.5905278855361216,0.02060367417029266,0.6846775652140136,0.6808072893141455,-0.33896094065769966,0.2839498066435713,0.26795505956293225,0.41638432068868364,-0.044605885569968605,0.72713236266031,-0.16490392657841588,-0.04553389726379554,0.18488039513539092,0.36291838948158256,0.14636966544507213,0.21699527570770574,-0.3660802172171237,0.823862942480681,0.26733636414623746,-0.01925544411098426,0.41754429172067525,0.5031210891563817,-0.283314201996091,-0.2917752572403403,0.2586131420004837,-0.04335935479311176,0.43938461660574774,-0.3482720165353005,0.5987399450894324,-0.30803639718783976,0.5523950253155678,0.18892805581492406,0.05656078868123324,0.35546744485004894,0.4311098574690812,-0.5687569865294717,0.3135978608052952,0.2125774511148853,0.4674882939173967,0.07944822046441163,0.35562278969892114,-0.30897097698356196,-0.17304619800380397,-0.5552169611092722,-0.28054393719162124,0.8013615446317862,0.620641884711521,0.5021070168139476,1.0,0.5061633815071837,0.6413908197504941,0.6547789719061342,0.4918292269757494
ACC_pre_R,-0.05084526556322743,-0.28226137750880703,-0.2425579216202852,-0.06451713968402181,0.30858540935621115,-0.29960987728691574,-0.2897821642849053,-0.341032656188075,-0.19640612271522565,-0.2995824169573039,0.6397181360615827,0.06006534625241783,-0.24908205871426461,0.21890993006450873,0.6298915086189814,-0.2842201180557993,0.4664624635269286,0.4079209489109767,0.16046084115718484,0.07082165428395244,0.31922412453528093,0.5773098567209816,0.4930713681753238,-0.2656939070929405,0.5012993124014105,0.4400497120269184,-0.287079074118088,0.1856922718989966,0.12604749081313385,0.3230054856128228,-0.19798593510458537,0.5556347126625679,-0.247374578641974,-0.12100371638949473,0.4686770752195478,0.08707029713034746,0.4681989980329442,0.09876589387156999,-0.31579094119380535,0.5572838095734931,0.47703159074545537,-0.00928616502892116,0.48812777051220135,0.5177982312885988,-0.09209124130150366,-0.34109875683418117,0.36904108251659884,0.08407922723052107,0.4739512486256118,-0.07380190172905256,0.41733422723274166,-0.13380882970633798,0.30343161082062675,0.15178379888448243,-0.14725374368279787,0.6844851538854836,0.44189312383718177,-0.21038791943419094,0.5825676047739262,0.3937232463791642,-0.008737132850997672,0.544660297232294,0.5632867328015194,0.08356271978751495,-0.1248163041293195,-0.07272903877154,-0.2811605520777572,0.256831507017768,0.4541222437136831,0.339698507067247,0.5061633815071837,1.0,0.5258542934718713,0.21267044125418802,0.6161498851059565
Frontal_Med_Orb_R,-0.5844317706355057,-0.5816474256242478,-0.4316821059585731,-0.09162314675948763,0.31599196616728703,-0.6948804402322095,-0.7241086685725343,-0.44683479331105086,-0.5081751503884371,-0.7019734947529247,0.6009432085208692,-0.4294967180649473,-0.4172723952720018,0.09473280650933853,0.39180755051195953,-0.30661904382322214,0.9527677964241257,0.6492008094264776,-0.2555762126491868,-0.4172044529334464,-0.16365985863697208,0.6631535943278177,0.500120155445104,-0.2376918879448433,0.7017323824035376,0.5451906687517812,-0.7204640386020809,-0.10571053831999758,-0.04195245908058902,0.4209254457379628,-0.45101151544223583,0.8352117138301378,-0.4938327468869723,-0.06499318668139492,-0.05140076646824212,-0.18855525978924467,-0.1433486080303489,-0.3170630428291678,-0.581793559501154,0.660830793599138,-0.15337875896929112,-0.041598107264238,0.09999806733902299,0.43832107107212975,-0.28551553946185115,-0.6716828989236856,-0.1995150204728777,-0.42236340227346586,0.6842021535353532,-0.70209219221382,0.11878214964743423,-0.7230954135476811,0.0915430593200268,-0.16841656079208434,-0.1868495443915512,0.010391855282357799,-0.054918050976116434,-0.4889737425239402,-0.0422242154077147,-0.040938931135018064,0.08567084988230705,0.26351110478689743,0.503045431869559,-0.6617639985585292,-0.21985860210249025,-0.3959561040239204,-0.40237109829277506,0.42052571442708336,0.671578996130563,-0.03550196733870016,0.6413908197504941,0.5258542934718713,1.0,0.6658262937601439,0.43598533186304794
Thal_VA_L,-0.5073879559432957,-0.2337461153805465,-0.1373390211090927,-0.22875335301261646,0.057537522853652164,-0.4119581950577973,-0.5700471439516618,-0.11228664464673825,-0.5000714033558212,-0.46921109621462026,0.34708461509593264,-0.4236589040691628,-0.13616265646613182,0.255353323378818,0.1756665694778823,-0.009433429350496441,0.6780640635032217,0.7963677384139443,-0.4288990967468059,-0.603624659933769,-0.016241512036920813,0.5556853063632143,0.46533769751687665,0.054568351443761695,0.42438038600733846,0.35087691500019846,-0.6377772315773487,-0.04688550948085428,0.11620164025376363,0.3521914961402598,-0.26182701565026234,0.6977039287366902,-0.23617802157743314,0.17017622129628435,-0.06416209393344584,-0.224388569109574,-0.25878949408445334,-0.08673549535564039,-0.2834167169758707,0.5634687534769857,-0.2092317629342048,0.11059589342292253,-0.013238682049151483,0.2544928200955645,-0.18547473426568528,-0.3436276094545447,-0.23823854693536986,-0.4622707252256413,0.5520345688851267,-0.6129729942872477,0.2540327838201546,-0.6167568997040601,0.2581372764743692,0.09929947838908898,0.08198482128355156,-0.04449584129928295,-0.013553823954684815,-0.5262999488843998,-0.029860430909641286,-0.08924879761268655,0.42853969353890625,0.16715844716891023,0.42190174639929,-0.6069861880047948,-0.05045851531251238,-0.5001432881711989,-0.18797979439453796,0.4984448441910648,0.7846882810150925,0.042191113456688405,0.6547789719061342,0.21267044125418802,0.6658262937601439,1.0,0.32008464991929325
Pallidum_R,-0.061940928175376504,-0.4052153115230142,-0.18313233892205724,0.03488180478991556,0.2680410911712822,-0.34430843999730876,-0.17894776029150122,-0.27412581430005095,-0.07951009010718535,-0.32365703460026374,0.7465633469984954,0.08291290906116912,-0.17536520384571766,0.3177593252248238,0.4949144447671609,-0.25265746177502296,0.3311020549506751,0.5867492515479316,0.02549914184702269,-0.1621696579645813,0.4719362245171262,0.5997276257729134,0.3274911746831953,-0.15981137762579298,0.6203813593150489,0.4058868778486978,-0.3918438278464169,0.41743717371099165,0.2057491748541079,0.4395936952161435,-0.11208374196864417,0.5877299277753965,-0.2214112192489551,-0.011099319133281464,0.5036424596536268,-0.05228632421691769,0.2885225644022531,0.09382278207522704,-0.1986934327567488,0.6222371504695428,0.40826888328647504,0.16905954347509966,0.5089019298637647,0.6756862290751701,0.042694036376252346,-0.3247667636060789,0.3185214115275192,0.1490604938242842,0.6059091697771734,-0.01846669634172998,0.25296419433322,-0.15311387346083316,0.48162880692218435,0.4067810780081519,0.048461949806393144,0.48137737099155664,0.5139953393799906,-0.224461354333786,0.5352415807086142,0.2986301665648092,-0.032500677107446474,0.643599727017636,0.6826954935860422,0.016979882377396706,-0.010738755148442988,0.009483497211668945,-0.07510528367752199,0.28633835236230787,0.6153164030610131,0.2290074865203537,0.4918292269757494,0.6161498851059565,0.43598533186304794,0.32008464991929325,1.0
