,Olfactory_R,OFCmed_L,Temporal_Pole_Sup_L,Red_N_L,Pallidum_R,Lingual_R,Thal_MDm_L,Cerebellum_7b_R,Pallidum_L,Heschl_R,Cerebellum_Crus1_L,Insula_L,Amygdala_L,Temporal_Mid_L,Thal_MGN_R,Cerebellum_Crus2_L,Cerebellum_7b_L,OFCmed_R,Calcarine_L,Lingual_L,Rolandic_Oper_R,Precentral_L,SupraMarginal_L,Precuneus_L,Cingulate_Post_R,Postcentral_R,Thal_VA_L,Caudate_L,Rectus_L,Thal_PuA_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Thal_MDl_R,ParaHippocampal_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_4_5_R,Thal_PuI_L,Vermis_8,Temporal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Cingulate_Mid_L,Thal_PuM_L,Insula_R,Thal_VL_L,Parietal_Sup_L,Thal_LGN_L,Frontal_Sup_Medial_L,Occipital_Mid_R,Parietal_Inf_R,Thal_VPL_R,Cerebellum_9_L,Parietal_Inf_L,Thal_IL_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Thal_LP_R,ACC_sub_L,N_Acc_L,Frontal_Mid_2_L,Thal_VPL_L,SN_pc_L,SN_pr_L,Thal_MGN_L,Frontal_Inf_Orb_2_L,Temporal_Inf_L,Thal_AV_L,Caudate_R,Vermis_9,SupraMarginal_R,OFCpost_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_3_L,Thal_VL_R,Frontal_Med_Orb_R,ACC_sub_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Cuneus_L,Frontal_Sup_2_L,Cerebellum_8_R,Vermis_1_2,Thal_PuM_R,Rolandic_Oper_L,Temporal_Sup_L,Frontal_Sup_2_R,Angular_R,OFCant_R,Fusiform_L,Heschl_L,Postcentral_L
Cerebellum_Crus1_L,0.6237274315228455,-0.7447688419933923,0.1829422264785835,0.200802049176154,-0.3247667636060789,0.8288111716541446,0.23940348548311363,0.7519124884205605,-0.05790138518570654,-0.08773785082686336,1.0,0.3531841755743531,-0.612190369227573,0.12759842207887875,-0.6978301126855649,0.7959555571953825,0.8313381759756778,-0.4924290533301012,0.8836034409120554,0.7992980169762246,0.2311539614737051,0.4717816945340389,0.5801366457179066,0.06368670086948372,0.4455045018184278,-0.085030658778524,-0.3436276094545447,-0.2917752572403403,-0.7696578426776797,0.1700426083813081,-0.24606322163416103,0.06778641922595889,-0.6236133059138886,-0.5122995699117107,-0.011115480570994892,0.17141808811780085,0.21016276735749673,-0.48571010537391895,0.5057386614178645,0.39806554923438225,0.016351829014882985,0.7537871032534956,0.2691169553735289,-0.46868560849445345,0.3647999051288297,0.5362508999350144,0.0035170468392448943,-0.16141610655889876,0.191634041905306,-0.05974008161486654,-0.2717676230244254,0.7444756016324172,0.8542103208376621,0.43842964347449104,0.09975712991337948,0.6223638420352969,0.5298325452961885,0.25684744232374807,-0.5209003933269457,-0.42004197211025973,0.48453134226631817,0.3496014322712837,0.09761445042464058,0.6103282160272525,-0.19468665543750271,-0.28355125276023174,-0.35240844414408634,0.19599815541796425,-0.2593836125394111,0.8393373641361718,0.13914015935981652,0.04519080349284425,0.7973385363547829,0.5240615455604822,0.564259047357745,0.5053206012074412,-0.6716828989236856,-0.12449435729837278,0.355901843999631,0.2464813616939616,0.4194539933052581,-0.08474640877195158,0.7447764207631279,0.28279555164931086,0.8232682973758175,0.888511088571289,-0.0951606028467014,0.2980359422061281,0.3954301784037245,0.08473165574835118,0.32990434092425486,-0.3646792221282737,-0.06392158644986291,0.06286879581006953,0.4995413768034517
Insula_L,0.48055580176498686,-0.13088253960319796,0.37125886207821324,0.008274999439461857,0.32974084467172815,0.5206162711548407,0.47131389205802043,0.3565506568102389,0.47818372977224083,0.17095851029273357,0.3531841755743531,1.0,0.032618343158374176,0.1820173762081429,-0.24890032252764002,0.3081782170255156,0.3287463972359461,0.1445115181167887,0.38546205851273435,0.5227664264769735,0.6715819511592778,0.23746270124935273,0.138603643198207,-0.08362737698547845,0.5426197920746284,-0.12036236223031586,0.06524239823381058,0.3353035727908815,-0.1338049834827071,0.4680799796840412,-0.37123155465634833,0.5503222276666354,0.016370564959268866,0.2257208327960662,0.19613967985304515,0.45353357428285057,0.5404532435588943,0.0705340757086875,0.4171193430827037,0.4083717153933223,-0.22920414414357787,0.41790913860903284,0.6407287244995088,0.19816624122763182,0.8431681690688982,0.3384198516585906,-0.2722757124055177,0.2611523636852931,0.6362448948545827,-0.27277125260116464,-0.3435118304606323,0.33747676093659296,0.4368963017010605,0.07337337541740645,0.12883726990889374,0.5565735552808398,0.41633021651797864,0.4647001047904077,0.03890658553629028,0.08615542870828291,0.5866408294913671,0.5311735727153907,0.1045488260820987,0.25910916114095395,-0.057635646222016355,0.4678296571102275,-0.0183256448788887,0.0979750522150642,0.4793127294778146,0.35358069540488246,-0.07474004460919899,0.45249201210024603,0.3389548388145817,0.37726205513782407,0.6220630792650245,0.2692827125711493,6.28486616334253e-05,0.37055168710078334,-0.17836242725367088,0.6480149373630057,0.23228179071746063,0.41639115319743314,0.2054117036418283,0.5748855881758504,0.377365167525249,0.3542022502564721,0.279733765783081,0.7108896817295273,0.5452042932392653,0.2787555329246941,-0.11716247706517124,0.2983066486080455,0.3283968833594348,0.5452538154497643,0.2124017142342763
Amygdala_L,-0.5292992449279457,0.723504978069387,0.15937142126220843,0.08792493417451144,0.5997276257729134,-0.6118616795249453,0.16349321997020017,-0.6219240136971075,0.4835394747332358,0.26682977671108105,-0.612190369227573,0.032618343158374176,1.0,0.1487598515714579,0.4707897658465868,-0.6768605903440867,-0.3955329212031573,0.7601958616956475,-0.6348625302146653,-0.5246034069175792,0.1360740532117161,-0.4006002581453047,-0.5550949493921501,-0.05688787891646753,-0.14845904825682035,0.1843834539080636,0.5556853063632143,0.6921884200974523,0.8287990729293415,0.16662731295569302,-0.12035769089153606,0.27897603897998013,0.6814401515487464,0.8149858641585731,0.35858706815959496,-0.048866464608805685,0.23595376321752998,0.6895849672913574,-0.33280921954026194,-0.31419239487304457,-0.3071616436449455,-0.6238827268525798,0.23137888670185475,0.7565205537562388,-0.07076766035958712,-0.4545684672052836,-0.28838724295698376,0.4528330703785997,0.28527965175125847,-0.2036944887000048,0.15785047001836539,-0.4264551716204434,-0.6198161890612589,-0.43680113140305116,0.3458069314308419,-0.45401158875589204,-0.43621504910566866,0.174724380293997,0.7525094074086125,0.6076610348508334,-0.13857394756727934,0.016169871332965453,0.11811462306682895,-0.420219138632875,0.18118878362825513,0.547716868774349,0.6996349194461574,-0.21839088959485173,0.6242062876392844,-0.5178032500063317,-0.07897276250373618,0.156128021937811,-0.6783876996670212,-0.37948984725756396,-0.029704165090947802,-0.410273579501979,0.6631535943278177,0.32555669118705743,-0.523431142462919,0.25482562928075103,-0.1723043690111083,0.3759532332377999,-0.6614344403975622,0.09072517625257918,-0.6616812601445826,-0.5852639477785995,0.45121303948193714,0.07616463086885471,-0.1279150257286039,0.3136569124895956,-0.3399055105391537,0.6922763793684606,0.5300111531640693,0.34768400848756675,-0.38638008309283717
Temporal_Mid_L,-0.10476596766714526,0.0704872468159629,0.7453091123916344,-0.1416125979689556,-0.17300269844968627,0.25465241229283775,0.2283354488102586,-0.06753434963416956,0.635020983199056,0.013392383070780098,0.12759842207887875,0.1820173762081429,0.1487598515714579,1.0,-0.20341183766171367,0.05212298079142333,0.27638630398895586,0.2791532632737106,0.041303456493735465,0.38382914734351087,-0.08475327978351505,-0.4296624633839211,-0.038516356434233304,-0.2385995487138383,0.347845620994052,-0.17467750889822792,0.34292225493438483,0.6062201603889282,0.05524697340911955,0.01940313975570337,-0.5285672284870957,-0.36857551694299895,-0.15497289381806523,0.2966054136176092,-0.17266407527076771,-0.08751427812261443,0.34305939987626816,0.3535758114873865,0.20833405885810727,-0.04357286460224865,-0.43428093940875684,0.17476444473956648,0.10745998658615992,0.36658483964670463,0.18687328673802545,0.2590553934424705,-0.6919076598251356,-0.06278612772300354,0.2631522275311171,-0.4417814031753349,-0.17777067082405276,0.25505499891216665,0.25108597140377087,-0.39697600326239096,0.5301670580999155,-0.2969758029308244,0.08816716422595804,-0.15711158642761353,0.36458803777207777,0.6490614563230499,-0.1269243473059849,0.2076861165755504,-0.054660234164083346,-0.06283682564915584,0.03662258498559889,0.3065759350967239,0.6358705726700146,0.09699153227017135,-0.08143728794221286,0.3687644089240458,-0.3078232709643296,0.22043236637366204,-0.11266463735299569,-0.18288215173649444,0.3503588892419576,0.49003564346373024,0.2659479184639688,-0.45947526854727067,-0.49332471714995313,0.38693527061092614,-0.3513714395398173,-0.14311939078986427,-0.2447910404248201,-0.08393146094473941,0.047314565539566845,0.06608322727101815,0.07115279926505237,0.04852355611404899,0.5606417425296261,-0.07298168479901922,-0.33009411356062257,0.04944929651741575,0.8024361095664784,0.6641977044241624,-0.2569845282180928
Thal_MGN_R,-0.34314413767242435,0.40026813485734847,-0.4389544945928374,0.2157241748774622,0.2680410911712822,-0.7211880462219092,-0.10871779147780503,-0.7757822318878437,-0.022941015650582486,0.43690046729594134,-0.6978301126855649,-0.24890032252764002,0.4707897658465868,-0.20341183766171367,1.0,-0.6764624886784858,-0.5999750643081927,0.11875022447347505,-0.6664033918779411,-0.7156660797531768,-0.08068872518287927,-0.14037102208530755,-0.27860005796902637,0.37527623433557117,-0.3969341159141376,0.506861814560746,0.057537522853652164,0.14321705566388768,0.48416831189362225,-0.1921942246442332,0.2643914290128825,0.04056351917271008,0.4299599469604024,0.47790157242007775,0.3783248836491879,-0.4366078255429354,-0.013916210109706005,0.35952566139191927,-0.6745930411692458,-0.6311784631865162,-0.09232357102612672,-0.7553488230028965,-0.05693514210795558,0.3246213375318132,-0.20338942451162803,-0.29197259409525117,0.19118527590407652,0.11554726859075005,-0.010765477335382237,-0.045216187657565306,0.6156492567764018,-0.6926374363644817,-0.7700591486883522,-0.03952034157566378,0.029294031217023182,-0.4335623891161146,-0.6938665819626109,-0.024851346278427788,0.5246608602395495,0.17683650811712,-0.2640243722821122,-0.3232520055947818,0.32491442872604104,-0.23311780336296575,0.18712281672986006,0.19964794253202298,0.34580567080252794,-0.24150095739615107,0.14427804485736337,-0.704117836366168,0.30871559941118076,-0.4145150259777312,-0.7418768124438756,-0.3160408030986751,-0.2856256337848942,-0.32060417895022597,0.31599196616728703,-0.04104230187738805,-0.10714012482007786,-0.10540904873511932,0.06651124878833248,0.23358654133242537,-0.6037485309970404,-0.08188650963837109,-0.7765594022606261,-0.46133427901063384,0.38606489251248255,0.04924692015644362,-0.1763418240471981,0.33211003002714534,0.07298404577738761,0.1182914275707151,-0.035201380564848186,-0.047871122990710196,-0.08223772839859066
Cerebellum_Crus2_L,0.6331581866379232,-0.618289766254735,0.12133847954284668,-0.08054832807368324,-0.33540365805157646,0.8136228688029287,0.05755388249821192,0.8268932893202027,-0.133611429270186,-0.2729202809059905,0.7959555571953825,0.3081782170255156,-0.6768605903440867,0.05212298079142333,-0.6764624886784858,1.0,0.7170684534686461,-0.41444715093293616,0.8657384307533281,0.7766597208909976,0.2036219451109773,0.4098734455177213,0.5880345360414775,-0.03818070288248581,0.38420786952802527,-0.32209247269352115,-0.2996145003999338,-0.3454771045684358,-0.721578572098103,0.1619364518965665,-0.06630929141719202,-0.0323278199300493,-0.5653949956815374,-0.5329445387066767,-0.2724679095738053,0.3469032625813422,0.06880098643820004,-0.4891412220618537,0.5307115046038331,0.5343285329102655,0.20842238219821332,0.7549114326856018,0.0960027874009113,-0.5167499258869052,0.3266459518245032,0.5228914939807409,0.09725933360624173,-0.1268465557664901,0.08508556366799085,0.14072715140838404,-0.4218515726614025,0.6929118304729717,0.8027239481680205,0.40226198433123167,-0.07808883813248198,0.6208174018383402,0.5890570482624267,0.051924802928623,-0.5664828798227945,-0.4278898383790817,0.3713994882507459,0.2976631517953286,-0.07827625090343346,0.3784215763038209,-0.11743939834597715,-0.25214290335700346,-0.5335926290514234,0.20820550665563786,-0.2580406982888106,0.68305652710251,-0.048284156075973264,0.1946352755973601,0.7984355975237892,0.3639533155051861,0.36500073553673695,0.5355777017268905,-0.5620343066658772,-0.05766586689094844,0.4028982449650115,0.09734362167434925,0.17944973810366857,-0.25904307642284985,0.7518466480446393,0.19878910450677287,0.7861208479016979,0.6859944954995363,-0.36322676620174005,0.11216451590357701,0.29129845428609147,-0.20228863749090645,0.19783317302349832,-0.3322148390315505,-0.14565391050009352,-0.026902531899219487,0.36736846390928524
Cerebellum_7b_L,0.45839158932909546,-0.5962500420145332,0.20661627003173996,0.1654751864174366,-0.2736355273689951,0.7067232540826921,0.27370237010120063,0.6168349576562621,0.06953427643451116,-0.03463954031886408,0.8313381759756778,0.3287463972359461,-0.3955329212031573,0.27638630398895586,-0.5999750643081927,0.7170684534686461,1.0,-0.3035589302297542,0.784166907598403,0.6987826513613575,0.2612229034796089,0.35974210182115596,0.5341735746009353,0.12456318409250189,0.3831297032904799,-0.02445014115340151,-0.35041422818998647,-0.10555097516539541,-0.5800074415310811,0.1346115732054101,-0.2773016558859216,0.06874387943464617,-0.5706624506915229,-0.33097088289957405,0.06508968998534792,0.12488669990901904,0.23378810797126348,-0.30683727116966625,0.3804225485480239,0.29331899617725665,-0.016388634527764057,0.5952687312263585,0.29113033114260534,-0.24440964059289189,0.3362413158221906,0.5848258820085775,-0.09422231498529246,-0.09720243251896701,0.2934939197065096,-0.11825551628879039,-0.22140460670440198,0.7196876706245143,0.6883236733367294,0.3820580410360345,0.18821896928150883,0.4924706466274727,0.352681680748652,0.18004278055596654,-0.2910900191471018,-0.27884132061703576,0.403769745204247,0.27661638790715803,0.2061327680532444,0.45902039754278223,-0.10153385751731271,-0.12042891451279587,-0.15359973593781243,0.2339156891065652,-0.16707729748824857,0.7028169857875075,0.16403774141074262,0.098740671819068,0.6120378436251688,0.3284339401319766,0.5176229620470479,0.5615638269234519,-0.5049298995798073,-0.12346213009256837,0.23817423428550474,0.2197180125102239,0.3624904300729,-0.0630631363815832,0.5856779596974242,0.3118667932793371,0.6458070288062484,0.7703468504440326,-0.016571799924608402,0.3091228999162766,0.466150896943514,0.17318760791555715,0.3300229855822321,-0.2765799097817587,0.13037776709576335,0.2059284321520072,0.3883897396651742
OFCmed_R,-0.503440417801551,0.7690983993645443,0.5123024172058429,-0.29578745412850926,0.5745977838262454,-0.30747834415472486,0.14825666420143074,-0.24327268838298818,0.5799615977933699,-0.10546824345020446,-0.4924290533301012,0.1445115181167887,0.7601958616956475,0.2791532632737106,0.11875022447347505,-0.41444715093293616,-0.3035589302297542,1.0,-0.4656482085129811,-0.19562346203256167,0.1403680007498862,-0.48185782968181207,-0.5352995699162956,-0.456544918569741,0.14866968969018765,-0.36978049310784017,0.6727091188480189,0.738945791335248,0.7645162158306779,0.2946737740224987,-0.12851723720482325,0.15652598257768577,0.6629033695267385,0.653474899804425,-0.11674824244736602,0.3813415624985656,0.1977798024270582,0.6085274015511475,0.05033397497603537,0.1647913027409224,-0.15114531891325622,-0.23945942588377797,0.16828718946657129,0.7034435282309114,0.045328306631499726,-0.4004059117730235,-0.38189023410771983,0.4119158178311491,0.25444301850917506,-0.0491656528673401,-0.341879713294053,-0.20324250389238366,-0.2812148443341672,-0.6235710114522759,0.16087263785561556,-0.32366616921811303,0.03760283342673766,0.04850239031728716,0.5578650873720086,0.7508683474688667,-0.12130623083304043,0.16034793076667633,-0.23814943203932876,-0.5904025045630993,0.15140048807615591,0.5333251873890166,0.4840800030240087,-0.14795650144931563,0.6301227603627192,-0.34515621503036215,-0.5478754586466815,0.6183299431525496,-0.36356159148055567,-0.3597374383546586,-0.05456631256931559,-0.33474642181554887,0.7998397725999504,0.40657411022051115,-0.5811558535466889,0.2908082634148601,-0.5585236600989557,0.13980199352394312,-0.4758599765983059,0.0834468825573563,-0.32931991532741867,-0.6343581691569293,0.1685893361521602,-0.050613200910866796,-0.06830098510828728,-0.14902789653542323,-0.6746132705896773,0.7690161280675841,0.5605268869858379,0.4910549794599249,-0.5470045394534079
Calcarine_L,0.7108414050312776,-0.7470224483667847,0.06372655164853082,0.11181017792189027,-0.34430843999730876,0.868391526747266,0.20204085579121878,0.8012712487074575,-0.15466376473059384,-0.12020510556239426,0.8836034409120554,0.38546205851273435,-0.6348625302146653,0.041303456493735465,-0.6664033918779411,0.8657384307533281,0.784166907598403,-0.4656482085129811,1.0,0.8240692781741459,0.2879850165334279,0.5401077465608909,0.7208854400751165,0.18000624284260466,0.3850085901848629,-0.11747450843725617,-0.4119581950577973,-0.3713619652388657,-0.768907979967487,0.10365296662664589,-0.09135144797930182,0.058787097149772434,-0.6348826437542382,-0.5283989660686766,-0.0999366808383436,0.27970057215711025,0.1566614790387559,-0.5149265732840027,0.4813526561342406,0.4413683094319653,0.12777158570443858,0.7360285524180565,0.19969416065915183,-0.5557942835439704,0.40847857163581414,0.641885837945048,0.16071539364914228,-0.05353659522735887,0.15097748963201632,0.06207905169699177,-0.25969176565024427,0.7494246477656322,0.8144345102495476,0.5889923788126958,0.024839793600943145,0.7053461318692753,0.48538056095820403,0.1409947618762197,-0.5211794538173308,-0.5228709021327627,0.45272958262749585,0.33188917118400824,0.13480065039596564,0.5176821560020192,-0.18549603545309534,-0.252243642134222,-0.48085437441866724,0.16731119251820856,-0.2574884678985487,0.7326323882217963,0.16993964944362086,0.10989266547207938,0.8183251472909254,0.5029071060715246,0.4935638289392354,0.6211061725962574,-0.6948804402322095,-0.02385398695831935,0.5154200601956498,0.1680066011497854,0.3762043381364377,-0.14434324928777575,0.8360356212023441,0.29587964919659676,0.7913632535042,0.8301312653926403,-0.23548078987942922,0.2570196859637049,0.3884618637365011,-0.02238491519169974,0.4222236363637335,-0.363232303795457,-0.13039623021377317,0.0079514415103061,0.5535432908013551
Lingual_L,0.5902071938705495,-0.5389733540058264,0.48019307963068486,-0.02177787072911769,-0.17536520384571766,0.9636377016318046,0.3033619004741408,0.7891504918751937,0.2440051367151222,-0.2280772081958249,0.7992980169762246,0.5227664264769735,-0.5246034069175792,0.38382914734351087,-0.7156660797531768,0.7766597208909976,0.6987826513613575,-0.19562346203256167,0.8240692781741459,1.0,0.3141379086926759,0.2624721604660476,0.47470886267781054,-0.16849566051169168,0.6971126004405698,-0.38357118880644775,-0.13616265646613182,-0.03847850746338794,-0.6124958958625414,0.3346385568515575,-0.30170449618290573,-0.017634972431621727,-0.5313297623081372,-0.3135866384867954,-0.25880522352840885,0.49547533526534315,0.39737815647811475,-0.3099815117231426,0.739128931226519,0.6337133860389574,-0.03733696332292519,0.881519386798815,0.2902510935759504,-0.2559364897618015,0.5149110651626709,0.5925204255439152,-0.20617148741654068,-0.081241457772229,0.24689431849786073,-0.07407037312387774,-0.5357760275408987,0.7769099395319597,0.9364080890855455,0.18380269279074027,0.04464730727398981,0.6295002589998971,0.6880158054186447,0.18385848094701226,-0.3742868399943154,-0.14266921632548699,0.425189916601718,0.4463888519711923,-0.05755654035570954,0.40753427360609473,-0.06229983361318813,-0.09275225224345326,-0.24806288518303174,0.22193030207207656,-0.10569300890019587,0.8041133824889483,-0.18123959644759838,0.4048089595780833,0.7699344342273603,0.4584722169543198,0.6373668627575387,0.6298134489222349,-0.4172723952720018,-0.05197656493252015,0.13511906217278433,0.49931527360426,0.08804026172146216,-0.16177671626632825,0.6452770534551194,0.2593558175583172,0.822486684770465,0.6781995341050873,-0.15217085065613925,0.280988321832554,0.528461021200808,-0.16730652488092884,0.008844135265215733,-0.17898216818605905,0.24255724952513638,0.35782885502125555,0.27484145720236897
Rolandic_Oper_R,0.24868831953614978,-0.06548802223875373,0.12762132043083663,0.22182048329504347,0.5036424596536268,0.3430173037899772,0.3794049347393572,0.23640075523256346,0.3312671898037058,0.4461681537351991,0.2311539614737051,0.6715819511592778,0.1360740532117161,-0.08475327978351505,-0.08068872518287927,0.2036219451109773,0.2612229034796089,0.1403680007498862,0.2879850165334279,0.3141379086926759,1.0,0.35394504158541634,0.10383864019975014,0.13434527672392801,0.41011811755925875,0.1805134772962917,-0.06416209393344584,0.18488039513539092,0.026823802870202595,0.5326357172208028,-0.01622419457319019,0.7893345399031051,0.03771763911117222,0.2214428087229412,0.5146622858600568,0.43978154125373026,0.6672566861890884,0.014993272420971489,0.2713254638497573,0.25211426179370794,0.06368226846945396,0.17946469341699478,0.7641817266490764,0.18601396799954278,0.7874615824548785,0.16272494016716893,0.06620878640953345,0.18883596350007056,0.5596168625686351,0.07921662133230577,-0.14040361054398962,0.2013247720002601,0.20075021057097203,0.18908702972816574,-0.017342114391360644,0.610152368032818,0.14654603065468055,0.5509107595437364,0.025221243128700725,-0.07406388231201103,0.5709563709594705,0.29532494141240534,0.25827715148209324,0.289064987023585,0.04978803120815008,0.30175871386748765,-0.007722792724570432,-0.06143605253683587,0.48626542309463555,0.13241061504363974,0.1981180294076796,0.28123873171356306,0.23845468570311013,0.36252838322480924,0.5391337618350838,0.02376399733425809,-0.05140076646824212,0.4323125735040778,0.09196717828647,0.6088417028163235,0.4304501700241681,0.695302447892309,0.3127452617811122,0.5958654542417388,0.18490055275056497,0.2882327041849411,0.3861648251776783,0.6827938491894281,0.28215313237114115,0.5070886471962429,0.101594886102821,0.36899258210500663,0.17877394882221687,0.3495169324791378,0.3157759406330413
Precentral_L,0.4244323696771267,-0.5487831721389071,-0.4343029678455077,0.5600483391836073,-0.01846669634172998,0.3700905008662032,0.18643892226375183,0.44206683311715284,-0.29478416743658087,0.29903462871012865,0.4717816945340389,0.23746270124935273,-0.4006002581453047,-0.4296624633839211,-0.14037102208530755,0.4098734455177213,0.35974210182115596,-0.48185782968181207,0.5401077465608909,0.2624721604660476,0.35394504158541634,1.0,0.7822638349289314,0.49598213158857374,0.08762398716620994,0.2272354822486586,-0.6129729942872477,-0.3482720165353005,-0.4616083123993859,0.1395703744509121,0.1101860054256194,0.251840095201731,-0.42138842395769677,-0.34100063522179724,0.2351196429388931,0.16485386044142558,0.14720144407533844,-0.48934321041299667,0.14422233283819416,0.11986341087073205,0.16874803075159395,0.2711861219657827,0.4934965037751578,-0.3939752828801244,0.2771202335960732,0.4359422812708772,0.5704338138664006,-0.17262525672471712,0.3284348871423198,0.07676863606900729,0.07306620404383263,0.3823594421887069,0.30523829871464087,0.8473074765646625,-0.22014352616173594,0.5322144086003896,0.029780034228119204,0.3013162660231591,-0.2927856948288222,-0.6693875326961235,0.7692208199267566,0.041256798560998766,0.3328592304474055,0.612352485742074,-0.014521245478328481,-0.3015303918352124,-0.5123430753280628,0.1357697926414406,-0.16829252399245195,0.2757474468468471,0.4220611563671481,-0.1711896658858844,0.5300680753381977,0.45735921335612534,0.223057850850623,0.2113893484892264,-0.70209219221382,0.06720132998284849,0.5397382605752125,0.07970025913429249,0.7639498760364651,0.08153958940240125,0.6659962423474881,0.6679100275601645,0.40860201880223174,0.6107273377046417,0.1568552847879536,0.581817266276745,0.3735389761117169,0.3247174745945119,0.5360824084796272,-0.1892543669146261,-0.43235622522596917,-0.17465307542741734,0.9365255392499634
SupraMarginal_L,0.5211691589818326,-0.6538004787975895,-0.27665743413174587,0.43039849942328007,-0.3918438278464169,0.5313924616390946,0.1785803952142758,0.4540542699231673,-0.2696886982024655,0.13394523507814873,0.5801366457179066,0.138603643198207,-0.5550949493921501,-0.038516356434233304,-0.27860005796902637,0.5880345360414775,0.5341735746009353,-0.5352995699162956,0.7208854400751165,0.47470886267781054,0.10383864019975014,0.7822638349289314,1.0,0.570837365457773,0.14861143287179207,0.14450101392908377,-0.6377772315773487,-0.33896094065769966,-0.5911373303141448,-0.1219787447810692,0.051719322115809624,-0.15735866940254337,-0.6509271425991593,-0.4060291415118747,-0.022676208438093988,0.04068612224781798,0.052282092574273596,-0.4726147657707315,0.1667568629925758,0.07898350326649496,0.11591972794310278,0.37150298574650986,0.20031972148343596,-0.5440126352798287,0.20113955204490727,0.7230322215025842,0.4545836045601743,-0.3038875160268535,0.2353658950011641,0.00996735060609329,0.12147736619670554,0.5425759130970256,0.4358529114479347,0.8639413528088121,-0.09640606268594457,0.4072431219873373,0.022327965821852386,0.025080216851808487,-0.24857484192736723,-0.5491154246771257,0.4900661808645285,0.004044583827364083,0.3134023393040804,0.5766642756111822,0.024402130102403666,-0.2909312042666748,-0.3749587843273798,0.2854599931327874,-0.46319476536727233,0.45781183109587226,0.39610088158092815,-0.17496200199554096,0.5071222790075671,0.33285383273931807,0.18566118693861264,0.6102815495289224,-0.7204640386020809,-0.29055077975437194,0.6084796922219907,-0.01720129048695155,0.5368826487708224,-0.284708969083949,0.70562575274803,0.45374203039479616,0.43583460062206303,0.6769659172102339,-0.083545205738452,0.3690493482421779,0.5704675551018269,0.11882218242133062,0.6143810179529039,-0.40627227208803224,-0.24874298458993646,-0.043119989050037964,0.8512513959455981
Precuneus_L,0.20293832144625906,-0.3095915755721798,-0.6253882057306989,0.6633761859854788,-0.1621696579645813,-0.1178214546027328,0.08621737770550668,-0.30269694510153733,-0.31951846675915374,0.5707208959336723,0.06368670086948372,-0.08362737698547845,-0.05688787891646753,-0.2385995487138383,0.37527623433557117,-0.03818070288248581,0.12456318409250189,-0.456544918569741,0.18000624284260466,-0.16849566051169168,0.13434527672392801,0.49598213158857374,0.570837365457773,1.0,-0.2777725757365684,0.8136614250291828,-0.603624659933769,-0.3005890592443146,-0.10258322591030487,-0.34174295979741764,0.2610396574566666,0.10083289215285354,-0.29295929039145585,0.003053741568332995,0.5572603796776696,-0.42501437840441775,0.09254388438131037,-0.149678512836842,-0.4689702862505492,-0.5431146303146156,0.034465360734778294,-0.36004691116853155,0.13849157326216932,-0.30850717743554634,0.05318898076446531,0.43074648497568646,0.5462945148683187,-0.1831254115640606,0.1403723829798288,-0.003595596521457125,0.7967864024637046,-0.042548250432642654,-0.28344153567991603,0.7890822683851587,-0.022461991952455317,0.10569543547400524,-0.655349191926364,0.0768887020876904,0.1309633178121028,-0.4581320663825462,0.1068365058216188,-0.2872639141135898,0.6581164916138158,0.45780195711527977,0.16324901748715706,-0.08388328482769522,0.06056643980143242,0.16348758673776811,-0.26086841675837164,-0.08337590234891862,0.8810223645773141,-0.5860200399630503,-0.20055495358680223,0.1193871497235694,0.009628760401892748,0.2641443524672431,-0.4172044529334464,-0.23718854641992038,0.5938784024555429,-0.11578165275838193,0.6959672360560837,0.17278473160999536,0.21693751332652236,0.2663767749752741,-0.28545999050503884,0.3274236446032508,0.2626258181984016,0.36611264187235615,0.23775380644942973,0.6156000641441949,0.8669848809735546,-0.29564003586434284,-0.23572537890271034,-0.15631492218662207,0.660177470392624
