,Cingulate_Mid_R,SN_pr_L,Thal_LGN_R,Occipital_Mid_R,Cerebellum_4_5_L,Frontal_Sup_2_R,SupraMarginal_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Precuneus_L,Temporal_Sup_L,Angular_L,Thal_PuL_R,Parietal_Sup_L,ACC_pre_L,Thal_MGN_L,Cerebellum_6_R,Thal_AV_R,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,ACC_pre_R,Frontal_Inf_Tri_R,OFCant_L,Calcarine_R,Temporal_Sup_R,Cerebellum_Crus1_R,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Mid_2_L,Cerebellum_Crus1_L,Pallidum_L,Olfactory_L,VTA_R,OFClat_L,Fusiform_L,Lingual_R,Cerebellum_6_L,Thal_MDl_R,ACC_sub_R,Cuneus_L,SupraMarginal_R,Thal_PuI_L,ACC_sup_L,N_Acc_L,Thal_PuI_R,Vermis_7,LC_L,Thal_LGN_L,Thal_VL_R,Cingulate_Post_L,Raphe_D,Raphe_M,ACC_sup_R,Cerebellum_4_5_R,Thal_MDm_L,Vermis_6,Cerebellum_7b_L,Rolandic_Oper_L,Calcarine_L,Parietal_Inf_L,Vermis_9,Supp_Motor_Area_L,Olfactory_R,Occipital_Inf_L,Caudate_L,Hippocampus_R,Cuneus_R,Cerebellum_10_L,Thal_PuM_L,OFCmed_R,OFCpost_R,Thal_AV_L,Putamen_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Temporal_Pole_Mid_R,Insula_R,Amygdala_R,Temporal_Mid_L,Cerebellum_3_R,Thal_IL_L,Occipital_Mid_L,Thal_VA_L,Vermis_10,Parietal_Inf_R,SN_pc_L,Hippocampus_L,VTA_L,OFClat_R,Temporal_Mid_R,Thal_PuA_R,Thal_VA_R,Temporal_Pole_Mid_L,N_Acc_R,Rectus_R,Cerebellum_3_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Vermis_8,Vermis_4_5,Rectus_L,Occipital_Sup_L,Thal_LP_L,Lingual_L,Occipital_Sup_R,Thal_VPL_R,Postcentral_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,ParaHippocampal_L,Vermis_3,SN_pr_R,SN_pc_R,Thal_LP_R,Precentral_R,Cerebellum_9_R
Temporal_Pole_Mid_L,-0.03529368522483145,0.18751010587143008,-0.7560402994809342,-0.12395299838514262,0.3335927980968123,-0.38215735760506686,0.1628471306625859,0.6346150981451132,-0.4871808560867239,-0.530169148876378,0.3928805648694328,0.018183445784220563,-0.09538159736373185,-0.4387067986220176,-0.18486434326190998,-0.16478729472156445,0.851171236470062,0.29405678718185924,0.6935478062567831,0.8552906256538041,-0.04128459472598815,0.08330346127668203,0.44898549048917497,-0.27180077852687445,-0.14864447322700786,-0.3148652204891854,0.5683465529569793,0.3986907300226522,0.31435163230896873,-0.23797325017539314,-0.07299387216731387,0.4162033373742528,0.24530492213886496,0.6620469535000151,0.29176488956359864,0.2010723715317672,0.6640480252889914,-0.32419265267791453,0.23267234661512687,0.8020031056155498,0.8548557277609343,-0.3969142528581311,-0.08630310582199606,0.40228999908897517,-0.4748372490616907,-0.22494448773418,0.1163861333274236,0.09478482194074281,-0.499017667964247,0.922442300285063,-0.4982472614225849,-0.13669159917513393,0.44326569427481993,0.5627408074437562,0.5243229588504825,-0.09574833099675742,-0.3677055138018728,0.19892592141134136,0.19232264152482495,0.8309729048749377,0.530728905497909,0.06240102904394516,0.5639723604066511,-0.1826594987453303,0.7412109002561876,-0.2290831596290695,0.34831924294217215,0.6031355085312561,0.06570248263745104,0.07141932710229458,-0.15158710890738142,-0.213459979290111,-0.14219919290906735,-0.04724129364135017,0.5038980721722075,0.19024170276239122,0.26276512742447294,-0.2377813593848485,0.8689069479662422,0.8298169167594158,0.3669121492279339,-0.5165912838507066,0.4807033035147636,0.39293577329819374,0.035344011753078,-0.12062848500126111,0.0719680058988633,0.05506730190432249,-0.6891117760726214,-0.33509377423507036,-0.14752407382666724,0.7997167971848861,0.11181466375647162,0.6390999748486272,0.28600005727034455,0.19926306617241266,1.0,-0.17466670572904577,-0.407664157289649,0.4412904996702735,0.11870789485407997,-0.1401654745229766,0.702411324739868,0.08028927920034618,0.7125184709725688,0.4984106072614034,-0.4746728041892345,0.019959195915400442,0.279043955121916,0.8386484516200625,-0.40635553735242064,0.6472598060031548,-0.04074875063194787,0.8059139961791456,0.3505223002542312,-0.4619754215998666,-0.11058512773731156,0.10495044266394885,-0.3498826413954564,-0.07609807451970821,0.31541180454970413,0.27562728444735546,0.031960951228257706,-0.5952879279715974,0.89652187457177
N_Acc_R,0.2807651084517916,-0.45756632503808414,0.1463778632180764,0.07241879917717506,0.3811448291220729,-0.024460798950194113,-0.5826150471516353,-0.41845075285999594,-0.33159442521668825,-0.4456180546239477,-0.22723258743667663,-0.5476452762379578,0.7547858744944785,-0.19879341501019476,0.5974704704338165,0.11107257636885608,-0.21783863913834148,-0.7487302276152483,-0.2726157321337896,-0.24688480196540552,0.7790443812114232,0.2893678203228539,-0.5452516662779265,0.5032416684735438,0.3907066737959297,0.769258756321161,-0.4819653672586828,-0.14062061067697526,-0.29138367259140935,-0.2763691420642195,0.6441820142763941,0.24981822641689275,0.09373265901451026,-0.460530859064384,0.4994531427307289,-0.3977025225697512,-0.10668622484447073,0.42014032343297786,0.3625600731842616,-0.3366111946741549,-0.2913678083172911,0.7468489999210869,0.5784062281186965,-0.39800477485109387,-0.4664642574373974,0.5082609849937796,0.2943520950584309,0.5710582779778924,0.6033227110338829,-0.13596466327158818,0.44253719991900053,0.45918136782142605,-0.5559893990176064,0.3845166682692386,-0.5320339000052644,0.488302120098082,0.1791162451010905,0.2627682574327782,0.11431885503693144,-0.3487686113608275,-0.3901466138579536,0.06767726250925715,-0.48359370494933607,-0.5246481862187136,-0.40078881848572345,-0.320489670037412,-0.3931884867906572,-0.10053958082080892,0.6140736648945221,0.5108450784488389,-0.4829862831467302,0.626717552826686,0.677690208856591,0.8211328343201236,0.49920091410166006,-0.2909796122514696,0.7124116477953794,0.308249539582346,-0.2801671236815133,0.06734150183754639,0.06644451413943474,0.7656795024517548,-0.057315723711401596,0.23582830562754709,0.05951538684212809,-0.38127409125824296,0.6466417693199253,-0.07124222855432516,-0.3571126354587976,-0.2567780059283389,0.34051713200440864,0.01335649333305534,0.7638298359392748,-0.03348556088673643,0.511791891009497,0.7966570848944525,-0.17466670572904577,1.0,0.6138988379729219,0.015151008726799366,0.280381676335872,0.6456491610283557,0.28715673009939474,0.6564027318864565,0.08567506008176905,0.24076850865182134,0.6663904523004507,-0.2509156441942166,0.2017573042318013,-0.2623861181310615,-0.005022651203007798,-0.27936143978726374,-0.41616091679338907,-0.2789953874051115,-0.5071749390586009,0.04884537843481872,0.471601440074539,0.13169289319316607,0.6297150537638043,0.7113785985259897,-0.20623632625066116,-0.29213307513549874,0.3129222650804123,-0.26473022571563426,-0.30553470924906845
Rectus_R,-0.0021446934217991863,-0.475620231857224,0.3614401380821744,-0.02412292660878503,0.050001093523684634,0.027683641708569684,-0.5070949376212611,-0.629617550800115,-0.16994597522440674,-0.12887897160639464,-0.11004488628711345,-0.5430202784928214,0.6797107566528012,-0.14550731726818494,0.6482951891333384,0.2513094915192075,-0.5956748424836393,-0.44120856424249055,-0.6910101818491651,-0.5664056506341,0.5043719098160604,-0.049390416041482844,-0.7914200293359936,0.5316048633884193,0.08567894677726008,0.7876213057182946,-0.7248755213957868,-0.5307628526865747,-0.5672745313167215,-0.35538569139472687,0.24432346518760775,-0.10441472529251701,-0.27445916957248123,-0.7393461032972798,0.37991434351346676,-0.0559788382385866,-0.18548757974612937,0.31493810431835334,0.363649551581171,-0.6323962826393957,-0.47483686452478197,0.6631112275396618,0.2336093471870367,-0.6317453456836883,-0.2484898421395571,0.6354330032156753,0.1550216291264468,0.635977336684861,0.769342924249869,-0.4740824974820675,0.7849390738955186,0.12239902460533453,-0.3938397740205918,-0.055582373552888455,-0.7170753019354978,0.625651501818034,0.17350071699738084,0.09574751181708814,0.09757233592112992,-0.686764089743033,-0.5469078197493269,-0.09086751789393015,-0.7275262811202207,-0.4807326899241705,-0.608429561978462,-0.4250651106713643,-0.5615431386760906,-0.48440542917449153,0.6042000781062299,0.399539737172759,-0.4500253490732215,0.7630743096792583,0.6439224907803417,0.7246430989533439,0.2684387720698017,-0.055966261405880714,0.48286806158203405,0.14650293870394493,-0.662023963876317,-0.3704387192125451,-0.12824975489549362,0.702837582075653,0.11503852016845845,-0.2753640887266041,0.021746144382954316,-0.36652419707085027,0.4710909482382072,-0.2414286737136376,0.09099435339092411,-0.13351125398306973,0.5092209730751851,-0.2100549767853823,0.3885771475554159,-0.42039341672512015,0.03531752914651599,0.4824811030055263,-0.407664157289649,0.6138988379729219,1.0,-0.3233680351345788,0.1389309710033636,0.8033485826702103,0.15656735914051562,0.5570506780002447,-0.3198226197561982,-0.014461552343399488,0.884706444930113,-0.4007018542301731,0.022328451757574513,-0.5571292271954535,0.053200896222983324,-0.4486706382657103,-0.48167546797033517,-0.6587978421571407,-0.49475529695141424,0.05383796140687117,0.48741140620751827,0.048270159272704394,0.7319200547745522,0.49352602955175556,-0.43495733960561445,-0.5615033147728453,-0.11079004286546879,-0.03282398769545456,-0.661700577935527
Cerebellum_3_L,0.619085700738759,0.4189501892665817,-0.08292378394677408,-0.32006025389506493,0.7636880137062787,0.3377188521038612,0.18566118693861264,0.36500073553673695,0.19289358550292127,0.009628760401892748,0.5232448909238755,0.10104723225659869,-0.058871740964927234,-0.30700525175102283,0.03949195664116381,-0.12139181190622646,0.4207463857266488,0.17110236164907772,0.35891178370970434,0.6081023291868821,0.1465753044699332,0.5391337618350838,0.6205126158906988,0.0676793323931929,0.36841246230903785,-0.13376124128808378,0.43649278212914117,0.445120524259621,0.08641839631048187,0.38352787111229214,0.31476562752992315,0.5246068773920247,0.46696310073263747,0.564259047357745,0.45996635650550205,0.2029339648854101,0.3002837210299134,0.15515650991475563,0.45269803323898866,0.5923871483350063,0.6079823493334399,-0.19708334419132936,0.11301933105361561,0.26229569974822325,0.09855501726800103,0.05300356593759813,0.24263754431972095,0.04302031732479779,-0.20129195761806049,0.46057607349929686,-0.21838445887684665,0.14283562976203265,0.3108621009217861,0.5770162979721639,0.49701721003613053,0.041298928248523305,0.0587624985669302,0.7125942050391944,0.4538255386340716,0.46737663841826255,0.5176229620470479,0.5744979746608525,0.4935638289392354,0.10967365428689928,0.5350242478818845,0.3277160899771298,0.3402104902727833,0.24848634981596887,0.23214076098231665,0.3360166743730931,-0.09937105818868314,-0.061113805888376636,0.15891232427116367,-0.05456631256931559,0.1999330465740759,-0.10841868835093126,0.3235146002437351,0.3501381230733642,0.5302923887964116,0.3040879894874031,0.5943744151876031,-0.01582816269417193,0.3503588892419576,0.8031273806062482,0.36882961545734105,-0.16236791274561946,0.031766480081699265,0.6100728319537247,-0.17900335377548393,0.2812422275663719,0.35039588369202335,0.34185162201080965,0.08327590730572508,0.21436677649829325,0.42481557078426446,0.09962733466242278,0.4412904996702735,0.015151008726799366,-0.3233680351345788,1.0,0.4143611806560238,-0.2346471796230176,0.41982933383986826,0.19100918299851136,0.38793993962699436,0.6691965179421935,-0.26592370445170366,-0.11499934198474195,0.48376963872991835,0.6373668627575387,-0.43286640020722705,0.48872340189810737,0.2870017295970714,0.41696224584536296,0.22890629717564373,0.295403286265743,0.1723050829082797,0.3891507712031135,0.1597590023178854,0.3409792403219428,0.370998832801154,0.35735220330777245,0.44277381139343813,0.08697776066501074,0.5235990414725458
Frontal_Sup_Medial_L,0.6966087258496761,0.2559964358116385,0.096552235109778,-0.23198842848574483,0.6107489748406536,0.5527206416713295,0.2353658950011641,0.08508556366799085,0.24646832234508376,0.1403723829798288,0.6087255788131266,0.07740712197700904,0.31347778533659026,-0.14901842881371946,0.5204613412982372,0.11614228747808503,0.12538208272438164,0.046673691648148274,0.07485967545656208,0.2822325319184818,0.30193602835741395,0.5596168625686351,0.23419923797743955,0.5770436352887184,0.4088263622143647,0.1139774314943473,0.1211879518019008,0.28631470828810485,-0.029609734101880596,0.4205559858098327,0.44006249409975423,0.35927434681397274,0.706503243656614,0.191634041905306,0.5432979874717474,0.33174123066013433,0.14208348358500747,0.23273567302068054,0.417317517481426,0.21565243765937436,0.24057271032260555,0.0760359493798959,0.14564896985114034,0.059685548079872336,0.030474546351555207,0.18602202712847857,0.7488232276672,0.22502208995864784,0.21313813028350773,0.15694552468166806,0.061481568043462005,0.16558254407121437,0.2571657077552051,0.5470772198121214,0.18226144062240443,0.19188175492467846,0.419067391316087,0.5605025362244093,0.4730833850090593,0.10753543754718044,0.2934939197065096,0.7023348534081046,0.15097748963201632,0.1640822850036412,0.21745195427755726,0.38899349634549335,0.21239378412312204,0.032779299938364946,0.5712863280881627,0.37918475677824204,-0.19076614121286165,0.24073827199454195,0.39369615784516976,0.25444301850917506,0.2536556156895743,0.1248364197013275,0.49911717932396754,0.3465944605790947,0.1685863814606362,0.07556217406859804,0.5723692818904705,0.36788863300611313,0.2631522275311171,0.46084563397466805,0.2266560997521024,-0.06744230334324053,0.08885257344035334,0.4900655213512515,-0.15566997614053504,0.21089350036525922,0.5898734696380245,0.21503743297161698,0.27240366789429427,0.10246670848847657,0.4638623833835269,0.22932838328938165,0.11870789485407997,0.280381676335872,0.1389309710033636,0.4143611806560238,1.0,0.09330362052863439,0.2311756777914083,0.3730587138687152,0.23373889388686753,0.5659598786720184,0.10251349153785788,-0.15711840825234577,0.3737161611838957,0.24689431849786073,-0.2574962850226352,0.2156320811353323,0.34724943321968677,0.10404710326999224,0.11797622693556672,0.39509560838103186,0.4311955213565942,0.7700091286546694,0.40622711098280323,0.4967922875704356,0.23394920839351596,0.17217875592106702,0.49559496918759666,0.05592490216329905,0.11419775449056917
Frontal_Med_Orb_R,-0.0422242154077147,-0.6304761532759723,0.07641215258851829,-0.023638788246174422,0.0915430593200268,-0.1433486080303489,-0.7204640386020809,-0.5620343066658772,-0.41942004280112005,-0.4172044529334464,-0.18855525978924467,-0.772870868056327,0.8352117138301378,-0.3959561040239204,0.7190157287905258,0.13067977102048184,-0.3987189978518003,-0.6259364429860521,-0.581793559501154,-0.4316821059585731,0.6492008094264776,-0.05140076646824212,-0.771417030351095,0.5258542934718713,0.05615883206973661,0.751523109679075,-0.7019734947529247,-0.4704927003240329,-0.5470637225615038,-0.6313553206454693,0.3074089949892783,0.004631090869062527,-0.4007163274280491,-0.6716828989236856,0.4635358126932639,-0.05794564387660961,0.0026796417752076728,0.2579783966812731,0.42052571442708336,-0.4938327468869723,-0.30661904382322214,0.6842021535353532,0.26351110478689743,-0.7241086685725343,-0.4897861343135523,0.6426096562123702,0.11878214964743423,0.7897663857730337,0.7444209462463428,-0.2376918879448433,0.6439839045609019,0.27399234923929017,-0.35060039745511373,0.1156566245316784,-0.5816474256242478,0.6248096967861667,0.18583048658921578,0.05541396032824531,-0.015747352631854145,-0.553164411035762,-0.5049298995798073,-0.1995150204728777,-0.6948804402322095,-0.7315973265545148,-0.4784885422666628,-0.6617639985585292,-0.5209816153221732,-0.40237109829277506,0.6413908197504941,0.43832107107212975,-0.6186782457892952,0.7017323824035376,0.660830793599138,0.7998397725999504,0.4209254457379628,-0.15963058925385099,0.6324838952328171,0.1556263588914261,-0.48589054493330125,-0.06499318668139492,-0.040938931135018064,0.4922635250278726,0.2659479184639688,-0.16841656079208434,0.08567084988230705,-0.4889737425239402,0.6658262937601439,-0.3170630428291678,-0.138844127682564,-0.24178929221378076,0.39180755051195953,0.05947628739130336,0.503045431869559,-0.28551553946185115,0.06373516427063444,0.671578996130563,-0.1401654745229766,0.6456491610283557,0.8033485826702103,-0.2346471796230176,0.09330362052863439,1.0,0.3949031314975994,0.6162214697824488,-0.1868495443915512,0.09473280650933853,0.8138650697774652,-0.5081751503884371,-0.10571053831999758,-0.4172723952720018,-0.01696071995137525,-0.45101151544223583,-0.7230954135476811,-0.49966431358685315,-0.5958537302832135,-0.11504253503898558,0.500120155445104,-0.03550196733870016,0.6136441278134577,0.5372603241843079,-0.40827531108728926,-0.5844317706355057,-0.16365985863697208,-0.2555762126491868,-0.44683479331105086
Temporal_Pole_Sup_L,0.08957099451962804,-0.1615845601569202,-0.3821747294611354,-0.3144597799404507,0.49659576979873116,-0.22834180754459485,-0.27665743413174587,0.12133847954284668,-0.4883779552310744,-0.6253882057306989,0.3640489025339849,-0.45256608801035164,0.37647729171645267,-0.7264870534912544,0.29300254816326654,-0.11773943754419695,0.3722255791235222,-0.0566911302547807,0.15798393766470825,0.5390244644900496,0.4278366063138653,0.12762132043083663,0.0013742359073990473,0.059476810730837555,-0.02208279289743285,0.23356712386399786,0.026128548689926555,-0.033706766782392025,-0.21619510590637125,-0.38754114241452065,0.1410548770895028,0.4221443283986118,0.010963186730033549,0.1829422264785835,0.7042990951258482,0.05795584044801272,0.502090495555068,0.0624279748939077,0.6919723604213013,0.3666795512390955,0.6272701367945496,0.07912381054868106,0.034888649855826494,-0.11152927785888221,-0.5505752743299228,0.35566674778763496,0.27919651516107996,0.6634975054661177,0.06363246347059807,0.5849433658969917,0.03675978653377511,0.027916726656890014,0.15018090568852446,0.6227804105697852,0.038648674287511973,0.364968077706499,-0.1926671691775373,0.3817949595134078,0.34327509004340717,0.32663807344734475,0.20661627003173996,0.03300343205692671,0.06372655164853082,-0.6125534555676821,0.3755857055369816,-0.4879788742549326,-0.16511804892015083,0.1975002367757161,0.5999208877645644,0.3624499341690087,-0.566864473835215,0.3345668829346918,0.41334696406418225,0.5123024172058429,0.615174050065006,-0.03299899552050563,0.6538473596120529,0.039958256383901505,0.41400192628157334,0.48179556639716375,0.3180475667000603,0.0058049687026243135,0.7453091123916344,0.2757479997577755,0.29228306020095784,-0.592006156411794,0.4913465528154382,0.06770952443974955,-0.531599780012504,-0.3534186520051022,0.2510429570702691,0.6403608904844261,0.2965206066169546,0.16879675905668512,0.32433905474412433,0.5565793830893467,0.702411324739868,0.28715673009939474,0.15656735914051562,0.41982933383986826,0.2311756777914083,0.3949031314975994,1.0,0.390772383148215,0.45543475903277486,0.5508510400865427,0.16392187139313422,-0.42821650717960646,0.3688349040706667,0.48019307963068486,-0.5521953228831988,0.3692943039392822,-0.41179780380905784,0.2999461255177889,-0.10625907110045477,-0.25264380000436,0.2760591845352951,0.12898635166059277,0.2307467011349725,0.38381473456754406,-0.0036410022145420013,-0.07299526260749016,0.036237119299586514,-0.45827447878757926,0.4550361013375609
ParaHippocampal_R,0.3014190403785849,-0.24032651694703952,-0.08663903088272722,0.10725699544875655,0.5553735812352956,-0.05198936759111945,-0.32523309345545137,-0.1933483673281058,-0.3522506471617372,-0.2843861080070753,0.15843857032622213,-0.38844685915940846,0.6688998252790391,-0.17463904211511283,0.5321647277435813,0.2932707833073383,0.029614780868037656,-0.3952941079486115,-0.14343738113530818,-0.08497635166570752,0.49479071123591517,0.40932131032201974,-0.385886148017166,0.5383065987255967,0.30348886122521934,0.588672832544128,-0.22038297628718642,0.1091943809257152,-0.17576820411901245,-0.3098576289085365,0.48159240295487593,0.27052334257658417,0.10908992014619245,-0.3340998082110051,0.6124390076410644,0.08296189067428719,0.18572093149260074,0.2660065573621488,0.4989885799043339,0.005973805307198568,0.0029238190947886277,0.4897353585841816,0.4350533862228066,-0.21719882726089268,-0.4258253765967427,0.4834701567894017,0.330940983395317,0.510088500146365,0.49151909362151047,0.09434846522151479,0.5222633065158179,0.27849663688358134,-0.05374658483677205,0.4845010159542136,-0.2757591664940906,0.6399008266292152,0.23294273672292726,0.4904228648696973,0.3169912043919339,-0.10849741703262952,-0.2623032212500952,0.22565224280347682,-0.25645791426660114,-0.3770117933836983,-0.15617431307345947,-0.3374469688733528,-0.051444291817170085,0.03041771243328674,0.5797012037276835,0.7857762559116542,-0.32567941515283155,0.6814874605643483,0.5965645729470291,0.6690879239134606,0.7023891530928337,-0.024620973180601143,0.7352991468243846,0.2179234859370122,-0.07431002785443128,0.1911038035281996,0.45093353491126953,0.484918140203166,0.1812269512859549,0.3762546718084947,-0.07802403940699928,-0.15481314780707112,0.4016980247750107,-0.1371482583822202,-0.3502084622610224,-0.1316133642292702,0.5720360185591513,0.3369716008925759,0.6541996956013263,0.2074939127326975,0.4653153830963646,0.6397890181432789,0.08028927920034618,0.6564027318864565,0.5570506780002447,0.19100918299851136,0.3730587138687152,0.6162214697824488,0.390772383148215,1.0,0.2483938967940527,0.5431992285907675,0.5364608543582198,-0.14232721376840696,0.3103801914466133,0.06807088642719868,0.05284512315256475,-0.017108048445275064,-0.3063236877726889,-0.11517944986542618,-0.12255172782672867,-0.061299835597068364,0.4648269662068361,0.2916959431410659,0.6548984304207787,0.6207244316172499,0.00024542016450482143,-0.16282943013588103,0.14637895213423852,-0.3378809244512896,-0.11057970578213334
Vermis_8,0.1330476826814778,0.17771400059030704,-0.7090606500043385,0.13274927403466333,0.42121990573034385,-0.3064231763088418,0.1667568629925758,0.5307115046038331,-0.43115904466130206,-0.4689702862505492,0.2523732690926896,0.09789023832710993,0.02925745574585244,-0.18059147890894967,-0.16542862740316192,0.038265532298463405,0.8066602635775149,0.16014387873189348,0.6691781943181028,0.7097674344514958,0.0742797421855049,0.2713254638497573,0.31196609964922617,-0.14725374368279787,0.03658159968593383,-0.25059270472431455,0.5310329807538159,0.5332303897432675,0.43078794211803806,-0.10147105786501727,0.11459908882956053,0.35809353054724186,0.4423508082387818,0.5057386614178645,0.25969740602433317,0.04113133647187459,0.5082217708735396,-0.15366681141466082,0.19403680525208736,0.7074442235172195,0.6746144151859269,-0.23306870642279645,0.13784364825999593,0.5039270447061369,-0.48214290328836323,-0.2269292844079164,0.23032420022625524,-0.04389301543756902,-0.4002737853944496,0.821485022173044,-0.3511655000396857,-0.08233312980959404,0.2763317499772225,0.6795690449788585,0.3817428265317861,0.031009019214211783,-0.2021027835215838,0.22960300661204558,0.2185073319093501,0.7456686985515653,0.3804225485480239,0.13086844372777834,0.4813526561342406,-0.07594565370677717,0.6804028174794283,-0.07151720181252655,0.380458956992538,0.6848261854734473,0.05656078868123324,0.1892522207951203,-0.017017199317341407,-0.043223447222056434,-0.07422081528301176,0.05033397497603537,0.57245360801228,0.19613186727448229,0.33441033505188716,-0.17724749714097676,0.7660280625399797,0.7619194800527925,0.3635967375241609,-0.21566302743121596,0.20833405885810727,0.5394468136303768,-0.12429883397043501,0.0347961969032884,0.08198482128355156,0.08804834871472478,-0.7895752071420308,-0.36060980726681935,-0.10862678953281345,0.6924191912052632,0.34787060865472186,0.7839370648875535,0.5059434578935015,0.3314913686432868,0.7125184709725688,0.08567506008176905,-0.3198226197561982,0.38793993962699436,0.23373889388686753,-0.1868495443915512,0.45543475903277486,0.2483938967940527,1.0,0.5794560932349563,-0.3529258283288238,0.1965160197018983,0.37736803946020897,0.739128931226519,-0.14102952295969534,0.5528213923072571,0.05493631584679944,0.7159179057121213,0.31054935766320124,-0.37429726858384094,-0.09000132028580694,0.17606900302094752,-0.23328901432769572,0.14765304666901596,0.3217938341580912,0.3236522077969192,0.2178638459672616,-0.6212014242666982,0.7344278607117097
Vermis_4_5,0.4666777452246857,0.15857168483048326,-0.3178052283849564,-0.13780634953757237,0.85725481720776,0.12414911982909203,0.05020102600466922,0.2382523967542136,-0.1120668959380391,-0.20969331740754335,0.5430180175432829,-0.1369797902206029,0.32089147364642817,-0.3614379976112758,0.2726081622523024,0.09190291012048182,0.5013310814128384,0.023706473815432914,0.2748152353270565,0.5044451218454165,0.36749796351289526,0.521577561933779,0.2513679640019448,0.21890993006450873,0.20222830396940164,0.01952635629196815,0.2779036001918402,0.38010870287137305,0.04068220465407054,0.06215277797278958,0.34000928430950667,0.44976933134555425,0.4375679805607324,0.3127343456382622,0.6635349575334655,0.32626494937620537,0.45109747159107677,0.07097897406066737,0.6142370566341272,0.5838729977716577,0.6257753218035268,-0.05904097463843017,0.11287861063512704,0.11553768373268809,-0.28323999314112114,0.18619616676164455,0.43571841068611544,0.3234245574140656,0.007885528353991167,0.567833253816224,-0.008457480710641632,0.15252021033426627,0.38760573728353875,0.7796756864480401,0.3615982623066278,0.2789854949554943,0.079510022743849,0.7527651670234746,0.4780960858310098,0.456898496564221,0.3221940884821756,0.4652295402594955,0.2760769202922171,-0.13800796158999493,0.43837035096789595,0.010614956106342145,0.30309695298189016,0.26560004427815487,0.5065850083745329,0.5456357917533354,-0.2499076742007253,0.2476910077014758,0.3584876118726577,0.24501971021383015,0.49744521594051555,0.04811371228254288,0.5916230510831217,0.17540197436189658,0.5079762048628668,0.4241976276330024,0.6152189664380447,0.11267269379063702,0.5064668993954329,0.7497220972876074,0.22914986748940167,-0.16156344702271722,0.255353323378818,0.37045427591997043,-0.43900858667644266,0.004564714629954506,0.45381373335017416,0.502065660967969,0.3001554759900534,0.362389205838019,0.5993816546794556,0.3750166849283322,0.4984106072614034,0.24076850865182134,-0.014461552343399488,0.6691965179421935,0.5659598786720184,0.09473280650933853,0.5508510400865427,0.5431992285907675,0.5794560932349563,1.0,-0.04347567123161718,-0.174068542396829,0.45361048135493603,0.6394536208278941,-0.2678210417734819,0.4065742857335331,0.03496889833680264,0.3610705531790431,0.11648422683570869,0.03900337674650575,0.3083783419751095,0.47883995025827736,0.304433079049561,0.5355793047882612,0.2781979427109549,0.1859869995758199,0.3781063968760292,-0.28878502167025927,0.4669301340760662
