,Temporal_Mid_L,Thal_IL_R,Occipital_Mid_R,Raphe_D,Caudate_L,Vermis_1_2,Cerebellum_Crus1_L,Rolandic_Oper_R,Cuneus_L,Frontal_Inf_Oper_L,Precentral_L,Thal_PuI_R,OFCant_L,ParaHippocampal_L,Vermis_6,Olfactory_L,Vermis_10,Thal_PuL_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Inf_Tri_L,OFCant_R,Occipital_Inf_L,Thal_LGN_R,Cerebellum_3_R,ACC_pre_R,Thal_LP_L,Thal_PuA_L,Heschl_L,Temporal_Pole_Sup_L,Cerebellum_10_R,Lingual_L,Vermis_9,Occipital_Inf_R,ParaHippocampal_R,Temporal_Sup_L,Precentral_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_L,Parietal_Sup_R,Amygdala_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Supp_Motor_Area_L,OFCpost_L,Postcentral_R,SN_pc_L,Cingulate_Post_L,VTA_R,Cerebellum_10_L,OFCmed_R,Putamen_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Temporal_Sup_R,Heschl_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_3,ACC_pre_L,OFClat_R,Cerebellum_6_L,Insula_L,Olfactory_R,LC_L,OFCmed_L,OFCpost_R,Cerebellum_4_5_L,N_Acc_L,Thal_MDm_L,Thal_VL_R,Frontal_Med_Orb_L,Thal_MDl_R,Red_N_L,Fusiform_L,Paracentral_Lobule_L,Rectus_R,Lingual_R
ACC_pre_L,-0.11002821010400984,0.35111260674885486,0.13981155966231304,0.14996456801767688,0.5175592189555184,-0.519694684982326,-0.15227652487397336,0.2391640471201196,-0.16097182077461047,0.2911493601134406,-0.24396270719996724,0.20926484732036316,0.8597524104129634,0.18518269116943317,0.05546413300106678,0.3722931565520752,0.2508113180949332,0.15286381874118382,0.3094774654545875,0.0992050572789645,0.5316403543569149,0.685165503137485,0.11837632882725786,-0.12718033433085862,0.07150016508430382,0.8466776871580206,-0.16444673009082691,-0.23780285329531803,-0.005228085510022911,0.45843939469664685,0.032175601581295336,-0.34255829647754277,-0.22202378074894968,0.1586746824813516,0.38606643706069915,0.053906551776099675,-0.030991719878085373,0.328344266570575,0.27265992574086545,0.04419903975618306,-0.03546860448705955,0.49601220232801635,-0.07154782751810425,0.2039786926124629,0.4253345435273818,0.24114537863955526,0.52542422078362,-0.2491241764772291,0.3313403127492838,0.23359131891542312,0.04111019179885915,-0.029331243543016156,0.09495556928814634,0.5804027801722906,-0.30038901664743517,0.22205714530012619,-0.02081616150736855,0.21142055588131237,-0.6007646384889005,0.6659181688869584,-0.5255928792974417,1.0,0.7342084813255499,-0.2686386245126037,0.4682928907877139,0.3690014793734501,0.31317854658339594,0.2677825553649433,0.39975536486505775,-0.25965256540074527,0.6702165753903201,-0.03600201372667259,-0.11377273613335855,0.3863324864904338,-0.07909461877500065,0.31464895856019504,-0.02802309022622094,-0.24906278789324218,0.40585554687799863,-0.2903768194845563
OFClat_R,-0.2569056958071473,0.5362668246683544,-0.1029252788410389,0.05846738178940081,0.2210338190444956,-0.41355829968798097,-0.029156138527972036,0.34335851178760873,-0.2279090827224688,0.016696340710652468,-0.0865703579358615,0.013967969071174991,0.606586856694878,-0.15097857853296323,-0.003945452356834188,0.015089186881804885,0.10236405770497324,0.160383621619648,-0.02935863024174272,-0.11174104754790008,0.27394821174524053,0.4625517164513654,0.17240354292646143,-0.19127579677637946,-0.22006126710272392,0.6813336519813212,-0.26570603086063777,-0.2351781421003653,-0.1500718351419965,0.13688433805182218,-0.12013032861624122,-0.4592879087874708,-0.11176835287210435,-0.14131406156799783,0.43756790656838307,-0.34945416837008647,-0.258655279406489,0.3237455015589376,0.5361617253852722,-0.08538500323868589,-0.1406639208630743,0.22151263840152868,-0.238790608182428,0.25069885827603544,0.4798722404650118,0.07618826989479817,0.2796890206928826,-0.4710846453134325,0.10707354138787578,0.08822450639615052,0.11581851533298405,-0.16260257489797347,0.08625235388870181,0.16574092513223387,-0.23661512513045593,0.3091023143246427,0.35290494276646306,-0.18202895140840192,-0.5181275472062646,0.5225318585362807,-0.49460653689709194,0.7342084813255499,1.0,-0.1976881809153815,0.07148243599253265,0.07904083887842422,0.4306489364511098,0.24165742459531966,0.4538090650070662,-0.3811832082689874,0.3606043150286945,-0.28409277179146214,-0.20031452044815853,0.2293906555203578,0.01725833693227104,0.20456441727865968,-0.38548642864956956,-0.36029794459841435,0.09246010692442008,-0.1412999395204579
Cerebellum_6_L,0.27270006188337026,0.0017739365290115325,-0.018069364958544838,-0.10486743663182077,-0.09137088917132524,0.16045126378402735,0.1619304782337525,0.044702701739393017,-0.08866940080681933,-0.032731661198531735,0.13203202977510659,-0.21045023217241576,-0.202971831250392,0.03167375322654106,0.09751070834999453,-0.030083532223100277,0.04673868606518212,-0.09878794265477668,-0.041169225656644645,-0.0867299291003144,-0.30138169009950627,-0.09829922163868855,-0.12396187882438858,0.03450150267333314,-0.05588137482301571,-0.1843468444613388,-0.23202334834619254,-0.03519543174848092,0.029019072091988816,0.004009363657070645,0.16605004834499257,0.2609321633709086,0.2002750230449821,-0.0030002835879574625,0.03767863863890124,0.10818231539986198,0.16488381285297213,0.1641185523732318,-0.17699102901501196,-0.0017831119710902197,-0.07824232501390799,-0.12286502847237149,0.11554456027340819,0.03323794218834928,0.0884547362884152,0.1281051170747918,-0.15956826694489398,0.06862211451321969,0.0015761909353390062,0.04856034651543587,0.04562513114165018,-0.05298883373331717,-0.09200466555868748,-0.09282924717213618,-0.006428042077456855,-0.013048240971192629,0.05920663584011322,-0.08935587900246648,0.12836329842939304,-0.009838030610876207,0.06464579238647325,-0.2686386245126037,-0.1976881809153815,1.0,0.017099904022026543,0.14985243461605094,0.08650817607059687,-0.3611474782385813,0.018660770952395725,0.1037703396591921,-0.12511912696200664,-0.012317460486959716,-0.03402689028143278,-0.19646390434931363,0.057361640592552034,0.06808264766892581,0.025847349016213928,0.005027808633962207,-0.021682902143882334,0.15053303863768686
Insula_L,0.36012817749856774,0.09322793644186116,0.1945685889189727,0.31012301394670333,0.5795200580472609,-0.01966963362540765,0.06471326817087619,0.3436696918384827,0.219256303418509,0.6819795563119375,-0.16555453518851868,0.40420129769804375,0.657386604724702,0.7520272133143501,0.20744577620522162,0.4719088039230357,0.21169626131209993,0.1423354342198135,0.7204472418399006,0.31072683437563753,0.3619081302787994,0.6185571934347813,-0.042761584009275176,0.295277486827878,0.5685741045013746,0.5059145804250372,0.1560529825853131,0.251967969154092,0.5385440612670684,0.6778239123707522,0.511959661428656,0.33990140292336235,0.0036153260413687607,0.36064865306628213,0.4570156152706241,0.6986085444928116,0.3915593470588949,0.11140537470570686,0.09803514892773299,0.540677862519975,0.1914898448233907,0.31972619217608267,0.3109014403491214,0.08928952099352348,0.46035723825820585,0.45643824749258244,0.6131081698914962,0.3059422276516668,0.6453328312460599,0.4569362713166759,0.2738626373669657,0.09605710010594219,0.010807154034221955,0.8978188791121374,-0.047784689258629616,0.20416010108330326,-0.1382024313432718,0.5179197815868724,-0.061237532172396185,0.6770587110363263,0.061526329543985216,0.4682928907877139,0.07148243599253265,0.017099904022026543,1.0,0.45736960982090785,-0.07964740106349485,0.13658104018346937,0.4207524560359543,0.31674270524709613,0.6039723326376727,0.623669618792248,0.35145724967422953,0.19351312169458362,0.2048048880814033,0.5972969602826539,0.6063619878831881,0.10367948854377497,0.3832919055316477,0.1274536085662568
Olfactory_R,0.32011521622007716,-0.08184362516957183,0.16445932638957034,0.16393435941117218,0.5342181952924637,-0.37038309676254944,0.08421315140276604,0.14710824184709714,-0.1018311662886353,0.2440872413559569,0.12569746057042475,0.41756753966418547,0.4943993235315849,0.4159833408750176,0.22538518128067117,0.7940717963882091,0.3661055269453785,-0.008585352923427374,0.4443851361421395,0.30817207437042504,0.12234356934723013,0.5085961717591708,-0.05275367650128225,0.1966612856682687,0.37375854784983026,0.35692061498442323,-0.10021698943051802,0.03883775001967399,0.28275364807775927,0.15507912626174836,0.2518268896877233,-0.06691211406511417,-0.22335860709230201,0.32759691426412985,0.3105843200877801,0.14483479590682402,0.5184046829542025,0.07451643973263145,-0.3731444419306278,0.0338525344874087,0.07753235225807813,0.6502426584816533,0.36978937493652264,0.2234041582902034,-0.03464117588215617,0.5965941813465611,0.12247936088246283,0.35076245001417167,0.3580650406677857,0.4394720577902702,-0.2388985506576323,0.4776285877524228,0.3111355375435285,0.43731221930039577,-0.0758113185108356,-0.04682888890639816,-0.2613740532313346,0.43846596224545126,-0.052381641346579084,0.5671042470931189,-0.33191587103386344,0.3690014793734501,0.07904083887842422,0.14985243461605094,0.45736960982090785,1.0,0.016797578918424812,-0.23375477761383467,0.1939266732120128,-0.015945292329840904,0.48756601485426937,0.2644144009897884,0.03170121990393418,0.04976865330283333,0.007325721978022519,0.28916196910750874,0.20728326077198017,0.268825701738833,0.8274019028193226,-0.330929901551474
LC_L,-0.10822581414504473,0.4620347098277357,0.11868172636146715,-0.0703763114894974,0.12601722001962998,-0.3643782533496064,-0.12831732832082043,0.13771653558194896,-0.479999902824731,0.019017964198625982,0.0005096568779841703,-0.11831522891101566,0.12711363459185093,-0.2689336303837909,0.045014488776141386,-0.13430948506204718,0.2738150747248749,0.1524999728390078,-0.10114264165288701,-0.25462128607763007,0.260663876682918,0.03229523831385249,-0.007680424575011511,-0.280142451110355,-0.5465821194319428,0.2359954792876262,-0.3467946209340345,-0.33627951683525464,-0.10888374972082403,0.014196170818115578,-0.2836297862543323,-0.1333984307287541,0.2471203263538514,-0.16747951106507614,0.28138556172474904,-0.22663376633180526,-0.23582154792095136,0.29864411904937394,0.13620853552533474,-0.18683422815042555,-0.1848871064439334,0.11445769247388443,-0.059127541511269456,0.2547036033022965,0.38397509601716207,0.1327684685589692,-0.18476930348660006,-0.5349637269638867,0.04068055511291818,-0.09184480778341905,0.1063715265188385,-0.3177425918212768,0.11846987988387761,-0.006721976068869673,-0.2556706046886156,0.19426906084937504,0.3614827901765685,-0.21768889740372552,-0.48871552945723906,0.0659866236579465,-0.4626036743662976,0.31317854658339594,0.4306489364511098,0.08650817607059687,-0.07964740106349485,0.016797578918424812,1.0,0.10646454377244773,-0.027925451098420897,-0.3811514541408045,0.16392580982569244,-0.31463573587968563,-0.1198364906831799,0.08810181343561474,0.006411671667679207,0.12719876095862198,-0.42602666063447264,-0.46218515293881585,0.030004401419301746,0.12718065055427036
OFCmed_L,-0.22775384537466956,0.4683287560022856,0.03964667711035994,0.23521208837727065,0.06155484485372453,-0.1408963576858384,-0.02616213020039921,0.4035780697929724,-0.13957186175894631,0.5491200762563623,0.11555973294661694,0.08126464492421495,0.22230566918973127,0.24909322344270476,-0.0004598958364362806,-0.03382019027703603,-0.08268993299134296,0.5446957523503714,0.26472213168875913,-0.0012349065838443032,0.6379400741336417,0.11021017373066996,-0.05863988889618416,0.12793617775366428,-0.06296434008070824,0.412847806929324,0.3154305980634229,0.08956432097134402,0.16760441150540167,0.20698923285757545,-0.02312980934143764,0.0012933608813278698,0.10045456739491282,-0.06330405023771567,0.2863986077395237,0.10671118148353194,0.02241625850361397,0.07812617934668789,0.22959746465975225,0.2808186208957062,0.0722037367068235,0.12656511813199095,0.1312180016310971,0.0347256611447642,0.19786960074214724,-0.03473842725923063,0.16031374243890392,-0.008023292367262267,0.144551437866821,0.041228677056781356,0.19461997649253363,-0.1137408992345137,0.1515588160147834,0.20559288677744234,-0.055460628313791886,-0.17830047635959206,0.22466365809818772,0.19398403829304575,-0.07373405287547628,0.24218040344297515,0.011308606602847765,0.2677825553649433,0.24165742459531966,-0.3611474782385813,0.13658104018346937,-0.23375477761383467,0.10646454377244773,1.0,-0.20466594445953654,-0.22455516456240848,-0.09296496077151832,0.06798072859779508,0.27803310653579,0.6405151538889509,0.3106163321811428,0.31760214571926787,0.06912984901846506,-0.058055380097378186,-0.15239409534627393,0.12854573055237487
OFCpost_R,0.2518386731359127,-0.030831093407386972,-0.048996627048957776,-0.03271507100886487,0.09666737519687656,0.029773569269232945,0.05180952031005684,0.1002215046529225,0.18275635834994303,0.07290301229724755,-0.3174268591201053,-0.01542498905661394,0.5461699332689387,0.16537029468630038,0.03406714119600743,0.13185462899988776,0.10320495722520398,-0.11275887201956873,0.12851557298596242,0.007796137387853161,-0.15129343171296816,0.61881472387149,0.19033185950920672,-0.09758975383282183,0.2704745400927116,0.42522431936026606,-0.2710967377253407,-0.031881245829900304,0.05380848604410439,0.48689487689327604,0.37918013918597254,-0.03656575193412242,-0.17578354608607918,0.15244135339376128,0.1872027038240141,0.26613965975951676,-0.07460916764562664,0.002144285399698528,0.47790015133169056,0.20603165760060305,0.0599360693957637,-0.016936804140672706,-0.28792879293060364,0.06336804329287656,0.3589445728021613,0.14820051326560196,0.5828442389704779,-0.12856674663971707,0.23110562276340413,0.12211215575621474,0.08799490988378288,-0.15263148153433892,-0.07138616288121057,0.37661267777191365,-0.07518668966070083,0.46296080757662056,-0.07148898795076732,-0.09772300147930266,-0.16013783596568623,0.46567720208078933,-0.05532366561467243,0.39975536486505775,0.4538090650070662,0.018660770952395725,0.4207524560359543,0.1939266732120128,-0.027925451098420897,-0.20466594445953654,1.0,0.14993427609439453,0.43099273945257066,0.1438760939463696,-0.21450938732704153,-0.21071983330625654,-0.01530079257065313,0.17912167346784805,0.13895111897271467,-0.2039522228252457,0.19058710403837686,-0.06473344059556413
Cerebellum_4_5_L,0.2899223928223805,-0.28354970351352615,-0.0440769294261789,-0.17661488736933004,0.008770403172385532,0.7540103496665195,-0.15312131542540472,0.1380782690891443,0.49823932966649626,0.1161794358411249,0.0008994942651821141,0.21026444139072212,-0.17284910825957814,0.475458821047898,0.07723971233651754,0.0006124672604117434,-0.09374698093233097,-0.1884991111232561,0.1601246861658086,0.013481294306698756,-0.18036143187902529,-0.055028850056088895,-0.05457541667360593,0.09304753920628593,0.5978529171633831,-0.25591120159605496,0.2736574100617664,0.4469998464570863,0.333208400418454,0.14641502659129121,0.2604162340069883,0.6907723867326643,0.05178866295241178,0.0985575049494915,0.03785566008482249,0.5218463052636602,0.24082488360788043,-0.21247132401802862,0.1052478212738938,0.39692068863943863,0.1841552524034084,-0.29620828295531676,0.25432644858005654,-0.18152006519330258,-0.012135360074644708,0.21120811097740289,0.0610340006238852,0.379211377447158,0.23715918566768213,0.12172655673770762,0.2869457834509301,-0.04884324397009795,-0.19133560714195164,0.11680169243998671,0.18240530586853104,0.06569036942563337,0.07238840138898149,-0.008309634430009738,0.4650038619265623,-0.0405118772441022,0.7538783647628875,-0.25965256540074527,-0.3811832082689874,0.1037703396591921,0.31674270524709613,-0.015945292329840904,-0.3811514541408045,-0.22455516456240848,0.14993427609439453,1.0,0.12775447341162355,0.4754640138427659,0.3359189816181938,-0.2547189284704462,0.11583925419352656,0.03192932978321892,0.7052096305874042,0.33332131769777246,-0.0884679234423081,0.5417956960329675
N_Acc_L,0.1429418890806488,0.012794151933557901,0.25973751454831767,0.004621392409729231,0.5763345742514612,-0.3108211046883239,-0.10491759709336633,0.1275101795382244,-0.005352661227508561,0.2440080807610338,-0.3137371651621567,0.32172769967137504,0.7162502554131592,0.32768206294166075,0.034576195591902045,0.5642559655618747,0.32925922339455854,-0.2701201719759885,0.3613989756485323,0.20601837151765312,0.3573225820569793,0.6741537094859813,0.038110143062469785,-0.07161040584504973,0.34175678195584824,0.5444062270273768,-0.0910280518097082,-0.05902095801238884,0.1599094545803418,0.44031620692123397,0.2590534174678725,-0.0335867305980423,-0.1150229270554717,0.2130525824335298,0.27880952010450305,0.27326266356147455,0.14484708240924185,0.12904299097852265,0.08839585835637245,0.14576348550969895,0.06374784923558434,0.5012710475643396,0.03578010518940039,0.144718662776296,0.3112024281338751,0.36070811490992266,0.42981350603488755,-0.02666441384332395,0.5409555572738071,0.2919725649907748,0.11952160618523577,0.11625437998602689,0.012485748470069231,0.7034751543965833,-0.120174274147913,0.17742000803093697,-0.1724772008681993,0.20038546407621982,-0.36053381413855906,0.5500412511879903,-0.30956205697682015,0.6702165753903201,0.3606043150286945,-0.12511912696200664,0.6039723326376727,0.48756601485426937,0.16392580982569244,-0.09296496077151832,0.43099273945257066,0.12775447341162355,1.0,0.25778741736639516,-0.045215674642001054,0.11248646356865227,-0.20842333549390346,0.2530037061267642,0.230717307389365,-0.02775598576027759,0.5306118374935698,-0.14769990841487138
Thal_MDm_L,0.2861794961394499,-0.035906700570516085,0.09228344205938936,0.2919753880833184,0.4084651485801476,0.20714021066071658,0.2177307746449127,0.31974394061283323,0.3621264780451481,0.4809289283686154,0.13509598027559247,0.5370033702977984,0.1644246181397668,0.6077468069567281,0.038056005054401466,0.3290051690411302,0.06102165278253081,0.06306485500780555,0.6317336080431015,0.3764263924696767,0.17383806434576798,0.22041533897513582,-0.1676293793293855,0.475410455469859,0.6860800550020052,0.01564492653490195,0.4629463840836272,0.6211623460792677,0.6152238491748865,0.21302209788657758,0.41863468394856845,0.36434546987851685,0.013199131056145686,0.25438765954196535,0.295783413841328,0.48855169209264815,0.49373090055967533,-0.13531278110531406,-0.049833444969986186,0.6352024167387114,0.2732349650729623,0.1483530337790045,0.46929049950849683,-0.2019140272874983,0.22086352625159625,0.422683796343657,0.21625798456572443,0.5462467721680235,0.4565461518058806,0.5152214536478287,0.2430882619996962,0.27523517226721256,-0.03846724190766514,0.5364882756282692,0.057162251553350404,0.05174625850626822,-0.128875914544314,0.4982234391887445,0.40975995290951794,0.34505236698095343,0.3260078857026462,-0.03600201372667259,-0.28409277179146214,-0.012317460486959716,0.623669618792248,0.2644144009897884,-0.31463573587968563,0.06798072859779508,0.1438760939463696,0.4754640138427659,0.25778741736639516,1.0,0.5923343284919099,0.03733051415370215,0.3544558389361461,0.45358912369821935,0.5320230251529043,0.4323854515099755,0.18865205442925703,0.21964803293025686
Thal_VL_R,0.27360481380553586,0.22285113690099703,-0.13607883527017045,0.4727630393449966,0.42519094678623454,0.20734802721313056,0.1546342102866886,0.5918630430528707,0.2331581969879165,0.42038508694426674,0.48871416001241386,0.47537939583762556,-0.12202936627658664,0.4746345903255957,0.023837171663504884,0.054498435418189106,0.019820857765992485,0.19519509166232787,0.5509046700201289,0.2941266777984472,0.3163704632828033,-0.1761018499378415,-0.2161542596109853,0.6496748768764263,0.31549671535642093,-0.09883318811997575,0.6888512535984329,0.4837997707665124,0.4401937948200065,-0.0903853285543138,0.14878384916446835,0.4702973493245936,0.25527519718926517,0.024534653534831207,0.5086785645057462,0.228394238611668,0.48602892720683,0.022867690375948806,0.07438059701852427,0.564099011182302,0.2689325865827261,0.038602090107979346,0.689993751043911,-0.10347415044082506,0.298073600524357,0.48534748363505054,0.007493697319191766,0.4709497031320134,0.2752323632742638,0.5805779990951339,0.335812291535434,0.11994390516669456,-0.10103706399692917,0.28053390117338717,0.061062448139258874,0.08501705744807644,0.3837459093812582,0.4788282342274111,0.459642022631149,0.2055206096011004,0.32707366980185654,-0.11377273613335855,-0.20031452044815853,-0.03402689028143278,0.35145724967422953,0.03170121990393418,-0.1198364906831799,0.27803310653579,-0.21450938732704153,0.3359189816181938,-0.045215674642001054,0.5923343284919099,1.0,0.04944278205564836,0.3677421680663283,0.44064477428548543,0.37441426166181635,0.48687666196037327,-0.028306899787743624,0.4538791328595305
Frontal_Med_Orb_L,-0.31849785445665385,0.32513023860947465,0.14911333705365812,0.20439201367308096,0.130399523393146,-0.31084451215475734,0.05663713088784694,0.19414687501784553,-0.14213828915438317,0.532332509306592,-0.006739275055351652,0.13172545087048748,0.3617879667674081,0.25925541718000167,-0.004123382205446985,0.2169508503518217,0.07111662054671009,0.45380188560434037,0.2701364882343443,0.10238214294745075,0.6364712767892092,0.2762808388290732,-0.0639350674208395,-0.014635763189910877,-0.030384501456575303,0.488443894017701,0.1610266444168696,0.05401262008912626,0.11254715342399829,0.307514302546491,0.0010751164523953212,-0.140502439799864,0.006403575229341001,0.08791183037121489,0.09672742263295606,0.09481540652114355,0.08001957211611611,0.1599174485651739,-0.01682966094044666,0.14537342357773791,0.04260403833106546,0.3207784306146764,0.09840387730380708,0.13379112946295024,0.07251916841573793,-0.057979758646580025,0.18086385959571405,-0.017616137543822644,0.14701450038152492,0.020662962996981057,0.07944276754670802,0.07719646342855807,0.18563294214453283,0.3257861864938124,-0.13886625441807698,-0.40918708496902234,-0.06303870751833339,0.2425443120656063,-0.18813811886508214,0.2940848859876224,-0.18209851841959807,0.3863324864904338,0.2293906555203578,-0.19646390434931363,0.19351312169458362,0.04976865330283333,0.08810181343561474,0.6405151538889509,-0.21071983330625654,-0.2547189284704462,0.11248646356865227,0.03733051415370215,0.04944278205564836,1.0,0.14191630163974248,0.2519791917113983,0.06985116629860767,-0.07031822720483065,0.0764315956986706,-0.1703120673916188
Thal_MDl_R,-0.05096233629552866,0.3448406599744881,0.011621946229214664,0.1719315590379587,0.06950981683908306,0.1610736375394182,0.18120200463147743,0.3053325258323842,0.05233433192210423,0.39768185962685265,0.13492467777678482,0.16641544040310344,0.005375065969808425,0.30274148630574077,0.22387968176868475,-0.07645716472420189,0.08269806469892073,0.5846043126092991,0.3115892003991025,0.040028165469497654,0.09456292886392619,0.040885304888408545,-0.1395997956557294,0.23765073933751943,0.08722499252955934,0.10281055828999244,0.1726989287081718,0.5611743006505541,0.435409022092686,0.04485181974356785,0.09962402924476721,0.1211298234313431,0.21668261677202502,0.060616360927466396,0.33895684096002837,0.07989209854244388,0.15261731415682592,0.11995854509044737,0.02547434720302035,0.3722051397456513,-0.009930654300932316,-0.051257178255514735,0.2686722577010273,-0.05231729885726999,0.20332929567075864,0.10677926863074214,-0.054433417082741554,0.1404168718976022,0.17026528998094595,0.14797321993371576,0.21938635005066184,0.13356895786295955,0.2316119719433048,0.15253875426363567,0.10191278643658959,-0.015126169543359937,0.1821013394479249,0.2239318404245622,0.1339621328080996,0.1908519645913384,0.1503786882675864,-0.07909461877500065,0.01725833693227104,0.057361640592552034,0.2048048880814033,0.007325721978022519,0.006411671667679207,0.3106163321811428,-0.01530079257065313,0.11583925419352656,-0.20842333549390346,0.3544558389361461,0.3677421680663283,0.14191630163974248,1.0,0.3619499211597388,0.115386158583987,0.042705280740600614,-0.07324418757816627,0.24595508732244836
Red_N_L,0.22366055221181003,0.430598334628452,-0.02488924036151554,0.5170776281260476,0.470181723338788,-0.1467283526611899,0.1285139685000245,0.5405713210597547,0.03201784754062074,0.5593666882188588,0.19530524121689188,0.3513828701875049,0.3754916472052996,0.4542074487258527,0.0014610291839953098,0.22681310114555586,0.21398902722951835,0.33808723350386016,0.5605026209374021,0.2969711813855998,0.3618086727991895,0.31105207680675967,-0.025647896031677046,0.4078248661859521,0.22778084040708946,0.3721364099195075,0.16976824963329046,0.25093332680604896,0.49684206703389433,0.2896504024976246,0.31706665358590935,0.21377574485937725,0.17514963349414872,0.07959792445416933,0.5680583071786292,0.3198660327078819,0.346871054177505,0.228589738525401,0.17377185529492303,0.4473137948275694,0.026576227374589242,0.23899615890723266,0.39600333117588066,0.05709336022728608,0.4885448718860035,0.4554476261307052,0.24695381491406362,0.15922903144131442,0.5357976197917796,0.44570796568021276,0.34646508363880313,0.039030629892208804,0.08619047624907424,0.5613400883747967,-0.060645701455417325,0.1394888573891216,0.19723049724498723,0.41785021069920286,-0.03265576839765714,0.5385450843433511,-0.06563645728623062,0.31464895856019504,0.20456441727865968,0.06808264766892581,0.5972969602826539,0.28916196910750874,0.12719876095862198,0.31760214571926787,0.17912167346784805,0.03192932978321892,0.2530037061267642,0.45358912369821935,0.44064477428548543,0.2519791917113983,0.3619499211597388,1.0,0.24071240595778548,0.0522321793782068,0.16401199651001805,0.24248912650012555
Fusiform_L,0.3955935589602844,-0.24630447529561864,0.08680351563580645,0.11118537071260129,0.16369410343825305,0.4155187987131847,-0.116549002704392,0.14163898207915887,0.41281629740476977,0.5035204046848695,0.018751666135185998,0.26131805608249087,0.17655988321292845,0.8263839523243666,0.09293611865283613,0.3493606240466577,0.013882731666393196,0.017772987272106282,0.42127167660040443,0.2591850338306891,0.12089848335792172,0.2718917894009761,-0.08078629051279715,0.2580314180832948,0.6821905338200117,0.08986535786722331,0.33973066472426855,0.28957967772359594,0.4090773161171734,0.4648563607835157,0.4726917831656401,0.6424265318297223,-0.041691500319762945,0.28944638472066186,0.07248272489594222,0.7794333123308584,0.5037876316161813,-0.20189661161386707,-0.06877011816598141,0.4664909436032356,0.3010674004786128,0.10711812466226883,0.33648247303406303,-0.11899880878748169,0.004329660947973883,0.3206867816944716,0.36006198135244655,0.6040387111845632,0.41152444195786636,0.23352803624284565,0.17266203190759402,0.11477743423331266,0.01554332518851068,0.4693858688804414,0.057382933405807295,-0.15588247938911445,-0.17592704673168746,0.3342050313705471,0.37339310564058265,0.2521099836246914,0.5217522817507192,-0.02802309022622094,-0.38548642864956956,0.025847349016213928,0.6063619878831881,0.20728326077198017,-0.42602666063447264,0.06912984901846506,0.13895111897271467,0.7052096305874042,0.230717307389365,0.5320230251529043,0.37441426166181635,0.06985116629860767,0.115386158583987,0.24071240595778548,1.0,0.4610573971716999,0.19486874147415134,0.23297676952573282
Paracentral_Lobule_L,0.2807070541678519,-0.18841929259063758,0.06086978642765329,0.24413237234626015,0.2733982901354057,0.04911718676303182,0.12388669241383302,0.23759958213346682,0.20036647958223097,0.14348399903041964,0.5918775893962105,0.5006634955396277,-0.11099786740774156,0.4612408692559001,-0.05884745092079669,0.47819219779538064,0.1053970493416618,-0.0820885918718745,0.34842300706517226,0.47628525388384935,0.04020291252461098,-0.04139896757806516,-0.23447132748531269,0.606617079718198,0.5287088477098144,-0.18878892689750926,0.5509122225582906,0.3873101901282505,0.3331084668540385,-0.27349941518298254,0.2517075284655745,0.14999198893983065,-0.17595181783831956,0.09248680401663777,0.14375249390962486,0.05593426070477634,0.7554725153773604,-0.14190405470048384,-0.39234379627697924,0.22732669779437836,0.2673056942934138,0.34019428212494585,0.5626635958588272,-0.07837199860932245,-0.2623713036739164,0.4448540915155277,-0.10437468135616776,0.8812112510640443,0.18127217471538423,0.5333870468130755,-0.12666406059152335,0.580799899348896,0.1447887188229549,0.08279688991240945,0.05291259794028129,-0.27840885084154243,-0.06742823872629962,0.4485486526526985,0.655746188654542,0.19149111462792281,0.17971193001746452,-0.24906278789324218,-0.36029794459841435,0.005027808633962207,0.10367948854377497,0.268825701738833,-0.46218515293881585,-0.058055380097378186,-0.2039522228252457,0.33332131769777246,-0.02775598576027759,0.4323854515099755,0.48687666196037327,-0.07031822720483065,0.042705280740600614,0.0522321793782068,0.4610573971716999,1.0,0.2806424749490281,-0.09439204388816784
