,Cuneus_L,Pallidum_L,Insula_R,Thal_PuL_R,OFCmed_L,Cerebellum_7b_R,ParaHippocampal_R,Rectus_L,Thal_PuM_L,OFCmed_R,Thal_LP_R,Cerebellum_4_5_L,SupraMarginal_L,Frontal_Sup_2_R,Cerebellum_10_L,Occipital_Mid_L,LC_L,Fusiform_L,Cerebellum_8_L,Frontal_Sup_2_L,Hippocampus_L,ACC_pre_L,Vermis_7,ParaHippocampal_L,ACC_sup_R,Parietal_Sup_R,Cerebellum_Crus1_R,Angular_R,Rolandic_Oper_R,Thal_MDl_L,Precentral_R,Thal_PuA_L,Occipital_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Vermis_9,Cerebellum_10_R,Thal_MDl_R,Thal_AV_L,Putamen_R,Frontal_Sup_Medial_R,Putamen_L,Angular_L,Cerebellum_Crus1_L,Cingulate_Mid_L,ACC_sub_L,OFClat_R,Rolandic_Oper_L,Vermis_4_5,Calcarine_L,Caudate_L,Frontal_Med_Orb_R,Temporal_Mid_L,Frontal_Med_Orb_L,Occipital_Sup_L,Amygdala_R,VTA_L,Cerebellum_Crus2_L,Rectus_R,Frontal_Inf_Tri_L,Temporal_Inf_L,ACC_sup_L,Red_N_L,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_MDm_L,Thal_VA_L,Parietal_Sup_L,Temporal_Pole_Mid_R,OFCant_L,Olfactory_R,VTA_R,Lingual_R,Cerebellum_7b_L,Postcentral_L,Thal_PuI_R,Thal_VL_L,Thal_IL_L,Calcarine_R,Vermis_10,Thal_MGN_R,Fusiform_R,Cerebellum_8_R,Thal_MGN_L,Heschl_R,Thal_PuM_R,N_Acc_L,Temporal_Pole_Sup_R,Heschl_L,OFCant_R,Cerebellum_6_L,Temporal_Sup_R,Thal_MDm_R,Cuneus_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,SN_pr_L,Vermis_6,Cerebellum_3_L
Thal_LP_R,-0.006679141900118038,0.17239206335181623,0.21758203140174917,0.48720206540000977,0.31860807104084354,0.2100301341661864,0.42006886852572517,0.3169588772228143,0.49290599976933375,0.21608414705924303,1.0,0.21623225485993658,0.19727341937246645,0.2578694569543616,0.14847898453803302,-0.040433962043817294,0.04571387862856928,0.28719903731052127,0.0676650713118339,0.20962876855415905,0.4565132383936723,-0.053594193487386886,0.027306819881236694,0.47339822847325486,0.280683515634167,0.13643463438434428,-0.0032427377526356655,0.23021998970484261,0.4617913156777795,0.31518774669422095,0.42975422494404997,0.37849930212749977,0.09073033770943029,0.34788744945434036,0.4872069568389507,0.1770386326960111,0.10952242750507526,0.011490892069456747,0.40664223562507057,-0.18331644538306954,0.22000689356467257,0.2539837890126546,0.10462338903756487,-0.0065179029027202405,0.06370909215952375,0.5729674649815207,-0.09990584153506389,-0.06153341085507881,0.35774832719441363,0.15703314873458982,0.10470429098950759,0.21268434392141847,-0.07285073340501672,0.1773482618486736,0.19902977667610824,0.15066982437782248,0.15870064850083945,0.10813427221033921,0.07237411155033077,0.11674180755802382,0.17019050244384618,0.10145157587711987,0.07023410966452213,0.3580699230271403,0.16098807227081705,0.2510766038726694,0.3408829371129203,0.40699729721421174,-0.030526728603715286,-0.06649190203021191,-0.04676899115052133,0.10369722881619134,0.23748118599722534,0.3214086255609367,-0.12331007349187949,0.374745935106821,0.30284798770955756,0.45442441851343923,0.3588789024473932,0.14744149117820177,0.12439529414451907,0.1603182342182681,0.2876506454005548,0.23902447163525353,0.14868749614785312,0.26035978894155315,0.31432334195082995,-0.11557825680435267,-0.0635850256421065,0.32385114503941365,-0.04054306490858918,0.01626613765280626,0.3098843136643335,0.20299027239874956,-0.031071303393388622,-0.0366020919031021,0.429783866775963,0.20576680984660767,0.23706508471145427,0.18882730485869922
Cerebellum_4_5_L,0.49823932966649626,0.26794774414744377,-0.04783313820119784,-0.1884991111232561,-0.22455516456240848,-0.16045439499831363,0.03785566008482249,-0.036098871620732075,-0.09459172921609982,-0.19133560714195164,0.21623225485993658,1.0,0.6856699881422627,-0.0405118772441022,-0.04884324397009795,0.07470616175530917,-0.3811514541408045,0.7052096305874042,0.6780129972211882,-0.1195730064340973,0.5624291458167427,-0.25965256540074527,0.26176406749891346,0.475458821047898,0.38077090636929256,0.1841552524034084,0.2770470644063547,0.32244483096283527,0.1380782690891443,0.19429785062795701,0.24082488360788043,0.4469998464570863,-0.0440769294261789,0.33332131769777246,0.026046228829503835,-0.1314835334348345,0.05178866295241178,0.2604162340069883,0.11583925419352656,0.5631990184779767,-0.01654639270111281,-0.02132610425980839,0.11680169243998671,-0.07621946832714353,-0.15312131542540472,0.3616587151744919,-0.16110709437865225,-0.3811832082689874,0.1601246861658086,0.44937147125305643,0.6560097853349861,0.008770403172385532,-0.07727788478489242,0.2899223928223805,-0.2547189284704462,-0.21247132401802862,-0.27317737111377327,0.44900265569556785,-0.18152006519330258,-0.0884679234423081,-0.18036143187902529,0.5350116786696594,0.03224023208450551,0.03192932978321892,0.5218463052636602,-0.00744516512924808,0.4754640138427659,0.24118198595285492,0.18240530586853104,0.06569036942563337,-0.17284910825957814,-0.015945292329840904,0.2869457834509301,0.5417956960329675,0.19175476235300068,0.3809070776314777,0.21026444139072212,0.14281429390746722,0.39692068863943863,0.4921327335113025,-0.09374698093233097,0.013481294306698756,0.3407153986288647,0.45479730099763643,0.12805444210289377,-0.008309634430009738,0.521992315740645,0.12775447341162355,0.1052478212738938,0.333208400418454,-0.055028850056088895,0.1037703396591921,0.07238840138898149,-0.012135360074644708,-0.12185479316668543,0.14641502659129121,0.21120811097740289,0.08834228329776128,0.07723971233651754,0.6701874387877481
SupraMarginal_L,0.4694493155925387,0.18879659684206704,-0.08582432672235125,-0.22092963010497826,-0.13952392721411097,-0.20167338263856482,-0.07888077442838362,-0.08370309828009648,0.009660843908651615,-0.2409182170267209,0.19727341937246645,0.6856699881422627,1.0,-0.24697079173655037,0.02877351837224865,-0.06570880689416707,-0.45222948905353166,0.5228489554411059,0.478803258715511,-0.34708252194842043,0.44663183656610483,-0.5752067368488392,0.0852535978318896,0.29208206397664443,0.08601662894084183,0.31145771375492753,0.1934970906781973,0.569452222075081,0.18438367132791025,0.15855230305646423,0.2918162274308772,0.4688440227461747,-0.13413999444767266,0.48637758425046485,0.1574942716687315,-0.23650051897352833,0.16473107600267275,0.27264786106144034,0.0568528097944865,0.4371648831646459,-0.235577174161951,-0.2435490438055556,-0.08954264621763341,-0.15607381187903854,0.0042577591703465,0.41688279823426694,-0.5346612589806033,-0.6005565240076768,0.16194756608430494,0.44907779136064513,0.7487579368665906,-0.12756454491809815,-0.01526143104764122,0.29317429043927984,-0.2836687464937501,-0.3870216951476367,-0.46014237898336807,0.23836374149587403,-0.21073403420576495,-0.22944781117865704,-0.18695201047180351,0.38412209101586275,-0.1902491122427959,-0.019770503281275907,0.398285618570613,0.011828967943239352,0.4794020200158609,0.4240078695036087,0.18744000869630717,-0.03225996611066133,-0.45404097866245663,-0.08167384457213542,0.16476460719499095,0.48025312165018313,0.070643397239293,0.7741478726013757,0.16379264423231885,0.1885703756055985,0.3934712653853574,0.7261885517850303,-0.23535818097554956,0.06711084349002208,0.1577290033856437,0.35420587688850536,0.2361298201127827,0.05646528621626887,0.6011370283682299,-0.20349709535152857,0.05650087402630773,0.2872201108435625,-0.3234612557569593,0.112194997093856,0.08791702704647629,-0.1635381246760444,-0.1955130948790307,-0.11628417029517107,0.15728267913544175,-0.06293457396522996,-0.004566833861121137,0.458059200610672
Frontal_Sup_2_R,-0.04200163294273954,0.5272391288255011,0.5561798125184684,0.2788703999131089,0.24218040344297515,0.06956073901157091,0.6219615308235585,0.42167312636158305,0.558899123619598,0.1800209804128616,0.2578694569543616,-0.0405118772441022,-0.24697079173655037,1.0,0.2910177238652074,-0.35031281859340263,0.0659866236579465,0.2521099836246914,0.13799822098209216,0.895641074152858,0.48937009911861307,0.6659181688869584,0.05063365742426412,0.5636553023590921,0.6714841361577011,0.11660030872157622,-0.04243118998765308,-0.33769180142814315,0.5082706644339833,0.6071500629004086,0.4754341120751867,0.10304405583454401,0.10882052472926737,0.19149111462792281,0.4153032616786939,0.8265612398026333,-0.16783656290166316,0.34389193994683825,0.1908519645913384,-0.15959725231904465,0.7590891763387256,0.8189943562245661,0.6772618029261173,-0.06239439692644775,0.13018041632834215,0.23452798154612506,0.5943183340512566,0.5225318585362807,0.611619576304662,0.0024609681935154008,-0.3567607530551318,0.6055815589565863,0.10549148752728245,0.20472958213643308,0.2940848859876224,0.19949974568309198,0.7473847685324162,0.27862614608767955,0.30958401861540735,0.5245108307755816,0.41780440671333774,0.19423865940815832,0.6764093617000765,0.5385450843433511,0.19341943260689906,0.27113058651754957,0.34505236698095343,0.19611394745424868,-0.18522630294381623,0.1289148560409084,0.7791542747622164,0.5671042470931189,0.0911508354992394,-0.16627601890548602,0.11924842834782165,0.03420265174229355,0.44892271235297804,0.24018183094799278,0.3381707897088964,-0.399999262054673,0.31101138339360773,0.33297760850137886,0.45551685115712776,0.21187584718802033,0.26394126020337694,0.4444007715314137,0.04139088650195733,0.5500412511879903,0.10075082795292616,0.37949540638770435,0.7297521073838795,-0.009838030610876207,0.030324411089088496,0.4119005169960724,0.1038946437322696,0.3874366169130399,0.5851192006764906,0.4928717518620503,0.13405641621554754,-0.07202108410319598
Cerebellum_10_L,-0.029986968339971876,0.45326803544833993,0.005163696513424166,0.014018817465221198,-0.1137408992345137,-0.23313953409789537,0.05172571542136474,0.14331519963732892,0.394624348288808,0.37106159648202025,0.14847898453803302,-0.04884324397009795,0.02877351837224865,0.2910177238652074,1.0,-0.22404098606642187,-0.3177425918212768,0.11477743423331266,0.3600940451554616,0.28872089530616296,0.11047291229538198,-0.029331243543016156,0.21668824699084055,0.23439951360552094,-0.027569231728884876,0.10970579390341967,0.13740973631032258,-0.2283833625843741,0.0215708241036629,0.5309028032951215,0.46430003340634274,0.37357249897605205,0.166052608185093,0.580799899348896,-0.1297065339498453,0.3401267464657916,-0.23328465404583318,0.25563887634284416,0.13356895786295955,-0.4054496685045254,0.3030749198694779,0.17712815454350522,0.18342025654642352,-0.2720679032965721,0.18366518260768688,0.44722875516499566,-0.04615551960293452,-0.16260257489797347,0.35498307118065214,-0.2810353317789127,-0.3154304070227626,0.3723466407745725,0.34470849251148444,0.09363454876027694,0.07719646342855807,-0.16801638819379355,0.007703150186148847,0.4011056829567171,0.0564104531460686,0.5337615080856786,0.0924349182139921,-0.02731871906620072,-0.21607229184599144,0.039030629892208804,-0.22860119290216435,0.13639234037814033,0.27523517226721256,0.32201642078457954,0.09980965200220741,-0.40856397237371184,0.10125652693529537,0.4776285877524228,-0.26093684957883995,-0.492661539036348,-0.19711008700613875,0.2848116735382704,0.40070119411311156,0.2445734486744308,0.05629413206896392,-0.31825315163026685,0.2654933661360714,0.4403846839458466,0.018945715248272942,0.4073730960815986,0.6584811214032945,0.47416121413067835,-0.001681378355326199,0.11625437998602689,-0.5687812609859938,0.31175667400831614,0.22335294777904616,-0.05298883373331717,-0.3133307718841113,-0.35080347336907197,0.0866301472120985,-0.31857091142627786,0.25581566586802684,0.027776946153666333,0.05949935242903727,-0.23262948143080034
Occipital_Mid_L,0.01082886701476265,-0.22430281964386264,-0.13665646317451632,-0.004172183725925871,-0.08243185479605371,0.15241079155899645,-0.11875965886840227,-0.3026724287741278,-0.17537341029676037,-0.10914108534335096,-0.040433962043817294,0.07470616175530917,-0.06570880689416707,-0.35031281859340263,-0.22404098606642187,1.0,0.16173697999652567,-0.19018074648227906,-0.12952180618328046,-0.3290983206189963,-0.21491932326166682,-0.15246157352688713,0.162932397787027,-0.30495086348973227,-0.2355953495162849,-0.14683826829125698,0.11902369553442499,0.06074934406170296,-0.12188474281427988,-0.19087951370672065,-0.30077930061192326,-0.00022663669063499676,-0.16500804641468425,-0.2906640625640138,-0.09161673635672558,-0.354357204976928,0.17481929300618468,-0.22715958040314205,0.06432746479876651,0.1131867988043798,-0.2148712478978724,-0.39349622429283504,-0.25325684624414263,0.18760181356944514,-0.1920586805976744,-0.06399014387731553,-0.17445935388696276,-0.09966143099099864,-0.22260629969884432,-0.100181625332567,0.1447565220827752,-0.15609619866188817,-0.21248489720080904,-0.09032935354208867,-0.1451001394525682,0.04899873272265039,-0.20772129393948868,-0.08181956519778733,-0.09860712015271735,-0.31686240714683955,-0.08529877131227653,-0.24621994684558998,-0.2228865703992409,-0.16008548752545543,-0.15052339262008121,-0.12620833544065746,-0.1631813912064334,-0.05773012036475787,0.2931722885530456,0.14843815517365444,-0.32787522536606056,-0.30755981331453797,0.17717143278566988,0.20190571777590383,0.030600665785118896,-0.24559400345265747,-0.14596775787952485,0.05874227434336207,-0.10728697733014307,0.1144916519742715,-0.07185046496484761,-0.17032800385352861,-0.0805032522584656,-0.011610984641082114,-0.18811233519074394,-0.19167397860872942,0.1451979895424908,-0.17525862886101506,0.06722068878892386,-0.10237070124473834,-0.35308812646958115,0.032604664327129405,0.19914764519941086,-0.003483221201311294,0.0012780458787707508,-0.15738066018367242,-0.19994365191957114,-0.1441497366787216,0.11667172383750149,0.12879857586708424
LC_L,-0.479999902824731,-0.09524770230188614,0.22894565852346516,0.1524999728390078,0.10646454377244773,0.42153323189821523,0.28138556172474904,-0.05027556175009503,-0.10573007753213602,0.11846987988387761,0.04571387862856928,-0.3811514541408045,-0.45222948905353166,0.0659866236579465,-0.3177425918212768,0.16173697999652567,1.0,-0.42602666063447264,-0.5694548255949526,0.08179667957110959,-0.2731598966216684,0.31317854658339594,0.09784060731348053,-0.2689336303837909,-0.05520355197001219,-0.1848871064439334,-0.19825213600113117,-0.2637519296910388,0.13771653558194896,-0.15934275788676813,-0.23582154792095136,-0.33627951683525464,0.11868172636146715,-0.46218515293881585,0.16508231383330113,0.030844530096683545,0.2471203263538514,-0.2836297862543323,0.006411671667679207,-0.07322146185226393,0.18146798656428131,-0.0496122903952417,-0.006721976068869673,0.22885820464330273,-0.12831732832082043,-0.14727600984576825,0.3857101867612021,0.4306489364511098,-0.10114264165288701,-0.19728135473648292,-0.4145168916250636,0.12601722001962998,-0.06335147716092537,-0.10822581414504473,0.08810181343561474,0.29864411904937394,0.419257547571774,-0.2887254065373218,0.2547036033022965,0.030004401419301746,0.260663876682918,-0.3215144518671336,0.1519199796930825,0.12719876095862198,-0.22663376633180526,-0.08893929541865228,-0.31463573587968563,-0.22967649203136586,-0.2556706046886156,0.19426906084937504,0.12711363459185093,0.016797578918424812,0.1063715265188385,0.12718065055427036,-0.01768304919735632,-0.35064547030290943,-0.11831522891101566,-0.04112762381166892,-0.18683422815042555,-0.36944933524718404,0.2738150747248749,-0.25462128607763007,0.10486748153624541,-0.3903309228785669,-0.4212918977165715,-0.21768889740372552,-0.3131116319063841,0.16392580982569244,0.13620853552533474,-0.10888374972082403,0.03229523831385249,0.08650817607059687,0.3614827901765685,0.38397509601716207,0.09703485136833623,0.014196170818115578,0.1327684685589692,0.09146250829657131,0.045014488776141386,-0.09852474142719403
Fusiform_L,0.41281629740476977,0.3482735445335685,0.029035230410662242,0.017772987272106282,0.06912984901846506,-0.2524597877580507,0.07248272489594222,0.16553126453632505,0.2546891398169996,0.01554332518851068,0.28719903731052127,0.7052096305874042,0.5228489554411059,0.2521099836246914,0.11477743423331266,-0.19018074648227906,-0.42602666063447264,1.0,0.6599122792633368,0.22274375791010148,0.7899222629406196,-0.02802309022622094,0.06059650830194747,0.8263839523243666,0.4670408090167505,0.3010674004786128,0.112231437120401,0.2401866462655576,0.14163898207915887,0.36375651075007165,0.5037876316161813,0.28957967772359594,0.08680351563580645,0.4610573971716999,0.1453643045036634,0.1533514234218937,-0.041691500319762945,0.4726917831656401,0.115386158583987,0.253434489054752,0.2505262378171712,0.27409714485591413,0.4693858688804414,-0.2773712130975581,-0.116549002704392,0.4166164393993647,-0.044775223731369974,-0.38548642864956956,0.42127167660040443,0.5615423560912198,0.4495966757843071,0.16369410343825305,0.2222969725459318,0.3955935589602844,0.06985116629860767,-0.20189661161386707,0.00984918113880553,0.47478766762039165,-0.11899880878748169,0.19486874147415134,0.12089848335792172,0.756281565560276,0.2853618177711759,0.24071240595778548,0.7794333123308584,0.24426959359665412,0.5320230251529043,0.3259903660338722,0.057382933405807295,-0.15588247938911445,0.17655988321292845,0.20728326077198017,0.17266203190759402,0.23297676952573282,0.136022710916385,0.39440082004566823,0.26131805608249087,0.29162010294385166,0.4664909436032356,0.26643492819173065,0.013882731666393196,0.2591850338306891,0.10592348141975672,0.37212745599659836,0.34999653544065923,0.3342050313705471,0.31608004155877223,0.230717307389365,-0.06877011816598141,0.4090773161171734,0.2718917894009761,0.025847349016213928,-0.17592704673168746,0.004329660947973883,-0.1459441968323112,0.4648563607835157,0.3206867816944716,0.2904840893142788,0.09293611865283613,0.42911375394064405
Cerebellum_8_L,0.4294408570646259,0.3703625522465619,-0.1872404927709448,-0.0755598146590856,-0.2094596887205312,-0.29734987695593085,-0.10424506636070965,0.2577034764167142,0.12884038711986304,0.05618508609822689,0.0676650713118339,0.6780129972211882,0.478803258715511,0.13799822098209216,0.3600940451554616,-0.12952180618328046,-0.5694548255949526,0.6599122792633368,1.0,0.09282650805267095,0.5060910288562535,-0.1767540511435205,0.2633163137031472,0.53111023654998,0.22613284966277133,0.16273720160440094,0.3106099479984162,0.14669268278906933,-0.07139458309742262,0.3937423250290278,0.2965488767294318,0.5322782391947325,0.16197766519211604,0.3770589516371381,-0.18271374876510438,0.08613000017784815,-0.10822836432821165,0.3983456244855233,0.18353343104799594,0.27600325493336025,0.06905502289695413,0.1753714619855192,0.32997303370269804,-0.30409030010505317,0.00174511450742588,0.2923003009782012,-0.1578861725904437,-0.4650142450752893,0.3266999095946357,0.11570666441480183,0.3834853931653811,0.09721721288103928,0.07194627544983236,0.18364211547055415,-0.08638146307982109,-0.29914789265815817,-0.3062544511997329,0.7010130637873763,-0.1312554878099993,0.23126922720166465,-0.18016576002240872,0.6196327743666203,0.05133359695399192,0.04545072460319659,0.5086821961724647,0.01023749706298189,0.5538899181313491,0.32898647888816474,0.19706410004027308,-0.1684201919488283,0.04145061773313406,0.2672453558798493,0.031512688130828144,0.04501754564732441,0.06282561148913747,0.2975785518454935,0.259843717207236,0.16241279155114635,0.3293805110932966,0.15808215291586605,-0.018505404709190355,0.20067701090781212,0.03573015761741154,0.7036723118477233,0.3468646826054018,0.23369538558262226,0.30621905356597795,0.19565804590751962,-0.28521538507088817,0.3832517530452728,0.2405636072681362,0.09689390949913268,-0.451412898689159,-0.23757650175499825,-0.13215023337807252,0.25968745860143094,0.08952335838855775,0.19678883334733782,0.09547498952672562,0.42594433404041926
Frontal_Sup_2_L,-0.06492430938458335,0.5365760218423438,0.5265726584347341,0.24579725104151925,0.3059052197186746,0.06616590891416294,0.570079204803289,0.36581201678225117,0.5674951256806843,0.21417266378987768,0.20962876855415905,-0.1195730064340973,-0.34708252194842043,0.895641074152858,0.28872089530616296,-0.3290983206189963,0.08179667957110959,0.22274375791010148,0.09282650805267095,1.0,0.4411256020126676,0.7645197912533098,0.05848158922323044,0.55646468014305,0.6162208651947614,0.07905732480183467,0.009421518085537858,-0.41337579023882604,0.40661827389217986,0.6036742684770462,0.4398724423635099,0.07501298375004577,0.18079351113764533,0.12017898271054009,0.3516015215849663,0.8340373858918116,-0.21015887127049418,0.2241128812877961,0.14604645387643744,-0.19218431789737608,0.8158609707896979,0.774069983397822,0.7296435599807027,-0.064499942518743,0.07333343221803394,0.2126015580765028,0.6563941875938102,0.4991581606772038,0.6140489902650325,0.005199928007751766,-0.4582627627588949,0.6747591196620157,0.24544059777462343,0.13985955458353957,0.3512690141393785,0.20890586318197227,0.7304602268629667,0.3011862119612031,0.279112343750473,0.603352190628314,0.5513235390355492,0.19267134344310358,0.6302797875007468,0.5284735388701236,0.2167301044784854,0.28454838826657136,0.32845780113744427,0.1745257183594551,-0.21334850327960322,0.09859915606036969,0.849184968453254,0.5982309588188366,0.010749870181288241,-0.21497585032162841,0.14629080529624872,-0.11860209978476666,0.5173152733783764,0.2936296291337394,0.3138510978399056,-0.49322710687007276,0.34778469861177685,0.31054353848885563,0.3425099789964119,0.15323537967618056,0.29734186576395466,0.5222494379775858,0.0008703343946678785,0.6137335062086273,0.04097547233205201,0.4000561067262466,0.730807022059552,-0.16064964377804786,-0.04607685127189664,0.3401538925144512,0.08041282455930877,0.4245248074547429,0.5813490152935876,0.5266485076273204,0.09582210762981869,-0.09188301261349383
Hippocampus_L,0.37275731708615445,0.550491659394997,0.40950369812498705,0.2206535809426672,0.1834057212356017,-0.10736794185873703,0.46450464633309596,0.3708931959910956,0.5351012380818239,0.01864866468197444,0.4565132383936723,0.5624291458167427,0.44663183656610483,0.48937009911861307,0.11047291229538198,-0.21491932326166682,-0.2731598966216684,0.7899222629406196,0.5060910288562535,0.4411256020126676,1.0,0.060318671654918485,0.09431593552219471,0.8936896009498176,0.558884252004638,0.327586812694696,0.08406623657279579,0.18287708139755504,0.47223276128908803,0.5658633964311575,0.6466991596250737,0.4320957963261014,0.09341734605734517,0.4279398206031261,0.448642030080831,0.4399093942738422,0.09264416528974284,0.49791203013660784,0.3780472848823823,0.19028846369401703,0.4652468918336565,0.43459224858533485,0.6298136758657474,-0.1751785996748048,0.11655471195954814,0.5664367001902362,0.035824954694386846,-0.22119625962797837,0.6836775220705142,0.495037222380436,0.3548369377020788,0.39057068647486487,0.12980487917845365,0.45978207740272625,0.11136736101642887,0.014408739220856835,0.257357248270296,0.4814602342127473,0.018291617603985538,0.2025448015835798,0.2547179368998595,0.6899920665467153,0.37466386144548236,0.5387695152674766,0.7313706507340997,0.32588095924436583,0.7006165311210882,0.5228429006670117,0.050543830772208025,0.038367083862816814,0.27517712344237355,0.2948689118846181,0.30215474712454865,0.3943377555945329,0.10524346138278778,0.43854691433830445,0.46941084381458326,0.4805742952275599,0.657655709547603,0.24675987683440082,0.15735281120328143,0.3058006603335828,0.3590545143012907,0.3890357182643506,0.37812448831642115,0.5545874514201437,0.49861162424080663,0.24548416404792917,0.0587207605132102,0.6424764700901135,0.2890397649858189,0.10947364831128298,0.06430263167272847,0.2909607387341701,-0.1599280762064112,0.447729318400614,0.5622943506786227,0.5947879907261096,0.1410245765290955,0.3241458763183931
ACC_pre_L,-0.16097182077461047,0.261067216938865,0.411967024520372,0.15286381874118382,0.2677825553649433,0.1976520154251492,0.38606643706069915,0.08690366389396084,0.24101492735990365,0.09495556928814634,-0.053594193487386886,-0.25965256540074527,-0.5752067368488392,0.6659181688869584,-0.029331243543016156,-0.15246157352688713,0.31317854658339594,-0.02802309022622094,-0.1767540511435205,0.7645197912533098,0.060318671654918485,1.0,-0.04942547839514616,0.18518269116943317,0.4934026391582876,-0.03546860448705955,-0.014954607487238723,-0.5411784634549363,0.2391640471201196,0.2589500539600738,-0.030991719878085373,-0.23780285329531803,0.13981155966231304,-0.24906278789324218,0.2085721562689639,0.651908236439698,-0.22202378074894968,0.032175601581295336,-0.07909461877500065,-0.10925936001632092,0.7008133554829568,0.5509366563888253,0.5804027801722906,0.09163818441439708,-0.15227652487397336,-0.19056782163185781,0.8033543385824543,0.7342084813255499,0.3094774654545875,-0.09834157760777838,-0.5342334744198814,0.5175592189555184,0.21367795399584888,-0.11002821010400984,0.3863324864904338,0.328344266570575,0.7581958147606849,0.024592354922105025,0.2039786926124629,0.40585554687799863,0.5316403543569149,-0.013931459652350668,0.68081391840531,0.31464895856019504,0.053906551776099675,0.15758548761328928,-0.03600201372667259,-0.11300787766775536,-0.30038901664743517,0.22205714530012619,0.8597524104129634,0.3690014793734501,0.04111019179885915,-0.2903768194845563,0.1708104280305458,-0.43669748606284514,0.20926484732036316,0.08223648980419919,0.04419903975618306,-0.5620295749367575,0.2508113180949332,0.0992050572789645,0.22481544086911942,-0.1316920678231064,0.005618241701369025,0.21142055588131237,-0.25357981125970525,0.6702165753903201,0.27265992574086545,-0.005228085510022911,0.685165503137485,-0.2686386245126037,-0.02081616150736855,0.4253345435273818,0.1338928065311189,0.45843939469664685,0.24114537863955526,0.34740425620047943,0.05546413300106678,-0.13347056153286066
