,Putamen_L,Insula_L,Precuneus_L,Cerebellum_4_5_R,Thal_PuA_L,ACC_sup_L,Frontal_Sup_Medial_L,Red_N_L,N_Acc_R,Cingulate_Mid_L,Precuneus_R,SupraMarginal_L,Thal_MDm_R,Thal_VA_L,Cerebellum_Crus1_L,Cerebellum_10_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Heschl_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Angular_R,Olfactory_L,Lingual_L,Cerebellum_3_L,Frontal_Inf_Tri_R,Thal_VL_R,Rolandic_Oper_R,Thal_VL_L,Thal_VPL_R,Thal_MGN_R,Thal_LP_L,Cerebellum_9_L,Cuneus_R,Putamen_R,Hippocampus_L,OFCpost_L,SN_pr_R,Amygdala_L,VTA_L,Parietal_Sup_R,Cerebellum_9_R,Thal_MDl_R,Caudate_R,Hippocampus_R,Insula_R,Calcarine_R,Rectus_R,OFCant_R,Cerebellum_8_L,Temporal_Sup_L,Olfactory_R,Rolandic_Oper_L,Frontal_Med_Orb_R,Temporal_Sup_R,SN_pr_L,ParaHippocampal_L,Vermis_6,Rectus_L,Thal_PuM_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Parietal_Inf_L,Cerebellum_8_R,Cerebellum_Crus1_R,OFClat_R,Cerebellum_3_R,VTA_R,Parietal_Inf_R,OFCant_L,Raphe_M,Cuneus_L,Temporal_Inf_L,Temporal_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,SN_pc_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Temporal_Pole_Sup_R,Cingulate_Mid_R,Cerebellum_4_5_L,Vermis_1_2,Vermis_4_5,Cerebellum_7b_L,Occipital_Inf_R,Red_N_R,OFCpost_R,Thal_AV_L,Heschl_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Occipital_Sup_L,Thal_PuL_L,SN_pc_L,Vermis_10,Pallidum_L,Frontal_Inf_Oper_L,Raphe_D,Postcentral_L,ACC_pre_L,Thal_PuI_L
Precuneus_R,0.17838038884879995,0.08558363929416456,0.9510240381563756,0.6345670521794489,0.4290555776741509,0.41031904059151414,0.5546946699481647,0.3065172195067859,0.15650081218319067,0.7332396817804475,1.0,0.601624092786557,0.25987623671475796,0.3246513666531924,0.22687150405200296,-0.09932972006327943,0.16503815501432123,-0.013086977741023843,0.07240077311379654,0.3187533419587454,0.20178702263460285,0.6507477045080191,0.7296306520204624,-0.02862086089472663,0.44725755448563337,0.7369107726651095,0.46918458194688933,0.43037807432049163,0.12506067295827297,0.5507811086675827,0.6171062860056779,0.4132322407361494,0.38157767959105304,0.4309471028237272,0.5722246802140774,0.07288282410169446,0.7264249817924708,0.21873545671646977,0.4848760859502185,-0.08322132951950512,0.11155955630229347,0.7473385488697821,0.5224799443029696,0.3378028629935036,0.42610322146054874,0.7186146979073397,0.24469387020333971,0.689009333894092,0.23313184649831317,0.03626458837852244,0.5562550030755455,0.1394060124386823,-0.03271729100463676,0.09158451859556409,0.10837823375032488,0.5696160104255689,0.32360257582921975,0.4944897470989597,-0.07019317777679743,0.429338036561398,0.6887258529935725,0.6950070328517834,0.4502107552217038,0.565202572606943,0.5413294033403355,0.5173558543751484,-0.07869202885546374,0.7337951136988716,0.2956437822033801,0.44950815386882165,0.10690753042741799,0.4270309989432423,0.5797371129363942,0.2557439047054576,0.21267390223449906,0.23722305851381306,0.035705264356926496,0.4188010860714434,0.5766793614847833,0.15249928014470113,0.7678687987422845,0.24495476316202666,0.7907719094590295,0.7417610025354432,0.62669160360637,0.7988422720637763,-0.1349212841277077,0.45417058616603706,0.4555644377058582,0.1327099699741842,0.19510946487335737,0.3929831353372266,0.49895042847866317,0.31211130086216626,-0.015735856006155055,0.5416106919103113,0.5471180078124706,0.5126419306638821,0.35270721799150423,0.16175171171109465,0.007552449013768122,0.4299836022338485,0.7099734005958198,-0.06418149630746833,0.5938150338002973
SupraMarginal_L,0.31186634021719034,0.6043610624124033,0.6462570487470367,0.4672650491302217,0.5907568064870083,0.5641353092109314,0.6458881744621032,0.4223188153737428,0.24947159559636134,0.5170920069399936,0.601624092786557,1.0,-0.059606342357072926,-0.05727472536616753,0.19790637361641955,0.18914896118510663,0.2658577604833335,0.14576207024539317,0.26061684370196053,0.08077475749123245,0.3765180833560438,0.20437709121342568,0.32688546463502494,-0.07099991381569648,0.36271544462041116,0.7146406211852843,0.1233644615646643,0.2379755016192064,-0.047110366107999645,0.44997918053358077,0.20223521964622573,-0.05683228239587637,0.25350241205612817,0.5149417099761683,0.24762858395038323,0.16949137141955636,0.7645751345586812,0.04334170506506205,0.052560177155027345,-0.11353099197898568,0.41758720538737976,0.5678639430441208,0.5846772017689369,0.22862464409846064,0.5751571582314252,0.3894369253377119,-0.1856825630401167,0.40788104447903284,0.21614941323810904,0.279339605710203,0.5562228583903474,0.5526879308167171,0.06511706565926585,0.5634459703348877,-0.28999897945178715,0.021084449091227746,0.35409793117266963,0.7482771839143053,0.27240937124546405,0.48249280409457124,0.6354757242180636,0.4995635118262996,0.06451630645303603,0.576369046266551,0.4719673451909012,0.22077726036249473,0.4080629499667237,0.3451727781959246,-0.10817595234933963,0.22044432555798646,-0.05216338384776743,0.3895851271336171,0.22328199213033004,0.3016179728749127,0.7211698351143705,-0.1020839074867449,0.39033383204198674,0.22709945690947278,0.5806121842417861,0.43605672103109766,0.7425233101771958,0.15625820666169718,0.5836954754010579,0.5549140065739482,0.4947230165622026,0.5336373035849277,0.2941059606148498,0.2693501493565879,0.08270066899707278,0.33466175037713225,0.01664560737083561,0.5669966387720372,0.4346480210257551,0.0788392920247301,0.08801661030442294,0.5290402528839422,0.5335078262006455,0.27978413170152694,0.524526527898664,0.5472680697200244,0.5439918534051751,0.22203809185589665,0.8146032781799085,0.055351114189532445,0.6013038567277049
Thal_MDm_R,0.3226874012569076,-0.16292969298178092,0.27080193077254777,0.29055977637601477,-0.1585358397426627,0.23571494192053655,0.20982691868701758,0.43307276722151705,-0.060952449268439554,0.21957954801231624,0.25987623671475796,-0.059606342357072926,1.0,0.7339083645621215,0.02502270619964857,-0.2182934588226107,0.5917722880319378,-0.2432184442667939,0.4720022492646058,0.4886761696876508,0.07856540200551652,0.476209609210862,0.2055712504656851,0.11285377407006547,0.06954232478121201,0.10183034191946076,0.40118688829137245,0.6501879895782064,0.42361047781188244,0.4702940948955861,0.6861663262386841,0.30734943959646016,-0.0018500907849860059,-0.10580182255747832,0.20753912550575912,0.38240860789420245,0.07676438736255699,-0.0501392142623224,0.6620463524440618,0.12596601324436627,-0.1292904868357979,0.07584302936389649,0.02377423073466369,0.7083799816079998,0.3068270495476763,0.5242188206929456,0.5115005989816008,0.21990972920643706,-0.1376570428932521,-0.2790458376657155,0.11197879759590154,-0.2245684282045935,0.016830898240811798,-0.12103414264601667,0.3520108601171286,0.4360257082105949,0.09139190482625964,-0.10414976705930483,-0.4407953091201874,-0.1121368690872123,0.10436545264987783,0.2070468062718746,0.47365630016220217,0.1523381070517551,0.2798284582117332,0.046619418141264336,-0.3986631995737674,0.4180362857002191,0.29243105032682726,0.07244748415410604,-0.22026047779757493,0.2582917606082802,0.2218418399339461,-0.16812215725304686,-0.3000847047283742,0.3670534852120118,-0.09760314384508693,0.3314812248943898,0.24515983836180902,-0.11952712766875792,0.16663370381644926,0.08876514945290548,0.27637149869327365,0.16960593770810753,0.3363642746223668,0.19739228528313596,-0.4633147629056293,0.15004988914849435,0.6694932816203747,0.005342932179443906,0.7463146005213106,0.1223796880900777,0.1835868664996438,0.4851756991915305,-0.21065668567684606,-0.04828444923786225,0.11082726504306022,0.18742076010274525,-0.0707993880001492,0.044883014861930054,-0.2619718554414155,0.3159313949979539,0.09928629626762865,-0.24062063956135243,0.09620529736697811
Thal_VA_L,0.427904628586681,-0.06171180620406789,0.3424049548256425,0.4586585264027792,-0.13534972740363563,0.13915681472329952,0.30956322599605507,0.2522804348932984,-0.07981372380030782,0.37448627510043636,0.3246513666531924,-0.05727472536616753,0.7339083645621215,1.0,0.030384130619847183,-0.1883773439276776,0.4616612516701954,-0.18173497837991792,0.31164158576983697,0.48867508450800395,-0.08844613160763906,0.48659687234081234,0.2822727448619936,0.21694130342564008,0.26336793866018593,0.2706926924205914,0.493001346085305,0.6637950631196213,0.41592676426667363,0.5269314280844205,0.6894400531693354,0.4240885535129715,0.2078701024002245,-0.050533245910280536,0.2322266711321007,0.43959358408651594,0.1695572068934961,-0.09344104258074765,0.49760304353520185,0.13910638266497247,-0.2255488441921033,0.20892196041662628,0.09677254359043813,0.524106065818185,0.3948255564666262,0.5738050837317575,0.5557557866761392,0.37438617763927623,0.04515316564995501,-0.2668220130200938,0.1526651644726421,-0.07983589462824328,0.037057287720274786,-0.0506832593262946,0.415727328764506,0.5209987288063324,-0.06683370521661147,0.05196939681820281,-0.4997084030318665,0.0410346794508309,0.24815919919374782,0.3861512377280943,0.5248096424373512,0.2299119633165983,0.2963201196204464,0.22571822858829937,-0.38385126824610616,0.5565321839003495,0.20560365489815013,0.23534419943313403,0.0028680364178069653,0.40763992943007415,0.2679968693190383,0.008596950417793136,-0.22430949651179222,0.4912613649619265,-0.04144813082941198,0.14349763206672406,0.35614090797796855,0.005967918716812381,0.23087065134754162,0.050158356269713,0.39544160379558935,0.375864326892596,0.3721601449345287,0.391830212336457,-0.5137193089330863,0.09236423266471214,0.5891264681419994,0.005341153939825399,0.5165494339333715,0.19359274165270224,0.3165498297719135,0.4183404957934962,0.014258407384057046,0.04809246871098904,0.05628533879790443,0.19476631907993483,-0.058643680589098884,0.05667414626171004,-0.17435028033238947,0.38738010643471743,0.17716205019543185,-0.13052290141512354,0.2974433232685343
Cerebellum_Crus1_L,-0.0185945685938361,-0.015861592724742364,0.2780883420681157,0.10850761718676664,0.07741221510937109,0.1175701445466386,0.12300695352202788,0.20441300841397214,0.31657907793755885,0.22341338831589022,0.22687150405200296,0.19790637361641955,0.02502270619964857,0.030384130619847183,1.0,0.17037038723165127,-0.10962110741982567,0.15482065677250934,-0.13985917947303073,-0.09426707158258739,0.6069207146287641,0.2469107357647376,0.4368219673464605,0.23846040401247742,-0.00937714367492323,0.15376886419894173,0.12791234242455476,-0.023581810043840794,-0.11816103075261773,0.19086489428638925,0.2163343139579595,0.0005794226867155294,-0.006872486394942942,0.34729607425342535,0.26774005974158294,-0.14245394955899277,0.19871089371162753,0.19027164802999655,0.15675530979512636,0.11647268877581135,-0.10370774577722236,0.32794729650528603,0.27990801157963535,0.06574169602297836,0.17433407388211306,0.20824250494236485,-0.09986338766752301,0.10242160034163902,0.08062684385525702,0.08201330746725151,0.529345360082571,0.0682216450282422,0.08000729629684335,0.006919885726626066,-0.15263640770661763,0.08352134267571322,0.1515131255476861,0.12822316627523306,0.09511484328589835,0.24594782612054428,0.24327520402272113,0.38936671224672664,0.07965939381828206,0.22994440725227108,0.4575939267968798,0.31025555084393425,0.014440642990763872,0.22136012433816682,0.06288339864261068,0.16573340151974114,0.10284985418601078,0.1671324348812299,0.27961908394929536,0.23733298093752794,0.14595933674272696,-0.011624892192971406,0.25821534931793855,-0.08006182672570569,0.14347304400883593,0.0643295659156071,0.2668923246208004,0.5868514354002969,0.2509417488441353,0.17538577652207143,0.35490939423179124,0.2758139831878733,0.11758597772204953,0.2286596385229291,0.2643697411769278,0.11424377353097943,-0.11180106838537159,0.13178524885266396,0.14399690920634736,0.288020111322527,0.3741402509390589,0.2580369640078335,0.3476073526441374,0.012631481374167385,0.14066217926924082,0.2511710719185251,-0.05746209482217753,0.30727014066670855,0.2516549427787693,-0.013905151041069532,0.32472838813549937
Cerebellum_10_R,0.1818416656801241,0.3221409923011808,-0.11340725839007774,-0.18155536219745458,0.0546369815057769,-0.11332069232303986,-0.042169395279349556,0.2624537619267496,0.050863621211026736,-0.13528257029857038,-0.09932972006327943,0.18914896118510663,-0.2182934588226107,-0.1883773439276776,0.17037038723165127,1.0,0.03728926010543133,0.21577054002385054,0.020605493730823186,-0.2678794777051426,0.1746675694963852,-0.1816963358587297,-0.16979158130948063,0.05717448206190978,0.0470285662009019,0.011213362185733423,-0.378964598707798,-0.27916525303446144,-0.3422211322794872,-0.11784482503747808,-0.2313097605741314,-0.4020218968534329,-0.08717629249340851,0.11628461869040217,-0.19061476104517588,-0.16361206087090752,0.11114292414808453,-0.22112628985538524,-0.3227090677678367,-0.12739929908076916,0.12512269945037113,-0.09231068660945706,0.16993891613876627,0.05288594968507496,0.026782169221244122,-0.23591295311954283,-0.38899561851505254,-0.1443787641127527,-0.031762698502653605,0.28961568806621485,0.008316084276076706,0.40889301168381215,-0.016179276594857996,0.3364033545015577,-0.41960482511276065,-0.4113365012273176,0.04908316600417644,0.23628588396392497,0.28652073051535687,-0.005200487508211503,-0.030956147254240823,-0.09811589730202752,-0.4293050897665719,-0.10994955225696756,-0.06450793782788757,-0.2832796096504763,0.31567769289075703,-0.28181878121883747,-0.2845364789970925,-0.18418959794531614,-0.019970487829182888,-0.1962532992008125,-0.2064636190028658,0.05241121566432604,0.42917545993296646,-0.3366405398845464,0.24544212470013202,-0.30084093201101697,-0.06929211821528637,0.18657167357294252,0.020562337196517403,0.2602575936389911,-0.1333663772556626,-0.04383196024839669,0.05977290796307446,-0.11598116784594029,0.32102334145289657,-0.09974268382658852,-0.08173679941956914,-0.04073483856728568,-0.21581138425268875,0.255325005160922,-0.22388750804092009,0.007304857082825693,0.2418013813953209,0.0440669103688716,-0.1289022766290393,-0.1168231354195526,0.22256170567575803,0.27582376114545387,0.3264439081572661,-0.2385673943359084,0.06476050846567259,0.06770436969488172,0.12198488844144616
Thal_IL_L,0.6600835962188242,0.4542498708059747,0.23528649847304842,0.32269363524064915,0.0374997773397744,0.4908439514933627,0.42980992162343956,0.5036394536361722,-0.12123939938721635,0.23714342314426398,0.16503815501432123,0.2658577604833335,0.5917722880319378,0.4616612516701954,-0.10962110741982567,0.03728926010543133,1.0,-0.3043278467820976,0.5682223926138533,0.3839543044547298,-0.036434311896968996,0.2685818615535136,-0.08773483868337399,0.05830552767475869,0.23451405822164284,0.30813383835797514,0.1721376568070464,0.6169748415641079,0.3587295197138548,0.6023194613347438,0.47397140087954637,0.14912206536048586,0.0809115443368891,0.11092629755569097,-0.13470416354341153,0.498082589286189,0.3974011816148201,-0.18624336986893342,0.4285816361897383,0.06998123317184864,0.29103572802428446,0.10821711796609926,0.2756102239374341,0.5683770975745482,0.45092961352654387,0.4407087346822109,0.18641939211921535,0.14386951655096408,0.1303777252808974,0.04808248314129953,0.15944376259521603,0.3006175659472777,0.17673980571400305,0.4767718740391257,0.09703735275521215,0.07294449094443532,0.26840557754061356,0.37633561598703646,-0.1892387477015848,0.17240719397397633,0.2518973193762973,0.2556864723316717,0.24453736104178034,0.17241744609248252,0.15671635863394806,-0.04078483996130512,0.1217441074403275,0.2813774309573208,0.07003676069561479,-0.030085508808944558,-0.23275950256865272,0.2261397812710781,-0.1929129316886093,-0.17964348560314278,0.12056888844399696,0.09388688901428403,0.16738313999517915,0.29420719572470316,0.4701470039255447,0.09731070751686459,0.3446762143076556,-0.03167481469626441,0.24896656990554214,0.2706589110296179,0.2559727181731181,0.11024660925081493,-0.09363924928523326,-0.10926383394238129,0.38243112118327344,-0.00099628960344634,0.5952658415470272,0.5697355587195685,0.34870280455992736,0.19162963686339135,-0.04904692836940583,-0.07101033214967246,0.10429247152559812,0.16275196789118054,0.2242906920902224,0.47459167732180113,0.26457344045706116,-0.08500886301310778,0.4113576849935875,-0.17326979212501697,0.28362821864656906
Occipital_Inf_L,-0.0582116085705866,0.11126263187480101,-0.05047560105335349,0.10028056206536698,0.09460552149749236,-0.1887809423607988,-0.024978493025367074,-0.07008666326325184,-0.06468162471789958,-0.07550397147605654,-0.013086977741023843,0.14576207024539317,-0.2432184442667939,-0.18173497837991792,0.15482065677250934,0.21577054002385054,-0.3043278467820976,1.0,-0.22045464762555492,-0.20551214537335533,0.04131241699687039,-0.15496055663849315,-0.030705101715353875,-0.006178531608543302,0.11898885824127899,0.01715015869578279,-0.138228404251081,-0.2979078373631021,-0.2992151649665856,-0.2334687957124725,-0.22381210017510747,-0.29779901663979935,-0.14172214591454377,-0.08626473964010864,0.17638403309140385,-0.0669641247595614,-0.0898460272287404,-0.024725169383675423,-0.469841340316164,0.052265207464965845,-0.19908878012811926,-0.0013988856390094052,-0.06614449448412298,-0.07111507408588913,-0.13002273998264688,-0.2554798558330372,-0.1592374470083493,0.059114465738100905,-0.060973932989089846,0.040221148273526956,-0.019229921198179806,0.17567624319817657,-0.06260025411954215,-0.01941718801432957,-0.07104573424664387,-0.19125649381371265,-0.29000450575316505,0.009965912384703493,0.12503393463262008,-0.03126523977711897,0.013059537330049243,-0.10955387700121709,-0.21612167805025945,0.12693228954487284,0.0009552042041322385,-0.09072309757900952,0.049445480499838185,-0.07174845503653446,0.02777053744005141,-0.011638857458298601,0.15339518735296165,-0.04082060573946558,0.11802145718012866,0.23361282987267648,0.3025306093316229,0.0004106299496780697,0.09443814118779054,-0.3209870635627144,-0.1819063825381902,0.18574264901673795,-0.04640842365796966,0.019182065162879774,-0.0811867548968075,0.14621983096098212,-0.06530090950836565,0.12535621366554572,0.0932181689747662,0.14705762881111337,-0.12659425951965675,0.11446641311066921,-0.296930304046864,-0.06394484157640538,-0.1208531229943422,-0.09659474910709313,0.10676755404781732,0.28904192303381854,0.19566181117685363,-0.24031985280057094,-0.19934418067623616,-0.058786749315102756,0.16988821909135293,0.09647518843679181,-0.030397515870190763,0.29891867381044157,-0.05386949089418009
Thal_VA_R,0.35564748910433713,0.2963251806066623,0.11191542774161806,0.0752582209124657,0.10572228737852066,0.30608746391861236,0.3537399259137299,0.336023556661053,0.018558490395744847,0.09983917936113645,0.07240077311379654,0.26061684370196053,0.4720022492646058,0.31164158576983697,-0.13985917947303073,0.020605493730823186,0.5682223926138533,-0.22045464762555492,1.0,0.20052722559194694,0.13982632148510343,0.06947484459195796,-0.05203285983922512,-0.04841913416202036,-0.02997402976690809,0.15329631939883104,0.09242926846405816,0.4964053534497577,0.1506752103599894,0.37510479395708135,0.22927969487902072,-0.10601777100885784,0.07382000099164934,-0.0032175823547980348,0.020071873783363125,0.3929017972656752,0.18954526913052974,-0.23036227761843472,0.19399538401442293,0.10575759665091196,0.2826647157691478,0.026044408058028098,0.10885056859841694,0.4339366686505159,0.4732791169111114,0.22869261911465566,0.13082806024639793,-0.0476700544308819,-0.1470044780760906,-0.12111173683888131,0.1612165871613501,0.10658833908845369,0.06052217002515153,0.2594798254676115,-0.0024379645349060465,-0.0020989427060887295,0.2259762431906129,0.1955268386926591,-0.03430982455534393,-0.06995843647437155,0.10259740204741205,0.04925677025937853,0.11888083650111561,0.08652206550199455,0.2121421901538297,-0.08324803493083445,-0.07065859939823828,0.07814668887599964,-0.12670867928612992,-0.1007538787988557,-0.38463703001714156,0.16704172532551434,0.04156657416497779,-0.10087085970912382,0.1944473425165175,-0.027104711385144396,0.11545307229856139,0.3068974396373614,0.3052731667248651,0.17098658253320279,0.21974189608804715,-0.0822636214020789,0.15711288023676204,0.0242368286390209,0.2671787519682895,0.01099343005211367,-0.11808977296019696,0.04234190707279283,0.10512454314615038,-0.019355572547903214,0.5195844363484863,0.27710830005516507,0.1647059020948089,0.3415143022642775,-0.14727802770170445,0.034485610560620064,-0.058467313450452925,0.16838327089320584,0.08236336288157155,0.20008866935097291,0.25259293835171426,0.026526265285705224,0.20134684311123796,-0.06297810816082283,0.15023292906001387
Heschl_R,0.21420572244676925,-0.11150648391528578,0.3483137726278205,0.651615445009721,0.05134261196687889,0.25669006967586006,0.24610652023000062,0.11783993818950417,-0.016811526083877606,0.2684720258313004,0.3187533419587454,0.08077475749123245,0.4886761696876508,0.48867508450800395,-0.09426707158258739,-0.2678794777051426,0.3839543044547298,-0.20551214537335533,0.20052722559194694,1.0,-0.08468367462303568,0.5653312337631548,0.1976281332301455,0.02497501963974314,0.2162972202676203,0.3022005379975308,0.6213789720910855,0.5513993544469143,0.7868522591216828,0.3747038249715032,0.6032915776461695,0.4280340301237405,0.16437782028420525,0.15916340457806263,0.021918802808848867,0.6349766465037294,0.21237535669592122,0.25832947807535245,0.35339634216504817,0.04396385356753188,0.06641141678545319,0.29792352108442144,0.247060763803743,0.4168236595671701,0.2226038423256261,0.42944762933538766,0.7525622265187182,0.36512298420311196,0.19813112262097077,0.12320514595969405,-0.0408565014258913,-0.17312420584852634,-0.0022859220667413136,-0.12637149406406842,0.4055057815238142,0.7251712379828547,0.009069777183697843,0.10700251051249399,-0.4630441889601723,0.1392143991438309,0.31751848742578637,0.302435104141419,0.7011374758163357,0.1500583994342102,-0.08113284569867699,0.313983334787983,-0.2560848546532082,0.4982626836337689,0.28334657051925244,0.30993128415221066,0.2405780958913144,0.20963357790302972,0.06008212680471892,-0.06441178792176426,-0.2833356330330563,0.5866935238925338,0.003431421002993481,0.2643880561723707,0.4859484164649558,-0.1919316167155727,0.1803522506381565,-0.24227373374928984,0.3110843751803274,0.3223927785678351,-0.002774780170704254,0.3396452698937812,-0.20685807746995036,0.13381691607116317,0.3368168638904545,0.08633417516490027,0.3795208317410504,0.13317900391736456,0.4069834104631891,0.05670952378198266,-0.20055464786287164,-0.1007611293498186,0.12657500589728266,0.177084277378281,0.13718976457245505,-0.07296059987898561,-0.3062927371170619,0.15544797943541752,0.1841792447231933,-0.0803662046325297,0.24926694311115896
Temporal_Pole_Sup_L,0.07502982538831303,0.11386943003960538,0.21333168047996728,0.04669596555332828,0.19503381010512605,0.29641773292551127,0.10940875206552586,0.24849415504466513,0.4855217926978685,0.1366099809136595,0.20178702263460285,0.3765180833560438,0.07856540200551652,-0.08844613160763906,0.6069207146287641,0.1746675694963852,-0.036434311896968996,0.04131241699687039,0.13982632148510343,-0.08468367462303568,1.0,0.17827310737589666,0.3135063161375031,0.18206871506798727,0.028247134274984986,0.14574385527104805,0.00317578097030166,-0.025517994250620644,-0.11154147015028981,0.17517524175996751,0.09630279444838576,-0.3145084747247522,-0.15176051718282807,0.3525372138860098,0.16431066803475847,-0.013878282915890319,0.24528009308273957,0.20360954930351652,0.1358394196370922,0.019633885240687165,0.16854466882778443,0.24517480350075094,0.3623419056013478,0.10648157670355402,0.35709741924077537,0.17638031440366142,-0.18872205268214232,0.04158697466789754,-0.10912201111092104,0.04497775513091628,0.402416626021447,0.16256662450802664,0.030868641747985398,0.13140943929303675,-0.3041581622880254,-0.0066733716011823305,0.2079283589721983,0.23555263311733599,0.153552224528283,0.10070301677611934,0.16676348522987064,0.22126347395591098,-0.05831557772159977,0.25469306662876595,0.4752266016562161,0.04690010721287996,0.12651968507562242,0.05192733524061018,-0.16490153477206937,0.12373105916486934,-0.1958353995262995,0.1613181815058805,0.20784738432432362,-0.008163565857845136,0.35911803470385373,-0.05756398874220122,0.4366653540111332,0.06758595374821198,0.09080969854907683,0.23182328078739084,0.29761850287818076,0.4897407930050297,0.20037735082178654,0.032302457066371956,0.330302311715305,0.22597962204115818,0.14865932402928816,0.2554053413705104,0.0370644492886831,0.31062788665878743,0.1061340058751404,0.17903655826765802,-0.02087840459198909,0.29802050229736227,0.03787876670385302,0.21510007206050757,0.31337868489911536,-0.009257308161041557,0.22510614161938167,0.38712397571665136,0.08537505582772083,0.253521504482955,0.25085937997182683,-0.2115378457908933,0.344241289745489
ParaHippocampal_R,0.15245998330714453,-0.2007904957421054,0.6934186298039864,0.6373424990474713,0.25915616243463296,0.36382749236844153,0.4175735525823247,0.3334557643245073,0.20819920520795968,0.5774093137245997,0.6507477045080191,0.20437709121342568,0.476209609210862,0.48659687234081234,0.2469107357647376,-0.1816963358587297,0.2685818615535136,-0.15496055663849315,0.06947484459195796,0.5653312337631548,0.17827310737589666,1.0,0.5440782388048735,-0.07085206929731767,0.32447703424444957,0.431020082545896,0.5482027763802786,0.49950027632608607,0.4783213545063184,0.5018255513070025,0.7813605990828679,0.5974981745439606,0.343943569003367,0.4012474891370459,0.24787471466391342,0.23569238316215843,0.5091383186613917,0.3145671019324054,0.6510860674644402,0.002305803382880183,-0.007418730512914448,0.60182596336752,0.5137307050953923,0.41365157442473205,0.24961294193804925,0.8176793427174036,0.5069131989273424,0.45931711315164014,0.26478602315531824,-0.017343744684313125,0.3937484564767381,-0.09825965393336586,-0.06115378962893934,-0.11467338594458461,0.3043443896835176,0.7730229958100134,0.23966128337650514,0.295633833990716,-0.44614076985305434,0.37471055128979025,0.5338455726950264,0.6181348948305952,0.5746656140967562,0.44814633762931805,0.3578434900326163,0.4547711255657773,-0.2885601233708172,0.7213850114251037,0.47964016560642947,0.46714510818925326,0.12127352750061993,0.3616026491059862,0.29578324005529794,0.12481427359209982,-0.1915005291123716,0.43653978426788836,-0.02489682902492087,0.4593174723912287,0.5313289938735275,-0.046928189002962396,0.5219860783702054,0.21200597845044145,0.6321923433047261,0.5487174940303673,0.4678319106505508,0.5606226390109609,-0.3570870221683053,0.4047153040992468,0.6490171762601856,0.02798998458121889,0.3562863586469201,0.2938153954468015,0.45969552594238133,0.37051576459899277,-0.16043261870132655,0.10278697264687392,0.3553102833424111,0.4632223324651129,0.2272123135683558,-0.07049694089069272,-0.35514928474693014,0.28431471432227307,0.45218680391668564,-0.09392384655735778,0.5119080791873862
