,Amygdala_R,OFClat_L,Frontal_Inf_Orb_2_L,ACC_sup_R,Temporal_Pole_Mid_L,Cerebellum_9_R,Frontal_Sup_2_R,Vermis_10,Temporal_Mid_L,Rectus_L,Occipital_Mid_L,Thal_AV_L,Thal_MGN_R,Cerebellum_Crus2_L,Thal_VL_R,Hippocampus_L,Precentral_R,Thal_PuM_R,Thal_PuA_R,Heschl_L,Vermis_9,VTA_R,Cerebellum_7b_L,LC_R,Vermis_3,Thal_LP_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Pallidum_L,Paracentral_Lobule_L,Cerebellum_10_L,Heschl_R,Vermis_6,Rectus_R,Fusiform_L,Temporal_Inf_L,Parietal_Inf_R,Vermis_7,Frontal_Sup_Medial_L,Cerebellum_9_L,Frontal_Sup_Medial_R,Thal_MDm_L,Thal_PuI_L,Parietal_Inf_L,Occipital_Sup_R,Occipital_Inf_L,OFCpost_L,Cerebellum_10_R,SN_pr_L,SupraMarginal_R,Cuneus_L,ACC_sub_L,Occipital_Inf_R,Insula_L,N_Acc_R,Olfactory_L,Thal_VL_L,Temporal_Pole_Sup_R,OFCpost_R,SupraMarginal_L,Lingual_L,Putamen_R,Cerebellum_8_L,ParaHippocampal_L,Thal_VPL_L,Frontal_Inf_Oper_R,Supp_Motor_Area_R,Angular_R,LC_L,Cerebellum_3_L,Temporal_Sup_L,Temporal_Inf_R,Lingual_R,N_Acc_L,Cerebellum_7b_R,Occipital_Mid_R,ACC_sub_R,Putamen_L,Frontal_Med_Orb_R,Thal_IL_L,OFCmed_L,Cingulate_Post_R,Vermis_8,ParaHippocampal_R,Cerebellum_4_5_L,Angular_L,Precentral_L,OFCant_L,Thal_PuL_L,Cingulate_Mid_L
Thal_LP_L,0.2043394205232843,-0.7006619620468647,-0.5444945068770485,0.8563540247405236,0.4832726372399385,-0.1604722828593687,0.06993095739278427,-0.13122335530957369,0.01158803573633109,-0.6282941379997047,0.5965318625045454,0.5767507182501429,-0.7418295362987539,0.43335682165479583,0.5014440927821169,-0.304327577370785,0.45783453571109123,-0.5629029213001583,-0.7130348625981595,0.6559271254088991,0.19287002337029144,0.02968889813350754,0.16617510794453688,0.06855781767466938,0.4640358434300119,1.0,0.6100894048145803,-0.09519939819658921,-0.4454549619935038,0.38524205095121045,-0.3918513154533436,-0.2295144627661076,-0.21463953817537812,-0.7096557950121695,-0.4535973290083293,-0.670111621517268,0.5633492375344026,-0.16393377759860878,0.1934694676303409,-0.01273579238387914,0.23180402196789573,0.014158740460611476,0.4397887317406085,0.6642103187183133,0.757024068568937,0.19272256956562114,0.1354526783720475,-0.391507154119494,0.6215206198092407,0.7009164871059519,0.7754063900332754,-0.7131882508415437,0.5948210007872508,0.2259385809848655,-0.22504882399852358,0.348006227673214,-0.5829857470480909,-0.14830925210498672,-0.3472034661840031,0.5920804490167119,0.7069522972602607,-0.4616693478589887,0.06431800489663599,-0.7970979941006507,0.6507715302787447,0.1409194485623269,0.18080089098644728,0.7545470126380593,-0.383514481515828,0.18278181935312124,0.022250651351888646,-0.3596717483025721,0.2588558175016136,-0.8062036935236421,0.35464597438322537,0.7809490220922954,-0.6430636930610537,-0.17040462182231547,-0.6747688821155226,-0.6664211857512795,-0.5054506044097008,0.2867176682435791,-0.6015012664856514,-0.5849682839941952,-0.4785441947588119,0.8068647238063196,0.3990476429865636,-0.08929448974323248,0.8731638857931575,0.10920786516728817
Parietal_Sup_R,0.14729764997355735,-0.19498762678442416,-0.215387904259907,0.5045296902057452,-0.01626471045497846,-0.39438087552589507,0.3370589189837575,-0.1497254109021185,0.11289817928105525,-0.2708445021732897,0.54392338295383,0.3925543675834776,-0.445017471043779,0.09663535093361827,0.24888632060378635,-0.08992147069873734,0.6917145846047154,-0.44308560252375667,-0.5889331049785913,0.30133656869495173,-0.14524799414228476,-0.02166720363343596,0.11930338338061368,0.15612684859055978,0.11832201840282333,0.6100894048145803,1.0,-0.13255644115998758,-0.1995827753894663,0.61712363851062,-0.0429068046209943,-0.35379343190568757,-0.3969570290993003,-0.33007684916721924,-0.2787057452242758,-0.2785723152926353,0.8794713757877266,-0.332783883646069,0.16957261763513976,-0.12905658953482085,0.27028672468828063,-0.049339369727997934,0.10879401270927079,0.6464068268045555,0.6721033944932829,0.0397553935976302,0.056373826616748134,0.09224989580714467,0.30927255162289435,0.7891549217610877,0.5590940978373641,-0.41826517962825915,0.005238343971956953,0.014617611486466021,-0.20631806872397507,0.18142812116790216,-0.24370179828781516,-0.24025636000792286,-0.13650693496012414,0.47489206878803014,0.21089055790257485,-0.30289578993005933,0.10479458797113182,-0.3416595083616461,0.37881580972442574,0.04851305776556593,0.3829794992667414,0.7962374608860665,-0.3241117879860455,-0.055730344283438045,0.03135249454868275,-0.41072042204482995,-0.05978441435255064,-0.36409008276542426,-0.11235491970753639,0.5454111181282033,-0.3839438569929615,-0.14166610330370263,-0.39261150826957664,-0.44986346751240053,-0.18932216085383075,0.21929860616206287,-0.35961833707536284,-0.3979362933063793,-0.3366435632150996,0.6028766761547449,0.402833784396736,-0.13107828753533204,0.5561597358803976,0.07320993480143738
Frontal_Inf_Orb_2_R,0.44966659394663416,0.06393571156550111,0.5135288428321172,-0.056760524843007316,0.29615201091817384,0.4699174959871261,0.5242641330744593,0.5258810299397739,-0.25148521345282127,0.436989241329986,-0.21195440382806163,-0.0705387814900663,-0.08204560328921137,0.08524142043514751,-0.09789993123388716,0.05861309108897996,0.009846828681833297,0.4744030400563071,0.3522229450156711,0.430128683747277,0.19378096135811793,0.2203917220814641,0.1334036660515977,0.35188287331287504,0.3481514626845512,-0.09519939819658921,-0.13255644115998758,1.0,0.427743933538953,0.33189928961481785,0.22587672782293974,0.6165389270672915,0.3188983021354608,0.26761382899454655,-0.005890504941718345,-0.18974248708014685,-0.19974474088775188,0.34084418393481186,0.5212147143338963,0.5589037545975986,0.7453969623726895,0.21377091267091833,0.17104644224756485,0.06797133065655207,-0.09639821131540861,-0.3568118025650758,0.6304790352407202,0.02557170561547384,0.30612541897968726,-0.06237197454337326,-0.08318996338225544,0.4660498919914947,0.13281267006308553,0.6528564198187902,0.6129701152218009,-0.11082154930802458,0.10837436149712967,0.7079046100137252,0.6092367425866566,-0.16202990961894614,-0.07094373757322284,0.5861216545429108,0.06332509479129968,0.12467402053428656,-0.20186472908727682,0.6360051265577535,0.4359591594342095,-0.09876222426968394,0.2733919535069171,0.4169271821956541,0.29649573288171455,0.5136358301102385,0.358731845471271,0.2410378128753093,0.2624279069897427,-0.14510743922737876,0.36900810244240184,0.8209970154669348,0.5654376627184744,0.3889183898916136,0.5002111185529395,0.28271630937461206,0.10087734885253599,0.5023022674943936,0.5325587504399096,-0.16352625271577373,0.23382555591901333,0.6980423588427362,-0.2905409322727945,0.5344336472663291
Pallidum_L,0.4118656535541312,0.39506679052308913,0.510521259321838,-0.32868681288989005,-0.09749894454125699,0.429058874431269,0.3457061536530307,0.6236374731387978,-0.02805655069747097,0.4447097108346518,-0.5309840807258838,-0.22589893917340453,0.28047046352384425,-0.13239276939059175,-0.13074191925125922,0.6114967314513283,-0.21867467081477532,0.6330025155643595,0.5793691329435655,-0.13843568127998235,0.2522448523463942,0.023214967443000018,0.21917498232259075,0.5241104325740569,0.1601170113786238,-0.4454549619935038,-0.1995827753894663,0.427743933538953,1.0,0.03555140320266374,0.534505661235468,0.4673550636284443,0.41267531119834755,0.48441840746478165,0.39540303985503866,0.3117871770209924,-0.20200708453566998,0.42811918711845154,0.35654487248247624,0.5943702998202278,0.371396796157333,0.32203792615822324,-0.04564918354670615,-0.25934080973491425,-0.38378920160285496,-0.4315550071753631,0.19103688146619827,0.43828003436182617,-0.014177802743870972,-0.13294942403250393,-0.3432547420126668,0.5808495134280389,-0.28927403122440104,0.12324082632471513,0.6382134725285149,0.21563646882467585,0.5026160185972012,0.48011273137204274,0.6150482607101058,-0.43455401992812914,-0.23629130926459888,0.813085545317151,0.3528504668988234,0.5228901627060707,-0.230197517737197,0.10547778823681542,0.10496962513951151,-0.17401775913070502,0.5120005731283492,0.023278027097999133,0.15640715500427727,0.3426404431620585,0.05864344289379647,0.6250094062313557,-0.09099693678972252,-0.49432900645106365,0.624401744534389,0.6367915021972359,0.5888791536211291,0.6731339943093695,0.5433086901431761,0.38475368936859067,0.3932590470797942,0.5726560193466306,0.4664119853201317,-0.3942101887423593,-0.2004976387274763,0.2520838300354664,-0.46963709906637185,0.16270068776421895
Paracentral_Lobule_L,0.44031386652508575,-0.12413990472117079,0.11977284578345623,0.3574210582644875,0.1579742797632171,0.023310490608519346,0.7632871996229404,0.21739086011065697,-0.0755966660748492,-0.011448178247154083,0.35270337029346654,0.21570363084189303,-0.3829402896831313,-0.05770864105543946,0.050306764458151285,-0.042401030837078836,0.7361941347836208,-0.04737390991925479,-0.20255814717845855,0.5380381290735992,-0.04050196265539838,-0.011635474177361696,-0.06422630883197357,0.18862157670692253,0.31625659820796814,0.38524205095121045,0.61712363851062,0.33189928961481785,0.03555140320266374,1.0,0.12261524742585317,-0.02252399661064292,0.09103964669505836,-0.09376790369338367,-0.1554886398200871,-0.28002262631411107,0.5983421044044298,0.1829822469118867,0.5435590393145332,0.19732146455779645,0.6327863235730044,0.07532091412256967,0.02664076823830357,0.7548017467426129,0.5533919665631968,-0.19212957731367095,0.31026790478363536,0.06379370437735,0.3618696386152501,0.5502922841422989,0.47070021570962595,-0.13118213664175246,0.09973010834849744,0.4284580095991433,0.1949963831528153,0.07724484706834549,-0.20129633336957,0.26314388349034334,0.26009170901389456,0.37009362262254675,0.05341091412070422,0.09874006870832328,-0.08699284348639796,-0.1498033166316995,0.03781806937308828,0.472332609302695,0.8517279813904085,0.5747568279856569,0.003684946619031578,0.366193229460575,0.23210802012321516,0.19664503105768144,0.30925868308910487,-0.18493847067116112,-0.0016327787532706393,0.38055217918880885,-0.05298579997257362,0.33669763782730266,-0.04940607606505941,-0.1799537444447262,0.0909656961493431,0.4264894391591726,-0.062451140366039985,0.15799222228953735,0.25729697208678276,0.45885036619119585,0.7703664506845401,0.24539831701358905,0.19096025997611582,0.5786056944285664
Cerebellum_10_L,0.214971371379702,0.5043319953625961,0.38416687128224847,-0.26345518196398476,-0.5101278447923788,0.2297248385034694,0.323902068059078,0.4274447847774957,-0.012722707656836535,0.5718003725906607,-0.1564773005130389,0.04153541090754717,0.4569008282035845,-0.6679677880898841,-0.020656332982741766,0.5755167234760497,0.013598314766701322,0.3538244307959799,0.3746562881593287,-0.19950559650180488,-0.23714374570678934,8.657782178918392e-05,-0.09925406297490567,0.37181748689706695,-0.253140627915496,-0.3918513154533436,-0.0429068046209943,0.22587672782293974,0.534505661235468,0.12261524742585317,1.0,0.2062014710068067,0.2802979524884467,0.6304995929965991,0.44528748806069374,0.35461124311657133,0.014420500218791698,0.22828187831064012,0.3684155016517044,0.4700236073064885,0.30163677680323386,0.24531692129925828,-0.11256399199942209,0.008911805675393373,-0.11156013742727054,-0.38786269655716066,0.02674233980721854,0.8477118591470204,-0.24501499174036867,0.04188762717162755,-0.09546694588769657,0.4523520112226197,-0.547354130563714,0.023078152181931554,0.4655446748761596,-0.02515272368854352,0.5804818627876828,0.30501190574718756,0.5273139544190565,-0.04910535050146576,-0.4147746249949668,0.43648391726537406,0.06719319789942543,0.7494549670799807,-0.3203966975669371,0.0225846987295672,0.19805462167376864,-0.007625496278375653,0.5468980776235944,-0.19911207383119597,0.07129251138738206,0.39815013641097924,-0.09716442546537109,0.5228730307185157,-0.5511742726056925,-0.25787815685278653,0.5736050781654255,0.3450994742438071,0.5264681337185074,0.5249759660390108,0.6227121118314084,0.24548298692297088,0.6021438061331106,0.6418113088843717,0.41061682334749083,-0.1411826143858502,0.05084037457859771,0.27171647553740025,-0.4607147070307489,0.19165711871675897
Heschl_R,0.2150829203349677,0.06554664256304008,0.29646124880537666,-0.21105593853045576,0.25071614027530104,0.6668322510428168,0.14633784449629705,0.549705196985468,-0.15073425793128725,0.32391356883685624,-0.34667050710475733,-0.11854436072598445,0.17162811770097064,0.19632038057101875,-0.0002882492804049596,0.14032209690412825,-0.43733976508202677,0.5380163039896964,0.4784258205142917,0.1301494243895261,0.4617884391343249,0.40712749784678237,0.33664031133509476,0.38145617870271126,0.2647063549742621,-0.2295144627661076,-0.35379343190568757,0.6165389270672915,0.4673550636284443,-0.02252399661064292,0.2062014710068067,1.0,0.4985866203837174,0.24732338031922113,0.26321338125412486,0.06189881491788646,-0.3975515097538211,0.4776186090283863,0.2995767948144969,0.5878587401438436,0.3830525859112102,0.17959487426594758,0.20174372215217956,-0.25991152734064454,-0.293705329634656,-0.1317935076592364,0.4355221086391016,0.059144624840426326,0.08481049219239095,-0.2372400607145434,-0.2316550220409158,0.4030235745242197,0.1447704978648549,0.3373639002928544,0.47838820831957096,-0.02948018964758968,0.24604583439336944,0.5088085695177501,0.48324628878140735,-0.3091074624559373,0.11691108440348248,0.5840115231082399,0.3447630324432051,0.14377523134750114,-0.04586214332861386,0.09612023180354162,-0.007677558497285301,-0.25709888905979406,0.4043648571645075,0.13731634475939383,0.08146141646716992,0.4376032804232258,0.22552388585505806,0.31169753384385634,0.3741353639860056,-0.26689823770709653,0.3659074004243991,0.5917378043190308,0.46095115869732795,0.5086156665779378,0.3527304200287142,0.2796327935985482,0.2617726833746659,0.3683113038216275,0.32872821039978833,-0.2847669545323722,-0.21429630125812385,0.49958925836740825,-0.30192081575282526,0.11124420909003961
Vermis_6,0.17069530147345627,0.023735135688296764,0.18819546600862377,-0.13076320397935576,0.17998021864336197,0.7193510650020845,0.2054786645973206,0.5708554432417648,-0.22174719569710247,0.17774116807283397,-0.275047125950107,-0.08616818182614563,0.2017713838782425,-0.09280793571557111,-0.10201800850781245,0.19722956120962948,-0.22163836651166258,0.5173313314739306,0.48307690820827226,-0.02718456116600047,0.5010202702589984,0.15156659918152188,0.05883708103286916,0.14873082004576446,0.3588768980629586,-0.21463953817537812,-0.3969570290993003,0.3188983021354608,0.41267531119834755,0.09103964669505836,0.2802979524884467,0.4985866203837174,1.0,0.19393960300137322,0.5121471234752146,0.1736536107493182,-0.3252016019496113,0.8763852193294533,0.32634516049052387,0.5269392858303203,0.22494865227097496,0.35366884762783013,0.08361828486613876,-0.11274990727402077,-0.06538255727758581,-0.03275793802691831,0.1516069554069402,0.0672764538447007,0.025097078820708413,-0.2122870260027106,0.06260044373598456,0.301445667830334,0.14927426179326084,0.19518177773170042,0.4492597133744633,0.08825389695232365,0.024871163957217734,0.44869851106472053,0.36514077200471606,-0.29048159247702915,0.18730937165242334,0.4389540575767488,0.1895894104951194,0.27547261467804807,-0.30113720352244905,0.07523186508389143,0.05307192625293896,-0.18993317648749136,0.5654440609309126,0.36825985768728003,-0.0449309685811505,0.6605978221159376,0.5414074453230922,0.26512777352078715,0.25466752507767276,-0.15368206177284177,0.32396112197245597,0.41013609147050933,0.31076268142138075,0.4910359207846092,0.22137296307237522,0.34137172364587426,0.5624610310936414,0.5474336273415891,0.5976870967638694,-0.17603463131888758,-0.045509314754744595,0.28454632279547376,-0.36334178148133034,0.1549892168872429
Rectus_R,0.024604661587103487,0.668221190696217,0.44234192815185513,-0.692823878798186,-0.4809245607404789,0.1717084863173258,0.11863256381643725,0.2788517216804268,-0.21380601072421526,0.8847922972375418,-0.38338005088132004,-0.41923878148459165,0.6087264093318189,-0.569792483520821,-0.4127799421576114,0.3990226342685102,-0.22698067519849438,0.5096328553707826,0.6120652853363995,-0.4121702957514604,-0.28927335507306307,0.04664511891190104,-0.25423542734743787,0.12196373701600867,-0.47692679964575657,-0.7096557950121695,-0.33007684916721924,0.26761382899454655,0.48441840746478165,-0.09376790369338367,0.6304995929965991,0.24732338031922113,0.19393960300137322,1.0,0.3018701315872654,0.4146452645064385,-0.32869126806755267,0.1266693353444262,0.005845620254832724,0.21647179194074712,0.07853054140538245,0.1430137334016802,-0.40762333468530865,-0.31043801368296925,-0.48530616963423784,-0.387675089874965,-0.02182268165409765,0.5804684002880113,-0.5940238272271642,-0.4288458220251973,-0.5037379771636749,0.7369101682316826,-0.6348441571134217,-0.04641781785001582,0.44767193358313706,-0.3563758504708895,0.5706657815507649,0.3905468852963453,0.5735840593956755,-0.4048942058700519,-0.6668732072125774,0.5174305606781958,-0.20996248045235538,0.8288237309602293,-0.5911482721553041,0.07644636031367284,0.0016034332034894044,-0.4591127616802204,0.5080960145247526,-0.2043041114781267,-0.061317221376017576,0.5096914128888875,-0.2517210159581809,0.7070520704547224,-0.4850008196607911,-0.5315353965766535,0.7299217342946541,0.34783155213810923,0.8605944780102549,0.6313925205959963,0.8252874993918405,-0.10698137998465954,0.6084077299549835,0.7481284663621964,0.4519723352303504,-0.5447933303126434,-0.14922272119017144,0.38541713869781447,-0.7585634879254436,0.05407710436870596
Fusiform_L,-0.03131769834308255,0.5102551579560363,0.4710298350701316,-0.2978518967642667,-0.1676349119516772,0.4186496564142633,0.12205527509587503,0.43443800679658884,0.35954129636916704,0.24750905513371058,-0.24826950354905591,-0.10802421237133118,0.47570468162324875,-0.15282507881105734,0.08905916035226025,0.5189628941096855,-0.0808266680789813,0.29830232306995214,0.3467095581604713,-0.3543850885114782,0.12834480171237464,0.12287916564167387,0.22550388580365732,0.08052952162661417,-0.05255040453473053,-0.4535973290083293,-0.2787057452242758,-0.005890504941718345,0.39540303985503866,-0.1554886398200871,0.44528748806069374,0.26321338125412486,0.5121471234752146,0.3018701315872654,1.0,0.7963415644498811,-0.12855479474204884,0.3961650881203513,0.06630442165112584,0.3179559975839915,-0.10498627569970591,0.27790981123900443,0.046497340627789326,-0.3525065588445141,-0.1484310212748716,0.25126224573200023,0.03488541391552563,0.42272355311863996,-0.22890164977878671,-0.13627722946703227,-0.05348746463720291,0.43977012651978153,-0.14314180573319096,-0.05598532005612835,0.01096758451751207,0.1110910428506765,0.43026039511039665,0.04407542840937409,0.2977000229498956,-0.20628289071634728,0.012907218588989217,0.278966604349252,0.39535830129308563,0.5756694910691297,-0.16634486582339014,-0.0848365082301045,-0.08948800723692396,-0.23982717514364893,0.49214297580206495,0.07734502875049609,0.14955718870598655,0.2367672967117789,0.20451520369421794,0.47452648058884106,-0.10525882869155652,-0.29560210204001003,0.37495476468238675,0.14335794683823952,0.2378553432551619,0.5622181016061336,0.22057529934918782,-0.015359663967643123,0.50264116062612,0.36402850371506174,0.44923294526599594,-0.3584430627003765,-0.269863693595818,0.008723974696665436,-0.35303165247692125,0.046079674648674386
Temporal_Inf_L,-0.2672407083367124,0.7148182478932955,0.5005594578501029,-0.5276896544230677,-0.4228021262939136,0.14332422685642363,0.014528456072222355,0.16256851008640089,0.46777412085498177,0.33400685477990427,-0.3050403308406098,-0.32432455177795294,0.630264983311045,-0.2835577184203837,-0.12236698552187768,0.4431850096430195,-0.11973127410654598,0.21805030314313428,0.32660842287967606,-0.6274150832833193,-0.10469585159479623,0.035483511286267956,0.09064245636925787,-0.08319013455660514,-0.37583761907233576,-0.670111621517268,-0.2785723152926353,-0.18974248708014685,0.3117871770209924,-0.28002262631411107,0.35461124311657133,0.06189881491788646,0.1736536107493182,0.4146452645064385,0.7963415644498811,1.0,-0.1508803007970172,0.13231056055757823,-0.17452680263154266,-0.011460054118194663,-0.30989210106124526,0.04869009268759872,-0.2637021117015871,-0.5010682123314305,-0.359356838878518,0.23406196139450805,-0.16447076191207144,0.45155212676478496,-0.5052964224775657,-0.2676802957597023,-0.36022787682233637,0.49891914357856765,-0.4228800431124662,-0.29919552625078955,-0.13085476673305924,-0.048831158377828414,0.5373398017861878,-0.1358752690275224,0.18725167324894407,-0.27197157249940823,-0.37108593869854645,0.18363983324743524,0.25483315637489806,0.6940616897376585,-0.29633907845005325,-0.22697056490769638,-0.15767146858118916,-0.37208308770809556,0.3718346688875317,-0.18432034141856232,0.12962058348065833,0.057484156510862194,-0.1453314351492655,0.6291869834823981,-0.32212151788372406,-0.4836031947178257,0.3954206717783455,-0.06358687169670164,0.2732739566938044,0.4784697503737797,0.2332345944062206,-0.24478451834245024,0.5156914154783944,0.27428493010901295,0.30672411241498426,-0.5223148893740724,-0.36966037926297424,-0.17896859206694418,-0.47520917889314174,-0.09607624899023193
Parietal_Inf_R,0.10422114196067568,-0.15840318331102507,-0.19774867744841415,0.4727894742654366,-0.08493091692996856,-0.3759936569284935,0.3807135638192166,-0.11846736789375656,0.09481353726203477,-0.3141638900130824,0.5024385195466768,0.3875439039945886,-0.4322986960048266,0.03889979971644123,0.23922249247057295,-0.0318431410859899,0.7740627701019508,-0.4060827976408129,-0.5409847621752583,0.1766586855525132,-0.14762199922270322,-0.09698341146485101,0.0934513817063986,0.0906931493371044,0.07351799968287641,0.5633492375344026,0.8794713757877266,-0.19974474088775188,-0.20200708453566998,0.5983421044044298,0.014420500218791698,-0.3975515097538211,-0.3252016019496113,-0.32869126806755267,-0.12855479474204884,-0.1508803007970172,1.0,-0.2743869779512097,0.11349353338729935,-0.12133443949644102,0.24885436328707228,0.0672667943593877,0.07661560376557514,0.5662194570206052,0.6986711858101331,0.14085770196428696,-0.06282282163547918,0.12098653081164562,0.2586932333225529,0.8799848909977371,0.5609826131350093,-0.3785765759524912,0.005818556987350583,-0.10676667673186273,-0.2205052165377747,0.14965858313027589,-0.25738784476497206,-0.3323704171242069,-0.19105388842370635,0.3729911343620294,0.19100808620229376,-0.3362155160915294,0.14254706136008718,-0.2596747964270992,0.2720609013138382,0.03673453333366727,0.362781851683534,0.8341005289309809,-0.2705193483483365,-0.0883374390311263,-0.06472629638457522,-0.38547827311053917,-0.06911728751299458,-0.324166369464096,-0.15694628371445915,0.5225145982559755,-0.333024985535299,-0.16750868799193458,-0.44223465550621466,-0.35556597716378646,-0.197109356795506,0.1783871484989976,-0.2849098764726857,-0.3971698888459108,-0.31847237736349493,0.49260798634220615,0.32072008525382295,-0.2632582110135531,0.49017367959339647,0.017569456041123897
Vermis_7,0.20273215782177448,-0.06052144054982154,0.13565340346350152,-0.10760738742954802,0.24959324646713982,0.7607586085251405,0.26622773978426073,0.6141923896126394,-0.13074664803082253,0.09107386143139551,-0.24011286680208294,-0.04853421828890922,0.16642995581110676,-0.06984505941622514,-0.09238947789848911,0.19022128132013574,-0.19566514058386866,0.4679122985021019,0.44389101874782927,0.06277007411991271,0.5686542541986274,0.09587507247753904,0.043414301111869835,0.15760363967756733,0.38752761567598276,-0.16393377759860878,-0.332783883646069,0.34084418393481186,0.42811918711845154,0.1829822469118867,0.22828187831064012,0.4776186090283863,0.8763852193294533,0.1266693353444262,0.3961650881203513,0.13231056055757823,-0.2743869779512097,1.0,0.34284811213083805,0.5802963897612166,0.2641291433468735,0.4123823862761805,0.06857200335724088,-0.0029267529694193017,-0.057347010985637936,-0.055178665841096326,0.16908418491771207,0.007235159850960951,0.04851864650868916,-0.15438855054513348,0.034819127143300065,0.2484134110847208,0.23399253340285098,0.18610201774805527,0.43791547790100177,0.14674329884904663,-0.051688702871700666,0.5780122956903044,0.3879547423290552,-0.22056446643453745,0.1503113058289268,0.46509151523096276,0.211650848214577,0.21784199086840692,-0.2884673388845772,0.11638959152625372,0.1486284753949208,-0.11352143156159018,0.53499873935868,0.30542088524559335,0.07831772536069642,0.697506166267648,0.47326970628768195,0.2007085587307295,0.319093049440131,-0.14430132619941957,0.3233920919063068,0.4028964294509146,0.26696797246602544,0.44282442835622426,0.19228414363475646,0.37330608577520713,0.524317609887376,0.5283754191945035,0.504752450310776,-0.09443359857507239,0.06005593906331533,0.22737945998928344,-0.3336300743693884,0.2092746995666743
Frontal_Sup_Medial_L,0.591431198364021,0.047479182192766464,0.37640279310988245,0.28016419652191665,0.25458308270825847,0.33590790201928744,0.6716321833950166,0.5226101112516993,0.042145343162817026,0.1249223191864598,0.11265501785889773,0.27469052604246497,-0.18777599867715544,-0.01943174610943347,0.3106708782584237,0.24974868971798583,0.3107003457893501,0.19470629025994682,-0.0009899709514719537,0.4779260209014237,0.12496012576396058,0.09295266461901004,0.18005638137537616,0.4058996505803477,0.40708707838365094,0.1934694676303409,0.16957261763513976,0.5212147143338963,0.35654487248247624,0.5435590393145332,0.3684155016517044,0.2995767948144969,0.32634516049052387,0.005845620254832724,0.06630442165112584,-0.17452680263154266,0.11349353338729935,0.34284811213083805,1.0,0.5904505972806013,0.7418170180197148,0.148114466808698,0.300509829016305,0.45590645409246533,0.20046522150759177,-0.2574459391154553,0.5162189224731843,0.20399949208076593,0.382196640273892,0.27584323081692236,0.2808414299626717,0.12258828646596506,0.11751519669400172,0.5496348379751087,0.3961640248140047,0.30014071121770597,0.20872193921465257,0.39082650175440276,0.431693780061171,0.31678474935201056,0.10357679402105495,0.4194075695455994,0.1676855776519383,0.03797629630625267,0.17151114145710997,0.48060347791864155,0.6360988468620982,0.3065670383324587,0.20745803421661457,0.3863903769968398,0.44375965996348987,0.2625788561431519,0.4417064283117712,0.06532160043003837,0.14319035232674773,0.08310174166856542,0.14794510011055467,0.5325537715006964,0.14858056879884823,0.12371147111983354,0.27738983848839405,0.5779519282520615,0.03664836422162454,0.33960470434300827,0.43619237605708555,0.35339683064612176,0.5254016560534757,0.45538858813189304,0.07096731711320445,0.6712576397519656
Cerebellum_9_L,0.4741478776580311,0.02579612007323451,0.2634067939408505,0.006495583071438637,0.3438931509474915,0.7489351935164774,0.35425769687688186,0.8213583015508116,-0.08173487421033539,0.2663985647153187,-0.20302530639367541,0.1021576188223941,0.04191856816116255,0.09830801000145559,0.23032748795589422,0.4178621763332099,-0.16423589928801532,0.41386889244250863,0.34327826523486304,0.272768262976382,0.55638297669961,0.21564708829928042,0.33219135153708035,0.5567450422436873,0.34744203912891963,-0.01273579238387914,-0.12905658953482085,0.5589037545975986,0.5943702998202278,0.19732146455779645,0.4700236073064885,0.5878587401438436,0.5269392858303203,0.21647179194074712,0.3179559975839915,-0.011460054118194663,-0.12133443949644102,0.5802963897612166,0.5904505972806013,1.0,0.499086113668607,0.46143424518762005,0.3377001705639773,0.09401068322248024,-0.03630280170734245,-0.2759124482849895,0.4560289684843919,0.2522161618541139,0.22549896209162668,0.0696501962560409,0.03351837393084244,0.36083128753907834,0.18929292872342965,0.35334727837309055,0.5910541828763525,0.3008980317848379,0.2675438064303211,0.6614240701893769,0.6023016321235016,-0.0519598689992127,0.1426441304776156,0.6098644215856512,0.3857657371017593,0.20365444747449055,0.01894483692432463,0.19549496054467663,0.20096507946939526,0.06309765728543361,0.5359613661021606,0.1643138584826721,0.2470198289163005,0.514225438357249,0.2510572368674686,0.21513979819052106,0.3409753949828423,-0.1263772494913824,0.4373191118963417,0.5470507107577548,0.3850442926002713,0.5360630676749231,0.3558883029665955,0.4790894238074409,0.2801111277680762,0.4746761533191761,0.34582109903118685,0.012054139725981326,0.0925855411230344,0.45063736809002874,-0.18972792451649043,0.28287532074907973
