,Frontal_Sup_2_R,Cingulate_Mid_R,N_Acc_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Postcentral_L,Supp_Motor_Area_R,Parietal_Sup_R,Red_N_R,Precuneus_L,Thal_AV_R,Thal_MDl_L,Heschl_L,Occipital_Sup_L,Precuneus_R,Temporal_Mid_L,ACC_sub_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Calcarine_R,Cerebellum_4_5_R,Thal_VA_L,Postcentral_R,Hippocampus_L,Rolandic_Oper_R,Thal_AV_L,Frontal_Mid_2_L,Thal_VPL_L,Vermis_6,Insula_L,Temporal_Sup_L,SN_pc_L,Heschl_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Thal_PuA_R,Frontal_Sup_Medial_R,Cingulate_Post_R,Caudate_L,Thal_IL_R,Frontal_Inf_Oper_R,SupraMarginal_R,Cerebellum_Crus2_R,Putamen_L,OFClat_L,SN_pc_R,Cerebellum_3_R,Cerebellum_4_5_L,Parietal_Inf_L,Parietal_Sup_L,Thal_VA_R,OFClat_R,Vermis_3,N_Acc_R,Cuneus_R,Cingulate_Mid_L,Parietal_Inf_R,Calcarine_L,Thal_PuA_L,Angular_L,ACC_sup_L,Vermis_8,Rolandic_Oper_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Inf_Oper_L,LC_R,Cerebellum_7b_R,ACC_pre_R,Thal_PuM_R,LC_L,Thal_LP_R,Frontal_Med_Orb_L,VTA_L,Red_N_L,OFCmed_R,Caudate_R,ParaHippocampal_R,VTA_R,Raphe_D,Occipital_Inf_L,Precentral_R,Occipital_Mid_R,Thal_VL_L,SN_pr_L,SN_pr_R,Thal_MGN_L,SupraMarginal_L,OFCpost_L,Thal_PuL_L,Amygdala_L,Supp_Motor_Area_L,Insula_R,Paracentral_Lobule_L,OFCmed_L,Cerebellum_8_L,Cerebellum_Crus1_L,Occipital_Inf_R,Cerebellum_10_L,OFCant_R,Thal_PuM_L,ACC_sup_R,Putamen_R,Amygdala_R,Thal_VL_R,Thal_MDl_R,Temporal_Pole_Mid_L,OFCant_L,Vermis_10,Frontal_Sup_2_L,Cerebellum_3_L,Olfactory_L,Cerebellum_7b_L,Thal_LGN_R,Cuneus_L,Pallidum_L,Frontal_Med_Orb_R,Temporal_Inf_R,OFCpost_R,Cingulate_Post_L,Precentral_L,Temporal_Pole_Sup_L,Vermis_9,Rectus_L,Thal_PuL_R,Thal_PuI_L,Pallidum_R,Thal_VPL_R,Frontal_Mid_2_R,Fusiform_L,Occipital_Sup_R,Vermis_4_5,Cerebellum_Crus2_L,Cerebellum_Crus1_R
ACC_sup_L,0.2506928348450789,0.5158987249313144,-0.3647042126699636,0.17701531265683956,0.32076108905350803,0.4309152617035087,0.37966326525681465,0.09514500245721196,0.5065584505498479,0.3403186280355515,0.5278257190143351,0.37943669986646456,0.6687095747269375,0.3250469193839445,0.42290428826782916,0.33490708606288216,-0.31645118609949563,0.3316359776969469,0.07955318263969556,0.5793792720538056,0.28400127519378066,-0.3746072758259062,0.10130066788022951,0.09467983649098358,0.5498900692235408,0.31402593012117347,0.5106964427019993,0.5331571800459046,0.097162810086231,0.6901175394591587,0.5764588798455443,0.16819173430416323,0.10080691542880028,0.33596658584758593,0.41998779764048166,0.07213871210550125,-0.32509860995568907,0.24966477823671737,0.2762440868929061,-0.039418179381109836,-0.10758502506282061,0.4308785119865992,0.20060849669330566,0.337999877092906,0.283823315440064,-0.24218719354156742,0.5180703929679739,0.5355727203024502,0.14350721777390393,0.3796568580704874,0.24093689760077613,-0.35968964531109326,-0.15017831365936302,0.48956172455129915,-0.08599542442859008,0.43740011072899315,0.5831013377448754,0.009969524631041463,0.46393320246690367,0.5405086083402224,0.47127259029833934,1.0,-0.389544104543952,0.496271221863995,0.23970938273832215,0.31032816690200354,0.5911807086527898,0.12904861400072562,0.33982691132754067,0.5384892639367448,-0.20304401295513858,-0.13695067342957867,-0.24423679644216406,-0.15957362696741131,0.17335463201668574,0.4323738704621681,-0.3136036883524439,0.02043876313802341,-0.08964538031239914,0.04667752146234585,0.31502257238423803,0.1562537410908151,0.23607901782348745,0.3025592539514248,-0.0475255318735382,0.5596886274134184,0.3692668339196901,-0.06276937530417356,0.5081043603814763,0.4833375531748673,0.48095135092484154,0.3624898927628153,0.40556915249844744,0.4961704823141574,0.2492368550799378,-0.1123153132152631,0.07195041013296183,-0.2374583311968898,0.49973294844502253,-0.1444415284183309,-0.26372794412585604,0.473331149456055,0.6375484687542582,0.017193961980815103,0.4660270023518028,0.5677560440980256,0.4444241380459266,0.4619370534246142,0.19094243797891314,0.2333314120494021,0.47580674179577837,0.48691590318112626,0.38521744364653115,0.2317383940687212,0.42402226824363104,0.4449512486082885,-0.047647367183150706,-0.2817836026451316,-0.11788194386198551,0.03534183726950588,0.3715411219642449,0.45430381450027385,-0.2162705258482677,0.1423669245858747,-0.2665685226343363,0.40463577493161323,0.506815783454676,-0.22964721260069013,0.5222942425414078,0.17449004604946283,0.01734612690483044,0.3400376149937708,0.24570607350973406,0.3455597655799814,0.09572030892902506
Vermis_8,0.0896831421047628,-0.05259601786536432,0.5876830846049016,0.2601357659151564,-0.12203297904262883,-0.13128292978214584,-0.04519131932477728,-0.35961833707536284,-0.5319329325729801,-0.18484830255114235,-0.577644072821505,-0.42466442844101043,-0.4285611040984521,-0.3538399475346193,-0.03798643523990609,-0.13203799373602884,0.5696094532634273,-0.04429206832096596,0.32268511588343757,-0.40779632237533386,0.25384980290108394,0.6324029427545161,-0.24679855704138443,0.18403773398393078,-0.3417946449286263,-0.3093461288750062,-0.028415657549631917,-0.6515390621548335,0.5624610310936414,-0.19293943223750692,-0.12365005140087842,0.0917406792423419,0.2617726833746659,-0.02404823336449493,0.05585230422535135,0.2578448117130978,0.5330953747935719,-0.010352710103852164,-0.08364576819907464,0.32197551153105675,0.4400273015716736,-0.1707084372552133,-0.37480340377891624,-0.2727070021325213,0.12026717834276608,0.47612967951458723,-0.5047641713037798,-0.28232213933098377,0.4208726992166073,-0.2257727882750629,-0.30205452600240956,0.6192075052039521,0.4708597332114871,-0.39095558495367383,0.2969597002841736,0.09633715829590798,-0.06752745961022824,-0.2849098764726857,-0.37026420286440015,-0.6410739082828715,-0.3935355652418976,-0.389544104543952,1.0,-0.024633152892352808,0.10087734885253599,0.1259772495801245,-0.22409982750597887,0.04105366142560546,-0.3755436944928499,-0.26490651052010517,0.3511651254934989,0.7209677042601323,0.37533283709274784,0.45686802649858216,-0.31195905756043185,-0.22908563489773937,0.5796714045144592,0.0737497060369734,0.6285557634542298,0.20370525570280684,-0.27213730774685835,-0.2002108250575243,-0.2435788782210881,-0.41549036540759166,0.31694310304902057,-0.5399158150816711,-0.2032588855059141,0.45455355021501404,-0.3512544010658296,-0.14889152334774217,-0.7043668262484587,-0.23774558388276718,-0.05639419978693661,-0.08458632274261389,-0.062451140366039985,0.4003642704824454,-0.06279961082015524,0.46110636057669074,-0.4580260452596168,0.6021438061331106,0.5612183273639172,-0.6267692950019232,-0.5671404282332014,0.34607587162309544,-0.23553503347213883,-0.4375319370193469,-0.24330221168970084,-0.43664366759835455,0.14191870991285774,0.28335318909246016,0.0022777959086210365,-0.2545069422517151,-0.25846292477410754,-0.21785976196214069,-0.4284881841065912,-0.3249582454382802,0.3932590470797942,0.5302065509418383,0.6716161348391643,0.43191173957365375,-0.13136337957551128,-0.10081063187660673,0.5488627975885915,0.03717920984963394,0.5768339859603803,-0.5257207587239217,-0.39152077446482697,0.43417146036658744,-0.5882676359582555,-0.12624078198036776,0.50264116062612,-0.3217441882313226,0.25817210092445764,-0.617797767931637,0.2820967759755816
Rolandic_Oper_L,0.6543463202734381,0.6464776014422228,0.22380164879023628,0.6963528234112296,0.6245956563230727,0.2744899776030044,0.5511040082097061,-0.025034742940575193,0.2758427838646064,0.13518547483845786,-0.039449725395490264,0.06083781329905986,0.4895863890050195,-0.25439339416355516,0.37300970595896354,0.35595745545777446,0.19246803404448173,0.4078911470829133,0.40714310116805524,0.20939196723418887,0.5454698562971854,0.19384766645567647,0.16727108662917833,0.29784186253798606,0.4280798342045445,-0.023925776749624525,0.39614281435547016,0.08387861448945617,0.14584881515933898,0.5988402972797282,0.7486698113752249,0.41524159001704786,0.2227089427136087,0.4711629231200872,0.6425875565482843,0.22210166054820196,0.061043139900630525,0.4930282233640024,0.15805712917016143,0.26530084796354947,0.10962546570278493,0.5630365604346428,0.04161624412418853,0.15597549713713937,0.6094069941670723,0.27686356856230376,0.1944109888921078,0.3382676019542273,0.49309740267103097,0.10176117487202885,-0.03575458237749865,0.18424694042196638,0.2891716643710874,0.3842737710140228,0.24339777703490126,0.2602088158739562,0.70170720793163,-0.05258544331017182,-0.10829778816252489,0.005907603011671738,-0.08955879307154761,0.496271221863995,-0.024633152892352808,1.0,0.5606307741584792,0.49144041145284284,0.6526433291849247,0.2921849239176671,0.11503957374333514,0.11863032209676617,0.2220329699042801,0.20142682171068538,0.2831727371206622,0.24899253390711976,-0.04553033138878056,0.4091518628167584,0.10730950769361672,0.22170174138889429,0.3041432760571793,0.09797346258895638,0.2723666987457382,-0.2439514719999517,0.24887059583226154,-0.2666784262440994,0.29508951892502894,0.31680816316385924,0.4475031030749627,0.2064126226696482,0.036562838337997935,0.49916844071032235,-0.08148566269230441,0.3189742515943975,0.5717537165318997,0.6418856312359578,0.33877236941644967,0.27199271715803053,0.2404643855602878,0.02232889465216425,0.07933167497364707,0.16225492691701637,0.2213837173340162,-0.0629500398449222,0.07391989009565371,0.5353818109881975,0.47121067196694444,0.1418528092979162,0.0926594153814101,0.20871505246943495,0.3265501531399736,0.4659743490624994,0.5591492658101265,0.43415581548015264,0.22046241843316453,0.330638907673244,0.019245918561146238,-0.0498920625552845,0.4249929290826193,0.227104288441304,0.1178528068377646,0.48364318171105775,0.19907293037467208,0.34353577665239154,0.3389040510091589,0.09259866725684096,0.19555949988626506,-0.06554814868065807,0.14435696571179255,0.38490648768253843,-0.0324994688251337,0.35101337884371697,0.20774610091075355,-0.10997566093927852,0.5436437829565178,0.15869372008519483,-0.025537904688594557
Frontal_Inf_Orb_2_R,0.5242641330744593,0.634237435575605,0.2410378128753093,0.5135288428321172,0.7117440748989472,0.1159833719230369,0.4359591594342095,-0.13255644115998758,0.12773995844771285,0.09404963817787979,-0.392070280686157,0.06731403937563299,0.430128683747277,-0.20845817410555392,0.371918255427974,-0.25148521345282127,0.36900810244240184,0.7444832583256747,0.7079046100137252,0.13238621597035938,0.5175125977655708,0.19592828020875694,-0.010348642751515591,0.05861309108897996,0.3944444772137317,-0.0705387814900663,0.3255604418009578,-0.20186472908727682,0.3188983021354608,0.6528564198187902,0.29649573288171455,0.5683997081598856,0.6165389270672915,0.4114791066748607,0.23402251167375246,0.5724186603578906,0.3522229450156711,0.7453969623726895,0.28271630937461206,0.055734952395910545,-0.09676721043276797,0.6360051265577535,-0.06237197454337326,0.36427125706039853,0.8209970154669348,0.06393571156550111,0.3739905388989297,0.49154725606143906,0.5325587504399096,0.06797133065655207,-0.013105010959547626,0.3430797090100599,0.6992534843508168,0.3481514626845512,0.6129701152218009,0.3221827803814998,0.5344336472663291,-0.19974474088775188,-0.084036022441907,-0.0370680546048274,-0.16352625271577373,0.23970938273832215,0.10087734885253599,0.5606307741584792,1.0,0.6709044410660172,0.38405511242396106,0.35188287331287504,0.2624279069897427,0.12336570172545558,0.4744030400563071,0.2733919535069171,0.513128360863042,0.47731044288232466,-0.12356308557064989,0.3879340657641973,0.12298616646102968,0.503596222586135,0.5023022674943936,0.2203917220814641,0.23932323742120845,-0.3568118025650758,0.009846828681833297,-0.14510743922737876,0.10837436149712967,0.30612541897968726,0.5136326851087164,0.3496077290133933,-0.16202990961894614,0.6304790352407202,-0.2905409322727945,0.3420632874265632,0.47697278877549576,0.7364692432141576,0.33189928961481785,0.5002111185529395,0.06332509479129968,-0.24363708284194016,0.13281267006308553,0.22587672782293974,0.30905099583003615,-0.08680869778322481,-0.056760524843007316,0.5861216545429108,0.44966659394663416,-0.09789993123388716,-0.27977878152813124,0.29615201091817384,0.6980423588427362,0.5258810299397739,0.6435328055458313,0.4169271821956541,-0.11082154930802458,0.1334036660515977,-0.24970806053495873,-0.08318996338225544,0.427743933538953,0.5654376627184744,0.5136358301102385,0.6092367425866566,0.24235571422382815,0.23382555591901333,0.1423529026973769,0.19378096135811793,0.436989241329986,-0.28482352911868264,0.17104644224756485,0.5846918943074294,-0.27832471894271393,0.1521120021500538,-0.005890504941718345,-0.09639821131540861,0.5445149418956189,0.08524142043514751,0.3506374955040089
ACC_pre_L,0.5230341788615231,0.6343452379388246,0.178584006701588,0.32776228770916227,0.6554262207750541,0.25731971357414535,0.47290123053609795,-0.05516771513498692,0.15126538869014688,0.21625949991900784,-0.17528213641448911,0.16793028714835032,0.407920872492044,-0.11698770278127806,0.38025901458029343,-0.22324630897422632,0.5224922932192742,0.598772829440637,0.5961726319657287,0.13415188106036555,0.4576391428997394,0.21429246760033852,0.13287454080701014,0.39327755126110947,0.45164791874234794,0.16987616366761102,0.4219310737902684,-0.11909162556150965,0.25259109128861995,0.5524224406671912,0.2677651734893024,0.36236270782620006,0.33575749878230793,0.43321834990639607,0.2383907280403527,0.3998201264853746,0.2723227435599459,0.7129663228045962,0.3880492699484819,0.18794471524525902,0.05290597573050422,0.6418667507295558,0.09271421447963872,0.18766208724752362,0.6853641728167725,0.07170545018987193,0.33694096106515337,0.36593549137058917,0.4718054478004379,0.20420410834618583,0.10802657820053119,0.4283260587526815,0.6343001226963713,0.21370565818363998,0.5974965081532643,0.25081010259330583,0.5693423477447977,-0.05840925557419415,-0.05412589964938959,-0.0287359555969218,0.003541072189911328,0.31032816690200354,0.1259772495801245,0.49144041145284284,0.6709044410660172,1.0,0.4397261154938072,0.3442322372248077,-0.020598740373500332,0.5563079296532123,0.404761390595584,0.31793252782185477,0.3409897232942074,0.4568273182368922,-0.14715167494310802,0.37669968337321597,0.32106467152132373,0.6536473910853766,0.5401995640192176,-0.019802884639444077,0.2087222005073774,-0.39596044221982285,0.19210858663672123,-0.03105149252983268,0.31479251577317413,0.23962891346175955,0.5165921596311388,0.38160594287592636,-0.01817839287132913,0.38421186339689795,-0.1715037313427993,0.3575083547631028,0.4815380878803227,0.5581660159022201,0.35997442122519707,0.5729778071489541,-0.07653452689726001,-0.2831938571239235,0.01784544260895256,0.4602166945176765,0.21139015154996915,-0.08643958932060951,0.14638819882538978,0.4975339655734694,0.6027936800802268,0.13160082472126883,-0.12447139883790292,0.16514702257115768,0.5471443934667319,0.5054916759300732,0.666276678260519,0.28824916265282935,0.03119876244780848,-0.03382194546644725,-0.16522099509512628,0.043422282510392735,0.4543228715154472,0.4952771565040024,0.42579220756030406,0.49648191618411003,0.40610793457190264,0.34824004009098586,0.1697369728474088,-0.02137107716160317,0.41743668891148683,-0.29370276052932276,0.2096218066775618,0.49323987103742856,-0.2168616229749193,0.274460630630902,0.06861364244736266,0.032422513590062624,0.4634424561324399,-0.1637000204231935,0.15656881207148615
Frontal_Inf_Oper_L,0.5554290558936035,0.6670619028447909,-0.18053531764396125,0.31845474951853076,0.5234662011060449,0.6806137396891889,0.6963585963767744,0.17860002303729364,0.3780266111241749,0.3410746815685499,0.2228177582285672,0.16480073207505125,0.6704241774821419,0.09327972104264919,0.47548279593026876,0.2560362937344154,-0.04506106673724512,0.36626090470621425,0.2906457537570379,0.40987016551006805,0.3849357971160764,-0.17513468403888863,0.24219426084659926,0.01722951424155233,0.4747834142283512,0.2061713497186627,0.7058754772430187,0.19789987370324508,-0.11417521221881338,0.634841097462521,0.679173145553789,0.09034576883245998,-0.1185967224106753,0.5682333267805563,0.5010498250518962,0.13568844540513855,-0.28651973004039494,0.4579063502025622,0.16750329835534858,-0.1461880458513013,-0.1716492710409852,0.7175880661085545,0.12259932438870305,0.0711426556294735,0.32742429931470407,-0.006531769752202248,0.2542044485974592,0.26859366867158535,0.318858615155287,0.513000628689877,0.3674070719602369,-0.08523817297077162,0.20376538146608286,0.28841590827235347,0.06586342505406538,0.27961382886882136,0.7765018104783085,0.05692433544350031,0.0909669680558361,0.21659355999321303,0.3613538670074468,0.5911807086527898,-0.22409982750597887,0.6526433291849247,0.38405511242396106,0.4397261154938072,1.0,0.10135776912930851,0.007390905043084648,0.33667828261479554,-0.18676583540621036,-0.09263572618126295,-0.15628398966055657,-0.022532121835036674,-0.1020593127819581,0.4269589898938128,-0.07861140654842882,0.036372152582423684,0.14393427161671418,0.009586275212969697,0.3897360097224218,-0.2429402926483486,0.490179553943474,0.13750174880314,0.04963926111473723,0.3945868916261462,0.36000385589945855,-0.15823524032959202,0.4443842058939453,0.4351120764226643,0.18697885561177216,0.2614101452933079,0.6832146764926975,0.4529176891045665,0.5030595348178877,0.05728755106475356,-0.16932278730946876,-0.3619698989544804,0.16623514132236705,0.0021792765218053086,-0.07560432622724912,0.13903347706140104,0.3537582668265793,0.1452905653406458,0.4533151939041814,0.23443570573822015,0.12678977012368442,0.22162596039560117,0.3035013654681211,0.1518044962035131,0.6800923883560194,0.4534656986826728,0.09437778446731752,-0.002393334379213834,0.013497248850682396,0.2189010259912628,0.003415832121338732,-0.03533293290838723,0.04021947063558731,0.232946293914924,0.25362998734075626,0.7621159478636059,-0.004195722276352583,-0.1529695847112472,0.03938458150180599,0.033575045316711974,0.15247616857630855,0.060167714744422895,0.09963213220631927,0.29815982398141566,-0.20860835885388065,0.19378761290392738,0.43346570636646153,0.04355622051423978,-0.03470661218313434
LC_R,0.28128313622203643,0.23873080390453189,0.2193625327081405,0.26011758533327534,0.23481833787102266,0.006418595477281875,0.15338005430924218,0.15612684859055978,0.198954300655266,0.13918713614155037,-0.06524247962379218,0.10661376251180718,0.20232940122618318,-0.04032165501537149,0.18337317248065502,-0.029158318610622593,0.23977106359170922,0.3507768526755111,0.2644798587289306,-0.0020185841082238933,0.14888564113733613,0.11085603128035601,0.10682887710623491,0.31765883372072246,0.09340172300544963,0.03449254866118866,0.1326690803879182,0.11038780678349146,0.14873082004576446,0.25887345778842047,0.13956048807739585,0.32811932608546734,0.38145617870271126,0.30351166387749146,0.06961591096405753,0.09127909421551773,0.17272130871813235,0.3977254275301735,0.3853582427386025,0.39764472605468304,0.0803343157324448,0.12614936227433482,0.16989761115569652,0.19982912726139518,0.4703876901267554,0.12590673963764637,0.23995803843184693,0.2682306075305101,0.1101803925908656,0.07786759342134192,0.09935235698253063,0.15807576294055084,0.2814119406120527,0.24432089288359385,0.43733264864031096,0.039701998578114114,0.1393762847580996,0.0906931493371044,0.06317617269781195,0.07348638369534367,0.023109521701765615,0.12904861400072562,0.04105366142560546,0.2921849239176671,0.35188287331287504,0.3442322372248077,0.10135776912930851,1.0,-0.022381763448010683,0.2062237410588812,0.24211648469586428,0.30086607969003254,0.19202657137389623,0.1701686110133876,-0.09635531222018076,0.20232465506052488,0.12473762954917977,0.4553369743213793,0.14026424268075002,0.0865226403109515,0.15562836497594112,-0.3234435316920825,0.00045528468732783774,-0.06944386296517255,0.25012735165201533,0.30267168501424546,0.45792327791186843,0.19109913249407465,-0.03769864495310092,0.26719301772524806,0.032189685339321136,0.4870289956520939,0.1433073782801846,0.3691343915900683,0.18862157670692253,0.23922946797507788,0.3372314274880712,-0.14568921201104842,-0.1326760080594183,0.37181748689706695,0.16099440097087095,0.05013065117257309,0.038638911904545874,0.4951579298049756,0.5031638403341576,0.05691368778002234,-0.02747140420092422,0.08492683564551301,0.21322960127288654,0.48631206649267417,0.2382927018607838,0.005900957227025045,0.3708697047778807,0.33354094738960843,-0.05118786474833456,0.026421372872282908,0.5241104325740569,0.22793932132312159,0.03705744718734264,0.43419269939212995,0.27083688042442083,-0.006929690413531154,0.10939016043428146,0.1700653747065891,0.1689605620108894,0.015742656903397583,0.07175236936071666,0.3404971092454154,-0.03987438475615999,0.18386217941441443,0.08052952162661417,-0.034548674772375554,0.0821267008759651,0.07899347961916946,0.009219887062446192
Cerebellum_7b_R,-0.03598167936887471,0.1090589714117599,-0.3765352222239236,-0.15751688157218746,0.21006190203578678,-0.05752688762009891,-0.0592908943389263,-0.11235491970753639,0.3658496689406564,0.022019553989597627,0.16790114575252363,0.39583605385606535,0.40157766082782687,0.10348532023274781,0.11160827097093615,-0.05872396151347814,-0.3038472666006371,0.36911459731511853,0.20677381811713083,0.3893097024419933,0.07525608018016479,-0.3588733560776832,-0.1418711889828447,-0.24211778038261603,0.10275489456430237,0.1256523513345404,0.12285972442766051,0.35702941739793675,0.25466752507767276,0.3009979106604857,0.08524394823976823,0.15334454382118703,0.3741353639860056,-0.04565341494927375,-0.06334403260620745,0.47889368464138116,-0.03909972884552443,0.14888705498545846,0.18070779416264982,-0.0910062679919716,-0.1390450494846463,0.10355285817259471,0.048973324897276495,0.8796716975654577,0.1422609824469178,-0.5171801425239194,0.5232092481584056,0.579884083797903,-0.08404569385197277,0.023214031188054117,-0.027002660105315223,-0.3192890623554249,-0.16976477596226552,0.6098166661323792,0.023845064366074465,0.21787263186852682,0.05305801599409634,-0.15694628371445915,0.37698839660088146,0.5156226287626811,0.13999678846429642,0.33982691132754067,-0.3755436944928499,0.11503957374333514,0.2624279069897427,-0.020598740373500332,0.007390905043084648,-0.022381763448010683,1.0,0.13638987938087313,0.05803094303696462,-0.1169559620099166,0.136238771343918,-0.18852161004420942,0.3017320600257399,0.21806225617141198,-0.568785894519454,0.13185850502493143,-0.23852376858426821,0.22494146215831362,0.11577454440547762,0.2791700801682548,-0.20565830856825537,0.1738258212237626,-0.352870721649186,0.3923161808115644,0.08422630792595179,-0.031820705989290654,0.009536644123208348,0.3984474262247041,0.2905076050802032,0.3918273010771021,0.031009548553531906,0.16233909489624399,-0.0016327787532706393,-0.27926315994408796,0.3574950929427145,-0.04328335497310757,0.7834504314295053,-0.5511742726056925,-0.3233987024773952,0.5327303468834759,0.2868589965775536,0.02811642572529186,0.12027325699952365,0.31374218493871203,0.29194344080270646,0.8069012607177379,0.20815351406847996,0.27943476600817835,0.17530985800230234,0.4089236347379157,0.2194096428468253,0.4262555394437562,0.3671799547327839,0.1705121031100546,-0.09099693678972252,-0.22097495494454583,0.041037439473260114,-0.06615808925620023,0.19827486632109306,-0.040077978555792954,-0.4693922318092751,0.7591173633409021,-0.38968839859920035,0.4229161912010657,0.5263341564070374,-0.20166337933579112,0.43100920877849636,-0.05877126437246866,-0.10525882869155652,0.12373461223975045,0.0105946797307279,0.7806220957309319,0.5794457497577126
ACC_pre_R,0.3004924353098389,0.4483195885987108,-0.4545267348915385,-0.2439098654208096,0.3822099789295221,0.4574846340751119,0.3645346546211865,0.37703605476377483,0.49273484389987254,0.5714904270989971,0.551084535613856,0.6695586320369262,0.5347501802944267,0.5131000829824792,0.49829617604931453,0.03021457559915953,-0.13053977405736777,0.3821146203049925,0.09668272313704407,0.5430550966081666,0.14900746223526132,-0.4598362118714006,0.42539388860871774,0.20404480441371603,0.44785897441215955,0.6729955935821532,0.49916579125589705,0.4129732673025291,0.06214515800643824,0.3527448045489382,0.18498416840251272,0.010356066313080009,-0.04361494870948649,0.3812707680651985,-0.09384642610358179,0.07238201892181462,-0.38349353555280324,0.46487225181806,0.49756206571052675,-0.09618915315890214,-0.12167801864339567,0.34066665730500245,0.6163692488121728,0.21588832159281304,0.1481796505748023,-0.41821851498720614,0.5146784068988677,0.4268903248823439,-0.019930901763896794,0.5355659069329716,0.5068994932429572,-0.30614211242517675,-0.02830547710852576,0.36513616183397285,0.11239112464972353,0.38026537446327807,0.3655854213968904,0.3981881808533705,0.5152285138553889,0.5646845070505253,0.6078410210868139,0.5384892639367448,-0.26490651052010517,0.11863032209676617,0.12336570172545558,0.5563079296532123,0.33667828261479554,0.2062237410588812,0.13638987938087313,1.0,-0.20616167155096285,-0.03096661722886027,-0.2898481857651808,-0.27823470456947696,0.07703754197208866,0.36926865238412276,-0.2608045906509252,0.49444066537622716,-0.09365259330879797,-0.09404957672945854,0.30147978797966796,0.032144117311693435,0.45113657796280376,0.5485783403982708,-0.07585070014442372,0.503969910672286,0.3543472114325017,-0.1507781337386922,0.48690946636036114,0.19212232234674545,0.5240456055526437,0.4717096531160218,0.3893822627666934,0.25383702601876035,0.38741874178595903,-0.04728605799340461,0.0751584389718032,-0.27297406031230426,0.374320394272254,0.16693334275138574,-0.42026925879570554,0.5529357419763904,0.7821016517696486,-0.11476718535016803,0.46294677926561534,0.6342581155015121,0.41336054718569104,0.32807300808005047,0.13336485242644855,0.22396320204993778,0.44471820967399817,0.2393748184459872,0.34740362244557155,0.07636634160502295,0.3924888804817761,0.6283960500272473,-0.02463823201538398,-0.2963326622090662,-0.07047961995308968,-0.05418827513339763,0.49797779306672824,0.44232134440494414,-0.37683931167887774,0.07625463961288118,-0.2809766956922362,0.40880980731328115,0.5138351540502666,-0.22495089868790225,0.48053972522341837,0.5028665101152745,-0.056306666538763636,0.6056169344758813,0.07867363294953136,0.06972517699388366,0.08779553276802236
Thal_PuM_R,0.22115528654809555,0.18747316696069335,0.6269256242039717,0.4325402514254195,0.20854544863279095,-0.4123127694885651,0.021008615032022383,-0.44308560252375667,-0.17456116590337978,-0.2606882831115166,-0.6537922519372353,-0.32534713420838257,-0.23754095184254206,-0.5941834909977233,0.022410194416760204,-0.3422079847548206,0.6252596782974207,0.3321746547323965,0.4793282446789006,-0.31890898374184334,0.4484180332923821,0.6472291576785494,-0.28628448277764845,0.40526060102538447,-0.06513174455678696,-0.37037183689263176,-0.16316596119863708,-0.43447457331800415,0.5173313314739306,0.07789716734802789,-0.09115944618947686,0.4262682994321334,0.5380163039896964,0.04924363155722556,0.0807056396531097,0.2722437233204952,0.8328043769234535,0.2938759274901582,0.3162374141177415,0.4513611004049222,0.32648823208726785,0.1411230808473362,-0.35597918794179895,0.16636329368742894,0.6106835032335137,0.3231394204543415,-0.013980782276251444,0.13571069401742317,0.56105759583438,-0.4420219051932289,-0.46597333680007424,0.7371051329878433,0.5858697760649506,0.14373770919929832,0.6848625323037197,0.04760510090312734,0.06139457758154591,-0.4060827976408129,-0.38222270893048577,-0.46663968767194036,-0.5938297988768413,-0.20304401295513858,0.3511651254934989,0.2220329699042801,0.4744030400563071,0.404761390595584,-0.18676583540621036,0.24211648469586428,0.05803094303696462,-0.20616167155096285,1.0,0.4105746180441585,0.8431077754753609,0.6267320834969141,-0.22831112849868446,0.11682347493720273,0.522391993491051,0.4620852968571494,0.6386403477279492,-0.07950365925406351,0.008881472512269109,-0.39686400083350715,-0.35998007972042095,-0.5451654334892793,0.36337556930823334,-0.1032473652286995,0.3247888839500818,0.5973035785935442,-0.6400984460477612,0.09202796178493143,-0.6244269333682412,0.13085912855190154,0.03429419616630182,0.2326570946678261,-0.04737390991925479,0.5441753235162663,0.1619766330887177,0.16642488699751762,-0.2460441209155144,0.3538244307959799,0.47119644410972056,-0.4906738381224179,-0.45044252749113756,0.7611705482426914,0.32943428708955985,-0.3267372005438138,-0.387234364078697,-0.05436936599596082,0.27662383478639463,0.4780879970330516,0.17838279203745447,0.12275043628202027,-0.04973735461666661,0.04186185176352548,-0.4357175217312166,-0.4539762316083385,0.6330025155643595,0.6690606270047175,0.4883367100770841,0.46232829250048196,0.3359402011515028,-0.3355568051060085,0.4138137835618946,0.1711502843975677,0.43755833460826005,-0.5556070645950993,-0.1553883084026022,0.7498525595258055,-0.5702620256916827,-0.11103655166485137,0.29830232306995214,-0.5007077074392882,0.4406274522835791,-0.1408287084226206,0.20172723832023703
