,Frontal_Med_Orb_L,Cingulate_Post_R,ACC_sub_R,Cerebellum_4_5_R,Olfactory_R,Thal_LP_R,LC_L,Postcentral_L,Cerebellum_8_R,Cerebellum_Crus2_R,Thal_IL_R,Heschl_R,Temporal_Pole_Sup_R,Red_N_R,Thal_MGN_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Thal_VPL_R,Cerebellum_9_L,Rectus_R,Lingual_R,Thal_PuM_R,OFClat_R,ACC_pre_L,Thal_MDl_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Oper_L,Raphe_D,VTA_R,Caudate_L,Thal_LGN_R,OFCant_L,Vermis_9,Thal_VA_R,Frontal_Inf_Tri_L,ACC_sup_L,SN_pr_L,OFCant_R,Frontal_Inf_Oper_R,Thal_VPL_L,Thal_PuI_R,Parietal_Sup_L,Supp_Motor_Area_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_6_L,SN_pc_L,Cerebellum_3_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,OFCpost_R,Temporal_Pole_Mid_L,Thal_PuA_L,Caudate_R,Fusiform_R,Temporal_Pole_Sup_L,Amygdala_L,Rolandic_Oper_R,Temporal_Inf_R,Lingual_L,Thal_MGN_L,Cerebellum_9_R,VTA_L,Thal_AV_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus1_L,Angular_R,SupraMarginal_L,Occipital_Sup_L,Thal_MDm_R,Precuneus_L,SupraMarginal_R,ACC_sub_L,Cuneus_R,Cerebellum_3_L,N_Acc_R,Parietal_Inf_L,Cerebellum_10_R,N_Acc_L,Thal_PuA_R,OFCmed_R,Amygdala_R,OFCpost_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_6_R,Parietal_Inf_R,Thal_IL_L,Vermis_3,Fusiform_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,Thal_VL_R,Thal_AV_R,Occipital_Sup_R,Temporal_Pole_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Post_L,ParaHippocampal_R,Red_N_L,Cingulate_Mid_R,Thal_PuL_R
Thal_IL_R,0.3162068564472636,0.07856455484170129,0.4665115001896819,0.10288748315205858,-0.20242016398565307,0.24588678777336126,0.42224641208596775,-0.28104386936568704,0.1659870342855562,-0.05659857216978912,1.0,0.13795616572616873,0.17737372769979778,-0.034612285427582386,0.47909930789761423,0.10759287031999039,-0.1132119799420198,-0.15251658588905412,-0.12227186657816969,0.317213532669804,0.30489981549670936,-0.07579909177800288,0.32648823208726785,0.07773417163238262,0.05290597573050422,0.3907484632527817,0.4140142378669306,-0.2993427215374247,-0.1716492710409852,0.024772985713056198,-0.20482446631170786,0.6025150116364318,0.15432822100349988,-0.2170326591441376,0.20231637668889565,0.5064470130802554,0.20888085889297925,-0.10758502506282061,-0.21790958290013995,0.2391976486076032,-0.252654770685145,-0.19676348937683094,-0.20210859332621803,-0.36280606392401593,-0.20478601231690177,0.5118086950368924,-0.19648114187478014,-0.09676721043276797,0.3469951402272357,0.6300045956807819,0.12211074864398087,-0.16132986394408785,-0.1390450494846463,0.19227792360899565,0.25597473134703896,-0.22445934488734504,-0.4167042447827454,0.1330365190311016,0.31182537104733843,0.41595991318404246,0.10389004656726919,-0.24484163743380646,0.23975725564075823,-0.13300674890481576,0.5026831743488793,0.2967264574716075,-0.006495785030953597,-0.1602000788150572,0.20537938467594324,-0.472032447367768,-0.09454479399523993,0.5481480158669029,-0.2668937378446241,-0.2113160218876383,-0.280649352922391,0.11225584192273996,-0.29302419992244416,-0.24189141267067035,0.33089296344086344,0.050726352244806074,-0.16067652828464313,0.18324693514890616,-0.30560019725669363,0.34101098374567584,0.41928250993571936,0.4199207195511086,0.4144173460463974,0.039397632299722596,-0.21820536690922668,-0.12167801864339567,0.4035324781359784,0.37959672710687764,-0.2817929296780062,0.5785389648187884,-0.029447142791081637,0.5503253925219292,0.017836727291783795,-0.22388165491480277,-0.20416056829423898,0.0387151655205316,-0.17551284206044493,-0.31150765124889956,0.1107511224722228,0.5037727404167777,-0.2516045510333345,0.10025570683349201,0.37221579177007436,0.0937235925336726,-0.0790385226417704,-0.11243834486541077
Heschl_R,0.36391481103835216,0.2796327935985482,0.3659074004243991,0.26475818836689474,0.023970825602587592,0.5634269207795323,0.4043648571645075,-0.2843406622489905,0.5895701936473973,0.43462777750197523,0.13795616572616873,1.0,0.5088085695177501,-0.050254535055552586,0.17162811770097064,0.48406078053942136,0.2552460836936179,-0.007677558497285301,-0.09967579621000217,0.5878587401438436,0.24732338031922113,0.22552388585505806,0.5380163039896964,0.4547614779714677,0.33575749878230793,-0.11478393756201091,0.49461437693230303,-0.06859444919076058,-0.1185967224106753,-0.016029111307041814,0.40712749784678237,0.3510650767135608,-0.021910099033829924,0.49958925836740825,0.4617884391343249,0.3096175523813421,0.03526738065456215,0.10080691542880028,0.08481049219239095,0.3179286078252518,0.09612023180354162,-0.04586214332861386,-0.1269285098272611,-0.31066593045466323,0.02898223535681449,0.14377523134750114,0.3830525859112102,0.6165389270672915,0.4985866203837174,0.32357309482609914,0.4447263422729489,0.35269081111859224,0.3741353639860056,0.29646124880537666,0.48324628878140735,0.25071614027530104,-0.06431503734802653,0.41772821222590595,0.45261457281120115,0.1441513738541623,0.27936595830106875,0.013607727557380322,0.4376032804232258,0.11691108440348248,0.47106146807320853,0.6668322510428168,0.02762822187357433,-0.11854436072598445,0.32872821039978833,-0.2295144627661076,0.14633784449629705,0.08650341536467594,-0.25709888905979406,-0.3091074624559373,-0.31863537196972824,-0.09225899769402865,-0.16956087009460363,-0.2372400607145434,0.4030235745242197,0.2031350549990269,0.13731634475939383,0.47838820831957096,-0.25991152734064454,0.059144624840426326,0.31169753384385634,0.4784258205142917,0.11139821041205661,0.2150829203349677,0.4355221086391016,-0.04361494870948649,0.2062014710068067,0.4470148704746651,-0.3975515097538211,0.5086156665779378,0.2647063549742621,0.26321338125412486,0.33664031133509476,0.19632038057101875,0.2540604670205012,-0.0002882492804049596,-0.33776492196617436,-0.293705329634656,0.53083270992243,0.31151208878240316,-0.02252399661064292,0.24644476161377027,0.3683113038216275,0.07109992135531122,0.23528979768445377,-0.08428935152986766
Temporal_Pole_Sup_R,0.45353088055970914,0.28916984251143185,0.5162100549584205,0.42221293205244564,0.06449908076076721,0.5081936321825825,0.4619350514908749,0.12850075404334657,0.514251107711404,0.3377721270912072,0.17737372769979778,0.5088085695177501,1.0,-0.01017056617450402,0.15831533994848052,0.5835308839499465,0.5110922633551779,0.31234146045254646,-0.3580980743474669,0.6614240701893769,0.3905468852963453,0.24512482289771062,0.4793282446789006,0.7474778987352284,0.5961726319657287,-0.11133413085242265,0.7522864160290428,-0.041210734858007116,0.2906457537570379,0.05303712177780886,0.14310536676314864,0.08949259553819934,-0.24549130327402824,0.5679655973978077,0.3010009264750396,0.5210817533419636,0.08215331705003533,0.07955318263969556,0.03563319286278335,0.2880311122828873,0.4074655030914011,-0.34352119753491805,-0.34960292017725714,-0.03073370578536181,0.3600807984288961,0.28778899900466354,0.5235611200255151,0.7079046100137252,0.44869851106472053,0.1987013093680089,0.3038130985192121,0.25560620867644473,0.20677381811713083,0.21155633143261435,0.6932747904408793,0.33363474702819107,-0.12961209602163823,0.49604282001101935,0.720025858509601,0.1838423657555432,0.37236331043020804,0.01675174673237647,0.7549839892086201,-0.14663929156340957,0.3588627598454453,0.6577235372410895,-0.29419745595523544,-0.04079191445570199,0.49588726262421545,-0.14830925210498672,0.37594023117893044,-0.08508934717833003,-0.1812178448145162,-0.20631013190728253,-0.2890517836139728,-0.076545563999513,-0.0199943219520406,-0.2001287629496358,0.40316036810739225,0.2522854000514821,0.24967999883171166,0.6952171829741387,0.08557616938007338,0.09155285494252903,0.2259288247726537,0.4016094357698643,0.30227714133332034,0.3745988606111618,0.4698253373911068,0.09668272313704407,0.30501190574718756,0.5815439014674971,-0.3323704171242069,0.45990144641728015,0.21461020214208582,0.04407542840937409,-0.061380729723795116,-0.0890980314929348,0.534490771108425,-0.10735717653464788,-0.47548465769835385,-0.18055128517040794,0.8379545050331225,0.2757153821846036,0.26314388349034334,0.292895053285757,0.7221733540838233,0.22225553547529908,0.4837479826825056,-0.3002570139262882
Red_N_R,-0.40435519293225425,0.5005215157481311,-0.33979825350099924,0.1723493922763996,0.7361935195909981,-0.20459769837797936,-0.2730418806404082,0.3516554504652926,0.30371934681397317,0.423924158518173,-0.034612285427582386,-0.050254535055552586,-0.01017056617450402,1.0,-0.77062368594176,0.1322580086028256,0.3074100446667584,0.36695155934918205,0.5048545082267715,0.14274318175097125,-0.5752377729887034,0.494251844977608,-0.17456116590337978,-0.2513442594042694,0.15126538869014688,0.49809166094086144,-0.31213395032865715,0.6858545912886285,0.3780266111241749,0.8183198466629386,-0.2366040597218295,-0.15388894095225533,0.3707979630844205,-0.052203195255592263,0.25973783530698163,-0.4610112962088954,-0.006350744521293027,0.5065584505498479,0.8042663072697348,-0.5758819464811132,0.313255295029012,0.5077396715667317,0.6781568819692797,0.3463699876433127,0.3722370250754571,-0.5856377270951472,0.3284046653514189,0.12773995844771285,0.01916587289586828,-0.2168835354414421,0.11752837748435607,0.5517841903356823,0.3658496689406564,-0.15261916332214193,-0.22729417894381693,0.42760093835312674,0.5901016529620869,0.15882250329862807,-0.006303057264909564,-0.49428792642819297,0.545594096407236,0.4261605377075659,-0.24864646921200823,0.6091575563332682,-0.31960045895933614,-0.06113405919007231,0.14719811905347774,0.3291796685302929,-0.0927824965366759,0.598324776495717,0.21550408377166688,-0.23749002565610589,0.5627547968646556,0.4057697439345881,0.37975394533934514,0.6005025936580891,0.40204089054956793,0.487347474824758,-0.40584829096665587,0.5040365654155291,0.4249016070968757,-0.025995478987137888,0.4125081173044836,-0.3745143699810881,-0.5159916308468966,-0.3385471875975077,-0.517710876110904,0.5153727008730222,0.1660320273586833,0.49273484389987254,-0.2479365841060091,0.15515103081706122,0.26401103581812063,-0.37484844240068865,0.7328961955981803,-0.23629271613505679,0.233963608410604,0.41771432426585053,0.3124687052679725,0.4039824570166207,0.46093649119855845,0.48556653307364134,-0.0214548560363774,-0.5774046578457105,0.34819287401011684,0.48178506711346086,-0.34496129228366995,0.8125077053300482,0.4373850784891185,0.5140217716281293
Thal_MGN_R,0.4802376648526439,-0.32464377331451977,0.5341942515006165,0.006708444729262577,-0.6891141283319738,0.30661992342949107,0.45731381496122275,-0.3474743492943596,-0.1683474224691136,-0.4113436645605158,0.47909930789761423,0.17162811770097064,0.15831533994848052,-0.77062368594176,1.0,-0.03050893457099015,-0.29573745633489107,-0.3116076807422106,-0.48713295719917316,0.04191856816116255,0.6087264093318189,-0.35232600019334864,0.3190957315178691,0.29913702472840636,-0.036881729820222905,-0.22331869478660907,0.5147245158871544,-0.6609127159621,-0.30685191123663635,-0.5814230081145707,0.11531074770525349,0.39183759005811064,-0.24149963974294733,-0.0006803263745839704,-0.16864929974448226,0.6264400599867335,0.11402909893552195,-0.42135559956507695,-0.7019783767364707,0.595514034008981,-0.32282392183012204,-0.5303289198658925,-0.6663634954587253,-0.4754647226283485,-0.3505983173035504,0.7545701009933938,-0.31502321556051327,-0.08204560328921137,0.2017713838782425,0.5272198560341023,-0.018278865836023797,-0.48890036334278314,-0.398264955685474,0.25148236008721664,0.34794870078553675,-0.45783806525074655,-0.7313635715195753,-0.09108560950907667,0.23997944183227682,0.6153115170354022,-0.3825987599549163,-0.42269706424707953,0.37104956275807055,-0.5813302887033756,0.4815008719605383,0.23995240051107436,-0.18134538032039943,-0.30554362611212627,0.26859500710883644,-0.7418295362987539,-0.19197865626310764,0.47152778564509684,-0.615217980010639,-0.33823719205499414,-0.45335148187285085,-0.47663214206909427,-0.4819178161628184,-0.5583405983769348,0.4803562356503085,-0.2836207207877973,-0.3619909437036815,0.11904841379970028,-0.4364352026052341,0.5022361195635874,0.6310356180825891,0.4879923938536781,0.6392540889057564,-0.3499470427869504,-0.1895548545069854,-0.43369601618982323,0.4569008282035845,0.14091916236444202,-0.4322986960048266,0.5502623657120759,-0.5857890771014369,0.47570468162324875,-0.20972868336153103,-0.5117681119751993,-0.26114208244709675,-0.3143630973688962,-0.46330007914059274,-0.5622030989736179,0.09770490996375476,0.7395022287524281,-0.3829402896831313,-0.2443193135196083,0.5252481803066529,-0.5116059195080493,-0.3012784049541664,-0.4910869313693219
Cerebellum_Crus1_R,0.031877075957039876,0.20014123349654897,0.08569995712921488,0.2234902459304706,0.2538907941789173,0.2691477402259016,0.3740582466093018,0.09488337307930518,0.7057717857398745,0.6554535470038624,0.10759287031999039,0.48406078053942136,0.5835308839499465,0.1322580086028256,-0.03050893457099015,1.0,0.09845606640238638,-0.0007664064321228337,-0.006942489115525393,0.5346792547131922,-0.058495856746967015,0.3085312869746638,0.20172723832023703,0.2883320411867414,0.15656881207148615,0.1252717821561822,0.40513407134281615,0.21946468018436535,-0.03470661218313434,0.06433140766089486,0.271287054104499,-0.08234139259371624,-0.037117214201573996,0.3296264074632129,0.6895841167970777,0.0808232698190939,-0.18508907262753335,0.09572030892902506,0.15443519060071964,-0.10722513990065748,0.04300302909072174,-0.10719599220391855,0.002549875069294756,0.00422096271306924,0.07207118596606298,-0.16001881270166549,0.15401729525842014,0.3506374955040089,0.617243785003687,0.21324201117301744,0.12240152221659815,0.39750438048179443,0.5794457497577126,-0.20256172128524838,0.19644795879882718,0.5216899595745795,0.1765445313080659,0.2336526236325065,0.49701813880558543,-0.3044626651144997,0.3560644503247252,-0.12734325368478916,0.671433902282406,0.3125427353112517,0.1592522434110162,0.7291394920044274,-0.028562614858493478,0.0015878416624989634,0.1588357034719359,0.11933823562017827,-0.05049382252512748,-0.0044448500654499104,-0.10667540050017396,-0.07313926717343652,0.015411998044434655,0.271479515175884,0.03330414259898843,-0.18354262090699747,0.01831646479174221,0.411171306953131,0.2525268683612423,0.31418361243879256,0.1352007809717261,-0.3270015135304514,-0.16000054220912652,0.27694765619864176,-0.19069005736524697,0.05035942022175954,0.21184170414792314,0.08779553276802236,-0.06974069400818607,0.647037204213371,-0.33925460296249316,0.2212152205336171,0.3492081902196215,0.04497478895255087,-0.004259167229098604,0.1754085324109132,0.26548973358821876,-0.053032378406023685,-0.2526511668017096,0.08064555538110817,0.7874174857065342,-0.10217807702927789,0.0940483589972683,0.16950028608440187,0.277778725725625,0.23275074589895392,0.130274366029353,0.07842500252872968
Frontal_Inf_Tri_R,0.13472225727712694,0.26568396380754217,0.17460146608961608,0.3871725993765207,0.3516443987191678,0.27498222860935134,0.05712892500259069,0.22623468152993825,0.32848624324828274,0.27548042347011753,-0.1132119799420198,0.2552460836936179,0.5110922633551779,0.3074100446667584,-0.29573745633489107,0.09845606640238638,1.0,0.5512950066308168,-0.020584442091209007,0.367631860846612,0.006808939037461272,0.36883147789659454,0.20854544863279095,0.39537009832825054,0.6554262207750541,0.033124180602442904,0.2291255537791554,0.30607591328498557,0.5234662011060449,0.25378797802824815,0.07570296587019291,-0.1288803964261933,0.015962761954422578,0.38160498844734725,0.13132844675740052,0.10639620491056777,0.1776931511812576,0.32076108905350803,0.3627836134823124,-0.009222475277388602,0.7551830844012861,-0.022362781173844385,0.034829692491111584,0.1881123526830699,0.6282486161320466,-0.04494381916474663,0.7631938195711662,0.7117440748989472,0.09621661623187146,-0.06573884721490948,0.3229487759218085,0.40115735889445203,0.21006190203578678,0.28339695363004014,0.3865369636394296,0.3283161813994457,0.20206265993666017,0.5475621480843929,0.3915234203025363,0.003228407491956364,0.4345335924862472,0.5065249268569377,0.22048642511537997,0.07961358215129269,0.09582314777529824,0.2517105983306272,-0.0885964719403013,0.205419658319095,0.30767510167632395,0.21344785335613609,0.6771821634842695,-0.167290355440464,0.2205844087956798,-0.07539194672669525,-0.00862760712274078,0.12151493909085231,0.3018735953714032,0.33396837756406644,0.1615949525904886,0.2915116152932653,0.3693267589169849,0.3888998102550313,0.21463057824612494,-0.012723810367189756,-0.04923369803744112,-0.030311809594748912,-0.05803213319758071,0.5020823359494665,0.4470115876102671,0.3822099789295221,0.0779955469281156,0.30635842305430394,0.20370371346299088,0.20270104517834422,0.40783196211009937,-0.0606807736856142,0.16096044124811706,0.192301417790722,0.5957200207291312,0.16234197948773685,-0.05481289324827992,0.16231179687007438,0.3665897546182634,-0.09342787059510883,0.4599489951675267,0.245361327965553,0.2261064219412955,0.4048583690414977,0.6467442565530046,-0.03354110639274427
Supp_Motor_Area_R,0.047142958027135036,0.35458003313637537,0.05289102247184033,0.47954450456929326,0.16623612468332707,-0.0210292932125644,0.032202960422879345,0.6903831896624274,0.010449102911841915,0.003690532735135421,-0.15251658588905412,-0.007677558497285301,0.31234146045254646,0.36695155934918205,-0.3116076807422106,-0.0007664064321228337,0.5512950066308168,1.0,-0.0994280379985051,0.20096507946939526,0.0016034332034894044,0.36725301256595755,0.021008615032022383,0.3195912895052957,0.47290123053609795,-0.03198261406888381,0.15122932422493798,0.37235988178508206,0.6963585963767744,0.4737246869208922,-0.04369934482135784,-0.13917513165277223,-0.15073472258168377,0.33984387959802664,-0.1541936474831097,0.03567345709591192,0.30132155817536344,0.37966326525681465,0.322678507392743,0.06074629571603659,0.6399911021132089,-0.024333514127398037,-0.030310759027273683,0.4804840878145821,0.9553310800444759,0.006554281371358864,0.6493910067560097,0.4359591594342095,0.05307192625293896,-0.05083787049257356,0.15311483509328114,0.27483640218768945,-0.0592908943389263,0.36168180303813774,0.32234560990300537,0.12978443529891767,0.11362170289156472,0.20833318875795734,0.39454889252126674,0.06618311377019646,0.2298456878502137,0.5468068191815436,0.1935949926283563,-0.09609739664308574,-0.10183680530507903,0.037743008173624394,-0.12456314119262836,0.1654306174898251,0.4338962450077763,0.18080089098644728,0.836605675909874,-0.24511476863402468,0.38273263979964883,0.3493733405006174,0.13731712645482347,-0.0016268565921401352,0.5909778445855618,0.3884792205486027,-0.013277456441172508,0.5003749829039036,0.4346321594400213,0.2028242972834041,0.5863439993015505,0.10399475598476471,-0.07643924385174258,-0.14476464749245835,0.03914927593711209,0.5026960705485854,0.37116724811050433,0.3645346546211865,0.19805462167376864,0.2823697855144891,0.362781851683534,-0.08173363468613874,0.2669641671141789,-0.08948800723692396,-0.07468925213048777,-0.13227117466170332,0.7861109960606106,0.07133210515690125,0.07069766364903192,0.35647435681357986,0.09294862043562876,-0.09930317588786752,0.8517279813904085,0.28583106643379697,0.2730917547396932,0.4739979118373803,0.823381606823767,-0.14846736872056146
Thal_VPL_R,-0.6289721004182812,0.15410401396769643,-0.6481606122782139,-0.26382967646962063,0.6243718218621661,-0.5508081504432135,-0.353961262579466,0.16132732547366938,0.27157880708872056,0.28128425702476156,-0.12227186657816969,-0.09967579621000217,-0.3580980743474669,0.5048545082267715,-0.48713295719917316,-0.006942489115525393,-0.020584442091209007,-0.0994280379985051,1.0,-0.00897301158957117,-0.7094736564660613,0.2695866039057637,-0.5702620256916827,-0.6290656011784368,-0.2168616229749193,0.7741138662758137,-0.5348342572690705,0.5565533350742694,0.09963213220631927,0.12860214611883689,0.1476965712181499,-0.1035297088988661,0.8806203821552868,-0.1506168519579552,0.2842489725392246,-0.8143034033455688,-0.07880279340686387,0.5222942425414078,0.4847638051782747,-0.5948946129793214,-0.1321140063261999,0.8548763340936686,0.8882678008969433,0.32075519465425445,-0.06292232478759524,-0.6496506047059963,-0.07957812500500604,-0.27832471894271393,-0.2322658574075175,-0.22387096950410731,-0.13187652363435934,0.3126291958062158,0.43100920877849636,-0.36783935874038015,-0.37097983630545084,0.4034966897487394,0.7922612167419067,-0.022647070799188027,-0.4313362162858936,-0.5409460980599591,0.3317383034201927,0.16261353925288557,-0.583939933194538,0.7754236161364048,-0.3930884154893166,-0.1009118877390304,0.484410445454718,0.5834634558720613,-0.4782160608499083,0.7014343746374073,-0.16082092971092599,-0.03717478575131598,0.4990648396048284,0.5725708116938003,0.5638618675987778,0.7511295754577437,0.2929302132886943,0.49921886104533336,-0.6068079352957174,0.17378815258329935,0.12173773125860114,-0.4651472508426179,0.2863434037048347,-0.32451346625401706,-0.664848941216452,-0.681742737041908,-0.6876285019924476,0.043593348002366264,0.1804736264286002,0.48053972522341837,-0.3532221457089735,-0.21929887452858945,0.31394132645183775,-0.47463643274558537,0.41646378664974865,-0.08642831633221948,0.4482630808204447,0.5669770446345122,-0.0791539288673639,0.8369652146856051,0.8776996281339912,0.514419104547716,-0.1338511323859808,-0.6729168638896602,-0.03402038099482958,0.198797965945613,-0.6640958347357672,0.11411520530951137,-0.005635023594136975,0.9364668005222401
Cerebellum_9_L,0.3326906014203322,0.4790894238074409,0.4373191118963417,0.34820856701136477,0.25251296404016793,0.41079066475444925,0.5359613661021606,0.06490729699954398,0.7389391762970725,0.5224833968652417,0.317213532669804,0.5878587401438436,0.6614240701893769,0.14274318175097125,0.04191856816116255,0.5346792547131922,0.367631860846612,0.20096507946939526,-0.00897301158957117,1.0,0.21647179194074712,0.2510572368674686,0.41386889244250863,0.4912611942018661,0.5451951508064109,0.16210963121620175,0.60928785804797,0.08523462732699914,0.12674059269949636,0.11340447473396946,0.21564708829928042,0.4726910280214834,0.06250656515727794,0.45063736809002874,0.55638297669961,0.34006676439172784,0.1846850041773302,0.2108404330314573,0.22549896209162668,0.21466632713347014,0.19549496054467663,0.01894483692432463,-0.05888620442331247,0.013455307982792016,0.22271325838908662,0.20365444747449055,0.499086113668607,0.5589037545975986,0.5269392858303203,0.37345177358400866,0.43912249523313707,0.45697815279887744,0.3409753949828423,0.2634067939408505,0.6023016321235016,0.3438931509474915,0.08893255593292396,0.648805200514075,0.6117447106920098,0.13960573247419025,0.5283374429908142,0.06058186535138544,0.514225438357249,0.1426441304776156,0.4735083869297062,0.7489351935164774,-0.0521538087672573,0.1021576188223941,0.34582109903118685,-0.01273579238387914,0.35425769687688186,0.02945774205282302,0.06309765728543361,-0.0519598689992127,-0.09499958299748192,0.12958156101790044,0.12213033364337397,0.0696501962560409,0.36083128753907834,0.2943113007159099,0.1643138584826721,0.5910541828763525,0.09401068322248024,0.2522161618541139,0.21513979819052106,0.34327826523486304,0.16975865030717316,0.4741478776580311,0.4560289684843919,0.33140967372869984,0.4700236073064885,0.5589587274866357,-0.12133443949644102,0.5360630676749231,0.34744203912891963,0.3179559975839915,0.33219135153708035,0.09830801000145559,0.47156705374125796,0.23032748795589422,-0.14564808941436644,-0.03630280170734245,0.6185354563711549,0.23409898238226054,0.19732146455779645,0.41522464936318343,0.4746761533191761,0.262579087619575,0.39023102070858784,-0.00520940885262587
