,Temporal_Mid_R,Cingulate_Post_R,Thal_IL_R,Frontal_Mid_2_R,Red_N_R,Thal_PuA_R,Cerebellum_8_L,Thal_PuL_R,OFCant_L,Olfactory_R,OFCmed_R,Heschl_L,Occipital_Inf_R,Thal_VL_L,Cingulate_Post_L,Postcentral_L,Temporal_Mid_L,Cerebellum_8_R,Paracentral_Lobule_R,Thal_PuI_L,VTA_L,Olfactory_L,Cerebellum_Crus2_L,Putamen_L,LC_L,Frontal_Sup_2_R,Fusiform_L,Cuneus_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Precentral_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_MGN_L,Cerebellum_Crus2_R,Cerebellum_9_R,Thal_LGN_L,Fusiform_R,ACC_pre_L,Cerebellum_Crus1_R,Thal_MDm_L,Vermis_9,Putamen_R,OFCant_R,OFClat_L,Thal_VA_R,Thal_PuA_L,Frontal_Inf_Orb_2_L,Caudate_R,Rectus_R,Occipital_Mid_L,Temporal_Pole_Sup_R,SN_pc_L,Temporal_Pole_Mid_R,Raphe_M,Thal_LP_L,N_Acc_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Hippocampus_L,Pallidum_L,ParaHippocampal_L,Cerebellum_6_R,Temporal_Sup_L,Hippocampus_R,VTA_R,Vermis_6,Amygdala_R,Thal_MDm_R,Thal_PuM_L,Thal_VPL_R,Frontal_Med_Orb_R,Angular_L,ACC_sup_R,Supp_Motor_Area_L,Calcarine_R,SupraMarginal_R,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_4_5_R,Thal_PuL_L,Precentral_R,OFCpost_R,Thal_IL_L,Angular_R,Cerebellum_7b_L,Cerebellum_4_5_L,Raphe_D,Temporal_Inf_R,Red_N_L,Vermis_8,Precuneus_L,Cerebellum_9_L,Vermis_10,ACC_sub_L,Occipital_Sup_L,ACC_pre_R,Cingulate_Mid_L,Vermis_4_5,Thal_PuM_R,Cerebellum_3_R,N_Acc_L,SN_pr_R,Parietal_Inf_L,Parietal_Sup_R,Temporal_Inf_L,Temporal_Sup_R,Frontal_Sup_Medial_L,ACC_sup_L,Thal_LGN_R,Frontal_Mid_2_L,Cerebellum_7b_R
OFCmed_R,-0.224460101820477,-0.0636011855290329,0.4144173460463974,-0.15233077859254715,-0.517710876110904,0.6017140176505222,-0.16631797492559916,-0.7347328210141859,0.1686963322173773,-0.6359932076375018,1.0,-0.45733780128437196,-0.7112307627057451,0.61218378077984,-0.020233621223803764,-0.15265599289228401,-0.08931734925083866,-0.2927583037160913,0.02193588107526642,-0.4321049092202829,-0.38072088882713573,-0.20139914266454623,-0.6458928071689953,0.28719066898327467,0.4545744771005868,0.14485903431764438,0.36867824284155765,-0.4473653145803877,0.4359882556746189,0.12298616646102968,-0.5418395733242165,-0.10802993411168182,0.16319186618731563,-0.5668864951485849,-0.285351069176505,0.5630239082424803,-0.46222205825374607,0.08743795939705942,-0.3925834628329782,0.3934503601501081,0.32106467152132373,-0.19069005736524697,0.15407438326223183,-0.37517928375248993,0.5163860459261893,0.7425264438639444,0.6924257867173969,0.8153423870364902,-0.6979411850227064,0.4629788151452386,0.16632065880408067,0.884765007787428,-0.3610683532845401,0.30227714133332034,0.0644586126462848,0.008278707314595249,0.6042231185495666,-0.7144749485246908,0.4083992694599962,0.03214880177598332,-0.05803213319758071,0.5792359876208057,0.5019900284548561,0.8679293779379899,0.11090076884621015,0.011292480576310118,0.6537144126618547,-0.1995498661252497,0.18902252118082177,0.08168401993730215,-0.5521147173721435,-0.7522693919356831,-0.6876285019924476,0.7461893246420231,-0.47039134825551154,-0.6147502627623856,-0.03823004427657693,-0.554362368488616,-0.3739599279470143,0.042568649824087555,-0.06116105687098115,-0.756931343860525,0.20696993871514047,-0.7193621382331868,-0.16531454246119956,0.503674420623914,0.5859348319630513,-0.3896036481194896,-0.29093087288558445,0.4672655719722408,-0.21322671213144911,0.43082007001405803,-0.23048703332962037,0.5796714045144592,-0.2301797952617915,0.16975865030717316,0.232442316517416,0.6680105749347253,-0.44709113518191673,-0.2608045906509252,0.082577999809616,0.2658450114106043,0.522391993491051,-0.3542187477256475,0.7244965303489166,-0.0026545860703482273,-0.2530542217917181,-0.2960567853875382,0.4911513874972842,-0.04508091092662598,0.07180813933029244,-0.3136036883524439,-0.5004582054209468,-0.14455915204395195,-0.568785894519454
Heschl_L,0.5776904889201926,0.2973417024284006,-0.34480026045696216,0.27643477743161954,0.550004534027712,-0.39211503267737047,-0.0324604930757842,0.40084292116968173,0.33090884528620607,0.6163447303637702,-0.45733780128437196,1.0,0.5759059261759442,-0.3226158572634332,0.2949764902526835,0.6265827510937467,0.047960924486493826,0.4030439065602481,0.4762804885856516,0.47621794360350844,0.0927844361634669,0.2882405670325383,0.378328632468225,0.35805361570856914,-0.17720069727228552,0.38628954609324556,-0.3543850885114782,0.4994547928641212,-0.21704545951987156,0.430128683747277,0.42949412248326396,0.6519522869204425,-0.5093659835566013,0.6120384577806358,0.5386116333014244,-0.30712579415500757,0.4598337357631305,0.15082459141925705,0.3591817316616088,0.17715497623046264,0.407920872492044,0.29388105886461885,0.06533062971632056,0.19139546213172218,0.003415930859481774,-0.3897666626995655,-0.4903449756633292,-0.3911339204212138,0.6390596082523566,-0.04261920431893707,0.2317951616191685,-0.4121702957514604,0.3211680237392271,0.348675432221036,0.09041454510620554,0.3730453488592118,-0.2395589096804799,0.6559271254088991,0.08541031229434536,0.5351951879288346,0.5249765542627677,-0.15273897913387674,-0.13843568127998235,-0.552696144453353,0.1475518734159951,0.475752988998111,-0.053042841669387185,0.13265580755216683,-0.02718456116600047,0.4765504275848061,0.45058830826112717,0.608423134301147,0.40866195264917876,-0.24788277688958274,0.5827925952113339,0.6515746344823343,0.6067312042788876,0.6026894183263355,0.3607387531011852,0.6315731747366964,0.5380381290735992,0.43764589490513445,0.2196584263529093,0.5031375305496592,0.34937393644321413,0.12989212505028608,-0.3688483151219115,0.3880774598036448,0.13127994456940636,0.016167499116237143,0.3155774574161935,0.02618991547208696,0.47873928146146877,-0.4285611040984521,0.4832192667124772,0.272768262976382,0.16743202045080374,-0.35657366193619494,0.3694298190686342,0.5347501802944267,0.5991421107365448,0.19434713100093537,-0.23754095184254206,0.5360014312846048,-0.5319779761409845,0.3775846086802149,0.6399664120030424,0.30133656869495173,-0.6274150832833193,0.5720731320743349,0.4779260209014237,0.6687095747269375,0.2671096969187903,0.694002436871051,0.40157766082782687
Occipital_Inf_R,0.6118229324083898,0.21943838084567707,-0.1887383252169529,0.05562803228403189,0.5861512183410569,-0.3175708630842505,0.09971004865231947,0.5798552892386789,0.0990891510094247,0.6759046010766204,-0.7112307627057451,0.5759059261759442,1.0,-0.560823519474621,0.24355698569252685,0.19586820947853353,0.041901411194621395,0.5834667789250431,0.03302385238984035,0.5700263087385985,0.28222986215773843,0.24171012697180028,0.6313453071089974,0.03647676180987163,-0.2116576819070639,-0.06741605040304627,-0.14314180573319096,0.4831531230184995,-0.16082299476961812,0.13281267006308553,0.43660046461713115,0.19632581127565596,-0.15372218041806818,0.7857801958671363,0.17994441629173835,-0.21791919052092676,0.714163706469027,0.28036747292451253,0.3354477072027124,0.09862811170649807,0.01784544260895256,0.529459959874807,0.20311791998015538,0.5420902690132948,-0.27041193696220595,-0.5890001787288688,-0.720467869601248,-0.5401571132440703,0.6751415456515378,-0.3376488347766987,0.02813627122543053,-0.6348441571134217,0.2857493874526663,0.12171428135578648,0.02419784535855161,0.37771272208817785,-0.5439570518800046,0.5948210007872508,-0.1640619165816249,0.2195362213032131,0.23356767106628526,-0.30870021563314515,-0.28927403122440104,-0.6819936154560915,0.26854687359952356,0.12638952739414108,-0.2113643474361122,0.0925356749548787,0.14927426179326084,0.1259266834722252,0.6979315318332411,0.7101195594035529,0.5972714343897316,-0.47033716184849356,0.4321900066276407,0.5605763516304754,0.12765284394439563,0.6598254506127575,0.24422077591553995,0.21162062385143832,0.09973010834849744,0.6429390895919195,0.034070393881453775,0.5434266183117469,0.03337743553170407,-0.2710142952284649,-0.2693843837588562,0.29039977501486325,0.19075904215872005,-0.1651275008801796,0.28741917634823944,-0.0018448918565804218,0.4122608715757853,-0.4580260452596168,0.21085882548685664,0.18929292872342965,0.11261511657236162,-0.38493162388463475,0.38587632942235,0.374320394272254,0.1628063067836817,-0.04964454263808902,-0.2460441209155144,0.6116382943557137,-0.6563385434383795,0.08909626753686394,0.27912737747907546,0.005238343971956953,-0.4228800431124662,0.3869832379132171,0.11751519669400172,0.49973294844502253,0.4915784536942356,0.29531785478113276,0.7834504314295053
Thal_VL_L,-0.41979924448709216,0.026368853040631305,0.3668020405757849,-2.962753316253171e-05,-0.3206690250645295,0.36411043012240873,0.24074877489918736,-0.33172453949245134,0.2129167473338106,-0.4779672270756304,0.61218378077984,-0.3226158572634332,-0.560823519474621,1.0,0.10369188931754209,-0.1902981419995651,0.28988343869312266,-0.09007743622704589,0.04706904936603622,-0.07066251477143301,0.0032597891462881746,0.020623375427369493,-0.2738248806106392,0.18781533424139527,0.3798251849968367,0.1571406106340112,0.43026039511039665,-0.4416105793843131,0.28593480053779535,0.10837436149712967,0.008220477879214937,-0.17776672312333022,0.2529337232957525,-0.421642731919753,-0.36567883159110776,0.5512800868880922,-0.2987457627017834,0.11240806133444183,-0.010833824360659048,0.16260147060308364,0.31479251577317413,-0.31255616075012,-0.073140191111344,-0.17811271556275526,0.5192171144866292,0.6165707977309729,0.7438814635753931,0.5428109258181176,-0.4641384591863552,0.5850220018935872,0.20090485016069276,0.5706657815507649,-0.3602580968225866,0.06186924875070974,0.28793395606000427,-0.13155567897117743,0.37548026092502973,-0.5829857470480909,0.24665785154831948,-0.08229876986783242,-0.06129503023972548,0.5845795340909319,0.5026160185972012,0.6341060891111764,-0.012386887766757632,0.29322800104445257,0.38558874992704656,0.13853482993383223,0.024871163957217734,0.13568178343941287,-0.4824683905434815,-0.5560356756721944,-0.22740414993464136,0.5220820839609581,-0.3853740852630767,-0.4134326836101488,-0.11633077494049841,-0.42412737326187455,-0.2796665243522491,0.022344997113374534,-0.20129633336957,-0.4058846973053723,0.1566056103758063,-0.4081736026033998,-0.2014871740964455,0.4665466934131589,0.5172278800851836,-0.32925184089611714,0.2413073473937056,0.3431508532159673,-0.1063896875933853,-0.008325358024635871,-0.18015977843881728,0.31694310304902057,-0.2760695994764963,0.2675438064303211,0.3302761829818938,0.5631486528175123,-0.47762910448438745,-0.07585070014442372,0.15325833960795898,0.20506482849126403,0.36337556930823334,-0.17212982248645176,0.6807708112180153,0.07859734133919005,-0.3403237970016878,-0.24370179828781516,0.5373398017861878,-0.12468149451096068,0.20872193921465257,-0.0475255318735382,-0.08509736300061391,-0.1279774810221398,-0.352870721649186
Cingulate_Post_L,0.39252036056343736,0.8785248249040615,0.10025570683349201,0.2348443700101866,0.48178506711346086,0.07602823600163622,0.2170108570838312,0.18222164795135407,0.23055925916847508,0.4902348389324681,-0.020233621223803764,0.2949764902526835,0.24355698569252685,0.10369188931754209,1.0,0.1646261380266877,0.010074910899039995,0.3314128545489319,0.3900950992803966,0.24477815366962632,-0.11201153622686584,0.38551981978873695,0.06877831375866474,0.41766661625406826,0.09476350521705101,0.28048748352684166,-0.00379112990999998,0.24946758199306254,0.21076054587734988,0.24235571422382815,0.26295717538562824,0.17368260953538228,-0.14858097636464088,0.23707338260744062,0.12884443253959416,0.05453877095776002,0.29305814869661845,0.1742935378039074,0.21967428066876912,0.3481341860681418,0.40610793457190264,0.16950028608440187,0.20195409727225377,0.2079654418962433,0.3022811894852453,-0.19844218696074606,-0.230210584852545,0.014071859023059989,0.258279487066455,-0.002358405714113956,0.49235644700974013,-0.10122808331920201,-0.0136395729010464,0.292895053285757,0.23675412336099144,0.15817216956703622,-0.0061024825363151965,0.2076587656425724,0.43773285529027195,0.2623972245384966,0.245361327965553,0.34215649477927684,0.31165150637942696,-0.062452070072150256,0.41804845427425713,0.20978449219952094,0.25091160763109993,-0.1442159041427465,0.3266247228337527,0.6200456791722043,0.3015924598417582,0.2328452076952726,0.198797965945613,0.003594132865192005,0.2923243682085954,0.36104126396943875,0.2954049240631193,0.3876745567541645,0.2335490852725683,0.5047625576103622,0.24845866013943463,0.21011307544551414,0.437196755546142,0.2059180916722104,0.04968371412639546,0.1441997731745596,0.04753162561428697,0.34453415684777805,0.14944800189373197,0.31790632545726943,0.38359039119208427,0.09018910806037443,0.48009513980827084,-0.13136337957551128,0.2780694534352432,0.41522464936318343,0.41553970596616163,-0.02031905611828139,0.06616707087361767,0.49797779306672824,0.3659779946740364,0.37065010440433127,0.3359402011515028,0.45093175733097,-0.08068457703968183,0.492442886427454,0.21317545714276862,0.012487551724887318,-0.21769121988948928,0.5387379005801173,0.5564893625351183,0.3715411219642449,0.14818143724502308,0.35497516217939445,0.19827486632109306
Postcentral_L,0.38355641451081446,0.21835105991380552,-0.28104386936568704,0.3679057033478463,0.3516554504652926,-0.4083146374026373,-0.3548851225839649,0.1329965805470506,0.16081943390458245,0.26334695016677506,-0.15265599289228401,0.6265827510937467,0.19586820947853353,-0.1902981419995651,0.1646261380266877,1.0,0.06292675341748777,-0.05190142475718794,0.6803085149918783,0.1107338586214132,-0.07303440860131345,0.09850011248662138,-0.13457297020935785,0.037667249610220006,-0.09862886868851813,0.44605778296514675,-0.2631314588391711,0.5808318693396424,-0.4262252272770836,0.1159833719230369,0.21353795259961092,0.9634411326520639,-0.4638384840983211,0.17993130963965032,0.7897594801168589,-0.3385439326767541,0.03835534434258439,-0.11687800656531674,0.08930088358059705,0.1855759342393246,0.25731971357414535,0.09488337307930518,-0.10681681052710155,-0.1700418209796852,-0.18029866477539172,-0.2109668600529288,-0.23443160177584668,-0.26381011369105645,0.39177163732463166,-0.040447079642898696,0.019908373962815095,-0.21400050442397436,0.5950326589344851,0.12850075404334657,-0.13698191270705307,0.07680872360195878,0.002586694959170669,0.4848788695765032,-0.06695576347468876,0.39485771168725775,0.22623468152993825,-0.18113499518531487,-0.23295631798303468,-0.2674899677312191,0.09236118304564953,0.33133462527958996,-0.040359346950727716,-0.03413894508976982,-0.07730558746483225,0.28113691189438633,0.21732023531700076,0.3131786574848949,0.16132732547366938,-0.2318741804342657,0.7263535812974542,0.4929782915225725,0.6849426053070197,0.49517533385735724,0.38333077462546117,0.659540421740891,0.7543612334302154,0.14256619275982457,0.20368369258474422,0.36674472913961553,0.632388895741948,0.051680831113420186,-0.4327363067747525,0.4684956634623341,-0.23094731129037452,0.09257128309911324,0.3453043593919376,0.12003512170548426,0.3619361021108236,-0.13128292978214584,0.7200797417038646,0.06490729699954398,-0.019303719801846853,-0.3039949977452172,0.5093285009680645,0.4574846340751119,0.5715273021399538,0.16877597019682464,-0.4123127694885651,0.2097840329287387,-0.39896070903464054,0.24250639287112177,0.9239020429506432,0.49717961063955535,-0.3739968757771573,0.2480670940919094,0.4756780414366075,0.4309152617035087,0.0029971414439997337,0.8364298217269759,-0.05752688762009891
Temporal_Mid_L,-0.24706275972244413,-0.048237128066381287,0.2535801844445025,0.21045317739516026,0.15218365712246829,-0.39376603977234403,0.40639871947552453,0.4001518108706544,-0.18310870064753154,-0.07552342896924989,-0.08931734925083866,0.047960924486493826,0.041901411194621395,0.28988343869312266,0.010074910899039995,0.06292675341748777,1.0,-0.07477899535955702,0.060227435478134125,0.17138033556604013,0.32312829406228266,0.4007431686500755,0.1460052017527402,-0.18240239308194897,-0.042456046654352604,0.09814199343234677,0.35954129636916704,0.10647613752576517,-0.38395231514227557,-0.25148521345282127,0.4092501354535413,0.04519221304819121,0.4613313594045302,-0.04027558016552649,-0.08605403752316554,-0.10441577713507107,-0.24376420831021087,-0.08391235779604725,0.3521146747234066,-0.18227750053716277,-0.22324630897422632,-0.35018092143524016,-0.1106491200264288,-0.062255073093396875,-0.10412077752107535,0.05500496729620813,0.31851432726131906,-0.29094312580212595,0.08934392745527658,0.3009119101822406,-0.2866052373076747,-0.21380601072421526,0.07960173637996652,-0.2285692047193412,-0.023302563752414036,-0.314981645860912,-0.061682073776061684,0.01158803573633109,-0.48008127842350884,-0.06635025003196471,-0.0634157393126519,0.2862009605063807,-0.02805655069747097,0.03648809967133089,-0.10137738051776604,0.7061050354874978,-0.2977203797533072,0.10468366164515341,-0.22174719569710247,-0.04800847707801613,0.19220120427533835,0.07951840148663546,0.4734169816500422,-0.31756257324398374,0.13631362883740475,0.11613473889124855,0.03555381825048229,0.1555270413973824,0.13505577418493706,-0.1075775583062464,-0.0755966660748492,0.3182372715649809,-0.0046509759356691575,0.2639911207160106,0.154246573308814,0.012446548116437875,-0.19109502128063455,0.10045730284158384,0.3489933144233664,-0.00444013166315834,0.08648316880187346,-0.45003243036850293,-0.013759469415662856,-0.13203799373602884,-0.010432924697745781,-0.08173487421033539,0.011608109953603885,-0.12321842793382926,0.09370185083592306,0.03021457559915953,0.2559226446475125,0.00043095564331936166,-0.3422079847548206,-0.054487577519876984,-0.008499622780883037,-0.10672412482333649,-0.027271111075333844,0.11289817928105525,0.46777412085498177,-0.1572050237859902,0.042145343162817026,0.33490708606288216,0.5339157345220699,0.012568778839451995,-0.05872396151347814
Cerebellum_8_R,0.5116871616590835,0.36564100534004784,0.1659870342855562,0.0305892505089889,0.30371934681397317,0.15206617250130186,0.5359855108374685,0.316374760284179,0.30060428879227147,0.4698360756852396,-0.2927583037160913,0.4030439065602481,0.5834667789250431,-0.09007743622704589,0.3314128545489319,-0.05190142475718794,-0.07477899535955702,1.0,0.06721103260556456,0.49466982102973855,0.15506141365560644,0.37863859162239283,0.5631892550620194,0.34601023748813553,0.27951363619059033,0.1445961748898878,0.1415317704866063,0.11840426967163398,0.29738442394760173,0.41267997624999175,0.2517197167483067,-0.04087083860356428,0.07541829952222334,0.6939333819187883,-0.027704072634601618,0.20850336394032973,0.8536877052444721,0.7959547746088037,0.20660943327602888,0.36785192037778786,0.2693173832953631,0.7057717857398745,0.38412126138486324,0.8547185912502263,0.36447671936607007,-0.1262812165122213,-0.33285445698565985,-0.008675925284778849,0.36998853392789055,-0.040307719345056066,0.47559606581247216,-0.21889384813534515,-0.15007758082528072,0.514251107711404,0.3494237743093392,0.6917133326290656,-0.3185636773403849,0.24434381381172388,0.353256926319811,0.08874810661442797,0.32848624324828274,0.12473563862439381,0.29734966926056783,-0.2567145920966101,0.5386634024316134,0.16369619472070576,0.2964011682099205,0.308118549463162,0.5101087738947078,0.30801246891482353,0.3850077706764627,0.3923984076118835,0.27157880708872056,0.047344540877048494,0.09921733353993166,0.19960003947695718,0.1031121147758748,0.26180314848098946,0.04538688509918016,0.2982750513679159,0.07123943520448592,0.24954532088436118,0.24433166154408162,0.09206995208664373,-0.26662077485779884,0.32415409385009486,0.26940972281216513,0.05807704723485652,0.508011187903209,0.10950109305242968,0.07815657400571156,0.2985885749013398,0.2844544409118107,-0.02246543729444194,0.05998680046189179,0.7389391762970725,0.5992590588144645,0.03292095885321779,-0.004704135299278418,0.2691132936966754,0.11646822759196403,0.13988941832432752,0.25650037377701984,0.5721157264733099,-0.10469422937927354,0.24086088024398558,0.034415416107846736,-0.15164413232661386,-0.2025980661820741,0.4978619523840582,0.362733042378111,0.2852936662756744,0.29442844304566007,0.22939156953917847,0.7939883078343719
Paracentral_Lobule_R,0.4281641445122406,0.5139645289298808,-0.10338087346213157,0.5753605374833328,0.46926479289363454,-0.09011959148102877,-0.01797633944231212,-0.05299688769448785,0.3284738626259074,0.24698596584798094,0.02193588107526642,0.4762804885856516,0.03302385238984035,0.04706904936603622,0.3900950992803966,0.6803085149918783,0.060227435478134125,0.06721103260556456,1.0,-0.013829547624519274,-0.09302070568216399,0.09698778396507315,-0.10325720665658916,0.4621508525376172,0.06620241111266481,0.7470406696625023,-0.04065988379622879,0.37442481570463343,-0.0283428786596931,0.4114791066748607,0.07465691406923063,0.7198112904622664,-0.26202064341736153,0.06309389637898989,0.5377652881893237,-0.0833718924621631,0.07005905161619631,0.043074178648963755,-0.029582066004113727,0.35651964407811515,0.43321834990639607,0.05637079365412409,-0.011016296885813424,-0.06217526880393285,0.20740883688722156,0.029917043710092833,0.027109809557878825,-0.007405844971907128,0.17499881198749995,0.3256340923711599,0.29013273138685924,-0.013268502444634992,0.28012050960304236,0.25557054715771393,0.2434271666859297,0.04272201183440454,0.1670683578241588,0.2256060128776899,0.2600911794951014,0.5017807698261436,0.41969733191247555,0.07194241206933834,0.18485604639738984,-0.025607331758360434,0.31181268911128057,0.34838868450721244,0.13123261531258493,-0.03211426085717514,0.1280358846744026,0.5489251611054526,0.03416246264706681,0.08846646572665051,-0.043865357369471725,0.036976123716255097,0.37364538436540456,0.26682155693113535,0.8449914316267566,0.4252884264757602,0.44290594417629814,0.7475306066979004,0.8620555799237042,0.054448765994983224,0.46768717203475885,0.1394771649185236,0.6214335203260023,0.28956600077402467,-0.08552459868190249,0.48458316222540815,0.043984308229676215,0.3838018894367095,0.5737272278161674,0.15729378225935797,0.5639200629880184,-0.02404823336449493,0.6751860726953653,0.2883780092634053,0.3574980740668937,-0.013828066563974645,0.21664074597621163,0.3812707680651985,0.6631135979504229,0.42435587098901567,0.04924363155722556,0.3454384354539348,-0.039364002028837115,0.5331880214219391,0.6223323545605421,0.46195885821963123,-0.15231750527140928,0.515752316735511,0.6267825281404379,0.33596658584758593,-0.14253951320459315,0.6428786099743802,-0.04565341494927375
Thal_PuI_L,0.32811097901780156,0.16316801365561773,-0.049833329769127174,0.18377136398545343,0.35867980961159507,-0.2939699375018454,0.3384536759374712,0.5602963545307885,0.2489349193805892,0.5577617019495029,-0.4321049092202829,0.47621794360350844,0.5700263087385985,-0.07066251477143301,0.24477815366962632,0.1107338586214132,0.17138033556604013,0.49466982102973855,-0.013829547624519274,1.0,0.42163612035512843,0.33980058998999524,0.465752993867218,0.09166871891624989,-0.13551248087028447,0.04770349555601661,0.046497340627789326,0.3807299638508576,-0.12110341577750669,0.17104644224756485,0.560519557311124,0.09058463121669047,-0.14051298962428588,0.5430371575421208,0.180454065963502,0.08330194263240912,0.428382817965068,0.26014101079744045,0.491359485347701,0.03629515381320807,0.2096218066775618,0.2428341812501309,0.3369007597844775,0.39240798739962707,-0.061279127322437205,-0.3005697081900907,-0.3930778901164085,-0.37699875875435496,0.5871500110615849,-0.11066729925015303,0.31431877566168664,-0.40762333468530865,0.22867350756737667,0.0711599613936962,0.1178776532404376,0.23671175484848794,-0.3244503750778323,0.4397887317406085,-0.08646517292674252,0.11425630554946782,0.2627999042816821,0.13786031501801907,-0.04564918354670615,-0.38829558442954587,0.08672970355807248,0.24226682693699436,0.0035484007463632205,0.2645241226123329,0.08361828486613876,0.24868480604764112,0.6206823809463918,0.6140532172001952,0.6804505280606706,-0.2933678236931314,0.3475515571142101,0.5331773247103736,0.0895683491428317,0.43551064905193254,0.30167107132122595,0.23228252718309672,0.02664076823830357,0.586088881030057,0.039724511013746765,0.4333351187674183,0.033574922395764206,0.03378183737466103,0.024762894071076125,0.2578437386161966,0.3364735391759741,-0.08733308674531748,0.059792349887927705,-0.13088995075956927,0.17745213972802232,-0.39152077446482697,0.23353002598286787,0.3377001705639773,0.2437227888735101,-0.28763839178719713,0.3208390652022782,0.5138351540502666,0.19004680161843343,0.0022521588601973077,-0.1553883084026022,0.5459033733431299,-0.4482544082634397,0.17659464381366957,0.1975102790827411,0.10879401270927079,-0.2637021117015871,0.26016806681351806,0.300509829016305,0.506815783454676,0.6836831397382843,0.23547147682710304,0.5263341564070374
