,ACC_sub_R,ACC_pre_L,Cerebellum_8_R,Calcarine_R,Temporal_Pole_Mid_R,Supp_Motor_Area_L,Caudate_R,Vermis_10,LC_R,Thal_VL_L,Cerebellum_7b_R,N_Acc_L,Angular_R,Cingulate_Mid_L,OFCant_R,Parietal_Sup_L,Precentral_R,Thal_PuM_R,Parietal_Sup_R,Vermis_9,Frontal_Inf_Orb_2_L,Thal_AV_R,Red_N_L,Hippocampus_L,Putamen_L,Thal_PuL_R,Frontal_Inf_Tri_R,Occipital_Inf_L,Vermis_1_2,Thal_MDl_R,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Rolandic_Oper_R,Cerebellum_9_L,Cingulate_Post_R,Hippocampus_R,SN_pr_L,Red_N_R,Cerebellum_7b_L,SupraMarginal_L,Calcarine_L,Frontal_Sup_2_L,Heschl_R,OFCpost_L,Insula_L,SN_pc_R,OFCmed_R,Thal_PuI_L,OFCmed_L,Precuneus_R,Pallidum_L,Cingulate_Post_L,Cerebellum_10_R,Thal_IL_L,Precuneus_L,Thal_LGN_L,Thal_VA_R,Thal_LP_L,Thal_VA_L,Temporal_Sup_R,Temporal_Pole_Sup_R,Frontal_Inf_Oper_R,Vermis_3,ParaHippocampal_L,Temporal_Pole_Sup_L,Putamen_R,Rolandic_Oper_L,Lingual_L,Thal_MDm_R,Occipital_Sup_L,Thal_LGN_R,VTA_R
Vermis_3,-0.19993190569098448,0.21370565818363998,0.6158466121274201,0.6623842116254681,0.2732337488347684,0.37066342212583053,0.35928768575250253,0.4052464704122731,0.24432089288359385,-0.23822536247552978,0.6098166661323792,-0.29073249337753054,0.37323990910980076,0.3523913366760885,-0.36749568032802626,0.17390516814475798,0.12463633003487007,0.14373770919929832,0.11832201840282333,0.587851933573695,0.028080211608787955,0.24229432416754965,0.6756191564155779,0.04740579654558161,0.4085390176715921,0.44002924903913326,0.40783196211009937,0.07621725641716974,0.00920925100862619,0.40957866060955384,-0.11118421456459662,0.2669641671141789,0.15115262186701178,0.004504383568488823,0.40708707838365094,0.29046602597330795,0.34744203912891963,0.5907731426121154,-0.03674135764401117,0.7816000926588285,0.7328961955981803,0.4752927197373693,0.10790638975692615,0.5495900914958444,0.42056774003926617,0.2647063549742621,0.3822090250581079,0.44500563275034183,0.6993960001533872,-0.46931316355489866,0.4752994331054036,-0.19156000238323162,0.5598005401928692,0.1601170113786238,0.5872104491356891,-0.37084293240237365,-0.10572529951694058,0.3646555741301593,0.4305400400275642,-0.2993462614845307,0.4640358434300119,-0.3848682814090313,0.46128348280264564,0.21461020214208582,0.30685343980859975,1.0,-0.5029714112969985,-0.4014442168844499,0.20890106827627447,0.3842737710140228,0.6860130422434916,0.5288754487445296,0.18422410774939382,0.33314471823440095,0.026685551940981128
ParaHippocampal_L,0.7412594662631389,0.2685087877103728,-0.2567145920966101,-0.5660129140411962,0.040010668326846736,-0.0734427669921158,0.15165273469333826,0.2847779859794379,0.0587996256396435,0.6341060891111764,-0.5812269301149345,0.8006161680211417,-0.43525336909702805,0.0340837169631085,0.7460408439322899,-0.4196911136501168,-0.16888066078194777,0.4929867601131827,-0.3416595083616461,-0.30004707015218773,0.5126823509775805,-0.5261541723630766,-0.2586995017548849,0.579227235738308,0.235566918328203,-0.6845776888597136,-0.04494381916474663,-0.3051066069760124,0.6530370756768895,-0.3122234028667277,0.7613289611417821,0.006554281371358864,-0.17580467149677426,0.26143277333499737,0.03797629630625267,-0.16092547607423424,0.20365444747449055,-0.08416469303844556,0.6686151150409689,-0.6039660191585622,-0.5856377270951472,-0.22820592234093334,-0.4022171747941574,-0.6169923545350348,-0.03171052329642134,0.14377523134750114,-0.09981787099783329,-0.1931421744137882,-0.570434326849252,0.8679293779379899,-0.38829558442954587,0.6740699882221949,-0.1571416963446243,0.5228901627060707,-0.062452070072150256,0.717135610706719,0.7067505471613812,-0.29200572533454655,-0.5610638695957718,0.8090407496433506,-0.7970979941006507,0.8645198005283636,-0.0717527758769816,0.28778899900466354,-0.042961138157597986,-0.5029714112969985,1.0,0.8572325140797457,0.47349748200284003,0.11190576201134025,-0.6963068767674495,-0.5887341044931108,-0.5006785541342625,-0.4123786555037535,-0.06732320685229372
Temporal_Pole_Sup_L,0.6444214532321041,0.1697369728474088,-0.2389548600511681,-0.4813273477573287,-0.09124592204691308,-0.02269925885534933,-0.018772484687841717,0.2956287864508149,0.10939016043428146,0.7080129954391763,-0.4693922318092751,0.829293692656658,-0.46089343767327257,0.15386642571860745,0.8291209597340805,-0.48709404311355026,-0.07651947156937765,0.4138137835618946,-0.3016842359485973,-0.2603415115063469,0.7392512575671687,-0.41425188029867943,-0.23341737609431545,0.5169532219015082,0.24265444808769696,-0.6006131506126755,0.003228407491956364,-0.17145625899530065,0.6122838680501784,-0.29786425152753127,0.5693365810215409,0.06618311377019646,-0.11324785718338008,0.502455932509851,0.042331101013866786,-0.026888980826604212,0.13960573247419025,-0.18064059929622828,0.43570131723798483,-0.4964799792232239,-0.49428792642819297,0.02997562653471156,-0.37599129307561857,-0.5844341281343565,-0.05022282515753233,0.1441513738541623,0.024815266084130493,-0.1029132847668795,-0.5702732665456781,0.7580378509126988,-0.4005998940201665,0.5883590715275202,-0.15910214296015776,0.5057095595531104,-0.1613173005438028,0.5952907782655631,0.5762123647894735,-0.3219800522487264,-0.37391545793877273,0.676914141564889,-0.7783862135604275,0.8377619428791115,-0.1048662383335946,0.1838423657555432,0.05422204542143285,-0.4014442168844499,0.8572325140797457,1.0,0.5164034854516751,0.3389040510091589,-0.6312392177566306,-0.6200215482011561,-0.52751835247162,-0.36581988365697976,0.03128144342007866
Putamen_R,0.6235808198730861,0.4975339655734694,0.36447671936607007,-0.29645239843241494,0.3915949131077093,0.21197946009313007,0.5178922352398697,0.6549470229238056,0.4951579298049756,0.5192171144866292,0.02811642572529186,0.6493980824563292,-0.3139160684409479,0.3026617800394221,0.552747857340959,-0.30799188709500436,-0.24135076756542623,0.7611705482426914,-0.30289578993005933,0.2555149942086466,0.5942043347187231,-0.5388308315428137,0.11942309318230682,0.5015305200328876,0.7075899527916475,-0.4267638830532661,0.39567875169882727,-0.5406425788417651,0.6197570091260677,-0.22260302976756768,0.6584789994786931,0.19971800195673586,-0.1856916540578807,0.3542313267694179,0.4194075695455994,-0.06513341903287335,0.6098644215856512,0.3077572682311617,0.660876735052726,-0.01992415721033905,-0.11492869885219341,0.22371011549574146,-0.4717526941816471,-0.39855594492208707,0.3627075364245147,0.5840115231082399,0.3359956399001011,0.24449547286103918,0.02732244479373684,0.5163860459261893,-0.061279127322437205,0.5788267785424782,0.07562275945005448,0.813085545317151,0.3022811894852453,0.35417122471699874,0.6418239214484295,-0.16541771173975048,-0.14225753488711648,0.687860066096854,-0.4616693478589887,0.6267119823175661,0.4165545643530322,0.6261309334232384,0.2323555678784745,0.20890106827627447,0.47349748200284003,0.5164034854516751,1.0,0.5353818109881975,-0.2832881610299048,-0.3170330417951298,-0.5890864855101805,-0.3132872720957517,0.12785496716352684
Rolandic_Oper_L,0.19246803404448173,0.49144041145284284,0.250002144559256,0.20939196723418887,0.22210166054820196,0.5717537165318997,0.22170174138889429,0.4659743490624994,0.2921849239176671,0.29508951892502894,0.11503957374333514,0.22380164879023628,-0.05228775335874402,0.70170720793163,0.2213837173340162,-0.03575458237749865,0.24887059583226154,0.2220329699042801,-0.025034742940575193,0.09259866725684096,0.6963528234112296,-0.039449725395490264,0.4091518628167584,0.29784186253798606,0.6094069941670723,-0.06554814868065807,0.6245956563230727,-0.2439514719999517,0.3701072438973551,0.0926594153814101,0.3041432760571793,0.5511040082097061,0.16727108662917833,0.6425875565482843,0.5058688068746066,0.4280798342045445,0.3676574764246105,0.15805712917016143,0.21937417137980933,0.31680816316385924,0.2758427838646064,0.330638907673244,0.036562838337997935,-0.10829778816252489,0.5591492658101265,0.2227089427136087,0.49916844071032235,0.5988402972797282,0.1944109888921078,0.10730950769361672,0.14435696571179255,0.27199271715803053,0.37300970595896354,0.4249929290826193,0.19907293037467208,0.05890052250262338,0.17227814152839016,0.13518547483845786,0.10500807024643546,0.18424694042196638,-0.06246919203412033,0.19384766645567647,0.4078911470829133,0.40714310116805524,0.5630365604346428,0.3842737710140228,0.11190576201134025,0.3389040510091589,0.5353818109881975,1.0,-0.06375984146458563,-0.03656545293939878,-0.25439339416355516,0.019245918561146238,0.09797346258895638
Lingual_L,-0.5230171757424648,-0.10972700648496726,0.5153248858125484,0.7261707882638729,0.08533212133449743,-0.006618792357334006,0.1312729972530082,0.12755817026772664,0.07680431371539446,-0.4487523178508071,0.6204780562032569,-0.6433943486064659,0.459130968105996,0.01404329163398722,-0.5778408960070897,0.2569113347085113,0.0812779519804547,-0.26797394522377427,0.21089055790257485,0.5085935229212221,-0.3806419847268555,0.5927323604341879,0.3382948021539657,-0.11850576670862184,-0.04439136820270955,0.7591201279959894,0.07961358215129269,0.4896598461686812,-0.34235576837016884,0.5994734895367828,-0.4954791918679809,-0.09609739664308574,0.15005035042830267,-0.2451836542910781,0.10357679402105495,0.23724548215360453,0.1426441304776156,0.32113468725995103,-0.33665977841817407,0.6145876612289675,0.6091575563332682,0.41098426014241096,0.3283150112585659,0.8794233495285741,0.037964577128723274,0.11691108440348248,0.1950904532376375,0.22682486504272587,0.653924232182122,-0.6890143849968026,0.6400466393708921,-0.482548459446952,0.3016027180207305,-0.23629130926459888,0.3081416607800462,-0.45352088059481366,-0.3311185397411521,0.3619325189272488,0.5381695087323279,-0.6674033948228769,0.7069522972602607,-0.6753416819568762,0.18290318643074494,-0.14663929156340957,0.023326217091077163,0.6860130422434916,-0.6963068767674495,-0.6312392177566306,-0.2832881610299048,-0.06375984146458563,1.0,0.7735153139316896,0.5578181094468123,0.630981887239578,0.10794155839431974
Thal_MDm_R,-0.5046189027350237,-0.08481082833949653,0.3850077706764627,0.5782275962904563,0.09685530435630571,0.07221017001926579,0.11667456290545197,0.043744894516829703,-0.038020271046080356,-0.4824683905434815,0.5001739758516288,-0.6938522438812886,0.47642780830112386,0.03804969425904796,-0.637789685910258,0.3628803368241438,0.09385146896231332,-0.3268501893056015,0.2392893549821587,0.39846294310737806,-0.4416219332815756,0.6573719847709393,0.35671311720916593,0.06005423897823893,-0.07477045188277967,0.7105357675638467,0.12151493909085231,0.3944454719043015,-0.39445541444833637,0.7897344160904676,-0.3882029086148453,-0.0016268565921401352,0.16087195800260515,-0.11880195947694891,0.09112537039822315,0.2349827123165021,0.12958156101790044,0.2830975474537097,-0.25593964529429086,0.4763495491640344,0.6005025936580891,0.1391056360398412,0.43675732903386966,0.6637380696200835,0.06789845201883564,-0.09225899769402865,0.07181186330224633,0.19226753206010153,0.5924444328312115,-0.5521147173721435,0.6206823809463918,-0.4278784707716945,0.22143353979515412,-0.215955807632876,0.3015924598417582,-0.39634724938012317,-0.2943031361265687,0.35063849723498614,0.5688738523659089,-0.5567534709843559,0.6480123966328953,-0.6555019926781779,0.18761194832985476,-0.076545563999513,0.04316834194073505,0.5288754487445296,-0.5887341044931108,-0.6200215482011561,-0.3170330417951298,-0.03656545293939878,0.7735153139316896,1.0,0.5759933185394022,0.7167477992064554,-0.15589622363662614
Occipital_Sup_L,-0.5147062344882395,-0.11698770278127806,-0.004704135299278418,0.6084129784336029,-0.1854677508183294,0.17317493900160305,0.03495653030995844,-0.21499362949489842,-0.04032165501537149,-0.47762910448438745,0.10348532023274781,-0.6254026126894823,0.7175051978032934,0.02775843583513239,-0.46765558655335726,0.7365830442712548,0.4699704525040283,-0.5941834909977233,0.5952604708444431,-0.017623364534538256,-0.4173201634010916,0.6351947078872968,0.20927755636832077,-0.19899938252579427,-0.255249078826241,0.5324834323434312,-0.00862760712274078,0.4012074594901759,-0.3711132841733937,0.40292126160304903,-0.4341589460876463,0.13731712645482347,0.48736105120362955,-0.19330077850209804,0.13769196094105107,0.34751905059591537,-0.09499958299748192,0.14707582831415594,-0.3974959598223625,0.3656745188432802,0.37975394533934514,-0.05874554236275299,0.7117941350865632,0.7498153657487949,0.11404945737438275,-0.31863537196972824,-0.007091795240112434,0.1495062091779679,0.33631569041117815,-0.44709113518191673,0.3208390652022782,-0.3855511147259684,0.39137441017426,-0.4586260790780905,0.06616707087361767,-0.14186315076783795,-0.5292312721020009,0.6908483756732561,0.27643106224089437,-0.652127622361048,0.7413124434867744,-0.7193274196130987,0.031084751704565983,-0.2890517836139728,0.06810774583207074,0.18422410774939382,-0.5006785541342625,-0.52751835247162,-0.5890864855101805,-0.25439339416355516,0.5578181094468123,0.5759933185394022,1.0,0.3677161646610033,-0.0897656696253811
Thal_LGN_R,-0.4805742216953172,-0.16522099509512628,0.29442844304566007,0.34114120684637356,-0.04753396156554524,-0.10629617421771935,0.03531661589786365,0.028043267907619986,-0.05118786474833456,-0.08509736300061391,0.3671799547327839,-0.49944174089489257,0.35606378563071767,-0.018332305337740086,-0.4568377151692312,0.14140995858161634,0.01994156511369017,-0.4357175217312166,0.22428745305307857,0.2808371395939638,-0.2772281557472789,0.7742755779402506,0.025326625325158343,0.16546261410093202,-0.2379119221080669,0.8012435394306314,0.015962761954422578,0.4707839616352394,-0.21700252109541593,0.8088463541946653,-0.4792376794025415,-0.15073472258168377,0.11967645760873624,-0.03536306788649224,0.018388754594049282,0.052648465867478574,0.06250656515727794,0.09567728016769644,-0.3246812666777121,0.29955121373058635,0.3707979630844205,0.42093134045055397,0.4118103865517537,0.41378716074332494,-0.13918182339326401,-0.021910099033829924,0.17589086868551312,0.004603311677797872,0.3907981133830261,-0.5004582054209468,0.6836831397382843,-0.39196963009171715,-0.00950551623683893,-0.15912533333185533,0.14818143724502308,-0.17698845793496057,-0.21546547326042992,0.13292147484161917,0.6548882816696888,-0.5734708353681016,0.4609932727553378,-0.4263123446361183,-0.06205171251887703,-0.24549130327402824,-0.19369908826483412,0.33314471823440095,-0.4123786555037535,-0.36581988365697976,-0.3132872720957517,0.019245918561146238,0.630981887239578,0.7167477992064554,0.3677161646610033,1.0,0.13519790257710462
VTA_R,-0.1446748391567673,-0.019802884639444077,0.308118549463162,0.03278940852485106,0.2714611252123721,0.014662874726331309,0.03362324679147134,0.16666833791902258,0.0865226403109515,0.13853482993383223,0.22494146215831362,0.03564022550556356,-0.1354696749995137,0.06781607558716775,0.2648762425695584,-0.06782187749472948,-0.09332141099968567,-0.07950365925406351,-0.02166720363343596,0.2745405482853418,0.12417088849857007,-0.04472126206845899,-0.30810047930253925,-0.2576209186296537,0.011335654431195432,0.15104271744851502,0.07570296587019291,0.04841385891850403,0.22616921374690074,-0.04049292906825894,-0.019398646479123614,-0.04369934482135784,-0.06020464466797927,0.03178509906565834,0.09295266461901004,-0.15531382405344224,0.21564708829928042,-0.10927573768761928,0.062108504698480844,-0.06554109138655237,-0.2366040597218295,0.35721726047242586,-0.05754049591512821,0.023900212580343427,0.12330180536426938,0.40712749784678237,0.4911626917391743,0.11529608095241127,0.15011455922381436,-0.1995498661252497,0.2645241226123329,0.02585739799676252,0.02761462183164125,0.023214967443000018,-0.1442159041427465,0.018444226525269867,0.09079372040692445,0.008202320094869415,-0.08257896411723718,-0.13472791669450856,0.02968889813350754,0.05485698514494926,0.08159119506755615,0.14310536676314864,-0.07908916457446545,0.026685551940981128,-0.06732320685229372,0.03128144342007866,0.12785496716352684,0.09797346258895638,0.10794155839431974,-0.15589622363662614,-0.0897656696253811,0.13519790257710462,1.0
