,Rolandic_Oper_L,Cerebellum_10_R,Thal_VA_R,ParaHippocampal_R,Cerebellum_Crus2_R,Cingulate_Post_L,Temporal_Pole_Sup_R,OFCmed_R,Insula_L,Raphe_M,Thal_IL_L,Pallidum_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_6_L,Thal_MDl_L,VTA_L,Precentral_L,Thal_PuM_L,Supp_Motor_Area_R,Cingulate_Mid_L,Cerebellum_Crus1_R,Raphe_D,Supp_Motor_Area_L,Thal_LP_L,Cerebellum_7b_R,Thal_PuA_L,Vermis_3,Precuneus_L,OFCmed_L,Thal_MGN_L,ACC_sup_L,Thal_MDl_R,Cerebellum_7b_L,OFCant_R,Temporal_Inf_L,Olfactory_L,Vermis_6,Thal_VPL_R,Amygdala_R,Temporal_Mid_R,Vermis_9,Cerebellum_Crus1_L,Hippocampus_L,Frontal_Med_Orb_L,Thal_LP_R,Heschl_L,Vermis_7,Frontal_Sup_Medial_R,Rectus_L,Thal_LGN_L,Thal_PuI_R,Rectus_R,Cuneus_L,Postcentral_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Red_N_L,Temporal_Pole_Mid_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Parietal_Inf_L,LC_R,Putamen_R,Hippocampus_R,N_Acc_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Thal_PuM_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cingulate_Post_R,Caudate_L,Cerebellum_Crus2_L,LC_L,Amygdala_L,Occipital_Sup_R,Caudate_R,Angular_L,Temporal_Mid_L,Frontal_Sup_2_L,Vermis_1_2,Thal_MDm_L,Frontal_Inf_Orb_2_R,Cuneus_R,Cerebellum_10_L,SupraMarginal_R,Parietal_Sup_L,Red_N_R,Vermis_10,Thal_IL_R,Cerebellum_4_5_L,Olfactory_R,Cerebellum_9_L,OFClat_L,Thal_PuA_R,Precentral_R,OFCant_L,Calcarine_R,ACC_sup_R
Thal_IL_L,0.0407533248733908,-0.04762662152293091,0.26162299805367617,0.28282903297271517,-0.03358439293363207,0.23202264131978098,-0.20759405383452922,0.016461304496750956,0.06817425241853305,0.13552428204517458,1.0,-0.12026767149288166,0.3777025594487268,-0.11202810376328665,0.2092075987935007,0.25970403571509887,0.24811265719705214,0.07808290784697539,0.30760908911534723,0.0636112018725678,0.2889331890799202,-0.08365726074238616,0.008906248782576573,0.059003422913662035,0.04722530133389833,0.10270761469162187,0.20444545004042303,0.33239003195186867,0.10996983462955622,-0.3572527203676464,0.13786392773582312,0.1961692723352736,0.20761112366007017,-0.02487145819082602,0.17327763626050252,-0.14783088519361665,0.04047211228873012,0.032984408514654395,0.22439615629057505,0.013079883108697907,0.0744412228116687,0.31350598125015794,-0.017106147498440506,0.19978103964159005,0.02116644785926898,0.03463919891724883,-0.12333107923147327,-0.1068631391141446,0.177095908333638,-0.13116048312457407,-0.007018115983193889,0.16234036019242512,-0.07735890594097765,0.09206835836750159,0.16468774782430826,0.14912901356801667,0.12404622805836404,0.18589304343518756,0.17786293292800642,0.2982429476096915,0.13012349462511366,0.2588941612938448,0.06384518091428272,0.25215981756461964,0.31494337862569527,0.19284482546006426,0.22953297102802506,0.1525706714551438,0.32191725767623763,0.18429123400574568,0.10283906401940299,0.1357494343418096,0.166881350349401,0.07928630789383144,-0.25908049415302337,-0.10846667221275968,0.08483557702516475,0.16804116020592352,0.3212022478233554,0.05612156725952963,0.2604624504553111,0.4216318257535301,0.4446132207987221,-0.06287261702647433,0.10289763180504213,-0.037673862729949346,0.21811924304827332,0.22414916671117346,0.43955591805941835,0.13515404211303023,0.05703310194923734,0.2787497235753892,-0.07903687879499893,0.18962125862693655,-0.009212888276065133,0.4062785977503282,0.08368042588497811,-0.17093046734513004,0.041197499309952756,0.10470368428707677
Pallidum_L,0.37988142874555897,0.4685773552579226,0.3844583955104482,0.4121525094159432,-0.23320592677678392,0.32368190348090103,-0.047657073196707936,0.34240274418678424,0.6821754753035049,0.387182626592839,-0.12026767149288166,1.0,0.6030347954690236,-0.15072488298106235,0.5112504313956842,0.4881836343054524,0.48141444109421366,0.17027889299536267,0.058456969968703275,0.20545355391993458,0.24479883569814967,0.27464239725185224,0.3840067795687877,0.2275861908099847,0.570546995819802,-0.25698792658551944,0.28545254580093105,0.5328557963447269,0.16813912419437407,0.20166059312756038,-0.23542306147969402,0.46177663162318633,0.4359554331941163,0.4440967022559007,0.514874358104869,0.20813764014648894,0.41303493375402284,0.4112454959070278,0.5245529082938951,-0.24937267489045217,0.2382653080949768,-0.007909825020807391,0.3612287621276139,0.5344887820560557,-0.23534726439641013,0.43605587961132886,0.5043857704247664,-0.23026763817153337,0.4069412703315642,0.16598092374014153,0.5585786308775371,0.5263979896801337,0.37702606776354725,0.002659601343149073,0.025332274034784125,0.35332933053769133,0.41194598940365623,0.4798401889550747,0.3137587701658321,0.4858195441821094,0.5809512887277101,0.18245186280318068,-0.05191279186985787,0.668253681817815,0.4736316234459832,0.5763591894319686,0.4428894899506509,0.2866710751403564,0.37637851709940523,0.39646758042545255,0.3544240513758982,0.1628015131503834,0.8120398209783647,0.05217384762325362,-0.04909806504354866,-0.3730703979370566,0.05171675489789746,0.6414692169302376,0.07960862869849855,0.2607340132350458,0.5095146523711263,0.27066134119270124,0.290940897630797,0.36323127754321616,-0.01530713238490882,0.4649068939056334,0.29430483423802795,0.03270044532875669,0.45906280499150864,0.26227110543562177,0.6844562808894402,0.47560032474031677,-0.20332618120801718,0.2940293162083591,-0.12430410243473938,0.03772625718201176,0.24462673082125908,-0.07457417111936229,-0.005065272331960709,0.4574917943834263
ParaHippocampal_L,0.24046727924780573,0.4672789505027007,0.6369492405285451,0.7038633927297575,-0.24722414275452326,0.34575632261880784,-0.29223513655915156,0.21887245569257768,0.5598760587991688,0.3829080585143505,0.3777025594487268,0.6030347954690236,1.0,-0.1685627250209531,0.7347528293610538,0.7040415614557196,0.6188533515407744,0.29106216545111957,0.30025961246255395,0.333018464950773,0.3547488331116396,0.21653410774826345,0.09829653996208866,0.33163975105141646,0.5701497959775353,-0.17737642755262883,0.316290514745128,0.7108621213712781,0.3120019758782852,-0.05405218256795633,0.00844889303746821,0.5094378141172511,0.5211015216526741,0.2281241259743342,0.6615135930616971,0.005152036865487502,0.5135408344475104,0.3916982888844808,0.45719111450516975,-0.06891815278243313,0.24692848860375735,0.3778801341784763,0.2852253699794381,0.72953021754088,-0.3363546459294982,0.468185714801571,0.25898222483702665,-0.2888451354127148,0.5900075545416246,-0.0004380600226265211,0.308076881461558,0.5618581026592734,0.178097998273943,0.020281725042165726,0.2542564464395153,0.3300981953557727,0.41609878409417894,0.6108674630793897,0.5248283036826088,0.746902521824894,0.5659135302366366,0.4102309755731229,0.10460245935508117,0.7986358381231504,0.745915897555733,0.742602006477723,0.6003544890305444,0.4148074335806897,0.5170662088370693,0.4115641621380115,0.30070563464200273,0.3686191748623003,0.7434069957633197,0.046128357811490925,-0.41032358397239094,-0.525013854568246,0.10838728964404007,0.7170031271584318,0.3014302490869508,0.22804913218439946,0.6668351617877407,0.6688225630537163,0.5860364053242283,0.2293425116274268,0.21529437505646498,0.44504792926608,0.3765876664520542,0.3432694679550175,0.738209203128432,0.3398301606570308,0.5026887776416972,0.7278602608935401,-0.3058594453222475,0.4806323727017618,-0.15253444999216112,0.4073025811025571,0.30852514022549743,-0.19907857560101105,0.04129828335736757,0.47416030813677323
Occipital_Inf_L,0.005780193207452114,0.005074747593601562,0.018331823286188584,-0.16025219655174686,0.3222894800052228,-0.07655144546815344,0.15370457278478267,-0.15216389355718446,-0.054989940229113944,-0.05617935501969537,-0.11202810376328665,-0.15072488298106235,-0.1685627250209531,1.0,-0.2029874663810655,-0.06806185372757885,-0.09589033738784354,0.11180477007904978,-0.08268594575683322,0.13022185875551986,-0.057958021606046635,0.0036635610544451793,-0.09335693842099162,0.10364755040805555,-0.15801878863423136,-0.049738996297923575,-0.0068814628763048235,-0.1524936336006048,0.05599887672951805,-0.06168448693791146,-0.07253066540335651,-0.12830873945364116,-0.0715632500481259,-0.14646276484682558,-0.2137885068919236,0.26350968078800746,0.031971843900929484,-0.003470788938815889,-0.04484754352697194,-0.11408425903546883,0.06630948127457761,-0.12586274138678455,-0.2820309653918513,-0.1542106431767382,-0.011900049463676418,-0.1139178038082755,-0.06946954453957137,0.13015975073315936,-0.02768381581925756,-0.004570706318348585,-0.07531864471636818,-0.06864965730401398,0.058550309594940196,-0.07289873556495209,0.08980556103183142,0.009829909804127682,0.07101201727513427,-0.1537557700903778,-0.05946590878092495,-0.13034627226048337,-0.19373026780814076,-0.047072889620524895,-0.03965238142459133,-0.1353496810949488,-0.0792379032133025,0.019975533165053107,-0.018502421182418054,-0.027310988063813373,-0.17206491648585123,0.09557015089853257,0.026739818037524087,-0.025719310270332987,-0.1756544043626951,-0.11779233462519856,-0.05758360771872957,0.08867788275181307,0.016871159699948804,-0.11558526440850415,-0.09016341886576462,-0.2064991704195751,-0.0847568510540502,-0.14681273478577753,-0.28106487445083317,0.1620343595573191,-0.06251406441468432,-0.01646956033936359,0.07037837881775748,0.042260084750598295,-0.1279832698090177,-0.23426623458493812,-0.1253071591805978,-0.17909405453564564,0.2599977845868853,-0.044781826522616544,-0.07433158053470443,-0.12196930094140335,0.11189755286130026,0.1333225068163177,-0.008665627291296543,-0.06445804564473134
Cerebellum_6_L,0.39776879117234304,0.4233457793965783,0.625941829909396,0.7060210125251635,-0.1846467136975286,0.42365166925845527,-0.3137384431639477,0.1131427203709167,0.48312897689398976,0.4615626833542991,0.2092075987935007,0.5112504313956842,0.7347528293610538,-0.2029874663810655,1.0,0.7087589522969443,0.5860441789557712,0.3641380124750624,0.32115438447050115,0.49003390752622433,0.35109701362107676,0.2516668459652583,0.17705612333773071,0.4409893886795721,0.442357098858192,-0.022323575908507705,0.16263086688980924,0.6818917253652935,0.4328208786029907,0.12981429166426514,0.1574740347110922,0.48443218650855197,0.46743903370139456,0.26754052940704726,0.5918295771470894,-0.04427310598423877,0.4820084430006327,0.6795526921936589,0.4199512359966238,0.2140636345409132,0.3306605609913965,0.7015874414636416,0.4910020600963602,0.7938368523752156,-0.2628645210016687,0.4224761291866287,0.40937972371941,-0.14647061373664702,0.6063810341441395,0.2515335794150398,0.3152227772332124,0.37413730432582365,0.28418489071421055,0.0939546632567986,0.30560124059066407,0.44239312781334383,0.46273639568445457,0.6875959231309482,0.5525639567851741,0.6811928180377785,0.5027586792496613,0.4804653734524249,0.19656179754936878,0.8002638576271691,0.6538748399345063,0.693344836195538,0.5945732061734772,0.5709904107634476,0.44500058494916206,0.4825695945247778,0.3831016484958683,0.5955718457944892,0.6289296413483623,0.17185008950054823,-0.3637148515056319,-0.4303984665978311,0.2084836194610018,0.7475386239713373,0.45464954224652976,0.4163277786295705,0.6030827083254403,0.6572548389386483,0.47913741203477206,0.11809799931099414,0.24991422288286103,0.34743187984022195,0.5256307635149522,0.3660182842273069,0.4492254866040522,0.6612338738928811,0.5360633977344947,0.8684852220496971,-0.3426227363091234,0.6704761308913462,-0.3628948739793136,0.2661564767275976,0.3869862962037173,-0.2106109648969225,0.18177795987656606,0.48826427153160734
Thal_MDl_L,0.32907251927335407,0.3541966658361059,0.8203863255808422,0.6531635289889273,-0.11009553493678174,0.5834826260911613,-0.29276993919504307,0.2398038500637544,0.4674406670833526,0.4794682164935761,0.25970403571509887,0.4881836343054524,0.7040415614557196,-0.06806185372757885,0.7087589522969443,1.0,0.6612592184689462,0.4683090251637783,0.4067579134025326,0.548591036420683,0.4903857563445454,0.22636930841665978,0.37204552094010973,0.5000124457950011,0.4876526539299661,-0.27888258654607045,0.31226248931819095,0.7426755184987168,0.43123245582097575,0.07581795169623044,-0.0614305935118928,0.5864002811970345,0.6542196696735004,0.3600918125764354,0.4661142285016595,-0.083358599566614,0.5732998327372619,0.5086063691337558,0.5933114730432716,0.047556548887772755,0.3059199814143141,0.4308294892852975,0.16589237143001329,0.7444890986490383,-0.23526896140324277,0.40640103443912357,0.2365290940451404,-0.03964465613957552,0.6649099426690134,0.20038011486799645,0.43989797890000853,0.4361234078976687,0.3892875992633508,0.06034721183914509,0.4067830195934484,0.5643439746327051,0.5642542969712918,0.7093187253297644,0.4355883399272302,0.7767010404162131,0.3512706006148671,0.5079636098007103,0.08516973702432253,0.7450669996923891,0.6886481507265421,0.6550134647817825,0.6826800260884917,0.48843709293624743,0.4960932763410066,0.6481905603650143,0.4633291926560897,0.6018228614584489,0.6180371969642532,0.15956992069662165,-0.3313876342478546,-0.5156923519060916,0.1328793438692728,0.8064640252516747,0.4223561053933134,0.1656941835666711,0.6120093029334988,0.6932575936198999,0.49999551572139295,0.2069070574434138,0.1818055400226677,0.32320995125825946,0.5906045461355449,0.37986159923624746,0.5056741463855482,0.3882066715097723,0.714747470697115,0.7179247129188013,-0.12852102946605298,0.5144138178911722,-0.38247152357734143,0.17025233320560365,0.504733478381782,-0.17759163247133558,0.19084791833980982,0.5675751043347601
VTA_L,0.2557256804641799,0.46413266861637015,0.6768324602753121,0.7261448838799414,0.0837552472082531,0.4317744475634509,-0.2487482208185519,0.1890036757093918,0.4433696567257899,0.3390162348235866,0.24811265719705214,0.48141444109421366,0.6188533515407744,-0.09589033738784354,0.5860441789557712,0.6612592184689462,1.0,0.28953958127977436,0.23160758717951055,0.3156699464497211,0.4415828705484242,0.2177392788857888,0.21760833996763035,0.3347581082994047,0.29953889718535326,-0.1876652072198322,0.110906358889714,0.6916125254026229,0.26891348522499603,0.07628810829535014,0.14020002066276188,0.5286504741002912,0.6176054480615021,0.2680539543467908,0.5594348273545959,-0.0905826686672505,0.49745133639174555,0.3507034372848082,0.42678211126747295,0.16443333257544118,0.21266885205179098,0.3605615736358941,0.1690016765797335,0.7446273519739317,-0.15703624713309114,0.2653082323109265,0.2892700012552465,-0.045265129988424975,0.5677506643065732,0.115348708483002,0.3400658390274884,0.4160266761027637,0.31491326638045336,-0.016136215203225942,0.22787769328372004,0.43022078199218067,0.48012243012764905,0.7858320708935923,0.44987361910978746,0.6128484023364437,0.4439655165021544,0.3831604513452996,0.28174940537789656,0.6779150051193377,0.713193602577183,0.5140630346357629,0.6106060246621671,0.31462695559397624,0.28133108961828857,0.48803372102900033,0.31317626959684114,0.3316502962342939,0.5660162386599759,-0.036292790225670335,-0.32963703899774066,-0.403186497507959,0.03995737065803851,0.6259659284751984,0.3006661369427138,0.17588852412938574,0.6406520121367945,0.5835701322283227,0.4563041783231886,0.26497976654255007,0.02541188668808272,0.4727463496361989,0.4817414073070223,0.2953482254049045,0.3927465425568683,0.33560671153566574,0.6560063402417179,0.6377702296407104,-0.0938941389903791,0.47501232399428606,-0.16210759113911788,0.09340552946063983,0.31931727443490643,-0.19134323400101325,0.060960704052530165,0.46090847973703364
Precentral_L,0.6869828798284625,0.4210653086263441,0.3293160303398316,0.14957428345021712,0.001988598729237406,0.6583448089157327,0.2072746158842175,0.019173368481492828,0.5639247893994906,0.47372356178718594,0.07808290784697539,0.17027889299536267,0.29106216545111957,0.11180477007904978,0.3641380124750624,0.4683090251637783,0.28953958127977436,1.0,0.6944815945385218,0.9213716624958359,0.6212883216130987,0.30786906138151526,0.2197002094553233,0.9335308970438274,0.44131702980918996,-0.09908693184362669,0.46296924907951087,0.5407749414755105,0.8239609210867045,0.2904131320104918,0.2388261346406049,0.559924432622543,0.5224321056130595,0.02211806743103252,0.05576832162979598,0.22102154671679536,0.008583250991390377,0.6251419187259406,0.507708508512349,-0.16030614232950188,0.5832030384817918,0.28356545104999004,0.12516748362205068,0.32499995207202165,-0.03175149808661761,0.35908344222736444,0.4600600375313184,-0.004231548805522963,0.6264332031636111,0.2057869781494844,0.2346581694473726,0.37864689452781725,0.2721348869792548,0.446600596292776,0.8721772358792604,0.8353310902342543,0.6765458720982961,0.2548325800345798,-0.07494665995637066,0.34608883390292605,0.35185496809968597,0.6020436139263692,-0.011417594074687813,0.41834862570102405,0.3430783214867728,0.2242633844706506,0.6891703351037534,0.6970075645237996,0.4656413496299164,0.8360143128308811,0.7464940142002507,0.7285771885679164,0.3001017382157313,0.006252228574828724,0.15180861203620366,0.15192473907341936,0.5089926464287177,0.5350742251944531,0.34313004972747485,0.34046614578789475,0.5778505113828863,0.4440237207621609,0.3912974955462951,0.31560163495310756,0.4483587904534663,0.21853070495963253,0.6410035533702553,0.561520162598278,0.18553808539653685,0.493001518615162,0.21875702148329532,0.4228855054810263,-0.033651598709229034,0.4943073596163639,-0.31163256033364745,0.41194281395681953,0.9541868410468705,0.26270752840697636,0.6272617301447863,0.6264531045761175
Thal_PuM_L,0.5576408497919473,0.2854152346277998,0.26009057344473185,0.16057001263705498,-0.04765229902609007,0.7158869158933923,0.10375658761244674,-0.0791660625465213,0.46244368794597157,0.3963437556005727,0.30760908911534723,0.058456969968703275,0.30025961246255395,-0.08268594575683322,0.32115438447050115,0.4067579134025326,0.23160758717951055,0.6944815945385218,1.0,0.6923744990216273,0.4847709755135971,0.0838473384702063,0.17898737770841985,0.6524222725684584,0.3625128009336992,-0.02225490436064985,0.5979094697460723,0.5073829499449654,0.8022758953753368,0.27709205106948115,0.16117155701897168,0.5125863797127806,0.4702115880919591,-0.03912799621037936,0.08338567475840859,0.11090055121118132,-0.0414134192768183,0.49531219095384105,0.47828200784385605,-0.2077273399288035,0.46634833331888237,0.34313065495351147,0.15213141378703132,0.26648376273469887,0.0019800205994373885,0.3266885041837259,0.31848468391859885,0.007447399784747399,0.4825992084047283,0.1354428572602857,0.15313459804991186,0.33109124649535104,0.15152613095739123,0.6097724978893102,0.5818097543513994,0.6095381221458003,0.4893488718556465,0.29498284427098403,-0.05559019095529629,0.34663192464723896,0.3095248290736266,0.34914977562875904,-0.0829353585493098,0.39018307569439553,0.39608981790451525,0.12695908695184596,0.5281363736970964,0.48546388759978953,0.629895118938011,0.6027783968993696,0.5341937491839508,0.7040930890532374,0.248280389930514,0.06060477212317151,0.022750611505397617,0.10318559193032263,0.5992709073860346,0.39049181387539755,0.22723808874844945,0.28892618266774006,0.47664937759160314,0.43059046947529084,0.49859881333721645,0.21951074240182042,0.629634758998138,0.11476352458935263,0.4712756752766268,0.3669431149044752,0.2599316460798525,0.46724359085056033,0.1476590355813613,0.3950414884325328,-0.0593213663157878,0.38180465497570276,-0.26452646140483865,0.5705342903019723,0.7017535979669298,0.19662038784435557,0.7596242750155486,0.5433643015000571
Supp_Motor_Area_R,0.6934805290200541,0.4574341529214207,0.4245840199056411,0.22060881060312093,-0.05768409054674533,0.7093829469055776,0.1782607821264465,0.017309724048046815,0.5902317018566424,0.5542764955067693,0.0636112018725678,0.20545355391993458,0.333018464950773,0.13022185875551986,0.49003390752622433,0.548591036420683,0.3156699464497211,0.9213716624958359,0.6923744990216273,1.0,0.5589968403307534,0.3622070603210123,0.21205106158108059,0.9589434622659807,0.429547271735772,-0.16993649311347053,0.45455747013379166,0.6105506500696718,0.8453452940698828,0.35856354771586774,0.2520414112036159,0.5792348427386567,0.5149989384628272,0.06252660327522916,0.09772931097626589,0.17054985320113591,0.15915045096571284,0.704601155751611,0.5038976050543063,-0.06972706933115848,0.606315456917211,0.4072090502720272,0.2116424794221016,0.4191865036821461,-0.14733439081866134,0.3601243419568053,0.4994459437288827,0.006566182830390765,0.6990558604265622,0.20247131796315604,0.23828490228676616,0.35257850091536386,0.3412686000951942,0.3714111458301188,0.7769462057300772,0.7909068168351696,0.7312688339152238,0.3612596385682662,0.0038678477477184724,0.42875021976679717,0.32541293599786314,0.5480505741746078,-0.03917663238497418,0.5209950766551912,0.41404605206711464,0.35007510172447326,0.7424517819837203,0.7321681720364809,0.4687714661591424,0.8392804610258354,0.7331404668434358,0.83653849445053,0.3708707478086069,0.019846061405531395,0.07635613163255285,0.07104395377477804,0.47589689938789814,0.6155051676143252,0.3210012299119732,0.33463989727961196,0.5950091160921068,0.49294335644335163,0.40497101090481186,0.2592185874059118,0.4780475711186959,0.2584146882223969,0.7054853997038308,0.49372065022247996,0.18939140097755283,0.5578897505009224,0.28773278568552735,0.5305652383337105,-0.058557539737139126,0.5904966605298894,-0.5107551614115554,0.41604484505575434,0.9569854430917538,0.3026819675362432,0.6141727623830523,0.6698468657936999
Cingulate_Mid_L,0.3468352806957472,0.16679572625918998,0.3003087263864306,0.34020792520125803,0.11257453269681555,0.6145207527265872,-0.11754756132401185,0.03761759927683184,0.34674509303465334,0.20091272766942544,0.2889331890799202,0.24479883569814967,0.3547488331116396,-0.057958021606046635,0.35109701362107676,0.4903857563445454,0.4415828705484242,0.6212883216130987,0.4847709755135971,0.5589968403307534,1.0,0.18030000941707053,0.39323035538070533,0.5800885675034614,0.2641325719328861,-0.03395566991977173,0.3235934634142727,0.5937161109703656,0.5928023989509049,0.062272242252207254,0.2589130268303134,0.5089204343650221,0.4534315953454661,0.29007044446141683,0.10261119628332312,0.013444835188857144,0.10380053978728078,0.2740600354293732,0.6004632101328341,0.067360420114201,0.3601912951675622,0.31575925678434735,0.12204157502478195,0.45375811653989934,0.07343128537958818,0.2583639277263284,0.25152499588015487,0.07798654394129215,0.5440501461391658,-0.01977263597806317,0.35898463402082914,0.48715916960871064,0.23692848601349062,0.4406960506197071,0.6910370612758717,0.5965486292406567,0.56309475332818,0.33995166991168235,0.03988577356619466,0.29259288001762596,0.38877201045323745,0.7253639097924148,0.24254584444581764,0.3818855129638679,0.3990157243373683,0.06172329891228889,0.5653418667844158,0.4783646130938149,0.4736157173785046,0.6461481958518579,0.5959344161058487,0.39489433296574267,0.36325037926192805,0.24347924519439848,-0.002753902751447064,-0.016018042930987318,0.4431546342135508,0.4248889142097463,0.6057761440496029,0.2833454565455739,0.6617316356429992,0.45003160243235196,0.4712241470039438,0.12266360160469052,0.28254250430640954,0.17108441299886043,0.7435057864580337,0.6321942541474364,0.26895789504964984,0.458574137538054,0.29883183316110495,0.5394467691857289,0.020101166140092178,0.2887622137948044,-0.05183453640392326,0.2569166138775483,0.623051210055422,-0.06998870835319965,0.34965345659416897,0.45797245148217436
Cerebellum_Crus1_R,0.2865720963771688,0.5663731510947346,0.3114642867285225,0.26936586886842084,-0.05761803397987799,0.26119478626564274,0.43835916697447985,0.14599274281867303,0.40903451638204064,0.398129542764571,-0.08365726074238616,0.27464239725185224,0.21653410774826345,0.0036635610544451793,0.2516668459652583,0.22636930841665978,0.2177392788857888,0.30786906138151526,0.0838473384702063,0.3622070603210123,0.18030000941707053,1.0,-0.03469981346552062,0.4373300774428252,0.11603011891665732,-0.29589918853339364,0.07903511037737693,0.3744608526577577,0.2248026675606293,0.18494825864512707,0.15315107444848663,0.3233249747670823,0.24292816680120158,0.1314205179775332,0.15633738400496877,0.2624503046852189,0.4189376198364461,0.4096279911747118,0.21144943311757475,0.190110250568134,0.416662860022801,-0.013349855843883908,0.11512134050688425,0.3169589349564839,-0.07161932990679053,0.1038662650840938,0.3168297160100242,-0.015661702220835388,0.37345541718171066,0.0041296832175969295,0.11087288627069476,0.09408825109305707,0.1832377181411374,-0.10805103023949858,0.1936202688986381,0.2956630851905207,0.44352033039585914,0.2876062829849117,0.1280445366654397,0.16066872609415106,0.23324885384303917,0.15277753221414203,0.04189701556001478,0.3823935801084242,0.2010797504413382,0.33563540969492467,0.40213459132151047,0.36359152126889427,-0.02632574662441,0.4069718049763131,0.35417468794387597,0.30175002449553073,0.27944791040318956,-0.2383300596938395,0.10463682081775712,0.050814280457907646,-0.01973165919509726,0.40854946423065436,-0.004071664117021789,0.10828159172967732,0.2577315728147331,0.11258830685039986,0.20829969233244705,0.2777376186083047,0.02730695467929372,0.5112927906497649,0.23327816703046014,0.04742180372261158,0.07406817066632071,0.14066503016465096,0.31791681897747076,0.27761846001238744,0.19876972397443618,0.23183578333939794,-0.14332243056873784,0.05535890898643072,0.3807113351151485,0.4074624747446248,0.08254355128764934,0.35688755315751497
Raphe_D,0.312276784727245,-0.11359715097616613,0.07340692183949539,-0.036593347186332434,-0.16682448377424053,0.45103236811118613,-0.05151819214975432,0.08896570406189475,0.2223018908882745,0.2589511487197832,0.008906248782576573,0.3840067795687877,0.09829653996208866,-0.09335693842099162,0.17705612333773071,0.37204552094010973,0.21760833996763035,0.2197002094553233,0.17898737770841985,0.21205106158108059,0.39323035538070533,-0.03469981346552062,1.0,0.18179205872391632,0.2919556962449845,0.008389091322664593,0.3190228734678349,0.307376958688214,0.2403340861410644,0.02108499152547282,-0.25260979293133,0.2537501962922824,0.293255226593103,0.439163171204165,-0.05325394139488263,0.11826701204126311,-0.0643947082832386,0.1934910920625713,0.545380132400737,-0.20460546434639973,0.10135088559025601,0.08565842840811841,0.14524683045429557,0.07121764933354306,0.06424232179491973,0.2706511086855474,0.20381979677072154,0.13533188831787532,0.18362443260459224,0.17956044181172354,0.555633277827408,0.35196771065763155,0.22017923492810326,0.3462594724879796,0.22013402013276637,0.3869317321155861,0.1759706821763118,0.15686328350666334,0.035702825033542177,0.1514766103859121,0.19190347967519975,0.3514232094720875,-0.08080201314500801,0.12557300626660836,0.046014039119509235,-0.011865937617551954,0.23648928165704045,0.25499561951398425,0.4459276331591625,0.34586773097837265,0.30791178314645495,0.22235472540059179,0.3557802716216854,0.3219518750482405,0.2200212875507201,0.0660308646574565,0.21648524843313882,0.26156527735843604,0.4675587465427085,0.34503247628690864,0.2284733222605393,0.2383962706442433,0.17116965317801627,-0.08050103709639542,0.01116861467607898,-0.16015762522142735,0.4168762098437891,0.18320748393272718,0.2553497957325696,0.30820073094038736,0.3089966267924082,0.2529191500442179,0.0019882291612042225,0.20240863263817843,-0.07309934319564312,-0.010528902046451374,0.2503568446491622,-0.1625047190640475,0.16417656604235017,0.21745938922612304
