,Cerebellum_10_R,Thal_LP_R,Thal_LP_L,Parietal_Sup_R,OFCpost_L,Frontal_Med_Orb_L,Vermis_6,Thal_PuA_L,Thal_VA_R,Thal_MDm_R,OFCpost_R,Olfactory_L,Raphe_D,ACC_sup_L,Rectus_R,Parietal_Inf_R,Supp_Motor_Area_L,ACC_sup_R,Putamen_R,Thal_MDm_L,Temporal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,Hippocampus_L,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Frontal_Mid_2_R,Thal_VPL_R,Precentral_R,Putamen_L,Occipital_Sup_R,N_Acc_R,Paracentral_Lobule_R,Paracentral_Lobule_L,Thal_PuM_R,Cerebellum_Crus2_L,Insula_R,VTA_L,Precuneus_R,Cerebellum_9_L,SupraMarginal_R,Cerebellum_4_5_R,Cerebellum_7b_R,Cerebellum_6_L,Thal_PuL_R,Olfactory_R,OFCmed_R,Angular_L,Fusiform_R,Lingual_R,Thal_LGN_L,Thal_VA_L,Thal_VPL_L,Cerebellum_Crus1_L,Rectus_L,Vermis_4_5,Calcarine_L,Calcarine_R,Precuneus_L,Frontal_Sup_2_R,Fusiform_L,Thal_VL_L,N_Acc_L,Cingulate_Mid_L,Heschl_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Occipital_Mid_R,Thal_PuL_L,Lingual_L,Cerebellum_3_R,Vermis_3,Pallidum_L,Thal_PuA_R,Temporal_Sup_R,Angular_R,Thal_PuI_R,Temporal_Sup_L,Thal_PuI_L,Cerebellum_Crus2_R,Occipital_Inf_R,SN_pr_L,Cerebellum_8_R,Cerebellum_4_5_L,ParaHippocampal_R,Caudate_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Pallidum_R,Thal_IL_L,Precentral_L,Frontal_Inf_Orb_2_R,Amygdala_R,Thal_LGN_R
VTA_L,0.3202388352895177,0.11917932733183054,0.053808648727889014,0.023846397897666734,-0.3851837312005599,-0.12328886360140337,0.2854480922571826,0.4553417278758002,0.42627660310887205,0.4064560763095873,-0.034559916255850455,-0.12483083788962597,0.34177464748012787,0.32545483337863607,0.1609134598928603,0.14987429583514544,0.1265923128034405,0.4554088033967639,0.16464719240812936,0.6209834299749,-0.039424563556897746,-0.08404140461315343,-0.009677780336262728,0.7136001009529448,-0.2015548848092372,0.41220923581378105,0.4552522643289288,0.11297579493162234,0.6438996053142751,-0.10053495296910045,0.3705210235920578,-0.4699748830425462,0.09443361491650475,-0.11309132970754222,-0.22342965972710135,0.5226756906388728,-0.3079327439860442,0.2724572270031888,1.0,0.07177373037635236,0.37217058311425527,-0.08762310404014938,0.3109143647045097,-0.10640360813153718,0.34161997098906877,0.5356206114409092,0.4355874318073909,-0.17986973510688842,-0.33281696553967377,0.02174874782166203,0.17837288872779214,0.552436690147757,0.2863733345325653,0.5173871664742675,-0.23701200041855033,0.25786400736656107,-0.04373467378121561,-0.4265420136759997,-0.24393599690309883,-0.08371819534145354,0.4183479181099327,0.5622930678584709,0.5503035183258335,0.4022383195066583,0.3843812089971903,0.4511078637236494,0.08780665550430443,-0.1141197779712986,-0.4836494688443525,0.23526673265334094,0.11968045754526853,0.40806950101482775,0.24971523246673563,0.5861324138561465,0.5364665289619721,0.04174474893943277,-0.18928272377225575,0.4547711462101489,0.0908927823918118,0.26911056566294916,-0.1949368199278768,-0.2006018313897709,0.24742445731615986,0.4688095552183993,0.05872436898962237,0.5880105672033237,0.6120601625934816,-0.25493400697542057,-0.02548597959531496,0.43287060782208386,0.2009063587062809,0.0013816868585256913,0.3928199553031094,-0.07458616402759911,0.4213001144501892
Precuneus_R,0.27214321847372247,0.2041196056250033,0.3474091124083011,0.7091378557527123,0.1872953291780988,0.2879146292125892,0.17568115754039554,0.46985812626662077,0.6680822571445943,0.43239023470522797,-0.046982820034561036,0.2593262889394681,0.1283340317446368,0.21262157005510934,-0.04135627262850684,0.675010674418037,0.719198450086038,0.2654987797311815,0.3117131145415606,0.49341214580420956,0.07381401917406388,0.10273154350049508,0.556428603413074,0.3996973126064027,0.17883317039581315,-0.01093562236714637,-0.04893349519295276,0.6421959239006333,0.3741481259986028,0.7974835375866812,0.030145310544690006,0.3227221840124603,0.3151620670508557,0.8351142794169585,0.7483811750556592,0.4679196137483221,0.09876341728590642,0.36766168947721456,0.07177373037635236,1.0,0.3627585997169783,0.6602633601452854,0.5905868447633715,-0.12663043377263472,0.37765320159766447,0.39216814716935106,0.2741424522164113,-0.09051084333456262,0.46096160880371684,0.5292238691712314,0.5404514328836107,0.3710995783090419,0.5443322256453237,0.5309846797373096,0.17575794123817287,0.3409019520620235,0.6057348086949944,0.46239768166015055,0.5423835613141623,0.9097861455581645,0.44026149689299937,0.2573153571259992,0.5780964413801621,0.1628105304993956,0.7136178932582995,0.4795723604429145,0.5377976259502167,0.17400399464750996,0.239974364803007,0.387552372418073,0.6040928320202633,0.5991313154675738,0.6560495377956257,0.2334575510675068,0.45726192906060215,0.5889456808447745,0.5631770461881307,0.43009450816161426,0.49335658717611647,0.5211632872121583,0.10223497079118268,0.06228786546800019,0.2540148044112979,0.22362541579558382,0.5405384396817308,0.4120483587162546,0.4748950172731412,0.24378765145815992,0.894875584072436,0.2681218520422607,0.38717915179737955,0.7941635752201563,0.3168641507541942,0.15460331707034172,0.3026803939904003
Cerebellum_9_L,0.578426710248644,0.22516904395865334,0.29631754735997734,0.36791393177536375,-0.048430914646632676,0.20824872684948506,0.2817346385410144,0.5574704733067912,0.49988121174414685,0.30464722860341276,0.11369963600157908,0.05727207458181385,0.19272413897537366,0.35042491039797113,-0.24992256967658,0.5073531188952379,0.367977873558462,0.47795516969236856,0.23783215766263704,0.4835160710659609,-0.16166147857779053,-0.14658502809922377,0.3225692023713396,0.49223868539470833,-0.02939622535046657,0.1445927886597573,0.19383597963493368,0.3377264385297773,0.4594210145348146,0.17608949825350123,0.2821735431594658,-0.14605800241732184,0.10324219811351462,0.17587433460320448,0.05169331364221193,0.5171397124105425,-0.030442637479372082,0.32672353688196115,0.37217058311425527,0.3627585997169783,1.0,0.26744645513814536,0.4488209884126977,-0.09392723632772892,0.4044891254413728,0.6099797496598564,0.2909947768006264,-0.19438524813434316,0.013007542820114314,0.40179353001131946,0.42290151073982657,0.4188194197914312,0.4587727454601594,0.5527233580408027,0.3929461920544188,0.24767729078368328,0.41195873514439507,-0.14888519410229947,0.006355643379534795,0.208238926020072,0.39875663533708255,0.4089059197861766,0.5670481683362547,0.1961116763657373,0.6366988070374878,0.4132184502171629,0.35986224326473504,0.07163220362513578,-0.07272407410608167,0.37269633130163604,0.39343052305729026,0.4031643638322332,0.33352426702653076,0.2816178280276398,0.5589449222371595,0.4197611848668188,0.253961957398638,0.3267437138031995,0.5062085752237653,0.4327000289544983,-0.039680020681230936,-0.03683176008388702,0.35929267396297887,0.7247821651598488,0.3840115537752179,0.49558074972291266,0.5593375780100267,-0.0017463541046675857,0.20972411186339704,0.12928908636418548,0.3136277344399088,0.22605274580940427,0.4031961892680291,-0.1704330008357527,0.2693817655015718
SupraMarginal_R,0.1723893865678385,0.0360768652972403,0.28220230612000163,0.5173369840092906,0.3588107095974888,0.4622203232121692,-0.0165589076793241,0.42421193171281785,0.4924676776528775,0.27943296651758726,-0.18555966508731636,0.28671913659663184,0.10914118430074378,-0.0589308274965487,0.022027908625683174,0.7935229834978643,0.5436552027637012,0.10867550508977092,0.24773433396377068,0.27347912592850465,-0.12794451703631066,-0.007968183202178094,0.56298931511707,-0.006063333699655673,0.2553949082283676,-0.35977583683905173,0.02638573697169165,0.5356524619657684,0.2754380007679069,0.732376652888107,-0.057068692164753056,0.429293812665557,0.35288599175202295,0.7326704737794444,0.6422959089944278,0.31108394987442256,0.2921041830599938,0.3048853755295118,-0.08762310404014938,0.6602633601452854,0.26744645513814536,1.0,0.6172611404833427,-0.12459047520972756,0.1951702346976371,0.3041010743859137,0.16951619568456472,0.17475294882764852,0.5744279302032849,0.6454728737428886,0.6247691126126798,0.18702268557818327,0.5489110407359399,0.312092757782963,0.28817584999321183,0.3494380432948455,0.733349775938871,0.5237884705314139,0.5577264338898951,0.6048517806444607,0.26502790267216936,0.0682848729364764,0.46433980825229476,0.16420199831347224,0.5763877906045789,0.2404393842817337,0.6620381404999598,0.4006520174290483,0.4335567910073679,0.19759459821740075,0.6665945985318743,0.4982661861751323,0.5331654549762317,-0.1593134183244188,0.3574863869372559,0.7670595485962012,0.8144445596193007,0.22555349998190974,0.26511833602767265,0.48181821228301575,0.2259170806574916,0.11945747028138708,0.021744947544225283,0.13020958940510738,0.5476236214662642,0.07857559701211142,0.3152033143696185,0.43752438199973565,0.5290053905026069,0.14729384746028382,0.239195166574781,0.7359556352217294,0.1843949379118456,0.05765883043361043,0.18094985482742443
Cerebellum_4_5_R,0.25536034615458636,0.15784528967136632,0.2656010331345694,0.41654682601723453,0.226520537518275,0.5097616467087009,0.08085572113918475,0.6562513277392851,0.58002948672453,0.3667582541701072,-0.023300174860783618,0.19296778024762531,0.27502257655984796,0.21440561828647473,0.0794853178321969,0.6134200495098789,0.5120533876818255,0.35199387477728783,0.5505206363873677,0.49408854415347714,-0.16035864797269977,-0.0837044455920463,0.5531638641151988,0.3553696340123867,0.16102941689945993,-0.15915491976114063,0.08279234990394088,0.462660491456027,0.6746218598573978,0.5660247261812851,0.16912469812137856,0.22640537682919246,0.20107570242196773,0.5339971578097578,0.45311618968036177,0.6475423305834082,0.15503928644575832,0.660177308564659,0.3109143647045097,0.5905868447633715,0.4488209884126977,0.6172611404833427,1.0,-0.16168621319248175,0.10128866283582913,0.5695358926572579,0.30038067139968155,-0.04384753077255816,0.4170674691546191,0.705630267061584,0.8932498727374547,0.4883249339139982,0.6496415767064379,0.6218536233039134,0.2794793894616159,0.42971287112525075,0.8311600223804537,0.4647107208876553,0.6402542869729049,0.5468770456153338,0.4299935793632845,0.4907607420363664,0.6204080219716797,0.3049991309859586,0.7114142496497246,0.5229161749512657,0.8258972183450002,0.2760499115472739,0.2716045319380117,0.4075796858206924,0.8267038246900221,0.8299079605174667,0.7826962347352531,0.16731793116484125,0.6147251957702161,0.8542271146914978,0.6572430124906685,0.683049987513397,0.4910666267226299,0.7446433822403883,0.18139324967198803,0.07496766374121933,0.2367435971401382,0.3896436721040308,0.8556959570402194,0.4901791721734001,0.5647989614057475,0.368078117757005,0.45469510809429325,0.33872007406122895,0.3443952385090921,0.6147188222179839,0.4272168115357309,-0.09560830650635367,0.3952682168471635
Cerebellum_7b_R,0.010943831757611799,-0.05698616022839837,-0.11659468538782498,-0.034267048105624635,-0.1801557747647446,-0.22863106435116196,0.02100041546064126,-0.14788060453471277,-0.21465555137219974,-0.22055181612541852,0.14604937748869082,-0.1137443298489537,0.03926050755247875,0.13263920540076996,0.04250353526247759,-0.09538790595189195,0.003315841741489258,-0.028493659272289473,-0.22610830872868645,-0.25113869046843007,0.26026355347662716,-0.09178893537871564,-0.11966812884745302,-0.07101176598992809,-0.16201482488647212,0.06393528372433067,0.1767359118493163,-0.02697970565741511,-0.14883720601297748,-0.09084030702876202,-0.12066616291372499,0.1798934866890653,-0.24478745292579973,-0.12865416349915507,-0.06900327282279568,-0.23579324982208197,0.30595927180988897,-0.1503115570182938,-0.10640360813153718,-0.12663043377263472,-0.09392723632772892,-0.12459047520972756,-0.16168621319248175,1.0,0.11353656073927344,-0.10004584204561631,-0.15489081259404877,-0.02770555850191401,0.1772651982093328,0.03680530910418265,-0.24952158613158656,-0.07386258521063589,-0.19715756368101087,-0.13941862577134262,0.04400446502499414,-0.033766851554352544,-0.06969928138727988,-0.030890071433765324,-0.09265432592612174,0.009663941119790607,-0.014121568467915636,0.174595747239857,-0.2692607318161305,-0.18429146914757036,-0.20906755946802877,-0.22362971844466856,-0.23884586536549895,-0.03805486995583075,0.12578079239913562,-0.02920958783710231,-0.2358452059791771,-0.29909096232202326,0.05090935369327345,-0.1158711227055709,-0.2699363858212185,-0.3194064917218642,-0.09453170451818926,-0.2439711051946828,-0.1290434190700004,-0.2221690757994183,0.40071960606012036,0.24828777379836983,-0.03018442508000673,-0.13525994634790203,-0.16213512512792663,-0.1772492500704429,-0.167072939027636,-0.2460356197569422,-0.062257590079540036,-0.21083270420611552,-0.031143954606033353,-0.1289750770520012,-0.18649034910799572,0.21931229480736686,-0.1836519827353441
Cerebellum_6_L,0.4525802921758948,0.04341927349739131,0.2214871043500677,0.4696446746786944,-0.3145451420636494,-0.22254483813812934,0.33027299908929614,0.31040041949887826,0.41080602498590607,0.45284173044663867,-0.16901140371464596,0.14378461786695934,-0.11245206675840948,0.11794879977874612,-0.12220176843487615,0.437304132689186,0.4227384578559966,0.17991962667650885,-0.12837785517270892,0.5245782542415636,0.3106177768198466,0.01684229892469884,-0.018060780913427922,0.46760290638249985,-0.23070967808267265,0.19101151687729578,0.35342583635734254,0.24888188969099914,0.29631858655553167,0.1773224542784603,0.13430235941920293,-0.14992300580994086,0.391793023471611,0.10657226330888686,0.012883724147112708,0.400900002484054,-0.07476374496962523,-0.06356607208538838,0.34161997098906877,0.37765320159766447,0.4044891254413728,0.1951702346976371,0.10128866283582913,0.11353656073927344,1.0,0.41615930811393376,0.23689158487952758,-0.16454392753649663,-0.0005642246859141741,0.13352461163654436,0.04356225151226701,0.3904010716212136,0.36488155527713517,0.3421838207319777,-0.09191616012770941,0.21347530804447457,0.06480257330518875,-0.2873725276158523,-0.23058253783084293,0.2888456902067713,0.3710079113773427,0.2425609924857028,0.48342129795157274,0.2715848447520567,0.44871940483863554,0.16754156831386166,-0.08136534288344123,-0.04596167121095672,-0.1813732745102192,0.2833497167566345,0.010465401795041103,0.09997548078005228,0.2092214528879561,0.3511558800036135,0.4258484387383582,0.02031577488868029,0.054501802847206286,0.11313175676935525,0.09135709207390323,0.12971799766238415,-0.1596914544062768,-0.12249030622739271,0.18038759727888845,0.39278249165932694,-0.1713625959323155,0.30177928528381803,0.3534829414070295,-0.35475724114956086,0.30867774619087635,0.3056142231588039,0.2777166987400298,0.17397490048432815,0.19463324955977793,0.2183365188068112,0.21232637758749537
Thal_PuL_R,0.5684954247906526,0.10011135506329241,0.22970823681816416,0.4203040418270701,-0.11935007388118812,0.23258689831109164,0.20714997107257435,0.7935379484677747,0.5624574423352582,0.39331619495949827,0.12117187114455573,0.14458301934665366,0.20928546852627902,0.2941421779931149,-0.11056362442825016,0.5348005983155176,0.4262289529022207,0.44461952772562535,0.26540932054976424,0.6329683498663765,-0.10096970223751559,-0.1880386463377429,0.2539338466978289,0.572146034982529,-0.0948723100847593,0.19213481986714048,0.41562790033939445,0.37958160168956045,0.8035439426636873,0.24445750218023085,0.36959527722239033,-0.10072896988110862,0.15990594728503044,0.14887115221720335,0.06159557417132117,0.8115327857672487,-0.014867946040707947,0.400102816713038,0.5356206114409092,0.39216814716935106,0.6099797496598564,0.3041010743859137,0.5695358926572579,-0.10004584204561631,0.41615930811393376,1.0,0.19052995623314203,-0.176737491093374,0.11789233125396939,0.4769766842431165,0.5101060856428077,0.638009312034219,0.5846053675170215,0.7641357654091554,0.1328400483196734,0.2107462638781297,0.44210331099586736,-0.1245362106761089,-0.0007904318706240718,0.297429324461083,0.49579518140355366,0.5530890756321861,0.7042032955520994,0.4192339088273362,0.6910306858702667,0.4270401596116904,0.3657345392276107,-0.002731803300993431,-0.05650465204249659,0.5675441391847054,0.37638283562436103,0.5596939361232992,0.5455563801215554,0.3001786396913514,0.7818351026996191,0.4003072156792468,0.29465577137689164,0.5694071491675782,0.3673420024356896,0.6021100287335804,-0.06352175560086805,-0.04509494218442607,0.34897544071236214,0.5761754302784194,0.414217299130649,0.5124640450237568,0.599216011761513,-0.11235192043837651,0.32352814282108217,0.23531049839793186,0.4372928107638485,0.29423450361118675,0.28839188196342425,-0.05917842661055221,0.41936862970803257
Olfactory_R,0.20416094758032402,0.3374210591757143,0.2794152114969982,0.10775387058539897,-0.1255075986835639,-0.0044348079500976575,0.15259438226348288,0.23032203479861496,0.5516778784990591,0.48478199095683333,-0.20671239514807502,0.005860137886392393,0.23685667025666968,0.2797382146814404,0.1022673356727914,0.1972480073129803,0.33497879568104527,0.38282203714049984,0.31407400950547454,0.46074294898214346,0.10841055025362034,0.18398224350341957,0.30252825148942575,0.5503568042958782,0.03741710065735833,0.10434471971820956,0.06031656776123501,0.23804236825516603,0.25267337178551735,0.22713892258174015,-0.03297291663033529,-0.20778530409388535,0.2963364670921858,0.19667444325893205,0.07463755768805573,0.31080255337282714,0.023784619089223632,0.3038823602370014,0.4355874318073909,0.2741424522164113,0.2909947768006264,0.16951619568456472,0.30038067139968155,-0.15489081259404877,0.23689158487952758,0.19052995623314203,1.0,-0.13286935525809038,-0.2077240763125294,0.1814552063737019,0.18480509321249525,0.2730670322928183,0.21350680978491568,0.30422511448498435,-0.21922077116725713,0.341784049556258,0.12185142248560825,-0.1549421166372885,0.019184699099377846,0.15907846448929672,0.24518175999758768,0.21560777668048062,0.42804425303666005,0.15024538669108506,0.34739918432471306,0.3566886130283044,0.2623252159680381,0.24208550950275917,-0.28631912583980246,0.27422804668091655,0.15258516085586815,0.3932190397475159,0.33284292746560473,0.6625240271986313,0.4028519243429002,0.24436803088423648,0.0195167238071474,0.27328850568835916,-0.061487835166699166,0.1946216006720464,0.017569592601361476,-0.10568521060887452,0.20513430806901128,0.12164856237320378,0.07334432763381503,0.6052055666380751,0.5755551952316367,0.21513280195133544,0.19735091625968443,0.6023067240925379,-0.01831201610703332,0.2833372184588574,0.4800966840467931,0.16644014389493247,0.30425616550798223
OFCmed_R,-0.3238763141477267,-0.17493698834156787,-0.10415301702728556,-0.03573351242390556,0.3375515701257934,0.05146723997685684,-0.03461941457259584,-0.08831238165376369,-0.12015291344687977,-0.2724382036361309,-0.03034586911884035,0.029194872753068854,0.09506155264293635,-0.12596043378401608,0.3319038381699612,0.06935138982266027,-0.03746650942316338,-0.07252841227237235,-0.014718243568716776,-0.3278740449451976,-0.17906783067765442,-0.0851484667530967,0.16544788163239746,-0.40412509899953475,0.2556632660981207,-0.13267418702886494,-0.045260651216459544,-0.011834633026764156,-0.15308411799844,0.10529451806276581,-0.012619220883177866,0.23610141308564317,-0.09814420836970883,0.12865603511217863,0.19376216467994908,-0.24328825205297824,0.17635769792218567,0.014771095167257713,-0.17986973510688842,-0.09051084333456262,-0.19438524813434316,0.17475294882764852,-0.04384753077255816,-0.02770555850191401,-0.16454392753649663,-0.176737491093374,-0.13286935525809038,1.0,0.11059901374849948,0.1406090843817398,-0.054547931281521286,-0.24399614345948278,-0.012449141666873257,-0.23545512976480767,0.0820935523285524,-0.14645717047255644,0.0924592202526118,0.1498781931577997,0.09278837360199915,-0.02915940801795015,-0.0005155068495970652,-0.21097345322538064,-0.23464569985225908,-0.08254755287418045,-0.1384692340606319,-0.2971642667533736,0.08661827995697939,0.26683385873414783,0.2617329074418007,-0.17121503068317348,-0.002237868037172041,-0.07005488413965359,-0.10379604795441065,-0.40613212127726206,-0.22873594481428045,0.08093163081827606,0.20740318095207755,-0.17779373398972745,-0.19143982702326004,-0.10434175216426907,0.0407737513686013,0.12799152973198893,-0.2501777947693562,-0.3016871179173597,-0.05298757734976461,-0.32397448046136373,-0.1375525890074284,0.4158894349461562,-0.13715524138844862,-0.21739590740077577,-0.24456861017819656,0.11001273825865798,0.02139073942435567,-0.20759888943339655,-0.22401667965228111
Angular_L,0.03852211728460838,-0.10437079787879298,0.11350376512904016,0.4199899583759288,0.31732775846704536,0.26433295406926793,-0.12468802246453389,0.2125861560296979,0.0924242554544234,-0.1516270759635181,0.05196395566767824,0.23522471599545106,-0.05730561811381863,-0.08779309270058609,0.07842065536178996,0.4596091489170849,0.24805886802018598,-0.10072241237317732,0.09439449969005333,-0.10107493181782647,-0.0706151912704009,-0.07654286767492892,0.23584152795612526,-0.25725745575955666,0.3124961830191018,-0.30653001507967925,-0.14667240059753797,0.2850985699220646,0.046858013500482416,0.42958282915751766,-0.04040291358588825,0.6554458013461061,0.06510473294358239,0.4868536387408159,0.46674807015917613,0.039170025787610224,0.27249162362094886,0.11548943783849051,-0.33281696553967377,0.46096160880371684,0.013007542820114314,0.5744279302032849,0.4170674691546191,0.1772651982093328,-0.0005642246859141741,0.11789233125396939,-0.2077240763125294,0.11059901374849948,1.0,0.48049608646984693,0.41356926983508757,0.009117809426772028,0.21217526230841804,0.06075125092430456,0.44677832995040084,0.11586181310243841,0.6259594991087049,0.6691715679882732,0.6027840974185912,0.5472873220328001,0.13063261979963028,0.0713143050803673,0.08661826294094589,0.005668613095737682,0.2267485893197046,0.07013833405797704,0.32296115731597197,0.15274006447649358,0.6942537500911075,0.1815167996459118,0.5359028020487916,0.1409499381594145,0.44814767247771836,-0.3742375431679833,0.026476307932411146,0.44664021307144847,0.7029460836760179,0.030074342324729945,0.4148506546956385,0.2715736542057408,0.30323260596484547,0.21353822273480602,-0.053067514811758164,-0.05194264545243076,0.535832066313382,-0.23198125066733755,-0.06000272526980733,0.2575457416815333,0.4642917659672738,-0.23056536820231155,0.21795102524799337,0.3964244793613529,-0.2188525603168822,0.02005396215382306,-0.14045025595168614
Fusiform_R,0.2875257338959352,-0.01251728379375425,0.20000558569398513,0.43597226167244263,0.27988695654378115,0.5350748566903054,0.09520591700499145,0.4636325384610947,0.453680486556927,0.23373197562995782,-0.029186104676755295,0.3234300089402352,0.12595398836532326,0.13287705148847404,0.15297353387620696,0.673595963242142,0.5306010687942645,0.2686132297829961,0.31220501671786105,0.26618414864890017,-0.04862131566768795,-0.16976060355677505,0.5356908466054225,0.09736436047656562,0.3157358361930243,-0.18886574881945895,0.17327101211491522,0.4643570099244447,0.43771693452092353,0.5595791280421585,0.09821428293268966,0.36447682508383455,0.25435491774161323,0.5449481628351757,0.48870310663922395,0.40001523411818884,0.2814758040860191,0.4685944725089102,0.02174874782166203,0.5292238691712314,0.40179353001131946,0.6454728737428886,0.705630267061584,0.03680530910418265,0.13352461163654436,0.4769766842431165,0.1814552063737019,0.1406090843817398,0.48049608646984693,1.0,0.6674062847873768,0.28071534170110674,0.6062994456903158,0.379424563769784,0.3750713684301858,0.32526538629724755,0.778753063786434,0.47932219780720453,0.5468045114978265,0.5430015697378148,0.3437222276414291,0.31776206450824473,0.46379280793498623,0.25731525243525677,0.5901964615895975,0.313470799742439,0.6654704753739049,0.3316144608400648,0.41832564806949263,0.32685347095118233,0.6618190682529033,0.5763545532814359,0.6649152063272386,-0.11345396797498106,0.35589811629504936,0.7006536815499246,0.6884156845545926,0.3433542244756255,0.38253806972405535,0.5345579842095282,0.24329992700473327,0.12496698095364413,0.14094652709150018,0.25348434137899284,0.6409434046126836,0.22892013258113583,0.3935173761692886,0.4264069901627856,0.45952856036760903,0.18004946045747341,0.27578057746517387,0.5853368554031854,0.25299149058818865,0.041823147447784245,0.2072640974514128
Lingual_R,0.25767537920814065,0.06687697013256519,0.24041452521828463,0.4415450524692954,0.25797568817086,0.5516428144355131,-0.03742972097749391,0.5931472757527033,0.475681208242415,0.26176636649741597,-0.15676793081298954,0.20576067758340374,0.2096374950260928,-0.03828438062105475,0.035463746532918575,0.6011308266332629,0.4155611261354644,0.22309533549860527,0.39709711792207564,0.38814405345018016,-0.39105500441369245,-0.14983648303982766,0.3945617756162385,0.19363616024300634,0.1501317866745878,-0.38211856509511716,0.081141849299399,0.2635049513474426,0.5750477628131718,0.5157894898928636,0.08867113919155509,0.3442571478490815,0.22684955098363588,0.48306618500850707,0.41098491744220883,0.5926286070418749,0.18142526448790994,0.4464508612197669,0.17837288872779214,0.5404514328836107,0.42290151073982657,0.6247691126126798,0.8932498727374547,-0.24952158613158656,0.04356225151226701,0.5101060856428077,0.18480509321249525,-0.054547931281521286,0.41356926983508757,0.6674062847873768,1.0,0.3857463824552238,0.5852267125866658,0.4900397143554682,0.3437874836481044,0.428242323731362,0.8518297642057624,0.5679606147561453,0.7310068451413754,0.49185139806042455,0.1785858884125771,0.3115879462344017,0.4980844175745115,0.2831917043963922,0.615650969726992,0.3830862739354558,0.7588679935596556,0.3524240679868537,0.392460700357946,0.2893224167794811,0.8994573802666246,0.7260919584261176,0.6289623384585772,-0.014129532871115486,0.5292463796528312,0.8878631522481037,0.7308598062433416,0.6088068473475706,0.4994432328364739,0.6995223760279698,0.12962046889779408,-0.013685461161429645,0.16249615923502067,0.384226525577843,0.8535512059830015,0.36138221885842775,0.41083625653944406,0.3488193602907863,0.41821739244174505,0.16987167683426405,0.3171348937010556,0.5563380533656417,0.25579837569910135,-0.1422570551775865,0.3097004921907824
Thal_LGN_L,0.4873993136132516,0.20777880234208845,0.2790374072876671,0.35490268902098715,-0.17672759532630752,-0.05334487847343046,0.26778241594622054,0.6207808367227935,0.5592979045364179,0.48094507071816334,0.05871747431867187,-0.01753838996234092,0.21541251315620114,0.4315802698241261,-0.06917057894841522,0.4326790937224177,0.49884168846999544,0.4218154637819335,0.24911039281109934,0.7197648666636245,0.16577829737498875,-0.03487561540045213,0.18280639838639617,0.7415184419461452,-0.05498407804862999,0.4053553585783376,0.29824240908162203,0.455005481922351,0.6793412556174314,0.2366298148939108,0.3842075101553244,-0.22361820887325376,0.1263737733562067,0.1509465447020321,0.07293621288363086,0.6794703460890873,-0.13642556879786166,0.3526779225045197,0.552436690147757,0.3710995783090419,0.4188194197914312,0.18702268557818327,0.4883249339139982,-0.07386258521063589,0.3904010716212136,0.638009312034219,0.2730670322928183,-0.24399614345948278,0.009117809426772028,0.28071534170110674,0.3857463824552238,1.0,0.561145430454518,0.7234219022953872,-0.054827409370776556,0.18353972554190204,0.2562802205282237,-0.12868489923263923,-0.015580366738736782,0.3517869409253631,0.6090294319347608,0.6237042392583757,0.7004641959377209,0.237221977315667,0.6204916692062868,0.6345517995780436,0.2626900730723338,-0.11149667357875111,-0.24439056424182018,0.4356433271811433,0.2756721189817402,0.6058920530975058,0.5444250825940534,0.5232520177671897,0.6959893856792357,0.20919449526822043,0.0653598326390481,0.6763478748655108,0.40786692885410397,0.596588317424945,0.008059675418494394,-0.12978259625577854,0.4471851180501202,0.4814713739532664,0.3565080492909016,0.6396599038392404,0.5961584267922746,-0.12460377830253702,0.27779755928368366,0.39741211683617483,0.5351362411306382,0.2869542853318527,0.3008811157120292,0.05079868022621468,0.7036488356820877
