,Temporal_Inf_R,Supp_Motor_Area_R,Thal_VA_R,Occipital_Mid_R,Cingulate_Mid_L,Caudate_R,Cerebellum_8_R,OFCmed_L,OFCant_L,Insula_R,Angular_R,Temporal_Pole_Sup_R,Cerebellum_10_L,Thal_LP_L,Vermis_10,Heschl_R,N_Acc_R,OFCmed_R,Angular_L,ACC_pre_R,Occipital_Inf_R,Paracentral_Lobule_R,Occipital_Inf_L,Precentral_R,VTA_R,Cingulate_Post_L,OFCpost_R,Vermis_9,SN_pc_R,Olfactory_R,Thal_MDm_R,SN_pr_R,OFClat_R,Cerebellum_Crus2_R,Thal_PuA_R,Cerebellum_Crus1_L,Thal_LGN_R,Thal_MDl_L,Precuneus_R,Cerebellum_Crus1_R,Parietal_Inf_R,Frontal_Sup_Medial_L,OFCpost_L,Occipital_Sup_L,SN_pc_L,ACC_sub_L,Lingual_L,SupraMarginal_L,Precentral_L,Vermis_6,ParaHippocampal_L,Frontal_Mid_2_R,Thal_IL_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,ACC_sup_R,Cerebellum_3_L,Calcarine_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Postcentral_R,Vermis_8,Thal_PuI_L,Thal_PuL_R,Thal_VL_R,Temporal_Inf_L,Hippocampus_R,Pallidum_L,Frontal_Inf_Oper_R,VTA_L,Thal_PuL_L,Vermis_7,Putamen_R,Hippocampus_L,Thal_MGN_L,Cuneus_L,Cerebellum_6_L,Cingulate_Post_R,Cingulate_Mid_R,Parietal_Sup_L,Caudate_L,Frontal_Inf_Tri_L,Thal_PuM_R,Frontal_Sup_2_R,Lingual_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Thal_PuI_R,Thal_MGN_R,Supp_Motor_Area_L,Rectus_L,Cerebellum_4_5_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Olfactory_L,Thal_VPL_L,Cerebellum_9_R,Cerebellum_4_5_R,Temporal_Mid_L,Rolandic_Oper_L,Temporal_Sup_L,Pallidum_R,Thal_VA_L,Fusiform_R,Paracentral_Lobule_L,Putamen_L,Cerebellum_10_R,Red_N_L,N_Acc_L,Thal_VL_L,Amygdala_L,SN_pr_L,Vermis_3,Rolandic_Oper_R,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Temporal_Pole_Mid_R,Precuneus_L,Occipital_Sup_R,Cerebellum_9_L,Postcentral_L,Cerebellum_8_L,Cerebellum_6_R,Temporal_Sup_R,ACC_sup_L,Thal_PuA_L,ACC_pre_L,Rectus_R,Heschl_L,Amygdala_R
Paracentral_Lobule_L,0.11443018435986729,0.6773865929724334,0.37654350299359246,0.3176536304272572,0.496662421071923,-0.0929272544498703,-0.0380403456234324,0.07040712048869395,-0.0998312055874744,0.3662610759883307,0.5095163563020848,0.504199818738021,-0.2589517940984125,0.27814730204668003,-0.0299189654775544,0.3568607478270724,0.1348575902033579,0.19376216467994908,0.46674807015917613,0.2512961649571639,0.2459181680976037,0.9592258713443188,0.15386602647251357,0.8579181740219303,-0.12751461286082916,0.6699170877830568,0.036608939615397705,0.20641240648102965,0.009703387304419013,0.07463755768805573,0.16599924557849444,0.16793605466889155,0.26142852729863514,0.1587570931108916,0.18860402511696986,0.22813340111620128,0.12912624451806012,0.10897256186201908,0.7483811750556592,0.11912927780925228,0.46159284111882976,0.3519419251282485,0.4407535558226517,0.30533458427686416,0.24897852018045882,-0.2878399429660803,0.5139185072337175,0.5242881415821481,0.8548016200768535,0.030989921071312442,-0.0012086059235727972,0.6283414935919515,0.5022907113174582,0.4886463337953434,-0.08673133004559778,0.1911560801128644,0.5913142821614402,0.6114142563270357,0.3675913339220822,0.6195668503522033,0.85889601680818,0.17677750350674523,0.3929131684001157,0.06159557417132117,0.24985860830313678,0.0047853410869163,0.2747595258398822,-0.08489707696902059,0.6932977032277481,-0.22342965972710135,0.1809694258364852,0.37543176237200404,0.3496041920552031,0.0007280048015118829,0.38982317474070094,0.5417677122117815,0.012883724147112708,0.7134891516254629,0.5541237774960491,0.5196009636979635,0.2277043246050319,0.41868878004331944,0.17298881953741774,0.3617324820116361,0.41098491744220883,0.19051592947379037,0.491727727446309,0.2911158681823819,0.4361962985792888,0.6079541445381749,0.10519923082090034,0.5359357096329332,0.2970585187235506,0.2071999973185602,0.23270806543461864,0.29808469028478846,-0.20021668416677296,0.45311618968036177,0.3534701442535983,0.11472353590867314,0.3522157990335128,0.0353563403486848,0.357680321442866,0.48870310663922395,1.0,-0.009345640965199223,-0.08487561975732602,0.060945719810565076,-0.0002751620868589918,0.2857095479350543,-0.10239804296924519,0.06870833359251181,0.537949206757114,0.5808178506855723,0.38406387382852863,0.36673693202691526,0.29102256454973724,0.7415299418455158,0.38184138938237633,0.05169331364221193,0.7826564203786529,0.1492152881242504,0.265239171300076,0.5164846916492379,0.1694023384586447,0.2827603250021455,0.17050228717833277,0.05489958426749001,0.23186603069562664,0.10528239430011145
Putamen_L,-0.20676827836859632,-0.053346353006027365,0.09894417080953044,-0.2362200963802253,0.38693770802946525,0.1905905078075522,0.48269049370637346,0.2911934900388086,0.21192784481543378,0.39833709015815605,-0.18862572640560943,0.02956643695195897,0.32674375683780893,0.11082579275394377,-0.04421597934457976,0.0746068892792838,0.20170731565199018,-0.012619220883177866,-0.04040291358588825,0.5439604287474428,-0.08685727030184803,-0.006438278354107516,-0.08224986085702159,-0.10888381707944739,0.3443606373218439,0.03490430731834444,0.26394683781073325,0.34353621997892647,0.3826414548411514,-0.03297291663033529,0.12949039248453928,0.27343112715795254,0.22301977977396684,-0.2611085078119698,0.34918722345298714,0.17326296131633656,0.1090477858842448,0.345130478630308,0.030145310544690006,-0.08554363054638714,0.07406468816734825,0.5647300893099962,0.17989933749962125,-0.127316516469354,0.23032026022839963,0.4076330226119482,0.12404185941088772,0.2873460035515073,-0.03362686761360242,0.23800821309779974,0.2798102109821955,0.16365049152855604,0.1382293237493266,0.17542890514414325,0.6353267326186922,0.40965489378082826,0.2241781168120603,-0.16810631101236995,0.20360311474539208,0.13357495432615676,-0.04763783049472322,0.5097796274488101,0.22896335701227954,0.36959527722239033,0.2735612148874947,-0.06311053314685428,0.2370958106945007,0.16039859667257303,0.049356242932093744,0.3705210235920578,0.15362689991243927,-0.06003196135168147,0.3703833429137994,0.24497566506987808,0.1308844670568902,-0.17352295299709813,0.13430235941920293,0.017825985559041416,0.4010751520071589,-0.011161076443706572,0.4698278848838838,0.4233972557962128,0.37510170236537643,0.4063257696156308,0.08867113919155509,-0.16278162683809053,0.44045843572739546,0.24731787471097694,-0.1537158596378873,0.01405741137607585,-0.28877262371256024,0.20554490920621776,0.2606225158811533,0.4149028341935446,0.24499927303479216,0.3455319546479727,0.2540671451024631,0.16912469812137856,0.3700002110366923,0.6125506617688915,0.5090644001237276,0.18231701038621115,0.20917038451048647,0.09821428293268966,-0.009345640965199223,1.0,0.3031782982600669,0.3060679411848582,0.548897929539089,0.2823784190753375,-0.08253495722603962,0.33839292470478216,0.051780109981769365,0.14035737905032436,-0.264971444461999,-0.11363616006877421,-0.20512414930335324,-0.031069056263447782,-0.27823829879605566,0.2821735431594658,0.18121885294856244,0.3120068800551995,-0.057924465660222135,0.01783397608363058,0.36492918950121966,0.3840762786767854,0.22935699832866888,-0.18949480337084865,0.3750976406004536,-0.07554932015407144
Cerebellum_10_R,-0.17166558207215257,0.2943457495868972,0.3872123927202674,-0.105805414813893,0.490902867448816,0.2504666358448338,0.5300609410588988,0.26849167298579096,0.0291263898748369,0.1261566196520776,0.10674036162664263,-0.17256951911570906,0.4331357958086194,0.13170263282381905,0.1315796672637701,0.22406548297384288,0.26497709868983377,-0.3238763141477267,0.03852211728460838,-0.04358884692893223,-0.16712565120593217,0.00898744458107144,-0.3007454201845538,0.049980084630128166,0.21589230192000677,0.27433253448414807,0.006257516427825967,0.29368514434020715,0.4243815060946213,0.20416094758032402,0.28574004248283363,0.45523793397403345,0.12430689319023665,-0.07443986656422391,0.4685879030935763,0.1777076495432426,0.21541200289551157,0.38307214471132545,0.27214321847372247,-0.0865634796747547,0.39878131986755044,0.11143113982972551,-0.0938800334383462,-0.18589570424228305,0.02665827366255748,0.2143011938657807,0.21802851817996136,0.44798710338879794,0.07694018388441366,0.2557645150544588,0.36420701457019633,0.22439299078425684,0.2643415790753425,0.20569734897534606,0.1782381696551855,0.34602012173842456,0.14200979279369894,-0.12871730928498795,-0.10216605805878205,0.34048195376845036,0.1286182306859038,0.20286688566268163,0.28646872284465563,0.5684954247906526,0.4620978238772528,0.01323379107625425,0.3038436066947152,0.2655898497675081,0.20173681203810204,0.3202388352895177,0.24380305188425488,-0.004026267895769436,0.044363603318786644,0.48203322430593404,0.08213342816547424,-0.1600257298969774,0.4525802921758948,0.14947468174235007,0.4247623694254786,0.2991817029677402,0.4471133720471832,0.20389645852353944,0.42835887762616826,0.2570732643625834,0.25767537920814065,0.08877757824712967,0.12124530638806633,0.18181276560073908,-0.05657577764858547,0.2821752053076541,0.02604557734263983,0.16633676609906006,0.42045400598184224,0.24068988393255022,0.27967691782344745,0.4192132293113765,0.49322437167533784,0.25536034615458636,0.1038268170246323,0.3345235475535936,0.3102000888172429,0.21126933790493885,0.3153360979917104,0.2875257338959352,-0.08487561975732602,0.3031782982600669,1.0,0.4613648954498094,0.41634934757127046,0.46874791731418486,0.05406042335918568,0.32989890863601296,0.2794149350107078,0.14154373690894953,-0.30512896882130736,-0.0005279643582734258,-0.23878261578466423,0.23241835218635748,-0.0984108886269384,0.578426710248644,0.29259233448962135,0.3357980901159951,0.09519790758622744,0.15615122804507167,0.21301626279053146,0.4774467353072881,-0.1674953306612563,-0.35543067653132154,0.3089027782058224,0.06253986194542296
Red_N_L,-0.15114459951305412,0.5010753865395724,0.6974292154772797,-0.39527973010300244,0.6865399268393078,0.45452213034375594,0.5276160690324616,0.16552523582391965,0.13677348575037832,0.4309899541885738,0.024827823075275562,-0.17546755403374545,0.42040093326834427,0.2431002868473923,0.4945579399524072,0.5991474908573314,0.3233531992445226,-0.3121363698252573,-0.13202759541523867,0.006579568375561815,-0.22258056674670612,0.18756826304329108,-0.3816175269667729,0.245567589314513,0.7162735398841031,0.3077350379930998,-0.05089895108888149,0.3510369796835855,0.5278925353425113,0.4647981604475183,0.6667886442003166,0.7544082625242761,0.12308152529406075,-0.0717126111030353,0.7283461062111779,-0.17962690987951554,0.6342422514230821,0.6938403923055881,0.438609032864668,-0.5837050785106062,0.42964853394716424,0.20922557532474922,-0.24290907869969872,-0.5283482104126516,-0.14515206318437146,0.1307004581398198,0.29034369813693095,0.515069606401773,0.3180305966343909,0.2896858752840262,0.8106865433948045,0.43928016093471883,0.5121223871951264,0.6640200059609049,0.3490827052622723,0.4534860806971976,0.26866189798289586,-0.04905522831633645,-0.18189238244460287,0.4039031667372567,0.28002505804790134,0.1040545856564268,0.5238938556873841,0.6687259489917392,0.7969680712904891,0.16837286952465597,0.7265094350290905,0.7016436097358414,0.40419225414918963,0.7683910137610102,0.42679777032634825,-0.3391079084175009,0.27683824486451636,0.859123508872279,-0.04911856648870661,-0.42172734285479485,0.5290198418931439,0.2996207042008529,0.6463396431084931,0.2500306528107284,0.7403862595345233,0.5161663580263597,0.7376126067369495,0.5693013055836953,0.38985893299716007,-0.17048008675535178,0.23400665423289102,0.6394362967758616,0.16277515450375044,0.4816679469176346,0.2767441477963282,0.27076023167610136,0.766951399676719,0.46509879105204827,0.10521417816756981,0.7487718056288819,0.5723255672860422,0.5356292507288745,0.0072206422361006575,0.5661476860587628,0.24120968309303897,0.6195890397479717,0.597352995069473,0.2534982021935132,0.060945719810565076,0.3060679411848582,0.4613648954498094,1.0,0.425298320820234,0.7793533674732854,0.21633167680581936,0.4651343019012402,0.541003479527162,0.33899550612686336,-0.3842275225124814,0.013992394748308478,-0.3723879409484112,0.3010532190988237,-0.38551834789708567,0.48769586421025835,0.5109838442089669,0.14561409393738467,0.15830906295638233,0.2806376780505186,0.3987837067297355,0.6413472970761509,-0.05840276493475275,0.00897319529275861,0.6586780485093531,0.13623421182181622
N_Acc_L,-0.30006378758770336,0.08291786829190949,0.22104541836437855,-0.18976458742257585,0.3465257403658455,-0.10257520546076186,0.35189181013526405,0.49585643679635266,-0.057256256055823754,0.2896475331855818,0.049756981807332276,-0.007312334982887023,0.5395335707412816,-0.13927076018197634,0.3208525972294518,0.2711358019244183,0.6751369674745019,-0.08254755287418045,0.005668613095737682,0.2649610254032538,-0.29466012978274725,0.06980769333279566,-0.22245760123260513,0.033989138034345105,0.4580677664553199,0.1737867991161464,-0.0662682990076988,0.3601635162333252,0.25111627643478646,0.15024538669108506,0.37727417567862476,0.3460092869943371,0.1580790549342823,-0.27732938201136287,0.3461660419940459,-0.08454417852264152,0.08456668169391306,0.1700719929523871,0.1628105304993956,-0.1232644309456416,0.2340751564757097,0.08887085806873266,0.12274839220988668,-0.2765895906759688,0.08389534843573672,0.40923328458414426,0.2848726148815753,0.32458021969534623,0.07102848014011015,0.10911472927253879,0.37507048211419336,0.11572453162268516,0.13468670939855423,0.23959326938059378,0.1555757146842994,0.13123348500396817,0.041205283647395,0.003362633737422125,-0.05194701003377551,0.21475914336734417,0.09510375056597245,0.2907292624828151,0.20552282785757095,0.4192339088273362,0.31869663600359416,-0.004329396043002342,0.28570988797165403,0.1817481496154851,0.24395434947172587,0.4022383195066583,0.0416256415760722,-0.11740987008823221,0.12863461085771133,0.22114183789752012,-0.17408640483592602,-0.3388591983247819,0.2715848447520567,0.15918702053332565,0.2864712494679472,0.01789896347461088,0.4085686288916761,0.1616300324953012,0.42071532320580174,0.102883214450299,0.2831917043963922,0.07436701407722317,0.06782040629666145,0.17544807894414838,-0.20004583732956469,0.023974666915955834,0.0056714694170744715,0.14549307248660598,0.20340700389850788,0.36056730459193254,0.6564053386294982,0.2250671814993532,0.014291800737509332,0.3049991309859586,0.23126092405197768,0.1503135136375831,0.1778390772601324,0.5402667598293704,0.21300189052084825,0.25731525243525677,-0.0002751620868589918,0.548897929539089,0.41634934757127046,0.425298320820234,1.0,0.37872792465198074,-0.1505207570345094,0.11713022063087565,0.1604628707030719,0.2638862745926091,-0.1299633086564054,0.14262272373103357,-0.30470544798952187,0.027547224997838377,-0.24305088848073697,0.1961116763657373,0.22236331366318476,0.19953713792350097,-0.06725730815953293,0.24608486044872357,-0.06863567229554599,0.3669347875409404,0.050064205250889116,-0.08905231567113585,0.20202294245193264,0.15261731457642155
Thal_VL_L,-0.20090457273982876,0.6060655727137875,0.8002514429799741,-0.22908079916852517,0.8146615658356932,0.31277179025553276,0.5356782187227701,0.24047603529684147,0.11144179366741566,0.5082656905592259,0.27220862899365555,0.013636334912588158,0.17122216325651232,0.45960692367730716,0.40559749234855674,0.613426859915029,0.3668729162686538,-0.23464569985225908,0.08661826294094589,0.18686257706568063,-0.07279806309024657,0.42994898501121903,-0.28994845463464025,0.4781672725967903,0.624075420017475,0.43663232964556603,-0.012686087646595387,0.37364985335869333,0.2953749153093336,0.42804425303666005,0.763696343293485,0.6990227740932168,0.20663459394117695,-0.04149741093945778,0.8375197362792425,-0.027779266958504363,0.5844015466883695,0.7065881651752118,0.5780964413801621,-0.41857561916453156,0.6203160514545093,0.36724906248269257,-0.10768429527343559,-0.399776805042116,-0.18134917938387754,-0.17100672285332374,0.4361115750701006,0.6649238096091469,0.5500457914770613,0.29656119484744087,0.7177737054761243,0.6238858534197814,0.6872115941161366,0.7292030810114783,0.20692210002261713,0.5319715660020862,0.46790529742097947,0.07880617606661128,-0.04207931132834247,0.6167718210956744,0.5385740587156626,0.22798365274302287,0.6135104413577642,0.7042032955520994,0.9107805534616199,0.10206603558847577,0.7127859749669622,0.5509376017566826,0.6562587619360963,0.5503035183258335,0.5439780909790182,-0.14706312981431566,0.44777223773243047,0.7096653394021738,0.07596581987573206,-0.2549103007313899,0.48342129795157274,0.4299015792153598,0.7839632622691707,0.3602668871322262,0.7485450908290571,0.5646419475438845,0.7815113655156135,0.6432843751870203,0.4980844175745115,-0.11213354545729874,0.4449754318076578,0.596700886047838,0.3145859809207834,0.5761151025469129,0.29658753590650355,0.4323771282260747,0.7923132618888229,0.4474646358904186,0.12402918785992738,0.7728918995459184,0.47487095658072676,0.6204080219716797,0.09537963309721625,0.5019346324376446,0.3895700016118417,0.5428949322579013,0.7102865782405801,0.46379280793498623,0.2857095479350543,0.2823784190753375,0.46874791731418486,0.7793533674732854,0.37872792465198074,1.0,0.08237803060970243,0.3415481390401631,0.6456831295305047,0.5109775803391118,-0.168728202390957,0.2641837577042263,-0.24042053311378306,0.4068200581481504,-0.24545328525034193,0.5670481683362547,0.7223409763219106,0.2854834606097335,0.18637873032254879,0.482463903627349,0.43830642280540477,0.6639572998975833,0.21142835108498806,-0.024801951664790975,0.6563314471281313,0.18383886032648072
Amygdala_L,0.12375934937083152,0.11823838357137707,0.12220661878792485,-0.3372205679867094,-0.044221810041009516,0.24342815651658478,0.03644136082771293,-0.17133782968572842,0.23863032386396965,-0.08271574891926159,-0.3456269922767924,-0.34264702123435353,0.10585728245549077,0.1856076749693797,-0.06747958865764292,-0.006452718619196445,-0.15656763375313335,-0.23332159840228145,-0.197661311463942,-0.13840497347320604,0.13971142593269395,-0.10762074031972228,-0.1888586745128992,-0.06903965819590228,0.30084936705615467,-0.0018170507821437512,0.18591750250201924,-0.28703097284821943,-0.1085767534440863,0.1840934752019165,0.18774287670732767,0.08961927837690771,-0.27218803100249284,-0.0676678672278352,0.03990999286194916,-0.27349606778308216,0.1203516020379958,0.14842797509707256,0.004276751814427625,-0.16321126577314177,-0.08687669058614866,0.09694128900106788,-0.4936325260786269,-0.09612274883115163,-0.2961590538845748,-0.09781337582313471,-0.34000791410208414,-0.05324432384900264,-0.03781520217393156,0.16124937757803476,0.299834943585222,0.08033694266156828,0.052198631391063344,-0.09678355866599012,0.3507484203528567,0.21994370708694028,-0.2245508861059204,-0.3151561548703204,-0.18535967937885028,-0.038198990435908964,-0.12047763848508104,-0.28590643833165474,-0.18858863189668557,0.05533182405089622,0.10284398888026565,0.31157148865585643,0.05789218757017714,0.35708697284447427,-0.20799930891244076,0.2789017335135628,0.09593021427525941,-0.3098919794696566,-0.05765689098567039,0.35689921654229134,-0.17756156376641194,-0.06344294216068382,0.32455685586760813,-0.03645005970065315,-0.0324785832066444,0.09172656906845457,0.10468500894875007,0.14629513304163186,0.046134012416837976,0.21057814308612618,-0.2921172087482607,-0.1385729593499427,0.06737839866661184,0.004652201530225688,-0.020712647411757008,0.16771073740442075,0.11783797023089233,-0.2996698905180557,0.15841871553811893,-0.028306084588051613,-0.3084820950900786,0.08182807193474693,0.22628257459557757,-0.18902100288412133,-0.2719079246980574,0.1288736057219315,-0.15153403757147352,0.011662810370070623,-0.018846605605024096,-0.18069294656681759,-0.10239804296924519,-0.08253495722603962,0.05406042335918568,0.21633167680581936,-0.1505207570345094,0.08237803060970243,1.0,0.11528161424619908,0.0446227880440499,-0.3175054645232076,-0.25171260030720105,-0.29403217779218693,-0.19545521716199696,0.008093431332409777,-0.2660788268716903,-0.08897854266055752,-0.02547399395075986,-0.2984804260125301,-0.20468050743166416,-0.4025049839767174,0.3280321144896329,-0.06916308873612717,0.04088633601124958,0.1724909124734755,0.013191597893436106,0.2545658841637157
SN_pr_L,-0.11585443375573698,0.32962082283335425,0.450674077381469,-0.25585716634588324,0.510264172202603,0.42693788582817577,0.4111712874454373,-0.0974505564562428,0.036141077836834665,0.34099541499613567,-0.0974653913075708,-0.028753888117123205,0.09628574249026876,0.49392401596439917,0.2631402836991715,0.35498272522145385,0.15893156045217255,-0.2501777947693562,-0.053067514811758164,-0.01804165548626941,-0.08241087647456294,0.13360834955775466,-0.07281627376597419,0.14129102520692652,0.25156326471600093,0.18388852619130716,0.15805422546264059,0.18581711557550173,0.4024923942313202,0.20513430806901128,0.3422415150555862,0.5819387887759614,0.20873585749764273,0.1166420016478908,0.4082722899492619,0.14454800944074564,0.37674881261292,0.3944972014775122,0.2540148044112979,-0.1624675555177735,0.24253525709926368,0.2655358985883204,-0.04845392390994761,-0.21390814469932307,0.32210352896530703,-0.059028594564284616,0.11922691053213821,0.35885649787163537,0.17988772402051054,0.1606251382717964,0.38988779211597435,0.3150813984574745,0.38361730799725036,0.3826931303072691,0.4035687553607295,0.46627820283800087,0.327780160602436,-0.0491345507937547,-0.018738333888080105,0.26617864552384446,0.17576785804210895,0.01961230116356756,0.3799369062537074,0.34897544071236214,0.464158073300563,0.17437421349489718,0.4366589452542154,0.48528607815890934,0.1219354216618607,0.24742445731615986,0.3909677122991295,-0.039743522956278664,0.2911227377112782,0.5719592130039226,0.01873461810285005,-0.1205253754022484,0.18038759727888845,0.14291921959330134,0.5108868149811948,0.16442465326010441,0.4216997575970943,0.39469317743147925,0.4628604055433379,0.4192744474402969,0.16249615923502067,0.05237439590638514,0.31063432204547364,0.44428791534665735,0.18744886461988225,0.4304781940957902,0.04664153667468744,0.2830909573970502,0.5666754486212275,0.24834550496367988,0.16180327453599214,0.47127469271205197,0.5376790824859085,0.2367435971401382,0.010290974230943403,0.5198004557052035,0.3724439009702027,0.2528759524568392,0.2740699950300381,0.14094652709150018,0.06870833359251181,0.33839292470478216,0.32989890863601296,0.4651343019012402,0.11713022063087565,0.3415481390401631,0.11528161424619908,1.0,0.28879276889153366,0.22287308009786666,-0.2650618686260565,-0.0456321194290744,-0.08844849846758054,0.2460935940499535,-0.2728083402230292,0.35929267396297887,0.3476968999349574,0.07638978204682209,-0.043325670632023985,0.08825603973494765,0.5119592891558896,0.33312740525901974,-0.06368415286447669,-0.19889608489313493,0.46256006990108256,0.21484739574398592
Vermis_3,0.15154424873694453,0.6753966247485683,0.6503843699506945,0.21031384348480886,0.6457014649960912,0.24104806133720738,0.23315830035423132,0.0852849409922415,0.09708766644633655,0.5573620179986021,0.5289788698599726,0.23313518001007424,0.0011467516252844487,0.31501260446355456,0.3236322532049302,0.5527841963467397,0.1599590252647034,-0.10379604795441065,0.44814767247771836,0.10394389373333587,0.17866267112611936,0.6077000882493128,-0.010825259480476504,0.6346698867692759,0.28843600715929857,0.5688079220290279,0.019430685401228054,0.3213517128659296,0.2933733736733262,0.33284292746560473,0.4272779856134007,0.6024058648732611,0.1994053852944779,0.26822385961009354,0.5903707649871524,0.1461541622644725,0.4588286840925616,0.5194991413233386,0.6560495377956257,-0.060823995454625655,0.5631515412525993,0.3345487650407774,0.0839344037193401,0.07924615538508106,0.1158281924444706,-0.11780136414506256,0.6075731355980261,0.6670931429291919,0.6699766325400687,0.13371144834590565,0.44877030554021335,0.6125639976152466,0.6607459855635195,0.7655269896070136,-0.03036758549209199,0.3828176412453604,0.7126194369269635,0.500828811607473,0.11505928641514558,0.6663096973835956,0.6811259953270481,-0.003279246214326483,0.6986640047479776,0.5455563801215554,0.6171855176902012,0.12025077095713306,0.693252128451522,0.2900929425084711,0.6750332257315593,0.24971523246673563,0.5474908390579645,0.28527740779930977,0.44364211658003344,0.46261909202046975,0.39866229635111056,0.22595608548311957,0.2092214528879561,0.6277292161404627,0.700176987533526,0.484566610986101,0.544322221551595,0.48113151066672505,0.6006142726606002,0.5442457286277071,0.6289623384585772,0.1985839646821339,0.4514850010733966,0.6378424377041095,0.4858500708184144,0.6458808813576616,0.32671638558614235,0.6922459912514971,0.7043635575146231,0.2933926547016936,0.127169224654012,0.6698111831909802,0.1519742189515549,0.7826962347352531,0.30619130435505365,0.33467207577941127,0.4060020108783704,0.32048520949833437,0.5761951498794349,0.6649152063272386,0.537949206757114,0.051780109981769365,0.2794149350107078,0.541003479527162,0.1604628707030719,0.6456831295305047,0.0446227880440499,0.28879276889153366,1.0,0.6458921899811574,0.12793039273734189,0.3062813280228235,0.160526578097409,0.6445137348054286,0.22101994782836304,0.33352426702653076,0.7188325757953147,0.2532420723688066,0.4993528606775716,0.601624036051185,0.3994492545673128,0.6375464360313069,0.12581381526567093,0.09494131551208713,0.5448360456487483,0.11399777652546349
Rolandic_Oper_R,-0.1648352405292091,0.45975231488062857,0.5733406240782238,0.20402530859741785,0.6600798011908984,0.10042452844204004,0.26075450865683364,0.30936025765412145,-0.15796946616186314,0.7977612275307426,0.5918865430894356,0.5834565546880903,-0.08129559744854503,0.31238195087522397,0.38604311279825937,0.6964372096323358,0.22385575775856598,0.08661827995697939,0.32296115731597197,0.34803243930340866,0.09391252865569015,0.648243810662967,0.0341601639290386,0.6392391255038573,0.13304701174571104,0.38952228414398743,0.04125668802397148,0.4760612554345934,0.10692309855570846,0.2623252159680381,0.40132082572541095,0.48427125656314646,0.5359428223979339,0.1728232870817157,0.46483702074158595,0.2688313978343001,0.24756658410829446,0.42283691785871064,0.5377976259502167,-0.11862879242450333,0.5383122853244053,0.29574726060703405,0.469549208983649,-0.04494886438113232,0.18254420288255235,-0.07773518052822125,0.72518666263661,0.6004756589894572,0.7005501209007583,0.056270214899796556,0.16084351505990926,0.558064416448366,0.5822318813489971,0.7715776660544155,-0.1999065325091699,0.42004558815120707,0.7346714063384396,0.598318590790316,0.25370967943591294,0.6337035454200189,0.7628687084400407,0.19244764867109257,0.6172079151976131,0.3657345392276107,0.5586211738058866,-0.1931624155383147,0.7046479109181804,0.11366718350165851,0.7777964258962513,0.08780665550430443,0.3004270870765431,0.3633467785417448,0.7166311131560659,0.1902036327395069,0.2901438039315824,0.09600661054555695,-0.08136534288344123,0.4759740805648091,0.6780762560676682,0.31504011456323266,0.5390158347910506,0.38209494986475295,0.4958754050203805,0.3661092269692709,0.7588679935596556,0.25857011969310434,0.4058921566321782,0.551736620555228,0.42780424907133174,0.45302756913645037,0.22010149533201315,0.7770774595595031,0.4830086308718705,0.5276925196341377,0.2615717697052016,0.48120523383971586,0.027444619375812964,0.8258972183450002,0.3027022412391784,0.16682269517067286,0.36982365577621784,0.33022637446214725,0.5719332401019981,0.6654704753739049,0.5808178506855723,0.14035737905032436,0.14154373690894953,0.33899550612686336,0.2638862745926091,0.5109775803391118,-0.3175054645232076,0.22287308009786666,0.6458921899811574,1.0,0.18174660701458575,0.598538961525852,0.16107096652582695,0.46513460976127285,0.12988774360576202,0.35986224326473504,0.7273108460837392,0.29487926419498195,0.3481212341679329,0.8753912992931933,0.2542120675673048,0.4740635601040631,0.19376197929515734,-0.03376124476364814,0.43684455339060235,-0.03342256093878111
