,Hippocampus_L,Cingulate_Post_L,Pallidum_R,SN_pc_L,ACC_sup_R,Cerebellum_9_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Calcarine_R,ParaHippocampal_L,Temporal_Mid_R,Postcentral_L,Cuneus_R,Hippocampus_R,Thal_MDm_L,Fusiform_R,Cuneus_L,LC_L,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_LGN_R,Vermis_1_2,Rolandic_Oper_R,Rectus_L,ACC_sub_L,OFCant_R,Vermis_7,Occipital_Inf_R,Thal_MDl_R,Thal_LP_L,VTA_R,ACC_pre_L,Lingual_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Cerebellum_6_L,Heschl_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Olfactory_R,Cerebellum_8_R,Cingulate_Mid_R,Caudate_L,Parietal_Sup_R,Frontal_Sup_2_L,Thal_PuM_L,Vermis_9,Calcarine_L,Red_N_R,Thal_PuI_L,Vermis_3,Lingual_R,Thal_VA_L,Frontal_Sup_2_R,Temporal_Mid_L,LC_R,Cerebellum_9_R,Occipital_Sup_L,Cerebellum_8_L,SupraMarginal_R,Rolandic_Oper_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Thal_AV_L,Cerebellum_10_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Thal_MDl_L,Fusiform_L,Thal_MGN_R,Thal_VPL_L,Caudate_R,Raphe_M,N_Acc_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuL_L,Olfactory_L,Rectus_R,Temporal_Inf_L,Putamen_L,Temporal_Sup_R,OFClat_R,Thal_IL_L,Precuneus_L,Occipital_Sup_R,Thal_PuA_R,Vermis_4_5,Frontal_Med_Orb_R,Parietal_Sup_L,Cerebellum_Crus2_R,Raphe_D,Thal_PuA_L,Vermis_6,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MGN_L,OFCpost_R,Frontal_Inf_Oper_L,Thal_IL_R,Postcentral_R,Insula_R,ACC_pre_R,Amygdala_R,Frontal_Sup_Medial_R,Cingulate_Mid_L
Temporal_Mid_R,-0.5726053018843763,0.2010191220654436,0.21404589879555616,-0.06106297941438627,-0.07063390750747263,-0.027411306849536087,0.32045229322565116,0.6179670984123589,0.11569449320172852,-0.47850676048065766,1.0,0.16078024329826693,0.33234736760825434,0.3456019274089827,-0.19862272247948543,0.7268493612300924,0.06863806127443063,-0.25147387573377655,0.25292176828871216,0.16554448186753962,-0.17607499565597268,-0.15764099799139833,0.4612170832411512,0.1585192469341762,0.1241869928590098,0.31596546533928,0.35038240691407424,0.5423888374218748,0.03707152672031767,0.025583196894746828,0.11917646114955198,0.11712453608661953,0.06912248862137874,-0.5506012774049921,0.4795607364587262,0.7372552651955379,0.028460271901511656,-0.41856547522772086,0.37473598005532016,-0.11872754690043469,0.6524995368285669,-0.10455006872880128,-0.2985635424705522,-0.09407701438302367,0.20628662163565936,0.3222536260248724,-0.05792964169445109,0.2052867435159413,0.1383613712059601,0.054076403143215546,-0.11138333168979345,0.07783331505932144,-0.2273702521839244,0.3390220370602239,-0.023834307384898782,-0.05940025883276097,-0.4281995605830598,-0.184067970383063,0.05305710119527329,0.29751238344726616,0.1731757946046982,0.5213169931653021,-0.29420022404060026,-0.0822976680097133,-0.12181787365738081,0.34831112980110845,-0.0818968182467646,-0.02646611422742285,-0.1080713432438936,0.0807682642484268,0.058318070703822986,-0.5175358194632614,0.1395664273965122,0.09015572094160935,0.04003750116161153,-0.3385866554261578,0.022804659644097704,0.17185010582192642,0.28356622747424476,0.15066858213092116,0.26890722498992387,0.21973614533943087,-0.008566456131837109,-0.4362210402355896,0.7177876863114284,-0.20587933832321337,0.16156046863053392,0.4511624736748479,0.6335938323780511,-0.15424109157345398,0.5371818633030143,0.6063770422139878,0.29393341556512953,0.5500616876390837,-0.5255248290195005,0.34432992809758456,0.6430359169001624,0.43470889371469895,-0.062082806024239656,-0.1092452380708183,0.17502602033551434,0.16657645045310193,-0.31790734481299804,0.12755264996453444,0.34547199563545883,0.6422033996144596,0.022108120238413975,0.3934782849421327,-0.12737438686217167,-0.12504882578771184
Postcentral_L,-0.049858390941200835,0.29583907277476995,0.06429935336235675,0.004347724697213732,-0.022767253735683984,0.243996801053805,0.15929583293144056,0.35667551160308203,-0.11425762585122683,-0.3071087486365464,0.16078024329826693,1.0,0.2802344114768187,0.21882792431201994,-0.15293227966702172,0.27190917330432673,0.091437509008684,-0.03658653174359623,-0.02758752979739208,0.03468249213701879,-0.13095496745115387,-0.2797394764897511,0.007774485580054183,0.08390406687334176,0.04619162639214817,0.1687970429056084,0.32823698653178845,0.3042575855553453,-0.0629888099313138,0.057619134473375286,0.003934970884230788,0.1617639333726139,-0.09338645015545934,-0.14726329076224676,-0.0488870184773878,0.05080244365483232,0.34798037865901715,-0.3808719494821367,0.014060954524637799,0.3048881805544825,0.2996873881732744,-0.1068574854927579,-0.09693375944001457,0.2389942657631712,0.014150402333286724,0.519872687625682,0.2907861371254109,0.10465121040952903,-0.2318626272328427,-0.0018767971783257898,0.0802085238695287,0.15164870610568362,-0.3322853068001353,-0.1258305015960935,0.007096957928816007,0.06588755305270966,-0.03502288847637993,-0.3136172747156672,0.19838991140745346,0.4514184001889355,-0.12009524776846874,-0.018136498657953304,0.02185471408996997,0.2001726987995503,-0.1521859552801283,0.038774257819703506,0.16922719100865521,-0.04462997141670337,0.3305909348725777,0.48197430484828263,-0.015212116495436799,-0.20447365861925088,-0.17270773546128132,0.05664063712352159,-0.05173133774617078,-0.26167756351046256,0.053870501007570404,0.28862194731028906,0.20477979451355094,-0.01953937222537776,0.1530635154113311,0.33643125251541994,0.16729239097411652,-0.2724680577277812,-0.0053835681807956545,0.008200870486936426,-0.10927173288632619,0.6541734184509658,0.3472352682301871,-0.12356149361402605,-0.07954113072436622,0.40240583164548993,0.762677597225683,0.22265257817232942,-0.11534593425249953,0.2531552971368221,0.017219277370508716,0.15172656922869074,0.23440639692184412,0.1306953300044168,-0.35684810704141895,-0.02770028214629427,0.13338859659115507,0.16923636018541052,0.44429902780632813,0.14120844551960163,-0.13901233872710028,0.1613144367404103,0.07708975696849223,0.20892702033347305
Cuneus_R,-0.435062246215492,0.24248438780641093,-0.5721879623953126,-0.3116427784787173,-0.5292870690156416,0.46680550626840817,-0.4960415079426784,-0.03848314368529851,0.5139528408473568,0.04180474501359352,0.33234736760825434,0.2802344114768187,1.0,-0.46159468421012195,0.028404410656448328,-0.003840290092403315,0.7866145328713597,0.0042135412099924795,0.2700563088617562,0.06397586734448177,-0.5497732856861465,0.3938670892679948,-0.41230680940215136,-0.4092585683217707,0.012920153772196836,-0.36412626147330085,-0.20973444141597475,-0.10472183955351021,-0.185517304402333,0.21150486454477627,-0.07519373960839433,-0.4646396243689281,0.3458611582310969,-0.38872691344391896,0.5909558738927536,0.393554922687585,-0.3108376095423596,0.24891874962326196,-0.2847359626357012,-0.42229024785534436,0.13707597713275388,0.054775257614375295,0.371999104765193,-0.017157810272030265,-0.40922107168260763,0.5317732279496638,-0.32550149727502314,0.09395458287027023,0.1941909997675858,0.7513356470726921,-0.35777954539214685,0.17496862660460785,0.25353532602855866,0.31037827481109614,-0.027803878172266906,-0.32718885705434136,0.23573830545783372,0.2389252053247261,-0.07868742335049374,0.569316055631489,0.057148941263643414,0.41058359828491503,-0.09314754630417658,-0.08588342635272626,0.14824137350076988,0.5120276694549568,0.1854035276297381,-0.08856981355030784,-0.24408400090004614,0.38028551977927794,0.5718330092448717,0.03532420104567899,-0.0012602263721276856,0.5719464796384662,-0.6333819514778661,0.15869257058001707,-0.6551656809366447,0.22875970015524888,0.6174120434874787,0.603097759003439,-0.06839254922765102,-0.10080142164052683,0.23893110680551535,-0.08583773650281412,-0.1594019967251431,-0.38907670226221736,0.45848708186279225,0.5721034407718942,0.463955535255396,0.24609049116648885,0.3417189423323899,-0.02486605348859565,0.417960301658183,0.5236803281162651,0.2620953793608058,0.4342094469514121,0.23893917366856157,-0.28301198179189946,0.0023908470971294123,-0.4846578630400531,0.038766932593310384,-0.36593799884430145,0.149744176723178,0.42985660700601697,0.12138673468427989,-0.197550899791911,-0.6334969603493369,-0.3897214430822429,-0.4316007231346997,0.13063807908523384
Hippocampus_R,0.21133913594748055,0.16994546980191313,0.826911598478087,0.4396433850670335,0.6068173460924112,-0.4673867341810733,0.7368663568240112,0.5581452610549463,-0.3338272450049916,-0.4353814184680357,0.3456019274089827,0.21882792431201994,-0.46159468421012195,1.0,-0.09841739616214568,0.6532898090174655,-0.5736149134198808,-0.24316793233892484,0.16294602073110934,-0.023792477879511345,0.49460246515899114,-0.5053248426619071,0.7612821132039761,0.7005135194951916,-0.0010787137612165106,0.43740520191961685,0.5828315395909186,0.578496787816279,0.20458059913568383,-0.03610503330820392,0.009631815186899642,0.5923242111498578,-0.22716875443938747,-0.07016879547075097,-0.07932706727243022,0.05346651734342912,0.5691895031813624,-0.617014931984654,0.5475915106227516,0.4185239037621983,0.5983252745429529,-0.2589553034233007,-0.6333954707975586,0.25182491155573156,0.7558349866317607,-0.02153621120592065,0.5278928604117227,0.16662046562188834,-0.2957417249510882,-0.6055800827306369,0.3645554698495058,-0.05144044510549543,-0.43264097311056315,0.01584353521920786,0.10418320311276164,0.34249178100545563,-0.5526070286121367,-0.5268153897575041,0.3026117125026542,-0.18038362860397136,0.11814411464183594,0.13092993416607213,-0.07643776929015272,0.028424851489871696,-0.5085741330740621,-0.25249352953129606,0.0496135210509154,0.20100472979636488,0.4167124412666317,-0.0460247999025714,-0.4345298264317501,-0.2424180371261335,-0.0332592498327634,-0.3772427169559212,0.6963362289705037,-0.4869324840594262,0.5211822462029889,0.23710733014603913,-0.17941953844233247,-0.5237197542971536,0.3789568154260983,0.4512246407102793,0.019134754848163498,-0.2591174971082129,0.6664243401445561,0.2996095248342808,-0.19714460376565443,0.07163266913383894,0.2121005183208814,-0.21779044478134912,0.09174340619033818,0.5990028169398134,0.1289444545495168,-0.11345494744403505,-0.5799652556374035,-0.039382196933118375,0.149796158677388,0.7804713642928216,0.08674596335158305,0.5908274644537126,0.0018857139077089354,0.33237209085759895,-0.34259965470469333,-0.03605506357265947,0.43442515914400004,0.727504042804713,0.46907362015992105,0.6523755005741825,0.38553970645508545,0.08435436345312153
Thal_MDm_L,0.41448917282709064,0.24199674035243465,0.1060825931081874,0.37470891499030506,-0.016522390874841773,0.16380864156060754,-0.3421565054789554,-0.4737468761588482,0.285140217945924,0.5764804906812935,-0.19862272247948543,-0.15293227966702172,0.028404410656448328,-0.09841739616214568,1.0,-0.29718224456814774,0.24235240514698714,0.26625403566865624,0.35168638628732624,-0.05471229824895422,0.24644004166035813,0.4770650554059741,-0.3305792394604525,-0.31510922621170223,-0.3526866357259156,-0.3155533318776665,-0.4627606944866976,-0.46659249838143463,0.29150633738676074,0.012533294988769369,0.24007935657749974,-0.35424259549820036,0.36066128269105907,0.39440258964270886,0.3290892511957407,-0.31488480420446097,-0.052568658998247655,0.4623719264646415,0.05162359166703481,-0.006133390845221863,-0.20800410480712075,0.2509267584065074,0.47842077151203555,0.16762138215388284,0.21091988619644284,-0.25726726926801036,0.03471212994818794,0.4744943638535099,0.16192603756249194,0.3356283947952342,0.20840285530572938,-0.00015407301829039523,0.6477753460258038,0.22694557615346597,0.6337084994024105,-0.09721922616877927,0.3423991526176395,0.31625868179056876,-0.022878981509671204,-0.15896484286354517,-0.04139152608933413,-0.15993189507823896,0.6139667891684442,-0.3397662935869352,0.2968351316332427,0.06388024269840768,0.112549640121491,-0.09303932182628893,0.23195035692099367,-0.06905681186940746,0.4680639032387762,0.2773249137938451,0.3960941594268428,0.5074310430227252,0.206811811553069,0.5786268824440868,0.007803835453198114,0.1465043094069309,-0.09392372166234284,0.276046833343275,-0.34699002021840086,-0.18866931040478882,-0.060711408780213146,0.5646010753443198,-0.2787811103394277,-0.0751811743175062,0.4566089554134974,-0.23971818100304992,-0.42693636929180534,0.5322320222603021,0.047493040893189425,-0.5041566898971717,-0.3998335506058652,-0.14704569405175652,0.2710517199531863,0.09037137373312111,-0.24958672077386548,-0.22857500571906939,-0.013314821366341162,-0.05589379147160586,0.3270626058820907,-0.13321618641383723,0.49192087321344713,-0.008690668155864285,-0.08315049672014527,-0.21724627264188012,0.060837282320335105,-0.20769782094306585,-0.11970810418025553,0.19744457761590753
Fusiform_R,-0.39531777517551403,0.11264127300352487,0.5523033039014029,0.05790578483080867,0.27367737737160425,-0.2208106942115423,0.6849175909468818,0.7965773533395818,-0.21066909263430694,-0.6671009892063994,0.7268493612300924,0.27190917330432673,-0.003840290092403315,0.6532898090174655,-0.29718224456814774,1.0,-0.33626600732465134,-0.30656667474258975,0.04422788814943418,0.16499905652386243,0.01684543025429535,-0.45985911700150894,0.6864950123873388,0.4885949806699475,0.2285573313733015,0.5066380587244188,0.6363238507267317,0.732396107210193,0.09833366763597709,-0.018722622653021884,-0.02555000138991917,0.48504366430605644,-0.18272588361713735,-0.36706775225321125,0.09991531204884167,0.6027833935206137,0.20605548857280068,-0.6059090098739405,0.3686017609983963,0.14557541592101572,0.8155630934453455,-0.20839559920045536,-0.5930080892406181,-0.06360364648210874,0.4204226122011278,0.12112077912475037,0.21054949388263078,0.037350364993580215,-0.12611565846855433,-0.3402018331037941,-0.018245300206362045,0.00872423757540512,-0.4797831571391164,0.12733574038383624,-0.05222685493168536,0.09060234360410671,-0.5960804421918781,-0.35809724160224626,0.21415121933685208,0.23891205331259105,0.1855800518466077,0.23572675785038422,-0.3390200991557054,0.09006164133924774,-0.27622617455198667,0.1655664089535611,-0.020707765134192747,0.12126977056060592,0.019097215193859755,-0.1346827534337043,-0.2281700007789646,-0.44193254549080274,-0.10992226917194595,-0.2388127932058854,0.35836163934557674,-0.5511632283150639,0.3179421828926682,0.1433597734598225,-0.06067634342148206,-0.20689783104699402,0.46453947151921804,0.3886544419573888,0.09280760852862438,-0.4672468194356609,0.7315807149673773,0.03592719764518052,-0.14372998009699406,0.2695185333475186,0.5980082109064113,-0.3485750919567298,0.3068102086303082,0.7642534712216129,0.3371993994855198,0.4384294216227379,-0.6015070837057749,0.13752343072611056,0.4848443300176406,0.6223399815944353,-0.15244649953642858,0.24029765365561861,-0.03402804324557347,0.29232059299903906,-0.4615285417097554,0.027293128227093517,0.2513439149458231,0.7809364444709185,0.3190544353541008,0.6146779860585563,0.09827337947704869,-0.2062778413848542
Cuneus_L,-0.16854607566909577,0.29428710679002257,-0.5929867297390388,-0.19229430532964745,-0.5326463762322218,0.5123258150593052,-0.7277151985721715,-0.4030648879532634,0.6812070602384565,0.36786095866378726,0.06863806127443063,0.091437509008684,0.7866145328713597,-0.5736149134198808,0.24235240514698714,-0.33626600732465134,1.0,0.13364312889663474,0.3823341092001153,0.03133049929061394,-0.3326336955945372,0.6663154632640302,-0.5749943832045341,-0.4541869561069997,-0.2325181527329069,-0.5516268646827217,-0.46421972956513385,-0.46880483283148533,-0.21898485023013883,0.08832522606296135,-0.13286235164008162,-0.5901883908708753,0.5989016248122463,-0.12697502909055008,0.534414455418882,0.09104377837576817,-0.22119202030625884,0.5747452785152188,-0.40475372947442234,-0.3893022643798241,-0.1326752527405933,0.1595817254963016,0.5581324057831861,0.11667173070267753,-0.4727777707919742,0.3865153951120635,-0.40421676745807883,0.2219583723104869,0.32754657794604874,0.9222075914072667,-0.31194807131004976,-0.07083658156800654,0.5169728548227782,0.45538212773049164,0.10508121318340684,-0.33914330147936667,0.5505057127493131,0.5232365915126326,-0.13408137454674574,0.20067349704999815,0.03431651559654043,0.35535428215030596,0.1419535352772459,-0.18000053365749627,0.34090059882529716,0.5358692117408053,0.22955366396741,-0.13808899901877864,-0.1584079458928655,0.35324032405324246,0.5277209453036368,0.24184551060040985,0.01883328938978024,0.6455155652882751,-0.5786255991387173,0.40282252090429965,-0.6231952833407861,0.3403809077507548,0.543064477248844,0.5745489520197712,-0.13584882441365623,-0.15492890736617143,0.16208912429874178,0.2506195824135963,-0.3215613280978938,-0.29785530197704324,0.6413977611745051,0.44886651906015995,0.1427536402416133,0.5638832571829754,0.39246877583258094,-0.3656887991778997,0.18035510077587955,0.3389030963894332,0.510267216245492,0.5276780273363842,0.1939009732033989,-0.4964423533557137,0.07325273920164942,-0.44256368865190854,0.1847218144992448,-0.5461019547916139,0.481677218913291,0.46225819781752775,0.049814477188522825,-0.4674488851230434,-0.7492011996643506,-0.6453667335783172,-0.3668032240301219,0.32136065391261864
LC_L,0.26895315682369414,0.05428774615707932,-0.15544472624613756,0.057187119236610025,-0.08929465816929398,-0.026154948943519593,-0.2388978382530911,-0.2751404384386088,0.2316650141184428,0.42287540284632996,-0.25147387573377655,-0.03658653174359623,0.0042135412099924795,-0.24316793233892484,0.26625403566865624,-0.30656667474258975,0.13364312889663474,1.0,0.02756197853627573,0.1661269255044883,0.21649286896580763,0.3044307384083475,-0.2686737003973687,-0.3000765211805567,-0.031200757656463716,-0.23028916288991144,-0.4567530795291878,-0.2615735524056978,0.07613049638066238,-0.2071461404235709,0.04821976389660716,-0.1480653941292973,0.2679523436033548,0.3535880456464501,-0.08689385451981338,-0.1895197925866516,-0.12842174377882717,0.337416583011276,-0.22018939424841433,0.018800899445423326,-0.298592633398899,0.0754696587549277,0.36305302054790656,0.03492118711211608,-0.11773190398843586,-0.2124169993869351,-0.007752943227201184,0.23652655704169565,0.28452052626475505,0.2052872534408103,0.10867370456455701,-0.05023091721254158,0.4216077483561895,0.15238452613465267,0.10137881993632646,-0.12994310300289702,0.26028901418314326,0.3096656577244552,-0.17237444907284746,-0.12912220664628243,-0.16872731183961914,-0.24876177872203706,0.4101543534385544,0.04884104752603723,0.41571551129445306,0.13925114784275083,-0.16566876051565638,-0.15390760459581013,0.1949580887650938,-0.05238534464063136,0.07294410784808435,0.11342707813325975,0.056846562946892026,0.12797396098753075,-0.08655778214267952,0.2763978164701575,-0.0027186933727933677,0.02229853998592821,-0.1488928720932629,-0.037396696539005285,-0.036294908857180945,0.01981074889430641,0.02719908495371742,0.4407087386781425,-0.26946826465875845,0.06185969397103284,0.14915289804695048,-0.23111019858840126,-0.26819248000747714,0.25359535393225835,-0.09804362567555652,-0.31957801096065996,-0.3228115120442571,-0.001011824337418762,0.30521136223698314,0.098333528393916,-0.16028271918960962,-0.3313414956299988,0.0096162444555788,0.03372723496869725,0.11640044913447396,-0.21345862725850695,0.3827501548975163,0.035458991693284,-0.11422166259063384,-0.2364444109041255,-0.04412801474970586,-0.3304037597176723,-0.02987859823512988,0.07614432670783516
Thal_PuM_R,0.10237700066408123,0.6658700779347676,-0.01675039363760601,0.2979149748469423,0.19623050146993393,0.08155222478779316,-0.12954105488459122,-0.1634806891505499,0.33558787251031585,0.2586551457833236,0.25292176828871216,-0.02758752979739208,0.2700563088617562,0.16294602073110934,0.35168638628732624,0.04422788814943418,0.3823341092001153,0.02756197853627573,1.0,0.07364996970463997,0.1991709220721694,0.48722703408600754,0.08198297046769575,-0.09812937659241194,-0.24272305174892905,-0.12559969941549734,-0.14211391015502506,-0.14995771647483677,0.0816641959159635,0.24862837670995874,-0.06022160817713787,-0.07406567819961865,0.3277154735720673,0.08661771870526815,0.7573657951943864,-0.04304829917935306,0.19379219918810014,0.18420726638636192,0.0972085368892884,0.012846886012832038,0.19254241735910638,-0.14310564882087837,0.2767340173327989,0.40133708654321043,0.28193526392278595,0.03905708636133776,0.13773906020486953,0.4882144027584564,0.10194911283031821,0.34853861092860405,0.023973253302043855,0.11358877906670631,0.4361847443972223,0.35788313123465,0.36748640689833684,0.12897070671184482,0.003361324501170187,0.2305670693261811,0.06891304203976166,-0.10144828055918498,0.18874485483965947,0.4440738352005597,0.21062781031095115,-0.21754951600511216,0.09952018733816427,0.11933684928928037,0.3012977176823526,0.05922189458861808,0.344339159991807,0.2328218580535937,0.24633088486311724,0.12784068536987298,0.29806857971226836,0.5783599252224655,0.021018731131512834,0.27495854216478943,-0.21561761355031897,0.6126346032979646,0.2627901161308458,0.2696792046943194,0.03347103159983018,-0.02501771024404786,0.02307840346640603,0.2929652581747235,0.17034964390798854,-0.07772331471147015,0.7406030017606318,0.20951135968683812,0.08823661576330387,0.6294911564495473,0.21978998678094994,-0.11186074283800346,-0.12566261609563123,0.00913828142402727,0.2663530987644557,0.4520068888900592,0.12445714264315433,0.13578513510475548,0.29513690217955413,-0.027802092461657876,0.4912437084983328,-0.2778980428362708,0.29139537211880445,0.5333439089236064,0.3643986357788163,0.1639610453432175,-0.1757221192174946,-0.27086638671145596,0.03437064764193127,0.5858285442331546
Temporal_Pole_Mid_R,-0.029003103374955496,-0.03993036289156303,0.1326392104613535,-0.11232236597156812,-0.11876045480458354,-0.09368872794551107,0.17292901134406363,0.2535009247189633,0.2993235621621316,0.028905332448831964,0.16554448186753962,0.03468249213701879,0.06397586734448177,-0.023792477879511345,-0.05471229824895422,0.16499905652386243,0.03133049929061394,0.1661269255044883,0.07364996970463997,1.0,0.2505827514430725,0.06018630300266829,0.15698820641455605,0.04809875528563608,0.04719163545015611,0.033535240334646166,-0.19800734338350467,0.11302964523078748,0.01608064995707548,-0.37140197055660173,-0.12734617583999977,0.17744319029167954,0.2836663942098314,0.0664241338388405,-0.05390880052162308,0.2512759952675007,-0.2472938859337031,0.007523656247099218,-0.10589984028735959,-0.12155936834020417,-0.004426239887138102,0.11267174032423484,-0.05353962140413914,-0.32088290781854123,0.01764941067945731,-0.18692419909066116,-0.1550999804990691,0.3109262761593088,0.3648836616146335,0.13705073824765993,-0.17405667975207295,-0.03696922248086485,0.07967215475432761,0.3043931438878121,-0.0955593825525853,-0.41438380444558426,0.17874428048800922,0.24341872361802086,-0.2529420421650058,0.08291121584999975,-0.2856063646000492,-0.2244022305910883,0.23077314947698754,0.26849659679418775,0.5322286504506012,0.48609011739942776,-0.09938464554313658,-0.36965821165000756,-0.02305337431016454,-0.3375552135214542,-0.09278056835995058,-0.30186534341973015,-0.09694144779660947,-0.043265015317019644,-0.11165431450976007,-0.15323679889456604,0.09952438057678249,-0.04493187316549163,-0.24161145880693385,-0.17135602352010026,0.28668551543746057,0.31851296889281727,0.07692893589619816,0.19126575816128938,0.20612031245622256,0.3032379454110456,0.11815544780832865,-0.12203456743211492,0.21324870358542922,0.22895351180666063,0.21267356487086958,0.1531482496364966,-0.1773749218175279,0.41571100488281026,0.019825590102039756,0.2263424783274538,0.33498265354257056,-0.07098991962486928,-0.304017922604446,0.15870091713738657,0.4508182956536848,-0.10824024075926839,0.2169564721032324,0.1150255019700456,-0.13043852256416977,0.34041501023065507,-0.021088444883479513,-0.025641393306599855,-0.19267684949240818,-0.2366946542779654
