,LC_R,OFCmed_L,Occipital_Inf_L,Cerebellum_10_R,Raphe_M,Fusiform_R,Thal_PuI_L,N_Acc_L,ACC_pre_R,OFCpost_R,Temporal_Inf_R,Frontal_Inf_Oper_L,Temporal_Mid_L,Temporal_Pole_Sup_L,OFClat_L,Rolandic_Oper_L,Heschl_L,Supp_Motor_Area_R,Cerebellum_Crus1_L,Putamen_L,Olfactory_L,Amygdala_L,Thal_PuM_L,Calcarine_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,ACC_sup_L,Temporal_Inf_L,Thal_PuL_L,Cingulate_Mid_L,Temporal_Pole_Sup_R,SN_pr_R,Lingual_R,SN_pr_L,Cerebellum_Crus1_R,Frontal_Sup_2_L,ACC_pre_L,Cerebellum_9_R,Red_N_R,Thal_MDl_R,Postcentral_L,Amygdala_R,Cuneus_L,Insula_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Supp_Motor_Area_L,Occipital_Sup_L,Vermis_3,Precuneus_L,Thal_MDl_L,OFCant_R,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_3_R,Putamen_R,Occipital_Sup_R,Cerebellum_Crus2_L,ACC_sub_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Thal_PuL_R,Thal_LP_L,Cerebellum_7b_R,Occipital_Inf_R,Parietal_Inf_R,Temporal_Mid_R,Temporal_Sup_R,Parietal_Inf_L,Cerebellum_7b_L,ACC_sup_R,Thal_PuA_R,Cerebellum_3_L,Caudate_R
Cerebellum_7b_R,0.46325252872139555,-0.1954908308029143,0.0888480704985504,-0.13743933831388463,0.08037110820609294,0.1655664089535611,-0.19011130160293616,-0.21990926222462,-0.4234504795172841,-0.3490380145406692,-0.016687510903095774,0.2525434654078927,0.30478367954447894,0.5466464590296749,-0.17670841571499846,0.09734388755312291,0.09212698313888067,-0.24686425799739342,0.11691632625913966,0.11428528327116103,0.22885418587012388,0.2796147168390986,0.22212003243395473,0.6786794246360554,-0.054417942592342346,-0.3637547065345179,0.15907642394269167,-0.3820585787492535,0.16598091630769463,0.15582359979260008,-0.14936213032777237,0.09666446547451259,-0.1546087491459916,0.6770699340762572,0.21645517572900005,0.5130592362534634,-0.4142624659504715,-0.2575406305633156,-0.27429899175760614,-0.2872950387804065,-0.09329102279460962,0.038774257819703506,-0.2246370419853228,0.5358692117408053,0.14611412040883837,0.16033536952850755,0.43263111303386637,-0.08084250541997123,0.15035096828821964,0.3097572854509858,0.2147225857295292,0.1803153647211264,-0.24268206110213078,0.10256548193831436,-0.11361070192342279,0.1807771473109017,-0.16219310293113462,0.37890929174904653,0.13286941789952364,-0.07114268466181578,0.48609011739942776,0.5755986469970865,-0.15262921034610832,-0.309399421242737,1.0,-0.030072501602455354,0.20184480507109145,0.34831112980110845,0.18049344395466316,0.19912714524741634,0.05020454174316757,-0.41628341414111847,0.36281531791168187,-0.14436720500224634,-0.33600791809139136
Occipital_Inf_R,-0.4776216134216834,0.7384673669619928,-0.02418968395177693,0.3551574128597305,-0.616441428398942,0.732396107210193,-0.042396986065809016,0.2583749148085736,0.29693145204566884,0.30731557625393163,0.764140459061141,-0.5349874926585159,-0.5366984388019603,0.41039914553475804,-0.6843975312473138,-0.49525192872784496,-0.64252516535645,-0.2314089628001738,-0.6324315818797482,-0.6167617729383185,0.4761750411822149,-0.3254624995206374,-0.21249699090082422,-0.34042052193114997,-0.618951686686473,0.1464357884935218,0.10660873940469649,-0.05289124602157339,0.15385357012674142,-0.32150737048098066,-0.24837290346520519,0.6067181748181188,0.5416530607278465,-0.061380914954509945,0.13926504173087118,0.48784444324636067,0.16768691537318045,0.5045414572644248,0.18056554548880493,0.028762791147125013,0.028835599503170474,0.3042575855553453,0.5771626656861356,-0.46880483283148533,-0.6935956399070561,-0.3330780011311034,-0.36312734185090656,-0.09718209286052583,0.3121624047466751,-0.6506809082146194,0.19813327745923695,-0.37974836360353226,0.5218887622912979,-0.4729586780971649,-0.3298314454942852,-0.48472862931366517,0.31632081012805346,0.6363437939232428,-0.7836781118589832,0.3244673983900227,0.11302964523078748,0.043542917349083166,0.425406546508641,-0.0016416332921515059,-0.030072501602455354,1.0,-0.1189994434180992,0.5423888374218748,0.6625781830714768,0.1295463781802656,-0.7305360603108906,0.2212094955248909,-0.4986644649069153,-0.531421834504537,0.24079952626346654
Parietal_Inf_R,-0.12459220165687095,-0.13258770935905365,0.03381917046872145,-0.4495546551670078,0.06929667621783425,-0.06067634342148206,0.18228694072284213,-0.6109606832279633,-0.5632267241794451,-0.13235699282882696,0.07293291323549192,-0.21126574181348448,0.017057316843706077,-0.02479733533917337,-0.10470519978775866,-0.20887223886710066,-0.10324917511862294,0.45979485046079205,0.1963835256942556,-0.3721425201805801,-0.2919627052615644,-0.004614921995263725,-0.04084233820918325,0.2677891444844096,-0.30758390089177334,-0.28594234575100685,0.28588004108417125,-0.5403639968619709,0.05976076560331162,0.5270562502725442,0.3383486952021123,-0.0978730429898013,-0.2518301033628121,0.13540993285714722,0.4250703390611331,0.22480458955827454,-0.06110351495989989,-0.4908387757026413,-0.048089627780246676,-0.1191978841113181,-0.09855224771612227,0.20477979451355094,-0.07908399129038679,0.543064477248844,-0.18124149044892132,0.3867621138892735,-0.34126141800830007,0.7761120172772866,0.23362047088253185,0.026281587249598944,0.7617763013772981,0.37652933945351,-0.2771066081056803,0.028165371955941702,0.12045992750416322,-0.022797674586272323,-0.42869099362717095,0.2824754440160308,0.005198276795698407,-0.09722880148295857,-0.24161145880693385,0.047639894612153386,0.31572372679632205,0.2863214601141734,0.20184480507109145,-0.1189994434180992,1.0,0.28356622747424476,0.029237067092307684,0.4427325405390851,0.04639585006091783,-0.24921135181424706,0.1219588989281796,0.13549859020660687,-0.4642570306742004
Temporal_Mid_R,-0.184067970383063,0.4006127277274101,-0.07401839273835892,-0.1092452380708183,-0.3385866554261578,0.7268493612300924,0.07783331505932144,-0.04946911418028177,0.022108120238413975,0.16657645045310193,0.6502960265406256,-0.31790734481299804,-0.4281995605830598,0.4768697628658584,-0.419166230099579,-0.29420022404060026,-0.4216477880101921,-0.062082806024239656,-0.38182943773467376,-0.4362210402355896,0.26890722498992387,-0.014955475990797247,0.2052867435159413,0.11569449320172852,-0.5135402588177898,-0.11872754690043469,0.3938141233143559,-0.27722651483861066,-0.008566456131837109,0.15066858213092116,-0.12504882578771184,0.5857612360124536,0.2540658949557092,0.3390220370602239,0.42071708624335385,0.7372552651955379,-0.05792964169445109,0.11712453608661953,0.05305710119527329,-0.11138333168979345,0.03707152672031767,0.16078024329826693,0.3934782849421327,0.06863806127443063,-0.3656820166972603,-0.027411306849536087,-0.12181787365738081,0.0807682642484268,0.29751238344726616,-0.2273702521839244,0.4511624736748479,0.058318070703822986,0.31596546533928,-0.20728734002900168,-0.018697811175858885,-0.1370219068455682,0.21105375799368412,0.6335938323780511,-0.5066632143020483,0.1241869928590098,0.16554448186753962,0.46338002531204836,0.5527008654627613,0.025583196894746828,0.34831112980110845,0.5423888374218748,0.28356622747424476,1.0,0.7177876863114284,0.11714206753371581,-0.52977676760778,-0.07063390750747263,-0.15424109157345398,-0.29418361881957006,0.04003750116161153
Temporal_Sup_R,-0.2248231781548865,0.5951772227203985,-0.20531604344592594,0.3138061627111961,-0.4673936820685594,0.7315807149673773,-0.09411240615837954,0.38372925932880747,0.2633969760309359,0.30880945008277877,0.6864197286932762,-0.41346802321814996,-0.5060442065228462,0.5026804425861755,-0.5284782284982568,-0.3039219364072438,-0.4451237068122998,-0.027310687849123483,-0.49631722360755826,-0.36629768173551414,0.4432829389662497,-0.2496874125137097,0.12116160732536714,0.030381805080519415,-0.47341983142886945,0.038491899918731046,0.30913284856258416,-0.04173673684993388,0.02036546216264704,-0.3027333665930993,-0.11622946030754072,0.5139237239368659,0.5927772129142931,0.4132397818536887,0.03554950996715663,0.5125379383465098,0.08196391183926517,0.376450564174784,-0.03750937562203715,0.10324369920069741,0.09626320112362981,-0.0053835681807956545,0.532319709617081,-0.3215613280978938,-0.4423732964390999,-0.37408341104800596,-0.2390713418481372,-0.08784492451261539,-0.03199785215163708,-0.3001711195734148,0.18242246266108209,-0.33155341336658445,0.4459088645337413,-0.04360624266612921,-0.1624485361090798,-0.19139900466057647,0.5427803166475693,0.4750330645076891,-0.6139757025506393,0.07365413664999046,0.20612031245622256,0.39358086934171144,0.3598609366210001,-0.1982928009755382,0.18049344395466316,0.6625781830714768,0.029237067092307684,0.7177876863114284,1.0,-0.16456911250992357,-0.5894725303368056,0.3115738300796954,-0.10985921187287619,-0.39463733805047807,0.37622410328933226
Parietal_Inf_L,-0.13384587889183805,0.08831581843593342,0.08937500921391611,-0.13494951535602534,-0.050855686310688215,0.07111355328066847,0.16491215432586276,-0.3954701936101374,-0.4349671448738712,-0.13901771505401248,0.10310251130154126,0.19268618346136832,0.1377716013353761,0.18715776086569855,-0.154423531589881,-0.08745805170201788,-0.07230626138455742,0.1154917493805316,0.03639549731640578,-0.20511760727230227,-0.03062011904116758,0.012899195374509573,-0.0006272964215600901,0.13483800804602608,-0.019025654624740655,-0.01606172742942665,0.031475155872825684,-0.22105338853726325,0.2270828547978066,0.3386771034604214,0.2723313008224104,-0.005914431695782731,-0.18848474526552503,0.0058175358871717445,0.32088048903814254,0.13967373792306687,-0.05072078818951648,-0.17297077053337587,0.05308097569312704,-0.09026105614269342,-0.09918451666330108,0.8262087037907222,-0.10730437597963975,0.464331640277881,-0.17361611565470983,0.421342644049656,-0.056772232626466246,0.5450849588581839,0.6498779690856864,-0.13548588148569493,0.7246367032589804,0.2918302777512938,-0.04667405216021637,-0.28705234876892405,-0.004003874033412748,-0.15809288329429694,-0.25628029361331867,0.37885511818574596,-0.17108200136579618,0.004691633330242459,-0.03390015287158209,-0.07018861155095439,0.16157600021624052,0.18220242692301059,0.19912714524741634,0.1295463781802656,0.4427325405390851,0.11714206753371581,-0.16456911250992357,1.0,-0.11426129021500007,-0.2939788747941261,0.031400663950247605,-0.1261057046878772,-0.3458328714552103
Cerebellum_7b_L,0.5989916535355982,-0.7975976688954837,0.18563042663168874,-0.33225785525102286,0.725867222806758,-0.6828568777323669,-0.03772441465893577,-0.402552511734973,-0.24807429601180314,-0.32493063449193754,-0.8427473775881416,0.4431007238286008,0.554850296496439,-0.3994062576667145,0.5949994406912072,0.11347159631442374,0.2963795688308196,0.15903209750020247,0.8584795772530526,0.5915094722552606,-0.34156413844718203,0.3989128256229845,-0.1407261768436229,0.3303895628483305,0.4763257157226689,-0.16567806555350195,4.285129938807363e-05,0.049007782290198754,0.11704517584225466,0.34031306186740556,0.2912773783255822,-0.4418851243881719,-0.5566852618442815,0.07601516940753021,-0.02302018734695143,-0.3267977345903152,-0.275013624215063,-0.4530932698603367,-0.10252219475035196,-0.1348069517391354,-0.0794972859123919,-0.40609322881848314,-0.7171333773954808,0.46372250399123993,0.46790055869209246,0.2383164977673902,0.35050925645270603,0.018474721803696886,-0.14695590555888607,0.6573669597061566,-0.250149679877167,0.41554325746469495,-0.4076008356878813,0.33017940653530525,0.20134498991139496,0.5596897124155302,-0.32240641362108496,-0.47293709511482007,0.8862388100241446,-0.18419826329515762,-0.2813274027603979,0.18014709016325273,-0.3623222744587807,0.17369334479858692,0.05020454174316757,-0.7305360603108906,0.04639585006091783,-0.52977676760778,-0.5894725303368056,-0.11426129021500007,1.0,-0.17415893491068146,0.4478284859526053,0.5635119747088334,-0.22692541623688844
ACC_sup_R,-0.20699602796554667,0.39269103358216245,-0.05840693012745029,0.4174757783081251,-0.19410900334089726,0.27367737737160425,-0.010250612885942829,0.5229642106462715,0.5734314422207251,0.23480118541099243,0.2508746477055711,-0.1728187210816421,-0.351395487923765,-0.12140168613079728,-0.05390458780494958,-0.0944973332901869,-0.1948340270555772,0.35740914476193286,-0.2966957432497724,0.04494542025421143,0.2578628356330183,-0.22820070661987113,-0.08855515183645775,-0.45973454671545483,0.0848504440902926,0.6167638378560564,0.20886252184784396,0.5953655504176142,-0.0793216485870394,-0.42615926972638324,0.3677767183156335,0.1460490493678273,0.5547677241028508,-0.24735685221178388,-0.198309962057793,-0.15873725562113178,0.6849284353362264,0.5661880326107334,0.23842134695596892,0.21744393656135488,0.023683190942973605,-0.022767253735683984,0.31719340265564894,-0.5326463762322218,-0.14969549273432006,-0.3744902664730964,-0.2872893157847151,-0.05313239638931973,-0.3172154053569317,-0.25033249937289964,-0.1467154448560404,-0.40351808342209466,0.41282619879557586,0.17316933982541483,0.08847503526161324,-0.07486586509252174,0.5989504715096243,-0.09659995710755856,-0.21473431911870822,0.0078112260252989375,-0.11876045480458354,-0.20907634683454293,0.16103869063554255,0.11544630036823615,-0.41628341414111847,0.2212094955248909,-0.24921135181424706,-0.07063390750747263,0.3115738300796954,-0.2939788747941261,-0.17415893491068146,1.0,-0.0688697609395571,0.16851692390596187,0.6443753047384703
Thal_PuA_R,0.6778383131832678,-0.5448159870267738,-0.0020488686642934485,-0.05155277229824387,0.49700963474578097,-0.3485750919567298,-0.1644017511430378,-0.2064694747584798,-0.3869123089431402,-0.5234866898246547,-0.5004845480457395,0.603366838754642,0.4532117771650142,0.0856339714288572,0.28693582685381386,0.473483883177501,0.555563863301102,0.1670216807079235,0.3581607798091197,0.5484005100535868,-0.0334104812181452,0.3894028801039815,0.4701305448550661,0.7135780624264604,0.5078126965853081,-0.12559469280305552,0.2782958369049537,-0.000826474581632964,0.07478303247338675,0.15555924980344832,0.41843698987502237,-0.2635029948661657,-0.217994119392422,0.6082970413996528,-0.018245846746806335,-0.2660547757594519,-0.14925734381114417,-0.32883177301628047,-0.16714870855177805,-0.03945713039012504,-0.039465213975003036,-0.12356149361402605,-0.580487593883172,0.5638832571829754,0.574069154513811,0.21772657420738,0.415701766511046,0.06510199498802621,-0.21999687563326947,0.7103054810756114,-0.041462040927745365,0.3097876035142421,-0.48943918520726876,0.6345937788195851,0.4048091191481446,0.6243445952463772,-0.0996041224852449,-0.16647008507752578,0.559662785259208,-0.3838759487143552,0.22895351180666063,0.385816582490115,-0.28036919954544864,-0.19055305788531632,0.36281531791168187,-0.4986644649069153,0.1219588989281796,-0.15424109157345398,-0.10985921187287619,0.031400663950247605,0.4478284859526053,-0.0688697609395571,1.0,0.43569132278406275,-0.1720235942627828
Cerebellum_3_L,0.2073680793618639,-0.5286799376897418,0.19849408082724843,-0.20037349542450658,0.5996130829239362,-0.41799787887102957,0.2370514989175057,-0.21348080945796508,-0.042649284656042445,-0.20017670530950182,-0.45260191222926954,0.3543198708048555,0.2698659297158807,-0.42338047738773044,0.4848203817067991,0.3614935290570721,0.4562886635561673,0.43892564086310226,0.4394243734055667,0.49897979054354746,-0.3502153670395179,0.25725884688451833,0.25633695727088235,0.1496249064539465,0.5084519469279499,0.11728952571411327,0.1523082259319351,0.27498441571720933,0.1119197958889871,0.2434955077710114,0.5023608509547596,-0.29505329717212037,-0.22284235843978492,-0.047145324226080955,0.07925261040732984,-0.40069782241223434,0.2506346541360397,-0.22772535711152048,0.17339389899089677,0.12946764401281294,0.1806651007402488,-0.12893529746369287,-0.36193461272393784,0.23577879309582098,0.47661177253823256,0.20415711873438536,0.05566687439718224,0.2536672317506458,-0.24985760180794836,0.5860144361947883,-0.09795092078031895,0.39134152552755347,-0.2911035402114324,0.4938301738838247,0.6560084040416461,0.673453444497115,-0.04943144282722095,-0.4121655519349673,0.5896122489477073,-0.14582417053869157,-0.23010941159280465,0.03201558126820268,0.028354279404689327,0.3103321839672937,-0.14436720500224634,-0.531421834504537,0.13549859020660687,-0.29418361881957006,-0.39463733805047807,-0.1261057046878772,0.5635119747088334,0.16851692390596187,0.43569132278406275,1.0,0.013143845076590261
Caudate_R,-0.21672261600270964,0.4216312138571524,-0.11891876898377013,0.5186239916205814,-0.2036979653565605,0.35836163934557674,-0.16689004082884457,0.7691185354296545,0.72793382782136,0.341241570355714,0.2954430770938545,-0.049595638383642296,-0.33537024086598993,-0.0732241911464356,-0.05340915519544555,0.04129465606472486,-0.10986427919228231,0.0630865472925396,-0.27429742508912014,0.20344858414692865,0.28100276767729,-0.3484711537983672,0.09286154177067446,-0.413188226919413,0.19674590752884405,0.5858862552556449,0.16353661704024527,0.717281372313404,-0.12363271250104448,-0.5082047783764162,0.13035286880573863,0.12072385996697457,0.6629932625285012,-0.10204984511618961,-0.49184694656650896,-0.09435437834484214,0.532469648563948,0.6392605862607257,0.25185901263765414,0.3514429440915673,0.15600035496456785,-0.05173133774617078,0.44170161726325935,-0.5786255991387173,-0.05764152672635887,-0.49136560093134785,-0.14390919005664923,-0.28625940429245694,-0.3073600284126955,-0.2231333569636183,-0.2601940307627901,-0.40791073864027333,0.4874496272866586,0.04520366097660179,-0.022208471040850792,-0.05453519865534851,0.9092359616434942,-0.1137418894120665,-0.262537186234898,-0.0516061492647431,-0.11165431450976007,-0.1371461963631491,0.06727907424175623,-0.0632781290012402,-0.33600791809139136,0.24079952626346654,-0.4642570306742004,0.04003750116161153,0.37622410328933226,-0.3458328714552103,-0.22692541623688844,0.6443753047384703,-0.1720235942627828,0.013143845076590261,1.0
