,Temporal_Sup_R,Cerebellum_6_R,OFCmed_L,Cingulate_Post_L,Temporal_Inf_L,Thal_PuL_L,ACC_sup_L,Cerebellum_10_L,Olfactory_L,Thal_PuL_R,Thal_AV_L,Temporal_Mid_R,Cingulate_Post_R,Temporal_Sup_L,OFCpost_L,SN_pr_L,Cingulate_Mid_R,Thal_PuM_L,Supp_Motor_Area_R,Precentral_L,Parietal_Inf_L,Amygdala_L,ACC_sup_R,Postcentral_R,Thal_MGN_L,N_Acc_R,Cerebellum_3_L,Pallidum_L,Olfactory_R,Precuneus_L,Supp_Motor_Area_L,Thal_VA_R,Thal_Re_L,Insula_R,Cerebellum_7b_R,Thal_VA_L,Cerebellum_Crus2_L,Frontal_Med_Orb_L,OFClat_R,Temporal_Inf_R,Thal_MDl_L,SN_pr_R,Frontal_Sup_2_L,Thal_AV_R,Occipital_Inf_R,Heschl_L,Angular_R,Cuneus_L,OFCant_L,Parietal_Inf_R,Hippocampus_L,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_10,N_Acc_L,ParaHippocampal_R,OFCmed_R,SN_pc_L,Temporal_Pole_Sup_L,Calcarine_R,ACC_sub_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,Vermis_4_5,OFClat_L,Caudate_R,Frontal_Inf_Orb_2_L,Putamen_L,Temporal_Pole_Mid_L,Red_N_R,Amygdala_R,Thal_PuI_L,Frontal_Inf_Tri_R,Precentral_R,SN_pc_R,Cerebellum_3_R,Vermis_9,Pallidum_R,Cingulate_Mid_L,Vermis_6
Frontal_Sup_Medial_R,0.06331781270099462,0.12163252672485833,-0.10739785943394164,0.7502012936553066,0.3856228176524807,0.33638890034252217,0.8190084639877269,0.06687572445013701,0.14310653547027866,0.34132016193663645,0.5549388781935444,-0.39836638720098955,0.7160893076029508,0.18200074577422026,0.24265816554571498,0.6344647135936503,0.9305247798676411,0.6655740046078501,0.7780565929640643,0.85300697171234,0.5132044146277358,0.051577471303616035,0.6243950359742957,0.7456241112223397,0.44617692289524286,-0.07473912876148417,0.6778107591931493,0.5867970711056898,0.14240347762760971,0.6004737592319095,0.7631897331529278,0.6273100431554572,0.2933594687216606,0.2746932528741117,-0.31938552455953756,0.7558661964095531,-0.06602690755257075,-0.12512810795457424,-0.03168212434223822,-0.3277799099688557,0.4675887988041332,0.3514859556607854,0.901010102665395,0.4655263609376501,0.02525118957398563,0.4939285890641899,-0.16321613943550828,-0.036973263201547514,0.08542677127882592,0.36306602163724383,0.7234823846862334,0.8894475992572771,0.3326149700199502,-0.35210476955458786,0.19353753768774415,0.7454212207288243,0.09414307785817805,0.6703053954205098,0.5318794273280019,-0.1748446000780554,0.10102170016353083,1.0,0.5271109198572174,0.05249162616443094,0.26868108332871,0.6608883680434793,0.7649823763984493,0.5041087761944072,0.37055491586366873,0.6352177789460662,-0.35295066100690714,0.5464511486147146,0.7722001236305244,0.8618358325995937,0.3928147392070643,0.7478156988300264,0.1378473054094644,0.11686471015851367,0.870290076788835,-0.3368462458595491
Rolandic_Oper_L,-0.14881008727671224,-0.23773902025246407,-0.0471853880680773,0.47343743990956505,0.28186761968918433,0.19692136927661755,0.5215369794450574,0.13882537459337552,0.09087110781849966,0.09591843019268168,0.47255529144132696,-0.24566370590141878,0.39594040275152714,0.6418217412740597,0.10123883073096816,0.5600777913283711,0.4933028048621078,0.6054263870600493,0.3676537747569836,0.5818913254655484,0.30180429605264825,0.05882537016460918,0.09959449174022812,0.20069022586898347,0.26370733408546976,-0.1695490370445975,0.5155043006023673,0.7340216212819016,-0.1296703848211455,0.2868872003757245,0.49141707572229487,0.5774978441636314,0.2151889574176112,-0.168152065869065,-0.3745057035419279,0.5730021375944947,-0.3954021597352816,-0.014885832616857024,-0.40227353924563475,-0.21025034251067676,0.47860938933859826,0.34994215776666054,0.7016389799507681,0.6356662380013391,-0.16149593564270454,0.8651269996621068,-0.33223664270944264,-0.14780222538662724,0.0735666099810955,-0.21013335685843543,0.7916103571074152,0.5390157004611622,0.19244114715430677,-0.28875740096303065,0.18220107245443481,0.539353850006681,0.06855082715692688,0.5186738844120158,0.5535278002517531,-0.08845923054203791,0.01111417876829506,0.5271109198572174,1.0,-0.2622785364530307,-0.1781440495821083,0.4152405822385774,0.5862982212097514,0.5962847688293134,0.33097269296041043,0.502028887438448,-0.22089995679966093,0.6392413104573605,0.14508174646680871,0.3931309454557738,0.41839035694167326,0.5373766053369605,-0.2828259652418467,0.05173266697574043,0.5856912768468924,-0.27762233545995346
Vermis_4_5,0.3700628835890197,0.6215275510966264,0.15893313805949874,0.1331157421746524,0.0005613875701623606,-0.047595198460479916,-0.015611703860351692,-0.024329184249422507,0.011146381771248002,0.5140456846296776,-0.42725543401745736,0.48318170331799654,0.33665302933082886,0.3369401976324425,-0.09878715831084882,-0.5099223692013161,0.1221709048446326,0.22436217043840684,-0.06365191498194421,0.11552788762390358,0.41469531369776397,-0.21677413312228397,-0.08460054658401044,-0.05738286696064701,0.08404327286273619,0.587208482362499,-0.2382283560541173,-0.19143902452085337,-0.036745872674391736,0.29396651100000204,-0.06776504260185992,-0.2748158123117578,0.04754715495414535,0.6325910518237362,0.8155247967029621,-0.21226421595573072,0.7249408476744627,0.32391777958929685,0.1757385205203994,0.3956534173041462,-0.004168640161042027,-0.1528127443451647,-0.09245920835133062,-0.1346760278487195,0.3695724011351899,-0.11912591691099839,0.6964939429877524,0.8174337465320898,0.06612807982001305,0.3838761644207408,-0.16703306883393937,-0.255984465656281,0.3080490901863066,0.785446546783179,-0.4000486673869272,-0.4210464775370766,0.0895469704738497,-0.3362511557072443,-0.16729533303973326,0.7626414082874571,0.18247545786881436,0.05249162616443094,-0.2622785364530307,1.0,0.4237666316204312,0.10344032004615046,-0.31178574799204634,0.16621166985402766,-0.1601017884706933,-0.5778376525284162,0.5835462384466106,0.014886428063192245,-0.12377827156561101,0.0696569348120973,-0.1414609210107317,-0.5046583866947673,0.1847238505003559,0.4553842132979279,0.13130089906353584,0.8364196148920724
OFClat_L,0.22563239312069464,0.2056897280739046,0.06981774367018662,0.16327164937794716,-0.03629535790864178,0.0194157404219136,0.17263132769792022,-0.15634477824651732,0.03176636423194453,0.3827687255405791,-0.04023559297167061,0.10760685868128472,0.37178019135954204,-0.11617356774872296,0.11140510634019299,-0.09313388763922478,0.3504612318993629,0.10576568734294137,0.262281622287459,0.29572322985188093,0.18936117405799396,-0.018738644028719366,0.42775856339726437,0.28215488626628554,0.2524845751059119,0.17358212755591937,0.11481704836742332,-0.024741296908550668,0.10747738435363788,0.18747812656402219,0.1833292262660784,0.030004856383983838,0.017964882769027274,0.4234498419944388,0.22219584306467693,0.09540692227982178,0.34629056418826726,0.11414590389486604,0.19880369095613767,0.021901892409038767,0.11169138221312297,-0.09886350659400678,0.14328530894085162,-0.03721444736230796,0.39158916366688856,-0.03795836160656996,0.28926048922403236,0.3015888454163944,0.03696142329675077,0.3963743838387486,-0.08312187311787954,0.15852063363690794,0.24250157282309956,0.2236462071839464,0.053997834051654446,-0.07164982360977602,0.15877472535166282,0.030922307022939525,0.018151286111052996,0.17101644199326085,0.2321182605533167,0.26868108332871,-0.1781440495821083,0.4237666316204312,1.0,0.27612632693204947,0.09912686725496637,0.14026671302028665,0.05864419717477142,-0.08803327577818132,0.0665512522326115,-0.0049021330579502595,0.33303564903507477,0.2847031323335639,-0.18874646220809185,-0.05844154913022447,0.3654772075638469,0.1571607296745688,0.24177869579672615,0.17973713659157528
Caudate_R,0.2233462607890873,0.0511696033170552,-0.060594810958405874,0.6086499122710531,0.2557832233431112,0.31929399430964306,0.74308548821895,-0.11965866919934387,0.1151031725843318,0.4195810842379583,0.20809386796633378,-0.1300837294962424,0.6855290147451081,0.2832151720056333,0.04316258255523377,0.24438784619948015,0.6853018442658398,0.6294949165345246,0.5094767608146699,0.6495016632175138,0.43275609193589243,0.0384651442594673,0.39484081908311985,0.4052371342237251,0.3566417494915943,0.030127148291967477,0.5278801459763054,0.5651518119007015,0.04769981692270588,0.5497582248324255,0.5747972431717374,0.40778646058164775,0.12082777299173335,0.2947247164308496,-0.14479402079243767,0.45783060336915893,-0.02825190540355962,-0.04761860074968056,-0.17435106040724827,-0.311449068599486,0.39576416791399577,0.11826058778306685,0.6187522076863864,0.5585371237246407,0.02714622360307186,0.47937636395230143,0.015653618867313965,0.07544151505866221,0.15849723542693195,0.1836314671788881,0.5794191467915679,0.5812294015238213,0.09124019866564037,-0.1423564505834994,0.19669621621471606,0.5135970847164935,0.06828184442433621,0.3526607306773536,0.3491948346243436,0.04897193106494207,-0.02313209682851435,0.6608883680434793,0.4152405822385774,0.10344032004615046,0.27612632693204947,1.0,0.46236870344818043,0.75332942919546,0.24661311899453717,0.34806236358638953,-0.2657459998452434,0.49244167526122434,0.4906654019178083,0.6048526942071668,0.1729122445427468,0.5180638255265725,0.06275255856251372,0.11337986327619602,0.7585272231876303,-0.1487441412454033
Frontal_Inf_Orb_2_L,-0.13770699127516312,-0.10808413562375623,-0.11891221913831236,0.39537298972151713,0.16450149955311902,0.19747565626177443,0.5233366329455205,-0.05449524186067929,0.07085442321917286,-0.09076038720590321,0.5693151300932916,-0.5100886100035039,0.2846486294438597,-0.019786497788627865,0.4586971965418044,0.7932060430375079,0.6306639298607672,0.301646261817688,0.4652993288072018,0.5250984483149362,0.12206671678371381,0.026806596055717627,0.6576321873501869,0.6272038702617173,0.2921155051954189,-0.10269491479259882,0.4424550028737491,0.6614460256577197,0.2801010955709483,0.2581966467321527,0.4501332121644876,0.6175267067172423,0.3323735860739641,0.11644460696614965,-0.5323340201383051,0.7176346993652226,-0.3257280897103322,-0.38226761303357276,0.0754874940322554,-0.449224628749517,0.38853168138354643,0.34229634226869365,0.7767782976788488,0.36288145664503046,-0.12985139754163547,0.4661258945253798,-0.4102264334261134,-0.3705264984652975,-0.07293418036878424,0.2683957118718551,0.5630536179944262,0.835475807578707,0.229350338880994,-0.5650610332823864,0.42811372092278405,0.6987257560294727,0.06256162232158236,0.7745738375798364,0.6836701320085885,-0.48569784229437485,-0.0013705573695893857,0.7649823763984493,0.5862982212097514,-0.31178574799204634,0.09912686725496637,0.46236870344818043,1.0,0.4590226039194628,0.29383172559022497,0.8075278549541722,-0.5309895616713955,0.26037759551029105,0.6850561554533837,0.5259751090387083,0.4884656723052814,0.718302539083219,0.09925474786759968,0.0028543751932799885,0.5849080597196471,-0.5737994912405722
Putamen_L,0.2347767603081326,-0.047898800281966566,-0.013692636527785504,0.35946277319802444,0.15075407832444132,0.24045750181206635,0.5168321877884988,-0.24090239626507212,0.13015278488812992,0.26727764197820586,0.11965101870068613,0.07983762699353984,0.48421027343897893,0.5206848406072032,0.07494007309380687,0.2524318989451659,0.4857637532044521,0.6324139961555909,0.1782431032890466,0.4902514594811966,0.2579410214649977,-0.0879143188577522,0.3085473753173701,0.10359550982594545,0.3859850272887502,0.21875830502996188,0.25917051293975724,0.7410896503080296,0.1722817440183344,0.29951523266649777,0.30163499380149716,0.4901995198744006,0.25832576734429935,0.39620373054876584,0.05682957073369351,0.38084901682731775,-0.0038850859764518074,0.08341141902709849,-0.19468724301083137,-0.2191431897208014,0.5391154459902773,0.21283154442714464,0.517469743131381,0.5396709375326838,0.06854351951097679,0.6353053535242846,0.09522463332508758,0.05100516003655454,0.055887328073515166,0.04675238722874557,0.5385973254037685,0.3825969493374658,0.07967655911782495,0.11708728443483939,0.26206938442957545,0.29321904123501014,0.08355384314148931,0.35272476760693544,0.5036477356659457,0.23696057995686917,0.02696143196106202,0.5041087761944072,0.5962847688293134,0.16621166985402766,0.14026671302028665,0.75332942919546,0.4590226039194628,1.0,0.10184570511267506,0.30417896454458054,-0.10070296649122323,0.4312799931999425,0.26650228084671584,0.32676333631408916,0.3237243955770599,0.2742111078453686,-0.08778527685635756,0.3745777728496815,0.5724375695849039,0.061877707041209186
Temporal_Pole_Mid_L,-0.1683990303098583,-0.22080253706328745,-0.07562640551176707,0.43438119628756655,0.35367605211104997,0.2399926634297437,0.4364213549647163,0.1849957695596306,0.1547775322642494,0.12020155489070812,0.2994565999352964,-0.21466212537724205,0.35644322372015574,0.13298120327216345,-0.10335227209766477,0.3624917691386909,0.3857143404121117,0.2250865765741314,0.4568487314975798,0.36421725484662665,0.44340974692319823,0.24178404361975478,0.01536389206063474,0.31747669493710573,0.2879303310886093,-0.3342480145459331,0.5158759933027748,0.2391969194333926,-0.2726904403223752,0.35635912173612744,0.5313556943119769,0.17992531052451283,-0.08451934428554075,-0.2024992136302619,-0.33458897260688925,0.3121053146984076,-0.25326193902867017,-0.18983161693004497,-0.3265825596630417,-0.0319731230373461,0.10493316422345522,0.1631445759676001,0.5062194384245114,0.3127170776364145,-0.24296029658336807,0.22132975666361837,-0.3796492616476365,-0.13194408740846048,0.17255149569011566,-0.16045644854672503,0.4241031490888468,0.4196714826265337,0.19226620266148853,-0.371841594650834,0.07609413590856966,0.3421468571347981,0.10432158340811189,0.33813390012291034,0.27894795931163996,-0.2776204761898506,0.0079439153605628,0.37055491586366873,0.33097269296041043,-0.1601017884706933,0.05864419717477142,0.24661311899453717,0.29383172559022497,0.10184570511267506,1.0,0.26294894624656456,-0.20694642023837834,0.30179946783067263,0.16493471405325721,0.3767017644899874,0.11675381106217159,0.4247840572011915,0.03122111502259347,-0.3513384150110182,0.40596865938252574,-0.32090193913176696
Red_N_R,-0.04707875700138651,-0.25806519825004154,-0.12036918633233101,0.3131727377671559,0.18498700960676082,0.13657231348894316,0.4759524260255485,-0.02664684947286263,0.03591828889359187,-0.21138202763066463,0.6692761928521279,-0.5611661716189617,0.1692661707595641,-0.13246703618987254,0.34150866002297237,0.9006613846631102,0.5308904135152357,0.2522767963908511,0.4231925633529704,0.4229735320295902,-0.07278393834221553,0.16632759460565535,0.5915765786504176,0.5516986227169131,0.27604374756867117,-0.3189289713189758,0.4854015220755162,0.5980168509133786,0.26738939427682534,0.13736906283084274,0.40447054975788665,0.7389006419304679,0.34763967203082047,-0.02264752066313733,-0.7014042394939691,0.7297501111399349,-0.4433719925892574,-0.34405402457951473,-0.09033826793751709,-0.5231736929572749,0.3339223759880656,0.35830888714721587,0.584445722988586,0.3668951977522328,-0.23448336408662276,0.4072530186176208,-0.47892256929496435,-0.5844488053611108,0.02441359226297263,0.1581420500768483,0.6029051413305093,0.753008550833395,0.04025821655042418,-0.675764646191188,0.46500541753796987,0.8041641090638674,-0.013077262551413577,0.8187578093960383,0.6605223716061727,-0.5334257673005973,-0.03293576015514866,0.6352177789460662,0.502028887438448,-0.5778376525284162,-0.08803327577818132,0.34806236358638953,0.8075278549541722,0.30417896454458054,0.26294894624656456,1.0,-0.6580721581993974,0.29689953562186444,0.6974058217766899,0.480657324631323,0.44444790138122825,0.8310829693856606,-0.06724281845561086,-0.008899792006732132,0.4512379738342379,-0.7643609903137681
Amygdala_R,0.1792353314443416,0.2598756105958865,0.016852012429685488,-0.18008258985706493,-0.1862545863665319,-0.0760033052882225,-0.37369971728328305,0.011752144424770074,0.07974568126553114,0.24003972967826115,-0.37716678064788983,0.5655146579913359,-0.05277401708283085,0.3067049000571306,-0.19646412564749083,-0.5487010987153197,-0.2810353339426965,-0.001874569988274162,-0.34699632710534223,-0.2232745492515947,0.19821664311791998,-0.058084893796514485,-0.43539310727034436,-0.45003087842655687,-0.13248489934974333,0.3663092794932338,-0.33573906429029265,-0.2628438672278581,-0.13709411986431208,-0.051788284658063684,-0.2710431343495201,-0.3436988671422876,-0.1114353272494942,0.27353057485402166,0.6628239408964263,-0.4289989636751389,0.38420802504435614,0.3951064530628582,0.01676255825573341,0.49429972254889265,-0.11036944228266474,-0.12054366411469863,-0.3371666934489198,-0.09687184889315807,0.14927813771194737,-0.22878561647699155,0.46639887638485106,0.6387574225579107,-0.03405547035525266,-0.08263685805858041,-0.26735574922956495,-0.5286664084673152,0.17038162071542368,0.6864413971697131,-0.3755605336097423,-0.5656628051515453,0.049254063708047365,-0.5110105906418633,-0.3443033426898555,0.5801709740778235,0.11207258022507977,-0.35295066100690714,-0.22089995679966093,0.5835462384466106,0.0665512522326115,-0.2657459998452434,-0.5309895616713955,-0.10070296649122323,-0.20694642023837834,-0.6580721581993974,1.0,-0.07233790803816181,-0.5350876741824374,-0.30582341748044717,-0.09894057158839163,-0.6502495302484211,0.0037066802003012616,0.33801651962229307,-0.24537897985099605,0.7490933553196719
Thal_PuI_L,0.16080191539221705,0.07006773331687169,-0.08599208842646781,0.7203622381274963,0.41716746128316956,0.17553990966633878,0.6942278700003573,0.21060630316272277,0.09811579222038785,0.5161625346975544,0.47418233630879913,-0.11294568381120129,0.6695328875620287,0.5914183207296088,-0.09925386434992878,0.32348364746856,0.6581508639070331,0.8150827295160707,0.5588718485454155,0.7365243352017221,0.5307150061950953,0.09219498564974171,0.06045792326834,0.32372216945114174,0.4016657122970717,-0.156930790816819,0.6744966828945471,0.4710037981811018,-0.3275796806889741,0.5075971889029438,0.6933846522695855,0.5082320504667152,0.17837307381872344,-0.04364328943805846,-0.16375962805170588,0.5688902940057343,-0.12410978842308588,0.10351029973759478,-0.4759750523870189,-0.05629769519903842,0.39294230210469944,0.30530033458111355,0.6038350174456367,0.5999016879036566,-0.07665770860125552,0.6391375080313273,-0.09868453393687686,0.14786731210839513,0.1391753451424921,-0.004490422620692058,0.7873707019087649,0.4838600502453768,0.2651039767310434,-0.09816744428066504,-0.1066402770943835,0.5548420134691886,0.06540325259327927,0.35420818048284086,0.25683718022377205,0.17070641017357213,0.09273011610134826,0.5464511486147146,0.6392413104573605,0.014886428063192245,-0.0049021330579502595,0.49244167526122434,0.26037759551029105,0.4312799931999425,0.30179946783067263,0.29689953562186444,-0.07233790803816181,1.0,0.2337610952900636,0.6386045929230894,0.1980396010048687,0.5218573900466751,-0.2431213940658779,0.08833743688193008,0.7123561216349976,-0.09793425242653445
Frontal_Inf_Tri_R,0.16105857964747244,0.08167078245207858,-0.14738033194196376,0.47655091768788327,0.11160817932670768,0.29829459047526763,0.6246323973885618,-0.0800569240796587,0.06216528536897374,0.19650678109257566,0.5441548507579336,-0.4117603986345575,0.46718424461126895,-0.31392451655905246,0.3473134924453492,0.6216601818312077,0.7474172130086221,0.3296947541557351,0.6649239963028835,0.6210908834154073,0.0701419946912909,0.12071561118693112,0.8294618336991036,0.7099754961129054,0.37284822360414543,-0.09143894888560215,0.474873787893971,0.36300775888681236,0.28650089800221834,0.2757402457417514,0.5592071396250766,0.5914687898257155,0.34560229488297833,0.2894758195264667,-0.37890327081053216,0.7304495707428091,-0.06602934789833959,-0.28550260083126083,0.21457839623556565,-0.42963252532333174,0.3207590286023279,0.223236511346503,0.6088275450422558,0.15515020970648147,0.03605944905201738,0.19506961368573564,-0.19050326009120405,-0.3019417160306608,0.02635586416411555,0.4260400767758614,0.37914754595640127,0.8101922437895909,0.15225976309217462,-0.42684889363191053,0.29629563044726315,0.6756288606629145,-0.0067866596411122115,0.6053077849109052,0.378278450963944,-0.3714108551095025,0.12674573138700193,0.7722001236305244,0.14508174646680871,-0.12377827156561101,0.33303564903507477,0.4906654019178083,0.6850561554533837,0.26650228084671584,0.16493471405325721,0.6974058217766899,-0.5350876741824374,0.2337610952900636,1.0,0.7164270088619057,0.2605173901083143,0.6844847836142346,0.23577880019024688,0.03426567169932006,0.5701333577402307,-0.5182074050076527
Precentral_R,0.05480280067162731,0.248015076955287,-0.10709805347767544,0.8699287393168723,0.3756473829713162,0.3747491306370187,0.8590991987151361,0.08966408693255608,0.18607871329200176,0.552338883187301,0.598017674326671,-0.4003450147150806,0.8227913274082294,0.16094755564839164,0.049891290800559,0.49753299734939865,0.931077739166558,0.7130314827782649,0.917074690381989,0.9282550432247457,0.602204925997222,0.12016862859387706,0.4504627730807664,0.8168868677932999,0.3908281778767893,-0.18905811960644475,0.8018403780738126,0.4253763402351664,-0.04743924028762999,0.7438616139566939,0.9130868871365277,0.5075686407394493,0.15229793269561692,0.065992285642705,-0.28161384627629377,0.7084366501233701,0.04249000482244703,-0.06199602861069989,-0.20986329514125163,-0.3248798115827828,0.44874272099931956,0.29178609942721423,0.7852339344709597,0.44911391537915346,0.000630119929614802,0.45268539610683406,-0.10842577813035098,0.0804315070280879,0.15836566694689738,0.3763603289645988,0.7122411638172196,0.8362994743525963,0.25996480527044513,-0.36254221854199714,0.11998751239858493,0.7106743336399963,0.0916426060986741,0.5178190173732106,0.3278506242175973,-0.12350410805977959,0.1588397785493365,0.8618358325995937,0.3931309454557738,0.0696569348120973,0.2847031323335639,0.6048526942071668,0.5259751090387083,0.32676333631408916,0.3767017644899874,0.480657324631323,-0.30582341748044717,0.6386045929230894,0.7164270088619057,1.0,0.20751344253089074,0.7609536224155126,0.08876490388948943,-0.05528647037745424,0.8724065828963024,-0.3196996265802806
SN_pc_R,-0.09307940563757218,-0.13549366640292895,-0.22195526502414464,0.21781928879229775,0.11743516926347025,0.09896179110530659,0.22392609186405849,-0.016574795201543802,0.02990054429422885,-0.12230460175445851,0.33689069687151485,-0.18450991276495335,0.10399159935912856,0.13648379585068993,0.2279282780763441,0.4773003208114181,0.30311410995123894,0.2855700074863647,0.13693942173823578,0.23623975149231916,0.1352759087172201,0.1323240980221824,0.26032168693442065,0.20487735470109206,0.12585288195864766,-0.1130014849726511,0.24482619360557542,0.4875792917251165,0.15272952194287429,0.10419063676440693,0.19986265320565394,0.4104753963040546,0.19312534446733018,0.1337019434668677,-0.2487868755680703,0.38768538030330274,-0.3079635401027846,-0.09927320272827364,-0.08632727148109288,-0.09350821326568913,0.3386383901982137,0.40664468424759787,0.41310523466824783,0.3164613972221631,-0.19485202710073324,0.2660206734453136,-0.21083536461523603,-0.18129420111246158,-0.0463111444207625,0.022935608558681996,0.4251276266272044,0.3944053581934995,0.20229939220266782,-0.2002754918224023,0.3174264816570202,0.3916278356354567,0.16197034335315288,0.43386465288484977,0.34337244758122637,-0.1678160093557659,-0.05297730188297828,0.3928147392070643,0.41839035694167326,-0.1414609210107317,-0.18874646220809185,0.1729122445427468,0.4884656723052814,0.3237243955770599,0.11675381106217159,0.44444790138122825,-0.09894057158839163,0.1980396010048687,0.2605173901083143,0.20751344253089074,1.0,0.3336781203474509,-0.22437429623922298,0.18391593734892067,0.2762597294492708,-0.18867296467194378
Cerebellum_3_R,-0.13382326671414513,-0.15495422516850757,-0.14161003269111683,0.6612982878662513,0.3732278443478411,0.2917601183295946,0.743761548559716,0.06742964252942901,0.10909718616346098,0.09175060814514871,0.7227071307953676,-0.6459877596988869,0.4848459288336437,-0.00948396572803931,0.11991699177927385,0.7825155100022179,0.7172240716673486,0.4798408843903226,0.7333050004636441,0.676261701534621,0.26812441908455126,0.20490452990262928,0.47008171625745576,0.7233954668640756,0.29426028030726337,-0.4694652760550474,0.7875105199819958,0.5485203585271389,0.03812295023460585,0.4943046220279926,0.7401233597988701,0.6481369228942157,0.1419505625100539,-0.2145232942424133,-0.7339494570928153,0.7432081667967038,-0.40184580709353884,-0.30310401518925423,-0.3080455177901971,-0.5470692398838097,0.411046967329733,0.33476861957586257,0.7449802958254176,0.5096323910139599,-0.265640613546133,0.4836887630354259,-0.5046479956525989,-0.417796090119652,0.11399710648427651,0.14404413346249337,0.7606841102763983,0.8717385229487997,0.03484874503063257,-0.7729756710047775,0.3608291519177715,0.90586809778124,0.010619786937850859,0.7312224247689223,0.4915349141978433,-0.5178702664596097,-0.02188524209767803,0.7478156988300264,0.5373766053369605,-0.5046583866947673,-0.05844154913022447,0.5180638255265725,0.718302539083219,0.2742111078453686,0.4247840572011915,0.8310829693856606,-0.6502495302484211,0.5218573900466751,0.6844847836142346,0.7609536224155126,0.3336781203474509,1.0,-0.03213369208768991,-0.2214771902108819,0.6978988311837443,-0.768553796280541
Vermis_9,-0.07162884283348807,0.16015049700533746,-0.03721701155485453,-0.018170229995660044,-0.1594502076095411,0.20537245852491576,0.10113103797797716,0.04500664441594211,0.10163542423507288,0.046805143740281434,-0.17148529947433433,-0.08726839834814684,0.08059065029178294,-0.3528745245796536,0.19320542049645545,-0.06506867426804977,0.13572453037649032,-0.194609103151861,0.19210753950848544,0.017746224873465728,0.09868548689893943,-0.03277834975866404,0.21433369370454944,0.26616177863751256,-0.05284460851128329,0.0788046730840047,-0.021700299625949406,-0.2711808705699552,0.23359058778388214,0.07415876229343223,0.040332083500832956,-0.11914727197617254,-0.0170640326379376,0.10416773755259409,0.10809403991961473,-0.0678194641383956,0.23331305258732898,-0.19142628503611236,0.38048432806761356,0.0021006309284733035,-0.15770279543487753,-0.1950225902176761,0.07834254769150377,-0.11679668683914643,0.0894521351512191,-0.29290029750102003,0.036611026114792444,-0.01221606813509493,0.05166446439243762,0.32267733382789654,-0.26843585434754874,0.12434871213027207,0.12409115828311555,-0.09702035539215717,0.029889450954156307,-0.08525680134891157,-0.0977062481522607,-0.03907822207978564,0.04022459896311823,-0.19649078226149588,0.046509477652784334,0.1378473054094644,-0.2828259652418467,0.1847238505003559,0.3654772075638469,0.06275255856251372,0.09925474786759968,-0.08778527685635756,0.03122111502259347,-0.06724281845561086,0.0037066802003012616,-0.2431213940658779,0.23577880019024688,0.08876490388948943,-0.22437429623922298,-0.03213369208768991,1.0,-0.14768241492612877,0.04847211952759883,-0.03812550000868009
Pallidum_R,0.5294306537154361,0.3483148318005921,0.17573246898400677,-0.08458139933977038,-0.016264935699664817,-0.21916983132340487,-0.13722337809984914,-0.3093752743838502,-0.03699562928849239,0.1789856265976511,-0.043967430221440965,0.36727017197703316,0.06267622236702909,0.3395812717588136,0.10841341311884091,-0.06928282694575223,0.09422963215571638,0.3069498022528645,-0.28440009032668156,0.07098826808003517,-0.03796790804959304,-0.220423877143377,0.21415623701609757,-0.21863500199244015,0.24237416880201573,0.5475284926084286,-0.20261846743833595,0.2905705666741344,0.2008485592929405,-0.07451071189707316,-0.2102376855780955,0.36491976025625333,0.2752894175237742,0.7593563844562053,0.4815531286344775,0.07928686588761175,0.33125159463955123,0.18628313869689186,0.10328415383911188,0.11580537570225667,0.2690951613157014,0.01410718934510439,-0.09558143690911092,0.10107231161996356,0.27640682415732015,0.17182287149538414,0.5112068080923814,0.36768460574763895,0.01531894460359126,0.2473044147307219,0.0989502983356326,-0.161318015471477,0.2512321800282312,0.6065642859874311,-0.11826274073812225,-0.06685126592087552,0.07987892531248084,0.05663814579688644,0.2388231124817134,0.6373410704720281,0.2174344639085912,0.11686471015851367,0.05173266697574043,0.4553842132979279,0.1571607296745688,0.11337986327619602,0.0028543751932799885,0.3745777728496815,-0.3513384150110182,-0.008899792006732132,0.33801651962229307,0.08833743688193008,0.03426567169932006,-0.05528647037745424,0.18391593734892067,-0.2214771902108819,-0.14768241492612877,1.0,0.0834413454915175,0.5193433108013509
