,Temporal_Pole_Sup_L,Thal_VPL_R,Insula_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_R,Cerebellum_10_R,ACC_sub_L,Thal_MGN_R,SN_pr_R,Cerebellum_Crus2_R,Hippocampus_R,Lingual_R,Thal_PuL_R,Thal_PuL_L,Thal_PuI_L,Postcentral_R,Rolandic_Oper_L,Vermis_8,Frontal_Sup_Medial_L,Angular_R,Hippocampus_L,Caudate_R,Thal_IL_L,Cingulate_Mid_R,Thal_PuA_L,Fusiform_L,Temporal_Inf_R,Cerebellum_9_L,Occipital_Sup_R,Raphe_M,Thal_MDm_L,Temporal_Pole_Mid_L,Thal_PuA_R,Precuneus_L,Cerebellum_6_R,ACC_sup_R,Putamen_L,Thal_VL_L,Thal_LP_R,SupraMarginal_R,Temporal_Pole_Mid_R,OFCant_R,Thal_MGN_L,Occipital_Inf_L,Thal_PuI_R,Paracentral_Lobule_R,Occipital_Mid_R,Cerebellum_10_L,Frontal_Inf_Oper_R,Thal_LGN_R,Temporal_Mid_L,Heschl_R,ParaHippocampal_L,ACC_pre_L,Frontal_Mid_2_L,Thal_VPL_L,Parietal_Sup_R,Vermis_6,Frontal_Med_Orb_L,Cerebellum_3_L,Precentral_R,Cingulate_Mid_L,Insula_L,Postcentral_L,Rectus_L,Parietal_Sup_L,Red_N_L,Heschl_L,LC_R,SN_pr_L,Caudate_L,Vermis_3,Cerebellum_4_5_L,Frontal_Inf_Tri_L,Rolandic_Oper_R,Raphe_D,Temporal_Mid_R,Red_N_R,Cingulate_Post_L,OFCpost_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_6_L,Thal_VA_L,Thal_LP_L,ParaHippocampal_R,Occipital_Inf_R,Thal_PuM_R,N_Acc_R,OFClat_L,Cerebellum_7b_R,Cingulate_Post_R,OFClat_R,Lingual_L,Cerebellum_Crus1_L,Thal_MDm_R,SN_pc_L,Rectus_R,ACC_sup_L,LC_L,OFCpost_L,Frontal_Inf_Oper_L,SupraMarginal_L,Vermis_1_2,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_7b_L,Cerebellum_3_R,OFCmed_L
Cerebellum_Crus2_R,0.4806365665842311,0.13296942467742198,0.2004664349712749,-0.08042497792291439,0.3585100929743407,-0.1640016761026241,0.06688267809562619,0.08424011960556939,0.2555016062176421,0.35340824072227084,1.0,0.1050020986056115,0.2689223196417096,0.06267696317274551,0.1125492804336601,-0.020675383141408616,0.08325063354534969,-0.11575000861095407,0.32440659664431437,-0.22627466692575252,0.11096111202894596,-0.07312957796236465,-0.019899120538411922,0.14892546491171016,0.1717609961223236,-0.0059803164468131605,0.4184014867670896,0.4707979807027762,0.4013118943696964,0.27601793278505987,-0.10875329747773799,-0.0033980135826456458,0.1993453785703767,0.16770538551137143,-0.05509058321085124,0.8584102250440774,-0.024255757887208677,-0.14109075083341618,0.08438209634231081,-0.02676441355354522,0.037464978478394174,0.31801557890065846,-0.01500081589689909,-0.15401220432589427,0.11633283607764258,-0.04337151166423172,-0.036380655806169844,0.3974484367950794,0.013050197004024974,0.0012717260751512092,0.12885486103847912,0.10697879194440632,0.38477699894902206,-0.012872149029096693,-0.2907462218015665,-0.020226431801735563,0.1245773866259113,-0.16387735963585862,0.6098886920063712,-0.5667855041188528,-0.06579077035615052,0.05696487828001608,0.33777208169575457,-0.20220843591767304,-0.02150130569616426,-0.6499492507036991,0.023790175767430175,-0.17196454304404318,-0.24593683072921882,-0.03625621862267298,0.10982066537445093,0.060501375678793906,-0.06316310448988974,0.011126445846655592,-0.10273786574166671,0.2173546163542569,0.027294356503648396,0.31503906886713146,-0.03308713036030312,-0.18812888715658513,0.28422468590264083,0.15692149469777236,-0.00605887363032825,0.6826045475085791,0.2913068855775007,0.24473542039971824,0.14943388429976728,0.6543278650218138,0.11967744175674469,-0.3689756255977265,0.5749785789071509,0.8320751857388391,-0.06678424003672234,0.025673266991265962,0.31045717789238986,0.44705520169589785,0.04586097066084536,0.16952733526147049,-0.2304124235769757,-0.1562803245340012,0.2144450931909742,0.04035648320895186,0.011192236175830995,-0.07993469139499769,-0.13240107039583976,0.18597644627466012,-0.10526338966581664,0.6635114569788163,0.26364842711520087,-0.028150314899416527
Hippocampus_R,0.006092247290551101,0.36956538973168,0.24677041331483868,0.16307583877376225,0.3413872040402204,0.3324839495509161,0.6487202352283956,0.11449711724528167,0.4661707135316252,0.5290974585572902,0.1050020986056115,1.0,0.3164399926516154,0.3585273227588329,0.32093793309263413,0.4192547559191102,0.42210008434250645,-0.20249433430472735,0.1587196359928856,0.27412325024630424,0.1496945336901736,0.6805321380107188,0.5791479926693709,0.18308944136803845,0.4336546240295022,0.18457911720760356,0.2470970465542675,0.3047623475447148,0.40440577981700826,-0.10285991007029036,-0.1903546734464192,0.6835213542100416,-0.054932419696056604,0.28087703785415763,0.3607991249990743,0.03372581283972785,0.5065533622102992,0.3292266596478973,0.553751617996539,0.24318333000395118,0.5109903157127427,-0.2819821258623375,-0.047136135456765725,0.4325006452838123,-0.14964271703187115,0.44075865934029623,0.34050073159522537,-0.15632603500367168,0.2730480113076637,0.5072448169536165,0.5962980713348622,-0.054546142107787646,0.3697375095282904,0.6736449642849066,0.06661095023815994,0.587631250088035,0.40343610385547884,0.17457328577901893,0.07628200730234701,-0.09034906428402538,-0.1496452428078144,0.32170367228927327,0.4445942426675028,0.11120449940312367,0.19039804853273412,-0.15586728992385462,0.28442478893210027,0.17165834588172982,0.0698086281059453,0.2207418363252153,-0.048250416497936724,0.636833943342662,0.7821117515614298,0.7118959587303426,0.25619032262108715,0.5701324679043207,0.0226066228193902,0.2179452252484059,0.49001032151001067,0.28284368758999795,0.4749091842244725,0.741732048508941,0.4063928404267482,-0.16470374565876972,0.5813264279395816,0.12582941090645322,0.7468776099616556,0.017207013554693652,0.26453043419395933,0.05858290663320903,0.15461301648047607,0.10099616143360897,0.40069446147126886,-0.12698509787192558,0.21008721907924363,-0.04532265711824792,0.7156333074873836,0.41529028946719115,0.14910351547609244,0.30339648699585287,0.24106302079009673,0.13805756704325498,0.2141113531232714,0.10410794920916291,0.2677368883848846,0.6498649623954579,0.3140138634670502,-0.00044252002601786236,0.28518175012265234,0.24114382242018872
Lingual_R,-0.0874887571676203,0.6492871318023055,0.5516041678276437,0.031066079197963614,0.8737745167986452,0.29908760039599497,0.05117874684816525,0.26934632726972324,0.6084106414912119,0.18162669944361431,0.2689223196417096,0.3164399926516154,1.0,0.5571243371459108,0.610644544581716,0.45936657451116675,0.7365560536972099,0.32700336999489493,0.576051803026094,0.24754682719310978,0.6051958157818139,0.12053239578133397,0.47668520403496045,0.054414942021134956,0.37634321776306623,0.45921964879627675,0.5204357814274722,0.7847671277792826,0.4902920113295634,0.6574709188489712,0.2591423666079814,0.21219427468940286,-0.0499748240159547,0.3289337924744494,0.6107390359409554,0.5213219874325421,-0.07514096635834253,0.3700393603935498,0.27746955501957654,0.3402027111405101,0.6623412908513933,-0.028487776877375613,-0.08343136764107335,0.18886459536510988,0.20098209991442423,0.5105110789696662,0.6873134459954651,0.5850060503909821,0.15338529966384326,0.6575453812848421,0.3375109437417302,0.4543612801302193,0.45516851248283685,0.3936674821501871,0.018926527152903643,0.5971827169470624,0.6308858125237589,0.23140901274220133,0.7531269883330408,0.3407376596329499,0.000115345919064856,0.4218775225645221,0.15777941060648823,0.27637013135853084,0.536179068192091,0.17555507803130477,0.3321598331451969,0.18286361352592312,0.16193180182827496,0.27062421319910757,0.35835566944098013,0.1023636827746162,0.3387632624030253,0.5053041590778149,0.2184476365670703,0.6682012541717796,-0.22833278057261938,0.7797177536329374,-0.013182799073067386,0.59642746330559,-0.2224027964082871,0.5040859207178384,0.4201494922846951,0.45983287044902527,0.4016038381068521,0.5223480867390213,0.20005495954105004,0.7112408933243067,0.44842578407121136,0.28581237575055535,-0.12450094686880721,0.1757543761069504,0.7971717145134262,-0.17579125828916686,0.9009096454858575,-0.12837289913512942,-0.03382234429796894,0.07483584685884555,0.022554481707007815,0.09829112688175183,0.30670604014344477,-0.4628685591562138,0.46752096802926,0.6789625368563235,0.27246055994458845,0.49380308111593063,0.5841031988683344,-0.18713522606524302,0.3677676490457927,0.024067405990120416
Thal_PuL_R,-0.22242395010936455,0.7319226470758555,0.2504954892769415,-0.05855096190342115,0.45461375746888366,0.24774799917770574,0.00917190955094978,0.023887956085786494,0.4209333433248245,0.2173935350661952,0.06267696317274551,0.3585273227588329,0.5571243371459108,1.0,0.5488003982418704,0.4462572844488781,0.542605363751514,0.04628776579969037,0.18307054651234525,0.1808135384685594,0.5836554197108503,0.1793553883032786,0.3302001891598357,0.22328039841430994,0.3224012127391754,0.31590756926343405,0.2712129367949305,0.3870167864670205,0.16176544967211542,0.4278981198951331,0.0822820621029051,0.29468213927944464,-0.15544530339733592,0.23811232153022327,0.6106251513561137,0.14820086232538612,0.09517409765289045,0.2559583856161392,0.26215203421057465,-0.07143030992709723,0.5337403866548722,-0.12070030526797179,-0.17430936039266023,0.13260940000564952,-0.023829301989765933,0.4307658168491131,0.5378273648496948,0.32290926859256686,0.06088832395891971,0.5136860735712399,0.24532493036484965,0.25114545847869074,0.20710174751391722,0.2917695812678332,-0.09673951463183961,0.5926021245878498,0.5150508818805805,0.38549570969666347,0.27470873985774363,0.3614091204653003,0.1199127717976899,0.3532952104985271,0.19468653972895775,0.19813053279458046,0.3943713848181368,0.25060172986532336,0.4200228001708713,-0.04371276481699403,-0.010193812296324668,0.19301040566793282,0.1387593660255974,0.09696449589802564,0.3704544720051806,0.36922266281946414,0.10463202806469832,0.46167950223267606,-0.08408144559879087,0.41142546894626336,0.2712438567964203,0.550341944641051,-0.12130718439201564,0.4420992637440253,0.5089932232575572,0.09855778787214967,0.4588475032208784,0.42288654835555345,0.06879252496351436,0.3105148581130351,0.6367385305370913,0.20293235125302764,-0.11508451412331536,-0.06649847941225118,0.615840632857057,-0.09848922405457276,0.4744102775322382,-0.25351626869012417,0.217848593891223,0.15307684479496314,-0.007083068955969879,0.0735326465477406,0.18882362164432834,-0.22527357100518455,0.26669138770517686,0.4926923014508053,0.25948142861559864,0.337420467753747,0.4845759725619317,-0.16678460675973408,0.27293309870348953,0.10291665525860712
Thal_PuL_L,-0.01186684715119626,0.4342555055364584,0.257943729677868,0.16098842364975013,0.4698972724634068,0.4397486744853885,0.101521529222106,0.055575344074915774,0.33413896619062516,0.2471137002063799,0.1125492804336601,0.32093793309263413,0.610644544581716,0.5488003982418704,1.0,0.6277107894283467,0.74190139180794,0.2835124454767229,0.07208329316390936,0.307209946596215,0.5827450208715219,0.34785589923719096,0.5207451994172555,0.07817164778696001,0.43668575018183986,0.6542216507723302,0.42919048299835383,0.30228769511616754,0.03624715711948215,0.4928124082191723,0.01880860032967376,0.23447884062047736,-0.10946760923552488,0.08168267691877629,0.7233099619939861,0.18712654579440643,0.05012558237324741,0.4696586790067201,0.23285546512706018,0.3410424187785708,0.7188302465837326,-0.04737573218736832,0.1014137015795655,0.2058561811387063,0.28729761514200747,0.7058324488867376,0.7383320425839356,0.3276280368693136,0.21969324489463538,0.6870503026291344,0.39223662858842856,0.4784411227956171,0.13862140602802353,0.3044173067276475,0.05076145159181368,0.5646668833793138,0.7206905229098098,0.42084896975192154,0.26638821038445865,0.32200522392945846,0.31413213602101664,0.6628414177734425,0.23578271109456617,0.262367725593642,0.6509398392720029,0.16483328602527908,0.35031676793118094,0.2732900809251938,0.1796455383338406,0.17461772641466802,0.19547271470052008,0.15412490524994094,0.40936661238509653,0.4090227219126311,0.39841306708312285,0.45389218160343964,-0.1083758732929476,0.3850397147611136,0.21405281154650502,0.7751171789738037,-0.034865595219429835,0.49434129728860027,0.6617322175133831,0.2700628402452729,0.3849225743754804,0.4698799104077131,0.15842627224278255,0.29390957218307234,0.30758037728149,0.2510975264102952,0.031113250100712767,0.21284801161093458,0.6968984046054453,-0.2625600127341095,0.6083241699462719,0.0187061366906449,0.1291670789768059,0.1830659874169015,0.1614835579895069,0.27001865935435165,0.48216526031160684,-0.18191796266817928,0.5793460945021061,0.663981752458232,0.22975851677382592,0.36972764459358787,0.6392663427262049,0.009520018411692779,0.06395484434132358,0.13009847896445745
Thal_PuI_L,-0.08772461259610408,0.4279343450035576,0.2027720205962741,0.10084101527638273,0.4913246804363541,0.40153267050784763,0.07657196343292703,0.06037201115437901,0.41897588450146983,0.36295727301584285,-0.020675383141408616,0.4192547559191102,0.45936657451116675,0.4462572844488781,0.6277107894283467,1.0,0.6190281295607362,0.25812496153615455,-0.016808998023498254,0.2881164288343536,0.5101558332312578,0.4243367566295179,0.549605124514515,0.23146905607211576,0.39566529366587033,0.47153507227464686,0.45621121867274833,0.2418146867160352,0.0688895752366023,0.3607709046797847,-0.06072186775661851,0.3337406775352854,-0.09046655295359408,0.08913901935381498,0.6540114263888078,0.09649374140216566,0.11096042347967358,0.4168186954629341,0.3226104760316931,0.21684015452316086,0.6668399577189861,-0.08304170320819525,-0.0005001349628813235,0.213139273206177,0.19950174607875917,0.6980981067921821,0.5672000770723253,0.2700973911558164,0.19214777145636916,0.5760771735839855,0.4358987474416796,0.40351385613283147,0.11617333587814434,0.452056628612291,0.017701221873860012,0.5612109322374331,0.7237590612134452,0.4390777474528199,0.18777604960902097,0.2837180066955142,0.3602553921339837,0.5452560279783056,0.3032179967307454,0.3362151854831682,0.5519836414271667,0.11627512083909398,0.42584625586980684,0.2477472896146271,0.16645411535335183,0.3259159727746875,0.1602743534874227,0.3484859310622084,0.6431380414108546,0.5711669668917748,0.3799391004168049,0.41966047718982313,-0.06430780588201053,0.2724018844625726,0.30366846011905346,0.5815095819726053,0.06461174781987988,0.4754986753459443,0.6019097386282262,0.12661097889908918,0.4611685957613063,0.4300659100815525,0.20236955984918942,0.1686867174570497,0.3317618066595787,0.20334421188035484,-0.10705717037145081,0.06584079057637099,0.5823825663094999,-0.04251952011652819,0.49928143838893035,-0.043733895501537105,0.2958500858553683,0.3649725420142726,0.11628218206335718,0.21228855318139755,0.577905031401671,-0.11111284907803862,0.4201144357034743,0.5563041476784719,0.40216036196918564,0.31418426417298934,0.6008247266805251,-0.06448166634586028,0.10251221993046374,0.018298542530457033
Postcentral_R,-0.07795289681754433,0.5521914108629371,0.44426590237323255,0.20303227563403944,0.606356444280476,0.5425069336670701,0.22876040648203363,0.15429863891657994,0.4921876779037819,0.2129103270920657,0.08325063354534969,0.42210008434250645,0.7365560536972099,0.542605363751514,0.74190139180794,0.6190281295607362,1.0,0.2639236326309342,0.28347683570203147,0.3918490699604283,0.5986936165937923,0.3592073730142753,0.5811595534054913,-0.009839239238523308,0.4541717701374998,0.5375059641247856,0.381896682306303,0.49004991310371754,0.21393666669191105,0.5187285073826231,0.04570375814294451,0.35129192508677115,-0.12209052219918082,0.19043938838835528,0.7688279831304925,0.2059241037835734,0.16178193073071578,0.5503143768319682,0.32813778560031925,0.40950669665925593,0.842528529912403,-0.1681196496326865,0.03974287073328816,0.34440206360557335,0.32109230735925953,0.7408319267001032,0.881941635142166,0.3219644815911467,0.24287989760683604,0.8759195600069647,0.5024570932785541,0.41961886116136254,0.2993387827727862,0.3617095300290053,0.13040053188149323,0.7838833732157311,0.6853210464679759,0.3845424068709181,0.3297419820142718,0.40041764151443604,0.12248923832935427,0.8518895070033511,0.16846784729376055,0.3360788968305552,0.7857296093517969,0.2206998525182588,0.3747320024147641,0.2038923651798186,0.24887783172186304,0.21108116918886646,0.12749830048796054,0.16124711275751522,0.4581513732151614,0.5388316937426271,0.40499485152651055,0.6537219387672527,-0.16954682830691925,0.5942829731782918,0.11496881186013536,0.8046418717758514,-0.05308168207710534,0.6912612340017187,0.7244019381635292,0.21022569851714182,0.41910810918178926,0.31079832655470346,0.2164361986108728,0.38685034388111983,0.39478121235033986,0.2854011716363989,-0.03282855551277727,0.11058217307803837,0.8097990776032788,-0.34692848817108307,0.676645041445978,-0.10364458445666187,0.17510344397308708,0.14197513329719572,0.06545191554126288,0.34792320200516286,0.3827346214013137,-0.3056357431644391,0.6489074886620088,0.7553034420008428,0.24372670463817225,0.562932446643451,0.8379509352895418,-0.14888064105345267,0.15708724448989805,0.16896843504322653
Rolandic_Oper_L,0.1484600832413462,-0.0858101357215424,0.22034852379145115,0.6466425752349164,0.2805066909636542,0.5580285651279896,-0.12757522386141096,-0.05063630408334896,0.1107025002908825,-0.13808949477992477,-0.11575000861095407,-0.20249433430472735,0.32700336999489493,0.04628776579969037,0.2835124454767229,0.25812496153615455,0.2639236326309342,1.0,0.08681656042430011,0.6645348849239897,0.08763997211633935,0.12953913057765476,0.3952229812925249,0.3825949559764283,0.4727177284292609,0.11291743166569312,0.49146984702668184,0.046716666437649906,-0.0032154643634316124,0.21841399848493623,0.17373697744742245,-0.15507856690986843,0.1230707604926053,-0.047328154865912915,0.27581639428553334,0.1295459694176886,0.11140456637908418,0.6937966419761115,0.00591063618296921,0.2170438688004095,0.3030041962723775,0.09068744049549138,0.55991456100445,0.28716047666594413,0.49935799017427523,0.26563173752444397,0.32467402453605265,0.18791535405460508,0.33944965011820605,0.1915299013599451,0.2700142425501591,0.7629479100350951,-0.0788120984246754,0.12975305187691127,0.4039546414341274,0.10100585001884203,0.3082600894006455,0.053962745396563906,0.31489364848272117,0.35862500436027955,0.3362639674997674,0.35385553827618893,0.28518767993892463,0.8196456870174597,0.6425226701454113,0.2983784286365373,-0.0828123773361786,0.14202248707729426,0.6663572770686975,-0.053183079258317875,-0.24124728263276105,0.1377511552915628,0.053122060733865925,0.10110100797080493,0.7187898185156812,0.13476256561838654,0.06355037413592557,0.13266722819750923,-0.1745333654395443,0.3005049918981073,-0.009309227023012102,-0.10670725959435877,0.2408866300375109,0.5234552632702961,0.04722451804239717,0.2703439643983046,-0.20878170304880378,0.1284030702059471,0.006788400938099773,0.27658662519636756,-0.2642922589209579,-0.0692295051853799,0.2801074745426823,-0.35630873238756644,0.4857422545283782,-0.10185862809172726,-0.24226630665372115,-0.047742714122285854,-0.008769857886332033,0.48956247535774955,0.33531556173609045,-0.05136522712604329,0.719549032365738,0.588632651240005,-0.05719168271562706,-0.11145631702312593,0.41873319262816594,-0.021533433260184514,-0.35739414461981145,-0.33614227676978486
Vermis_8,-0.28814219599542956,0.4472878650225774,0.6401882193835823,-0.16554947453153948,0.5673467323067,-0.11453225456723148,0.1432744029678733,0.2627913631354397,0.37648282727561544,-0.04441389634813638,0.32440659664431437,0.1587196359928856,0.576051803026094,0.18307054651234525,0.07208329316390936,-0.016808998023498254,0.28347683570203147,0.08681656042430011,1.0,-0.030720522084271198,0.24578780557282842,-0.2951313571933625,0.09912508825607243,-0.17523870516735837,0.03295293681529599,-0.07724017533662304,-0.013327593943656282,0.8041986429722323,0.6979804669356781,0.26524967334141986,0.3437550216532083,0.1408815421390752,-0.09923923365685963,0.4717099464984523,0.015336294225632449,0.4702721396288944,-0.2373006835077158,0.09862523859256198,-0.11506031096641602,0.28298593574605846,0.16843922753892937,-0.0221542582397007,-0.17114134808950623,-0.0318439119646159,0.09964003362968504,-0.026357982436143845,0.13973084502496355,0.4152903331973966,0.11921458868934062,0.18357109222024826,-0.047229670712115285,-0.14057032824469495,0.4974819669353384,-0.011051465684551126,0.04372284676982331,0.17628460107988234,0.09990192651012726,-0.25678216022126116,0.662923951729061,0.17296468206315402,-0.6811326326837707,-0.005973285545650203,-0.09469964356739646,0.051872490811435065,0.06927872866592232,0.09841101594284579,0.0003012013313174469,-0.1508303273876111,-0.09017987095705582,0.3219629284599378,0.3067002533967593,-0.0439328369252756,-0.04786401385887297,0.09787036558225379,-0.16449606249521354,0.4703487046047767,-0.3263712604536961,0.816169492419171,-0.2329873431911381,0.01968651946401051,-0.18597207898187632,0.1774609558093398,-0.21638010871877653,0.20875335891447047,0.008588371734226422,0.18385189315280567,0.14920769214278304,0.698810494559809,0.2546934717737525,0.2803874319592994,-0.16421031620143206,0.048493042884625866,0.2788569856783268,-0.07079121458741114,0.39353155567001247,-0.27291254038517293,-0.2153845678436057,-0.25398805049491063,-0.03303385325384968,-0.1304727578959313,-0.3102416447862718,-0.46543066276380907,0.006015389534840064,0.16720030978669378,-0.02825575264137279,0.5337029821264513,0.2015044217752369,-0.3210976708199291,0.576886794051776,-0.08803546673675157
Frontal_Sup_Medial_L,0.12234041547475076,0.011870548334804836,0.375691069511266,0.8175903240496004,0.19781217914274268,0.8106093350332056,0.31238231770522756,-0.005643642161810347,0.21267892115231404,-0.00912591939709786,-0.22627466692575252,0.27412325024630424,0.24754682719310978,0.1808135384685594,0.307209946596215,0.2881164288343536,0.3918490699604283,0.6645348849239897,-0.030720522084271198,1.0,-0.0902919788684137,0.5189026682434889,0.6244288794474928,0.39345774139127426,0.7163307052041706,0.04814804213826432,0.3884354590894076,0.03143891899190599,-0.014158063962370217,-0.10280931425948699,-0.021865101328878738,0.3722226360884776,0.06909600053714095,0.16354390853864734,0.26943183111038893,-0.08031406736573624,0.6500304531056653,0.8469473029254471,0.25212159288670805,0.37410719253146946,0.484766200238195,-0.18390347850203076,0.634106878814878,0.4729342876549212,0.40088593919754073,0.4022646595184174,0.39544155034040124,-0.21047444467621376,0.372797358307149,0.437175417486115,0.5493170495717736,0.4914910131805657,0.14593892699328276,0.4260756862883471,0.587150622949362,0.45381352945248365,0.3116139195996931,0.0016245629278365827,0.07574783050882214,0.30679017015936527,0.21438164353789288,0.47654204615156676,0.5026180969374406,0.8091215065074774,0.5430101021077613,0.2364583206950321,-0.08541746674262772,0.2138244693384849,0.6251244473961166,0.02568239123506969,-0.4056871160349485,0.5218982327223366,0.4089508902898698,0.3724223119540103,0.8391184477663639,0.4313046897308252,0.08011052672421556,0.07665611903957342,0.14931722825321592,0.4159919798999923,0.38865393447586055,0.3760000901830454,0.3709842608282628,0.14771505769815235,0.2384245980586918,0.07450867484873083,0.17381941438857546,-0.09773700439558732,0.06937590651915053,0.29959138718378947,-0.10163826226990026,-0.17685344154280222,0.4071170267579638,-0.4861530663908788,0.32362272884866117,-0.1743701530398992,0.2652866141692381,-0.04494665016018891,0.024307068615055934,0.8117477727834026,0.30236904654957375,0.2288923369570263,0.7579888975179668,0.4612250857488722,-0.011955050915378136,0.2940072831903967,0.4853410568409753,-0.08477642715325995,-0.33536106637838914,-0.16783207414778772
Angular_R,-0.2556968358823358,0.5770812034239342,0.24099713482307922,-0.29588814647418793,0.562946439527827,0.11167958856051327,-0.21500513163441623,0.13765095275627945,0.31646609517065766,0.1590939163487585,0.11096111202894596,0.1496945336901736,0.6051958157818139,0.5836554197108503,0.5827450208715219,0.5101558332312578,0.5986936165937923,0.08763997211633935,0.24578780557282842,-0.0902919788684137,1.0,-0.07625428554499329,0.18295402997091023,0.03709540827325795,0.06888278757753238,0.44442735293043717,0.18047093531676558,0.4717188230457318,0.1567875001892054,0.8181342059964221,0.08233729663197266,-0.027708592524274763,-0.10089290428832753,0.14830964245063066,0.7976973637951827,0.2565275545444711,-0.3101081854230167,0.07855651928717058,0.013023701758152085,-0.013744593400349267,0.4993914867205609,0.07485582857298649,-0.33426214887124167,-0.08339653482942208,0.05960114962760997,0.4190883405579276,0.6024221396187925,0.7497784989721048,-0.1584782702053475,0.4945577357896894,-0.009879001894170028,0.2542910133967184,0.17204820068759924,0.10035804300442633,-0.24202547011371525,0.4487301798055666,0.5708013595763869,0.6620982195364317,0.36461745276319424,0.4111029679068474,0.1360334642768608,0.3152524544154754,0.000760925142851427,0.050722793393359576,0.4300968986970187,0.2900300787226156,0.7192702574190332,0.060621269930299704,-0.16002294130201658,0.3545695983365291,0.4522840120007677,-0.19521978775092014,0.1839746095007144,0.2828964432788265,-0.06290672769961989,0.3858364220229652,-0.28378957610025873,0.5834244050881079,0.08450877614948572,0.5477044005147939,-0.35728234430459305,0.30477538192206577,0.5043490149787142,0.14680539266750078,0.2778503653913748,0.4952532464532262,-0.08139352025312371,0.46611543005959677,0.3801742179428628,0.17296165207867786,-0.2285716179137698,0.04848189676460695,0.5736170781887471,0.12061886733795443,0.5444120159186872,-0.19408273949242616,-0.09214203985739346,0.1506344425275655,0.09745145232353158,-0.2194924894185484,0.16063430339310827,-0.3297837086828301,0.16632434278326896,0.5818267145427338,0.3843247379594942,0.2734260074003074,0.5504219757463908,-0.20029805182211388,0.3693588651587819,0.051064031289846
