,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R
Temporal_Pole_Mid_L,0.0066352269994359595,-0.12425518430142109,0.29630767710794936,-0.05313025518217183,0.19498184432732898,0.023019165495255046,0.09035576813131731,0.07602771126375307,-0.06704292641402147,0.15364235704489299,-0.09923923365685963,-0.1993480057942064,0.0406464950670733,-0.16945761234270307,0.06510558736583671,-0.09725789613898277,0.05766366807329792,-0.37464728017678056,-0.09265763120587561,-0.0841937895842669,0.23683032728845177,0.15738303771773576,0.16125533219912266,-0.073725820714592,0.21538643642865452,-0.054932419696056604,0.016175494754185123,-0.28670066491757723,-0.17450699892738095,-0.13716820279164682,0.023758910695310196,-0.13136239584408346,-0.05551879459469436,0.07103035386375693,-0.19361029193333387,-0.020714316259966403,-0.07615182396338441,0.13662701940523525,0.04306194434025961,0.46561645377565813,0.18658081649136044,-0.2195956956698599,0.1409609970103058,-0.42307662136941226,-0.004485839396418538,0.11125986623260514,0.13158030811754992,-0.006916447403965275,-0.15846539528769757,0.27177684218138815,-0.22996203152292344,0.06909600053714095,0.05236653842038327,-0.05605903010496831,-0.2764351488390828,-0.21159557045316058,0.16377605654113392,-0.20088175317834941,-0.12209052219918082,0.05331483954242226,0.017659260632611317,-0.1973651780336109,0.11303189103495587,0.16727220728315487,-0.34796900153387217,-0.02555863610874306,0.09379638243516354,-0.22180616251722488,-0.1825084664485688,-0.09046655295359408,-0.00538544863181967,-0.2360470280759194,-0.05386068957297435,0.08367780016630523,-0.25564312644006737,-0.12848511579137453,0.25456085683334556,-0.001650922606899733,0.3289575218925968,-0.05246094966494633,-0.02744799641080686,-0.15544530339733592,-0.08750028929434521,0.0474664971332075,0.013118101341892122,0.047452259230141736,-0.2436785591071775,0.3958190679170813,0.016330264760871693,0.10501706056494332,0.08500707409078725,0.13087856068373907,-0.2277778501617942,-0.10946760923552488,0.026228622404453488,-0.1856125156407995,0.2045371507102847,-0.1486604841671988,0.29220528443278687,-0.2945923098378074,0.26205406821818417,-0.0018046912771002717,0.1205246061740163,-0.158314202625368,0.01869484645755547,-0.05496407698501147,1.0,-0.07806884763428446,-0.2198709002853148,0.07573076197156428,0.0006864780546493286,0.026491865078634384,0.1660106050654321,-0.07011998215582557,0.012280617900331126,0.19910520249582636,0.008776496381697411,0.31586072940511245,-0.24490640000528086,-0.12498438657864312,0.1230707604926053,-0.04742953046161938,-0.2333396011278267,-0.04890038308442605,-0.002278318827642397
SN_pc_L,0.42284282887357744,0.062081323787271395,0.17123512438137822,-0.03452134887733452,0.13980544919865848,0.01773197454227452,0.16383959285194713,-0.11047507604173336,-0.06848660990292177,0.25496943691678403,-0.25398805049491063,0.2548997333879346,0.4285390310115137,0.17496106559682886,-0.15454647257466153,0.23023234695179576,0.11310034066633842,0.09949139382556836,0.04461817818997496,0.13083875239296786,0.2611868005033537,0.07700354614913307,0.019221774991929563,0.13772766213610474,-0.08714902931526537,0.41529028946719115,0.044039924728445465,0.4380716155133556,0.3196860309116099,0.28381904296644944,0.05169349956954414,-0.013615551147907821,0.06808198524616296,0.51181133731738,0.31075062907100987,-0.016010549570932352,-0.19303740457593083,0.05293370647346289,-0.10305407491015617,0.2747107305087074,0.3358667958480714,0.48961639190272144,0.4521464089492998,-0.022902186002781422,0.1144966814510025,0.20799884333325,0.33970641712430294,0.3759732181725937,0.05679906107091814,-0.10473611690216426,0.457585425095283,-0.04494665016018891,-0.08978440913280455,-0.1191120667456539,0.20418805028003378,-0.24100273809982065,0.1376809433154334,0.1427235722623625,0.14197513329719572,-0.0738138573623021,0.14451818409082431,0.20393032349226162,0.4415483097791991,-0.07397997321514976,0.21766648987676626,0.1961456556655504,0.40642646512032604,0.07564327047875043,-0.31514301343603085,0.3649725420142726,-0.07641870290852018,0.2208302724220454,0.18564518306997418,0.24927774761270466,0.1189542582704583,0.08434255335303943,-0.2069987172332341,0.1939161326513584,0.2214504845671101,0.32585871674581407,0.4627153552611474,0.15307684479496314,0.5085783049639101,0.1650663877294162,0.3127656517513031,0.32565194694058747,0.4210411110489272,0.24464869515920468,0.2652648562591317,0.021783210394531922,0.24380751177966117,0.2632303572532014,0.4488197632680993,0.1830659874169015,0.35899628219205104,0.37290525117198237,0.04011771122691549,0.5585501864416731,0.03903663514155994,0.19426170437641493,0.04488188395739188,0.31827467819771416,0.1509602792009234,0.3376182655773065,0.025459381743837488,0.2846420130748231,-0.07806884763428446,1.0,0.348031682731171,0.6449048801507262,0.08533454773011266,0.3088719886869183,0.43458145841990614,0.22070085940775566,-0.0013752488653962932,0.44714700018685066,-0.16447128771988545,0.28091351008429155,0.409348304511711,0.2605436092872045,-0.047742714122285854,-0.06714761784539632,0.18455554103819935,0.12650321466848094,0.14301400699713385
Thal_LP_L,-0.24667443825431817,0.20156220987937096,-0.13790545098304893,-0.002772200508181536,-0.085708462572772,0.10513476111903763,0.5348607441777596,0.4143348926598938,0.44140657652923876,0.1583756471680498,0.18385189315280567,0.4705821340588436,0.15509902993951472,0.39504548039463067,0.2502407712860526,-0.35164351275081857,0.34257446371111505,0.13074607184486073,0.2965621290837254,0.1625516858261856,-0.326328147021985,-0.32393378431112474,0.10595169367276105,0.33683921740458755,0.14603339427891773,0.12582941090645322,-0.25605144178584077,0.554393377285534,0.4921705300318989,0.4155226134634364,0.5767848551967897,0.03821261179596832,0.5358450200035696,0.331260878099711,0.4642819476631588,0.4050013700455657,0.3099629723702484,-0.0689286439906544,0.07637358470482736,0.29521884136567234,0.3886615789998847,0.4000412534571175,0.1334621680397366,0.2097770751551866,0.2977231894317398,0.5595273782273691,0.5532178738715808,0.1254316410784397,0.23521247409690302,0.17698363993753696,0.3495976128292594,0.07450867484873083,-0.12715385521997605,0.006245039701567558,0.22966540968318735,0.002251070050608492,0.46051154679389594,0.09137185188901016,0.31079832655470346,-0.03802941227642528,0.5933676367271056,0.35657969810014534,0.36860610315908626,0.13007804642788984,0.15836247019352778,0.2547428691431581,0.5901968771683435,0.1533598846066176,-0.13453363219649214,0.4300659100815525,0.20409532047285225,-0.09613414610133776,0.4848095715319691,0.5295708115649325,0.4213044843621515,0.256828542748079,-0.126926496696831,0.2246709406677184,0.14590315338319154,-0.039827197399082005,0.12660019226390773,0.42288654835555345,0.3207338557807959,0.5950278301627141,0.060391185360880256,-0.00239469378613605,0.3332822322395922,0.08701161219602377,0.30175525401122727,0.4719672765633325,0.6357932648153103,0.21787041333898793,0.16754382322399175,0.4698799104077131,0.30447098266133543,0.39641536835352936,-0.11698187528488267,0.4329817684322736,0.25831102965481095,0.2877948035716344,0.062409782311361274,0.12142174063946334,0.20762465116461015,0.47437035874646216,0.10558180886266141,0.38428651284397897,-0.2198709002853148,0.348031682731171,1.0,0.3657843600817003,0.0013197623855570803,0.24851066455819085,0.3269209805587768,0.6125815417293132,0.5293670173871136,0.029648230423380616,0.22846084533949604,-0.07481274185568294,0.7009440376899237,0.3304366885136827,0.2703439643983046,-0.0611415745606887,0.10872753210270165,0.12700260583438347,0.021557965372047433
SN_pr_R,0.35209502482086547,0.21513915631323982,0.25037373107490796,0.20110660992047932,0.21736889561425,0.30962159582939663,0.15164918998120452,0.08651960571572713,0.14357936777742425,0.34081478619110767,-0.04441389634813638,0.42862264724177707,0.46977560207328223,0.13942475009684244,-0.065249114479104,0.19670179724133877,0.04480411070584082,-0.17028650438103743,-0.009253737074336493,0.20275939856379877,0.08226356215986624,0.17348697456778764,-0.06292567725162754,0.1335460056819597,0.0039379482672529265,0.5290974585572902,0.22713518048871326,0.29893772397991925,0.2619717222077176,0.3511459506143807,0.1571719607653177,-0.016869210302716216,0.1112947753002081,0.5128420478150443,0.318789290162305,0.19074734490234804,0.016309697042947373,0.02546882213624465,-0.05958984489437017,0.35042008491822946,0.2941183293364587,0.42073284952592793,0.4513286167686131,0.07365904660594638,0.3359850118517311,0.13637570151961564,0.4417232496585563,0.3632343221051757,0.11519528190905474,0.13409263414590814,0.5388699583298031,-0.00912591939709786,-0.311931510553987,-0.001691160734455982,0.006725616772840879,-0.3150845843419822,0.26909517923858683,0.3659496330689373,0.2129103270920657,0.023739827449932294,0.21985885298095592,0.1558543211850089,0.5993326917491784,0.04048468904957745,0.009093721784147883,0.28863760998964616,0.4117573516380012,0.2527344647007289,-0.432183498657212,0.36295727301584285,-0.0630206091039518,0.09033318867661949,0.16549827239446127,0.1749265448034686,0.17383435983084533,0.10601123146481337,-0.0720819162970191,0.1717036000255703,0.23606067430187017,0.28464734936456604,0.5061487162853271,0.2173935350661952,0.5964736835236213,0.16004414863148705,0.5020962077436689,0.3124412175885543,0.5441075103775707,0.3839068987351468,0.3624396654920995,0.08240074792115859,0.15730808078100572,0.3501648147490051,0.5470723583981315,0.2471137002063799,0.32899482841892946,0.17249459874200887,-0.02613910577791264,0.6201193672970533,0.037096219717020235,0.12801160836729455,0.1880750940303633,0.3735011072042869,0.24646274804068027,0.30396097070678396,0.029306516053068866,0.33694171527109784,0.07573076197156428,0.6449048801507262,0.3657843600817003,1.0,0.13876118052519862,0.3865345267428045,0.2776404948463125,0.3997089147791254,0.04387640625011656,0.45224088096079385,0.009885857737178056,0.14986386026349718,0.41420373355865303,0.2864893248811714,-0.13808949477992477,-0.10285221108354006,0.15195773621313063,-0.02798357740787254,0.04287608533050292
ACC_sup_L,-0.06322060043934828,0.27389766706676816,0.4378860062670356,0.21704247190468953,0.08236503996939927,0.09245969800332177,-0.003036479867445323,-0.2599972944294932,-0.14069456477866663,0.1411077421106975,-0.1304727578959313,0.19658027619517138,0.6201574107463161,0.36555640175484644,-0.2844986444833641,0.22808915149720702,0.5605796618276233,0.07133449000174617,-0.04854689290315953,0.4597310334387294,0.10381688035319878,0.5199147782730448,0.6404775613074979,0.4994331639882422,-0.3214522333527786,0.30339648699585287,0.3622995064586353,-0.13453548391741416,0.1926931735788714,0.43534223436520053,-0.09073172324256237,-0.08979011842261897,-0.2039874467379423,0.3963602045078649,0.024588699369318363,-0.4473722817537749,-0.08859013113443188,0.8299319766806664,0.7006865121959067,0.30068294712515903,0.4471251529425971,-0.011991812735214826,0.28803050639929945,0.46113729189367714,0.2888233055206642,-0.2905610527911981,0.2643755702025749,0.5527781560409039,0.4374865998054651,-0.3122453184535911,0.12442289993259299,0.8117477727834026,-0.16701374000614186,-0.04356385763812191,0.5052980758643281,0.07213826887629377,-0.1444369532040575,0.43541209694546534,0.34792320200516286,0.3248611781383161,0.19938457660916128,0.25395267918102316,0.22685440736830864,-0.1368009926137598,0.12931778156632376,0.3434386726089347,0.34208950560028945,0.5663282786757156,-0.2910644220665143,0.21228855318139755,0.7024419587810637,-0.028981512787607806,0.2837789466717783,0.411891984624225,-0.08993032511150109,0.38325248906016923,-0.04009659986814242,0.5018133932753324,0.008808060456471175,0.5550935455045233,0.6058763834484382,0.0735326465477406,0.3805106480811746,-0.2710738628509668,0.37446903538761145,0.11383609603163727,0.09529553976483107,0.25739034432307206,0.15640325330946522,0.08611526415797799,-0.05444024392020068,-0.03315256748448951,0.3356963861909996,0.27001865935435165,0.3039160955977758,0.01488254280837011,0.650954913251767,0.40105645027795817,0.23562929236273758,0.013288758471741415,-0.04669887133572878,0.5629515362078474,0.6849481779898403,0.23799705258068202,0.7525145652552175,0.7027984001410394,0.0006864780546493286,0.08533454773011266,0.0013197623855570803,0.13876118052519862,1.0,0.6377362461763444,0.23917039347387015,0.050263607738066,-0.3583091248393259,0.14005295860468553,0.4481062432985026,-0.012234926550790736,0.048923791328674714,0.3509005722248452,0.48956247535774955,0.5840230152873377,0.5090309506529774,-0.31372494499652914,-0.5593950331637183
Frontal_Mid_2_R,0.08776068475148907,0.4066965123226233,0.3744720056629923,0.419592242282172,0.27292189933553285,0.21460700432579446,0.30369690190202764,0.09990175779729019,0.2058856424318777,0.20543442000861298,-0.011249838839076478,0.3912615407740813,0.7345259565504478,0.671859866756117,-0.06396347758577986,0.21059414651250677,0.5770603516126934,0.009997020017832682,0.08512644649573445,0.7412280163118689,0.07289027180669279,0.4213333988177369,0.44956935793672004,0.7174145651251204,-0.08173443828841263,0.5281632401841364,0.37303222343580106,0.23255942172632435,0.5928202979747736,0.7650758136494034,0.21830002164181542,-0.00357591036842394,0.2002938752348473,0.569544964100693,0.4714612956027325,-0.2161672987167212,0.20985318463279798,0.6097123957893992,0.618758934462942,0.2842900625705622,0.5531663157298422,0.18594392431929618,0.5551149081480835,0.4145787781334778,0.5802127558572181,0.08339184189529274,0.6175507090114684,0.4437092169511387,0.6402302024144823,-0.03342412932807964,0.3429612839230547,0.6562115666116448,-0.15286271067385584,0.006013472893537712,0.5003615130833806,-0.04830318767450631,0.21305061304249964,0.43813337556372395,0.7150401533868233,0.3385015943160574,0.5279797859853546,0.32600152734104537,0.5606240153632133,-0.09372873085199673,0.05733661784663479,0.7396520853805016,0.597439157773692,0.3763225484850343,-0.37293553322758993,0.4801439806745833,0.586259270338165,0.11569273149080411,0.5909563181353378,0.5648913927007346,0.21131085156982785,0.6073192672948222,0.0035102651277969404,0.7508685842858275,0.20469292363675554,0.5454058417186638,0.68265552803121,0.3407263375849908,0.5448044770447393,0.1241958618345732,0.37776975946746716,0.08559575395909116,0.303159278997462,0.40170641282072617,0.3537360707489607,0.40274147482333655,0.2718375374420292,0.29498188053513674,0.4163603364942206,0.5813330464382641,0.6894547087841004,0.24752807966956258,0.45998714206001035,0.5776059439918986,0.34491365732993373,0.22755493177553043,-0.14348449957474316,0.6954390770084775,0.6728290656164059,0.6025712433471013,0.6477079852478529,0.7018251886644593,0.026491865078634384,0.3088719886869183,0.24851066455819085,0.3865345267428045,0.6377362461763444,1.0,0.35421793837546717,0.43100646837323625,-0.00040353263793193786,0.3025000551426793,0.34237770891540736,0.20587966888747034,0.5210729233165362,0.6460044200644796,0.38205009386270516,0.28581875578631594,0.39451092373859,-0.1758233950104213,-0.4692822838795629
Cerebellum_3_L,-0.05651490161672899,-0.04960508145911435,0.042924715202283574,-0.4298353514305023,0.13056442130222293,-0.26598911731397146,0.46770079429661027,-0.23703419558246044,-0.385826474856735,0.17184351201114498,-0.6811326326837707,0.05988971100036149,0.25229976928076414,0.27672570807779945,-0.3776170595396204,-0.24768978102260542,0.4058789019336425,-0.07570741617016918,0.2671427654173237,0.2860851428955973,0.2534844660470435,-0.16517693828091873,0.2260634605561973,0.3344122633203389,-0.149869998365605,-0.1496452428078144,-0.3673702681227847,0.2586182713844923,0.378453455289308,0.23724293767674287,-0.09875905117483828,-0.10594085684785888,0.21639152960026595,0.23000395328056758,0.2631937103544664,-0.05287580674459574,-0.40971676238950305,0.2613455983956992,0.0760440308943051,0.3846367739233796,0.7105122976579388,0.30619615290908453,0.26592850597451506,-0.1654833078052356,-0.09629660478127831,0.3865121024658454,0.3770320253859533,0.0446218624859909,0.10472087545407723,-0.43318351753134465,0.10413266741866836,0.21438164353789288,-0.16953421466677807,-0.14908622083562367,0.24669883607761664,-0.014522264056783632,0.022613173967574136,-0.19145724587870785,0.12248923832935427,-0.1077396715035692,0.23888263101216606,0.2896218198267144,0.2843246109823587,-0.18173949777252105,-0.020034672935071045,0.17210491385505783,0.5451307264594809,0.09625451838242256,-0.30998172346425096,0.3602553921339837,0.2572536841379985,-0.027748441570342106,0.42651489047145824,0.636267343769809,-0.14156026479530653,0.2918292617550349,-0.32651051865686964,0.39953071966556064,0.36424536538076785,0.13269749925806326,0.2986820594414828,0.1199127717976899,0.1911176540162438,0.24488774843629238,0.04971123417137189,0.18169786300727936,0.09182331226783756,0.4188627779209446,-0.08523716771626909,0.2625215442467256,0.5386099064457466,0.14725716147904594,-0.12692444703285952,0.31413213602101664,0.49737467201203833,0.45596699678540686,0.3248981393836289,0.23087453278023054,0.3705159497442677,-0.01117045049071027,0.028660910691019968,0.30349357359520607,0.13649217988600734,0.3608490824449989,0.14800769249967763,0.2629314085495151,0.1660106050654321,0.43458145841990614,0.3269209805587768,0.2776404948463125,0.23917039347387015,0.35421793837546717,1.0,-0.09430343485620482,0.08316351140133538,0.37277821921289056,0.13022228883353676,0.3505674255058697,0.24511282598155612,0.2930051385523808,0.3362639674997674,-0.023277539399594392,0.08317494075550756,0.0782277696582239,-0.03305522862213015
Fusiform_R,-0.04485893064394882,0.36901031600280454,0.02991699561873851,0.5092824447335038,0.042667805156020325,0.5944845010562543,0.35343165112877944,0.7740231498585597,0.8818498024192787,0.05539260124213034,0.6300669105254474,0.5332399160417955,0.359574905364438,0.44148077789238166,0.6141960195867414,-0.08111549691236335,0.2629549033400328,0.049021024407501716,0.13875107814098817,0.22024422991959236,-0.24376239044302705,0.044706308859788976,0.1532882319689088,0.3050837155191107,0.3741679808062296,0.42862093947965185,0.15136968003077458,0.3425425056649594,0.39324022401991693,0.5389553129885789,0.8894490272121032,0.25928894490939836,0.46621369227772513,0.5004887040985528,0.39918273372598767,0.3425825750943521,0.7182340251514938,0.018300258595335687,0.24465866545475806,0.17394225461214072,0.2299357151092583,0.2866825225879545,0.3288150905835034,0.3217863891185428,0.6824211230374372,0.3278079745313646,0.5223266923704029,0.29638591989177304,0.3366501289258556,0.6520452387904245,0.30881483850832064,0.17300937181459944,0.09349729427178169,0.08876309874012882,0.1699584974240178,-0.12898665797229353,0.742839484067452,0.32777050276889824,0.5195647816691181,0.1265719190133488,0.7865059834979977,0.15440931331029922,0.5002513328010051,0.23941079937013032,-0.023757880541309114,0.47506043763276967,0.6301036221349092,0.1395147846111244,0.03150018766325203,0.36621234183456597,0.16934577477845658,-0.04856910298743041,0.3738070740661371,0.359365166136694,0.5649898510484872,0.2537058305704874,0.28257705615780915,0.2436521074337813,0.1325334474066327,0.1204962316918443,0.17529365505386352,0.42039961179798785,0.4128015491686376,0.4905999901330974,0.13821369363491962,-0.15267212583027326,0.34433244867411794,0.08310649036684606,0.625513799250989,0.5315489558428719,0.3645887529202365,0.3464613067016766,0.43962389068292984,0.39886802856891534,0.24102865666326498,0.08126996477384624,-0.07566669576610936,0.5807412695214121,0.3329190377668527,0.3761280284795546,0.022878321047626514,0.20402019268385643,0.4092272735318671,0.4241953673012606,0.25565934560594955,0.436291649085573,-0.07011998215582557,0.22070085940775566,0.6125815417293132,0.3997089147791254,0.050263607738066,0.43100646837323625,-0.09430343485620482,1.0,0.5223764662774572,0.005455452997818175,0.17992168260373861,-0.025686044633767172,0.6683707045992772,0.3472036909246795,0.1829348424268937,-0.030209156933634615,0.08685148890810111,0.1339338219277845,-0.08434272732582639
Occipital_Mid_R,-0.32375988002317846,-0.02572326440152977,-0.3747264585312063,0.040650742919477414,-0.0829031836469621,0.20200294845033856,0.8120425562124901,0.6858424994104683,0.60875013042292,-0.15393372915690684,0.4152903331973966,0.15536892518452125,-0.24787935702737302,0.3360066643912139,0.6158676508742171,-0.5019504371683141,0.10697836088126193,0.013605695589319414,0.3270479486649216,0.0911683643762118,-0.35956442944918293,-0.4828687778355811,-0.004015945631670905,0.2222778434456811,0.5448947961724596,-0.15632603500367168,-0.5025529682100179,0.5229092387389167,0.4578272369703816,0.20495440283678457,0.6762132120931512,0.20063912169402312,0.8764079268531965,-0.12271043865174033,0.4295523158385666,0.5557195090364412,0.6313522923222922,-0.3149830045838087,-0.03537421975246223,0.05733060390647796,0.038189104354545006,0.27443710703599855,-0.18651684949702085,-0.09184571504626253,0.2812362438564303,0.7936654478471487,0.3830752154999418,-0.33523965115056453,0.22304189992815932,0.5419551727791433,-0.0055696977842704595,-0.21047444467621376,0.19341970425650382,0.04298786626749771,-0.15133410422465543,0.06323038634128925,0.6412241191497895,-0.29052213499098956,0.3219644815911467,-0.2937496714230552,0.5914375815195902,-0.060579800542184085,0.10251271480996103,0.33649584951257766,-0.019526167665728907,0.19696118297251494,0.28438697972292853,-0.2692196633509225,0.26203089181624106,0.2700973911558164,0.01087237008974614,-0.13666544183266727,0.40106254962133786,0.2545867547650669,0.42866213393109937,0.19532421646483006,0.21861908478925504,0.07887747328307314,0.19855398221576728,-0.343000016645471,-0.42562811853937715,0.32290926859256686,-0.1794712464968636,0.9252858066659696,-0.3930948245690468,-0.3888799539516916,-0.012344082320403592,-0.06147782970133568,0.18379218121568985,0.7417107377196009,0.6630082174658543,0.2579175770584411,-0.25974512790811605,0.3276280368693136,0.1385737990987186,0.40237158690518277,-0.2640212767360572,0.03052843670411904,0.2683047110574463,0.24619437875328962,-0.012111562726526215,-0.32556288289778473,0.0178078419717584,0.3798873303510224,-0.0976505193841171,-0.036868176283525164,0.012280617900331126,-0.0013752488653962932,0.5293670173871136,0.04387640625011656,-0.3583091248393259,-0.00040353263793193786,0.08316351140133538,0.5223764662774572,1.0,-0.11739179039013801,0.09761763180948851,0.014948265524688155,0.483885860486552,0.09374821727788965,0.18791535405460508,-0.25704965560185294,-0.2982549268861343,0.2840619590818454,0.19732628752846046
Cerebellum_8_R,0.4062142069264301,0.014472439103220668,0.5516017009938513,-0.12055048172707024,0.6690996984027495,-0.01942564054420157,0.10144659316754714,-0.15949716758079385,-0.23838432345440072,0.25892887312749463,-0.3989721602231078,0.12077730641035014,0.27710375038006174,-0.0362181120492992,-0.13413912036623585,0.3682252358568335,0.015624335350617602,-0.2580840954208245,-0.1687173283167477,0.047408787416096505,0.2848111528052245,0.388066541951778,-0.1495071852871274,-0.032862369657586855,0.24580010042809533,0.2867771506813074,0.1433649195401658,0.1547074240109578,0.023970115249433186,0.023925155899707406,-0.07205919456090076,-0.09966688997099316,-0.1084140762685941,0.19539005483533306,0.08724726989173152,-0.25103786121870514,-0.4073927952424472,0.2074252908490291,-0.1977674409548754,0.2568303007794436,0.3485440669330556,0.024353663847270703,0.2813417657827199,-0.146979804293318,-0.10416018860882552,0.17695826203406095,0.05675591061178431,0.2858015287678405,-0.20455008614264183,0.0061163131746150125,0.2990595953309813,-0.037937990273999155,-0.3979683121823361,-0.02188691411278083,-0.10380141774423493,-0.6031719724375533,0.27366165938340126,0.12503741194222723,-0.09729986841355195,-0.0013385461553244514,-0.07662490693288555,0.07839087277288624,0.355230179962669,-0.20583591732308215,-0.07225191398941498,-0.06886400380452279,0.3676944701053083,0.11723441457207588,-0.4936534380717167,0.07077171986887064,-0.2804800195343576,0.14417861872873627,-0.036246971983062606,0.11506429682092123,-0.20205015171583815,-0.11424798188296528,0.0680183582121898,0.11529705280229606,0.6794350511080579,0.05144889079400388,0.3956604521180785,-0.11456077033969095,0.1845161103129399,0.03213913432573652,0.40232225515103187,0.6056349626569747,0.31790576901055534,0.6360102579822549,-0.09284553206914295,-0.020371011980904262,0.16317260395446376,0.6493234438976921,0.2953438687098479,0.037988262177454345,0.22538222318585976,0.20693526891545674,0.25621601922612464,0.1600077625474154,-0.010199339008951909,-0.03898971798975533,0.16201945446952157,0.26015635042159335,0.05966916013772818,0.023287319813068624,-0.08597516840441936,0.27448347706923565,0.19910520249582636,0.44714700018685066,0.029648230423380616,0.45224088096079385,0.14005295860468553,0.3025000551426793,0.37277821921289056,0.005455452997818175,-0.11739179039013801,1.0,0.0069513211667792535,0.6573943593758003,0.04301790863580593,0.05033317853814709,-0.1939082274136821,-0.23437907766565397,0.09960288027201979,0.022036881266081935,-0.0053776660737625305
Occipital_Inf_L,-0.5841395946430804,0.3036359489494646,0.15426223462525415,0.05614048225303548,0.05822163426771589,0.07159812007868349,0.21709347941341933,0.20928479471392983,0.12173708114714896,0.015044734014344769,0.09964003362968504,0.28109762741625455,0.2517276798797623,0.27037691548331927,0.08199787671329817,-0.1968869066316294,0.5352027576435122,-0.1709450069538052,-0.12809915929063057,0.3879507657544282,-0.31975091078299644,0.023294242940236534,0.3978977865435221,0.49530449332692533,0.07559818574093054,-0.14964271703187115,0.039749131254944524,-0.1824277259018972,0.14305342170815716,0.31622784439421847,0.21802434656122804,-0.10212583342056349,0.18406150164902443,-0.03172867544570976,0.045438682964948796,-0.128736684054056,0.16717606097345608,0.47400254403250414,0.3879345566382113,0.24981919219651294,0.43254529117599166,-0.17792696184030132,-0.1922784507828409,0.49280114785472273,0.10690553667429867,0.11617243814867878,0.20686728421832373,0.11433257069245159,0.40527235010084184,-0.006587018187710482,-0.034218120143556,0.40088593919754073,-0.28840925080279206,-0.04519089256465687,0.23323282748243188,-0.024273334323679674,0.17852814378139886,0.21327514127032188,0.32109230735925953,0.2698598494197129,0.366542497537646,0.17441388800208163,0.06918595187327971,-0.03112482728577717,-0.1000439166760777,0.18107522418955257,0.3238852573928312,0.43936326565326517,-0.1322725302596249,0.19950174607875917,0.3951402711366603,-0.2835006921735471,0.31310606765168947,0.4723535464592326,-0.018788463054795895,0.2941554234848402,0.1188811884530446,0.41300671666270344,0.21524060372750886,0.07364994527871858,0.17518884872355972,-0.023829301989765933,0.0528609763806902,0.08889591615269088,0.0680404052067809,-0.05136733209027608,0.07845034095989938,0.24506654809331516,0.1167174863094959,0.3986532591420898,0.203384585148783,0.13735481363354324,-0.019624075626780774,0.28729761514200747,0.16295408786300608,-0.08672314337898546,0.3597420824352734,0.0775452371797483,0.3056279990831591,-0.07310841309064735,0.22734716829027013,0.15577118564220196,0.412380107811288,0.07029909191143609,0.42329366421415954,0.36351321447988094,0.008776496381697411,-0.16447128771988545,0.22846084533949604,0.009885857737178056,0.4481062432985026,0.34237770891540736,0.13022228883353676,0.17992168260373861,0.09761763180948851,0.0069513211667792535,1.0,-0.05761271802056414,0.058381247399938704,0.3423107014928135,0.49935799017427523,0.2675576025173017,0.30506745873744384,-0.11719738065561745,-0.3695933315054508
