,Thal_LP_L,OFCmed_L,Vermis_4_5,LC_R,Cerebellum_10_L,Cerebellum_8_L,Thal_PuA_L,Temporal_Sup_L,Angular_R,Thal_MDm_R,Thal_AV_L,Parietal_Sup_R,OFCpost_L,Fusiform_L,Cerebellum_3_R,Paracentral_Lobule_L,Occipital_Inf_R,Vermis_8,N_Acc_L,SN_pc_L,Vermis_7,Cerebellum_10_R,Thal_MGN_L,Rectus_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_L,ACC_pre_R,Amygdala_L,Olfactory_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Frontal_Sup_2_R,ACC_sub_R,ACC_sup_L,Cerebellum_Crus1_L,Lingual_R,ACC_pre_L,Rectus_L,Caudate_L,Frontal_Med_Orb_L,Occipital_Inf_L,ACC_sup_R,Thal_PuL_L,Frontal_Mid_2_L,Caudate_R,Parietal_Inf_L,Raphe_M,Cingulate_Post_R,Red_N_R,Putamen_L,Frontal_Sup_2_L,Occipital_Mid_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_VPL_L,Thal_MDl_R,Cerebellum_7b_R,OFClat_L,OFCmed_R,Angular_L,ParaHippocampal_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,SN_pr_L,Vermis_1_2,Frontal_Mid_2_R,LC_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Vermis_3,Thal_PuI_L,Precentral_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_L,Thal_AV_R,Temporal_Inf_R,Rolandic_Oper_L,Vermis_9,Putamen_R,Temporal_Inf_L,Thal_PuM_L,Cuneus_L
ACC_sup_R,-0.15356444370619313,0.020987577489284752,-0.08156049188748492,-0.18322155680640423,0.23054715905747153,0.34095782431128574,-0.07389934298014983,0.19588545439717586,-0.3101081854230167,0.6066475418083018,0.2511403578223651,-0.08536952864236028,0.4995146103500597,0.23357012542991248,-0.29988204538103147,0.31990238533565707,-0.30478155023644443,-0.2373006835077158,-0.11976178080078095,0.18314871786155293,-0.30817339818026773,0.5729684141373677,0.5099802810784086,-0.06840283368737057,-0.16314671759239055,0.16642848875099772,0.38801350591053396,0.6753055983913987,0.3016849903355237,0.1588259564911738,-0.20915644123774998,0.24737208078302936,0.5955626202561464,0.07514198797068548,0.7574081300088695,0.08604248353594855,-0.07514096635834253,0.38257894718138286,-0.18238838635408086,0.6091650402425686,-0.19271695412390819,0.181621504453937,1.0,0.05012558237324741,0.33299903438418865,0.3852071406343325,-0.02320938543367629,-0.3006501962014833,0.12142910265333182,0.32319241663504983,0.49943904154060703,0.4743608696198421,-0.22901628743896937,0.39714007548071467,0.35618050261724404,0.18849939066451987,0.16812264118012274,0.3933248336739088,0.006306926491018967,0.2384304069800834,0.39168157818839483,-0.15108110324453478,0.514589155941853,-0.19567319300857758,0.05750323527974222,-0.5161885943363598,0.028361003921914825,0.5858420327913365,0.24088876027354544,0.24893417855196587,0.6586749459155612,0.3139666956633058,0.44903890450687434,0.11096042347967358,0.2718438947545301,0.3936518728186392,0.6730700786834417,0.2037821977029939,-0.17245315059005698,0.11140456637908418,-0.3657134722754994,0.5756685811022628,0.30536767969692613,0.021984959395342243,-0.17791938481851888
Thal_PuL_L,0.4698799104077131,0.13009847896445745,0.4698972724634068,0.17461772641466802,0.21969324489463538,0.005171147029710101,0.6542216507723302,0.4593088394305175,0.5827450208715219,0.1291670789768059,0.1983096673706134,0.42084896975192154,-0.18191796266817928,0.42919048299835383,0.06395484434132358,0.6691337474451937,0.29390957218307234,0.07208329316390936,0.2415958123705079,0.1830659874169015,0.02931461551902229,0.101521529222106,0.2058561811387063,0.1614835579895069,0.6120816304292732,0.31413213602101664,0.4090227219126311,0.15219141789936488,0.22641691079863924,-0.23106607119297484,-0.04737573218736832,0.6617322175133831,0.4397486744853885,-0.004132614657583976,0.27001865935435165,0.0187061366906449,0.610644544581716,0.05076145159181368,0.16483328602527908,0.15412490524994094,0.32200522392945846,0.28729761514200747,0.05012558237324741,1.0,0.5646668833793138,0.5207451994172555,0.5175347232330186,0.01880860032967376,0.6968984046054453,0.21405281154650502,0.4696586790067201,0.36820657226971926,0.4600644245170377,-0.01186684715119626,0.037988262177454345,-0.10946760923552488,0.7206905229098098,0.2680692458239648,0.21284801161093458,0.031113250100712767,-0.09654171824411908,0.4607550618946614,0.3044173067276475,0.024872823948997945,0.04382791009077492,0.19547271470052008,0.22975851677382592,0.5813330464382641,0.48216526031160684,0.009520018411692779,0.39223662858842856,0.6628414177734425,0.40936661238509653,0.6277107894283467,0.6689831937819657,0.42914785966708613,0.16098842364975013,0.21937622506625937,0.30228769511616754,0.2835124454767229,0.0750714633405921,0.45422665748086094,0.327299745679679,0.8564794457865171,0.4425392909241273
Frontal_Mid_2_L,0.35777099702275517,0.19486075495674895,0.5340697206715173,0.19477248465868682,0.24766117035027274,-0.07223480855791402,0.4352790533543147,0.3308337327950233,0.4487301798055666,0.4466615090955655,0.4419300180164648,0.3332156035246475,-0.1332828808042576,0.4059127805910552,0.18801771497881817,0.5954135948130508,0.24076535246838676,0.17628460107988234,0.2545889308902658,0.21261790851894388,-0.19261033817760434,0.30745173619936456,0.37736418928240933,0.11844141566358697,0.4267306707524777,0.11676404543266215,0.7068436957251792,0.2629472847100575,0.20280905904913635,-0.0999571261831109,-0.2870680484110698,0.6729246838262973,0.5720765458890951,0.03420156056227597,0.3631283758018951,-0.1920506153157099,0.5971827169470624,0.1505060537084893,0.2067660195097434,0.3394596172482828,0.41994838682010177,0.1987268749424882,0.33299903438418865,0.5646668833793138,1.0,0.6084913937702765,0.7021105565070829,-0.11717207678993474,0.7699147950419242,0.25740249108858576,0.5057940756818559,0.505487819894162,0.15607026598606225,-0.05841647578338489,-0.01833216283444887,-0.21216861348362806,0.6619119301856402,0.5156903205636952,-0.005434478584557582,-2.9152556592373317e-05,-0.029946609723224642,0.3658268840469481,0.5576572746138924,0.047669511755801225,0.024583515091031276,0.13712864924506085,0.35926927823089616,0.7271661052739802,0.37800260629438215,-0.19955517445461465,0.5187507630590501,0.6152791068043569,0.6383787470865487,0.5612109322374331,0.705021306932261,0.523500140058353,0.22923732177580425,0.4452834510676553,0.4382514958459279,0.10100585001884203,-0.002456258458751885,0.49355331544645936,0.2197425172061182,0.5458292877844407,0.18059677043917888
Caudate_R,0.2579834530969361,0.12943642261991456,0.46935454346805594,0.1589160477164832,0.39800556719971303,0.02828356509358284,0.34133182719239635,0.5358308543066,0.18295402997091023,0.29965432537182907,0.13427010712704576,0.19750083194260748,-0.015508250463352441,0.48687136873507725,0.013155034179927036,0.5605452886682818,0.10744500647189927,0.09912508825607243,0.48243675001266745,0.2843012332668431,-0.09081292161559501,0.36324574580493335,0.46064616050320045,0.2525297074698986,0.27156990009517085,0.154926530887281,0.5920193172677856,0.47069133377451017,0.42199617231525305,-0.28043191708054466,-0.10659540807872221,0.5703028855411867,0.564398365442695,-0.0845433227440085,0.5158084514113246,0.029295911448333455,0.47668520403496045,0.3421516568818552,0.08603923997261587,0.6632216926687323,0.21408881867646298,0.06195176420734681,0.3852071406343325,0.5207451994172555,0.6084913937702765,1.0,0.45174083608246135,0.1104096180995795,0.5583407205001572,0.19898824921946892,0.7366673194565855,0.6031577076324931,0.1400386367929876,-0.018643109163669673,0.04372467953958628,-0.061715034794386524,0.5842689419900411,0.2392541119964579,0.08885826414349098,-0.020760309892118873,0.03326663588172918,0.2884707023445011,0.5986994181103901,-0.03567617719874456,0.02824205947305582,-0.1716404412557209,0.19398767772524886,0.6765743331078102,0.418053299844978,-0.09980834959184495,0.6018359369674936,0.5340369856412966,0.6451939721539297,0.549605124514515,0.5206698804634651,0.5523693734824494,0.4599787803100675,0.12666585637356906,0.26566193498199053,0.3952229812925249,0.08213529455701492,0.6494086808679529,0.34919236628465816,0.5180165173383071,0.08878295522955588
Parietal_Inf_L,0.7009440376899237,0.21249695901750723,0.6487900877333009,0.14095826593122587,0.006040712828438052,-0.013578843691663041,0.500218531429981,0.30426563471422546,0.619241957562629,0.1961317581806321,0.4916501261623227,0.5535384867539358,-0.19629479132495867,0.528386045847506,0.3491129224471569,0.43983673571197834,0.3641880896813639,0.19395239700678993,0.18833899499974752,0.409348304511711,0.0007926431759757982,-0.02770820671287144,0.17111602035015708,0.21012897765001812,0.6243970087612748,0.24511282598155612,0.6072690750159968,-0.08234196508556646,0.1547679793137801,-0.11879239657159449,-0.19004174896915177,0.6003954705772135,0.28496524308611687,0.08807354287838408,0.048923791328674714,-0.09595285047212045,0.6554899100123529,-0.11628408304419252,0.1336078254894466,0.1607967029798707,0.25707074175063954,0.058381247399938704,-0.02320938543367629,0.5175347232330186,0.7021105565070829,0.45174083608246135,1.0,-0.09732132478339925,0.6871164476444661,0.1447187434242848,0.1757795772505101,0.22201734912992951,0.5699987943989628,0.05834526204974611,0.04301790863580593,-0.24490640000528086,0.6317285310711603,0.42804209006709676,0.18753092506772442,-0.08721816665619608,-0.04325080373509408,0.8069842744728525,0.5093870084669634,0.16642464484373778,-0.16587658761120802,0.3551365747842594,0.5104225361082857,0.5210729233165362,0.42869255637436077,-0.06652721637767757,0.34526019670923275,0.336392237930995,0.4957505242935582,0.489769970252732,0.4340018356525871,0.3111325856668691,-0.06200704581831221,0.4474779891184578,0.5121569840272026,0.15241736114150314,0.15682902995184037,0.21145820450251746,0.2891541450631493,0.544173152167412,0.4706655057367841
Raphe_M,-0.12715385521997605,0.024739773280653018,0.23235195677004217,0.1682087293746323,-0.13135379575891204,-0.36111843102242974,0.07337077210475902,-0.018098908380947885,0.08233729663197266,-0.5302700915883927,-0.19281665060629302,-0.07898282710418518,-0.3317900062756687,-0.1335127617526544,0.2866135888472316,-0.08884349273345478,0.19983099290838963,0.3437550216532083,0.21945799817782755,-0.08978440913280455,0.1139012921021457,-0.18850362352379468,0.07690557061515232,-0.022420311699525977,0.15879053815917682,-0.16953421466677807,-0.12542021177263174,-0.12338652594733564,-0.22987065467613965,-0.3482357788450366,0.21503892079041892,-0.1856349158220634,-0.06909716409963972,-0.37690241114309886,-0.16701374000614186,0.05539784150446681,0.2591423666079814,0.1484847374733517,0.2886125333354299,-0.12737209869551497,0.21499448150875297,-0.28840925080279206,-0.3006501962014833,0.01880860032967376,-0.11717207678993474,0.1104096180995795,-0.09732132478339925,1.0,0.11176147485724,-0.36231618046948266,0.08935801783032439,0.1006420096215046,0.08015696957434729,-0.36706925564999826,-0.3979683121823361,0.05236653842038327,-0.014413552170541586,-0.25565631376639086,-0.22035629540249535,-0.27280542634889143,-0.4670372998742181,0.005699679637818576,-0.03186302069561534,0.2622936376028058,0.17901412885441662,0.10064056023733389,0.12446635424673864,-0.15286271067385584,-0.252058204265954,-0.37325500569799813,-0.1642128510291496,-0.09822023601613104,-0.2169097242722097,-0.06072186775661851,-0.11121252823243556,0.0878735165481392,-0.09047491916373013,-0.33456540781605687,0.23500495896567572,0.17373697744742245,0.3329571229139446,0.042080124269038066,-0.2135224172340615,0.0889606764768044,0.061197529490852394
Cingulate_Post_R,0.4901754668642426,0.09899227325073527,0.6821396963251332,0.24747431781948595,0.13724659371035056,-0.2204141847693785,0.5702598766174672,0.40458545736032697,0.5736170781887471,0.1629406508800083,0.42522892257325456,0.48078870599922974,-0.3126409609235206,0.44587049048713673,0.24333763025745267,0.6173723416143194,0.31976309134351805,0.2788569856783268,0.2776102950492203,0.13875154438454093,-0.1113558289155958,0.05324539508175184,0.2932139825979632,0.14600299547691434,0.6929929294078723,0.1669606369939801,0.610934574443129,0.16251337309233632,0.16721723508850442,-0.23500440207038414,-0.24419375469636506,0.5966108284683027,0.48535726239681665,0.02921341672046733,0.33991519253847075,-0.18866684918258184,0.7971717145134262,0.15870718213198864,0.31650931104343893,0.18636418119509876,0.4619729947052479,0.21722134658305753,0.12142910265333182,0.6968984046054453,0.7699147950419242,0.5583407205001572,0.6871164476444661,0.11176147485724,1.0,0.12567071797225643,0.49737909227944166,0.49621068893908266,0.4208556969875936,-0.14625713489621964,-0.1836610631148095,-0.20907023057239688,0.7148643265846876,0.4520185468732835,-0.03400892616669156,-0.13579273609879486,-0.24989191307020964,0.5137493913575011,0.4727170572361077,0.09711373776401558,-0.012983962724397549,0.27026326211234714,0.437498270745694,0.5951918755558848,0.3704370283731311,-0.27838685569998173,0.3763216435961492,0.5756972763367385,0.4830368807724233,0.5823825663094999,0.6376427463669181,0.5948722508395609,0.17928099264139574,0.3035131369693051,0.5275400640854696,0.2801074745426823,0.12001808278724833,0.4495423178048645,0.2320161707646804,0.7648142931294792,0.43721149287101013
Red_N_R,0.1583756471680498,0.034025186593237874,0.06166377779031485,0.24351416721139088,0.023432183261939243,0.2149933651296224,-0.031163209792884908,-0.015974952917905145,0.08450877614948572,0.5516141211578264,0.10478421315713199,0.23615173017502963,0.2773373701256479,0.15038971882733876,0.10062227062494086,0.1566789086072733,-0.17307610701609044,-0.2329873431911381,0.16871987956769754,0.25496943691678403,-0.12459804079393856,0.1522072514557054,0.06616940030263965,-0.055732948573428316,0.05103483594404867,0.17184351201114498,0.3630035853348179,0.2222826657522746,-0.027525853837492717,0.3526390107235756,-0.11835669008639954,0.2957672399472215,0.13186445959248075,0.02473593354416264,0.1411077421106975,-0.03900884061296858,-0.013182799073067386,-0.01785996143112879,-0.15427179108976868,0.33553434133996185,-0.11783278232387173,0.015044734014344769,0.32319241663504983,0.21405281154650502,0.25740249108858576,0.19898824921946892,0.1447187434242848,-0.36231618046948266,0.12567071797225643,1.0,0.1385182831235729,0.08511850884420093,-0.10710122029310376,0.027628930137111936,0.25892887312749463,0.15364235704489299,0.2494963249884322,0.111215173147887,-0.09561064958459571,0.11434319308621912,0.44477204699442596,0.07362554863105407,0.39043345269211227,-0.05697352904429632,-0.012605975209416299,0.02211831756134818,0.20877851650291093,0.20543442000861298,0.3168705547332372,0.13075075150600832,0.2705557273636427,0.1570258700016174,0.49897250498754336,0.30366846011905346,0.12764658696523792,0.08003326219992006,0.06965855415031964,0.2846310692498442,-0.005014389530084769,-0.1745333654395443,-0.194689033816558,0.23735449234414366,0.054257264473971445,0.12607875256154055,-0.022810508150701247
Putamen_L,0.10558180886266141,-0.13124826828393982,0.31184256634152646,0.07762648588876084,0.4772995929116268,-0.10591577851234092,0.1660031419880887,0.7621296169255062,0.07855651928717058,0.19925377552817108,0.05475884545478862,0.07116120066389948,0.03580661723130623,0.4252119428812584,-0.23676754225968166,0.6686223519432067,0.03668183206042663,0.09862523859256198,0.33617731490230707,0.025459381743837488,-0.2036174212580299,0.3264176950481979,0.5201360582257256,0.06089065700562179,0.10653185942612356,0.14800769249967763,0.4258092078839762,0.7069063793568777,0.4084275885138209,-0.12589589906760404,-0.1371176041896887,0.44495339280825635,0.7338674785782028,-0.01270750433091477,0.7525145652552175,-0.1434666517208855,0.3700393603935498,0.5808558466984421,0.22393660054355657,0.5346850921045772,0.3686387940770781,0.42329366421415954,0.49943904154060703,0.4696586790067201,0.5057940756818559,0.7366673194565855,0.1757795772505101,0.08935801783032439,0.49737909227944166,0.1385182831235729,1.0,0.8360008601444334,0.09943872470209571,-0.02344801878823476,-0.08597516840441936,0.01869484645755547,0.46641713719979366,0.22666176861402387,-0.11708975093219223,-0.13205980035486575,-0.07187024968091522,0.13235242883160286,0.42427363957899517,-0.13736324208734169,0.11700346898170032,-0.3543941027777668,-0.0005371991727832246,0.6477079852478529,0.3432080375899756,-0.11373509592397851,0.5645796485841869,0.6368406472301306,0.435736876276424,0.4168186954629341,0.5792009763000583,0.78519683069753,0.7908416398609793,-0.069899857923058,0.14108399890435339,0.6937966419761115,-0.013824645206820349,0.8268689042507389,0.4550652942838631,0.4867948299341658,0.10714466964155425
Frontal_Sup_2_L,0.07637358470482736,-0.11984921251928914,0.3138286018021501,0.1440191214044958,0.3551001098563301,-0.279701182494509,0.10125939570872305,0.6731861829484475,0.12938117564614654,0.1389949050571687,0.11435271796039377,0.09553838598486473,0.04093294705113788,0.29258140726957604,-0.16900015612892738,0.5676341157754698,0.027075472436919233,0.18489242572703005,0.1689839591387865,-0.10305407491015617,-0.2964283945087189,0.25318833382017236,0.4779906187028269,0.02837143523771245,0.17491459432637022,0.0760440308943051,0.3784719090436489,0.7609625820735173,0.33446291853357096,-0.06547904604241382,-0.12483180999581396,0.3690420257476642,0.8235956671657502,0.06650766392917548,0.7006865121959067,-0.2803856155627679,0.39028499408585676,0.5222987928049803,0.4126784244738915,0.37287360091435345,0.4986359604755944,0.3879345566382113,0.4743608696198421,0.36820657226971926,0.505487819894162,0.6031577076324931,0.22201734912992951,0.1006420096215046,0.49621068893908266,0.08511850884420093,0.8360008601444334,1.0,0.0987383149175997,-0.060428613227101684,-0.1977674409548754,0.04306194434025961,0.38130255351080233,0.21430835705273665,-0.2527143879344787,-0.23316013478911918,-0.2066248469829744,0.156820534404568,0.3711375143756834,-0.10841304758011283,0.12196665521586529,-0.2659408908117635,0.01530324111861655,0.618758934462942,0.19734128369934983,-0.25699926182173394,0.45648721323092173,0.5285141851392944,0.36536003614122853,0.3604772359514198,0.5084688178953518,0.8912424426167155,0.6905022443585166,-0.10403075716353098,0.1774310910131894,0.6995404787839997,-0.048972326714088694,0.6876861928094092,0.3206701067591635,0.4431889738258662,0.1578376191605159
Occipital_Mid_L,0.6357932648153103,-0.05117110881803562,0.4407949029350666,-0.0033153000083544107,-0.1206690095562133,0.12096149025829277,0.4718552308155496,0.44383393405383925,0.5883890560370975,-0.28897849481264903,0.1691012718597057,0.5653855704378371,-0.12249301630423132,0.5504390877129857,0.058904859566912576,0.4204960273578432,0.3440309449460386,0.007199210683824553,-0.10866565782834096,0.24380751177966117,0.2346531301580031,-0.4487184222669352,-0.06645375647974121,-0.005436507229331898,0.5505616004722003,0.5386099064457466,0.1281537422302256,-0.15137743407953078,-0.015498720618409378,-0.10979133197882451,0.23793845712528489,0.43307550487665636,0.20743876866570096,-0.10227206939643922,-0.05444024392020068,0.2632162218420293,0.4423808209266443,-0.17275646134800024,0.05839535722551671,-0.20176069314984277,0.09876557019486205,0.203384585148783,-0.22901628743896937,0.4600644245170377,0.15607026598606225,0.1400386367929876,0.5699987943989628,0.08015696957434729,0.4208556969875936,-0.10710122029310376,0.09943872470209571,0.0987383149175997,1.0,0.27807468100132937,0.16317260395446376,0.08500707409078725,0.5347712851018276,0.08151007065540761,0.31433136251847105,-0.004743923347791635,-0.1941360493846289,0.867235126308581,0.09872428667893904,0.1391609332160236,-0.11633552738482861,0.25592119938183877,0.32719754684548863,0.2718375374420292,0.4611776224180464,0.2646940512908414,0.0480383663123982,0.2832274568764704,-0.02349503198941659,0.35155803483300135,0.29241378629817016,0.22416058602016947,0.02483642091813332,-0.003977289225037269,0.22090020550777145,0.4413500724159638,0.18147516549494824,0.13520594637768824,0.5050286224557923,0.5710915980341579,0.7712597365900888
Temporal_Pole_Sup_L,0.08701161219602377,-0.04022169660121858,-0.08197922804486388,-0.4224477302483501,0.15846961607911272,0.706915744971141,0.0896629947983008,0.2575017235707152,-0.2556968358823358,0.17725813029937346,0.18040033741771277,-0.09036515244561467,0.4497676849261805,0.4945976251063122,-0.37590208209530057,0.19574580554009274,0.004252030954825609,-0.28814219599542956,-0.6383285069122535,0.24464869515920468,0.2359095404705351,0.11155170001441375,0.1386970040388199,-0.16866791415851015,0.017848695252835733,0.4188627779209446,0.014581453394451542,0.17627544035742132,0.28179010856298253,0.06510070560169331,0.21422548557115537,0.1817537880026773,0.22725959258438133,0.07974057879058224,0.25739034432307206,0.5932561830288571,-0.0874887571676203,-0.11741959919746203,-0.5419178862081581,0.08541334442051665,-0.5599792454331156,0.24506654809331516,0.39714007548071467,-0.01186684715119626,-0.05841647578338489,-0.018643109163669673,0.05834526204974611,-0.36706925564999826,-0.14625713489621964,0.027628930137111936,-0.02344801878823476,-0.060428613227101684,0.27807468100132937,1.0,0.6360102579822549,0.3958190679170813,0.10331462923925236,0.19735143096037486,0.6242252777929647,0.609237801017505,0.30712290134778997,0.15644895870622752,0.12131518644852596,0.018086994429191504,-0.08518669398449116,-0.25810628863531343,-0.0745764810939945,0.40170641282072617,0.4272664192586267,0.8143708827399854,0.346056587835464,0.1273460352037185,0.02312385405882013,-0.08772461259610408,0.08942332641728003,-0.05762648671677078,0.3774954782021158,0.12686983175540925,-0.18661757473314947,0.1484600832413462,-0.08317825214059996,0.08815096232588854,0.6237341580354583,0.005067944062327297,0.17508329102071482
Cerebellum_8_R,0.029648230423380616,0.14417861872873627,-0.10473581107343223,-0.20583591732308215,-0.0013385461553244514,0.9233255079285804,0.09027223204569242,0.015624335350617602,-0.1331297242382314,0.40232225515103187,0.12077730641035014,0.20693526891545674,0.5692496123021163,0.3676944701053083,-0.09386647979634904,0.11529705280229606,-0.15949716758079385,-0.3989721602231078,-0.2580840954208245,0.44714700018685066,0.24580010042809533,0.1433649195401658,0.05144889079400388,-0.07225191398941498,-0.030611167763820734,0.37277821921289056,0.1600077625474154,0.02772311655289229,0.09960288027201979,0.16201945446952157,0.18531460944886508,0.22538222318585976,0.12207040750376816,-0.00047072334072930256,0.14005295860468553,0.6573943593758003,-0.2365187703908669,-0.23437907766565397,-0.6031719724375533,0.2858015287678405,-0.6351604166579984,0.0069513211667792535,0.35618050261724404,0.037988262177454345,-0.01833216283444887,0.04372467953958628,0.04301790863580593,-0.3979683121823361,-0.1836610631148095,0.25892887312749463,-0.08597516840441936,-0.1977674409548754,0.16317260395446376,0.6360102579822549,1.0,0.19910520249582636,0.05675591061178431,0.23100483852334727,0.6493234438976921,0.6690996984027495,0.6056349626569747,0.15324118336416936,0.19539005483533306,0.0061163131746150125,0.0680183582121898,-0.25103786121870514,0.024353663847270703,0.3025000551426793,0.39746417332545997,0.8405198571256967,0.27710375038006174,0.1312717433175347,0.1845161103129399,0.07077171986887064,0.047408787416096505,-0.2804800195343576,0.2074252908490291,0.31790576901055534,-0.23838432345440072,-0.1939082274136821,-0.13413912036623585,0.05966916013772818,0.3485440669330556,-0.036246971983062606,0.10144659316754714
Temporal_Pole_Mid_L,-0.2198709002853148,-0.2360470280759194,-0.037258264766816714,0.16727220728315487,0.05331483954242226,0.17740593137643432,-0.22877628951642995,0.05766366807329792,-0.10089290428832753,0.013118101341892122,-0.1993480057942064,-0.1856125156407995,0.31559704673160316,0.09379638243516354,-0.17476410454229913,-0.001650922606899733,0.07602771126375307,-0.09923923365685963,-0.37464728017678056,-0.07806884763428446,0.21538643642865452,0.016175494754185123,-0.05246094966494633,-0.34796900153387217,-0.01182218856217565,0.1660106050654321,-0.1486604841671988,0.14776472380737804,-0.2333396011278267,0.26205406821818417,0.5920352348647734,0.026228622404453488,0.09624303027599797,-0.22149976706613328,0.0006864780546493286,0.31586072940511245,-0.0499748240159547,-0.04742953046161938,-0.21159557045316058,-0.006916447403965275,-0.2228561056715601,0.008776496381697411,0.18849939066451987,-0.10946760923552488,-0.21216861348362806,-0.061715034794386524,-0.24490640000528086,0.05236653842038327,-0.20907023057239688,0.15364235704489299,0.01869484645755547,0.04306194434025961,0.08500707409078725,0.3958190679170813,0.19910520249582636,1.0,0.13158030811754992,-0.21487476003658315,0.13087856068373907,0.19498184432732898,0.047452259230141736,-0.03129073302427478,0.07103035386375693,0.27177684218138815,0.25456085683334556,-0.020714316259966403,-0.2195956956698599,0.026491865078634384,0.15870519105401018,0.3592521266943329,0.0406464950670733,0.002583360615251488,-0.08750028929434521,-0.09046655295359408,-0.0841937895842669,-0.00538544863181967,0.13662701940523525,-0.2436785591071775,-0.06704292641402147,0.1230707604926053,0.06510558736583671,0.1205246061740163,0.18658081649136044,-0.05386068957297435,0.09035576813131731
Thal_VPL_L,0.5532178738715808,0.0321150902502027,0.6097135252397083,0.276844314145013,0.13983835534388236,0.010329411307694367,0.5850999144737693,0.45621115400993417,0.5708013595763869,0.2104436032292813,0.3501405880439425,0.45427409340224517,-0.12194561846921556,0.5481228759126305,0.1660048047080525,0.5820576685889034,0.30344030054188253,0.09990192651012726,0.16505538667366323,0.33970641712430294,-0.0124542718853873,0.03222006633214662,0.29624773012967437,0.14455979290392448,0.5558980887773343,0.3770320253859533,0.5989436009912645,0.1021036480359801,0.1729685479347879,-0.08189770834718725,0.06945195599177564,0.6661497407574893,0.46777988002510196,-0.043361277427474865,0.2643755702025749,0.0580731663161446,0.6308858125237589,0.10700969761435672,0.09741566423266335,0.2996709738657112,0.2791799323144961,0.20686728421832373,0.16812264118012274,0.7206905229098098,0.6619119301856402,0.5842689419900411,0.6317285310711603,-0.014413552170541586,0.7148643265846876,0.2494963249884322,0.46641713719979366,0.38130255351080233,0.5347712851018276,0.10331462923925236,0.05675591061178431,0.13158030811754992,1.0,0.3829794825528038,0.18116517707020044,-0.035485988302369736,-0.05786057176847072,0.6013460702349915,0.527776857942696,0.13919742929697163,-0.021659609892710426,0.3271097194047975,0.4454803070254703,0.6175507090114684,0.5631858840798917,0.012542619559319406,0.482346353129426,0.5749394081623158,0.5326479713704684,0.7237590612134452,0.5988476203607377,0.4748353744058282,0.17155725674577596,0.3167821933578992,0.37732939795085263,0.3082600894006455,0.08551647077141292,0.5313762089516503,0.4097743109834288,0.7430689730868695,0.49386805418857177
Thal_MDl_R,0.3283549855410333,0.025314815150726342,0.3719816065820897,0.05373538113080173,0.020523539311346983,0.2048242185726078,0.33814056190461916,0.09190452473310043,0.12341567477099125,0.5099076058455037,0.6920010007586902,0.10772136072913578,0.11619708733046409,0.3271819581640882,0.20364652022554397,0.22328622778977064,0.15596260303961812,0.16479247171110908,-0.02997855145477108,0.27383332146534795,-0.07236956838247986,0.33156886930958174,0.3123155920664507,0.14308187853552892,0.2463442509086886,-0.026365939005479535,0.6006084192435173,0.10173788743342821,0.3085630795163615,0.18426158850262075,-0.34385111927707845,0.1887963657118903,0.3049147408868584,0.5057360763512658,0.38188724637517985,-0.012623905021575099,0.32104948234629216,0.21285384653247016,-0.21458982756103862,0.46617009728104375,-0.06671081704640992,0.38440579663316177,0.3933248336739088,0.2680692458239648,0.5156903205636952,0.2392541119964579,0.42804209006709676,-0.25565631376639086,0.4520185468732835,0.111215173147887,0.22666176861402387,0.21430835705273665,0.08151007065540761,0.19735143096037486,0.23100483852334727,-0.21487476003658315,0.3829794825528038,1.0,0.18390850699666,0.17690968341434563,0.22828004732094298,0.1951849471219625,0.5009802643855981,0.17163507399120428,0.04905974032774092,0.051151181909295906,0.3088784068020057,0.4677156239764597,0.25322767436244636,0.10870275060720216,0.48926093091204265,0.2897934604572483,0.4700524286041646,0.3056019293920169,0.28329428800215056,0.20964621991632834,0.23419461453054638,0.6517553783377616,0.3308622904990171,-0.042025637533519455,0.007269684797418695,0.3699155093436602,0.1740206048541244,0.21136610394270516,0.06851086119245224
