,Hippocampus_L,Vermis_7,Thal_PuA_L,Cerebellum_Crus2_L,Cingulate_Post_L,SupraMarginal_R,SupraMarginal_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_L,Fusiform_R,Heschl_R,OFCant_R,Vermis_10,Angular_R,Cerebellum_3_R,Temporal_Sup_R,Vermis_6,Cerebellum_9_R,Vermis_8,Pallidum_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,SN_pc_L,Hippocampus_R,Thal_IL_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VA_L,Parietal_Inf_L,Vermis_3,OFCmed_L,Cerebellum_6_R,Insula_L,Vermis_9,Thal_PuM_L,Vermis_4_5,Thal_MDl_R,Parietal_Sup_R,Cuneus_R,Thal_MDm_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_7b_R,Supp_Motor_Area_L,OFClat_L,Postcentral_R,Parietal_Inf_R,Red_N_R,Calcarine_L,Rectus_R,Cingulate_Post_R,Raphe_D,Lingual_R,Temporal_Inf_R,VTA_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_VPL_L,Cingulate_Mid_L,Cerebellum_Crus2_R,OFCpost_R,Raphe_M,Thal_IL_L,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,OFClat_R,Paracentral_Lobule_R,Precuneus_R,LC_L,Thal_VPL_R,Occipital_Inf_R,Thal_AV_R,Frontal_Sup_Medial_L,Olfactory_L,Thal_VL_L,Thal_PuI_R,Insula_R,Thal_LP_R,Paracentral_Lobule_L,Fusiform_L,Putamen_R,ACC_sup_R,Cerebellum_3_L,Thal_MGN_R,Thal_VA_R,Caudate_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Calcarine_R,Lingual_L,Frontal_Inf_Orb_2_R,Precuneus_L,Frontal_Mid_2_R,Rectus_L,Occipital_Inf_L,Precentral_L,ACC_pre_L,OFCant_L,Pallidum_R,Amygdala_L,Rolandic_Oper_R,Heschl_L,Temporal_Mid_R,Occipital_Sup_L,Thal_LP_L,Parietal_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,N_Acc_R,OFCmed_R,Thal_MDl_L,OFCpost_L,Vermis_1_2,Cerebellum_7b_L,Thal_PuL_R,Thal_MDm_L
Frontal_Mid_2_R,0.473373293493037,-0.006963829139625061,0.4297966686721346,-0.0457633013279446,0.5335962450619213,0.5343210197724435,0.09730869187807153,0.4289970398099951,0.700740319655933,0.6932138433500644,0.31331761727091595,0.41878805034945266,0.6816937928525957,0.38871526847388743,0.7112758225232493,0.3168761939477044,0.5497513129326608,0.47659515781913425,0.17789920256720687,0.1338086810737704,-0.04089164918434888,0.4561189801266134,0.1957215619435503,0.06812306388135347,0.307055703899549,0.5717788810469068,0.38976235739992166,0.04679730233797855,0.5872702508014822,0.5331176115849509,0.18586552177395088,0.41877892366996256,0.3258587543039924,0.2802476755748964,0.6527558516582387,0.2164819642363855,0.16886837691999845,0.616953267179218,-0.037289661396762694,0.21439161979317728,0.06942322798769901,0.21195053562519386,0.30053184235407016,0.4933995332320646,0.02850107974059238,0.5663289433962023,0.4021527208471117,0.6938035686322023,0.37592414659765583,0.486422676292085,0.2981941993427469,0.33278431407158104,0.6188237957242875,0.4720989943930479,0.4209675372536011,0.03287699637203264,0.07970294082009452,0.6943225925773744,0.7394399120358109,0.3546660475087918,0.7040592982021592,0.06606686075301714,0.3535713202270275,0.27439358878523,0.2096893406445094,0.69570424620262,0.7363869967690446,0.8817229489456273,0.28380579638062975,0.6158406327520238,0.6620082028402982,0.3813691525357798,0.30399022737084075,0.04468707810268878,0.5306280015863283,0.30847359526788704,0.5746468248739645,0.3167759082805911,0.48305126849364644,0.6038229650814014,0.3321989562456246,0.5353986670530697,0.5314151322241893,0.667518577638847,0.6029688415802817,0.64003813351041,0.44201237609728633,0.6154933944878157,0.5829220443633564,0.12638061994118166,0.36005668911087996,0.9311795021066122,0.2841643550896447,0.20628293562514272,0.41962147188557336,0.5593615075899319,1.0,0.3880018110161889,-0.16453231263291052,0.33615688965381524,0.17972160307520543,0.24188419362367455,0.5359735175150072,0.2022278441407527,0.579916820654605,0.1969507859483299,0.17411256910189735,0.10155874865397413,0.38661884249024747,0.16297891956886368,0.009015042970240868,0.4345589699415425,0.12939861108962106,0.24757002369911554,0.34477954124535604,0.37424816435319497,0.5539002004353678,0.32169764775423454,0.2994006782190215,0.2789356277463794
Rectus_L,0.1940651920194259,0.24042560397848856,0.3393926812513373,-0.06475914459210509,0.2239552816604686,0.27137760309131576,-0.2753677711746624,-0.03955504145260714,0.47510298999206757,0.1700928387373478,-0.08681393208697527,0.5038435935404398,0.2967031084892475,0.3316016777579989,0.2614711419782677,0.1906485438723479,0.10989738299372664,0.49430527640765687,0.09247063863725821,0.24431946221104134,0.09349369017522721,0.4834085394614937,0.4920820823860942,0.44681818851137767,-0.05434162725077632,0.6246908593464976,-0.03721187861443402,0.49449088951508785,0.19309979322894938,0.011581673151718961,-0.17523293375092344,0.08938165764588826,0.8913673004757172,0.26964692152553754,0.09134460024595578,0.2285551434778953,0.038519156175523483,0.3226754608147056,-0.16406095934763412,0.42899747096936064,0.3658787941816068,-0.006891581193274953,-0.31663351807312873,0.14202325169353172,0.38507336123906827,0.20431707371996194,0.41896317907288233,0.14158085462526876,-0.18374729660699138,0.0063029590791075655,-0.12078117848343134,0.8196529926518742,0.22195384199386878,0.00575470165324861,0.1790908191361845,0.41555409974981194,0.3332025468651782,0.2930030919204487,0.4494933940492897,-0.03678723586057459,0.20235408635085636,0.3377904213962169,0.6837040666487306,0.48031817876254357,0.023289857419749434,0.2107547489306462,0.4209500572954989,0.32632253711408826,0.6697030614889271,0.09761973798507587,0.19341379461153402,0.4416439087302143,-0.19422897310303952,0.49599278253017687,0.37236282905757256,-0.0998418684216526,0.4936600363262177,0.1233145604251217,-0.027510018077162614,0.3324920049079221,0.1479802447145265,0.062307538162618824,0.012150256552094977,0.44878939715587496,0.34455610714733154,0.15522188003558005,0.10622729137725116,0.6578047411570669,0.31801384402088256,0.38646989681042326,0.1472241073001949,0.2986552417945118,0.113741896527988,0.04699610485237173,0.5478686858052902,-0.05500411895451008,0.3880018110161889,1.0,-0.3733106817827829,0.0199832606280918,0.3429630584617316,0.38612063297727206,0.6463622519324809,-0.019141814086405702,0.5706224645558553,-0.10806728910433396,0.4353257540321614,0.34740159020239864,-0.07077640733672341,0.39736092400008627,-0.389614937257136,-0.032252654553535126,-0.06355132783658872,0.7935422809822632,0.49923467029238455,0.5338427028441003,-0.09735814921530603,-0.14335460610256834,-0.026213206139054666,0.3608798580874278
Occipital_Inf_L,0.32201805056963273,-0.5389614910827268,0.1084826353889848,-0.04574786757967345,-0.19007761413930854,-0.34694194542155365,0.11112845453386941,0.4402221209741276,-0.08016421517709937,-0.25271837598168123,-0.13481498073791282,-0.48729786943386233,-0.12756286165170394,0.006264998309119742,-0.17592688105566878,-0.47252606723793916,-0.2934530393989066,-0.5831775919210578,-0.33995583675647245,-0.49549361580297013,-0.341753142275226,-0.03581065104488835,-0.5070489398969833,-0.4062531841702353,-0.01907527147111686,-0.3536490421735335,0.1133325843319249,-0.7091258027618821,-0.26151233317730777,0.13804231542605774,-0.11049689031951725,-0.33957098043796013,-0.23559423882424807,-0.49765543547871827,0.11414488608818316,-0.44403099596019796,-0.2366078627016738,-0.34265161136034933,-0.052003098123564934,-0.5336569784894275,-0.6274911955417174,-0.2699711226394822,0.35836225438276637,0.07494778654602435,-0.5611266934036004,-0.32407904925219827,0.23666014922340536,0.031007554631506715,0.27020825683950445,-0.036485854202766003,-0.13053923160229458,-0.5035252500475218,-0.29158990616028047,-0.11189961535756948,-0.4160957902469855,-0.6058727070957471,-0.14883408573878557,-0.02159205748384776,-0.27470039455667317,0.2831473293266342,-0.026304039702979894,-0.4526947969996874,-0.05386049117877457,0.0505418687023478,-0.2838105531145876,-0.14737547399721135,-0.4355556280110229,-0.26520244980176,-0.2883565499689782,-0.03140350289586009,-0.1762142204195498,-0.24063178645908562,0.09816300106297861,-0.7188280481413829,-0.16027936613994348,0.3880781354394301,0.15479630060062236,0.31574436224427865,0.017734172397726625,-0.19770591976403454,-0.21071061390285692,-0.10548370310739576,0.3286248596952594,-0.16738961573690653,-0.08003382250872464,-0.14377959056867334,-0.014699533603444287,-0.23309437007357758,0.16072272109463945,0.3354769923359432,0.2970509329923334,-0.005723216472952272,-0.4366033536349618,-0.3239302140975013,-0.20024698685092643,-0.08917482349890805,-0.16453231263291052,-0.3733106817827829,1.0,-0.2627011836464333,0.2721575491343404,0.2769004079350764,-0.31812855677790874,0.4075195640939645,-0.5685368621523695,0.44012292136158765,-0.6294890815370825,-0.5653117226276299,-0.11407592309741328,-0.5749982602214581,0.4667126431765888,-0.02802346145740251,-0.2333870433842636,-0.35846118341805655,-0.045525472950270464,0.23620824537087332,-0.1277833515513814,0.23431122698026785,0.2609473237257159,-0.04261963864884501
Precentral_L,0.1576589744700804,-0.09198867217229897,-0.07471570312197126,-0.08295761514618498,0.24241522551752084,0.1842936278859774,0.667466379803289,0.12364157608174024,0.3040514734120608,0.7106227680982581,0.9371952238659944,0.17713819187104632,0.4388277388179957,0.04004802869089639,0.38111317849215653,0.31057750546902696,0.4426456772711854,0.13501140451415136,0.16672472741721067,0.08489491697324529,-0.039572099293125364,-0.2278824778487925,0.07111344227866936,-0.07353164608581583,0.42091422535400763,0.18219041715895934,0.4077664945781074,0.06942682119585646,0.28449088189754107,0.29408662790696644,0.8153871747157354,0.4077767893859627,-0.19416023930682752,0.2379532245227131,0.4273050187550211,0.17564532987076578,0.25303948482993793,0.36862316959702135,-0.184937586172999,0.31962036580447334,0.15452869667319294,0.17657520542661365,0.45055754328927033,0.5167128562599171,0.022321394869462764,0.7391516975507714,0.009890327977292997,0.2861249544806085,0.2785068904852713,0.2287879664000115,0.4794810649608398,0.061530526154172586,0.4237727750668104,0.16290673281928275,0.41355473934558146,-0.0008005160691821643,-0.2796404949495799,0.06810848219870051,0.22274930685799546,0.4842362998269596,0.38262540488391183,0.0213707780339274,0.03763144846230279,0.015464618661944974,-0.09802880226006057,0.31830552969540354,0.27417529939768315,0.49742689009905156,-0.006031099925266306,0.6043445495692661,0.7060011862609712,0.07092273130510293,0.4817394620675417,0.11463600022196364,0.10270898336488778,-0.05814781139200711,0.12683423050026696,0.013985371529085891,0.3981686698078458,0.3735788558766238,0.21612025352523828,0.8167585999789524,0.4100673708351401,0.3868380664122645,0.44606492674255194,0.4493791953880686,0.28962914850325394,0.12808616030825876,0.07303168715012888,-0.39592832534684247,-0.013588766290257825,0.404960023634932,0.3594636979485098,0.16503793468934128,-0.07652591459963441,0.738856320541279,0.33615688965381524,0.0199832606280918,-0.2627011836464333,1.0,-0.46459567768712395,-0.37969857327847867,0.13641750419468626,-0.29675382032953274,0.16418973670093162,-0.30876467237829847,0.058850752365761795,0.12014439800486532,0.5822475332304484,0.23233000087178687,-0.06807331194706631,0.5540867154052498,0.14700122382490813,-0.07109876056744671,-0.2979570097957479,-0.22235523744350794,0.2890380037757543,0.1520850931040961,-0.03306227343928196,-0.28419224470230126
ACC_pre_L,0.40768079682179786,-0.09102979214027507,0.3012773281282884,-0.07228633318294382,0.06536720469654957,-0.34109189922351824,-0.29656626218901705,0.3921686378264525,0.2634876747933172,-0.4135800851641034,-0.41763783897293316,0.16689682027463784,-0.013071315855495489,0.49781378414511274,0.08230317618102793,-0.3792814305551921,-0.2871741890996237,-0.10276330001865513,-0.16504561527428446,-0.1099318654338177,-0.10890942761293879,0.4289002884493531,0.2084808777349647,0.24376422125220754,-0.09567442895162982,0.3667784736325845,-0.2147468856102181,-0.17632568369164645,0.14311327014014327,-0.07679934196309025,-0.4268077326439084,-0.244716772260953,0.5285810781106699,-0.08771044424990858,0.034485708721567726,-0.20017034384149954,-0.4053525856541775,0.11240555052106607,-0.04312811527718938,-0.34175019132132817,-0.3035972296232776,-0.36337648853953436,0.0010259731208817618,-0.14552687054802688,-0.14269890972131571,-0.49205872640918685,0.33700329199682627,-0.14158914462313973,-0.26526518630931817,-0.05141013805217065,-0.20087720248117227,0.09834743172247315,-0.0061789196772855555,0.1138706448950147,-0.19651327131301255,0.005421053378154874,0.4472251426598069,0.4604722532658065,0.22846973780459556,0.005441035762572114,0.1471337553081385,-0.07570824624665581,0.6487620113421934,0.17830241100650376,-0.01600092690263883,0.22684391286886538,0.030826319618373878,-0.011591180682179333,0.5285560597889312,-0.2879885391654176,-0.23768570103572137,0.19217929287515328,-0.3339922513907105,-0.2160539768387325,0.05777097883893347,0.5915135211161661,0.44786978053369225,0.4481857903350697,-0.08479424167562946,0.06349628235778937,-0.16108037290167737,-0.4263501143422665,0.16872277133614957,-0.07796743111290115,0.04841440611932566,0.011744580766240754,0.09572823904637585,0.11251948174898192,0.39879835421577936,0.8493335252045884,0.43947340835900395,0.20524043305605744,-0.25660644908326685,-0.09158611730024764,0.6565340861567444,-0.34229308532120817,0.17972160307520543,0.3429630584617316,0.2721575491343404,-0.46459567768712395,1.0,0.8694203193503546,0.28247974758267047,0.7304126923866163,-0.07581740232195523,0.5012848338158878,-0.08690646032726393,-0.21678520362613582,-0.4644995576462376,-0.25802797633643926,0.26014219034781244,-0.04224851950137638,-0.5083589263214147,0.5278817697844388,0.5874230729547458,0.7435899972046718,-0.03390601735157229,0.013088853992062286,0.2591081656108967,0.4605264700882712
OFCant_L,0.42478530601772346,-0.2744575839689684,0.312420636562793,-0.18429456937488561,-0.02321295734081003,-0.28259171231747393,-0.22889030381967343,0.423743347618118,0.29750140246468815,-0.27374350733362607,-0.322911041144693,0.030417710802984693,0.07232610531251438,0.5465787276172358,0.1359882886456222,-0.3835589425203624,-0.282556725438653,-0.13758126548389613,-0.33559891046678697,-0.27225820632438075,-0.3513177048885508,0.4749520572057861,0.09782623060811188,0.09682152594949461,-0.1285531147607671,0.3048003301871018,0.0002453592741681839,-0.27505194359825125,0.07328539104671357,0.0653345505216273,-0.3565699506500473,-0.33975566101047716,0.5172618386314796,-0.25888285576653924,0.1422384802995922,-0.33364947858379285,-0.41128347219904726,0.03906262706107936,-0.20046716286950217,-0.2687038134503981,-0.3553939262748468,-0.343872517081057,0.04816554780607606,-0.02109005119478995,-0.28466965127301774,-0.39132641362382325,0.5257634114779659,0.004277639234201957,-0.07937446920835332,-0.14963749358175074,-0.26355299332664867,0.19888053100713293,-0.04423242475130502,0.08631938070423524,-0.2879104934791277,-0.1503761809332276,0.27491198571670106,0.4342598354439193,0.2504181580287955,0.15535474913330993,0.18716036296272934,-0.24010055063918243,0.6306780864193138,0.2017036854777282,-0.03847688800292064,0.19531855947747567,0.029815406045842856,0.016387359628983775,0.5456254963151688,-0.11792958356017293,-0.08425621958310692,0.15673412809575943,-0.22814805523710605,-0.290877310149699,0.21652141076257778,0.5126942118515525,0.5708697228041775,0.5456933658610947,0.004590948016742297,0.0271276534191855,-0.17204289042076634,-0.2702504411609521,0.27168327571531103,0.0749525468190057,0.11917794397902308,-0.0009748544400765701,0.1704669058151001,0.25703066914492484,0.515089772987365,0.8369749213492413,0.587496117092611,0.24816874914790868,-0.35683867747348996,-0.27003762754403277,0.6121287670326362,-0.23547975377079783,0.24188419362367455,0.38612063297727206,0.2769004079350764,-0.37969857327847867,0.8694203193503546,1.0,0.25957330433319986,0.6055037539228868,-0.0738759270654704,0.5386619508133342,-0.21312043972865272,-0.2643659007693323,-0.3032795215917846,-0.2969182166970486,0.11432272580959221,-0.059818888667600136,-0.5425837089978257,0.45427601843579823,0.5490815340514644,0.8746137215255916,-0.02977606321335875,0.14455829277972737,0.3325542617862154,0.39611096799062695
Pallidum_R,0.48269778902009475,0.19198628721201424,0.4222975810090142,-0.2515991628647117,0.6178526453475497,0.1307254108169574,-0.1387905373010292,0.3116151642836127,0.695474495243747,0.34453030972832727,0.0009190890221596928,0.4472515055497913,0.43408727095711086,0.49280893193683306,0.4135681262986476,0.023493577100018943,0.11537879632492178,0.38181566436230885,-0.011672284348635964,0.21777303846466503,0.11425649680104669,0.6346583351474836,0.27742390367896946,0.3330747967881942,0.15567124703218882,0.757170619504252,0.04943643626694935,0.2800468036919515,0.3086398607965169,0.2999742627421387,-0.16625769371592877,0.07827518392018172,0.5618621368421459,0.20729743902553618,0.41986709134594086,0.13133783953552522,-0.1347124188251176,0.5690519383225795,-0.039245486286738955,0.10274452012136703,0.11095871951473131,0.053003635092510305,0.05867017224792401,0.43773739952573065,0.19090743038163124,0.31673461984347817,0.4189125384351105,0.11433017751289784,-0.30478945716768757,0.40558172016693766,-0.18996742602299196,0.5584907618092347,0.5772423859748371,0.2835676887751569,0.10219623416681022,0.28007398547685985,0.3944279327622713,0.35501175104286153,0.5035605317864716,0.13226672357882707,0.595634892238306,0.07441020380101815,0.6399957602078696,0.5166023286094427,0.029931090553607837,0.3970058356783051,0.4731456508422224,0.5879137316089703,0.5938107453560332,0.09024443051141383,0.1965264304384872,0.45928337767147026,-0.015455469289768249,0.2838409296277341,0.49988079718709255,0.22177725596699,0.48629381725206905,0.420187663552092,0.0728161424923473,0.5585690979266282,0.3511493548130301,0.041635562316970645,0.2414418303009943,0.6491239459272803,0.6053272117942293,0.26126490208035663,0.39082494898562586,0.6770403188700381,0.5392203800507857,0.3639743098547027,0.39715987988061996,0.46885640801040934,0.0662761097977397,0.16309508761200278,0.52908684304423,-0.026431801009652894,0.5359735175150072,0.6463622519324809,-0.31812855677790874,0.13641750419468626,0.28247974758267047,0.25957330433319986,1.0,0.11716647577160837,0.5923378014872298,0.2429870038288212,0.24771673023211507,0.07980079624712313,-0.07155813284532872,0.116345287259015,-0.14754641022325485,0.44323888504189923,-0.08658907624084965,0.602160608173332,0.6039006561795375,0.46743864137291513,0.13447160098139824,0.010640424799533433,0.3015016145127192,0.4093588014469204
Amygdala_L,0.5427368340087605,0.01617833626204926,0.27223638772179676,0.06481589271176855,0.22714054964586058,-0.3260008745867723,0.056086283248590635,0.6632918394440529,0.22526491889700795,-0.24746462301412392,-0.22633008536713434,0.16360837463138816,0.04736217702995762,0.3819754486185163,0.16900843358478895,-0.29458932497073026,-0.1379834579005576,-0.23664914311983343,-0.024352425497121993,0.013468001110474016,0.08395094859230413,0.24855242480360995,-0.016959932520710114,0.054623301823612844,0.27294674115019046,0.24385742707381283,-0.012578610295494522,-0.3754608181512369,0.1868000281380385,0.09831548929470313,-0.1644030044730376,-0.06759365813835323,0.16121164663885124,0.030126048289884213,0.22494953310234958,-0.013803760668886647,-0.19002500856545895,0.20083335046623238,0.18279500253010744,-0.5054461773134975,-0.38456696795286166,-0.09361643031663264,0.3846007223237266,-0.0025244352892650496,-0.1848218849267088,-0.41076125108585565,0.20212311534894545,-0.09518060042268084,-0.10416854798710862,0.24142720944513038,0.054224068958750246,-0.19638686150282417,0.1460531755590888,0.38504160680182853,-0.031248846247543836,-0.12306339989214654,0.4077794204674805,0.3540523074634787,0.10244179913476281,0.07842575301170523,0.32964213532100517,-0.13535861752369485,0.406880402503396,0.07019912440590709,0.08565193289236522,0.3332897469666485,-0.07308716293000604,0.10209853633018441,0.09246543894220197,-0.21339067577539356,-0.0958393017694892,0.1208113722366966,0.06016027450869939,-0.40741086728049763,0.0128167957613457,0.8187217315858409,0.3156046712643915,0.43517434502538666,0.10264581815732331,0.24636311948406947,0.0048683454823101645,-0.3007748428230287,0.25443982673303633,-0.03183430963877535,0.04402873714637468,0.14888546621604273,0.10725257325045394,-0.08597205429659173,0.43533636346155674,0.5773666197050349,0.4136866755066783,0.2971950140924123,-0.07475829376537962,0.2792199283273875,0.3807877920234213,-0.1169595212112398,0.2022278441407527,-0.019141814086405702,0.4075195640939645,-0.29675382032953274,0.7304126923866163,0.6055037539228868,0.11716647577160837,1.0,-0.25168637354707896,0.6742208343779792,-0.21844101706344518,-0.3312685718491033,-0.34598756685885074,-0.4857155203638535,0.6949128390457578,0.29237265797639544,-0.385792520813444,0.21480483146734194,0.4906626851423013,0.4512807746401594,0.14163586843599132,0.19052321127617308,0.2511241106245423,0.4996674269116199
Rolandic_Oper_R,-0.008308998246951242,0.461712355486252,0.38125345520642573,0.1848133897994622,0.5688114968396895,0.6714752222467022,-0.2517478113087514,-0.2063183623056039,0.4862601300810582,0.47197345631847115,0.05105370904242956,0.577150879803366,0.4069238487159955,0.12325972499651322,0.48455387817027257,0.5271230135849754,0.5800967398499334,0.8556492226889423,0.3483928608094991,0.5511559229956001,0.30259326130316644,0.4681201764972956,0.5802439899369021,0.44126845761015987,0.057481573445854396,0.6374576001592857,0.04559882360731507,0.5869775724069405,0.4483931054022629,0.20356657955108237,-0.05029111380138294,0.4624674234668788,0.48264234028810515,0.5333975155714906,0.3013596312008298,0.5357385394009897,0.3544684223323822,0.5209470029860307,0.18390997592503514,0.4516581706435179,0.532753624627721,0.3876295041168167,-0.28080568531712724,0.21314975952547202,0.5887913882030101,0.5390664573712907,0.12252429400909207,0.32031685670639126,-0.0961965292244666,0.33679528457050545,0.12670423952710116,0.6060763181957755,0.5404840108173847,0.3231849886567859,0.4738099551052861,0.5877066095314009,0.20480251304891975,0.41370913463764414,0.6661273051718128,-0.03216883691981739,0.3533798231618242,0.4954007936791054,0.2182300397343657,0.2358514281236573,0.4458534686001619,0.4285155600485115,0.8013252552486301,0.6391915240017138,0.44964885533166643,0.2166082537183653,0.3236952788531635,0.5485612076587048,0.003261262873384943,0.5866079982189877,0.4996139246321045,-0.2899907331895423,0.26338498847211295,-0.06162307327711732,0.21890819758766486,0.5363126193115509,0.3878105999501193,0.199804156040249,-0.06475956431516966,0.520738824437819,0.3942237829368912,0.3993459337045506,0.20243813715406456,0.6208203524316496,0.2616249824241063,-0.14942200061255853,-0.06841448449933961,0.3925696593912856,0.4513789085931172,0.29728641428986136,0.4369856219163146,0.18969017637365188,0.579916820654605,0.5706224645558553,-0.5685368621523695,0.16418973670093162,-0.07581740232195523,-0.0738759270654704,0.5923378014872298,-0.25168637354707896,1.0,-0.21517909365963103,0.6861806881102426,0.4325199657302929,0.29760059945083867,0.5426897792570489,-0.45276709260029774,0.10060476265833312,0.4114192688641706,0.459865120326442,0.30772950300879576,0.10051781470971803,0.37977084245183035,-0.10836451512262389,0.022246389042068816,0.27548037355343874
Heschl_L,0.6392246643675622,-0.26949553200230475,0.35507498484950367,-0.28938984956714614,0.3437869033011359,-0.43079118368368047,-0.022215997144333647,0.7968257649682089,0.36672218718221367,-0.022632478463440218,-0.2922637148393215,-0.1905960860143445,0.20122787853712412,0.5129603467565386,0.19159609768858685,-0.5712359764357345,-0.21307481462775127,-0.416585983577887,-0.34489945287281193,-0.3197420349404109,-0.23342002342222853,0.4524108176735123,-0.42553308322537653,-0.35662833665149096,0.1479121565862391,0.09797812164350532,0.17024031047735835,-0.5498104479603099,0.0305046808337952,0.3713637714192985,-0.3479284406372944,-0.3256092940261037,-0.03008892016096494,-0.37541206417423467,0.4559079261531702,-0.3426088148959031,-0.460567048161034,0.09611802643707601,-0.06968596270770633,-0.5685929544362491,-0.6426251753902948,-0.2004014338190371,0.4716621894953904,0.2571018112269135,-0.49679953884272804,-0.25670824245618223,0.41730096698225966,0.043909178661619475,-0.048725480747588354,0.29137055050512983,-0.33781725895899317,-0.1887921911079016,0.1592638776962022,0.28728786256516187,-0.38816728225381847,-0.4856074784094122,0.1403177530593071,0.11191118183790587,0.03892094512384159,0.312144580257101,0.5104805195589955,-0.536885972885169,0.21733255723736408,0.2184540743439095,-0.0754847390952484,0.21567692755594617,-0.17681143024917917,0.15491395477582096,-0.03004130782953247,-0.08152727311251844,-0.14492904163865378,0.011172489393420446,0.15606041812859284,-0.5575678793487003,0.27958384655349805,0.7357187235378717,0.3641558156072352,0.7461851256031756,0.08189284635697774,0.24861035749826474,0.11088655986752001,-0.25020390686125493,0.3411401061875038,0.24194864865370477,0.27268408960162904,0.010611576430749416,0.2796356215793745,0.14669002807047216,0.5833147405731945,0.572908604053895,0.7308551486566621,0.2709563510655266,-0.45461782763621017,-0.06856510936392633,0.18029556782167291,-0.24715364645005344,0.1969507859483299,-0.10806728910433396,0.44012292136158765,-0.30876467237829847,0.5012848338158878,0.5386619508133342,0.2429870038288212,0.6742208343779792,-0.21517909365963103,1.0,-0.5630310422568803,-0.5753697830973888,-0.21455413868052217,-0.6132618457701722,0.4716847961179878,0.40923091577946236,-0.4407782150177984,-0.018609852594178525,0.5066477842894441,0.5410451529576518,0.11728546798058558,0.33635879692072823,0.5424119382621292,0.3054884971029306
Temporal_Mid_R,-0.4241187499630577,0.8038408759125452,0.044522539263051844,0.5197886330342454,0.22703115125968304,0.6156436482335342,-0.20670269071095887,-0.5976347790608492,0.013444910188873086,0.022975922680511893,-0.015197611918975682,0.776829724986314,-0.020809976097396515,-0.19016024742598825,0.17911232081681447,0.7773437539425573,0.4784739678895221,0.8866314716262987,0.6059160146485204,0.8325488277475547,0.6676756945163151,0.056483385378423914,0.8738504091397231,0.7761478496230974,0.01203616425611682,0.4983746622585809,-0.3168538257372654,0.8198690908626888,0.3797767861207897,-0.24756007261478988,0.05606590144755718,0.5906410329565139,0.44680290391399086,0.8494792122504797,-0.24422381549567374,0.799095695475722,0.5778293024689116,0.38238550037463986,0.4442200394032642,0.500760703957712,0.855273116573935,0.5074065743818486,-0.5439103774719622,-0.2505516686836009,0.9195923133858603,0.19153099737475407,-0.34718635295216516,-0.06588071333116238,-0.27076695064611467,0.09253095332331725,0.4045099283736249,0.4883502135614617,0.29432439909299957,0.23062525969006603,0.6905357906860798,0.9521162832098405,0.3420700012840353,0.27113663429240353,0.3749992211246851,-0.5104410544097184,-0.11972511262274162,0.8661665909682638,0.1370246209061849,-0.0828030775742205,0.5784019772163661,0.2512890951225216,0.6117271432523932,0.2389146561242396,0.3455034508388662,-0.13117524474252235,0.15572770259251942,0.5097154297549032,-0.17450725744171963,0.814441185118693,0.00523782740536973,-0.39561160524329586,-0.15283322601973273,-0.5906034271797962,0.07306598738831076,0.22439224664678997,0.20627102433435315,-0.039125952721482754,-0.47205318133373675,-0.04282813046954753,-0.11921146746960117,0.27982767043728274,-0.11628506059611604,0.1277701421415106,-0.20703992036691457,-0.3278785336317249,-0.5707885829691958,-0.008151207934028563,0.7704123125280224,0.600417927560814,0.31789049957194987,0.12768738711253727,0.17411256910189735,0.4353257540321614,-0.6294890815370825,0.058850752365761795,-0.08690646032726393,-0.21312043972865272,0.24771673023211507,-0.21844101706344518,0.6861806881102426,-0.5630310422568803,1.0,0.666994940243833,-0.005262901261755113,0.6742380682620996,-0.3239109610328165,-0.1818052615533264,0.4587198004867781,0.4925790265655395,0.05838921705767507,-0.24682922305025573,0.16395183916156558,-0.41879157602604816,-0.4561711807724057,0.3270902758830417
