,Frontal_Inf_Tri_L,Thal_PuL_R,Cerebellum_3_L,Cingulate_Mid_L,OFCant_L,Cerebellum_4_5_R,Vermis_1_2,Cerebellum_7b_R,ACC_sup_L,VTA_R,Vermis_3,Paracentral_Lobule_L,Cerebellum_9_R,Thal_VA_R,Cerebellum_Crus1_R,ParaHippocampal_L,Thal_MGN_L,OFCmed_L,Frontal_Med_Orb_R,Vermis_4_5,Occipital_Sup_R,Cerebellum_8_L,Vermis_9,Thal_IL_R,ParaHippocampal_R,Insula_R,Temporal_Pole_Mid_L,Amygdala_L,Thal_PuA_R,Occipital_Inf_R,Angular_L,Frontal_Sup_2_L,Thal_VA_L,Thal_LP_R,Thal_PuI_L,Frontal_Sup_Medial_L,Rectus_L,Thal_AV_R,Hippocampus_R,Angular_R,Cerebellum_10_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_PuM_L,Frontal_Sup_2_R,LC_L,SN_pr_L,ACC_sup_R,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,SupraMarginal_R,Thal_VPL_R,Parietal_Inf_R,OFClat_R,Vermis_6,ACC_pre_L,Cerebellum_3_R,Temporal_Mid_L,Red_N_L,Hippocampus_L,Cerebellum_7b_L,Caudate_L,Vermis_8,Thal_IL_L,Raphe_M,Cerebellum_9_L,Postcentral_R,Temporal_Sup_R,Cingulate_Post_R,SN_pr_R,Thal_VPL_L,Thal_PuI_R,Heschl_L,Olfactory_L,SN_pc_L
Cerebellum_9_L,-0.13662503238540652,-0.42572130030428385,0.24773002023149335,0.0519555660956519,-0.2284950402651576,0.2575206548079096,0.39836442971346453,0.7642512877793148,-0.19699883062422538,0.31620991824067046,0.5214926840724907,-0.16779278995405603,0.9338236903009957,-0.07898056797959421,0.7315251817319718,-0.3802065590718626,0.001961678610696629,0.17853545095521212,0.30956615141756744,0.30096881165844225,0.5080979265177624,0.7743220666058092,0.8801063932534691,-0.1834422269520935,-0.07605814447778313,0.42073765754498893,0.2525719082436327,0.21999087334466386,-0.17709574749260018,0.4648771957761429,0.18879644176953822,-0.09956968276953695,-0.02616033316389558,0.3815382453013603,0.12833604198477666,0.012046423249062055,0.07001197849745577,0.05530799454345758,0.2663119597657862,0.5520196062747366,-0.25274947139225123,-0.21682361271294395,0.11703961453454077,0.5523834249068932,0.027618126314018082,0.4173091520610177,0.14068528249496834,-0.1393649491167941,0.13236025631943177,0.6784179425393543,0.3398810532257076,0.17283285133984383,-0.2754610565411817,-0.10391779359429772,0.6057762002804898,-0.0445358895508527,0.47864458775394525,-0.03940450594503594,-0.016082066444923725,-0.18349329585852459,-0.06052071810670945,-0.004010425763652845,0.7788164934748368,0.661560142247567,-0.3024532184566652,1.0,-0.20809639888685907,0.5212100704789963,0.3151005059367727,0.2710270184955072,-0.310111273865539,0.04367971714019336,-0.08870475520508878,-0.14503183665014682,0.4088203862988084
Postcentral_R,0.2320951518881951,0.2523313312236905,0.5157318068316641,0.42452190036463566,0.004277639234201957,0.42617078935315283,0.2647266613181402,-0.16006018741932082,0.6152659185132392,-0.293144426929646,0.41674262963787423,0.7240420539396248,-0.23356054294390743,0.4637536250505969,-0.27641196451144656,0.2873563771168566,-0.09542065132669199,0.0561720504140841,-0.2847017068187893,0.30160138130434855,0.08528150695055713,-0.24548524298103988,-0.03026167727309211,0.4097513623424588,0.5174655933860365,0.2474348741942813,-0.07754120153840902,-0.09518060042268084,0.42220269543737887,-0.11133828096864667,0.3088553324406653,0.4787794496644516,0.3378613658891117,0.06601147474170527,0.3621223427449255,-0.015332189777077034,0.14158085462526876,0.3035323689281528,0.11760094795584054,0.2898849749280978,0.6038747840968957,0.4231878050146594,0.6938035686322023,0.2255049290930853,0.7137416998066273,0.09991694815327933,0.144640363733601,0.43203962970451226,0.2968831452438281,-0.05043173710482856,0.606620546680166,0.3298413753537042,0.8056519557213591,-0.08055877442822422,0.20026588951553537,-0.14158914462313973,0.517793303190445,-0.0102925133537147,0.23128114728106014,0.23799225150638642,0.17925756533829867,0.25121533080134834,-0.19689647202147645,-0.008040628182689264,0.2919261583793176,-0.20809639888685907,1.0,0.28357677721843033,0.2994066353471041,0.18629172950120765,0.24494348628610674,0.5761131476672663,0.043909178661619475,0.3260506665731656,0.04574127523971025
Temporal_Sup_R,-0.4324850703382571,-0.2341722190830284,0.47182695072942127,0.12989718776350148,-0.13758126548389613,0.5280054152908679,0.31695208045004214,0.7676003452993583,0.24971914075451881,0.24566453517663198,0.6441808211169141,0.1800798711333347,0.6842267478309413,0.3926096944912643,0.7401055362365491,-0.34631790676859087,-0.010715780252599734,0.46329422891435124,0.30748061384017994,0.522196200393294,0.7771026639364507,0.10026584608165783,0.7166178326068255,-0.13149324730765355,0.2802561777930874,0.3761975668716098,-0.4007546681395171,-0.23664914311983343,-0.032789521019125585,0.7030545692986271,0.2006112168475963,-0.09214900096915446,-0.005134577741120784,0.24706472938988538,0.1821267465275585,-0.3651163920809676,0.49430527640765687,0.23141748048047348,0.5956918956526475,0.7871288679775686,0.2118997488402158,0.05026177090059828,0.47659515781913425,0.5632022957737366,0.2824832875997997,0.5223593190008579,-0.07264234777179482,0.09393871850716183,0.40850537642415563,0.7031785025394526,0.779324998668892,-0.05547542026618094,-0.024373572895950265,0.37385656292988456,0.5719358358121316,-0.10276330001865513,0.6276470703472711,-0.5927523939261893,-0.22506283639833644,-0.22988266130575516,-0.242110202115997,0.007979642987049134,0.4541455760746357,0.5552918686549039,0.09032149832403179,0.5212100704789963,0.28357677721843033,1.0,0.48682796537023126,0.29688283793912534,-0.3025617862035252,0.3063583208997844,-0.416585983577887,0.04221770593929612,-0.00544629231384475
Cingulate_Post_R,0.29755474505563917,0.22639522183825267,0.5738524068669567,0.6931739117868922,-0.04423242475130502,0.5878519508131448,0.38562023857996275,0.2212186885829042,0.2973657861066558,0.20078320984605516,0.49001513969771165,0.3121134795254654,0.3449464649893294,0.4049146313341306,0.16891232022865926,0.27668842506374436,0.09572168398893625,0.14275586944768504,0.0046292174586548725,0.7724758244440229,0.1895972852098474,0.21340667808037916,0.35371329360755616,0.19561648467381149,0.6326447229631248,0.6510093609820606,0.019454730159898577,0.1460531755590888,0.5148588684669967,0.1784723344533064,0.20774646439631037,0.47678107154034005,0.38008685315040147,0.4320937741318099,0.198733782622359,0.28051709800555324,0.22195384199386878,0.3440067008682109,0.6337664004706047,0.3403446318940391,0.4356460483386242,0.6305656166454954,0.6188237957242875,0.12766069203957064,0.587619179404531,0.3572732730520057,0.19871814560438786,0.4947973445836774,0.45419948903418605,0.15760636729470484,0.31452337231771504,0.2560977500743978,-0.022225309580540354,0.23060645845535818,0.28618337106198166,-0.0061789196772855555,0.4820536841097601,0.10399787501316647,0.20204147209190387,0.39457342503289916,0.13236417514616408,0.39890184002770923,0.2111970210379055,0.20827222979580887,0.25713503226306167,0.3151005059367727,0.2994066353471041,0.48682796537023126,1.0,0.3316484354019486,0.18817401438776044,0.4924605145750464,0.1592638776962022,0.23478644915205846,0.38204933414154
SN_pr_R,0.21648854122872613,0.2646297532050849,0.22590069916250988,0.4063774945265384,0.15834942078935896,0.34038584571398245,0.3864036303383067,0.20704927368592635,0.2238005853806496,0.17023167449598064,0.1370800876034488,-0.04639970510437905,0.2324166196973892,0.3326452920361641,0.17009053598557977,0.09363466592821805,0.3482450755708516,0.19042411355668695,0.12228317179851246,0.3499580946509867,0.11975712993946003,0.18084337381533808,0.16252017019021686,-0.04205191513517574,0.48190385172478856,0.4692215372101454,-0.044479564344918406,0.2034687932320783,0.1574810466935842,0.09803451766319228,-0.1428476132238603,0.28455743867391214,0.15315556336537872,0.2559649214262293,-0.07617658032688425,0.21383977402930315,0.1994116608835798,0.29585681508994277,0.42853163309659476,0.04695969416872563,0.20395181195558026,0.19004210631619214,0.419730211986656,-0.017637183649162617,0.35931658093890934,0.4042280936554274,0.1626604762772716,0.38239256821746576,0.38325150485754417,0.18056681596684457,0.20156186263486825,0.10449776556267787,-0.09955908505824959,0.26202394987306077,0.11212985106337967,0.19754670635135607,0.2934490046814181,-0.08646125828412617,0.2723082305968194,0.2074880877156701,-0.04631589141804475,0.35031069390854747,0.22813643478997012,0.32909018286020886,0.17529995062771922,0.2710270184955072,0.18629172950120765,0.29688283793912534,0.3316484354019486,1.0,0.06516033930257044,0.1106902314805843,0.24853752173930513,0.4508822615639527,0.26619646208988157
Thal_VPL_L,0.5806024109971749,0.42863197638223044,0.14398050396433465,0.5092453410754885,0.15535474913330993,-0.04390004215194799,0.4106316560970853,-0.5142505593222452,0.5509655677984411,-0.33392789623809793,-0.16628767309703607,0.4662434603610048,-0.3584110932436353,0.31223492638654127,-0.5791283705265958,0.5742421813042303,0.05821715669627923,-0.1614814442670651,-0.4987327501087717,-0.0046418855236110244,-0.4880307703876375,-0.27081931175446367,-0.2965135206024457,0.5318172114537791,0.37193254397360986,0.31157259874570853,0.08211151100591976,0.07842575301170523,0.5467116075253653,-0.4714587610089404,0.2414147411207619,0.6440785654139211,0.5933173409666611,0.1549434551741455,0.4921889722813621,0.32163461385779973,-0.03678723586057459,0.35711304596380616,0.011072521442339545,-0.3233803133675488,0.6004212783781961,0.5427112710314298,0.3546660475087918,-0.10984733588240747,0.45575902451703143,0.01074740896271874,0.3572755458311758,0.5974487807612823,0.22558827694525407,-0.49693289389772405,-0.17080689327491844,0.5068463403389549,0.2912503040168157,-0.003370941888738078,-0.3501457068540482,0.005441035762572114,0.16454432073521144,0.557179510848052,0.4235890578784087,0.5596924000289083,0.5756077925076596,0.5891716008427198,-0.5446120018478808,-0.1866411806627147,0.08271605298525952,-0.310111273865539,0.24494348628610674,-0.3025617862035252,0.18817401438776044,0.06516033930257044,1.0,0.23811850671914583,0.312144580257101,0.4771443513790645,0.22434106912618687
Thal_PuI_R,0.2007807219611796,0.15018258758117353,0.5717810925783126,0.41878054437576007,0.004590948016742297,0.5150913526841361,0.35553233367612747,-0.025430998710944924,0.33738822900495524,-0.17020983388836516,0.5573592008184867,0.5373462362860587,0.00031732323728080286,0.12504150268538128,-0.12457231771991667,0.18032998972283792,-0.18247434613215072,-0.044594574035010257,-0.16889580288954847,0.46868138685687294,0.06723443546593037,-0.03291540638940077,0.15467591511958187,0.26524257536545565,0.44732252897503155,0.34012145972352575,0.09312187346278868,0.10264581815732331,0.4045952351727742,-0.08693977699737651,0.3696476418774795,0.435185259343284,0.23292452323473017,0.07001859586673256,0.452196101916444,0.17797877270999285,-0.027510018077162614,0.0760992670039155,0.2911583391219141,0.3460531666522379,0.4409028245730807,0.3698892425922241,0.48305126849364644,0.3206975433530642,0.5107897424490222,0.1198809089795317,0.15454203464190408,0.28136821214877,0.2976974895191651,0.029163006834283908,0.3325370592824586,0.37946565599208465,0.4991880635973959,-0.0027779048117081723,0.328213171275548,-0.08479424167562946,0.5708092877798702,0.06011169204725744,0.1916071735111831,0.2261059615787553,0.16645827441122316,0.16618499274907977,-0.008057126703468948,0.1660935220207912,0.11255115542137614,0.04367971714019336,0.5761131476672663,0.3063583208997844,0.4924605145750464,0.1106902314805843,0.23811850671914583,1.0,0.08189284635697774,0.1861355490452796,0.20310126735737405
Heschl_L,0.7968257649682089,0.5424119382621292,0.010611576430749416,0.5104805195589955,0.5386619508133342,0.0305046808337952,0.11728546798058558,-0.49679953884272804,-0.14869008255481342,0.1403177530593071,-0.3256092940261037,-0.25020390686125493,-0.3197420349404109,0.14669002807047216,-0.5249616053480167,0.6031911310069248,0.5468381890510774,-0.03008892016096494,-0.037018884117510364,0.09611802643707601,-0.6456759231620116,0.1900844277287474,-0.3426088148959031,0.17024031047735835,0.36672218718221367,0.24861035749826474,0.4716847961179878,0.6742208343779792,0.2571018112269135,-0.5575678793487003,-0.31724159409733504,0.5135912219034415,0.3713637714192985,0.11088655986752001,-0.3312579237981411,0.7357187235378717,-0.10806728910433396,0.27958384655349805,0.09797812164350532,-0.5712359764357345,0.09091674631022822,0.32285527837838107,0.1969507859483299,-0.460567048161034,0.2709563510655266,0.011172489393420446,0.12851304771732594,0.27268408960162904,0.11191118183790587,-0.536885972885169,-0.43079118368368047,0.15606041812859284,-0.048725480747588354,-0.03004130782953247,-0.34489945287281193,0.5012848338158878,-0.21307481462775127,0.622404051218254,0.1694660535452851,0.6392246643675622,0.33635879692072823,0.5833147405731945,-0.23342002342222853,-0.0754847390952484,0.2184540743439095,-0.08870475520508878,0.043909178661619475,-0.416585983577887,0.1592638776962022,0.24853752173930513,0.312144580257101,0.08189284635697774,1.0,0.3641558156072352,0.1479121565862391
Olfactory_L,0.5365731013346334,0.42189505097244123,0.27251112179759246,0.5316423623066558,0.5708697228041775,0.21061018473217466,0.2630415751238954,-0.19025386670263555,0.36837732421463815,0.07485180440294668,-0.15197662299905326,0.22932909759874573,-0.1374416630356587,0.5193698024748656,-0.25850279576054375,0.6226297773854602,0.4819881628538197,0.45278169474764346,0.08035613297001003,0.28417644012367327,-0.21191703514052188,-0.23150966930244568,-0.14747862017841318,0.3238067179797962,0.6222629495162815,0.44734712223101253,-0.016207333423634153,0.3156046712643915,0.42399264751179877,-0.2256539163490344,-0.04333225354665281,0.6133267271260857,0.3923088164212289,0.11141032093804872,-0.006889843695416034,0.3406322784851683,0.4936600363262177,0.4514974298266,0.4763194623606746,-0.1975931164695756,0.4354700541955332,0.45376136735681927,0.5746468248739645,-0.23481537538336092,0.5974408430439802,0.3107566895717009,0.20986096317192218,0.5675429555918461,0.5274465410022982,-0.18193673227373966,0.03181334924483784,0.06782161402206342,0.11750679277741725,0.48798706400237635,-0.2952449952997451,0.44786978053369225,0.047501144988061295,0.2567725456769908,0.314308768105735,0.6293318302391412,0.31513334352507627,0.6470069927153571,-0.3207581831630087,-0.014892609889900288,0.4195786452413843,-0.14503183665014682,0.3260506665731656,0.04221770593929612,0.23478644915205846,0.4508822615639527,0.4771443513790645,0.1861355490452796,0.3641558156072352,1.0,0.1718442576628821
SN_pc_L,0.3867309239707592,-0.1418344634789676,0.29559399999467134,0.39321124532774193,-0.1285531147607671,0.19201155471687692,0.3264423363295543,0.09591275006236052,0.03146576902351067,0.05056205196306731,0.33821295751359065,0.2875494036921654,0.34059545630837174,0.06583928377839189,0.01681716443847042,0.2772517094672548,-0.08897330078092112,-0.07127441562481086,-0.06123952590026239,0.3586531607408429,-0.015452223328373923,0.4241687416458984,0.33378256547095453,0.23706448596225452,0.19780872166570862,0.4984452511856861,0.3688246069598885,0.27294674115019046,0.373248886889864,-0.06730831846629676,0.40837491819678856,0.34894427921998283,0.3084236377643822,0.30190229476733854,0.3685037495832478,0.2908041913260884,-0.05434162725077632,0.18902833266632058,0.18231596410845902,0.15236713649164976,0.16134380220889122,0.29431350203896295,0.307055703899549,0.19412403751556365,0.3804029364904667,0.09065887964038805,0.44319245912721844,0.2523627816030324,0.11482605556901881,0.055773196205633604,0.05473682556387486,0.4217232386114703,0.04309090360917416,-0.14375110414971862,0.17187818563688992,-0.09567442895162982,0.33488265545727897,0.49700265752852113,0.5281346979074889,0.36104752302449933,0.3713554726381257,0.29459990019780985,0.3246656155942292,0.08460828046138148,-0.06882393259302785,0.4088203862988084,0.04574127523971025,-0.00544629231384475,0.38204933414154,0.26619646208988157,0.22434106912618687,0.20310126735737405,0.1479121565862391,0.1718442576628821,1.0
