,Pallidum_R,N_Acc_R,Angular_R,Postcentral_R,Angular_L,SupraMarginal_L,Thal_VPL_R,Temporal_Pole_Sup_R,Thal_VL_R,Vermis_1_2,SupraMarginal_R,Cerebellum_9_L,Cerebellum_6_R,Thal_VL_L,Thal_PuA_R,N_Acc_L,Supp_Motor_Area_L,Cerebellum_7b_R,ACC_pre_R,Olfactory_L,Cerebellum_4_5_L,Calcarine_L,Vermis_9,Parietal_Sup_L,Thal_PuL_L,OFCant_L,Occipital_Inf_R,ACC_sub_L,Parietal_Sup_R,Red_N_L,Caudate_R,SN_pc_R,Precentral_R,Cerebellum_10_R,Thal_MDl_L,OFCpost_R,Thal_LP_L,Raphe_D,Thal_PuI_R,Thal_PuL_R,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_VPL_L,Cerebellum_9_R,Thal_MGN_R,Temporal_Pole_Mid_R,Vermis_6,Thal_AV_L,Frontal_Inf_Oper_R,ParaHippocampal_L,Caudate_L,Frontal_Sup_2_L,LC_L,Raphe_M,Fusiform_L,Paracentral_Lobule_L,Rectus_L,OFCmed_L,Fusiform_R,Temporal_Inf_L,OFClat_L,Putamen_R,Temporal_Pole_Mid_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Occipital_Inf_L,Calcarine_R,Precuneus_L,Frontal_Sup_Medial_R,Thal_AV_R,SN_pr_R,Supp_Motor_Area_R,Thal_PuM_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Vermis_4_5,Olfactory_R,Paracentral_Lobule_R,Hippocampus_R,Precentral_L,Cerebellum_3_L,Cingulate_Post_L,Rectus_R,Thal_LGN_R,Frontal_Inf_Tri_R,Cerebellum_3_R,Putamen_L,Frontal_Inf_Tri_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Sup_L,Thal_MGN_L,SN_pr_L,LC_R,Cerebellum_10_L,Pallidum_L,Amygdala_L,Cerebellum_8_R,Vermis_7,ACC_pre_L,Occipital_Sup_R,Thal_MDm_L,Rolandic_Oper_L,OFClat_R,Cingulate_Post_R,Postcentral_L,Vermis_10,Red_N_R,Thal_PuI_L,Thal_MDl_R,Temporal_Mid_L,VTA_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,VTA_R,Lingual_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Sup_Medial_L,Rolandic_Oper_R,Hippocampus_L,Heschl_R,Thal_LP_R,Vermis_3,Amygdala_R,Parietal_Inf_L,Thal_VA_L,ParaHippocampal_R,Parietal_Inf_R,Cerebellum_7b_L,Thal_IL_L,Temporal_Inf_R,Cerebellum_8_L
Lingual_L,0.6821077134900076,0.5495170697588276,-0.7365082467289521,-0.4428024411069708,-0.22749377250420277,-0.06517094265019459,0.13462820885081947,0.1510025632617145,0.4156492696544324,0.9270554490862978,-0.3269096228935419,0.9328969991731849,0.9802971101108493,0.7797510402723844,0.10286970164782255,0.5283669662029318,0.03840169507707107,0.7567011122403858,0.15806861430464517,0.38008491678662537,0.9526207113031914,0.7217737353746428,0.9311332554245396,-0.28158730830268464,0.8219316870431107,0.3692943643887569,-0.5716701185868578,0.721423007146071,-0.4257111137838666,0.24924546198183753,-0.042415082449023714,-0.01195525797447788,-0.4709059670415486,0.09640455111958143,0.24606062002039733,-0.10056992603970892,0.8405137889197972,-0.13293915815202456,0.521107992901528,0.7739984930659002,0.7546993804968868,-0.6706383578461512,0.8728006631434774,0.9410888085839827,-0.05217056773790111,0.11919193399463864,0.9924899328039418,0.38726642943684747,-0.0654904068727965,0.9794955451577355,0.14892640353565811,-0.5039141778792964,0.959289539133162,-0.058916735957224374,0.956121511310376,-0.055433868086034704,0.24794543965190521,-0.03398456051841219,0.6393996214760514,0.908296348855189,0.9304700655910452,0.0855711134833158,0.9407731972639708,-0.8927169540629677,0.44757976853280207,-0.46438467961316293,0.2352228003151646,0.37217284497931635,-0.7968899534423085,0.38647058234474013,0.43538263314277287,-0.021817107972172935,0.9186815077757505,0.957405045321577,0.1402439669141633,0.9627433137951672,0.05640257153588266,-0.319020665770314,0.4862555093447297,0.35497619092100796,0.9429411243110413,0.9688631692062921,0.17052431899095027,0.5930590771098071,-0.19014042015851668,0.6785657834110008,0.20895556961171124,0.18795735238054787,0.37110641853246845,0.0495564632166688,0.3524000260586242,0.9724744748019695,0.8774404004663507,0.9203237031838274,0.8227782752426407,-0.027569748445145034,0.9293222581992782,0.3844787814990411,0.012604079968542915,0.8884142294261552,0.39587962071648003,-0.14982153026393066,-0.6377662380706709,0.29161796459848166,0.8898658520657945,0.47415667680031776,0.9581069526556963,0.19361355798153634,0.9564198753106703,0.10204346612125167,0.9131313429592137,0.4470669719833913,0.6170435390702514,0.3860113281335647,0.22164162211336458,0.3327843494613306,0.016805370220690757,1.0,0.9253562618259953,0.11409029290629386,-0.6801549011234927,0.23534764317301163,0.9764032034005686,0.2351489869182368,0.4917237186413144,0.9582687568501926,0.12731724364005584,-0.24351287881161338,0.5227511988255392,0.43340363176074853,-0.5454988168848673,0.9262075495812185,0.7383072076433882,0.3336401756444495,0.934056603258903
Thal_LGN_L,0.43582731066471875,0.21862263684021566,-0.922878102695908,-0.6161438855705,-0.1134274535056665,0.22725329633847693,-0.16193217583404615,-0.18211015088038382,0.20469669444028094,0.9672775258669501,-0.5734679915415491,0.9803908712187088,0.8997612056002124,0.661907695166543,-0.19555796357090627,0.32167649802732773,0.3783072900891513,0.5376333428023358,0.2566811875425169,0.047572918782969036,0.9870668202757242,0.4341802676665014,0.9827605655929338,0.04317576827198367,0.9398300049627016,0.18860398937824477,-0.8342388267954066,0.5779177082902753,-0.1933201296274727,-0.08597934904250738,-0.3927194233526253,-0.3452728825999891,-0.7119286026440781,-0.23995560227824067,-0.0024410567989648527,-0.4458019046680625,0.9326816210889202,-0.4621911526450535,0.2553495305449703,0.6011180593151142,0.5048089472534285,-0.8756272060540357,0.9687912503382423,0.9678308306140757,-0.3606749428129225,-0.21720360548925313,0.9009478038596271,0.14797014615544044,-0.35081977082422666,0.8785011884871524,-0.05031852908285014,-0.33137367752560887,0.982532795439665,-0.4104341411134522,0.9906045831971944,0.22515949915898742,-0.12124917279356769,-0.40398551532842947,0.3502779560757923,0.9795719484640251,0.9953003492389746,-0.25248757033047803,0.9315753352147346,-0.8009473003056141,0.12651801524538295,-0.4989744094175338,-0.10502258726562219,0.3756112580217659,-0.7524837396581462,0.18218225172080782,0.1302990415526325,0.26813017399949984,0.9778534595907824,0.8755526809651111,-0.20380588507570513,0.9803022285212851,-0.3208505263250382,-0.028565345240218223,0.18520767286514123,0.6474796336842358,0.9917350447967341,0.9717434950214835,-0.1865718754776139,0.3505166980756415,-0.46047288613268467,0.41825603266708955,-0.09887112547963373,0.2973151998027206,0.22677610578116078,-0.31944831365391113,0.08925565535199977,0.9622752140461752,0.9817149099286746,0.9860790670471772,0.5702225180154398,-0.36729863998262197,0.9810961373347603,0.031947462656161656,-0.3646961781072945,0.7599989772827396,0.11528343428874592,-0.21054031486296979,-0.7882691230716532,0.02185622545109863,0.9852823403939587,0.1896263322220178,0.9632657977009665,0.5348813520725751,0.9906117922838362,-0.2386283061861752,0.9917705490148195,0.2159336176898266,0.7504167795753375,0.02094191827069461,-0.11376528315185096,0.03156317669130587,-0.33854204164604923,0.9253562618259953,1.0,-0.21077993254271352,-0.6021921436159432,-0.0870960534859687,0.9700582517954144,-0.087837460127491,0.2714793313860787,0.9794003051563962,-0.22908775573426618,-0.017691929626908545,0.2956218770520561,0.1141647821101378,-0.7103137702539368,0.9217533586106172,0.5367493648602453,0.0069086213219544945,0.9718873160360871
Temporal_Mid_R,0.7774755411033946,0.7998802409923232,0.36157294841289905,0.762454719912429,-0.7376996130708052,-0.9839227505440825,0.9901727847362459,0.9971830082185568,0.8553917030354311,-0.19769424667931257,0.8656452075705053,-0.06121889692197976,0.22908624090838178,0.5424617263338791,0.9904658680135431,0.08416536156655746,-0.6077679646219794,0.7038389083828199,-0.7138424845421512,0.4990945778210431,-0.09257095523315428,0.7472989226521722,-0.13904501594658267,-0.9806266064863012,-0.1447706597576267,-0.05362255289975915,0.5745114026443652,-0.05737869255815454,-0.8801888049540875,0.9862834694755359,0.6631296427165022,0.9856289180907722,0.795651306381354,0.995529169868624,0.9089977207006894,0.9523642560594823,-0.06803855483143262,0.9575115295821564,0.8748290638459274,0.6209064269984849,0.7309026730193153,0.3381394148903132,-0.13222420188246195,0.006617058420285707,0.976151017523553,0.994045170663576,0.15894108665022208,0.8903576303613938,0.9726777256097828,0.2597925092349821,-0.004389123153405146,-0.736782053030622,-0.10624764939849578,0.9367832849897993,-0.1317820215273913,-0.9630103981968755,0.8239063249078422,0.7762846531398642,0.8315258272681536,-0.2907305511115655,-0.2239710274551797,0.993090381163471,0.0711276005568176,-0.11597998375482145,0.46826592893861607,-0.3535631634721391,0.9720201781936149,-0.5032035121610641,-0.27437425189252707,0.8565525799756657,0.9361289444687502,-0.30594445992416114,-0.07924879584202925,0.27199722563542145,0.9933412358774384,-0.0371090329494729,0.8339132519448942,-0.30073641763899434,0.9146646032643391,-0.8239261526451537,-0.18407453417344155,0.0003465100326301573,0.9682958535011295,0.8222763610624735,0.9379928706893084,0.7928953013290554,0.36646201262014627,-0.7361037250716358,0.7323013839153472,0.8526018685578574,0.9345193819937214,0.02154187606194695,-0.36349899408790104,-0.1221124782022758,0.6145429995240638,0.9226612374223109,-0.06584252146252124,0.9275937571726008,0.8236252552429564,0.4573814179554091,0.3272686385414267,-0.3612634351287606,0.07609123739364447,0.9450743624618908,-0.1893092325832826,0.9039617375776416,0.0397502149732282,-0.882053859738076,-0.08317458364350529,0.9935220808726484,-0.1840453282311383,0.8692614517996337,-0.6599671250543913,0.8825138103027369,0.9912013712150144,0.9682832392152623,0.9688358297612288,0.11409029290629386,-0.21077993254271352,1.0,-0.4792053585459931,0.9911118701240028,-0.07671347900677994,0.9827409630673941,0.8365002477166885,-0.04430483327475173,0.9789578452611379,-0.9108810122014986,0.841341212885888,0.9418831823222115,0.7312655371900493,0.103414842966683,0.7022625225553148,0.9718639570304579,-0.028441510725576127
Frontal_Sup_Medial_L,-0.8566610703078195,-0.6306015373435133,0.6112423918616924,-0.08063376714411519,0.8052085961292089,0.5383070065648189,-0.5361634263959292,-0.46972576182765563,-0.7685751043808511,-0.5973896107804413,-0.10950364994270376,-0.7420307212016962,-0.8051513469014212,-0.9080014749754544,-0.5462840259248499,-0.059767319186306976,-0.04436269951865153,-0.8778823992001826,0.5532289073681151,-0.09183902749254236,-0.7008694602945921,-0.6695108517969354,-0.686973146250145,0.595854334849831,-0.7478608100330176,0.2745770407353541,0.4178609401423755,-0.08818722786775865,0.8255726437028764,-0.5375694790207349,0.1890521085507004,-0.32873050750175364,0.05891755819387465,-0.4493890365002768,-0.5553876243463554,-0.20839547145938872,-0.7944516899182361,-0.24162250778669153,-0.7913863710859284,-0.9354105254727372,-0.798389631820328,0.6269463792588957,-0.7096631736929049,-0.7685909042138672,-0.32564154071385387,-0.47361899560496556,-0.6576733293435225,-0.695210703802312,-0.38676167080380314,-0.8003650402237453,0.4529324181969302,0.94070303431194,-0.6485661714498238,-0.16999369190737565,-0.6498180363072399,0.5601359626598382,-0.33753592307458374,-0.0015025630830514498,-0.7726927050664464,-0.5249322921116649,-0.5803211426449308,-0.44029597758767597,-0.8244779918153435,0.7115304611768413,-0.1427292138696863,0.8958901575211057,-0.46611235621354297,0.38960637814762794,0.9536958035917645,-0.7791910300521725,-0.697390511095401,-0.3282660766377953,-0.7470702010840379,-0.8574460124154887,-0.440707478976426,-0.7278716342398203,-0.12434506743934001,-0.1426659482921062,-0.7396433173361348,0.09958640088072869,-0.6136681148665566,-0.7437216805076684,-0.44291991166514455,-0.7777574011817292,-0.2736429384434941,-0.8281950796452325,0.1961499521871152,0.5346105993848914,-0.6810786428129364,-0.0709490460024378,-0.7026935319213868,-0.7533338407367847,-0.4705493259053031,-0.6663490971553718,-0.7615319407754851,-0.15261425184190913,-0.7321206971878901,-0.5613648750480909,-0.06279786854479823,-0.889512845816067,0.13001769407788277,0.7596791831551003,0.7902167702353433,-0.6274237808437981,-0.6873919811165387,-0.6679544659708141,-0.7811766729667591,0.11686806733237726,-0.6881755393680127,-0.4293415368885346,-0.6670578743556485,-0.8424556985662076,0.032019880163767514,-0.4891074902318997,-0.5094793602471228,-0.6531894801184864,-0.3113919676941969,-0.6801549011234927,-0.6021921436159432,-0.4792053585459931,1.0,-0.5684386755886458,-0.6245374947905008,-0.5948758435228718,-0.8683755385474328,-0.7311928017143596,-0.4003252886821393,0.7448993641486998,-0.7901769464945476,-0.6724913340130769,-0.06480232303006972,-0.7674763580407739,-0.8637703446583881,-0.6222597967553924,-0.7450076601162999
Rolandic_Oper_R,0.8520527610163495,0.851671168907542,0.24912127302072232,0.6895316581817907,-0.7636616321642369,-0.9753903987416009,0.9857222330808822,0.9929781746249337,0.8920253772815304,-0.07029628219210374,0.801159612837279,0.06384675911144606,0.3500242669851853,0.6343634164094941,0.9850315934807483,0.13909290727688287,-0.5853310771497943,0.787944207709199,-0.6932391539618716,0.5240210253852878,0.03467154834223928,0.8129055959314962,-0.010502997907975976,-0.9958218145035397,-0.027496935542257545,-0.023215827706973897,0.47843083271527015,0.02256360628927626,-0.9221906391285652,0.9945188559308662,0.6265015038085584,0.9576627808553478,0.7140898672318255,0.9849762500085528,0.9181090964792966,0.9141240820326636,0.05002817329778197,0.9184384410722684,0.9260994386045613,0.7137998695436985,0.8091753627547238,0.23349038312462353,-0.01328491577906374,0.13089634791352628,0.9437437884155744,0.9875048100528445,0.2745025668309032,0.9210077831631454,0.9442580304335895,0.3803237617551636,-0.005563605177846281,-0.7968492566645502,0.01842652334656605,0.8982080426130316,-0.004846337504918189,-0.957533035361814,0.8322739417234896,0.7433413944927016,0.8950535755665469,-0.16679009524907132,-0.0981657620256644,0.9816881395343411,0.19731663063333738,-0.23041137393974098,0.5026173111752409,-0.42110806549533036,0.9752582825448148,-0.46511475701271304,-0.38157998009956057,0.8918208847223486,0.9720854886221647,-0.2870629272025832,0.045452330138462976,0.39231685031857944,0.9865894478879151,0.08974155399731559,0.8127209325951552,-0.3176575027755401,0.9580940972701675,-0.7631536667017098,-0.05748326790523831,0.12758673895353742,0.9669778331958166,0.8801962729957885,0.8940178730112036,0.8641132555290321,0.367155125544001,-0.7095548686420673,0.767170831119827,0.8275356902785753,0.9602977710069116,0.14845647016632973,-0.2432537497747025,-0.0006447679557540237,0.7065555718087445,0.8885295726437017,0.057892947507079386,0.9542174355256318,0.7967653954636292,0.5662822599863199,0.34238806398982263,-0.39155918838315756,-0.02165302731754856,0.9599750024428065,-0.0655543308271511,0.9434483535549,0.16501066448285778,-0.8364374096312661,0.04183973512614253,0.9832699571619689,-0.05967948397027462,0.9141836400390851,-0.5742724905612587,0.9072624344664307,0.9962282074907756,0.9902133146752232,0.945378535010826,0.23534764317301163,-0.0870960534859687,0.9911118701240028,-0.5684386755886458,1.0,0.049572216053523376,0.9929356932075559,0.8897341418825497,0.08313835620863456,0.9707770695539415,-0.9300248248196478,0.8919588030505766,0.9763069930857025,0.6497322092191279,0.22473026686683162,0.7822023482589288,0.9929512734697046,0.09714582852713426
Hippocampus_L,0.5471887612109035,0.4128535518321032,-0.826094337156524,-0.6012897765599984,-0.10709274149347643,0.11094764168591051,-0.05518925852637986,-0.041483485179411125,0.25160336174153025,0.9838583661655866,-0.5087183501960131,0.9553729202291092,0.9430760638160773,0.6807141309594867,-0.07748532460093194,0.5193644601815367,0.1473725837852811,0.6304732948855004,0.2752521913316851,0.2807538398467472,0.9827316732723901,0.5635415473410759,0.9763250083902288,-0.09935480522993564,0.8672041042387844,0.35793901850299076,-0.701483234767641,0.7179310408595173,-0.2724839574733432,0.05682507849291238,-0.19782408979879534,-0.20745425464330092,-0.6384921787679472,-0.0895303178175427,0.055778199846369406,-0.2872641555377539,0.8717873418703597,-0.31663162407425843,0.36356900109088797,0.6758905398139594,0.6116568305613708,-0.7551930447368014,0.9052303594180676,0.9481171414680826,-0.2495472096527295,-0.06521382126966559,0.9497009657343237,0.21043949099579431,-0.2539366257620039,0.9401588249860198,0.1199861571017208,-0.396033788896692,0.9905846692751388,-0.25153447061094397,0.9905326333081939,0.11165146685650316,0.1022270961248803,-0.1888825340142114,0.48783490347978203,0.973750003230596,0.981260289250023,-0.09875159517242381,0.9503145062356654,-0.9013991330841848,0.35667754940062185,-0.42286846695738645,0.038157692612548956,0.43954811921198034,-0.7855471312239156,0.22797467123138687,0.25755844956287127,0.05204493716487594,0.9475493876372241,0.9197573111245589,-0.054053905289472466,0.98182852758869,-0.10614052234999645,-0.2411287859747352,0.323216309697989,0.49602631524722707,0.988374335374492,0.9817610552879004,-0.007000374562375508,0.4291796826860341,-0.3745988392357027,0.5379274819629656,0.11877924504433363,0.3058099556286815,0.21815607990986602,-0.14365380709543096,0.1742299841263011,0.9825583163406817,0.951881798767221,0.9422170444253425,0.7170971067076881,-0.23160985067494683,0.9502371006273695,0.21503109574169926,-0.15481116416610383,0.8093337403802637,0.27957612810350285,-0.11145770308042496,-0.6765438175355787,0.10313903386434337,0.9404034069216793,0.2940068147804593,0.9630833900175843,0.35642107873260076,0.9786357536197242,-0.09026647413404205,0.9614633526601714,0.30023844736313926,0.733662453050739,0.2177539422108703,0.03128050584154206,0.15039892359362522,-0.16849709663335127,0.9764032034005686,0.9700582517954144,-0.07671347900677994,-0.6245374947905008,0.049572216053523376,1.0,0.0579482732890449,0.3510356150095304,0.9802263646967695,-0.05735064247435465,-0.08481866280696791,0.36148019421616,0.2598165697324469,-0.6834810286945747,0.904565496819555,0.6061666207387026,0.1532855844918401,0.9473896929496747
Heschl_R,0.8548776121425973,0.878435720811251,0.2391699055103467,0.6518376286368647,-0.7577711807187012,-0.9765592028475443,0.9705416006117835,0.981161165392982,0.8663924778740719,-0.050000917229426706,0.766283986272328,0.06566789371530715,0.3511971363127898,0.6170601584836565,0.9815932531580458,0.18028447059895295,-0.6206854534175873,0.7870219355917772,-0.6918878243691394,0.5461611169330695,0.04339706045205498,0.7963916078749221,0.0031963813155274296,-0.9903521090899728,-0.024448895620735826,-0.0172282340462285,0.46807747253872733,0.03109044602235954,-0.9195639262785241,0.9868220798530501,0.6050314763585751,0.9446432773079402,0.6837238589086035,0.9834164863183149,0.8743204330406905,0.9074208684253253,0.054721608159520915,0.9136368369979145,0.9230026568611135,0.7220018395736578,0.7985135535984105,0.2285450544238474,-0.020335735885479288,0.12877602339396726,0.9218547667833568,0.9885358579599808,0.2643921873511063,0.8882641643629985,0.9247778177089445,0.38564724164145103,-0.009490236023980868,-0.8203382476044758,0.025841485471905446,0.8829698736155505,0.0030745433187169967,-0.9629780649086996,0.8602653117199668,0.7510450649112282,0.8962550710219191,-0.1530691887571404,-0.09412924629532071,0.982114145417905,0.2178953943552781,-0.27903545166103727,0.528278762634898,-0.41957934172724953,0.9593672043066127,-0.46676700344197775,-0.4220728589873845,0.8697115646508349,0.9665987544027599,-0.3010393576193143,0.04929518780625347,0.3989882373543145,0.9787501781952331,0.09682681598762377,0.8207362508132829,-0.32297787696469765,0.960803561353455,-0.7890018016829193,-0.04864711158249298,0.135088705452272,0.9754506138755196,0.8565185041378994,0.8693986769437665,0.8651266558327022,0.37148138255150204,-0.711600263674334,0.7166014480505037,0.8026988492024755,0.940885543470734,0.16071334519214708,-0.23790100504745673,-0.010223634321140491,0.7193698126502431,0.8535777609087769,0.05560803584449545,0.9630943644749532,0.7988898650754924,0.5615943500393493,0.315473100501488,-0.39434016289857915,-0.0242863879813499,0.9323237891983048,-0.05920017810201827,0.9155626307297678,0.16878070020138256,-0.8489686327884532,0.0419999120851953,0.9774733488929781,-0.05230115902120199,0.91684343907721,-0.5695217019964436,0.9222013021340345,0.9848871450955622,0.9786324931646131,0.9463491065154657,0.2351489869182368,-0.087837460127491,0.9827409630673941,-0.5948758435228718,0.9929356932075559,0.0579482732890449,1.0,0.8941510424659893,0.09161287417811274,0.9706180630025023,-0.9263155244599438,0.8676093960750136,0.9743290692972411,0.6363590765080631,0.2111174992748743,0.7666625481771842,0.991991117970457,0.0935174488989909
Thal_LP_R,0.9561062100024593,0.8076891602879421,-0.1911466745939125,0.47693608409021315,-0.9046094367188586,-0.8632332684870363,0.8727890082103458,0.8328994189576344,0.9537120646506824,0.2651307754230082,0.5461624209647349,0.438527497256472,0.6320213016531869,0.8747156122351267,0.8731844086476177,0.05605435203560752,-0.2768585891466157,0.9326261080228527,-0.7326907626668909,0.30853367566302464,0.3915697110958405,0.8272715614311181,0.35757954152994703,-0.8982419839188396,0.3969789839988473,-0.20586090610587016,0.044311047603744734,0.022372751414753932,-0.9904953689266185,0.8694935568375322,0.2431187022957019,0.7351088939399534,0.40088277816943335,0.8115743167043492,0.8606544857664294,0.6388865884233548,0.4668875377461453,0.6658253664877563,0.9695778908193919,0.9231959113684918,0.9010256985357762,-0.2167080433081089,0.38392979231344876,0.49411274049703036,0.7336707325116807,0.82575518716259,0.5051867074493466,0.9325197783749709,0.7725654581121902,0.6426162881538632,-0.28712496778441277,-0.9702584965706667,0.34926862151534144,0.6069755624704116,0.3389861472390847,-0.8639562499620111,0.6306775303840154,0.40301698853059714,0.9302835424325919,0.17285585200046785,0.24906639792559068,0.8035673145009444,0.5511006946177115,-0.4786635784294464,0.32084081683833315,-0.7563241035595638,0.8209032388882835,-0.5144623034885926,-0.7198897637245182,0.9592305774659904,0.9449593772013589,0.053647473904258454,0.4301347307018175,0.6854058305811617,0.8105437667869723,0.4388720041235317,0.5111969349167009,-0.0629475306777217,0.9504869954749648,-0.48330394124669573,0.2877592017393317,0.46910111494586093,0.7870509393461225,0.946360859593208,0.6856045865821079,0.9457956695947031,0.06612441121406443,-0.7267967632636426,0.8551281122923969,0.5140985229213585,0.9511784152071143,0.4825868978540959,0.10326360552045721,0.36547731781096293,0.8037910667890672,0.607642623367746,0.4311243477623886,0.8413843035867749,0.47395694495059093,0.8155475812851523,0.10308663985452489,-0.671497956701217,-0.4604936335620795,0.9131109081537396,0.3329211160238722,0.9207775702344532,0.5149748888514253,-0.5345373856890302,0.3916846241999718,0.8039841207648352,0.3196846056973662,0.9918063295095596,-0.37216703091380837,0.7693974326829085,0.854857923587175,0.9335429927008614,0.7074700218363951,0.4917237186413144,0.2714793313860787,0.8365002477166885,-0.8683755385474328,0.8897341418825497,0.3510356150095304,0.8941510424659893,1.0,0.43690685066800355,0.7706787281990182,-0.9561516157048,0.9618088201970876,0.9259346540994199,0.4348321724979943,0.5593737587814264,0.9281192749132596,0.9094297252035917,0.464399243946802
Vermis_3,0.5891282973645394,0.3854953114585958,-0.8929654961278175,-0.5208111747671375,-0.2546483544818327,0.05134552433772369,-0.0008263506503631348,-0.018354898057120556,0.34231056670764043,0.9708751230610893,-0.46094922974463526,0.9930293289668383,0.9586722808434465,0.7608689602692139,-0.022399470342349976,0.3648979359423165,0.25121856936287446,0.6753091088515636,0.11960211381889359,0.14300560233462611,0.9986751865972098,0.5512737843041229,0.9933489038241788,-0.12959287792713534,0.9422303579174321,0.17061513527033584,-0.7648315620906195,0.5720173308006056,-0.35856435437037426,0.08059498348162222,-0.313908172968493,-0.1911818291625035,-0.6106048950981924,-0.06888208766898143,0.12284960935413212,-0.29353651782113604,0.9490949780944403,-0.3043344353337235,0.41634871957976655,0.7368460190832266,0.6343478440549928,-0.8459000128348613,0.9612857926883757,0.9890581813586745,-0.2156870825433251,-0.04296517240419208,0.9299289112074853,0.28446792896044476,-0.19747510127668708,0.9458850345990848,-0.0735245970675955,-0.4985259867607475,0.9871898329947265,-0.27335499523852985,0.9930610363644827,0.04359889149735869,0.04045132249900553,-0.2778372597342487,0.5059320940175766,0.9577901990181786,0.9785891633443441,-0.08022469846451111,0.9844173342894901,-0.8771251680845975,0.22062763396231833,-0.5847122063818931,0.04781093113557699,0.2705450144556513,-0.8574793724297158,0.32553544771235754,0.2960447531120479,0.2201329251382872,0.9900327496221877,0.9490974180621773,-0.03906829277915695,0.9994988629467235,-0.1812774494333452,-0.07239112566605158,0.35495926541271755,0.4894740943886654,0.9860156472116858,0.9985640601631444,-0.0124310094137465,0.4847861417422758,-0.3197511626114452,0.5703783956914668,-0.04858243183240599,0.15715467959108262,0.3254944286249643,-0.2041788489649643,0.24318721322755943,0.9959530528635505,0.9389792882491239,0.9749021899418707,0.701235923151668,-0.24621469337497592,0.9888087418953292,0.20307622423061003,-0.23240968328300649,0.8577939694062106,0.1276399227399847,-0.2987805010485542,-0.8046640093008164,0.1670057847348108,0.9798807501220523,0.33137588238499666,0.9939976480936995,0.3797327660244342,0.9949371769157462,-0.07144553142576907,0.9855593218369543,0.3830250250693303,0.6427822532784557,0.1852772052391523,0.050748633313006566,0.19618507560205659,-0.1756252081989868,0.9582687568501926,0.9794003051563962,-0.04430483327475173,-0.7311928017143596,0.08313835620863456,0.9802263646967695,0.09161287417811274,0.43690685066800355,1.0,-0.06150770424873077,-0.18497108014800825,0.4338703284050982,0.2822957051502293,-0.5992503239261197,0.9522057565314253,0.6601667276204982,0.1794305084343965,0.9877697924839582
Amygdala_R,0.7516799626533078,0.8567260166363204,0.4272363572995128,0.6730184163155162,-0.604481076238007,-0.9451002310937834,0.943020180724699,0.9840123251574364,0.7621030716372802,-0.17574948948079466,0.8102917241262183,-0.1009163147992672,0.21429568747997754,0.4588513642399042,0.9525954397130572,0.2600868303402536,-0.7468046871880967,0.6695681490068743,-0.5790026950590645,0.6538081302644574,-0.10709073771382939,0.7521825643658598,-0.14965103750106715,-0.9654788485443668,-0.22023348862243128,0.128252606144592,0.6399773249531527,0.08471354396790642,-0.8102094644329498,0.9740827273630541,0.7709821163243339,0.9759102112311725,0.7628119455440905,0.9912157768292924,0.8271726473760244,0.9708639175277921,-0.143764512400197,0.9596046411205882,0.8377578542952934,0.576279182777526,0.7106187317606972,0.42976922913748555,-0.19766460220455528,-0.037552481059368405,0.9433192790087953,0.9908091946180235,0.16583105856574543,0.8100531859430978,0.9231596968236566,0.2584648654415817,0.17815169701490183,-0.6657561042158074,-0.10677184766908955,0.9595474678100795,-0.13495049093530184,-0.9218225095344907,0.9155499461686056,0.87915034183978,0.8269663654142067,-0.2742764587649006,-0.22555631371624907,0.9926408320830757,0.051340089281204364,-0.17052438483717297,0.6221912074880366,-0.20192103170539064,0.9628942704506582,-0.35767804393329716,-0.23420154572609073,0.7603529064231682,0.9104201907954401,-0.48392598194805264,-0.12222841284533423,0.24973740881142512,0.9901244360107071,-0.054071954915530705,0.9243066247972371,-0.4707592249805339,0.8998127076483597,-0.8525584287904864,-0.18235507833856002,-0.014266618984545443,0.9957385970408162,0.7640532821137356,0.8864649373640541,0.7734110144658914,0.5348864772534366,-0.6086553196391536,0.6063925094638956,0.9084523977615198,0.8688823987289817,0.013419606310196704,-0.3578355711493983,-0.1674832917243384,0.6478572596293173,0.9266386031327164,-0.10987401515192256,0.9599398114686792,0.9133202574577922,0.4143822296860295,0.45178803477264273,-0.1895680895761629,0.20055992124794228,0.8774744553636635,-0.2295979859470733,0.8637020541957103,0.009007717494940955,-0.9304232771988349,-0.10529034487936,0.9886462065956843,-0.20947357698258687,0.805190886546197,-0.5843207183860653,0.9370960892352104,0.9815638918471732,0.9314939130182438,0.992006659868814,0.12731724364005584,-0.22908775573426618,0.9789578452611379,-0.4003252886821393,0.9707770695539415,-0.05735064247435465,0.9706180630025023,0.7706787281990182,-0.06150770424873077,1.0,-0.8275503448503114,0.7677169910316499,0.933516452014771,0.656031835144875,0.05014185422206798,0.6480295995834775,0.9615023979346446,-0.07164181889740921
