,ACC_pre_L,Vermis_10,Frontal_Med_Orb_L,Thal_VL_R,VTA_R,Paracentral_Lobule_R,Vermis_8,N_Acc_R,Thal_PuA_L,Vermis_4_5,Cerebellum_10_L,Frontal_Inf_Orb_2_L,Rectus_L,Precuneus_R,Frontal_Inf_Orb_2_R,OFClat_R,Frontal_Sup_2_R,Caudate_L,Pallidum_R,Vermis_6,OFCant_L,Thal_VPL_R,Temporal_Mid_R,Precentral_L,Thal_LP_R,Parietal_Inf_L,SN_pc_L,Thal_PuL_R,Hippocampus_R,Cerebellum_6_R,Precentral_R,Heschl_R,Cerebellum_Crus1_R,Cuneus_R,OFCpost_R,Lingual_R,Temporal_Pole_Mid_L,SupraMarginal_R,OFCmed_R,Cerebellum_9_R,Occipital_Mid_R,Thal_VPL_L,Lingual_L,Cerebellum_4_5_R,ACC_sub_L,Cuneus_L,LC_R,Cerebellum_8_L,N_Acc_L,Cerebellum_4_5_L,Olfactory_R,Cerebellum_3_R,Cingulate_Mid_R,ACC_sub_R,SN_pc_R,ACC_sup_L,Hippocampus_L,Cingulate_Post_L,Amygdala_L,Red_N_L,Thal_PuI_L,Temporal_Mid_L,Cerebellum_6_L,OFCpost_L,Thal_MDm_R,Frontal_Mid_2_L,Parietal_Sup_R,SupraMarginal_L,Postcentral_L,Insula_L,Thal_MDl_R,Thal_LGN_R,ACC_sup_R,Temporal_Inf_L,Parietal_Inf_R
Thal_MDm_R,-0.574457667850766,0.21385427114863054,-0.02025214523169738,0.9823871699106026,0.824877565355712,-0.13433149607653092,0.39621137835634773,0.7772209400201388,0.2630855934890406,0.2503221433628032,0.25012380307573556,-0.3958864451334452,0.673419616270932,0.20813565843740706,0.9437909694167516,0.9761755455053582,-0.2712143928534601,-0.19327997722626114,0.90135831625378,0.39522016079037725,-0.17592088374312645,0.9655322513911175,0.9345193819937214,-0.5892573078731258,0.9511784152071143,-0.971467591168954,0.848500587075216,0.811085237357334,0.954420732271672,0.48470607066666255,0.6137812329051106,0.940885543470734,0.8696343369444212,-0.18042727013965712,0.7859124008174326,0.5907014549949985,0.34250550766903876,0.7421094808444764,0.8107311808019615,0.3169869946698469,-0.001598630437009237,0.20344535392209107,0.3524000260586242,0.5270065896046079,-0.0350766667681399,-0.397919228214576,0.7951274140296412,0.28439967100946406,-0.006727485715232473,0.19556194276633157,0.6326515470046511,0.9045972122985982,0.905782447267947,-0.32084459054370396,0.8728094438182965,-0.46787172402817184,0.1742299841263011,0.2822198578588282,0.6119975164283353,0.9463900590864524,0.11932859253019125,-0.50828471346269,0.20558148280520322,0.8544765607949173,1.0,-0.9346585165735696,-0.9773738874343504,-0.9314452991193435,-0.661234810632144,-0.03930630113669052,0.9674692271628802,0.955372655315164,-0.7061438108796781,-0.030104691552319256,0.5889996900601395
Frontal_Mid_2_L,0.6964819541490159,-0.028940238711682276,0.16036083270365536,-0.9088519960812117,-0.8098745006652135,-0.05513887610517774,-0.1972549265687916,-0.6916209817576796,-0.12368784192945834,-0.07932731499124882,-0.08393489229744364,0.6149183638972504,-0.6250512388923068,0.09081612608149085,-0.8839933039708748,-0.8445786297008281,0.16750201479386992,0.38580470774677955,-0.795244845177588,-0.1479947838212773,0.3887737134061254,-0.9415434627628545,-0.9119383521257824,0.7158927523243779,-0.9209860299985082,0.987944960566515,-0.7488784457506015,-0.7130695044928284,-0.8788556197867746,-0.29435121766879146,-0.665395954899687,-0.9244697400075295,-0.7026319640531751,0.16164072165888468,-0.7810401060814892,-0.410183404204045,-0.21727114559915647,-0.7689992592155614,-0.8254022695811852,-0.1501102262756752,-0.052041514578994315,-0.05354749017707584,-0.12738324372537896,-0.36439536587351035,0.28403341335407617,0.402297860781557,-0.7091900538060657,-0.11656230462773108,0.1546565627807828,-0.029607343201894634,-0.5718430952686204,-0.7866756608134601,-0.8055964246511825,0.5783271408497347,-0.8526751487877102,0.536347331777508,0.025536073209244163,-0.11077319658661113,-0.5457603919311516,-0.8891744889457307,0.03428574123340439,0.6950352293118576,-0.022565495756019835,-0.6964189777960355,-0.9346585165735696,1.0,0.9478984477007576,0.960554831825191,0.7025592365425282,0.25176528784166924,-0.940524512380237,-0.8209064754814791,0.8599654291216899,0.2008447925924482,-0.7362629988725248
Parietal_Sup_R,0.6667501224010866,-0.31723411200667134,0.08612437590517545,-0.9740850729634476,-0.7544703759665595,0.06349746281218495,-0.4837880517086936,-0.7939822503041827,-0.3846514886460316,-0.361751516033918,-0.35908897318337374,0.35560086957354037,-0.6432571946368985,-0.20253677494030625,-0.891438572451452,-0.9412953390644478,0.39922362574705783,0.2862944557037618,-0.9385125123648754,-0.4482473089743642,0.22834618665693013,-0.9160760988012847,-0.8801888049540875,0.5373495282412756,-0.9904953689266185,0.9804962533051639,-0.858132566096008,-0.884608518038152,-0.956806172300505,-0.5697587699290992,-0.488000225361448,-0.9195639262785241,-0.8853087877286826,0.3223709144773252,-0.697188231451574,-0.6680682254026482,-0.4721095851892711,-0.6283109011535359,-0.7654251903614625,-0.42371518674191583,0.14365006485650225,-0.3142821682947291,-0.4257111137838666,-0.6228146726440831,0.03047833733167918,0.52982830803344,-0.6718699564949674,-0.3922024413779226,-0.00971895307285394,-0.31171950145233746,-0.5495948231471914,-0.9314973062332681,-0.8800917259014254,0.3976074288231983,-0.7915231744571485,0.5614054199432781,-0.2724839574733432,-0.3925505400379478,-0.5165001131588906,-0.9012483209022217,-0.2397928016268228,0.44700458474726396,-0.3115830712871712,-0.8175216711935284,-0.9773738874343504,0.9478984477007576,1.0,0.9025375415688992,0.5872374897885592,-0.04573253146687866,-0.9963693557976628,-0.9502070177657594,0.7277994276407403,-0.08533009019228897,-0.5127516847264214
SupraMarginal_L,0.48020030032525857,0.09941225461843751,-0.07072844917645846,-0.8626440091002648,-0.9351429959129238,0.16804182848084198,-0.09663810109469935,-0.760559448794788,0.04116469923953081,0.0471841900200719,0.06698511962466851,0.5835079152115021,-0.7695142062201921,0.02619619974450293,-0.9633413052970933,-0.8722465696635419,0.1019251804708753,0.14717225536873613,-0.7681378187376683,-0.09744124850396718,0.18963167088792937,-0.9847108081353199,-0.9839227505440825,0.8362152646934536,-0.8632332684870363,0.9473530740510274,-0.8018081421613789,-0.630323532200421,-0.8989184435596218,-0.2039459119527184,-0.7855123126782181,-0.9765592028475443,-0.6938304669455714,-0.08373361828096722,-0.9191761053296211,-0.31820828442634563,-0.080357093819714,-0.8586585483661197,-0.9357397438597909,-0.005180303337521427,-0.2809591943012922,0.12188668758952857,-0.06517094265019459,-0.261606829789469,0.17455763331171165,0.16266658048486152,-0.8600588414936327,0.02825632233547574,0.013422413592652992,0.1009603478319018,-0.7609551966730611,-0.7742648790481176,-0.7416124645110528,0.3898975076628836,-0.9577926164407802,0.3003856257970152,0.11094764168591051,0.010902671708287409,-0.74643924210442,-0.9601777882284669,0.18445003776861624,0.7214934722126585,0.10195753868958757,-0.7913310344997099,-0.9314452991193435,0.960554831825191,0.9025375415688992,1.0,0.85954977746304,0.2930324711676267,-0.8923568192159144,-0.8020307098553274,0.7420794043930379,0.3112508568257153,-0.7759349575200717
Postcentral_L,0.009312528854206383,0.4293029237069781,-0.4520634167596164,-0.5149899525904771,-0.9617721939874992,0.475746954139031,0.23558430427796614,-0.6957688533885517,0.4298521248146955,0.37461851627351306,0.44120786340272733,0.49998064667059927,-0.8733705709772194,0.06155732021551051,-0.8569659303209037,-0.632513231748526,-0.06677727791336964,-0.2530053794900584,-0.4816537743223574,0.16255063378257426,-0.13764307249477215,-0.8190072034943799,-0.882053859738076,0.967593682726723,-0.5345373856890302,0.6542127723793599,-0.6814667036631261,-0.2730561992732735,-0.6929588492217029,0.12344874160251457,-0.8468519308576267,-0.8489686327884532,-0.41863389234260034,-0.5577725384397704,-0.9731218833635298,0.03587174790267746,0.2620294222351407,-0.8270515866472501,-0.9590764632244645,0.3746249309581621,-0.694891991510277,0.5252448305364185,0.19361355798153634,0.08541888532378263,0.04554261618698781,-0.3466171762980486,-0.888281648371233,0.40351347546507826,-0.22052092176815227,0.4194170348483173,-0.9341451596118254,-0.5073732743673087,-0.34881731369488506,0.08502003614892727,-0.9258132065288913,-0.20738917527216263,0.35642107873260076,0.3368794886074293,-0.9377288874140471,-0.8433075063002661,0.5155422559183407,0.7041588220833085,0.421223127080314,-0.7059837072551264,-0.661234810632144,0.7025592365425282,0.5872374897885592,0.85954977746304,1.0,0.4115283234121009,-0.5785505633696932,-0.489543362332954,0.41695736869013134,0.5404098372731866,-0.7453071505644652
Insula_L,0.15009806738255765,0.9009297921227941,0.3025461379745015,0.01586086893967231,-0.26997297635007345,-0.37764346686826566,0.8600737410350991,0.3231392178200259,0.8211567083181739,0.8986403119132229,0.8467619040744714,0.8974427307453519,0.06907231322361973,0.872311062575842,-0.12108941087618297,0.10843411591256014,-0.8660241066887766,0.32697433412268706,0.36516342259388496,0.8828420235917828,0.5504481021400269,-0.24160830342822506,-0.2356518080321975,0.5618692419733442,0.12688001434613647,0.14854118403236982,0.30287978500045043,0.48437128285290276,0.1497840003368978,0.8306247579423881,-0.734900515368412,-0.10491680472559303,0.4496782886689575,-0.5089690610064553,-0.38152058235106867,0.7511589767050143,0.842830730290471,-0.6467638106612204,-0.23576079120527754,0.8339681505712347,-0.6440839733908068,0.7923396827479396,0.9134805970794813,0.7894016328669223,0.8411785924284344,-0.3714132618860406,-0.32502881862237665,0.8386491591177204,0.6572663038248306,0.9095508104927724,-0.11802897762524095,0.36401040717821276,-0.025929365560017948,0.5437378112920722,-0.33898413674211536,0.008456618887090485,0.9620760528363599,0.8950631053956641,-0.15951814283297766,-0.09767726036482004,0.8908241050074063,0.8673810485456178,0.910761703624789,0.2650680779210675,-0.03930630113669052,0.25176528784166924,-0.04573253146687866,0.2930324711676267,0.4115283234121009,1.0,0.07676002552944293,0.2269997668825868,0.5208655249327584,0.9636750765760222,-0.824788011316524
Thal_MDl_R,-0.661217907622679,0.339793578753827,-0.06886139533847074,0.9635632593964043,0.7474064580651972,-0.07294021436467095,0.4999021952338952,0.8095006917104711,0.40640024129098024,0.38646036060988503,0.37873540708057674,-0.3283885744047519,0.6559412533103528,0.22338001860917503,0.8823165500040929,0.9303557505068105,-0.4377229587126825,-0.27791681161526954,0.9452903640996227,0.4642843201462085,-0.21071660630961223,0.9023322475500141,0.8692614517996337,-0.529654616286257,0.9918063295095596,-0.9710260672583881,0.8684542860138591,0.896810081234949,0.9605969312776945,0.58899431263352,0.45832407776336975,0.91684343907721,0.8879557482737254,-0.3346137445899334,0.6837626427603024,0.6838070031672231,0.4985795805363198,0.5987204611919195,0.7654957582683142,0.44164479344392704,-0.16056073237451157,0.3307726255128921,0.4470669719833913,0.6432268230065834,-0.007168837531283274,-0.5369349523575324,0.6465937844491929,0.40833193226028375,0.043882924435777654,0.3366653953303737,0.5515750097157662,0.9383983477092153,0.8568543871220061,-0.39058780214142047,0.7766640902956268,-0.5519685950917591,0.30023844736313926,0.4172315617374209,0.5122516653177942,0.8905046362071445,0.266060274189703,-0.42225487479727447,0.33372146051841683,0.8210260045507412,0.9674692271628802,-0.940524512380237,-0.9963693557976628,-0.8923568192159144,-0.5785505633696932,0.07676002552944293,1.0,0.941089495294393,-0.7082074869672722,0.11358960057613995,0.485678924753251
Thal_LGN_R,-0.5309853491537213,0.4626792957333378,0.01659390432802891,0.9632782764902805,0.6943056786893568,-0.2002012093926211,0.6314420623420426,0.7994905785168835,0.4891197105008185,0.4917796808217908,0.48809098695074576,-0.14336617509242308,0.616830098766399,0.43283017709616045,0.8639116280261482,0.978306965562369,-0.4614207127798039,-0.12190036614372846,0.9603993865897775,0.6336300518807649,-0.047653185521907955,0.8596465601195138,0.8222763610624735,-0.3746266233869258,0.946360859593208,-0.8924626015390366,0.873170220486328,0.9092456939741085,0.9416103535588194,0.6984421138691681,0.391100480825832,0.8565185041378994,0.9638286480464807,-0.33806491238085495,0.6320074912662935,0.7810976991150138,0.5582629849073393,0.5446578251841125,0.6778790003469131,0.5498603294668876,-0.2011656259567788,0.4357620698318634,0.5930590771098071,0.723818415689196,0.1787737762337028,-0.5084782145600291,0.6829527889509353,0.5235888407469859,0.11962742585070878,0.44296266046423466,0.5344323279085321,0.9602738202877081,0.9063566947852987,-0.1632166159966263,0.7351472504191433,-0.4837752408257327,0.4291796826860341,0.520206759806874,0.5131587980450838,0.8781231458408284,0.364857025836104,-0.24776295416644756,0.45792619275256874,0.8768284030979203,0.955372655315164,-0.8209064754814791,-0.9502070177657594,-0.8020307098553274,-0.489543362332954,0.2269997668825868,0.941089495294393,1.0,-0.5506404599064203,0.23789395374215375,0.3414700908856004
ACC_sup_R,0.8732515425987735,0.13874172176396052,0.5997396630427548,-0.7364399681134476,-0.49146541993219106,-0.5254027409734404,0.03843061912182381,-0.23353147584857703,-0.010301102526625224,0.11047390049570582,0.04147173508779918,0.8398412523491361,-0.17022352142475533,0.4866113825648936,-0.5712950598232801,-0.5506446590756972,-0.17618460454930066,0.7533139841729177,-0.4618183925327976,0.15451515445108047,0.793487203878564,-0.7161809982242517,-0.6416023532338142,0.5211524353576165,-0.6896836202624176,0.8270865433009008,-0.3161521354879685,-0.43545115987849387,-0.5340897767348636,-0.020410986066768968,-0.6141805086201916,-0.6149563513373876,-0.3502961227247228,0.27935056253681145,-0.5051875016530124,-0.13958319976573771,-0.009035483644659352,-0.7031449619551058,-0.4953823088069131,-0.0019476424063709075,0.049060746230639156,0.002156503174328666,0.17179890536770812,-0.09955994484111524,0.7027061635023559,0.4986032644917501,-0.4457892650906297,0.020315538863649424,0.6225727922821277,0.14664061737446737,-0.16054924499456424,-0.4373973300696102,-0.7387290841072196,0.8763432881344088,-0.5945072267697463,0.752134599585712,0.2729514946642973,0.09457131995342828,-0.14855669103149313,-0.5729091252212383,0.1559664111344318,0.7975275010482004,0.15501813357206096,-0.2588908152310247,-0.7061438108796781,0.8599654291216899,0.7277994276407403,0.7420794043930379,0.41695736869013134,0.5208655249327584,-0.7082074869672722,-0.5506404599064203,1.0,0.3672355806397616,-0.799311360649966
Temporal_Inf_L,-0.07128165250005118,0.9613727041734906,0.04429018135670633,0.06486309244231685,-0.37876667643826895,-0.12770942749210798,0.9008660640729376,0.22019067324794755,0.9223902885384638,0.9563617736924432,0.9349790144069955,0.8009057138700445,-0.09245316377089616,0.7467813528006074,-0.18904111059071826,0.0825919361576917,-0.8470351279242297,0.07003212835236612,0.3636386738948429,0.870609071097172,0.3133883154075905,-0.2648090153845872,-0.2907305511115655,0.6500765313819489,0.17285585200046785,0.09878812057767347,0.2204006652887781,0.5272531245259765,0.114088823841303,0.8588013851530494,-0.792478156840959,-0.1530691887571404,0.42889363279513165,-0.7135754489913608,-0.4906996664142174,0.7875967325211588,0.9106924609394705,-0.6798733599575136,-0.33841064381436536,0.9183029994430454,-0.8226027487044779,0.9094549791610792,0.908296348855189,0.8310907848159735,0.6715266167085998,-0.5811237872710796,-0.43873842074522795,0.9256245502123623,0.45454178049696964,0.970147476825855,-0.3042594330681902,0.34767542887596986,0.058594422861916004,0.3307294440262025,-0.4181535098217798,-0.22868785336223502,0.973750003230596,0.9480078970994206,-0.3489523220758843,-0.1589031542551748,0.9704717494456405,0.8313167701152818,0.9672838890483618,0.15137739206048628,-0.030104691552319256,0.2008447925924482,-0.08533009019228897,0.3112508568257153,0.5404098372731866,0.9636750765760222,0.11358960057613995,0.23789395374215375,0.3672355806397616,1.0,-0.8025682680980837
Parietal_Inf_R,-0.4144549117196127,-0.625151139899111,-0.19972402620534835,0.5224705345041417,0.712121270470512,0.18543105270018867,-0.48694285416654964,0.216812152895013,-0.5359138330042842,-0.5974212176284478,-0.5667062968432628,-0.9387616352804319,0.37657941861701,-0.582351919629045,0.6431006280318696,0.45526928252772475,0.5165575448881387,-0.33523979240803436,0.21926220286630807,-0.5020048490854089,-0.5051841167083396,0.7432507851875242,0.7312655371900493,-0.8294153514033374,0.4348321724979943,-0.6657229202411415,0.2629903365504002,0.06558041725705152,0.4318827343764789,-0.40653740489302115,0.9418455879300371,0.6363590765080631,0.12533607924052384,0.34628560065084607,0.776395588995701,-0.2852516804075503,-0.4914085258383155,0.9354860386686749,0.6856024463975282,-0.5172356547140351,0.5538310826023165,-0.5569469041207487,-0.5454988168848673,-0.34695055443433404,-0.6726911152955405,0.11137514204122713,0.7153003539337234,-0.5410698774650812,-0.47710348137483294,-0.6368413865885045,0.49725080551063844,0.22330425021013725,0.4896611181618943,-0.605715787951953,0.7811000523289756,-0.2249557529779461,-0.6834810286945747,-0.5747797032139347,0.5150439428820347,0.6256677199825601,-0.6687683603806307,-0.9908312811089973,-0.6357616631338388,0.2867676007225688,0.5889996900601395,-0.7362629988725248,-0.5127516847264214,-0.7759349575200717,-0.7453071505644652,-0.824788011316524,0.485678924753251,0.3414700908856004,-0.799311360649966,-0.8025682680980837,1.0
