,Temporal_Sup_R,Occipital_Inf_R,Vermis_9,Thal_IL_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,SN_pc_R,ACC_pre_R,Parietal_Inf_L,ParaHippocampal_L,N_Acc_R,Cerebellum_Crus1_L,Frontal_Mid_2_R,Occipital_Sup_L,ACC_sup_L,Cerebellum_Crus1_R,Vermis_6,Pallidum_R,Thal_IL_R,Cerebellum_4_5_R,Supp_Motor_Area_L,Thal_MGN_R,Pallidum_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Vermis_3,Frontal_Mid_2_L,Parietal_Inf_R,OFCant_R,Thal_VA_R,Temporal_Pole_Sup_R,Heschl_L,Red_N_R,Cerebellum_7b_L,ACC_sub_L,Precentral_R,Thal_PuM_R,Cingulate_Mid_R,Parietal_Sup_L,OFCpost_R,Fusiform_R,Angular_L,Cuneus_L,Cingulate_Mid_L,Lingual_L,LC_R,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_L,N_Acc_L,Paracentral_Lobule_L,Thal_Re_L,Insula_L,Rectus_L,Thal_PuL_L,Thal_VPL_L,Frontal_Inf_Tri_L,Thal_LP_L,Cerebellum_9_L,OFClat_R,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Vermis_7,Caudate_R,Vermis_8,OFClat_L,SupraMarginal_L,VTA_R,Cerebellum_10_R,Supp_Motor_Area_R,Temporal_Inf_R,Fusiform_L,Angular_R,OFCmed_R,Cerebellum_3_R,Insula_R,ACC_sup_R,Thal_LGN_L,Amygdala_R,SN_pr_R,Occipital_Sup_R,Vermis_4_5,Cerebellum_Crus2_R,Cerebellum_6_L,Thal_AV_R,Thal_VPL_R,Putamen_R,Thal_VL_R,Calcarine_L,Frontal_Med_Orb_R,OFCmed_L,Frontal_Inf_Oper_L,Cingulate_Post_L
Parietal_Sup_L,-0.9887003108879681,-0.4465099364605738,-0.037248957856242416,-0.8016490346812184,-0.8125006181619565,-0.1957122259178379,-0.9411089962776704,0.6694191360586873,0.9254357540017718,-0.42407691242784024,-0.8759250629490296,0.03861238533568518,-0.521079950654351,0.5699901103214696,0.2357507769079874,-0.8324531437579692,-0.3176208668030877,-0.8733565166415138,-0.9718808590582055,-0.43372991809768874,0.5949923198987274,-0.9214711279333128,-0.9645467545126944,-0.8185621202559746,-0.08158788637491488,-0.12959287792713534,0.9089954063836274,-0.6067524270267435,-0.9813764723588776,-0.6988854396645369,-0.9843220241094452,0.02983914346842594,-0.9744553895207643,-0.26210433583965226,-0.06839024574119433,-0.6734722101999177,-0.795468883554064,-0.7570684211435902,1.0,-0.8971215705654407,-0.9144631959144746,0.756203250972611,0.18097013057880315,-0.1738847457379859,-0.28158730830268464,-0.8698402232472778,-0.2078781778457985,0.7376563545902376,-0.08831043788698217,-0.18207004795691378,0.9517623159793888,-0.7889844310778642,0.06525431074534266,-0.8445449856590346,-0.009168428378995544,-0.024197872168303,0.6829630858080225,-0.08572061241489703,-0.10640307156295153,-0.9468208570813447,-0.8813033347553345,-0.9197195803752899,0.3636684298129792,-0.21758058374536515,-0.3601543284232634,-0.6195047056112555,-0.28858810993193573,0.05065101076929958,0.9629544197204319,-0.9350438648049856,-0.9759544038048268,0.3008335019720495,-0.9952847052303643,-0.04341056203115775,-0.21043659168433282,-0.9321614161740958,-0.8849680972041453,-0.9287576238617958,0.5957038237157891,0.04317576827198367,-0.9654788485443668,-0.9781064188392955,0.045463289802140386,-0.13522889165296492,-0.9787886626220936,-0.08661993725164267,-0.8890996536344142,-0.9728757929744418,-0.9728868556023177,-0.8893548777013728,-0.8334352398649111,-0.5323585750575162,-0.739737439023952,0.5160817567022751,-0.17341745897668698
OFCpost_R,0.8525831641153188,0.7918552191331942,-0.3790914536382305,0.4753842873714282,0.48758210398022966,-0.22239473419436018,0.9849715457348016,-0.5913697437310823,-0.7553789851067642,0.025671939984775703,0.719567063619428,-0.3905111269935818,0.7091880374736429,-0.23080137728403757,0.07419423053933452,0.5393722210121861,-0.05246535204962467,0.5835458494392902,0.840929080708413,0.017336896736375146,-0.7559714866579347,0.9637161938491638,0.8676916491315055,0.9259997645788746,-0.3370538446508701,-0.29353651782113604,-0.7810401060814892,0.776395588995701,0.9492213101269459,0.4135384375124804,0.9519362895233574,-0.4406011421030341,0.9674107956769681,-0.16355493791022416,-0.06103411372364827,0.8844705102137903,0.456688438421965,0.5293712807250541,-0.8971215705654407,1.0,0.6746492577049638,-0.5287330867164118,0.22621300028523622,-0.2565276857439845,-0.10056992603970892,0.9583329543873608,-0.22263765176869438,-0.457016576942063,-0.34672259388649324,0.14099257930993436,-0.8939376541816446,0.44913904080022365,-0.38152058235106867,0.853269956446882,-0.42756839401619806,-0.4071307206339622,-0.6255876245952137,-0.3560975985469588,-0.3260756165729989,0.762222161337256,0.9866960536163867,0.6837626427603024,-0.5204937590845229,0.3609491923288261,0.41006672860795035,0.8132586006202278,-0.12682999031734485,-0.4452496444018562,-0.9191761053296211,0.9899038446191233,0.9663119712004147,-0.5013291104934414,0.8806409940623776,-0.362502090005454,0.6173314950736005,0.9692406974080823,0.6089739751546185,0.9937056820655471,-0.5051875016530124,-0.4458019046680625,0.9708639175277921,0.8083571107720713,0.3739567163124892,-0.2858996542082395,0.9616474279031303,-0.3293876230080338,0.6644944686540197,0.9114982089030682,0.9693482126174605,0.6640237531834556,0.5996053820384383,0.528263352508848,0.8984785901500889,-0.6780997055787787,-0.24796536417512555
Fusiform_R,0.9287106917455609,0.1135278916678215,0.42324961987583565,0.945770816637314,0.9667332685141399,0.5658977633079629,0.7446574045891674,-0.47586489992823316,-0.8446401913148742,0.7492553795855429,0.939246955249322,0.354089122278148,0.1637387197494775,-0.6447766519603398,-0.29805940389115176,0.9768048717848127,0.6603667020173961,0.9868552694891077,0.8987717594264192,0.7494076979388952,-0.46783038086808315,0.7101522543066026,0.935644867920494,0.6636785154238637,0.4649448126227952,0.5059320940175766,-0.7877682319826939,0.25868214954339336,0.8565811325179391,0.7772409344313345,0.8485447259029856,0.3621571080182551,0.8215227375970019,0.5912002508762733,0.35112647654485896,0.33467729376563227,0.9457281174465454,0.7481380544155224,-0.9144631959144746,0.6746492577049638,1.0,-0.7040867820447229,-0.3901517394078928,0.5283727877212783,0.6393996214760514,0.6713328379573384,0.5676892876883924,-0.7468214509525347,0.4552975058502949,0.3741084737531069,-0.787871889270878,0.9471007087364508,0.32905668608202226,0.7876821437761385,0.3529483548269542,0.3813226679782468,-0.47660305058466396,0.42324776538063213,0.4750347361655181,0.9475760012264112,0.6748568893695779,0.9282422390305823,-0.018246779681255633,0.24826822049179528,0.43273004208129473,0.4661768201935389,0.6381329525549264,0.3476649938165922,-0.8025099737110681,0.7565461610032341,0.8229075405955839,-0.24693616122361145,0.9371778166288582,0.4347506648947148,-0.14273998633075458,0.7685203166231654,0.9932874135506081,0.7183497264214312,-0.4098220668905578,0.3502779560757923,0.8269663654142067,0.9640912432941927,-0.307617732042406,0.5120283147971474,0.840049214025708,0.4693204388330172,0.8692341231244394,0.8326430855498739,0.8166172562860532,0.8798776513694065,0.9598105392737614,0.6162327330417275,0.5778272009882265,-0.16850746759500637,0.5453579787754596
Angular_L,-0.8143323857646041,0.0009427361588866816,-0.18279008267455774,-0.7733392043250392,-0.7410743151979031,-0.2755282067632791,-0.6460655432420925,0.9182361505440056,0.9460158417672809,-0.3959741421286245,-0.5072859644249292,0.04152201810980078,-0.5558378609984929,0.9370081887952028,0.7997529797271542,-0.6802593447821925,-0.24447754955007894,-0.7622153079117365,-0.8360413396431204,-0.477753961045315,-0.007497495485963981,-0.6921119966037397,-0.6031850220510974,-0.3071483824080904,-0.21123458869688955,-0.2546483544818327,0.9323048377528436,-0.6057241200860057,-0.6815058936993489,-0.7937256970102498,-0.7124673017246004,-0.13332110767974442,-0.6790759062619328,-0.42007235450150315,0.3760348865477834,-0.47179146346009,-0.7918559038363582,-0.8906637634366456,0.756203250972611,-0.5287330867164118,-0.7040867820447229,1.0,0.6767828607095171,-0.3534182932053019,-0.22749377250420277,-0.4951926264576128,-0.34565980941947677,0.9884156943442747,-0.3035094588497623,0.3596770035349244,0.8218152205313891,-0.7649519544153072,0.1597178317221744,-0.34025802829836854,-0.3538370958930882,-0.3081130218761586,0.9081484970757407,-0.4115779748906339,-0.2998279654486214,-0.7784917875956879,-0.4792360252899984,-0.9093177955298629,0.5728587192288739,0.45711182333814454,0.24639126082214124,0.005203967967502037,-0.3432448017740475,-0.06493908887977187,0.8106199056355478,-0.5619416672106915,-0.6914843575301098,-0.38998303556656966,-0.7472496645862825,-0.1419966252966857,0.17668951625825402,-0.5725685782660382,-0.7393554082184274,-0.616130610647832,0.9142050790708223,-0.1134274535056665,-0.604481076238007,-0.7850292244489633,0.5355121236283001,-0.2540234473975431,-0.6750332617122119,-0.20659826453821825,-0.9388771994408363,-0.8124357197205923,-0.6805433425103549,-0.9201172083701338,-0.566734821322706,0.0846727628939231,-0.1580223573809977,0.6033777879196255,-0.27485844913933316
Cuneus_L,-0.2832022282467389,0.7358801960398698,-0.7195267491917569,-0.62518076670089,-0.5941174209974182,-0.7070064887438176,0.07792357769694538,0.4457568262383659,0.4634212633492913,-0.6475731159847703,-0.14413063042319968,-0.49558148223186244,0.13058269223313934,0.8894825358477365,0.9202536646315143,-0.49101974233633194,-0.5473468246263357,-0.5280694783223798,-0.3006201810067951,-0.730032771100094,-0.5535698347200191,0.030011298107494984,-0.08178503604853234,0.35949850468535044,-0.719682059610542,-0.7332907830863444,0.402297860781557,0.11137514204122713,-0.03909866678779013,-0.632045963390301,-0.05998458427932501,-0.7082455999650836,-0.0027822602470269886,-0.7903751545361426,0.13105712853978807,0.30871026118406547,-0.6618744313315733,-0.5935312633385291,0.18097013057880315,0.22621300028523622,-0.3901517394078928,0.6767828607095171,1.0,-0.7939106337526359,-0.5724077927011488,0.22085277876675802,-0.7707886997577031,0.7554921950661577,-0.808077938651365,0.30432578345785943,0.1917488317090028,-0.6467605972475347,-0.3714132618860406,0.2024505906542362,-0.8904028177035412,-0.8397275602149288,0.4030706494833229,-0.901609704612094,-0.7925464525098022,-0.3481155599007064,0.2606112991248442,-0.5369349523575324,0.010870409760425774,0.6639998206593638,0.4509443376931462,0.6131684419872083,-0.7033792899819722,-0.645210374673841,0.16266658048486152,0.1523640962229165,-0.016161693463154606,-0.7424556966257336,-0.19913301855076945,-0.6693170466869335,0.82987433051572,0.11605771797594383,-0.4838004334754334,0.12304007934008539,0.4986032644917501,-0.6895357125447106,0.06439462926270427,-0.3155962989211593,0.9826792414498633,-0.727411031964035,-0.012627996327385439,-0.708895266455596,-0.5554767668375657,-0.1824103781280857,-0.000982415347112869,-0.5430433530497691,-0.31926330110360474,0.33770701856658586,0.5016069032666126,-0.05360093338853217,-0.7229884907446728
Cingulate_Mid_L,0.25912762344401463,-0.754317502717124,0.9612900465764815,0.7184467245292057,0.7084863388941486,0.9709502824506356,-0.1326745832428228,0.017798834812851588,-0.2621260494254871,0.9334738796506837,0.3500695787829652,0.9073344905405581,-0.5321484202803398,-0.6136892023595247,-0.5320844688872648,0.6720519797111367,0.9276183722133284,0.6171942417593841,0.251557232786459,0.9468389396920848,0.3364824369002845,-0.13532035283649027,0.20658215138293654,-0.1726976166734187,0.9762526315940042,0.980704251667059,-0.14538221164220072,-0.5078252160636717,0.022815721456228625,0.6351112300696133,0.037194435758283136,0.9623306023037864,-0.024909520812186406,0.9820026580865837,0.47531664802250245,-0.5223938891953065,0.7098627649713849,0.4652071319890828,-0.1738847457379859,-0.2565276857439845,0.5283727877212783,-0.3534182932053019,-0.7939106337526359,1.0,0.9394252021324324,-0.17410893597014612,0.9899903112404516,-0.48599370367628947,0.9880171815415432,0.2253818509957451,-0.005805351762202591,0.7206678618847251,0.8246152789103226,-0.007966859755003691,0.9570573767196489,0.9815231460361478,0.0613656369214134,0.9657103745430097,0.992439863803632,0.40772051237001516,-0.2307271937461587,0.4387579191907206,0.5280465822997716,-0.16343033257003417,0.1025783158161608,-0.320668001920013,0.9792589729804645,0.9490570393989558,-0.0047990293263898065,-0.15059661604143618,-0.02764207848838994,0.3155960831113004,0.21820907527083735,0.9642429598244256,-0.8877147585140854,-0.13193691757782414,0.5978759777607004,-0.19233143534620248,-0.0031297106157969984,0.9654285435218374,-0.035990624651652446,0.34527025658281923,-0.8509835101350333,0.9821823536141029,0.008163649855845102,0.9820463383087159,0.4235090189105121,0.07634146779135809,-0.04303962854834336,0.44340539952716085,0.5850580618985656,0.12527301436678617,-0.30752650065761455,0.5305941242277687,0.9806881291955756
Lingual_L,0.3327843494613306,-0.5716701185868578,0.9311332554245396,0.7383072076433882,0.7567011122403858,0.9724744748019695,-0.01195525797447788,0.15806861430464517,-0.24351287881161338,0.9794955451577355,0.5495170697588276,0.9410918358709396,-0.5972191967637355,-0.4406763169934414,-0.2569185609024457,0.7546993804968868,0.9924899328039418,0.6821077134900076,0.3015446377119579,0.957405045321577,0.03840169507707107,-0.05217056773790111,0.3844787814990411,0.0495564632166688,0.9526207113031914,0.9582687568501926,-0.12738324372537896,-0.5454988168848673,0.16098904326663255,0.5653029199161373,0.1510025632617145,0.9220116707689748,0.10204346612125167,0.9262075495812185,0.721423007146071,-0.4709059670415486,0.7284912266958271,0.37110641853246845,-0.28158730830268464,-0.10056992603970892,0.6393996214760514,-0.22749377250420277,-0.5724077927011488,0.9394252021324324,1.0,-0.027569748445145034,0.9581069526556963,-0.36312578262897993,0.9186815077757505,0.5283669662029318,-0.055433868086034704,0.7465517180219549,0.9134805970794813,0.24794543965190521,0.8219316870431107,0.8728006631434774,0.18795735238054787,0.8405137889197972,0.9328969991731849,0.47415667680031776,-0.058916735957224374,0.4470669719833913,0.6643513714847918,0.17859910611046492,0.39587962071648003,-0.042415082449023714,0.98236724532038,0.9304700655910452,-0.06517094265019459,0.016805370220690757,0.09640455111958143,-0.021817107972172935,0.3336401756444495,0.956121511310376,-0.7365082467289521,0.03760066911756458,0.6785657834110008,-0.06097896465392813,0.17179890536770812,0.9253562618259953,0.12731724364005584,0.43538263314277287,-0.6377662380706709,0.9627433137951672,0.1402439669141633,0.9604619136667586,0.38647058234474013,0.13462820885081947,0.0855711134833158,0.4156492696544324,0.7217737353746428,0.44757976853280207,-0.03398456051841219,0.6030093154360742,0.9688631692062921
LC_R,0.8442233872694069,0.757060903408163,-0.3427367563705659,0.5182614065837305,0.503085075546671,-0.18433785661602975,0.9617557341788063,-0.5246787414509234,-0.7165889580278336,0.06770935895498886,0.6601316445315668,-0.2805337981344483,0.6838848712042933,-0.21628171153952216,0.06771263259359678,0.5808834115828783,0.04470224744241583,0.5765971550242823,0.852500312491008,0.050737643475143285,-0.659440687800854,0.9565321644257919,0.8267193065749185,0.9592560810860717,-0.2869599702183863,-0.24621469337497592,-0.7091900538060657,0.7153003539337234,0.8913772719072787,0.5345620986675376,0.932910261663673,-0.384516195542385,0.9375782836865422,-0.07277205350694506,-0.0007318117081106335,0.8733407079020735,0.44761584006840716,0.6178347754846265,-0.8698402232472778,0.9583329543873608,0.6713328379573384,-0.4951926264576128,0.22085277876675802,-0.17410893597014612,-0.027569748445145034,1.0,-0.17120741402637993,-0.4300906651991532,-0.29425694886828335,0.10253855590947394,-0.8230654517819173,0.4490273655005126,-0.32502881862237665,0.7711104737501178,-0.3819072823364367,-0.33104406617184867,-0.5444705369106162,-0.31557541714857923,-0.266111123787929,0.8050733769628831,0.9729139395905471,0.6465937844491929,-0.44296782307826477,0.3454107927290302,0.526414943571506,0.8421426996395346,-0.05383601145077439,-0.37785329760123465,-0.8600588414936327,0.9396863093129767,0.9202763524794564,-0.48252044186155335,0.8521154018379065,-0.3051051458770025,0.5807092222483458,0.8840927709343344,0.6083657365451449,0.9450317164945756,-0.4457892650906297,-0.36729863998262197,0.9266386031327164,0.8030570277183416,0.35205243218604626,-0.2345137314151629,0.9387469141285956,-0.2627221888249241,0.6792156934555056,0.8963085032054005,0.9177245673676051,0.692847510623312,0.6610109387200866,0.4978963836824502,0.849758184443512,-0.5803843653768394,-0.19995058641506017
Cingulate_Post_R,0.2810433414194044,-0.7324622812893041,0.977461758178397,0.7273590226736452,0.7332879402059221,0.9921631899831677,-0.1094732584748526,0.03154095471119992,-0.2763179468346946,0.9602927826732065,0.4250659060050496,0.905572533317277,-0.5623439699530843,-0.5994094502771943,-0.4854187881560157,0.6925380109115267,0.9362448048568486,0.6508392744990039,0.2596984663895352,0.9693350798362311,0.2488761048844614,-0.12683044785845143,0.26325519356309574,-0.15148969444109017,0.988328816463671,0.9939976480936995,-0.1678627613257143,-0.5178003292950119,0.06934433511634129,0.5895206752910472,0.06325656439829128,0.9686653523287769,0.005559233429035873,0.966526527029189,0.5242231955140072,-0.5320683520253815,0.7387264923230409,0.4196553934388188,-0.2078781778457985,-0.22263765176869438,0.5676892876883924,-0.34565980941947677,-0.7707886997577031,0.9899903112404516,0.9581069526556963,-0.17120741402637993,1.0,-0.4813155355192145,0.9891492472864272,0.3173685898884897,-0.038027201848766776,0.7499459649791991,0.855447361213747,0.07589696522205264,0.9452903435517964,0.9641944198154294,0.0665899842292382,0.9579718912456189,0.9927305205356964,0.4130002937826304,-0.20138065860210763,0.46561412338818875,0.5524401871031046,-0.08720262075731798,0.12152632906533976,-0.28619681321933577,0.9855158954917623,0.9555790439891803,-0.034679491546898915,-0.10615076697800398,0.009619388896983837,0.24605242682288048,0.25564298656428036,0.9766512140383012,-0.875696892175351,-0.07225177751737413,0.6327557910660921,-0.15838189562786278,0.017476873124467177,0.9632657977009665,0.009007717494940955,0.37147179461504914,-0.8265802783256885,0.9949231595382224,0.03834941422422933,0.9879603570682028,0.41901151345207954,0.09031076000938022,-0.00318849492492605,0.43533558172579967,0.6075051140278191,0.21121682834373823,-0.24348277250107853,0.533558983193015,0.9960094134958443
Occipital_Mid_L,-0.8032215728061526,0.11913791457190381,-0.3272009493339374,-0.8352100397362083,-0.8075465084658661,-0.41546976946330055,-0.5837068093534612,0.8541009945502849,0.9262778823533216,-0.5218631803532624,-0.5430291157350042,-0.10274077325704492,-0.42752372742528905,0.9703769992377546,0.8241119303454263,-0.7428009465416487,-0.37409963820221975,-0.8149706038634461,-0.8189710489729158,-0.6001157203590873,-0.04419277544419441,-0.6230465265142878,-0.6051279871727036,-0.25858066407702973,-0.3545315616656588,-0.39603257589997476,0.8983445357514632,-0.48286905043972767,-0.6475056254029826,-0.8284402954247312,-0.6734405407428342,-0.27875093859814437,-0.633707855955305,-0.5436994331520086,0.2693500539796826,-0.3527499926478743,-0.8569774571820445,-0.8930414630421144,0.7376563545902376,-0.457016576942063,-0.7468214509525347,0.9884156943442747,0.7554921950661577,-0.48599370367628947,-0.36312578262897993,-0.4300906651991532,-0.4813155355192145,1.0,-0.44065729628574846,0.28270845413880535,0.7730820147092169,-0.8332899627488407,0.013272466207906565,-0.3317169037032875,-0.4812034468663265,-0.43990105829913245,0.839196292827446,-0.5370858792829722,-0.437411752807111,-0.7887094382314768,-0.41254046975743003,-0.9234335748442553,0.4480274592221275,0.4406759370959288,0.21693329965345512,0.05468557454407436,-0.47588877553778286,-0.21217308467640023,0.7620477373474479,-0.5071303527727342,-0.6465106897247309,-0.4035771078372416,-0.737576740839838,-0.2877796836555966,0.3050839553975291,-0.5243752842612891,-0.7902306842541764,-0.5492166793645415,0.8519057248694057,-0.2579503453093297,-0.5651559993780841,-0.7907341182996654,0.6323973273627047,-0.3952641482476171,-0.6347506625920809,-0.3492771723182191,-0.9409242826030759,-0.7708911947044097,-0.6345588475187292,-0.9253288305874331,-0.6217309891313884,0.04483592066842912,-0.10835208817768871,0.48022563416873376,-0.41513096702476887
Thal_PuM_L,0.16763819605742017,-0.8212006975607975,0.9846357958952063,0.6449263994232178,0.6461061773308766,0.9769401743055757,-0.23019777254733548,0.059926492409005785,-0.19267391515379942,0.9111582273315717,0.299336431208802,0.9029682559396025,-0.602587986885991,-0.5871311157969591,-0.5281085960492269,0.5938116440502814,0.8913712554751484,0.554162213527671,0.15202275705668897,0.9280595913754562,0.36889564385090773,-0.23853684495488564,0.1309044618482275,-0.2846820664120538,0.9892987739661048,0.9900327496221877,-0.08733620054892775,-0.5697024455949166,-0.055872284017605196,0.5325840642234988,-0.059357905388961234,0.9841006676441667,-0.11737575202559292,0.9566461917538552,0.4623040914832708,-0.6149929030814989,0.6606053979980996,0.36224466239081493,-0.08831043788698217,-0.34672259388649324,0.4552975058502949,-0.3035094588497623,-0.808077938651365,0.9880171815415432,0.9186815077757505,-0.29425694886828335,0.9891492472864272,-0.44065729628574846,1.0,0.2345512508145858,0.06147377400933654,0.6690642597346221,0.8438217399033267,-0.06141850664909336,0.9788813215039958,0.9886133087126574,0.1011750229759557,0.981834291637861,0.9988194705686538,0.3033323774050997,-0.3304102080029099,0.3761924428590323,0.5563424444568108,-0.18648367400743435,0.015536911808703082,-0.4156961945513027,0.9594780653087033,0.9669963545764262,0.07203330862041317,-0.2352728018262288,-0.11356645818018565,0.35202226935248576,0.1336307679543391,0.9776376854005248,-0.9354831349960556,-0.19967631471479222,0.5300293960806762,-0.27947100815636233,0.03299700635113423,0.9778534595907824,-0.12222841284533423,0.25803195708911164,-0.8750191719977862,0.9889103848644453,-0.08687424985923732,0.987298467252829,0.3399118408315471,-0.018866483965090677,-0.12666552689473315,0.35353672052468554,0.4936860192162591,0.08809999409867919,-0.3791467944437157,0.5660914725989781,0.98472520272665
N_Acc_L,0.1113232791097853,0.07404805865768957,0.366729082541515,0.19118202998520273,0.2899402362839455,0.42011171965405786,0.0704334127386031,0.5411430282810423,0.12507435149576823,0.47520768032121946,0.5983838943751267,0.4868380313390569,-0.5727745814066415,0.33543487626926954,0.6122402456340107,0.34689661120348364,0.503474769458617,0.2984978925878953,0.022794070740960876,0.3810137400824602,-0.6465046171091874,-0.0511769145927793,0.426193131498239,0.3440495833765668,0.36797902949861605,0.3648979359423165,0.1546565627807828,-0.47710348137483294,0.22113506205307004,-0.14329557862489775,0.12753957555280213,0.3355365542434096,0.14543514978835625,0.20342718208938187,0.9131489637418672,-0.27051679007460155,0.2254203168975132,-0.2899620824128202,-0.18207004795691378,0.14099257930993436,0.3741084737531069,0.3596770035349244,0.30432578345785943,0.2253818509957451,0.5283669662029318,0.10253855590947394,0.3173685898884897,0.28270845413880535,0.2345512508145858,1.0,0.02815932685607438,0.2542831441833468,0.6572663038248306,0.6069332503493957,0.04807503995030516,0.11043611192750279,0.5198579470658751,0.06567616045070966,0.2558468088645748,0.1414660009347934,0.17703981308937078,0.043882924435777654,0.7088881186734997,0.8923051556044371,0.7326102969085135,0.49293576411121703,0.38135709288700825,0.39150628932012527,0.013422413592652992,0.22295406803232276,0.14620863606472922,-0.7874702665604587,0.2275019223921281,0.4120697521854436,-0.025930751695299792,0.26563957626532736,0.32690536101634754,0.09777654923128591,0.6225727922821277,0.32167649802732773,0.2600868303402536,0.2042089722715918,0.23060226814426993,0.3684086102820793,0.16775231871053511,0.36189032273050414,-0.1277008462717989,-0.020428647221177744,0.1570061384114987,-0.10362261856764114,0.44142502209596446,0.9111144715584641,0.5078261984369207,0.5434275990741573,0.38523725009538423
Paracentral_Lobule_L,-0.9365116077869138,-0.49445235268196014,0.12496930838489305,-0.6718362071906782,-0.6855109933400142,-0.01552870987180607,-0.9307286188357945,0.8274530037375102,0.9474182861292154,-0.22733786861344543,-0.7505002718579423,0.26687623641556746,-0.6864975481782424,0.6043356376464262,0.3284433479572262,-0.6772852976812362,-0.08040658177287899,-0.7625748993995226,-0.9244437369888128,-0.26332724985411804,0.5433613988720798,-0.9273593510870947,-0.8694398686101578,-0.7266922820372056,0.09310770708947991,0.04359889149735869,0.9650309515906671,-0.7696921548258997,-0.9533200277303387,-0.5999831841339297,-0.9505080396792011,0.19944242348258312,-0.9530918484005574,-0.10574636622464194,0.19591351035313442,-0.7585449237927793,-0.6944823951962299,-0.7240411439256834,0.9517623159793888,-0.8939376541816446,-0.787871889270878,0.8218152205313891,0.1917488317090028,-0.005805351762202591,-0.055433868086034704,-0.8230654517819173,-0.038027201848766776,0.7730820147092169,0.06147377400933654,0.02815932685607438,1.0,-0.6784639032719992,0.29672626999240836,-0.7503429212245325,0.09284216299453736,0.11381569300057362,0.8396910796799596,0.017486076732483855,0.05183357877512074,-0.8482830951285697,-0.8435972655765843,-0.8867066942248318,0.5950672709206125,-0.04033335429000812,-0.11475107531411177,-0.5035692315207364,-0.09689821084459051,0.23777709400579375,0.9906505582315646,-0.9113776378085688,-0.9583827091093793,0.1634387223815338,-0.9346944625366329,0.14365661585605435,-0.2908861112974625,-0.9184799378195412,-0.7633655934181605,-0.9348007846248138,0.760705235616212,0.22515949915898742,-0.9218225095344907,-0.9060714800964167,0.026869987773797635,0.042748506172330614,-0.9430077834365236,0.0977979088183611,-0.8617267095997603,-0.9646239777514503,-0.9576278806954898,-0.8459007007325665,-0.6446957258750958,-0.33658438161175375,-0.6635472003402688,0.7211590638639611,0.006389729528320492
Thal_Re_L,0.832628880264021,-0.17775590396152022,0.6245220217117697,0.9791033922522402,0.9896292965531815,0.7307948651432645,0.5508036455736952,-0.4874744599180605,-0.8140224645491622,0.8568218912562526,0.8247249162638627,0.49501574639055873,0.03562028783006754,-0.7995228710740311,-0.5216148043599399,0.9636609505506121,0.7496612115599142,0.9825855830025715,0.8078305122315086,0.880081501061709,-0.2075503172510371,0.5331405847276295,0.7869551664999586,0.40766702166452573,0.6543766185019533,0.6914361344323261,-0.7429286178959137,0.12011021842130845,0.6930354049990739,0.830240832142406,0.6894149870994496,0.5686387146350526,0.6473151785444222,0.76742374268112,0.29476179528387864,0.126340633002148,0.9930448578171323,0.782240666224552,-0.7889844310778642,0.44913904080022365,0.9471007087364508,-0.7649519544153072,-0.6467605972475347,0.7206678618847251,0.7465517180219549,0.4490273655005126,0.7499459649791991,-0.8332899627488407,0.6690642597346221,0.2542831441833468,-0.6784639032719992,1.0,0.44376066400534847,0.5797066092807491,0.6052274071572424,0.6132250603143184,-0.47310407805720983,0.665042150643945,0.6806644258438718,0.87660076209845,0.43875981969371824,0.9190677697610634,0.040809997986253496,0.016955329976270705,0.21982567085660612,0.17743929863531271,0.7839230512715064,0.5400258674080701,-0.6803486912969055,0.5445503567659378,0.6533175676632877,0.019327709255359447,0.8156267367329999,0.6158082151632946,-0.41832324814308414,0.5696154012983601,0.9738360317618734,0.5177021588405407,-0.45236168270982385,0.5513676350638698,0.636284762533375,0.8771138049826046,-0.5814931542867942,0.6942231309183253,0.6660229384230052,0.6530132173240821,0.8695539344694428,0.709600465464937,0.6437517618314347,0.873125350814256,0.8928238651923333,0.4223631285997479,0.30089505983520887,-0.06466323754790303,0.7204191640206584
