,Thal_MDl_L,ACC_sub_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Red_N_R,Red_N_L,Supp_Motor_Area_L,Postcentral_L,OFClat_R,Frontal_Inf_Oper_L,Occipital_Mid_R,Thal_PuI_L,Thal_PuL_R,Cerebellum_6_R,Cerebellum_Crus2_L,Thal_VA_R,Temporal_Sup_L,Angular_L,Parietal_Sup_L,SN_pr_R,Precentral_L,Cerebellum_4_5_L,Thal_AV_R,Cerebellum_7b_L,Raphe_D,Parietal_Inf_R,Precuneus_R,Thal_Re_L,Thal_AV_L,Vermis_1_2,Vermis_7,SupraMarginal_L,Hippocampus_R,ParaHippocampal_L,Thal_PuA_R,Thal_IL_L,Thal_VL_L,Thal_PuI_R,ACC_pre_L,ACC_sup_R,Heschl_L,Thal_PuA_L,Putamen_L,Rolandic_Oper_L,Precentral_R,Temporal_Inf_R,Cuneus_L,Temporal_Sup_R,Cerebellum_9_R,Supp_Motor_Area_R,Occipital_Inf_L,Temporal_Mid_L,Hippocampus_L,Thal_LGN_L,Frontal_Inf_Tri_L,Thal_LP_R,N_Acc_L,Cuneus_R,SN_pc_R,Lingual_L,Thal_VPL_R,Cerebellum_8_L,Calcarine_R,Thal_MGN_R,Olfactory_L,Thal_MGN_L,Caudate_L,Precuneus_L,Cingulate_Mid_R,SN_pr_L,Vermis_8,Cerebellum_4_5_R,Cingulate_Post_L,Cerebellum_10_R,Calcarine_L,Temporal_Pole_Mid_R,Thal_PuM_L,Amygdala_R,Vermis_9,Lingual_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Thal_MDm_L,Heschl_R,Insula_R
SN_pc_R,0.05997095506184033,-0.2278917641256486,0.38595277988386356,-0.6163735342470893,0.0592426021643387,-0.23665683553518502,0.1658194557042208,0.356395243473964,-0.05431441826458311,0.3156825375731146,0.6158516859999609,0.1686636879261451,-0.5023828402746449,0.4121614985500425,0.3478722652314429,-0.6122436812814872,0.3142116774794256,0.5195761351804383,0.3282466954143677,-0.005686454562859382,0.3424125812666621,-0.13928740612402238,-0.5504359727222047,0.47663740706428137,0.6336443244741561,0.2442336252201031,0.29386724307997647,0.3031916051090627,-0.14686712185917708,-0.3293661603854212,0.5283529230197722,0.34885868057007147,-0.39066382529657356,-0.16228561831742974,-0.1384341952438453,-0.4092260073771377,-0.47331383163831875,-0.5056792664514687,-0.37107835841879644,0.03204299399436402,-0.030729302465824317,0.6688924889568543,-0.1516520371055859,0.2717350396678337,0.057816314128780626,0.4308708581008431,0.6344973440793442,0.030105560507310457,0.3763082491675835,0.13145753861138967,0.6515445509982932,0.406450550661252,0.34620484408754526,-0.08704987682851224,-0.44966135273788155,-0.23000744340809387,-0.49671116254308273,0.5872020613337028,1.0,0.5502750001785871,-0.014969120602149038,0.5275100046751446,0.6178570805888014,0.5513742649586969,-0.2566537432115028,-0.34255169378021894,-0.1369443968695545,0.2992490371224965,0.08005029915044548,0.2986124148513375,0.41819380549491814,-0.008982378318706814,-0.1870969087959064,0.5021470198926867,0.5379529027436669,0.4649850085246143,0.6696869996041521,-0.6586963845443095,0.07327441723334514,0.5664773606266847,-0.4305631499781295,0.06005793661020054,0.06642509117828996,-0.22421001462956963,0.2972579380844866
Lingual_L,-0.1654578920704958,-0.07856617725368326,0.4688915623976785,-0.5676517812007893,0.08169990830980392,-0.4496235462738856,0.0758536521664229,0.3239006991816436,0.016952788383827112,0.6075922288315189,0.6569528230878248,0.07287942824915633,-0.42148353439071334,0.7454847265784034,0.7101051262372554,-0.5838439584407272,0.6057732214431559,0.46172743452301696,0.18067535215225938,-0.3549344699540606,0.30981337222913147,0.08535879248136852,-0.44741142975084686,0.7243723460622469,0.7290604240059029,0.023970995413678444,0.07778669418971902,0.0329488471686323,-0.2578061178959115,-0.1824930124006468,0.7107279323895893,0.28888904334908355,-0.3628247170362357,-0.38662934579234204,-0.27338573432680374,-0.5568445786585021,-0.5099028963381013,-0.563014428012269,-0.5385817792535618,0.018661285343658626,0.12612339838449768,0.7143990993938518,0.16538390359312016,0.5279852778162503,-0.16247479824099567,0.7204835285035361,0.671838492581396,0.3185122136450752,0.633699446320728,0.04629231073088703,0.8184188226450353,0.5803439105499444,0.12298381519814652,-0.008158953307730461,-0.3055570093626517,-0.17795012519174308,-0.3691786103165091,0.6362826765431986,0.5502750001785871,1.0,0.3313909104607678,0.7609919232104745,0.833176642727185,0.72868212145306,0.06722008353362421,-0.10571986757674999,-0.021823622214479078,0.2723502987970399,0.15978759622756325,-0.05939669752237063,0.7109922444517968,0.2682449846501241,-0.29739174598954804,0.7743512959559875,0.8654413058545973,0.4726448648521659,0.7770294755768304,-0.5107371711956762,0.28487283379137274,0.9268362300541944,-0.27409416311143436,-0.09286621110064486,-0.04573920755261846,-0.007735372333318692,0.611086640687142
Thal_VPL_R,-0.06091631499761201,-0.06639277035632912,-0.09734338434278843,0.07849943273242434,0.21722854619407145,0.19708243909061138,0.3389420133226767,0.27292993132960996,0.024938456159207447,0.432796350843494,0.04643019545242053,0.2947527830882631,-0.017982662018821708,-0.09974824138001706,-0.10435595598744188,0.038621003792451605,0.36514890658817006,0.07838343997732695,0.21242866929447918,0.26952234652466134,0.3236380034767636,0.36789451102710113,-0.06363772967607435,-0.11842438974905364,-0.19137932909693803,0.26485658264109985,0.2602486770958583,-0.2010336932714958,-0.04694314746179252,0.0657152456967222,-0.1655977678274368,0.1726046923196749,0.1876055318844424,0.1636195197990961,0.44828658044184755,-0.07111384838558442,0.13997621860252232,0.29442996214380834,-0.050461884861234346,-0.04458244136212239,0.2888619283072783,0.02185687741899812,0.8406987841804828,0.4489701946281792,0.3278173630584618,-0.0164888703339839,0.12279607125921732,0.14139024123538166,-0.05268524979985135,0.38770720388449736,-0.01282664088709372,0.293684530096778,0.3050860329727296,0.6690666673064927,0.3059875333245445,0.17099183754147176,0.1647951284136143,0.1382633272275427,-0.014969120602149038,0.3313909104607678,1.0,-0.10142827289199417,0.1197117491448238,0.010032235851741437,0.3571786927372876,0.4268203789377996,0.47885515356656555,0.3181121354629953,0.4467866567227741,0.3158368049569916,-0.1235623551724865,0.32452998942047645,0.021249387940067897,-0.11577876963051754,0.3473998518558129,-0.2234645350892768,0.07077466093482741,0.1553894869057641,-0.2198008739844746,0.1140895382462768,0.15696114376855497,0.18919333964721766,-0.2737067965995471,0.39459558265646283,0.14666867778657255
Cerebellum_8_L,-0.09551410054615661,-0.10219743549851731,0.6108437021860137,-0.6045259706275549,-0.1280803063272091,-0.5396534845703755,-0.017479067427166532,0.028899574188523038,-0.08476792138282468,0.2840464655333663,0.582148596317849,-0.02386717261907366,-0.3532220309712073,0.7150715136134528,0.866530211605007,-0.5422806684275915,0.4927750010571397,0.3404823318625964,-0.041523049126853,-0.32291544021912116,0.08174016830919234,-0.05304788015402593,-0.43352336733008484,0.7654662212434464,0.7991302948264388,-0.007262797366878097,-0.056291857480936784,0.2307820100750987,-0.32137213969150463,-0.11162953826996153,0.8968360409265012,0.06199444740204959,-0.4141078858985941,-0.2679044527509441,-0.46678057918132926,-0.4024636162998224,-0.4257615690537361,-0.6013776820626723,-0.4678345702972986,0.0715407220264859,-0.23982304106049918,0.7491604785820605,-0.22825796843148038,0.10513581765905541,-0.18014392888920833,0.5696976976522199,0.5784555890377527,0.20615103178365965,0.7188750683538507,0.006704843685890685,0.8596589288272214,0.6150843019496431,0.018773741934017905,-0.3678061458294384,-0.39134504150250815,-0.16372874517292094,-0.3649559341758597,0.5349139563357929,0.5275100046751446,0.7609919232104745,-0.10142827289199417,1.0,0.6770683661515735,0.6944367298156329,-0.0979120750080197,-0.35581906736002433,-0.12243162166710277,0.04198616961169166,-0.01532928295844544,-0.19205050058043638,0.8681372695505607,0.14363243320546074,-0.21620917572313544,0.7316343704179412,0.6110120299427675,0.43901869914988145,0.7263016160666265,-0.5990751625502403,0.4881160674908934,0.7528338508992589,-0.4049397198682309,-0.05549000807518404,0.08712189911410252,-0.09784220103864051,0.45665335419355607
Calcarine_R,-0.10830470069363132,-0.106897648464637,0.5057320804752546,-0.6225088002897302,-0.08650687155216134,-0.5268871042486,0.17529282371656618,0.653920234202774,0.00583801616739477,0.5971750981757227,0.8777776303956347,-0.10039385504883871,-0.5006428537217541,0.6500066483551721,0.5165394179391438,-0.6643951469859145,0.6408839628711033,0.7771616554448774,0.5103514699799153,-0.45170126038240316,0.5916062157630905,-0.09437095610755976,-0.42642675121656837,0.7188788668814291,0.7047817733203113,0.2704787840726864,0.4377705774634978,0.27169546441347703,-0.1802937008123123,-0.30478905879234214,0.5753317828735798,0.6114063643578698,-0.46579798728881305,-0.36699664276172345,-0.3936341156486209,-0.5307967747376798,-0.6397397468630707,-0.6600475085265887,-0.563477355255048,0.022701291221854745,0.18444958629507763,0.706863163542241,-0.11915447469824236,0.5347599177805434,-0.03447105599262402,0.6809015689053841,0.8601675155963311,0.20595803917828784,0.6911496594549386,0.129958343610196,0.8563481118937785,0.6021433982981578,0.07750827638392802,-0.11310405769240468,-0.4001692170877212,-0.25846069407900313,-0.515568536511297,0.8786465702728073,0.6178570805888014,0.833176642727185,0.1197117491448238,0.6770683661515735,1.0,0.6678682635437773,-0.12880744816419143,-0.2781754401827487,-0.23706631899293945,0.5932659292083811,0.12630149730178591,-0.20209249600043133,0.5308200218064074,0.061180499208780714,-0.26538310218420347,0.7919235476628753,0.9195497514659515,0.5100172863700208,0.8503690827292293,-0.5052078908508231,0.12410620171212558,0.9098126692572311,-0.4564014175886234,0.07744872815886687,0.12511980039366297,-0.18755359062473298,0.6002841108280066
Thal_MGN_R,0.00304253768815356,0.07969605529421984,0.3172989649071719,-0.40570424853029496,0.06881391903392076,-0.43611786633499205,0.1285806222145701,0.264115918986284,0.024138703151951095,0.536699850340067,0.5386063000569646,0.17895091663840743,-0.26553915503156256,0.7859107129545219,0.6757326117136278,-0.39624767967316077,0.37364675862687646,0.3325159152730754,0.08091699115012102,-0.33832717464486883,0.26453314926744076,0.1125946322451135,-0.31398758642992136,0.5664418805592336,0.7032136684287444,-0.11641910733167553,-0.00815353754779387,0.10151483549291422,-0.20330059735752226,0.05003949934650563,0.7341658103468754,0.25335099898288926,-0.17451816332384332,-0.21122121463345517,-0.27866571193637507,-0.39719855478985056,-0.3664979837512157,-0.5470375133826076,-0.27719987517373385,0.22308432365231415,0.1304246348283657,0.7321734639673683,-0.153244119196831,0.4062914514473566,-0.33190212708655237,0.7499259547921794,0.5846840509472507,0.4313839077239957,0.6011172838427807,0.04785863399347101,0.6507662986844575,0.35708670989664465,0.20165920760274667,-0.1404048220802673,-0.2832261542730903,-0.07849513890982185,-0.24413600476298902,0.5269051298938254,0.5513742649586969,0.72868212145306,0.010032235851741437,0.6944367298156329,0.6678682635437773,1.0,-0.045779505236105064,-0.06370534810346747,-0.10417771436143831,0.10348659417261555,-0.020309631152703834,-0.13873267564369793,0.7126267042408926,0.24813267231950434,-0.12231688986234984,0.713326833165756,0.6202340485990792,0.5084203358592974,0.7607698188737454,-0.4395138728623145,0.4791311072850403,0.7662205669432506,-0.19921012834803054,-0.040064953928172255,0.2639030007902896,0.007695456463859899,0.6154679373395641
Olfactory_L,-0.2510505832109735,0.14385275555169183,-0.15146066538794958,0.4229426355922568,-0.13833492092920624,-0.10436686574147361,-0.039762242916977386,-0.09613257530926765,0.24390616230691253,0.24848244658294255,-0.27301216060624806,0.2976383226000786,0.10438012689210692,0.07183496780306338,0.10744886666857362,0.37288488846904344,0.010042669342669305,-0.3218150619679954,-0.2866136801001153,0.2024037921311815,-0.11690612703055916,0.23543187863296616,0.12652204510010145,-0.14241248468760787,-0.17408918008358656,-0.28640072056522115,-0.315335618567751,-0.27491838388867224,-0.22035024657696253,0.2300060079938804,-0.046518203189672196,-0.06303562955687081,0.2365616546338486,0.2118050176372867,0.27627188665567964,-0.047431492652623135,0.23397516932564003,0.20998235473919616,0.07316291388653781,-0.07797570400609667,0.2663772996412413,-0.30914417356443796,0.45299308699661495,0.22261749670388353,-0.1298605120936636,0.039152277882681066,-0.29296046833172956,0.2760574701830549,-0.24164523272520844,-0.01882587610414623,-0.18231818898931285,-0.09469225848524392,-0.0795197317037699,0.18937972199830233,0.371899305593059,0.28586266730415993,0.6092014385138205,-0.2138023155427827,-0.2566537432115028,0.06722008353362421,0.3571786927372876,-0.0979120750080197,-0.12880744816419143,-0.045779505236105064,1.0,0.4068239684168824,0.1838196368074196,-0.17114851306723639,0.1882336216736566,-0.0386398562307849,0.010604597947069038,0.17533336950988454,0.10276691423024462,-0.0400524717281949,0.05636865364436284,-0.2223831989691835,-0.24430291100179982,0.4290408999561074,-0.06638953124644381,0.03605123346972011,0.5044719376543818,-0.18658689831741737,-0.2866767036834976,0.4430866613732784,0.16252225259296546
Thal_MGN_L,0.07884102202565993,0.16378588899521593,-0.44764665230486184,0.600586346058984,0.32235881545720585,0.33172308997442296,0.3130676095724532,0.02862246770152703,0.16657452877994097,0.12087215574542062,-0.3907270535780818,0.5173830635185208,0.4509635750123103,-0.04828514499016972,-0.2180329458770039,0.527231928051405,-0.20129122465799848,-0.38883383210222994,-0.14122045699971914,0.3518600490307834,0.10402138820942645,0.5022471053800204,0.4040186525235163,-0.3166019266661061,-0.4030728543147298,-0.23523295174025283,-0.1349028727256771,-0.404632015794066,0.030384760058863133,0.5141883576698136,-0.31430084522765617,-0.09240693356299051,0.6605779615512578,0.4222799274926565,0.6351525476638933,0.30997654877151826,0.4904543587272559,0.40105550009608254,0.4696263844793958,0.16541713982192624,0.3604296068921504,-0.19874825677821134,0.5494112418004488,0.1837462786858278,-0.12002818272300375,0.07854951371065091,-0.24580768984590215,0.3481385596752048,-0.20742682531131462,0.252132287880267,-0.4793848552939354,-0.31362740149734086,0.22016445380003166,0.3785609534852387,0.5111885855675181,0.41140994483108906,0.6142639987606456,-0.2752022274513082,-0.34255169378021894,-0.10571986757674999,0.4268203789377996,-0.35581906736002433,-0.2781754401827487,-0.06370534810346747,0.4068239684168824,1.0,0.3780391562222186,-0.07634121506601603,0.11580944034280309,0.18685278771167985,-0.2922454462752855,0.3983018281558956,0.3565452605867688,-0.2694778339237911,-0.16194898793069054,-0.2963542044283593,-0.25239427554136823,0.6034147772631595,0.1449959326462549,-0.19540377967507888,0.562648087298598,0.17484310473335601,0.16136292788605458,0.4230010900782107,-0.0069598836652731534
Caudate_L,0.337036329139537,0.03056139862157682,-0.03306505212172094,0.384949938189511,0.4280413398779834,0.43739721935840986,0.5103905688339598,-0.14879311214247415,0.06652557122259994,0.1158168770490014,-0.29706127874798355,0.4400689004189602,0.3327160659900616,-0.1998673156584198,-0.13749717755440677,0.4158861193514334,0.29914200360738624,-0.2863651328394183,-0.1937570145420857,0.48370862360725025,0.11767125774093119,0.5815959107475519,0.2981204385222785,-0.2792697644397758,-0.1191967935146104,0.012001277195349349,0.050513051846560846,-0.1817523236383999,0.15174186686029384,0.4331656102543734,-0.15559831169823934,-0.12340252240505122,0.5668348085083321,0.5485573655875059,0.5423927661765923,0.47467586019901964,0.6380042348367543,0.5693011413651359,0.5069279182186236,0.5194352394528077,0.09479718448436517,0.13333585159785954,0.5503804812356462,0.023710298757991886,0.10543604744079076,-0.2407128226637985,-0.15386376094748766,0.28644456942361834,-0.0859546808161531,0.5650226982480367,-0.2614456186907397,0.22785722057957045,0.5618209380741226,0.312779669667809,0.5718687514667881,0.45769022164804934,0.4750125202555309,-0.19972566349819354,-0.1369443968695545,-0.021823622214479078,0.47885515356656555,-0.12243162166710277,-0.23706631899293945,-0.10417771436143831,0.1838196368074196,0.3780391562222186,1.0,-0.05403513427891635,0.15474907761875473,0.4045886538153924,-0.16372741034495167,0.5365013717056047,0.4723162937214881,-0.34688573406247963,-0.08098683132664754,-0.38107295929877766,-0.10294610575094214,0.19950996159453027,0.14287850965877755,-0.21594912373983965,0.30052786654389463,0.5795456102161405,0.06574128564292529,0.6494139324702892,0.14554076078213546
Precuneus_L,0.0012508148212500884,-0.0520726745091307,0.11150179425068772,-0.36718367747657393,-0.07832103508936637,-0.137716337920529,0.4267708730888541,0.8470759740037839,-0.0732653592755509,0.2703978512716739,0.7072125092266837,-0.15912888211005463,-0.42000223245159646,-0.08628190779370128,-0.23502115992106096,-0.4701925716722275,0.41297463533556095,0.8531873741097571,0.8852997506935597,-0.11688725343610024,0.7698572971040744,-0.24872351484566463,-0.3051210776512549,0.13268189757063276,0.10626761799471615,0.6824893064326139,0.9051641705952782,0.2680771926205106,0.06112376466577211,-0.3973460186551317,-0.1076187454177538,0.755198405909045,-0.3176314160395404,-0.07056022637760938,-0.11185780365599587,-0.24987073776772678,-0.3654863239686705,-0.29447272485809733,-0.22184760980110932,-0.05413585435912516,0.0805393100905078,0.30034361980398094,0.10716771302770944,0.31356494288290454,0.3861112286163322,0.08792844692685621,0.7440706929453454,-0.17220223589044226,0.3247726925519774,0.40602031689037077,0.3869041554370267,0.48414978704643397,0.08622231892681365,0.19068300819285516,-0.27482945815974313,-0.1771184819124252,-0.37903717106972873,0.7964604208850475,0.2992490371224965,0.2723502987970399,0.3181121354629953,0.04198616961169166,0.5932659292083811,0.10348659417261555,-0.17114851306723639,-0.07634121506601603,-0.05403513427891635,1.0,0.06404393304301716,0.037105482859399935,-0.17420790448478157,-0.20910778043332143,-0.20180527493962783,0.14707862461596635,0.584825470239095,0.051662527656797484,0.40965929468210205,-0.2142530110606373,-0.3386373310022209,0.28121610752049203,-0.5086305944461725,0.429919092988403,-0.042315777312557326,-0.23320909114965796,0.2052508652891348
Cingulate_Mid_R,0.2255369873657051,-0.19086852171316185,-0.0877000739706453,-0.014883626835197514,0.07700800068150018,0.25768780196874547,0.3819756181101112,0.18171638046087024,-0.10426847618015558,0.5091432304347002,-0.11576893371695869,0.2190595223238797,0.07192207809386865,-0.02911253447568219,0.07156557711190477,0.18579393065407454,0.26506543778641495,0.0009623170695361604,-0.07378918686049614,0.21192526842484213,0.3745801535665093,0.4079055951752359,0.19821120282652502,0.06032504064995112,-0.214671037698744,0.09600096785355683,0.14046052957326377,0.2588127410743889,0.20576289499036707,0.13551318813183078,-0.0035809520069318623,0.3042122773203482,0.19595305228083246,0.2863668017640113,0.3784087696689379,0.1534244357665708,0.24236630329474682,0.3966107274927561,-0.23096077767437392,-0.16157533852693964,0.4959378643019832,-0.05087287294237752,0.5050046688396008,0.45811000252896117,0.4626051763618001,-0.05279453817392203,-0.08341312303341117,-0.0076941581372660115,-0.12818182223743,0.426930485242518,0.007002099033278367,0.23381929565895107,0.41359442427484333,0.4150961045757875,0.48180642002554763,0.061432751649613086,0.07320317605862305,-0.015953517471002106,0.08005029915044548,0.15978759622756325,0.4467866567227741,-0.01532928295844544,0.12630149730178591,-0.020309631152703834,0.1882336216736566,0.11580944034280309,0.15474907761875473,0.06404393304301716,1.0,0.191851931274297,0.011081974275419293,0.3532960589132595,0.4641608239055804,-0.013480642916316938,0.20944763486470408,0.03129414670857039,-0.024139408272253766,0.1770072865591786,-0.06668881789920995,0.1699949145309745,0.23204554631220775,0.05120765284262114,0.16148884393791743,0.3487005457586377,-0.0697628514632788
SN_pr_L,0.15312617871180864,-0.27684581949585474,-0.2561537311657888,0.0561134318621753,0.29917975452620443,0.4721954652865577,0.37589050310926786,-0.045601615959947744,-0.14659705901158054,-0.00038291557630460533,-0.18661770608525818,0.3712571000160124,0.08247399846253244,-0.2515793887902495,-0.22231363504330584,0.13934337516217327,-0.0179567429150357,-0.10966096600247323,-0.016311607150442775,0.640365172737738,0.0694437931048213,0.24869397674201718,0.05061869906047437,-0.3051649928155428,-0.15706574677442497,0.08283470799519642,0.12347782890077706,-0.034504891166249545,0.07762842918356387,0.06380880157775166,-0.13098257460535573,0.0028754530141168032,0.2759406160483054,0.3834179918099437,0.5158708559769368,0.15684023565571187,0.32815620365764386,0.2752994087719339,0.22249809169516133,0.08138119786705712,0.025628843775665662,0.029223468179278008,0.4224603938789722,0.06949232457115051,0.22534742034420266,-0.20330408904810313,-0.07561101093960172,-0.024059273616752246,-0.22105664745160847,0.33321691792989083,-0.19763474653243818,0.055131321990673714,0.509365962018901,0.3725416628986947,0.23189622930897985,0.26036781585285934,0.14826473873704704,-0.12011931989600172,0.2986124148513375,-0.05939669752237063,0.3158368049569916,-0.19205050058043638,-0.20209249600043133,-0.13873267564369793,-0.0386398562307849,0.18685278771167985,0.4045886538153924,0.037105482859399935,0.191851931274297,1.0,-0.2473207512378116,0.2767996654808103,0.2218258761971655,-0.3387568609368368,-0.1413301686305509,-0.22669742211313584,-0.14623518138395547,-0.03608647712535361,-0.044689258663725154,-0.2074088172929959,0.08217552108144752,0.21432026636749835,-0.10710276689876146,0.23200941526983557,-0.1189601136146547
Vermis_8,-0.13985826312344363,0.018195763358557045,0.41491575594898056,-0.5031627449585286,-0.08855623569674873,-0.49439656211713645,-0.12709201643289858,-0.11394678715106067,0.002149280308309985,0.35407737767689157,0.38244974564907774,0.02881454195026842,-0.29409601752950393,0.8010021841861632,0.8605149063957329,-0.43500026930562063,0.34464441215544056,0.10736168752616525,-0.254520800963956,-0.3637804291316118,-0.06826420913808846,0.028847165166799034,-0.3787835099866992,0.6657555603098695,0.7355622667802793,-0.2623024124575316,-0.3188569968867703,0.08554495150450211,-0.3339853522346132,-0.007742088504681566,0.9287646223441046,-0.06523368754375086,-0.34907175731428014,-0.35055532235728815,-0.45715914236203303,-0.40816169441180516,-0.3943686464680967,-0.5506708770331853,-0.4997970136552699,0.08629596434428567,-0.10251342632419953,0.6067650892483459,-0.18099432924731051,0.18051614747469363,-0.3312207323824983,0.6168553446077775,0.3850845830529382,0.3004943384786385,0.5723871643352418,-0.1286207255303336,0.704735477309244,0.3966932678452473,-0.037580939619444774,-0.30194236022740756,-0.3163891918012655,-0.16467522869984372,-0.3100686718323936,0.346012825097772,0.41819380549491814,0.7109922444517968,-0.1235623551724865,0.8681372695505607,0.5308200218064074,0.7126267042408926,0.010604597947069038,-0.2922454462752855,-0.16372741034495167,-0.17420790448478157,0.011081974275419293,-0.2473207512378116,1.0,0.22519898868248944,-0.2034217164973933,0.7633598138703802,0.5028517230039851,0.5031903489534869,0.5987905547251999,-0.5142945474818231,0.5429555907966718,0.7195653466320201,-0.1920737884331646,-0.3003047243058391,0.056890503072758516,-0.03965812834834956,0.4514085313833889
Cerebellum_4_5_R,0.20587409172653984,-0.12132474240522387,-0.048962790132142234,0.2769124221759107,0.3323520966866993,0.21517518420000536,0.40845589789139825,-0.13057884515918286,0.07783394345789563,0.4885474634642131,-0.2397639559575051,0.4410652974769674,0.4084662549173756,0.3304787726113021,0.2503947237443023,0.36880049774152207,0.38152668410579166,-0.34865077945416506,-0.4229674752463766,0.29466741379466194,0.10250723625868695,0.9129602679604744,0.39168695584426344,-0.005173323324363379,0.08165574800541263,-0.34032046502285657,-0.22059528137555084,-0.1923461000662622,-0.011494588558511952,0.6797990566003235,0.23369911676101332,-0.021713353937751503,0.5925143616957385,0.40458118667626813,0.38867011863538475,0.2728462886732159,0.4717721239518999,0.38065328501336554,0.13310949021119514,0.4491458734964582,0.39064050645227183,0.26118732232647496,0.46450120836277753,0.4027387652471543,-0.19040204855129553,0.2285892899177358,-0.11021536243938229,0.6271183491092733,0.12010484450315476,0.36882571405157855,-0.11621262113815649,0.20162114647018137,0.5720887040986422,0.30716017642184823,0.5840365332534094,0.3948276074722885,0.3538504794850375,-0.09997029813568645,-0.008982378318706814,0.2682449846501241,0.32452998942047645,0.14363243320546074,0.061180499208780714,0.24813267231950434,0.17533336950988454,0.3983018281558956,0.5365013717056047,-0.20910778043332143,0.3532960589132595,0.2767996654808103,0.22519898868248944,1.0,0.5686494256928079,0.07370891477900833,0.12898780258211853,-0.07620428591051755,0.09527558218975049,0.2294593211043487,0.5673626968141688,0.20475506144973213,0.4383941033338704,0.1897671020047926,0.27095030530321634,0.7015222091825107,0.35600485065078097
Cingulate_Post_L,0.4429840728243486,-0.06826477587653916,-0.2412120884064906,0.504805492593491,0.26585432251239777,0.48746855589934024,0.5505147218297087,-0.11700583935622924,0.059017309884889145,0.17716110693227521,-0.48605362971487,0.43081165911127456,0.5779793690016851,-0.11528106852643134,-0.12739593207085992,0.7035723872910018,0.03767512342274947,-0.4064047747032878,-0.3963659435861311,0.4344840591194183,0.21659317637835598,0.6723539095050259,0.6339173478240883,-0.2669443848028536,-0.2911268250480575,-0.24748593720008788,-0.06204179713016027,0.08600996975368269,0.2342657574878668,0.6313341796742062,-0.1573196448402184,0.053079395349062954,0.7276588921318556,0.697076123505389,0.6085490400668145,0.6559273092204146,0.7710688337158861,0.6471261860791695,0.4944811952984747,0.42400992048200004,0.41375274064952317,-0.07628855991290837,0.2297397242078105,0.10239976132356962,0.06305155428784724,-0.1732622866739334,-0.3555150956195921,0.26212571473104135,-0.209827233291915,0.5614358444225378,-0.42969595856287457,-0.05893348371203184,0.5750392604835957,0.12353368804556845,0.7802597729625432,0.47315135150679005,0.5348611238908405,-0.34827126782442874,-0.1870969087959064,-0.29739174598954804,0.021249387940067897,-0.21620917572313544,-0.26538310218420347,-0.12231688986234984,0.10276691423024462,0.3565452605867688,0.4723162937214881,-0.20180527493962783,0.4641608239055804,0.2218258761971655,-0.2034217164973933,0.5686494256928079,1.0,-0.28512920768431,-0.25789293631439497,-0.17820855814595657,-0.2570444742787081,0.44438872391939854,0.3007146205867857,-0.2289819354735135,0.5021090997732108,0.43371460961373864,0.552606851325655,0.6113156812267924,-0.033715882279826304
Cerebellum_10_R,-0.20689547031849576,0.030630894517827235,0.472301408800258,-0.5122438019673835,-0.05703453974436446,-0.5913891743044465,-0.13403908984554577,0.2942542215104048,0.1110635548036782,0.4799992734542812,0.6105541364349408,-0.14208749160817036,-0.3881129886969965,0.8753119284544222,0.7481791238999457,-0.5408608159265051,0.401140563374474,0.405278666848883,0.08853180255255891,-0.5472678024983513,0.2347211505407301,-0.11948321899590252,-0.3138975340170237,0.7898538945305251,0.7451010876708953,-0.18734542520975841,-0.07789266769058406,0.11021077268689775,-0.2853141723136992,-0.17579511000631684,0.7503834986448505,0.27021757665095003,-0.4627392175614131,-0.5072459559747728,-0.4862240986329011,-0.512573567817668,-0.636305752069205,-0.7227003581177943,-0.5648373839480801,0.03118396249772145,0.1425969462310106,0.5765908711904654,-0.27324198387803117,0.4118629839733113,-0.38068957146823174,0.8001834578384975,0.5799368936257074,0.25723278043278575,0.6650003536697628,-0.19791775720943175,0.7599687917531657,0.29291540615688516,-0.14531823106277994,-0.2648868528565089,-0.382991424281188,-0.2859291623844916,-0.3840943389064461,0.5591464818848259,0.5021470198926867,0.7743512959559875,-0.11577876963051754,0.7316343704179412,0.7919235476628753,0.713326833165756,-0.0400524717281949,-0.2694778339237911,-0.34688573406247963,0.14707862461596635,-0.013480642916316938,-0.3387568609368368,0.7633598138703802,0.07370891477900833,-0.28512920768431,1.0,0.6888366149439905,0.6657886476113491,0.6958915419031924,-0.42797288177923304,0.36132390922119123,0.8953601777320105,-0.21662021172173557,-0.2660339343737211,0.1355557409610031,-0.27077863284656956,0.5513429237281086
