,Putamen_L,Cerebellum_Crus2_L,Caudate_R,Raphe_D,Cerebellum_8_L,Temporal_Mid_L,Thal_PuM_R,Cerebellum_7b_L,Fusiform_R,Frontal_Inf_Oper_L,ACC_sup_L,Frontal_Inf_Tri_L,Insula_L,ParaHippocampal_R,OFCmed_R,Thal_VPL_L,Frontal_Sup_Medial_L,Temporal_Inf_R,Cerebellum_3_R,Cerebellum_Crus1_R,ACC_sub_L,ParaHippocampal_L,ACC_pre_L,Thal_IL_R,Cingulate_Mid_R,Pallidum_R,Thal_VL_R,Cerebellum_4_5_L,Occipital_Inf_L,Temporal_Pole_Sup_L,Thal_MDm_R,Vermis_4_5,Cerebellum_10_L,Frontal_Med_Orb_R,SupraMarginal_R,Occipital_Sup_R,Temporal_Pole_Mid_L,Calcarine_L,ACC_pre_R,Thal_Re_L,ACC_sup_R,SN_pr_R,SN_pc_R,Postcentral_R,Thal_LP_R,Parietal_Sup_R,Cerebellum_6_L,OFCpost_L,Thal_MDl_R,Temporal_Inf_L,Frontal_Inf_Tri_R,Precentral_L,Thal_AV_R,Heschl_R,Paracentral_Lobule_L,Frontal_Sup_Medial_R,Precuneus_R,Fusiform_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_R,Parietal_Inf_R,Olfactory_L,Cerebellum_6_R,Vermis_6,OFClat_L,Parietal_Sup_L,Pallidum_L,Cerebellum_9_L,Frontal_Sup_2_R,Temporal_Mid_R,Red_N_L,Putamen_R,Rectus_R,Cerebellum_Crus2_R,Temporal_Sup_R,Thal_MGN_L,Thal_MGN_R,Paracentral_Lobule_R,Cerebellum_8_R,Thal_PuI_R,Rolandic_Oper_R,Vermis_3,SupraMarginal_L,Cuneus_L,Calcarine_R,Parietal_Inf_L,Thal_LGN_L,Temporal_Sup_L,Cerebellum_4_5_R,Frontal_Mid_2_R,Occipital_Inf_R,Caudate_L,Thal_MDl_L,Amygdala_R,Thal_LP_L
Thal_MDl_R,0.31677330216890315,-0.10258672731094229,0.4924439056289712,-0.2279446322234388,-0.2680141546086964,-0.26114201153269045,0.6725371259502245,-0.40087026368349593,0.4706531166274326,0.3071854479749479,0.5053669822713028,0.7290122357148355,0.6246438281560456,0.7081243375348081,-0.08443586463421243,0.6349222462058413,0.3176315325304732,0.042532470453869174,-0.044626310701012015,-0.2110202368154062,0.41197614076060496,0.5230093633723746,0.45313374149916996,0.34699368108581824,0.2104896822219271,0.0773239338709387,0.6784917002539961,0.6340515940707553,-0.49821380716866637,-0.24446923255452396,0.7063490408327556,0.586259628252196,0.6623212479872119,-0.22215215288534054,-0.32876316289664476,-0.3598898520444199,-0.37447790415602095,-0.2093267135388316,0.6270485214721938,-0.41238212211045205,0.446230147857275,0.39448203827538614,-0.23964192775539142,-0.27420972564038765,0.6055035449582211,-0.4445121358650148,-0.15316013879817378,0.43536547313721735,1.0,-0.1120827584978592,0.6834868965322667,0.08035986836019923,0.53799953302288,0.7370178480173626,-0.2830011472265751,0.17621050324135196,-0.2000980891401239,0.04326683974224447,-0.3541757344909088,0.3060090500470525,-0.3747144560619267,0.360368783397527,0.05264990962198441,-0.21053505549280532,0.37089339618628503,-0.35109706708055755,0.020447197745904144,0.020305712367482995,0.243921909797874,-0.04199626753678876,0.22160141552565207,0.737823434259189,0.0934029567761242,-0.22226401541626287,0.600639729968826,0.5302156934513393,-0.03087442541687278,-0.19230581757277407,-0.29286041783145506,0.529025652538382,0.7065773511688356,-0.37429700009405203,-0.028250640601898618,-0.3696762642331074,-0.2675800260591003,-0.12271912457222525,0.21767023878227357,0.025875811319036317,0.5647985476043185,0.4618333407349071,-0.22585494681462503,0.4759733217353456,0.15388129236574333,0.5228420525557415,0.5693805019729022
Temporal_Inf_L,0.17661250895994168,0.2972291954873416,0.07653045302686169,0.09820309269343529,0.4357658218714072,0.7763599050449335,0.04945703722230619,0.14052328525415034,-0.38782881262366087,-0.08167962381006069,0.03973346907197364,0.12550537899059086,0.08839007401697331,-0.05637120212258547,0.2145842583596554,0.23592052179440806,0.14670779872705778,-0.321815381449114,-0.004411778812671387,0.00948959514880539,0.06296262838472608,0.32976761134872407,0.04893544363035041,0.14691929573939702,0.2002251196272795,0.42332864662509323,0.03175493421100269,0.177458833153637,0.3413336801206842,0.6610754568004686,0.10939238540270108,0.1612531150814159,-0.058715088455668585,0.5491485479746351,0.350085612072751,0.144790736620233,0.3517225875473951,0.13441225717237645,-0.14804323070234152,0.4120957897863569,0.10107916480344613,0.29462780315028914,0.11601710992321154,0.33287621270494083,0.05944522496903538,0.1649247809286133,0.1296837936095744,-0.11165948739005409,-0.1120827584978592,1.0,-0.34538128182906486,-0.008207025408442632,-0.1279992870733191,0.19659085688341305,-0.0546111922865262,0.1115859019589639,0.1662162784368372,0.7665684875941754,-0.10971595886367205,-0.45687775772433936,0.3258746170878073,-0.0822695828179676,-0.16986721702432073,0.41619895157901027,0.2377367664999978,-0.16322620059172413,0.37390398348528187,0.06431104306736078,0.3327495204818771,-0.2355392491263034,0.15862036791483947,0.10062620955441377,0.08470143860520993,-0.07887616082279114,-0.21646131986223044,-0.2004541673418557,0.06952093161883534,0.008221219603006162,-0.1822409289668265,0.17642462201180786,0.15613057033165617,0.24927006637361085,-0.03600566685119151,0.15629099227441806,0.0725706649848341,-0.3357565071342668,0.002306005597636266,0.3857566473956981,0.2650282331560161,0.17992699552308403,-0.22169620708927074,0.39268561289608983,0.229976758736161,-0.2972543884515644,0.033482565614937544
Frontal_Inf_Tri_R,0.32338688626727496,-0.10894583958698867,0.5101312140049582,-0.38658512472488205,-0.4049397198682309,-0.5618912677385791,0.731190795424695,-0.3451593783692964,0.46619744124328405,0.1897126800315047,0.650138123371609,0.7138914134602797,0.49459887109712425,0.542433736104065,-0.021475746651371676,0.6235419049081182,0.12562307986736154,0.03205519409870895,-0.16167717907946516,-0.27568416006371754,0.42659587702483825,0.3676574419561504,0.4189604318435254,0.20976709566327967,0.23204554631220775,-0.12909040729666507,0.6813018358954733,0.5461650261965344,-0.644759166328573,-0.3215175978034462,0.5808259861424276,0.5264214807358276,0.569922163938601,-0.4215779562390175,-0.5430074606830899,-0.6852316142874287,-0.4144998559791513,-0.37571542562458066,0.760477241021079,-0.4662679212134445,0.24945771966551333,0.25457390981506195,-0.4305631499781295,-0.39528127679520947,0.46173156232004775,-0.6588356727179095,-0.2282445715962915,0.4485660167166407,0.6834868965322667,-0.34538128182906486,1.0,-0.20539129426482872,0.6290805146223089,0.57575153514224,-0.4786507699017625,-0.06208128517325918,-0.5251913569808095,-0.22878682030917927,-0.272440601810814,0.3535339466679811,-0.587640134937018,0.5044719376543818,0.035838563279543344,-0.32615883846105664,0.35841858865112397,-0.556859193200125,-0.18197278715788334,-0.0963126281373648,0.13765391219233272,-0.14226931104780227,0.301061192716862,0.618704994557309,0.07640826212930525,-0.1214486652550269,0.4804107483190751,0.562648087298598,-0.19921012834803054,-0.2633304767627991,-0.1861066199179257,0.5485178563334047,0.5622082623662756,-0.5362793444851408,-0.2986456092896657,-0.661541317840815,-0.4564014175886234,-0.30508871172352003,0.216864843856307,-0.2296812024077868,0.4383941033338704,0.597602758691647,-0.1940035196080524,0.30052786654389463,0.03247028621386337,0.6883662940706837,0.6409120136928652
Precentral_L,0.16697057327979292,-0.1016540339258714,-0.1378351525002162,0.14299970509883145,0.08174016830919234,0.3991409765639289,-0.29620255104718174,0.1504092840958708,0.21821814646681886,0.5558208220294331,-0.02270240824687875,0.049749969436594314,0.24479935250501342,0.12966787225490187,-0.12178554230460532,-0.26180234089636756,0.291508287159627,0.2659079576159909,0.49876929972949813,0.2518630944953784,-0.20637952700295764,0.12182831152696688,-0.09830231677874271,0.16974745478935,0.3745801535665093,0.5261961819891622,-0.10330771079921078,0.11956446831860838,0.2959016418298645,0.001564704607468136,0.08215957473125864,0.12801850351063648,0.201462142597489,-0.049461571282321544,0.4747450846520425,0.630212881267355,0.09966157853779942,0.5524610247094283,-0.2300497974093113,0.2675003615033452,0.1711340531465037,-0.052418740033088405,0.3424125812666621,0.3990090045590282,0.050512704555141445,0.5197402417225134,0.3008663709156454,-0.016801540854171803,0.08035986836019923,-0.008207025408442632,-0.20539129426482872,1.0,-0.05805947388336991,0.046279002175007244,0.751528196086449,0.3995002555760077,0.7621678458204635,0.08189906349099262,0.17946162440227217,0.06103039137400545,0.43713599377114976,-0.11690612703055916,0.13167155807834682,0.10752811973879052,-0.1985150721008098,0.6504842249617947,0.3488052290763857,0.14393374204815215,0.43352621579686307,0.343347039721907,-0.047662614990983204,0.04755518726289219,0.009889460134022221,0.07921280823055293,0.0834317955142805,0.10402138820942645,0.26453314926744076,0.5347274180453089,0.1774132704529056,-0.11963416489832793,0.1659692169021541,0.3513316718295632,0.7815226977167885,0.623758446150258,0.5916062157630905,0.7934966887317912,0.18406507459725363,0.4806022813992024,0.10250723625868695,-0.17701731417555763,0.2324047278175086,0.11767125774093119,0.1592495600282958,-0.09626970729308049,-0.07066528775210368
Thal_AV_R,0.10741544892992254,-0.2014074236360971,0.3296572071528469,-0.49010383891488113,-0.43352336733008484,-0.3877851487857641,0.7014615142864926,-0.3672237752681636,0.26979722693505265,-0.0005385421398945365,0.60230016189616,0.71671214434459,0.40807958613711587,0.46727975310264,0.08966407339369328,0.6436920186536217,0.20897979594176705,-0.15714409482011255,-0.28295584487056336,-0.3775702228576946,0.23759169546114345,0.45698190632213936,0.46652714775110143,0.12168547940556942,0.19821120282652502,-0.052344906261599905,0.6264526603535979,0.503910188348545,-0.6316098266465353,-0.272955752821367,0.5176970466322275,0.5609116825949516,0.4722535927202358,-0.2193324187286542,-0.40201862936172245,-0.5572421105231403,-0.36249587976948267,-0.4662692641733952,0.7181625087880628,-0.11853148009307757,0.21984920418566375,0.1960039729761175,-0.5504359727222047,-0.16727599361081275,0.4281835533400991,-0.40846246173915846,-0.33098072265024997,0.37229852831363036,0.53799953302288,-0.1279992870733191,0.6290805146223089,-0.05805947388336991,1.0,0.41988011217258764,-0.2869589572453095,0.0706613400897775,-0.25306253457783867,-0.16860558508708526,-0.25681753319029854,0.18951649772392173,-0.41103471921753526,0.12652204510010145,-0.16179989405648676,-0.3271955008517693,0.45658165138571666,-0.41613693217642383,-0.29194859635084347,-0.17844248508785038,0.20970997724323065,-0.27615536759560805,0.4443981648680653,0.5141165357580492,-0.12838883810780566,-0.2987198132602697,0.21542553588102317,0.4040186525235163,-0.31398758642992136,-0.10469126802359749,-0.3161317798808741,0.5853800088250088,0.495281025487358,-0.5690449583946254,-0.09318454329679732,-0.5597285232589415,-0.42642675121656837,-0.19281727434287083,0.1322203720650536,-0.16561258989879193,0.39168695584426344,0.5556362565906924,-0.33797655965846723,0.2981204385222785,0.24816266349349836,0.7370037145749172,0.726591166107576
Heschl_R,0.5104542253332416,0.009141563205394193,0.656528303591149,-0.1529500817475064,-0.09784220103864051,0.056911302034445145,0.6473657227813014,-0.2862332164220408,0.3313553571627841,0.39757880557538466,0.5177463195947112,0.7383836804446785,0.6611369162728996,0.6227504238835112,-0.0006249209817026448,0.6328424939867678,0.3356958973620776,-0.03380963927409742,0.009775099040913346,-0.19783542457341424,0.4791190930572902,0.5404274921985897,0.367182898892019,0.40913369409464356,0.3487005457586377,0.25455272420882047,0.617797653230102,0.7570408860305481,-0.3516537025943751,0.00773943627010154,0.6849011090286254,0.6534286278027123,0.6352825323571136,-0.08094317249384719,-0.20077915195592388,-0.2963094382808092,-0.2143013937836804,-0.031705529100478316,0.5259165231861372,-0.2974043182375515,0.45521834557716395,0.45049133435883926,-0.22421001462956963,-0.20981483896015427,0.5790843321696578,-0.40796200340538,-0.044296004600710544,0.34189323052825954,0.7370178480173626,0.19659085688341305,0.57575153514224,0.046279002175007244,0.41988011217258764,1.0,-0.3342676732526802,0.1970811015954541,-0.17209135076098905,0.31456372976817215,-0.4225568167956462,0.14590522333427916,-0.2593875404871006,0.4430866613732784,0.027792359902417504,-0.02011336519802269,0.3649331636508416,-0.3974771952827497,0.22850341494637572,0.06534772555627963,0.3714636873474197,-0.04929975816810081,0.200051234736902,0.832823243260993,0.1557437702766305,-0.21925221206513293,0.6347947457760131,0.4230010900782107,0.007695456463859899,-0.2240984297705943,-0.30302414585637527,0.5852928526292623,0.8513634034017458,-0.23095462899867128,-0.08695757775147558,-0.32499174332049185,-0.18755359062473298,-0.2625830569181844,0.2953630713712123,0.25737875944398403,0.7015222091825107,0.5166285457004085,-0.2698323104005195,0.6494139324702892,0.1792327000275977,0.4017124119441973,0.5170554664929847
Paracentral_Lobule_L,0.12917767976386466,-0.36290658370844336,-0.23415310043016796,-0.07080807835235493,-0.12096345609044469,0.3231012185717352,-0.5496116611306899,0.06268615273193992,-0.2100843106021304,0.16281187731092991,-0.19410284260702415,-0.26469999090600704,-0.21638276624832115,-0.0772747927865172,-0.10388212672911865,-0.4890100071704698,0.0756876466957106,-0.023640084212815344,0.2777457233464191,0.06438931794006682,-0.22254016959930348,-0.053104884134601904,-0.19389622059219802,-0.011137675095224809,0.19069844636976999,0.49707918361505854,-0.22565652998535374,-0.3257735028519607,0.2685379701535896,-0.0282185460085701,-0.06261458820235168,-0.05875546166958265,-0.2893445540072181,0.21698219825578238,0.6612805272545182,0.6613854019945872,0.020470289972600753,0.4313682703556724,-0.3906578620273545,0.33951817872238704,-0.24597108865022613,-0.0620051256671129,0.2988790477205055,0.729741766098026,-0.23751504195555972,0.8633073847918764,0.028316616967714727,-0.058578889367597836,-0.2830011472265751,-0.0546111922865262,-0.4786507699017625,0.751528196086449,-0.2869589572453095,-0.3342676732526802,1.0,0.22512375653229946,0.8941753043380618,-0.203766465836283,0.07383812559371988,-0.2911415226927607,0.730957213545377,-0.20809910835507336,-0.2358547349214689,-0.11010915902419104,-0.08397736480623759,0.9014529337763364,0.3110783325990757,-0.22815736173826928,0.2757019482826893,0.07045224142175037,0.0011358153119796596,-0.2648774882509882,0.05586740343486749,-0.11119051262459272,-0.3516292526182704,-0.03931398642150526,-0.0133408154564965,0.8417276209004753,-0.02253281480862375,-0.21233476580426455,-0.1666279182084765,0.22893480597248497,0.7194086478563064,0.6195291940492337,0.45038654844419407,0.8454653026409575,0.25358503124744053,0.18585351819381513,-0.3428106009963016,-0.3034401919044328,0.06154260639873674,-0.14282793712362638,0.05791086745094912,-0.17067745486212182,-0.2045806681065114
Frontal_Sup_Medial_R,-0.08214957384534176,-0.31844443139313316,0.08836424681805008,0.07306424978534545,-0.08354537387351976,0.1527366663700145,0.12394391031238225,-0.16736133121818234,-0.033897599470102124,-0.06581579902435584,-0.07458512977207571,0.054060653465920976,0.23564335643864986,0.23878942676166032,-0.11810529859839897,0.14133205991677028,0.7488697820414157,-0.08538013853405274,-0.0411592886383785,-0.11920284175053138,0.03109359907439924,0.30698927146462585,0.5556242629362262,0.22516128987604545,-0.28935168364743885,0.1460946147700929,0.06195347393316404,0.10378725173301734,-0.06294068716996104,0.31585101243665603,0.11447310526527894,0.1461859716046862,0.16848189606851394,0.17623036281690088,0.14008241574979607,0.2703821422543033,0.1858541437891211,0.015541697549081525,0.18618239824310617,-0.02471845111850968,0.6568859378911741,0.1559557367174244,0.04587107392491398,0.1407071444181005,0.23200012828320654,0.32183123468757335,-0.1458515787534856,-0.06289509373820774,0.17621050324135196,0.1115859019589639,-0.06208128517325918,0.3995002555760077,0.0706613400897775,0.1970811015954541,0.22512375653229946,1.0,0.4883423890009005,0.0519156881028921,-0.22092202328424423,0.11529613675936232,0.2997558681143835,-0.24521887678603554,-0.18117909234628174,-0.2553521766089471,0.3236881032241586,0.3433057611088133,0.2283584699140766,0.0007677167866067308,0.5661522265562451,0.043013651808018666,0.09852711521138059,0.27269781613662497,-0.16108297941796734,-0.3208589431670762,0.17579383897768042,0.1085177715498602,0.0007111745525501559,0.08637864056804,-0.21694895847279838,0.11110465923702889,0.1692903534797004,-0.04061321489223019,0.15663613226149234,0.23865721095077477,0.054592205481039144,0.2011658605370112,-0.02933965637770978,0.22336115821823108,0.07106679972854116,-0.262233537594404,-0.25764750973160927,0.4657305878071902,0.18224111756175132,-0.03213151696822778,0.044887131239599615
Precuneus_R,0.06055683427102675,-0.37593828744313623,-0.187697340639524,-0.0028016461259339673,-0.056291857480936784,0.47037188907802807,-0.4485145344760904,-0.004259234115726831,-0.2816564800564262,0.15755216552541312,-0.22986194504730972,-0.19627127251840998,-0.08885038898418213,-0.035854731763705114,-0.04119242122857072,-0.357704887953027,0.33927082654067914,-0.12422557137592129,0.19317851478424153,-0.00996355333025315,-0.18564356265232565,0.10133202085936074,-0.0552818170192953,0.007807348459195717,0.14046052957326377,0.4900816648915033,-0.21811879225815678,-0.21139514256522052,0.2725073821923378,0.13678902936628884,-0.03392738064931544,0.03360721867789066,-0.2307626830283317,0.36923498863102766,0.7646682881032186,0.7212914266808241,0.11357406106040545,0.40582367294463506,-0.3538548919142655,0.38311203497630203,0.04039858397236282,0.021789816755186348,0.29386724307997647,0.7478552326400876,-0.13539970790081823,0.9064041630530099,-0.01152043532522517,-0.1313910058221626,-0.2000980891401239,0.1662162784368372,-0.5251913569808095,0.7621678458204635,-0.25306253457783867,-0.17209135076098905,0.8941753043380618,0.4883423890009005,1.0,-0.022899668837233236,-0.02940534547860375,-0.2824491235979071,0.8313289173151119,-0.315335618567751,-0.29769090638562695,-0.053086583558527606,0.047367856065245025,0.8743450034795917,0.3510927609926168,-0.2081556655732309,0.4700786842454954,0.059935560036531166,0.02439850077794354,-0.13768563561289177,-0.01111779828683865,-0.20223465206573077,-0.24620149505147423,-0.1349028727256771,-0.00815353754779387,0.7213336215605243,-0.12779393058175606,-0.10918247549269634,-0.0429157897869943,0.27103658475634995,0.6778875923805272,0.6379930236621943,0.4377705774634978,0.7213849089131726,0.20191343603948816,0.3638199385154351,-0.22059528137555084,-0.30528116808922007,-0.08063391409255666,0.050513051846560846,0.1323842642483777,-0.23003119166247898,-0.19157764868524013
Fusiform_L,0.14769458996203896,0.671312747152511,0.030041644073671957,0.4865079203139422,0.7403351836350832,0.7286320800504432,-0.004481365686760085,0.42138878128262125,0.15557097162677655,0.27890067005854163,-0.07817079565915425,0.06284907126774601,0.35806569129310045,0.06751688981123265,0.05328764733992636,0.08233413298914982,0.09073248511571061,0.24909259553053567,0.43883171203691285,0.45226189749700446,-0.043321209735347636,0.20457821920251298,-0.11641783566513875,0.2989882444118422,0.220650140683769,0.39921253849869887,-0.09595797258949033,0.3818076818087579,0.5540446867340624,0.533595950445122,0.010423939683269096,0.03625515340027488,0.22003742688818215,0.22132915748881213,0.1750265541875679,0.27604265411966383,0.4090215023281142,0.4244002063919049,-0.267614310011761,0.23229128941212027,0.2474708618857806,0.10054597777596498,0.36002967706479544,-0.08728496430360598,0.12437211076051283,-0.12309180128056108,0.5774015260402132,-0.18255407612099836,0.04326683974224447,0.7665684875941754,-0.22878682030917927,0.08189906349099262,-0.16860558508708526,0.31456372976817215,-0.203766465836283,0.0519156881028921,-0.022899668837233236,1.0,0.1506412610173544,-0.0036749846121667826,0.022052673771600927,-0.03518977223398421,0.4041976536502674,0.6596834735270701,-0.19878244023740038,-0.22928612758648276,0.4092753483503242,0.564776721836378,0.10188058184529239,0.28840453600405663,-0.08177471167212624,0.17266070717906085,0.03151999929167479,0.31525001798638436,0.23341972263129598,-0.09093909816327717,0.5448181083030694,-0.3450540325030217,0.22510788921753175,-0.08684388445227378,0.23850835155663574,0.5221875379113255,0.009238028748267664,0.3371465056358143,0.3956479489863075,-0.2563329267769711,-0.05524269722764159,0.5309887327580382,0.5157794530983479,-0.0033324137659411653,0.23100000090126457,0.34141044675758025,0.178218170415962,-0.38410703485873354,-0.08955170288061715
Temporal_Pole_Mid_R,-0.2865244284398643,0.4426384272227422,-0.5308978024302575,0.4839652211154954,0.43901869914988145,0.14701519684438866,-0.4584029486631786,0.5690042647868782,0.20225209964502516,0.24555836718051188,-0.33368714414097495,-0.399198230419219,-0.03665954771477952,-0.4159382480873373,-0.09326208478827488,-0.48756881701757904,-0.1852516120723353,0.5289942001561537,0.5415648529445728,0.5806340592406134,-0.49905402753160155,-0.43850426679857557,-0.3621251343447864,-0.07259993900708338,0.03129414670857039,-0.03590720684367276,-0.5085173911123634,-0.14786440452551736,0.5336358636096885,0.09884787138936785,-0.5297931729140132,-0.4273281170071667,-0.06010085827196209,-0.1815851200090406,0.12481603635522194,0.28123125798276977,0.4107958657757683,0.3642874536171998,-0.4762005764212718,0.30072589659178667,-0.090260963817037,-0.5271558376251286,0.4649850085246143,-0.13046840114323985,-0.40432362310022907,-0.0056289876412122285,0.5916538864778329,-0.24351758204158006,-0.3541757344909088,-0.10971595886367205,-0.272440601810814,0.17946162440227217,-0.25681753319029854,-0.4225568167956462,0.07383812559371988,-0.22092202328424423,-0.02940534547860375,0.1506412610173544,1.0,0.3150543717943361,-0.08058876692435672,-0.2223831989691835,0.5280643130199081,0.4400477626429265,-0.6659144895990149,0.08044955460234522,-0.0830515321434039,0.41343396745054345,-0.23628073068900807,0.4958601737658234,-0.3032734799870865,-0.5263768207844621,-0.17875867821182218,0.622923411274047,-0.07879586308849343,-0.2963542044283593,0.5084203358592974,-0.12598010567403983,0.7031180547938805,-0.5299680453982055,-0.40329947663952437,0.5772731935498928,0.2105088057882914,0.4261032286646609,0.5100172863700208,0.21999373820364232,-0.22969897700731465,0.13665835499040863,-0.07620428591051755,-0.2963722454284155,0.6682267084118407,-0.38107295929877766,-0.03640662889583498,-0.45044470670031717,-0.3788695565229753
Temporal_Pole_Sup_R,-0.1599848511197818,0.31712823728754025,0.020079223878411063,0.4335904234152279,0.1882571815100623,-0.2544224572180928,0.04037667835679288,0.237288138282447,0.7098586110082185,0.41375590023568454,-0.2044408654792338,0.02466789186154963,0.54884706572832,0.11109811895224866,-0.2629764272489721,-0.08865622008255769,0.2532043056577988,0.686009635212447,0.3931766557202762,0.4402743080788524,-0.034628460620869064,-0.15629398306653322,0.030311411835540602,0.15102756185596153,-0.23373497964506706,-0.21590395234321078,-0.14325818704757717,0.23948053953792342,0.06945607105471965,-0.16382413862639206,-0.16614856643895373,-0.11586488742333129,0.40951389147321177,-0.5972661207767429,-0.3570996085722898,0.026556479695697414,0.015379226890898655,0.20695824174165284,0.06838172452794536,-0.33872634644983096,0.4819043334700224,-0.3651488978262438,0.0589164830646954,-0.6691503209246176,0.1380691100901571,-0.4487584853739128,0.4087710508718521,0.1388655988601625,0.3060090500470525,-0.45687775772433936,0.3535339466679811,0.06103039137400545,0.18951649772392173,0.14590522333427916,-0.2911415226927607,0.11529613675936232,-0.2824491235979071,-0.0036749846121667826,0.3150543717943361,1.0,-0.5260872315156221,0.1418273727534589,0.6741929645549588,0.23484526954880258,-0.3630753710467011,-0.13743835590017087,-0.1418895761800799,0.5458672770305618,-0.17782110250321248,0.6678959550456391,-0.2968109304962882,0.1969440315066992,-0.16227929158944848,0.4393160589356852,0.702905211597354,0.19697637855751773,0.4935751641964685,-0.5260904503192806,0.5082532569773092,-0.29784104063753025,0.18229258692131492,0.19985151205369714,0.04025376113357012,0.1128807238501586,0.2830454636814202,0.10258212902988947,-0.21346690566975043,0.13209845356634264,0.31624237584011033,-0.2392635123675426,0.5116222939193266,-0.032944939016189466,-0.09649563498391893,0.07580400790093686,-0.051622525236544876
Parietal_Inf_R,0.06944381931474643,-0.344411032590339,-0.18349127855705835,-0.08396444537683033,-0.007262797366878097,0.48070469059709026,-0.4697271654271216,-0.007438930667216701,-0.5718985282517794,-0.09665663248467486,-0.2728593782421478,-0.3329572543884745,-0.31317550569777525,-0.22181910496582852,0.0964161728371135,-0.37918909535585926,0.18215705373349572,-0.33653644297416085,0.03466309611913635,-0.14109120757744403,-0.05450288599744999,0.064478324432089,-0.1368368036137776,-0.07326485619589383,0.09600096785355683,0.4117299927189455,-0.26961892577987223,-0.31451163725825954,0.297433333278817,0.26674461861892335,-0.10854440712696872,-0.01954988609833038,-0.44258455961541204,0.5939497527964406,0.8880398435022627,0.6469930867763353,0.20852889637224017,0.3174505386041066,-0.42681005548402734,0.4001333503190816,-0.14483464238573057,0.06869028676566663,0.2442336252201031,0.879535818314262,-0.24645761346074294,0.9390178131834501,-0.09693654603759466,-0.26589241914528644,-0.3747144560619267,0.3258746170878073,-0.587640134937018,0.43713599377114976,-0.41103471921753526,-0.2593875404871006,0.730957213545377,0.2997558681143835,0.8313289173151119,0.022052673771600927,-0.08058876692435672,-0.5260872315156221,1.0,-0.28640072056522115,-0.44899912323985236,-0.03859356029702889,0.11582899795601491,0.7691054378437705,0.3316703169604128,-0.326393931857931,0.4545556553031897,-0.11343087083438107,0.0071793845469122685,-0.2813903484586391,-0.004257091171270588,-0.26283143883229704,-0.4156293346916675,-0.23523295174025283,-0.11641910733167553,0.694476447822414,-0.22818130499626282,-0.07046602429820004,-0.17230689578891153,0.2440260492901797,0.30990029711268857,0.5290866654122237,0.2704787840726864,0.3833131413758953,0.20636652448275172,0.18484429580422737,-0.34032046502285657,-0.1793699769603074,-0.2296690080018617,0.012001277195349349,0.0232202741507454,-0.3169161308971939,-0.2589887329061699
Olfactory_L,0.45299308699661495,0.10744886666857362,0.500822548536616,-0.17408918008358656,-0.0979120750080197,-0.09469225848524392,0.2429108224362742,-0.14241248468760787,0.23518676331769278,0.24848244658294255,0.3417799392497594,0.371899305593059,0.39121797043842327,0.22517227304818746,0.042440438189687985,0.25273642010815456,-0.10163655609035667,0.039152277882681066,0.0020819048596749418,-0.08017986127652335,0.5775280847390099,0.2118050176372867,0.07316291388653781,0.10775048356477783,0.1882336216736566,0.17170053567169766,0.35030989340200874,0.23543187863296616,-0.18231818898931285,0.07932378184634882,0.39949948476642244,0.1961973429852371,0.27028683081605837,-0.38608776746641016,-0.2527499224546636,-0.2798703568587284,-0.15146066538794958,0.05636865364436284,0.34952562506652224,-0.27491838388867224,-0.07797570400609667,0.2024037921311815,-0.2566537432115028,-0.17833566543064833,0.28586266730415993,-0.3488324036033729,0.026603634266233796,0.7105715707498569,0.360368783397527,-0.0822695828179676,0.5044719376543818,-0.11690612703055916,0.12652204510010145,0.4430866613732784,-0.20809910835507336,-0.24521887678603554,-0.315335618567751,-0.03518977223398421,-0.2223831989691835,0.1418273727534589,-0.28640072056522115,1.0,0.07183496780306338,-0.004815750947270368,0.26344672969708677,-0.2866136801001153,0.031616823719254894,0.0006377797198823734,-0.05682786608660466,-0.04252424607586698,-0.10436686574147361,0.5419687606481894,0.524029371100836,-0.010504461938663856,0.2760574701830549,0.4068239684168824,-0.045779505236105064,0.005116556035263683,-0.055772727301273015,0.20998235473919616,0.41112389412543543,-0.19544257250409502,-0.06303562955687081,-0.29296046833172956,-0.12880744816419143,-0.11784328634424555,0.18937972199830233,0.010042669342669305,0.17533336950988454,0.28048814655433246,0.03621505640516808,0.1838196368074196,-0.2510505832109735,0.4290408999561074,0.2433538549639713
