,Frontal_Inf_Oper_L,Postcentral_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_R,Caudate_R,OFCmed_L,ParaHippocampal_R,Vermis_4_5,Thal_VL_R,Red_N_R,Cingulate_Post_R,Vermis_1_2,SupraMarginal_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Cerebellum_Crus2_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Vermis_9,OFClat_L,Thal_MDl_L,Thal_MGN_L,Calcarine_R,Thal_PuI_R,Pallidum_R,OFCant_L,VTA_R,Frontal_Sup_2_L,Temporal_Mid_R,Paracentral_Lobule_R,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Heschl_R,Occipital_Sup_L,Thal_VPL_L,Thal_AV_L,SN_pc_L,Vermis_7,Thal_PuL_L,Cerebellum_6_L,Thal_PuA_L,Thal_LGN_R,Thal_MDl_R,SN_pc_R,Thal_MDm_L,Cerebellum_3_R,Raphe_D,Cuneus_L,Cerebellum_Crus1_L,Rectus_L,Cerebellum_4_5_L,Angular_L,Insula_L,Frontal_Inf_Oper_R,Putamen_L,Occipital_Inf_L,Vermis_3,Cerebellum_10_R,Thal_IL_L,Cerebellum_9_R,ACC_sub_R,Parietal_Inf_L,Insula_R,Cerebellum_Crus1_R,Temporal_Sup_L,Red_N_L,OFCmed_R,Frontal_Sup_2_R,Precentral_R,Vermis_8,Thal_IL_R,Frontal_Inf_Tri_R,Precuneus_L,ParaHippocampal_L,Cerebellum_7b_L,Thal_VPL_R,Cerebellum_9_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Occipital_Sup_R,ACC_pre_L,Angular_R,OFCpost_R,Caudate_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Putamen_R,Hippocampus_L,Fusiform_L,Hippocampus_R,OFCant_R,Thal_MDm_R,Thal_PuA_R,Heschl_L,Cerebellum_7b_R,Cerebellum_8_L,Cuneus_R,Frontal_Mid_2_L,Thal_PuM_L,Temporal_Pole_Sup_L,ACC_sup_R,SN_pr_R,ACC_sup_L,Thal_LGN_L,Thal_PuL_R
ACC_pre_L,-0.34273688198037233,-0.25418401753767184,0.5556242629362262,-0.3621251343447864,0.2903919347611417,0.0873311157292152,0.601045286620483,0.4233205089483064,0.6558543758662545,0.38484673662889607,-0.10741563000924426,0.45515030341029467,-0.21322696293164523,0.447538289887711,0.6674060136937927,-0.23096077767437392,-0.5520784674473626,0.36428014638459083,0.6738345533245499,0.3339157295062654,0.06332444820470072,0.7204908202847908,0.31801225053414783,0.4696263844793958,-0.563477355255048,0.5375650524375934,0.028471984965223112,0.6214192060809548,0.5896920128210881,0.5166160615094044,-0.46144658911523123,0.009436781400228354,0.35174095213749584,-0.09830231677874271,0.5154146458056502,0.4944811952984747,0.367182898892019,-0.41567838476359004,0.710999124520858,0.2213344291448149,0.5615756245766653,-0.4828413014633119,0.38763520468802637,-0.5252566605895765,-0.21285129145019369,0.5926560287732259,0.45313374149916996,-0.37107835841879644,0.27578459104746417,-0.3835000785461165,-0.4259202269259935,-0.410816535396805,-0.5173256880290903,-0.1613015707659738,0.25987527693187196,-0.4368320279075414,0.2182486269906384,0.3785806577117906,0.07789553248451431,-0.5976059493086575,-0.5873605092032992,-0.5648373839480801,0.6160566501223433,-0.3155388348248072,0.20474665816015647,-0.20371804708770128,-0.19889619595752098,-0.4520311678120241,-0.3184609845352236,0.5234927482834205,-0.11018501485852983,0.41064038176272877,-0.04801793553264298,-0.4997970136552699,0.3586285550275225,0.4189604318435254,-0.22184760980110932,0.562327546218026,-0.4975138270095378,-0.050461884861234346,-0.34046140211296094,-0.15600659916140192,-0.2484375709495133,-0.4469121504331088,1.0,-0.38455414994768305,0.659941986971082,0.5069279182186236,-0.3693460179024947,0.4992569206013618,-0.311290937636752,0.4496273467802565,0.2616189090671776,-0.11641783566513875,0.6365945831712155,0.3902804674168798,0.566765589391639,0.5395500237801069,-0.011528676469647966,-0.3645731822398691,-0.4678345702972986,-0.4907597292455831,0.5668626346362104,-0.43482688145463705,0.07428749075665432,0.44382098420110117,0.38813366763351304,0.4443486106624014,0.04836611612342743,0.548692580198367
Angular_R,0.15492335043016914,0.6720854199013525,0.292930386509507,0.24076428501611186,-0.407719693392939,0.07988709670550587,-0.386812845485023,-0.3389526617410104,-0.6206594712476441,-0.19514399540428018,0.42559616876328893,-0.5750369951135068,0.524492655254087,-0.36654568761012046,-0.6110434068829234,0.002728423153665365,0.16874161578930708,-0.33707638180322924,-0.5454538632282883,-0.5401475403570187,-0.31427295205564376,-0.3081201867790109,-0.0713473227464882,-0.3944309611102627,0.6877585187521321,-0.4849505605975976,0.3390378814434707,-0.29752931852283737,-0.50849474515189,0.3430175027984726,0.36535359258465294,0.4902044454014988,0.18967509760076462,0.591407565917129,0.1868796352142217,-0.3714156441207979,-0.40257498591360025,0.8671597637863365,-0.7106991242986865,0.0181033218946579,-0.5553687288232441,0.131999223835962,-0.5904160905504825,0.32095321461414755,0.4880586309901093,-0.5242245797913244,-0.47061051690333494,0.5058527830502486,-0.032641397059202173,0.3801929797956116,0.34720492794904906,0.8370909875434976,0.27690531724458384,0.03800098624201685,-0.4118369882477445,0.9056267386845628,-0.19006063687696448,-0.5197008700201858,-0.15493988963539107,0.6452202794325026,0.6061169778769826,0.28183341759643127,-0.3941484269948053,0.43882445991795904,-0.12203245082219973,0.6036544569180262,0.1753004154478868,0.29781027330467713,0.39142196781032973,-0.3134856172617675,0.029015306119511232,0.21985653874921204,0.4863940525339763,0.05354379222149295,-0.16109384899853474,-0.7105449020275834,0.8078641115038556,-0.21072514289773814,0.35153184042824526,0.11144886388996036,0.082653466222533,0.8762754482699554,0.3993283113416899,0.9103039327289213,-0.38455414994768305,1.0,-0.49530895185951906,-0.20329001926645324,0.1368945774586383,-0.5532704454059503,0.5692174941937805,-0.41678164769805737,0.030126435577407875,0.11752963576657509,-0.5751092984601993,-0.10403740789361218,-0.4474229591922937,-0.3614168565654869,-0.14561367881654244,0.18973547281908137,0.3169885121228597,0.8515727608753062,0.15528555632926802,0.6340011465436698,0.27860705354875603,-0.062418110092186944,-0.23434345873526674,-0.56585619386463,0.002691022428485322,-0.5954549204346467
OFCpost_R,-0.09295620217726344,-0.13806966181303953,0.29394472446729525,-0.4723971395750492,0.4606378612247607,0.08632955842528464,0.6922207165019069,0.45221831065280194,0.6761154988908434,0.048840648592164256,-0.11370324470427694,0.5847793105272469,-0.20801809169101454,0.5111106910426341,0.8239565400883012,-0.10946716856322047,-0.405363511137976,0.4699163195896297,0.5783684821966022,0.3221726611074277,0.05947931464362956,0.5860084714150395,-0.0017803331868210058,0.5983346063191586,-0.4999730617495437,0.507108010550167,-0.07747392132280331,0.5810588411653825,0.643299565430471,0.20736027895495496,-0.2569148060122581,-0.0601712635286869,0.1883843297586033,-0.07986993161171504,0.31309022527086655,0.39770463519526195,0.5159728177280478,-0.37448642738420496,0.6095509602591458,-0.05030913682696407,0.6298117065471933,-0.4482601356838878,0.43350037149091236,-0.43367069699445504,-0.3869101491799057,0.5577174379640003,0.651018112111093,-0.45775284362479746,0.02460094905607423,-0.3076188298937991,-0.45633721941040756,-0.49174886912776794,-0.5515269731199927,-0.23671000888413712,0.35446786134088965,-0.5062188684914322,0.28769284900040965,0.506429646393996,0.21944187280577523,-0.6637965483670812,-0.6281609833918734,-0.4448753541857384,0.33001349493418597,-0.4621188848615943,0.17715788100564467,-0.13098946973525802,0.010109777696955865,-0.37871941175811114,-0.2987216078328915,0.24906317407226364,-0.07244640323015805,0.18452203068983006,-0.25211775409096865,-0.4152822804514682,0.263814342007975,0.6770642379050317,-0.25041539930342077,0.4887895222328851,-0.5301785907025639,0.0992686165006875,-0.20662163362722513,-0.3333509539331785,-0.4593480202529396,-0.4428694556154744,0.659941986971082,-0.49530895185951906,1.0,0.35276137756533704,-0.026319800280624223,0.5644290601496402,-0.5023192450890414,0.6563398857801609,0.13469537888634192,-0.24328205717380552,0.7492350047479739,0.3786904134353401,0.6370062437608868,0.5397362256735958,0.2655800243778073,-0.26552582687930376,-0.4711930709344907,-0.4588968189377129,0.28400185050868837,-0.4260254866461045,-0.23597994949344075,0.3043457185471077,0.3699656753364649,0.4534757945253145,0.19762321701852784,0.5182771894465393
Caudate_L,0.1158168770490014,-0.14879311214247415,0.4657305878071902,-0.38107295929877766,0.6796956229901434,0.1554611761267168,0.49028019773461956,0.5928268268549367,0.5320595299452442,0.4280413398779834,0.29788227013924995,0.4331656102543734,-0.12340252240505122,0.45769022164804934,0.384949938189511,0.15474907761875473,-0.3987295270148269,0.379719097556908,0.5778600539024278,0.3116506627229135,0.14287850965877755,0.48262954732683055,0.337036329139537,0.3780391562222186,-0.23706631899293945,0.5693011413651359,0.3945796363182084,0.41026423025327,0.43641574473134237,0.5795456102161405,-0.21151097542649971,-0.034197099145782554,0.5103905688339598,0.11767125774093119,0.44204101020895176,0.4723162937214881,0.6494139324702892,-0.18852717220025078,0.5922389259612838,0.15174186686029384,0.5074029213469793,-0.15559831169823934,0.37619902746562256,-0.18039430878338164,0.13333585159785954,0.5736291070343048,0.4759733217353456,-0.1369443968695545,0.06574128564292529,-0.11537059685142227,-0.1191967935146104,-0.15386376094748766,-0.15073933165881212,0.05864613991420064,0.5815959107475519,-0.2863651328394183,0.5433327619018943,0.41348617349183403,0.5503804812356462,-0.2614456186907397,-0.21195174271756845,-0.34688573406247963,0.47467586019901964,-0.0859546808161531,0.03056139862157682,-0.2323189993702371,0.14554076078213546,-0.2532921402920657,0.29914200360738624,0.43739721935840986,-0.15093811765599557,0.5163194256290765,0.10543604744079076,-0.16372741034495167,0.6493286920805862,0.30052786654389463,-0.05403513427891635,0.5485573655875059,-0.2792697644397758,0.47885515356656555,-0.0689678485159638,-0.10542038702226521,-0.03306505212172094,-0.19209484406171443,0.5069279182186236,-0.20329001926645324,0.35276137756533704,1.0,0.023710298757991886,0.5718687514667881,0.22785722057957045,0.6740723610306141,0.5618209380741226,0.34141044675758025,0.5668348085083321,0.19443184462498023,0.5844270908609364,0.5423927661765923,0.09479718448436517,-0.39345425443442306,-0.12243162166710277,-0.19972566349819354,0.5831225966909234,-0.10294610575094214,0.3500943557210317,0.5194352394528077,0.48370862360725025,0.4130273259933261,0.312779669667809,0.3327160659900616
Rolandic_Oper_L,0.8874939616552672,0.5470808951560895,-0.11828026193227609,0.18651039872704359,0.19007253730676302,-0.3011840840493511,0.1747955794909432,0.16388016987915913,-0.041443428115513666,0.09154405993372412,0.5182715932373294,0.08003962446749462,0.5431305853392875,0.07482233179871069,-0.07026393061466342,0.45811000252896117,0.3560925879440421,-0.09897917271226923,-0.21711799312474173,-0.05336704853459992,0.05742462060378018,-0.42620831921916835,-0.06162705067133025,0.1837462786858278,0.5347599177805434,-0.13408678543597372,0.3051858757310313,-0.3140316646226383,-0.24422867346934019,-0.08457568555853959,0.5927467447863138,0.04313323195262443,0.26287339988442776,0.5023379530381775,0.03074546601260089,0.10239976132356962,0.3124652635342294,0.35103703758490123,-0.2444688397508674,-0.08978070625453796,-0.15977882638572935,0.17031230814201465,-0.1752062666202493,0.46882007103244316,0.2153553695343867,0.03704511153906456,0.26718064231199506,0.2717350396678337,0.049976258255822525,0.6022656329143132,0.2810746337180823,0.2742907382033177,0.11177320740391926,0.19487327591063014,0.36605348078578986,0.2638027163412174,0.5422429687987567,0.3909277636940862,0.3722198083460045,0.17431380382214035,0.32875621959788764,0.4118629839733113,-0.31287685418880623,0.14301228482245146,-0.07018903090819519,0.49848000672313797,0.612194898504487,0.37397545143353467,0.5368671544303547,-0.18890913606283335,-0.22796160632435175,-0.01636372487986498,-0.15132128270945877,0.18051614747469363,0.1692663722726727,0.21529176678701975,0.31356494288290454,-0.0879996703336915,0.205025344814715,0.4489701946281792,0.34067951631581694,-0.07134723054610678,-0.08895626828011485,0.26356214397412414,-0.3693460179024947,0.1368945774586383,-0.026319800280624223,0.023710298757991886,1.0,0.19359537242424527,0.11929382114867874,0.26910771736530703,0.2711029161029662,0.06900218500493553,0.13681599334799482,-0.21887914249948293,0.09067600985669409,0.12631678545245986,0.7810160848629303,0.2899227236003363,0.10513581765905541,0.35891714628120425,-0.12382227620500075,0.3838936461683036,-0.24417407216437115,0.10362656906552768,-0.1486650144625888,0.034829093555413665,0.2797682733434602,-0.036928978015726324
Frontal_Inf_Tri_L,0.231346275119935,-0.19712922046226325,0.054060653465920976,-0.399198230419219,0.5859238146511332,0.09294611175681347,0.6340403327438987,0.7924788262286631,0.8313661258275562,0.23653398399311537,0.154866840224371,0.6683425465728066,-0.025027881379760347,0.550503362928328,0.6808091384893296,0.48180642002554763,-0.33707494931991316,0.41650920466376307,0.7748629086149386,0.7537620411897102,0.12672299702627413,0.5697874936612354,0.31830764302069225,0.5111885855675181,-0.4001692170877212,0.7929048065799834,0.2345467324636882,0.5861627880638841,0.6546158512292716,0.2565384056338345,-0.3659774230992806,0.010037237597389548,0.4128896286035484,0.049749969436594314,0.2552681860049158,0.7802597729625432,0.7383836804446785,-0.5023567565316139,0.8152471877326287,0.1835781408645928,0.7203726734348598,-0.3195411509101441,0.6390044538584356,-0.2860565410271837,-0.35427894512884295,0.7143011973214574,0.7290122357148355,-0.44966135273788155,0.23756648159761704,-0.22186945964210594,-0.49688670299248505,-0.5763724338949584,-0.34440354537347667,-0.06992235398684393,0.6937116961772011,-0.5604239620200097,0.5531273307867555,0.773549621513285,0.4881422660983473,-0.5910816780320977,-0.504371643472194,-0.382991424281188,0.6343624254659032,-0.36181657880590656,0.031107767184757586,-0.21160899428888857,-0.011283868612087848,-0.4093209316962404,0.060961449152844994,0.5089678554952839,0.04314748471737544,0.39873131611347123,0.043986188672486846,-0.3163891918012655,0.3331154405706901,0.7138914134602797,-0.27482945815974313,0.6430571881420684,-0.4116970126083095,0.3059875333245445,-0.2247142281745794,-0.4183865709553653,-0.3554578297895429,-0.5692128995063903,0.4992569206013618,-0.5532704454059503,0.5644290601496402,0.5718687514667881,0.19359537242424527,1.0,-0.1293969405077494,0.7603533989800215,0.4291386256053127,0.06284907126774601,0.7939380900878319,0.20712804591581496,0.7931801745286658,0.68780832257159,0.5080085593267293,-0.314153199779225,-0.39134504150250815,-0.5127638448280689,0.37892472025731716,-0.4804788413816684,-0.130314684687874,0.28444082809322946,0.45744306117203054,0.8182524324871632,0.34151022892810046,0.6343173298270338
Temporal_Mid_L,0.317914542665951,0.26938694009690956,0.1527366663700145,0.14701519684438866,-0.0330816968187016,0.12755963140503432,-0.2628504396929308,-0.05198882335087637,-0.34992559152027214,-0.06161945368544628,0.5035040685078018,-0.173113484835853,0.39846713906081194,-0.1227971590259608,-0.5778098026648009,0.23381929565895107,0.21832860193098902,-0.16768171251724875,-0.19524112974687644,-0.2295849094571285,0.08512184779496784,-0.17493554687498936,0.09966301377831036,-0.31362740149734086,0.6021433982981578,-0.19124820792849492,0.576842495738056,-0.1032676964377874,-0.32629460766295604,0.38244812243827503,0.22841213295488222,0.15653950841728906,0.38153494599434173,0.3991409765639289,0.09902725284365486,-0.05893348371203184,0.056911302034445145,0.5263989377403274,-0.26396066482013253,-0.055481342907234124,-0.18433880462890778,0.46598417315515595,-0.18836207504758434,0.5120320814394355,0.6334506449259096,-0.17904844272967546,-0.26114201153269045,0.406450550661252,-0.023692611825070455,0.4216692184921182,0.4212866491834518,0.6101183276568704,0.6505023631740701,0.2082745688282254,0.07117066983796165,0.5470152910436339,0.1586461279792711,-0.265985551122156,0.171969406269813,0.6983128784587169,0.6329095734965584,0.29291540615688516,-0.1421356812146454,0.5622846272409463,-0.15373299681213812,0.16382421597681227,0.2933329975278749,0.3392705635067209,0.7288450085456064,-0.17215915878990187,0.10730181474306713,0.22121117673840118,0.3608994586793269,0.3966932678452473,0.09693827663797336,-0.5618912677385791,0.48414978704643397,0.013558455909196384,0.4295553314148259,0.293684530096778,0.31336917333152714,0.4106500136784268,0.5617922926195361,0.6042021016704702,-0.311290937636752,0.5692174941937805,-0.5023192450890414,0.22785722057957045,0.11929382114867874,-0.1293969405077494,1.0,-0.031840730845349136,0.3027043153840353,0.7286320800504432,-0.3537422439775173,-0.06604436737886087,-0.18312729836195565,-0.2103458312104979,-0.20931920209874533,0.13024795218713534,0.6150843019496431,0.6297911378700346,0.31627632535644473,0.5432478166558468,0.6861359318832619,0.03174480574158331,-0.013170706351465148,-0.2564868413972164,0.018078431233917808,-0.390417156969117
Putamen_R,0.28692378370438376,-0.1046218783256633,0.27269781613662497,-0.5263768207844621,0.7837911607269992,0.1483429785337002,0.6371145756052592,0.6215842865355922,0.6578640714160119,0.15438158220883558,0.25011719388513337,0.6388750975008903,-0.06598461783588261,0.5992348834647374,0.6738619091041019,0.22844025897472559,-0.3206233009570575,0.561397159259553,0.6588594518120364,0.39160516127178546,0.19926725644236118,0.5187273215351081,0.08921575157066984,0.5510284934128938,-0.24918413216760613,0.5887866805275759,0.27712185032349945,0.5456628892239181,0.611464147999189,0.3317791973185903,-0.09121844857419045,-0.12871620668633604,0.3560354363913265,0.04755518726289219,0.3617323771319057,0.5366435203570986,0.832823243260993,-0.28156183209433194,0.6461618808819056,-0.046678432532501604,0.744234710558396,-0.2209691923770433,0.4819173338596667,-0.14519684188463028,-0.14757689362379842,0.6830362859913978,0.737823434259189,-0.39081315649580534,0.045052126274633786,-0.11116594982381887,-0.24343299170239294,-0.36205178099810914,-0.2418266007107575,-0.03796208606251078,0.6628326315913413,-0.4143107322227791,0.7059903145229288,0.6765655297863025,0.5473826627542528,-0.4363864259568274,-0.38341088838698845,-0.316284212990543,0.36235000344130275,-0.209301025933269,0.08311380590533213,-0.18296013046908638,0.32712462807691894,-0.24962617503444431,0.24561102099484025,0.21681066782315597,-0.03206718465681899,0.29414816387313547,-0.15851778987779352,-0.22198761618827695,0.4054060588911853,0.618704994557309,-0.15090086509596318,0.5724006696194419,-0.36167531227364547,0.444846880140659,0.017247392785630814,-0.36267396966850307,-0.24730783711945598,-0.3272630166490324,0.4496273467802565,-0.41678164769805737,0.6563398857801609,0.6740723610306141,0.26910771736530703,0.7603533989800215,-0.031840730845349136,1.0,0.3793772866112667,0.17266070717906085,0.7768810935983774,0.16513142824545707,0.703895006477114,0.5579544302195614,0.3850486636221889,-0.3336075191436413,-0.2169882508268745,-0.2998409922172744,0.40853927548072166,-0.23109895790615934,0.04955968140324899,0.44088096624002293,0.4356931266960893,0.5399345540607156,0.3117469094867224,0.527833216610166
Hippocampus_L,0.33278208097128914,0.12334574650410497,0.30486905686975996,-0.08735991412544984,0.18930925052794664,0.07222178837434501,0.5884782632631812,0.5938265762683815,0.38054631916579407,0.40494809361403544,0.5612195242215405,0.38967601071854424,0.21872998089103785,0.300789043800735,0.10578968225553605,0.41359442427484333,-0.14255129109949857,0.0769970254581896,0.2296438029059149,0.2652736209049572,0.20723089511693474,0.14360834314415397,0.4960533368914026,0.22016445380003166,0.07750827638392802,0.4179324944930973,0.47716008921635283,0.1139420070231578,0.2719846239881612,0.4776738235036404,-0.007393324912128815,0.014129410819410843,0.5780687759658435,0.35655224900597143,0.3225828745138679,0.5750392604835957,0.4888945453405191,0.06145700374184242,0.3806568326236585,0.23751807910612516,0.19074164589213946,0.04902205372537874,0.22162922718948752,0.06290296902222048,0.38177636876381965,0.524025788939869,0.4079736719018897,0.34620484408754526,0.3301210474483455,0.24754599573008643,0.04509287547992521,0.09203412877970105,-0.012423977553856524,0.12743779819706907,0.5949767681718862,-0.017936891211636084,0.4277118629491535,0.3826106143897157,0.3602586897428276,-0.04040290796962337,0.15863730850002009,-0.14531823106277994,0.3602939601583115,-0.012294039023301997,-0.15958348705088637,0.057933488027555526,0.15841431848687854,-0.04495837774207598,0.30093782906231603,0.4335908886127517,-0.0985853205906289,0.44438696667988786,0.17064141209964315,-0.037580939619444774,0.4725051430309878,0.1357411512785845,0.08622231892681365,0.5669666059826136,-0.11236239069633265,0.3050860329727296,0.043893843956216025,0.009695698224400091,-0.05287492252938758,0.05963778631068111,0.2616189090671776,0.030126435577407875,0.13469537888634192,0.5618209380741226,0.2711029161029662,0.4291386256053127,0.3027043153840353,0.3793772866112667,1.0,0.4794860208512286,0.5095209634966354,0.008296285318234339,0.49483835109773067,0.5210838615040239,0.32981708879165045,-0.13976041876946407,0.018773741934017905,0.085168540013358,0.446036801332454,0.19601624006144774,0.07125756845177014,0.37331985163829995,0.4585118607387089,0.3368126797543118,0.34312845081327203,0.14415206974285286
Fusiform_L,0.27890067005854163,-0.1360252057907476,0.0519156881028921,0.1506412610173544,0.030041644073671957,0.07573878107450033,0.06751688981123265,0.03625515340027488,-0.09595797258949033,0.11139960345527443,0.4941609066410458,0.2644151700738421,0.009238028748267664,0.12437211076051283,-0.34371844949552754,0.220650140683769,0.31525001798638436,-0.043321209735347636,-0.028248606900545682,-0.0033324137659411653,0.5428251969768482,-0.19878244023740038,0.178218170415962,-0.09093909816327717,0.3956479489863075,-0.08684388445227378,0.39921253849869887,-0.08988253696232201,-0.12676245474258208,0.22482345697602749,0.28840453600405663,-0.3450540325030217,0.3192601905314949,0.08189906349099262,0.09073248511571061,0.17925037338638403,0.31456372976817215,0.19215474217187428,0.08233413298914982,-0.1257527347384321,0.04798302606510681,0.6941799627581834,0.09051578172138744,0.5774015260402132,0.6877878483132722,0.17028962361208233,0.04326683974224447,0.36002967706479544,0.19685230444367385,0.43883171203691285,0.4865079203139422,0.3371465056358143,0.7489300523065733,0.23587691563102425,0.3818076818087579,0.08357587067622703,0.35806569129310045,0.05539232773117158,0.14769458996203896,0.5540446867340624,0.5221875379113255,0.3144087078826905,0.013608510518545478,0.5498412702122869,-0.12553100473681023,-0.2563329267769711,0.35278361450312046,0.45226189749700446,0.5309887327580382,-0.08177471167212624,0.05328764733992636,0.10188058184529239,0.019571004903359068,0.6237161179821014,0.2989882444118422,-0.22878682030917927,-0.050378340014601994,0.20457821920251298,0.42138878128262125,0.1509692798808798,0.564776721836378,-0.12309180128056108,0.4090215023281142,0.27604265411966383,-0.11641783566513875,0.11752963576657509,-0.24328205717380552,0.34141044675758025,0.06900218500493553,0.06284907126774601,0.7286320800504432,0.17266070717906085,0.4794860208512286,1.0,0.025177155330135852,-0.15250536974606926,0.010423939683269096,-0.04123498646145369,-0.15393558056713944,0.1908186052366816,0.7403351836350832,0.30188192460645785,0.27852058157976695,0.5014343027932262,0.533595950445122,0.2474708618857806,0.10054597777596498,-0.07817079565915425,-0.05524269722764159,-0.07097147486898855
Hippocampus_R,0.11018711763198846,-0.1801224976693109,0.2746710530242853,-0.4692147876163006,0.5378251286889224,0.03367257212150674,0.8530649575981508,0.7255240577235718,0.8141284240001079,0.33020613909781665,0.16411270407648504,0.8049924531281027,-0.15092403793908463,0.6078703240941399,0.8027350120867689,0.19595305228083246,-0.43804286473581316,0.43432007645634085,0.6722035795876327,0.5398782295850789,0.31939115821860187,0.5145882977493149,0.3071976684976873,0.6605779615512578,-0.46579798728881305,0.703449317830476,0.08300051433782225,0.4680641622130977,0.7299787211588141,0.3072694713799943,-0.23287816565620847,-0.18134338616661871,0.3732384926859835,0.0027342616088204454,0.323000483711713,0.7276588921318556,0.7271648246749411,-0.4509497037008789,0.8047765171166505,0.12333994556995823,0.7207840338261753,-0.3544190436752298,0.5934620549763162,-0.35372968995124837,-0.21666241619541607,0.7997510703485757,0.8078487240340095,-0.39066382529657356,0.3338615617568294,-0.20066462146386466,-0.40951789553343415,-0.5087196451997027,-0.4821343788050386,-0.11762289150187998,0.7166004173463892,-0.5809969201001209,0.5277475372089575,0.7461709413589752,0.3634930880335044,-0.6891875331707853,-0.5774877562480055,-0.4627392175614131,0.5746634231562797,-0.38742865727862946,0.04564297910665498,-0.20400265713494606,0.032873253073122374,-0.3654207900886383,-0.10533636751183233,0.46466800293144356,-0.10230658953435391,0.31310521866554747,-0.20432825615080766,-0.34907175731428014,0.44906953549413436,0.7253293953718538,-0.3176314160395404,0.6787652485033797,-0.4888310736165752,0.1876055318844424,-0.0990181588125675,-0.45490175695319673,-0.4707202221352055,-0.5043182742057273,0.6365945831712155,-0.5751092984601993,0.7492350047479739,0.5668348085083321,0.13681599334799482,0.7939380900878319,-0.3537422439775173,0.7768810935983774,0.5095209634966354,0.025177155330135852,1.0,0.22299729050886888,0.7924432311137634,0.693715908521787,0.43649788921820654,-0.37674399813967635,-0.4141078858985941,-0.4910269689825301,0.3432358427361771,-0.3534452677029027,-0.2887497569279801,0.44381058583547356,0.5014803470298161,0.6543632205701777,0.2839459114551354,0.7203405712849197
OFCant_R,-0.2285479246128366,-0.034396816476382486,0.25318577354186894,-0.38330237835267955,0.20836082341119622,0.15261229193113438,0.21444154810083219,0.22722847636242532,0.30280168193632906,0.06488196589313022,-0.10120046182447956,0.13069074829039135,-0.041827352798793675,0.13033526204268164,0.2859609082480075,-0.09437912899929472,-0.3568206710694102,0.18972252651488988,0.2960618175177874,0.12174473093755672,-0.1720547050739054,0.41171741054866534,0.12860713100789264,0.17831962535146362,-0.2737067369409639,0.32424274397745045,0.040424596558139306,0.4569968470362877,0.30567991800305494,0.24907261470489242,-0.3718831256858733,0.195292717734334,0.10761735257303823,-0.02297352969409895,0.06897879783497188,0.12622411142254727,0.15831024058016196,-0.11740724045696883,0.24381453146554302,0.12280528039094415,0.2702594556767095,-0.3809918468793822,0.1927417647895707,-0.34049018658602553,-0.2473699425325948,0.171547053507128,0.08830511441338158,-0.24621341301653515,-0.047903627765018796,-0.26035981770143357,-0.3501076531094638,-0.2017561120597797,-0.3081159457343166,-0.08004395369533951,0.023659424719462748,-0.1260786549698391,-0.10556739001777214,-0.004571549478634729,0.08091590559536561,-0.29019226909039625,-0.3660948312569595,-0.36922838307416916,0.2463626428513878,-0.23860080278172638,0.0621249525723912,-0.016665415078412914,-0.16220716653741443,-0.3385096840332307,-0.13315065349507263,0.21264342675284462,0.13689463208919062,0.18678441970337206,0.09530596219034472,-0.35024647808369613,0.06201719740025809,0.08450083066741401,0.02201114889208421,0.27415505942005297,-0.26800058346426925,0.07424900821788469,-0.2789535475996327,0.0706577370023445,-0.03417741959656112,-0.13999293003786484,0.3902804674168798,-0.10403740789361218,0.3786904134353401,0.19443184462498023,-0.21887914249948293,0.20712804591581496,-0.06604436737886087,0.16513142824545707,0.008296285318234339,-0.15250536974606926,0.22299729050886888,1.0,0.2692981590153237,0.20325814151504346,-0.0431632380873579,-0.28181691250722074,-0.26344163362413425,-0.18203693822562475,0.1628813561451361,-0.30691016872493526,0.06446941618672447,-0.0468760918207641,0.2400509731539734,0.23053441019115067,0.0878855672882015,0.16229748224720325
