,Postcentral_L,Cerebellum_7b_L,Vermis_9,Vermis_7,Frontal_Med_Orb_L,Red_N_R,Temporal_Inf_L,Cerebellum_3_R,Postcentral_R,Temporal_Mid_R,Thal_MGN_R,Cerebellum_8_L,Pallidum_R,Thal_VA_L,Vermis_3,Thal_Re_L,Amygdala_L,ACC_sub_L,Calcarine_L,Frontal_Sup_2_R,Thal_MDl_R,Rectus_R,Thal_MDl_L,ParaHippocampal_R,Vermis_8,Insula_R,Cerebellum_Crus1_R,Angular_R,Thal_PuA_R,Temporal_Mid_L,VTA_L,ACC_pre_L,Cerebellum_8_R,Rectus_L,Putamen_L,Thal_VPL_L,Thal_MDm_R,Thal_Re_R,Hippocampus_L,Cuneus_L,Frontal_Inf_Oper_R,Hippocampus_R,SupraMarginal_L,Rolandic_Oper_L,Caudate_R,Frontal_Mid_2_R,Thal_PuA_L,Thal_LGN_R,Cerebellum_9_R,OFCmed_L,Occipital_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Thal_AV_R,Frontal_Med_Orb_R,Precentral_L,Temporal_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_L,Thal_VL_L,ACC_sup_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Cingulate_Mid_R,Occipital_Sup_L,Vermis_6,SupraMarginal_R,Cingulate_Post_R,Thal_VPL_R,Raphe_M,Cingulate_Post_L,Insula_L,LC_L,Thal_MDm_L,Temporal_Pole_Sup_L,Vermis_10,Fusiform_R,SN_pr_L,Frontal_Mid_2_L,Cerebellum_6_R,Thal_LGN_L,Thal_VL_R,Thal_PuI_L,Precuneus_R,Cerebellum_7b_R,Fusiform_L,ACC_pre_R,Precuneus_L,Vermis_1_2,SN_pr_R,OFCpost_L,Thal_PuL_L,OFClat_L,OFCmed_R,Heschl_R,ACC_sub_R,VTA_R,Occipital_Inf_R,Occipital_Inf_L,OFClat_R,Thal_IL_R,Red_N_L,Frontal_Sup_Medial_L,N_Acc_R,SN_pc_R
Thal_LGN_L,0.5208019013931471,-0.006192201049881172,0.15679367930409052,0.12012178578902391,-0.027589518457425723,0.5441456744226407,0.6509326152728465,0.2467964951542399,0.4528645119188854,0.4011973994322093,0.46156255357035036,0.2607270451503092,0.3977601042434752,0.20289527858861275,0.6617661471620436,-0.1465353184012504,0.2877529216763644,-0.09090372374393722,0.42124935176062345,0.47508156305091614,-0.018751707094009158,0.06178505018280419,0.14803963477819726,0.36541243150049496,0.07877459098971364,0.6532392030068441,-0.013339438965320192,0.12780690713333337,0.3110012401728694,0.5550187976403556,0.34300168317382285,0.28682842630992633,0.06154536385511516,-0.002007586788328443,0.5435131875267312,0.5105317089028698,0.3089122387642327,-0.10465567320662124,0.5432585757044713,0.07468097069530487,0.45473691819928486,0.36438478099747973,0.43669986309925723,0.6717987293442202,0.38311457987698144,0.33817711152814967,0.2079325861723902,0.7078055698720419,-0.05437596200979862,-0.16087749171171617,0.08625042125482178,0.6896765784353135,0.34711360420754306,0.27469118555351074,0.08984985325534789,0.3786011291366611,0.09737938571943404,0.07503616935067607,0.17883641583759408,0.5523667618614976,0.36900487899846307,0.43792288223641535,0.030828594212442738,0.6527210387481474,0.02221521036855399,-0.03728410988184684,0.23866067410915584,0.4825852786036542,0.44675744392837263,0.25245069833351447,0.46231400713319554,0.7272199492858,0.36996421374013,0.2872319758095943,0.21968126501561022,-0.24336928750852102,0.6194985603984243,0.2048926639667791,0.3913800312030881,0.40237082224824305,1.0,0.4444592509230686,0.427225067667476,0.30392038765408813,0.01391938531690422,0.6583262059159267,0.35890415576198176,0.316887047302,0.45218421047887314,0.22117972996888938,0.4827671637323811,0.07385264653538465,0.34573783875571973,-0.11842441040582705,0.26935722982028876,0.09597419525715828,0.09928122993173909,-0.1612274408284803,0.24055867664179656,0.3559655357861143,0.5964281243553383,0.3804760853754322,0.5106093550602974,0.17375716625954282,0.16261264609099685
Thal_VL_R,0.33543940742175865,0.014844839551216302,0.20918952983700634,-0.21440145529320936,0.14959599061983084,0.36748728464200187,0.3556894938627665,0.16055657760202052,0.5028193826449823,0.2317525850372188,0.3156233110095931,0.007030948198816832,0.4783101010827797,0.09645293351424493,0.5215420836527076,0.0035390956399522907,0.5395805574161463,0.005046860618602658,-0.10573408753926636,0.5160524863148962,-0.18345579910370124,0.25594417899083316,0.6846716545712471,0.5098787748246446,-0.1562946355296807,0.4414083315338977,-0.2124712215849748,0.08415520863964078,0.4824511969843906,0.19149827050060997,0.4974856491455456,0.5989821991522286,0.1756663392473665,0.17696562242839795,0.489841768368547,0.25254047572176247,0.6405389606742249,0.09349191655379063,0.6018420431730215,-0.24492914609115768,0.47940912692798515,0.5157856777081716,-0.06964740825059643,0.4819576159298205,0.5704247191876883,0.571772213963902,0.03568730604341648,0.5159120297643119,0.21435860016786953,0.15561867290404752,0.0077145550424092026,0.41772844159923367,0.0727981521036209,0.4915913823817999,-0.08551591464718816,0.3849431017485376,0.16054146075393988,0.22798151010781254,0.16355720956349287,0.7555294602967536,0.7579480801222106,0.332626691520281,-0.40558448240736256,0.3835111177068942,-0.2716648950147971,0.2197542083475146,0.31487840484494445,0.22270132323278527,0.2924191615472349,-0.12471442112444073,0.18610965236743868,0.5004151298287045,-0.12482556486673754,0.05744307634107483,0.03819616784642538,-0.19977766453593276,0.2089375284313493,0.4698232971879927,0.41768797151851045,-0.1784863153118478,0.4444592509230686,1.0,0.27852171458501257,0.10341453265218539,-0.10504672023609862,0.4351066360773439,0.6143349324455256,0.10815234826553916,0.03964162704377519,0.28990885476086375,0.4517344519463319,0.17467980946562175,-0.030080027574961577,0.16425880988584152,0.40554036379866687,0.06394056487600247,-0.17362046843350792,0.17378582425435715,0.02845641580424997,0.3592887816621281,0.4335304286527513,0.5411579946905778,0.6377274321562963,0.2438290405691997,-0.07924885353794184
Thal_PuI_L,0.6516696029684111,0.258130764222337,0.234125884778011,-0.014314925929630344,0.027429395864972072,0.1655108826208753,0.15175675726374008,0.6768866882785222,0.4630636745819836,0.17106086994656733,0.30545634225008805,0.17588791783840263,0.12439522482909982,0.1939596531372674,0.5417871590046921,0.13760925868662105,0.15153145724065126,-0.03780309961641887,0.35816650526322436,0.44846040079363175,0.02019779347719492,0.0005736833122368986,0.23973011095071248,0.2183299161574622,0.10141245088591917,0.4437158739550742,0.1610023222616134,0.10150073486745165,0.2613001123775458,0.26031318829434624,0.2660999988217843,0.20532913007976542,0.5253596092050228,-0.07408344111261488,0.1923577741377227,0.5822943615380028,0.26738911505830465,0.06076579924053353,0.5639191182564159,0.4121253606142786,0.3644378200487708,0.42032531130614786,0.5475493971219934,0.29069667718707837,0.3376244756167277,0.41672719968312527,0.4112785654814722,0.32433469185144614,0.38510794828463224,-0.11639677528788138,-0.25883405026955014,0.4601976310483381,-0.08327738283961006,0.26489892176644547,-0.15203573174737917,0.5590393874116798,-0.1306648377452138,0.5229964388207423,-0.11758489222681817,0.48120568178547124,0.20733333801750642,0.5502568887210221,-0.04958101180836325,0.5201230024887337,0.12379102341858249,0.2273992526423122,0.270770064682955,0.5482519417678922,0.640083700767635,0.20635723258927324,0.5883041176268812,0.3582289589074068,-0.1910486172444264,0.2391114020896269,0.018934245957938113,0.26134110614694217,0.1876739861000514,0.3477984335715044,0.5878485177443514,0.11312045774778022,0.427225067667476,0.27852171458501257,1.0,0.5185548406417158,0.1260369346020366,0.46988604183626675,0.05084555411391493,0.5511000862779784,0.024718800305082257,0.13968737223074099,0.07020895341569199,0.3203698202091702,0.08094794511154237,-0.1427379566808538,0.3957885984567621,0.0003633097295702803,0.12143371673438698,-0.23863714060438085,0.15219904747625565,-0.029105011490754874,0.34876988782307256,0.1708681588615642,0.337532317832904,0.18772752209558144,0.26302680072196427
Precuneus_R,0.6184205270329447,0.1738814716630338,0.001980935794572012,-0.005421339796264242,0.005773720461651033,-0.01379647552074751,0.19618756016569897,0.4904801847082743,0.7027652554400766,0.6094392944503687,0.3753380377351944,0.1020854993173184,0.22996984797402245,0.2478384818515026,0.6039254010379805,0.21971470163187204,0.11579343762246526,-0.15113901721564463,0.48435568895843906,0.42335710021419565,0.038322155395970274,0.05224615050686691,0.17187757360857053,0.4125438109180529,0.09434326099001614,0.32270173811213493,0.11689862664508482,0.6665303922612263,0.22882590581016693,0.4332689286973963,0.26675821558871665,0.07508769595952176,0.23432436223000233,-0.10048296540014202,0.16930059368923353,0.5973835509557948,0.2985044575910121,0.23613355087614657,0.5541435330121713,0.45174522271141215,0.6083713858858469,0.49894407385020595,0.4030915828192435,0.12170014518614448,0.2086147000649161,0.4810708882257434,0.2504126102854361,0.3989912273931208,0.081533005965577,-0.16248636255512117,0.1751760287917578,0.5264955752539879,0.10978767892064559,0.328899071225701,-0.033803409714963754,0.6005728296591344,0.06126635678311216,0.26442662584027643,0.04347480558194942,0.3584879612026544,0.10039612344865928,0.7184181419960544,-0.0018495999404638723,0.6112909397751364,0.27670251622901515,-0.062349398268149885,0.6556658289697742,0.6573227350480655,0.5764945909763021,0.2717294083433065,0.7142749872412846,0.16602919578274525,-0.03301210779285532,0.20711566399566758,-0.030009358873342475,0.0063821117161431285,0.3712319864878506,0.20877030537450458,0.5532638139147794,0.23358978093815985,0.30392038765408813,0.10341453265218539,0.5185548406417158,1.0,0.10604457524867707,0.5664273584459724,0.10104466769324658,0.9370183105414672,0.1092753878503622,0.194876517170285,0.10500004631287821,0.6485636230227704,-0.010070657120112405,0.13064748555845448,0.23850285787339567,-0.0023511232099603127,0.01486243303035382,0.054068929544846274,0.1561472030595885,0.15432357442559952,0.3188792766710603,0.13544165250142326,0.25602930986771577,0.0909980924660128,0.2851755925781551
Cerebellum_7b_R,0.14596905332024077,0.0719489068680087,-0.28369200207797024,0.2190458778702473,-0.04433042537595908,-0.15548652849864786,0.2596526472815112,-0.17654482949687667,0.06237113607198054,0.02409456328405313,-0.05029509802374291,0.20053836222204502,-0.12825767367220914,0.030465397547296564,0.0032896066690871768,-0.15767153984895027,-0.2178972811080862,0.04289263011300658,0.13503269683856436,-0.19535627224824814,-0.3208704299340499,-0.07667582474120017,-0.16986818728720085,-0.2643181469822902,0.5604685742909798,-0.19718550855265116,0.04235344611142022,0.20630388357359897,0.3692948495475739,0.23501065504491986,-0.12627136203748454,-0.2771064743729015,0.12875597047615592,0.23530498619147916,-0.17254196736937336,0.11786870321261834,-0.13121926006739595,-0.07911695703760521,-0.11856188721715057,0.14368434787454884,0.07899573808800932,-0.2648341580947428,0.37393218608806994,-0.1633213742100009,-0.29302651835077864,-0.3383202823934756,0.3315044384814374,0.059361204322298584,-0.3970171937077035,0.12216177819000308,0.3335534433514688,0.10674618888843342,0.16778886497015522,-0.289116750333526,0.3104064689563071,0.20626235119203026,0.320862818040533,-0.23905608754433905,0.4315513756217377,0.09752291634338431,-0.15800133109621264,0.19713910463856096,0.15569072718368,0.12098116487624672,0.3498655870775073,-0.3291256256071077,0.06854296066552769,0.03274619974289127,-0.10529160043905399,0.3053211989038469,0.12023874929964616,-0.319963608303031,-0.030756107198638992,-0.16393532235193575,-0.02189264270049992,-0.09529696853981107,0.006501312721346845,-0.2059459427750022,-0.04774730521300743,0.209756812849369,0.01391938531690422,-0.10504672023609862,0.1260369346020366,0.10604457524867707,1.0,0.065515966374953,-0.4070980830297506,0.12302169539217471,0.22162762279230122,-0.12824960953042092,-0.5327974620337144,0.20971691250043756,-0.006442104118739733,0.02402181672146502,-0.3472175527827865,-0.22287035693362744,-0.21346489723963852,0.02124420788647281,0.22680143463201105,-0.27287746533746005,-0.22738248648518788,0.29554493139549987,-0.21660775920186784,-0.17676637215486646,-0.10321377612706342
Fusiform_L,0.6022659951148925,0.05825093895256413,0.194934713903948,0.03397572637036192,0.09107319606231155,0.16748837435657735,0.585715846829519,0.3331032388243952,0.6317568638650046,0.6298616145248903,0.4886674450852177,0.1513278514276896,0.23684284971980546,0.0700428153992831,0.7085488708910774,-0.10013758426213319,0.28030158951233985,-0.07791284016004944,0.3308827421328041,0.47535379639399317,-0.1845831350214328,0.2095131676963376,0.23040881182706907,0.38779487673347257,-0.06798682774425917,0.384696831576513,0.2312233019338219,0.4193345902511235,0.3451727396861913,0.6130532421652005,0.3528409598036934,0.38409044230793793,0.19562857532808456,-0.18338636551018098,0.3985452937180307,0.6149357859921951,0.2543941437070678,0.009401142960950262,0.5982491495102978,0.13379762727263164,0.5615979668783998,0.5214526243235804,0.4611466326887359,0.5686678029562232,0.3131081717020162,0.5165756246808307,0.25568502070602694,0.5534631478430396,0.004333523471784947,-0.21694729927683923,0.0613832786835029,0.6507009064190653,0.054625879651287186,0.3320144969398331,-0.04898396893501016,0.48788516310381524,0.03575914161539381,0.11397618590734798,0.0871171028572928,0.6376017192770288,0.4463194591289595,0.5981858765694131,-0.2788760036980728,0.6625538612409024,0.004433900786409773,-0.003864112850529513,0.4434310017092135,0.42020792165820386,0.43990032099914267,0.11807676777738269,0.43747557720030367,0.520709076524819,0.30927856693046624,0.020370795318063455,0.19386541990310974,-0.1580722754936441,0.5783767616800812,0.3210262722924004,0.4688492425470316,0.23414982563370346,0.6583262059159267,0.4351066360773439,0.46988604183626675,0.5664273584459724,0.065515966374953,1.0,0.3182804902132391,0.5344462684740326,0.3282349857617271,0.16478184614091826,0.42507486268840955,0.3498571037406563,0.09260117150660171,-0.21949680127878754,0.23552167979378322,0.09669298896625808,-0.0011893742989812506,0.1353765399749536,0.09080709172760498,0.13816788962781074,0.5224776176426323,0.3401231895005161,0.4464510675149048,0.18908181305836433,-0.02588696266641626
ACC_pre_R,0.1503627531217092,-0.11656511489844605,0.23644354172117182,-0.33862610767367196,-0.03238599634878651,0.32978940886408536,0.19196247034366523,-0.013221725122033005,0.29673607407131997,0.2539432115538107,0.323544922543155,-0.2166671247205303,0.5870974629036768,0.13425034988100898,0.41060779448857804,0.11811283709520268,0.5812861916120371,-0.0009595552082117477,-0.05651372335701455,0.4048252442281657,0.002426596917258287,0.20509977358100434,0.4992577991421271,0.5410791198282735,-0.3060135460958306,0.4369268063040718,-0.31947224767659865,-0.04886646420536879,-0.002498494899309428,0.1834199345247968,0.4903026451932142,0.5992007416787335,-0.13010792651719758,-0.10974319330815933,0.6332473755864342,0.14904015250105945,0.4411190240279212,0.15042666215751355,0.4643521463162151,-0.26832871583684514,0.42014341905504904,0.4965410088447302,-0.19741703164708177,0.5425083494198321,0.597005065935441,0.5983379493451584,-0.2826558993391377,0.47985957172654026,0.1398158995953488,0.07716734980156574,-0.10199933692187217,0.31315069920824173,0.1612282098638706,0.490344847994573,-0.16392997852489088,0.19573651414447346,-0.028574463024106274,0.16457171624580327,-0.023375675932054096,0.46827693022806677,0.7205126709185529,0.1622984182226872,-0.3752110650644766,0.26261669536689497,-0.3216405769967136,0.2646632233857149,0.12139788002730173,0.21266442014663295,0.15816845886128125,-0.20518781825176374,0.1884353465621078,0.5890826028260354,0.041067115251451104,0.06836608295552424,0.055833037666289324,-0.27916892946736954,0.25905237582319557,0.4141303874727992,0.4000207052989244,-0.1445969239841706,0.35890415576198176,0.6143349324455256,0.05084555411391493,0.10104466769324658,-0.4070980830297506,0.3182804902132391,1.0,0.0740902025011008,-0.08926230725456984,0.403125530562655,0.7132199805880381,0.005732884961426964,0.039164575638357346,0.07358699082501952,0.2829915140691697,0.16955137745219642,-0.20646186219352658,0.051648469251958415,0.014215951921968199,0.7017590188717313,0.4661985459596179,0.3159848710592214,0.6815612203979978,0.32202671671946603,-0.0836351998758793
Precuneus_L,0.6295034276410764,0.2067302099706208,0.009603460574413808,-0.00395046797544313,-0.012034154427417749,0.04191097999932404,0.24498294551240862,0.5133086943909585,0.7073354461088116,0.5630128977346355,0.3571112656728089,0.12299667049527717,0.2212391987313783,0.15259684541947977,0.5754646666359741,0.2159308322895458,0.06533290959342541,-0.1921386268437647,0.47685958621240637,0.41309796743167215,-0.01877649041015917,0.08901703626038784,0.17960093790196419,0.3609052653164889,0.14001527116291732,0.3498083253409235,0.1403412196959963,0.6830277719653647,0.21587530907798444,0.3938923994809539,0.3335590578398097,0.003062287972611851,0.31617224163536883,-0.042573617027904395,0.10724528083309597,0.5817051023532208,0.245827460515939,0.28914427317918096,0.5156653303753563,0.43958414602094126,0.6386525939672804,0.44676496259934595,0.4302770018224623,0.08969517927747787,0.202495430478171,0.4765377480558767,0.21989919008222256,0.39518135746813815,0.1052795837718888,-0.04845281328179656,0.16635898102951654,0.5480290310901447,0.1508065616925265,0.3480369939751657,0.008350228587560423,0.6544507997116029,-0.01820096387919679,0.2740231705606453,0.0736226301173105,0.3669263765011856,0.057588005409234505,0.7474926231300572,0.05373724878961563,0.5975485535363938,0.2877974050449785,-0.06638545826054468,0.6799518758083077,0.729476796504033,0.5632121488882683,0.28114124244414446,0.7679175815382074,0.14144643753138958,-0.09686688358259128,0.23486975640345603,0.056673488444892936,-0.019989156973120984,0.3825065814191671,0.22799361687018624,0.5739337221430164,0.29558765462224473,0.316887047302,0.10815234826553916,0.5511000862779784,0.9370183105414672,0.12302169539217471,0.5344462684740326,0.0740902025011008,1.0,0.09426311407029533,0.16815170135033353,0.08026906054032126,0.5999972019500128,0.041967235647400125,0.1498591070534233,0.24155137603579022,-0.045396649717301264,-0.05342864391213972,0.01639220304653529,0.2000749002799209,0.13345462310492529,0.34216166502053186,0.24504937733620566,0.21657178441451064,0.03322193095632949,0.30597177795335945
Vermis_1_2,0.2003325024857671,-0.2177967153627876,0.01654123027173147,0.6061009423360271,-0.12861608695021523,0.1879924112708652,0.5791353697459186,0.006452634075531981,0.19971622654508908,0.14377093024260837,0.29837948061199854,0.3045920533139992,0.16604935648129154,0.20261431833981355,0.3131289904414781,-0.38673833707768596,-0.22511412388453209,-0.08460591850096617,0.3767155311202128,0.051718580581253094,-0.07052782145514716,0.23236914906448902,-0.2731359329884356,-0.0570396840621229,0.09543495810711335,0.17501890032904827,0.08826116468323326,0.18803876354260649,0.32200973024939367,0.4603640870734841,-0.013700750272422471,-0.12602744752731995,-0.15307409597320903,0.13964208970992673,0.22651435836665754,0.17070212207633503,0.0011143535775863932,-0.038985546298668315,0.060993715916753274,0.05297766892377685,0.14920436931781095,-0.0429866423436618,0.3741536069917884,0.4325907105984134,-0.09843603404273954,-0.14415110015642527,0.1999073522059862,0.21342304954724103,-0.3841214034999399,-0.12595192608229916,0.21804468020539394,0.34847686397989197,0.29174262653128546,-0.09179134699539783,0.14957670208323254,0.05995972821423008,0.26436197470965545,-0.22735334746904315,0.16762854280800005,0.06062998174855436,-0.07362019316931567,0.1135755979934464,0.1522395299328129,0.3691982512645611,0.052222912725039886,-0.38175056015448033,0.07450500219726008,0.3092744129911476,0.0677285801575085,0.22333531822956929,0.17468117098397498,0.3704596374808418,0.608059277595773,0.1542393117091064,0.1662108740598791,-0.002032349706840037,0.3108666048724879,-0.2793903009027083,-0.029737205073999486,0.4259666957389525,0.45218421047887314,0.03964162704377519,0.024718800305082257,0.1092753878503622,0.22162762279230122,0.3282349857617271,-0.08926230725456984,0.09426311407029533,1.0,-0.26959816973129735,0.15690475987225638,0.11427689890551092,0.3170447566188487,-0.2647325138315743,0.08993285691856567,-0.016349252088554905,0.22875440256106883,-0.07222727478027101,0.12127148629701176,-0.016496672507076815,0.34249151836953085,0.12282379799446473,-0.009057066645876796,-0.07540422690249875,0.17306366430801856
SN_pr_R,0.369246360762701,0.16647533608997225,0.24044910371569464,-0.4739915406628697,-0.12400902818817805,0.25062803597713995,0.03117813997950738,0.07459099330799017,0.3068597507058098,0.14801248830046923,0.13733355540248524,-0.363386473892364,0.46931580105619375,0.3629334576637237,0.491037041667367,0.24430492852092048,0.7157393654255141,-0.07596877959967714,-0.12466630735345312,0.2220717791824764,0.4215494973468576,-0.10734143098261767,0.46856561884616305,0.711847856279353,-0.18042679953248356,0.3702710503235353,-0.2857770692929942,-0.13208288043751493,-0.2400298532466977,-0.008705321597560794,0.09513472303324663,0.43634019555105463,-0.12840649494196796,-0.01023796847115373,0.5359577782444089,0.43833534304195115,0.5413541014814119,0.1757258335935348,0.5881508947611539,-0.26373783204090684,0.3970348008681677,0.615933054627399,0.06818193358868202,0.29068917465964966,0.618594761244598,0.5132297156803762,-0.1350188824468259,0.5266098410117473,0.36586416561541035,-0.13878923317933906,-0.2031011626366403,0.20343840502151175,-0.17014795295331694,0.49930640571894985,-0.07065739456886974,0.40270533285480536,-0.0909239609735514,0.35628856202262205,-0.22332253847589953,0.3824493558219396,0.32713216869070877,0.288860723935498,0.0046457219166762915,0.1713368255810879,-0.31495237977736507,0.48772113747598383,0.09288833954466695,0.15724400463200336,0.2844223807239206,-0.19162349613997354,0.26856168511498113,0.3571058331870222,-0.1082530039390367,0.3895831160449644,-0.39429019322221637,-0.03893843577660398,0.0653749142887997,0.5009688319605093,0.49227455382640617,-0.3270228067011365,0.22117972996888938,0.28990885476086375,0.13968737223074099,0.194876517170285,-0.12824960953042092,0.16478184614091826,0.403125530562655,0.16815170135033353,-0.26959816973129735,1.0,0.18821189233173494,-0.0517927785256181,-0.31886263413642435,0.277760214085636,0.12432571139247772,0.11563521791501052,-0.009812607438161335,-0.19922475304858575,-0.1617144093219988,0.25952120670023804,0.38960307567817093,-0.02167545678728132,0.38154171661240355,0.211638688244337,0.030120142980753505
OFCpost_L,0.20768492906663172,-0.06444074809739746,0.35269495870573475,0.0007145102115887228,-0.04241631675754861,0.38762246392910193,0.2146621401609426,0.24833358076112044,0.29347009877355124,0.2764216965332691,0.2904707208125044,0.034754341962873574,0.4379713685715069,0.1728513120174564,0.40440448940000423,-0.028205070093957625,0.3826808760086497,0.03162831991099737,0.05181640877899487,0.4980303701384039,0.13110337655332374,0.37076381938409064,0.2585944919616617,0.4431903611765512,-0.3854707957461225,0.5030426066163464,-0.03778195245931417,-0.00027901483321674154,-0.018727815683745225,0.26804215719323543,0.34597054805013017,0.43224653276651875,-0.041792566827422384,-0.23465782948152625,0.6455835105366793,0.1718267167834056,0.32662671070881005,0.04625623838820579,0.4320165142924249,-0.07045447088816595,0.27447495288174284,0.44020428039262616,0.048037105152515816,0.6611830560682884,0.5150150949754423,0.5520841619940594,-0.14332549680995976,0.3114849470013715,0.1858777215404669,-0.09956057972017782,-0.20935352670251894,0.43369545045066427,0.10796365820353397,0.46009082812791774,-0.35509989616285964,0.075233642280335,-0.003390544611879053,0.1709539702461405,-0.1817762585885839,0.3295248965286073,0.5052019850884185,0.1337528486460178,-0.27084655972857197,0.4103686522479744,-0.3043041180061745,0.2035346862184506,0.10115196373631882,0.19687128178875413,0.2844181526387769,-0.19500377669342223,0.13185233990883435,0.7411782157222843,0.2984844052357167,0.25195207488166727,0.11052999632182389,-0.07089065189253917,0.3490068984447276,0.2711065892309893,0.3341676654259947,0.03768957675982943,0.4827671637323811,0.4517344519463319,0.07020895341569199,0.10500004631287821,-0.5327974620337144,0.42507486268840955,0.7132199805880381,0.08026906054032126,0.15690475987225638,0.18821189233173494,1.0,-0.11847311419517594,0.20073482923010133,-0.11951215582464518,0.47131211741018525,0.24496216761599945,0.17484059090492993,-0.05573925630150594,-0.08584262283291069,0.5724175769387098,0.5873622176587157,0.07788235018686376,0.6851366086786117,0.2508275870689236,0.10889542397016887
Thal_PuL_L,0.38129596481257144,-0.054761530936805636,-0.21654538401019213,-0.013101801946875127,0.12501274430453713,-0.2109175810631685,0.19977214953336256,0.2121144711710378,0.49963147872642527,0.3186714237075974,0.22622769834808118,0.008642371864511087,0.08126880168936644,0.04170612013237393,0.3233436944073616,0.12888173526192773,0.04609446785107901,-0.03290754977587015,0.1760571686809352,0.11083570464591638,-0.22675001592145025,0.07072677993403645,0.11600147304890232,0.10690963325131818,0.1211889197160876,0.005122117021105156,0.06298639124075159,0.5835218190766164,0.3460476532382296,0.3963909841545066,0.2811403571425236,0.09438552267379698,0.07790838842269114,0.0006876054522127079,-0.006693923801027498,0.39755291890005,0.1461411282544656,0.1819230924644746,0.35019367272764423,0.1809865623713103,0.5165051036719882,0.28824917519331267,0.2599136057322025,-0.03947965974439747,0.021589797748770952,0.2156848810730946,0.16750979367366106,0.23933470398028492,0.02677460703459516,-0.05404739678061201,0.27752456251949786,0.2876803277004204,0.007948410883755148,0.12205954697774507,0.11171235991001736,0.4866629309999904,0.021079568777854055,0.11583787455454476,0.14263205773214005,0.3396281442527192,0.029279265160414486,0.5720110408361988,-0.03229355588441672,0.30303989617734234,0.24992256562196752,-0.16648924305658785,0.5292247067130754,0.38902496400222,0.28570558721486217,0.2660056168769713,0.45698641712153665,-0.05323343826039135,-0.07939161075822587,-0.10015532942504146,0.005756967307060502,-0.01825054749809838,0.09136748709633379,0.09801703333678322,0.2995757232003565,0.042267264828294314,0.07385264653538465,0.17467980946562175,0.3203698202091702,0.6485636230227704,0.20971691250043756,0.3498571037406563,0.005732884961426964,0.5999972019500128,0.11427689890551092,-0.0517927785256181,-0.11847311419517594,1.0,-0.1705176225842757,0.13307727208979667,0.01105477732361085,-0.12065753426261597,-0.032363793991649806,0.26107135700955225,0.060780712081895644,-0.04504480110282575,0.06734703724214067,0.24258784507727213,0.03580518147809461,-0.06393867438245464,0.0320025667479877
OFClat_L,-0.061606217821234883,0.04736857641530809,-0.1894269969695029,0.3066147317208318,0.11452490195055585,0.41789299824106324,0.18015643539624096,0.10384620799358381,-0.027046672798875394,0.25323354588935515,0.17580913459239156,0.4889482474655808,-0.07372600381230388,-0.1721444285978479,-0.011755829627718189,-0.24839383970744952,-0.40582164022026973,0.023774116284625075,0.5622796254646951,0.23329718034381292,-0.052118589491457805,-0.06859796673921972,-0.27511856931772705,-0.24949010008636802,0.3782801327742963,0.47854293430729844,0.03280445192114571,0.1302157066793455,0.26419041458151443,0.1998223458022947,0.05243637070112771,-0.18874811552544019,0.14230976391617609,-0.09843114601102328,-0.07534918334976012,-0.14445550390524584,-0.15163988048722107,-0.23316554867083553,-0.186680744727472,0.4069996183572253,-0.04901241162454054,-0.333026817692258,0.13363062144241714,0.05928212988093921,-0.15762695433169704,-0.1736353837075476,0.22745384305292934,0.029301346564132028,-0.35815689920461286,0.01700615486706568,0.3135058281066756,0.3546025381021741,0.6538053324309385,-0.2292067013889378,0.06206439285411934,-0.16020050579370743,0.29171463968354466,-0.2161161980427325,0.35773165429424064,-0.08474496217840306,-0.07155238722350692,-0.11393393428587843,-0.015331047049321641,0.2960323114978053,0.43392816897344694,-0.4601930046410326,0.13728467697521038,0.30510299279194486,0.13441743742053894,0.36711112673062896,0.16593149490045694,0.2305730701760066,0.29122866357213273,0.06548922728830672,0.42035433140753337,-0.15151094931025022,0.6196431198422857,-0.2864050831051627,-0.15354011530544476,0.7712235319767625,0.34573783875571973,-0.030080027574961577,0.08094794511154237,-0.010070657120112405,-0.006442104118739733,0.09260117150660171,0.039164575638357346,0.041967235647400125,0.3170447566188487,-0.31886263413642435,0.20073482923010133,-0.1705176225842757,1.0,-0.06350224578176915,0.10883652670559722,-0.07910490217419386,0.2069868501807238,-0.047029743000881676,0.5274065877977671,0.3422821226353118,0.030692530340472222,0.06185842245323653,0.09230458424051306,-0.052836501465444614,0.21528493990971093
