,Paracentral_Lobule_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Pallidum_L,Vermis_4_5,Thal_MGN_L,Thal_PuA_L,Thal_PuM_L,Hippocampus_L,Rectus_L,Lingual_R,Paracentral_Lobule_L,Cerebellum_8_R,Thal_Re_L,Frontal_Mid_2_L,Rolandic_Oper_L,Thal_MDl_L,SN_pr_L,SN_pc_R,Supp_Motor_Area_L,Hippocampus_R,Occipital_Mid_R,Thal_LP_L,Thal_AV_L,Parietal_Sup_R,Cuneus_R,Frontal_Med_Orb_R,Vermis_10,Fusiform_R,Fusiform_L,Vermis_9,Temporal_Pole_Mid_R,Thal_MGN_R,Cerebellum_Crus1_R,Amygdala_L,Thal_PuL_L,Caudate_L,Supp_Motor_Area_R,Amygdala_R,Frontal_Sup_Medial_L,Occipital_Sup_L,OFClat_R,Cerebellum_4_5_L,Cerebellum_3_L,Thal_VL_L,Cerebellum_Crus1_L,Frontal_Sup_2_R,Vermis_3,Raphe_D,Cerebellum_10_L,Cerebellum_3_R,Postcentral_R,Parietal_Sup_L,Cerebellum_10_R,SupraMarginal_R,Thal_VL_R,Thal_PuA_R,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Occipital_Sup_R,Thal_IL_L,Thal_LGN_R,Thal_PuM_R,Insula_L,N_Acc_L,Cerebellum_9_R,Angular_R,Red_N_L,Cerebellum_Crus2_R,Rolandic_Oper_R,ACC_pre_L,Vermis_8,OFClat_L,Temporal_Mid_L,SN_pc_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Thal_MDl_R,ACC_sub_R,Vermis_1_2,Thal_IL_R,Frontal_Sup_2_L,Precuneus_R,Thal_MDm_R,Angular_L,VTA_L,Thal_AV_R,Frontal_Sup_Medial_R,OFCant_L,VTA_R,OFCmed_R,Precentral_L,Thal_MDm_L
Frontal_Sup_Medial_L,-0.0579828028212615,0.610869265452417,0.6403441946895726,0.44326456164757183,0.7061801575934418,0.15945602451144392,0.5350736285966209,0.5758150609477695,0.5704348734607179,0.597025661707962,0.49856057889535105,-0.15099614727660626,0.7339350179105945,-0.09499339778403472,0.8136163754672102,0.5189324585958516,0.07896209369613716,0.35948284662372265,0.3449079767278217,0.7749046700530255,0.4097335237005006,-0.031108801076553578,0.5333940207828444,-0.1504853925539204,0.0726018039931356,0.05669095437338857,0.5852181333402815,0.5200822260169963,0.6465013371933702,0.6934554157097575,0.5143526299848669,0.6282655746289924,0.06483287784679986,0.6464170764906746,0.35399147553783955,0.24116758791112522,0.2717306103156126,0.6614283112271088,0.17051109304837037,1.0,-0.15866257710128975,0.4014470147977288,0.5956263823896761,0.5293042764286595,0.05562859867032196,0.5901587626768583,0.8846866267033892,0.7566541745778594,0.31930313331927634,0.4385093744381337,0.6170665603604181,0.27341093262092603,0.15117169098166355,0.3239854573077398,0.2115189604477763,0.3529555081612449,0.0979581280532502,0.4590271180077859,0.643195728990186,-0.05003454916870582,-0.15450209835331355,-0.06489280174828574,0.3682629203312473,0.5377033097277989,0.38962898940247487,0.6372199595072671,-0.1752568172063495,-0.1435156630846449,0.6454329970327397,0.5565470557007114,0.6290630039485383,0.43794637108133944,0.7852781335601587,0.7055311005858321,0.4364936348353623,0.8434878040989248,-0.048388139488913386,0.33838725610509285,0.615901115529827,0.49827106808089966,0.42521456146600506,0.7090697795950446,0.3765754758490285,0.8809561707511334,0.6360811966348935,0.5453947323408569,-0.15771520945386083,-0.06434414829234762,0.6045950840358194,0.9398453640756318,0.5465203429064436,0.6718013128662285,0.35068048567207183,0.6288269715630205,0.404525566317039
Occipital_Sup_L,-0.16561818434185968,-0.14025723974112772,-0.011429696435659952,-0.041776608328179324,-0.11277580832048201,0.31244753226335575,-0.014759972499190435,-0.17463739381291551,0.10596146863077618,-0.2698484555873238,-0.0027018683206532224,0.24978368270927304,-0.1402099914738503,0.43008734677078675,-0.040102606946087145,-0.16129755759616246,0.36518668117067715,-0.06083888456312444,-0.014620390129969473,-0.03458843280540437,0.27815723216387384,0.24824175907812146,-0.0871564707605764,0.41167962002136116,-0.06347206616322759,0.23453363149594325,0.1108963350198191,0.012794650712595305,0.08522021450755683,0.06276818692824344,-0.0017619495624815011,0.013464226507972826,0.3252809193217066,0.00819599167983212,0.21418954837702872,0.05635384655615479,0.08758158501232204,-0.15663588247171734,0.3297064270047569,-0.15866257710128975,1.0,0.06549598688599212,0.08802002572095088,0.030561350848290987,0.5404919252835417,-0.28895403098359157,-0.24114423181176783,-0.07343557789967596,-0.07607448102535927,-0.025968745144646702,-0.09588480092895937,-0.11429664423201853,0.31886500849770805,0.1682409048418147,-0.11904571618459561,0.21953326573657111,0.22043089802831575,0.08195344177627567,-0.011057990531143553,0.19304475304548674,0.5898983551595622,0.31425986511385134,0.02957098376849467,0.009046147616612748,-0.05212105207312585,0.025897682579899762,0.4976414325769756,0.46949389845689365,-0.03217187007974046,-0.12478087347006113,0.10385671767638747,0.00672764466340574,-0.24506806206200632,-0.043952355092804256,0.045819283623226036,-0.053525704085506214,0.4137233113974925,-0.24571146377510972,-0.21400753303290782,-0.04502011864262242,0.1218742632904268,-0.11835956081768867,0.167565650073038,-0.13456329532801853,0.040103244975972945,0.026456261512095968,0.6334887996191503,-0.1324803013924765,-0.21195229922740344,-0.22679914503257734,0.2851812870905976,-0.13183769220602692,-0.2191482592941678,0.11820732687653605,0.03367629844945333
OFClat_R,-0.06946077134980387,0.7032979904824765,0.6491943377916517,0.21033767085941088,0.24168355972665279,0.22433947452853187,0.2474297026124901,0.344817119888292,0.5900417449828016,0.33955213252689365,0.4418172500720703,-0.11408525861489945,0.3861651715005152,0.2088617405867256,0.3388916856643234,0.5366375227150014,0.2969684036517282,0.1865238371195046,0.36002856755601154,0.47453139570520153,0.36000775784731004,0.18917368805459386,0.4560444231681122,0.13232359607990193,-0.03323156360127085,0.3048559449730402,0.40030643763332474,0.40019745456993455,0.4803553338643074,0.3730951186616888,0.32753658937239916,0.5366941967633192,0.16112021437185206,0.4583256452082323,0.27682588845019684,0.0984393639970576,0.23629071654112188,0.4694683007829048,0.1659536858685183,0.4014470147977288,0.06549598688599212,1.0,0.3724706778584652,0.22956382939271397,0.20208459500636447,0.4144744027582689,0.5422222501044056,0.1467814350680876,0.1811822683331785,0.3871050063551444,0.20281714144743296,0.42048486670329593,0.08966506561380404,0.4458933928891123,0.42766281565668024,0.44092868480126657,0.1614816943067336,0.820742977926626,0.4730975309340525,0.13572957312636658,0.13105955413662684,0.1630820878023335,0.2972740730689446,0.647589418642579,0.12097447092545562,0.43659823811063714,0.0010786886731659795,0.1681102754006046,0.32391497996970076,0.4995701444375522,0.5777495748443408,0.2533092465674851,0.49795506078493473,0.5289479965324737,0.3141720649467046,0.3856102653502705,-0.018323041728126654,0.15962261727747504,0.4513703312799184,0.37518058647033586,0.5054131504670196,0.16202527043628523,0.2362808858051885,0.4049532605030865,0.5669870253588635,0.4145260094045731,0.06965202546777409,-0.08073125492181174,0.38653045973938943,0.42573208028526344,0.5996715402254102,0.18091165716858906,0.41932604012076463,0.4207194183145669,0.39376306988414445
Cerebellum_4_5_L,-0.008565920070290441,0.5081798081601199,0.4368861553219032,0.5927190284254626,0.7400999331489857,0.5659253992617983,0.45541239401337613,0.6711655997433218,0.7396914189808825,0.5421377998629631,0.6499571128263059,-0.017592636949819034,0.6143309366321692,0.18025606703294803,0.4716524024594392,0.22901493083969351,0.24617502129977648,0.5205781290638634,0.44496540520523414,0.35912052360370333,0.7316025178811439,0.16985364101792114,0.2669843657652277,0.15843702334480353,0.06942485659136266,0.05951469106750277,0.6490311086061253,0.5832383927215983,0.7073877415309104,0.8484017499240284,0.5310183340679897,0.6547584689603475,0.22238199725415395,0.5036028586880851,0.3158294261038473,0.3168403002244475,0.4327600368528451,0.2609422210553054,0.4644278452997681,0.5956263823896761,0.08802002572095088,0.3724706778584652,1.0,0.8144563504459224,0.47340028679978274,0.49562340233331303,0.5566946353146986,0.7285279616453192,0.3439589513502127,0.5343593213712345,0.7756816826140686,-0.042653686601725326,0.050289527556304024,0.3026953901547133,-0.048217976748814825,0.6402485974754757,0.5105126133876465,0.37399277022151634,0.5899082271496527,-0.1266756877114234,0.193762571230457,0.1824737006724674,0.56313220746538,0.3767819007314046,0.4740687899360113,0.6454938922876207,-0.1644911821892498,0.09975525782148917,0.6121811268984965,0.2513524870418788,0.705407711374956,0.5720516731385161,0.43517894026344855,0.6267592367285059,0.6461694290030173,0.45260742711928514,0.07171207748914922,0.4409973972917277,0.5743797037192487,0.4777911845100408,0.4440687571949277,0.40225402747755573,0.6389590199989731,0.5932018744754257,0.4559103248521853,0.6154789759032383,-0.04532745770570391,0.020110203298249706,0.44351751015602603,0.5184683706950918,0.5055414528169412,0.4355960773369588,0.5513362109295717,0.31627260175921945,0.6279402828913879
Cerebellum_3_L,0.039111599878739745,0.3215500113347391,0.25672127145727536,0.27566647539566086,0.652940063633852,0.3061993632305485,0.33971202828904357,0.5520336359588441,0.5226845749783264,0.3211312741087931,0.5578922998412966,-0.09336568669473051,0.5835237005279713,0.14963718134490098,0.40016082301175604,0.14216108977027,0.19615268031209207,0.2683834762342947,0.278945616671056,0.3796004591424789,0.5905015832249775,0.0852006567115377,0.15123397243843711,0.09657726080870543,-0.00999225542207507,0.07623142932522074,0.3491726855582435,0.5712690610981337,0.6602217988311448,0.7250139433331109,0.5023376911438375,0.4652257877548232,-0.033706148540989876,0.5211534832626827,0.2770488205874265,0.11087211991705877,0.1614732413566356,0.3092182969965005,0.3861165521646696,0.5293042764286595,0.030561350848290987,0.22956382939271397,0.8144563504459224,1.0,0.2941944593856841,0.406072527850326,0.5109199814951716,0.6866866316719169,0.3082037507571406,0.3542222516282577,0.7663744507029812,0.02429249610443842,-0.031183387921741464,0.2477408738959147,0.010008815475343406,0.45176659822942977,0.3864511232166506,0.23405836430502974,0.5259815948900272,-0.24093602579812007,0.1057677352529182,0.07864146395073614,0.506764324036065,0.2565918250835034,0.167466719224541,0.561427686631834,-0.16147151684460395,0.11056624084838788,0.5679538072961722,0.15854109502384645,0.5061282634423827,0.5539725751136383,0.29489476322045544,0.41349114239254053,0.3472836819803866,0.3567116240152266,0.1273052409109703,0.45980373583819667,0.3444937918905053,0.3616166191901833,0.39369596301024185,0.44531663549902734,0.5564443751786445,0.5348191079795033,0.4701334521954578,0.48585064348140533,-0.16626510152724114,-0.035699595824242134,0.35405434357357357,0.4939769837153454,0.30458292167362194,0.477151529003827,0.43008903920728375,0.25484623685530805,0.5076297794524527
Thal_VL_L,-0.031722624455113854,0.06391367511610631,0.21046509761131332,0.26623645724749967,0.05402461485321129,0.7895271136461769,0.0388689697240282,0.0683118462034962,0.42458305106283206,0.020638391288775634,0.14442718228038975,0.24147857719305046,-0.0033443331223303027,0.6582583571638881,-0.027193771517553946,-0.16564288536319094,0.5753955079277123,0.03896956151284423,0.23306611302192656,-0.0029518868413061124,0.5956757434716549,0.3554100753292241,-0.16306783542092265,0.6247124260265292,0.08712237188986593,0.15461997697163612,0.2831198066732733,0.1793549600029759,0.38501651012596744,0.4916963119470076,0.09748041270204504,0.3197413303632022,0.2777673966713552,0.12457550470372643,0.16947607821780653,0.19827739863221086,0.503259998912811,-0.05657752361349483,0.5453502788604846,0.05562859867032196,0.5404919252835417,0.20208459500636447,0.47340028679978274,0.2941944593856841,1.0,-0.010202347806100031,0.04497318148147459,0.16925566241566295,-0.14345925327701747,0.12855523452186032,0.21060922716663946,-0.19498745435196685,0.20955506040275815,0.1424023963743167,-0.18209351415535782,0.344698646294007,0.39905969470742325,0.2253636697555037,0.12715714946892315,0.15819754549737627,0.7874423923434154,0.5968626283765263,0.21702408350242983,0.051763097519490826,0.16088423808037194,0.1886795309853364,0.2540930393807515,0.6203023511382274,0.12998290147640945,-0.17382861888535123,0.3355801191080108,0.1479226876317056,-0.10756536448642555,0.1662776582174488,0.38768943327477534,-0.0006704468987833802,0.16556967393800345,0.155364411988984,0.16222603429887394,-0.03552182187522123,0.4181232775029603,-0.23022982374649723,0.30399148125573544,-0.019261286007307594,-0.08308589132235743,0.2107957897580125,0.3646648400778201,-0.06935822708337278,-0.17563648113829927,-0.05877842102030394,0.448220694248291,-0.1267955239155754,0.25608306303710054,-0.019139380288981492,0.21203742017871127
Cerebellum_Crus1_L,0.06178544425287812,0.6919524911462319,0.45689026094082674,0.4528690061118938,0.6563589066947796,0.0706665308363234,0.4182032633949916,0.6121375961927067,0.5688063401743814,0.6009781350039387,0.7997849455737762,-0.10782587049290313,0.7947265420243429,-0.08561021827815161,0.42991561901363623,0.5329651585328332,0.11761836140073571,0.2732847376281275,0.543145397940095,0.49170515817952937,0.22582586312099812,-0.004904716418175267,0.6712347446945944,-0.10761025242820735,0.0899260166613111,0.12179609646937242,0.44265367936066713,0.6912541362849721,0.6889501661564693,0.5843019644954419,0.6915744777876593,0.557507601155487,0.17629205350007754,0.7902144915263112,0.0823953962906767,0.24706347897631312,0.3950213145001276,0.5120820702612474,0.05485914069031959,0.5901587626768583,-0.28895403098359157,0.4144744027582689,0.49562340233331303,0.406072527850326,-0.010202347806100031,1.0,0.6407549775886305,0.43770548461142506,0.2535753244714301,0.539826552395518,0.44468370995097,0.37906561275425077,-0.050334985845924905,0.6202165768090421,0.4237928415001788,0.3518408869354407,0.057617994537271844,0.4780399888038479,0.8211977926803661,-0.10016355055573872,-0.2521063504050711,-0.016459889919357085,0.29712217459781076,0.4286704004992308,0.3538358902246012,0.7942875003398923,-0.25496870338898,-0.1387335114607987,0.7113697255156527,0.5501820743425317,0.47307600997857174,0.5918449897958689,0.6875141477201184,0.7411007952873925,0.38462025815618184,0.4516080440639305,-0.25765403320251323,0.49274518073387547,0.7246860583919448,0.33783202960159286,0.3716788838029056,0.33503281722183853,0.13582118372774488,0.5527169040875497,0.6794637532763379,0.3968287750781535,-0.23917936889591926,-0.04190578948471757,0.46740938581502706,0.6576317513246158,0.2596200346867356,0.6309147339701444,0.534173001628049,0.43358982937152973,0.43166281923754174
Frontal_Sup_2_R,-0.04780773798138911,0.6239091508971799,0.5734054780312479,0.35123419685115015,0.659021224863394,0.12840397396260755,0.3652088057495394,0.5036300891777081,0.5729379021511277,0.6100131430466605,0.5379764782057351,-0.19730177800591922,0.6237462368303026,-0.050493980397477156,0.6087421309715424,0.5284054345496821,0.11602084531570583,0.30517880595117036,0.4226086194407023,0.7495209428687901,0.37710916565805325,0.033076414252803936,0.5227146972523802,-0.14811663272011674,0.02874736350808314,0.2640322923771728,0.5395066755950271,0.5177923687781246,0.6120452751843344,0.6683158627538613,0.4001242866140842,0.5888784629198481,0.009490858206208366,0.6098420556214775,0.3356556423386488,0.14672439612445576,0.25759861903938674,0.7483546275502516,0.11761135012356039,0.8846866267033892,-0.24114423181176783,0.5422222501044056,0.5566946353146986,0.5109199814951716,0.04497318148147459,0.6407549775886305,1.0,0.6866001218111922,0.2754270606525593,0.42845387260347806,0.5971833878126306,0.4709277669202315,0.03908983614942164,0.3406712050546596,0.4301034513188473,0.36782038757480107,0.09172193210638907,0.5242426267607481,0.5888435014556079,-0.07564198903587879,-0.16168692580291374,0.05680832813839108,0.415759200652915,0.5508873322554924,0.343351994766693,0.5617250214392379,-0.22112815783709494,-0.06722151564240307,0.506605141431144,0.5225698512201989,0.6034607787522469,0.34008152518384516,0.7036598334870894,0.6377410118630018,0.42269833812027185,0.6418293802570976,-0.16454578323294589,0.43126426214417396,0.6416581646663406,0.5193190239478354,0.48963203321906773,0.6214337333644673,0.3324786393292006,0.7328775354118394,0.6978613550586261,0.5678412822283442,-0.3005909796276622,-0.036613236813119295,0.6174046144505793,0.8991861834430812,0.4329789765589265,0.5929973400800128,0.5232001312603016,0.432330893319242,0.40420803206354894
Vermis_3,-0.005187258200648315,0.30878951043330916,0.2759976660790759,0.4857885551625269,0.8208742083612645,0.2566539890688706,0.37184979220270165,0.5322449852881612,0.4642638929192724,0.5715981461816262,0.4391770188219307,-0.05779775630170476,0.5406475128591548,-0.1210210120060068,0.5198857729915162,0.20242644647849814,0.08434293410759083,0.3192193733072033,0.28060691062478216,0.4606002917596735,0.4380310049205559,0.03898087697681421,0.2971837713914615,-0.12508224047612646,0.10578713323605109,0.06755890367519884,0.5736203745330223,0.43340990584426436,0.5061091631527784,0.7866630699758757,0.39736369720649867,0.4470706837623053,0.14163382015696255,0.4086510574015277,0.24204245833657698,0.2740188678491017,0.28286268651843155,0.3339310667052664,0.283403968519698,0.7566541745778594,-0.07343557789967596,0.1467814350680876,0.7285279616453192,0.6866866316719169,0.16925566241566295,0.43770548461142506,0.6866001218111922,1.0,0.3771183675944747,0.3187285241181982,0.8174177366906046,0.07963960744946316,0.03386016248989079,0.16230035847280438,0.053973076005590405,0.40662755601791484,0.3320183010363399,0.16189570153612506,0.455186416592007,-0.14718475389600394,-0.0998994152895212,0.035846161355964225,0.4255012733807413,0.2154631560660266,0.44254988912655446,0.49604763818227793,-0.19179928112957093,-0.1312129283668428,0.47206714243532416,0.27542229209928976,0.491871242855106,0.40302306876898886,0.5166005754034401,0.535579176365976,0.4257038639224041,0.5204293348161241,-0.058818150712998604,0.46934971276493404,0.5210182870027885,0.4903927907169483,0.24792788632572474,0.6691817945616815,0.49826432275728477,0.644924583430392,0.4701308584739212,0.609715167619632,-0.21060113256628785,-0.09593927484937888,0.4956387261102762,0.7251984676351615,0.3302488088051843,0.5775301779930662,0.45139202056914823,0.25962371696398695,0.4815299209655382
Raphe_D,-0.004952894715202503,0.3301571030613487,0.11950401418268825,0.2593044573221065,0.5242874703108437,-0.2246605999873019,0.3062222448586144,0.4847286142228232,0.3461518767644601,0.43832078427933163,0.41746980978736964,-0.08449997755676568,0.41644279388304306,-0.32472058964924777,0.3700454332890319,0.1580903979092226,0.0005650240865482182,0.4310982318302793,-0.12710758639502534,0.11231874340901689,0.35200108049498524,-0.3053801903420032,0.2622382824267192,-0.06676309486259704,0.04169257680313673,-0.04744984571672949,0.4830979443792408,0.4039720702253814,0.24275842958016713,0.23184171173870907,0.4721095594376411,0.15059110689022828,0.1879254250118342,0.16750768945558459,0.31479295483832015,0.058255726925401215,-0.044939982242018485,0.014289018036008955,0.26621427229366523,0.31930313331927634,-0.07607448102535927,0.1811822683331785,0.3439589513502127,0.3082037507571406,-0.14345925327701747,0.2535753244714301,0.2754270606525593,0.3771183675944747,1.0,0.31753513295465513,0.3549598059305974,-0.01452353062678248,-0.1687048766303694,0.16450736937505822,0.012541438527344033,0.5478768395383214,0.31221417541814545,0.21209376555855056,0.4106057360672731,-0.27937310449055747,-0.4088499174744887,-0.3739424869242783,0.5300406676464242,0.2218252367033969,0.2768839796109413,0.41194818677993333,-0.27947552857805247,-0.4246560582586465,0.2710365392994133,0.2452405593518768,0.3055742212149025,0.5443832455377167,0.36501412707815095,0.3570059888701171,0.06781709244244868,0.3015940465894515,-0.08168041469196949,-0.03389497320423096,0.2803654082706257,0.5181553756069515,0.12718301688385025,0.5026572599573552,0.4786955562296471,0.41048499652980647,0.33967330864737233,0.4453412387566262,-0.09786275469754836,0.05086142827349041,0.3810370970625429,0.34323307220548055,0.06232126328437966,0.3690046591601216,0.3244601598572089,0.19414126690524727,0.5678431018409763
Cerebellum_10_L,-0.08731510106970472,0.6663765300301399,0.4946098566358807,0.49391345218885174,0.4357501540048831,0.2041827680217751,0.36032098688037145,0.49220303386017294,0.6054583241524816,0.5765234886823456,0.49815527032019874,-0.11846894830044095,0.5457972858774116,0.08036208806893748,0.4036204056727703,0.4750370661749305,0.22614641816748685,0.5597723406880141,0.3528097451411303,0.29857536469722007,0.36564362847438375,-0.026976486462937765,0.440083930464417,0.001273075520339835,0.057098066146645,-0.01284003496467677,0.5333618466919582,0.4748643692492748,0.5691628868432408,0.4901897402882063,0.4596644811130529,0.62744962985989,0.32995933751338286,0.473492111294168,0.31613422033528077,0.2884567774088832,0.3582609941353791,0.26644785135719135,0.1515295829987437,0.4385093744381337,-0.025968745144646702,0.3871050063551444,0.5343593213712345,0.3542222516282577,0.12855523452186032,0.539826552395518,0.42845387260347806,0.3187285241181982,0.31753513295465513,1.0,0.42626086065999014,0.1922052037826737,0.13356735343155432,0.5996629772978257,0.1751172212533681,0.354221053049376,0.20482520737769652,0.461603806222638,0.6369166703925482,0.007926069859256953,-0.06887840082022317,-0.08593176391157299,0.2474004251935723,0.5330721445703415,0.3685580075908619,0.6034423056587243,-0.11598986655906136,-0.022116858101984428,0.4622143547984315,0.46211480958062695,0.5010824240266416,0.4069524430016702,0.5731568654623498,0.5879526052254966,0.45748788732163825,0.46390891230463377,-0.03601625927395845,0.19772049010259551,0.676741662330993,0.1631378655631925,0.47368162191055935,0.2706067486079679,0.2488335603457395,0.42337075620831877,0.41110318937525675,0.22869386128944472,-0.04308812681075273,0.11523579495488244,0.25510871246488637,0.3842221786270883,0.4177864034938965,0.2865480332593669,0.37613627351321566,0.3867516476964601,0.49246187903515887
Cerebellum_3_R,-0.02315614574670797,0.4207258430053452,0.3140346864879911,0.5280047486581392,0.6819146326590911,0.3210917232823385,0.37799758380535364,0.6124540222470902,0.5517520471407389,0.5894266818913041,0.4681026421263551,-0.06960288281111296,0.5512791700251521,-0.04986732816824228,0.46991209842314896,0.25952842165914164,0.1039320491414764,0.41604347401927405,0.29842725849069957,0.3712066065309059,0.4893076110500237,0.06212361158373395,0.2972759644216474,-0.08363759543182817,0.0801864064870815,0.059786097211424534,0.5268360490076556,0.4668981396448773,0.6114296895854581,0.789800747145835,0.38788330145844413,0.5338818978964848,0.16578748419663958,0.4214327828306737,0.27337826972328744,0.2779103487506198,0.37126463219953665,0.30250227229740584,0.2768206493930084,0.6170665603604181,-0.09588480092895937,0.20281714144743296,0.7756816826140686,0.7663744507029812,0.21060922716663946,0.44468370995097,0.5971833878126306,0.8174177366906046,0.3549598059305974,0.42626086065999014,1.0,0.08323224453960647,0.02420395875156884,0.19754578581674317,0.051060493234575066,0.40659157739219415,0.45816252008163627,0.2599177148654852,0.4703229346025381,-0.15806410746844698,-0.0691553622315403,-0.002742911158679618,0.5522370895111123,0.3161981000256742,0.4140616319850123,0.5240001709476635,-0.20809749572912972,-0.08423253784145006,0.5085646143676031,0.29828136500936353,0.5225223640072072,0.45101391067936275,0.471086848706632,0.5777711606117043,0.40748184156100054,0.4582274063362783,-0.029781481396366757,0.5420063849059407,0.5526802945190002,0.45500902720324193,0.2955979813354585,0.6119236812033553,0.461715004052952,0.5726640002586002,0.44189000549018165,0.4745618269889205,-0.24210997540656137,0.050948240607325626,0.3770394742514117,0.5618117336898028,0.3414232873790333,0.4931510947195023,0.5006938719493403,0.27091515008147465,0.5333071051046371
Postcentral_R,-0.16260230936097314,0.4320709789331375,0.33602266849519274,-0.2032299898098165,0.10602370890542095,-0.19877530336965352,0.06116860701346121,0.08314317926089965,0.2568175706653399,0.20204881381205722,0.21966349312720998,-0.17249795235433615,0.15385905327266225,0.11706703910414201,0.015270624021664944,0.6987912034328649,0.3254918724430681,-0.08855775202049898,0.28393321771839863,0.519830616226228,-0.07743965666681596,0.14849593549569104,0.5210111189019665,-0.03190528178703519,-0.020343172916464616,0.5040362067994462,0.0556567465639534,0.2845254498783925,0.20583916834106947,0.11582103579007022,0.07822488100125925,0.27287983581840813,-0.0737109106394128,0.395685897520619,0.1678805642932014,-0.16296324998365028,-0.07058378374522735,0.5367329979263203,-0.18513633718298889,0.27341093262092603,-0.11429664423201853,0.42048486670329593,-0.042653686601725326,0.02429249610443842,-0.19498745435196685,0.37906561275425077,0.4709277669202315,0.07963960744946316,-0.01452353062678248,0.1922052037826737,0.08323224453960647,1.0,-0.07471475570933422,0.3471427964353408,0.9540868265740642,-0.029727641806269536,-0.2512042865887224,0.39484542564172337,0.26165922390823704,0.035074378131745194,-0.10679399726697633,0.10465647856155096,-0.02027575074322768,0.614545020069054,-0.10556668313132113,0.205715041577234,0.011487996847746526,0.15840337831878312,0.053887469527699884,0.6627573184473214,0.10731906826959148,-0.12677423610355473,0.40719447304846845,0.1834894871689338,-0.007741440427902889,0.19534769189643783,-0.16858538291706007,0.11039310067912234,0.3098313531176569,0.07279614626698694,0.3844145498024337,0.24794702065197868,-0.16987005735427407,0.08981584758996505,0.5072756716266733,0.024697040281772,-0.2885772123327527,-0.1322928918666249,0.20587271706899804,0.3282435700543671,0.16662771008365188,0.22875136650840763,0.17520238158179896,0.21304635498794414,0.1121997786580353
Parietal_Sup_L,0.017941416859359544,0.028949579561404593,0.1798422459224126,0.1862664063616383,-0.04047712759872843,0.14157993935545302,0.18821944774982827,-0.04093446085089132,0.11112935075375534,-0.025580352094870442,0.03618758346338467,0.0037380382920428803,0.07821746642979584,0.14049187234979024,0.2560543303340482,0.062622972445884,0.09490622797009801,-0.0011754882066784425,0.010787781830539923,0.20168255380673755,0.021189240014749273,0.16052770349896836,0.18079016362180994,-0.020172362188743596,-0.05767069295732535,0.040290134715303995,0.17627339926692498,0.0568037023039779,0.1908283784735966,0.08827935207342799,0.08383806126336145,0.14317673083700275,0.274387021946841,0.1508295403878254,0.18434523956028753,0.414135666009399,0.2860746704861662,0.11718112929088347,0.17520740967655046,0.15117169098166355,0.31886500849770805,0.08966506561380404,0.050289527556304024,-0.031183387921741464,0.20955506040275815,-0.050334985845924905,0.03908983614942164,0.03386016248989079,-0.1687048766303694,0.13356735343155432,0.02420395875156884,-0.07471475570933422,1.0,0.272062275797481,-0.07679083906561246,-0.006300527572063068,-0.0036738423044512304,0.12993675003845562,0.08825141393754951,0.38059673131572896,0.2414075390983148,0.013060736762605248,-0.0005455926364486095,0.08279305720156527,0.11306994349067226,0.1077044774496592,0.48844823748676996,0.19239045300686966,0.1445233610326386,0.12830791238193603,0.2229991875533847,0.0485231796927801,0.0887707128476543,0.16514627282766958,0.08640656950230875,0.28505970099894345,0.30467580661596827,-0.14092259563390366,0.01360567907464055,0.0067049039636964255,0.18332529501341452,0.13900681642147694,0.00425467160353856,0.12706968973115398,0.12467305721986968,-0.05688549535920539,0.40124791180043595,-0.2509686863542954,-0.016949232679562394,0.07815342365920258,0.4035563812569217,0.10475499907979464,-0.26521099923962016,0.35597246567350366,-0.09069587125507365
