,Cerebellum_Crus2_L,Precuneus_R,Frontal_Inf_Orb_2_L,Thal_PuA_R,OFCant_L,Cerebellum_Crus1_R,Lingual_R,Amygdala_R,Thal_MGN_L,Cerebellum_9_L,SupraMarginal_L,Thal_VPL_R,Thal_MGN_R,Thal_IL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,ACC_pre_L,Temporal_Pole_Sup_R,Red_N_L,Vermis_10,Cuneus_L,Cingulate_Mid_L,Red_N_R,ParaHippocampal_L,Vermis_8,Frontal_Sup_2_R,OFClat_L,SN_pr_L,Putamen_L,Thal_IL_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Raphe_D,Insula_L,Frontal_Med_Orb_R,Hippocampus_R,Occipital_Sup_L,N_Acc_L,Temporal_Pole_Sup_L,Postcentral_L,Insula_R,Cerebellum_Crus2_R,Cerebellum_6_L,Cerebellum_10_R,Vermis_1_2,Thal_PuM_L,Thal_LGN_L,Angular_R,Cerebellum_3_L,ACC_sub_R,Heschl_R,Paracentral_Lobule_L,SN_pr_R,Thal_LP_L,Occipital_Inf_R,Caudate_R,Thal_VL_R,Amygdala_L,Heschl_L,Thal_VPL_L,Temporal_Mid_L,SN_pc_L,Rectus_R,Cingulate_Post_L,ACC_sub_L,Cerebellum_7b_R,SN_pc_R,Pallidum_L,ACC_sup_L,Angular_L,Fusiform_R,Putamen_R,VTA_L,Frontal_Med_Orb_L,ACC_pre_R,Olfactory_L,Frontal_Sup_2_L,Precentral_L,Precuneus_L,Frontal_Inf_Tri_L,Thal_PuL_R,Rolandic_Oper_L,Precentral_R,Calcarine_R,OFCpost_L,Thal_PuI_R,Cingulate_Mid_R,Hippocampus_L,Supp_Motor_Area_L,ParaHippocampal_R,OFClat_R,Rectus_L,Olfactory_R,Occipital_Inf_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Vermis_4_5,Thal_LGN_R,Supp_Motor_Area_R,Thal_Re_L,Vermis_7,Fusiform_L,Frontal_Sup_Medial_L,Thal_AV_R,Vermis_9,Paracentral_Lobule_R,Thal_MDl_L,Cuneus_R,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_3_R,Temporal_Pole_Mid_L,Thal_VL_L,Postcentral_R,Thal_PuI_L
SupraMarginal_L,0.00016250057646647226,0.3699886191649202,0.3433671523390157,0.002072593273795326,0.3708696472845687,0.43827782937932785,0.19539749499408093,0.023318109869037762,0.03572756505414967,0.29350137889835265,1.0,0.18826606158714612,-0.10807717685788006,0.15532738356905587,0.09509164912389528,0.2699623492957387,0.3635994590668466,0.3050404152339471,0.07590267834306666,0.28171472873115755,0.4363653197156237,0.3753544813005851,-0.03258949639508255,0.19024217099774782,0.21723788805446723,0.10893211284595364,0.1452510069849322,-0.005247018612974185,0.08581719284562428,0.19518257136424444,0.5511245862508353,0.4939149125867736,0.05725530237045898,0.3999400356308565,0.11026231063223735,0.21515291700109374,0.3736278965163694,-0.17371877737498703,0.28275334745036546,0.7993316664806854,0.27293488323107007,0.4086869502710454,0.2508287602057151,0.20019456976588848,0.23997386812856683,0.23965418252727383,0.4107248808105579,0.19537471578288207,0.23135785861183297,0.2897833984904759,0.5355489308420472,0.06996530444738867,0.10320509742453515,0.3925349365467199,-0.02023517183394644,0.2550919893553724,0.12539740969559354,0.1296398166463923,0.36980451762984073,-0.005714855274202801,0.2812353343408802,-0.07638650268048384,-0.007922038576683508,0.3122929361462045,0.2219448615716767,0.3357172525404825,0.05125938395525651,-0.02896747577859004,0.3498303891318508,0.43393527670636795,0.3869299263618699,0.0981571310535665,-0.04884947382057189,0.10385851089258186,0.21026625778171207,0.041122935404542794,0.4260124268111711,0.7019631201065177,0.31131277770631877,0.4781546078487875,0.3376843759181653,0.4082329532266675,-0.03756506384059892,0.3951804530206467,0.358664859978998,-0.2197387317432171,0.324425045259139,0.18307770410146812,0.31338197904418347,0.1562306835740758,0.22265416502293367,-0.04545034700177853,0.1483648418154301,-0.10903415715547965,0.22726125375662887,0.27946960577407093,0.07067379582631951,-0.05867279156556816,0.3134510853150798,0.20857421983940994,0.21908304292539146,0.14040338901233307,0.254550469400976,0.14817415493875452,0.32394936071050784,-0.06521473324682994,0.16649767808413193,0.09578172841246017,0.16999958486181432,0.05018758410736885,0.053770595406278966,-0.06824819519308198,0.16150614860568935,0.03596916172629855,0.1492454838083085
Thal_VPL_R,0.297585708331222,0.3496899176516461,0.1840500965994668,0.5713382028224864,0.19665939824044634,0.24824309464647176,0.5312765947713914,0.4297179560678879,0.17672913603074553,0.4101558252270702,0.18826606158714612,1.0,0.16018208486309343,0.5709208360879903,0.3435214403628996,0.23181327672735352,0.560442547330167,0.2714588013913882,-0.16429684911835626,0.47185639639797117,0.20329235168759588,0.19355597411331613,0.39922289531633287,0.47647136847834254,0.5612036328420809,0.37103969336606923,0.209726701370942,0.2937223165856608,0.3245786508325278,0.04078713598242571,0.3481545478784821,0.1256447999505719,0.5285333909025022,0.18114905778251555,0.4728896480686041,0.6214563356050553,0.05684539645372511,0.35357377124794237,0.2702316404988319,0.19378451163366095,0.3461547904708655,0.2776365764428048,0.48296518568649116,0.1632379275051512,0.4207886478228512,0.5422068282988812,0.3293976044920534,-0.09904247997556895,0.5143554548309895,0.310697929764864,0.15201882935912306,-0.0232883517094427,0.12399450175872823,0.1351232695151714,-0.07859594404555297,0.2510768247387319,0.6877075908744046,0.3359040667217993,0.13140916375808956,0.3051479042521292,0.40864591511963744,0.2697380574045315,0.3594768705659891,0.3945023735148191,0.25911518685565976,0.36289141264912655,0.06932219816459716,0.3527612145546543,0.2995927934757662,0.02866711891894675,0.43697978544649735,0.364031590683721,0.011222033795345273,0.37358227268544586,0.503204883359785,0.3648923007634207,0.42293534939037475,0.18654467551149825,0.40175796231626953,0.2414816029172905,0.33032650486334403,0.06772246836217277,-0.09095514478520073,0.39230964310938105,0.21684327055383734,0.4158546951861843,0.1586693746175383,0.504516294319033,0.1827644736309048,0.4223940414800158,0.252000144202803,0.3907634418275379,0.4430420918970146,0.17247032247773605,0.3443906551666503,0.14060644860350088,0.4759446266552453,0.09675541516049897,0.10060128874953035,-0.030194419171338454,0.2370416608859791,0.454527543838042,0.3205180220972325,0.49705185297852444,0.4642237740239474,0.012984179112832688,0.13498473530899868,0.11461026899877018,0.2884045034436594,0.27545524628787527,0.4848875846026397,0.2884010138230469,0.2565990512794334,-0.08869078341796394,0.33479238181881243
Thal_MGN_R,0.12609088690853426,0.04111556662885737,0.19142852899362958,0.3305274391005375,0.3226950424586239,0.07887342238758767,0.21260323776775633,0.3195841288882276,0.24455373253260015,0.2750523128142372,-0.10807717685788006,0.16018208486309343,1.0,0.09566693461483945,0.09681759527102565,0.19177584201206624,0.2468804562912341,0.22003629295569094,-0.007395814077035106,0.20160240453094536,0.1880177724385116,0.06458413499721462,0.23015737858158566,0.3863395423815558,0.27059613469168803,0.009490858206208366,0.24836543691298912,0.3263976297002056,0.3122593319041956,0.10965895948017562,0.06743617683549939,0.11714488072309122,0.1879254250118342,0.10160599932852747,0.5567981544913336,0.16965317660906332,0.3252809193217066,0.5361392142887151,0.24412351850937278,-0.019566623069878546,0.28738146812623316,0.1467886736971213,0.2938523049812936,0.41508152491807987,0.10642993801951228,0.17282769637162748,-0.07078736006499976,0.30321305051952696,-0.033706148540989876,0.1394465081604105,0.0031795122096426338,0.15828104983020452,0.1398915015748986,0.2220660684984646,0.3071481844816924,0.25573199876289404,0.33588968239479433,0.18044506149462056,0.023952027164084407,0.24626619264629726,0.366007548769228,0.358662071304472,0.34117673503219403,0.09268848054793369,0.2158904938787895,0.08370215704250798,0.06384997017895723,0.5819715921666204,0.18467941992998863,0.3466915867025044,0.19933258302009582,0.40455657162489617,-0.1310633447875979,0.46991772932770487,0.24503659908723638,0.499939079606248,0.006987202051504174,0.14369741317511953,0.05275905418400458,0.11183365012105886,0.07343591136361209,0.04415423348402667,-0.06430297817595483,0.11618075413237143,0.07934234552603248,0.4207393796196334,0.05101587962350416,0.3886864171884274,0.005961425141248882,0.23886504978150552,0.16112021437185206,0.33398564429661576,0.2905967556138892,-0.02149498602555335,0.005057282895236155,0.16472031308417417,0.11327065012304553,0.06108520270359467,-0.11955343309106828,0.015775816307307323,0.1940802232361801,0.2265044913932618,0.06483287784679986,0.06491693887226213,0.25077846779009644,-0.07972890795157855,0.18424686097432103,-0.06310296001181841,0.08274854151417492,0.2785203048580899,0.16578748419663958,0.3914840718738144,0.2777673966713552,-0.0737109106394128,0.24976891471060467
Thal_IL_R,0.21175751192250353,0.32691334071488154,0.17012451696706957,0.5347717277597523,0.3372839615516731,0.2626993366260326,0.43867533935914377,0.4171013585709905,0.25901380667323165,0.32820716790901056,0.15532738356905587,0.5709208360879903,0.09566693461483945,1.0,0.22193948709842554,0.33660702642929324,0.364491087986289,0.21317760194894284,0.06631658556896358,0.38684674279038167,0.27213888702259176,0.1848449216852491,0.419253449549176,0.4619593991693373,0.46012332988308335,0.3324786393292006,0.19822429333089786,0.30663097974387876,0.28212199214281336,0.09485260317313002,0.3040319975425865,0.18351702524684815,0.4786955562296471,0.15804781382064667,0.42772349679260996,0.6139152330418015,0.167565650073038,0.19087346502633937,0.2201731050851476,0.16807077196128622,0.21364229357546297,0.3776504924039266,0.30596778122413365,0.11005614905426855,0.328696271335849,0.4989525840194261,0.4146078170308369,-0.08543481241671612,0.5564443751786445,0.16590668990894636,0.16549195724798588,-0.05821421196103859,0.20175213986077836,-0.01098135264147181,-0.053540592867203175,0.2298326641793485,0.7362859743112563,0.36019685726258627,-0.022541252148318973,0.41434698798533215,0.3479828446447918,0.34918916612095313,0.3198017140372121,0.3521225675229343,0.10591526732291123,0.4198134247972496,0.0655884541023583,0.25408772388901685,0.15840900222492543,0.025023312066692057,0.3800445907192542,0.4919805635828435,0.03476873551321765,0.2970278629839454,0.47561221941342047,0.20993477338120606,0.3907200629386688,0.16779274275004247,0.37702925562785955,0.2824360774846672,0.3063730032844346,0.02106804144458077,-0.23164715136979375,0.2580886532884375,0.2235409647016679,0.35493476420302433,0.152948356362685,0.4746310977367614,0.1148548953750972,0.4897234773215451,0.2362808858051885,0.3056634749249755,0.4889736428557201,0.11345342435488281,0.34955908885791337,0.0801312078587942,0.5451188564593942,-0.01464540770711347,0.004565216231351878,0.0905112702806304,0.2378423722515808,0.4441398367095552,0.3765754758490285,0.35454739398314894,0.3587874688894526,0.0927858607048045,0.15670745283851922,-0.034335646336079405,0.342450114262681,0.3468466447429577,0.461715004052952,0.15802994996416136,0.30399148125573544,-0.16987005735427407,0.237500451207782
Cerebellum_7b_L,0.9324537451064856,0.6916384069303189,0.4450885296936304,0.11524379749037547,0.2502216603381735,0.7497642795927102,0.7582326079338227,0.01804831333274667,-0.037825000447645994,0.8040708027074326,0.09509164912389528,0.3435214403628996,0.09681759527102565,0.22193948709842554,1.0,0.5344686603948797,0.476505152066385,0.5956802297827427,-0.2573602603105491,0.6530244955668769,0.5047090794895295,0.7318964518775984,0.2551862127177025,0.18875380507833697,0.6534278959387151,0.6885689874808869,0.7217670050610773,0.3586555036959898,0.20569530990610246,-0.3833023046598642,0.5239435489794202,0.54660531383636,0.39210080926896046,0.42655185541044294,0.42463836055318943,0.2442285557543669,-0.37773248205567445,0.3182171904503757,0.6900881517500319,0.25601265137912826,0.6253602679110752,0.7482723658652837,0.8198968738111727,0.5164370582569474,0.4313965979532269,0.6697006707254427,0.2747989456466674,-0.3402446244233187,0.477052565361074,0.334979827658919,0.5104954395915223,-0.14508022890892616,0.386886201720239,0.62050139839697,-0.13869070948802778,0.2330203751764809,0.3628521057223773,0.0951660404109004,0.4990783998078043,0.28174456847303064,0.7285324923994505,0.3644497197424448,0.1251440936955497,0.830639997785883,0.29472688805896374,0.7971822708539849,0.45730449977240745,0.42309122829018236,0.6085835081509299,-0.32346620478424404,0.6834821548171055,-0.07867643577317436,0.02459401096265634,0.4990594875205381,0.5591849965910038,0.3758963044155523,0.6547157137618465,0.44829122823924256,0.7925163647382166,0.5258963233593693,0.4526941826346577,0.5185406099146735,0.4297115631820627,0.7883257977643611,0.21786638652014115,0.28256518650853724,0.6829010912881386,0.5360476421695485,0.499861203918546,0.30741029354956007,0.41778549697838196,0.6238574855692816,0.209912158389691,0.4999264200532905,0.7142315892316996,0.43975083672929133,0.687567601428509,-0.14752726722070628,0.5245430690357854,-0.17872842786903348,0.5571196927416097,0.5892342591728668,0.6583893743389433,0.5283716727019871,0.7034119776705646,0.07652866950605032,0.0363262666188274,0.04571112879697192,0.5612178565807306,-0.2373450641423364,0.5122433917377803,0.6780082973074799,-0.11676839497800827,0.3230389429781445,0.12344629837655187
Temporal_Pole_Mid_R,0.4781377807713816,0.4934641315480242,0.7151635296464343,0.12639085927978852,0.7080615555242891,0.6774343766972223,0.4536980020783571,0.18661480450300783,0.4101781954105923,0.6346945907037305,0.2699623492957387,0.23181327672735352,0.19177584201206624,0.33660702642929324,0.5344686603948797,1.0,0.5838189871461624,0.7238593370016472,0.22012427376803656,0.4717601194368478,0.5202993071739217,0.5932931584432634,0.3518839809740091,0.508595713364403,0.31749799513120297,0.5888784629198481,0.6325837278769427,0.42514754638600594,0.31091560693369225,0.17287467643169807,0.5116340167517369,0.6714018497038332,0.15059110689022828,0.6374475520999235,0.5776271127262772,0.5278982067325556,0.013464226507972826,0.33055648071087296,0.7565840508814884,0.4713623807529768,0.6995002157375032,0.657793640095583,0.63764942598371,0.5321254140147543,0.29497359964105063,0.5242231687754968,0.43546581496665765,-0.06699429908009942,0.4652257877548232,0.5612109688087844,0.5916290212764022,-0.046403808222085036,0.6200622239847249,0.4890649574196971,0.0488882457286078,0.6589097608498661,0.37743544517137045,0.3175905863968181,0.5665782065030006,0.3436538638446439,0.6755699917754183,0.5659458010072178,0.46378039649682606,0.5522695144641069,0.38456052488498454,0.6240085237628868,0.497705058358981,0.4915406103829621,0.6798009080988342,0.015923160070816872,0.7372632576522058,0.38386356586308557,0.07073701723905221,0.6436327296104496,0.5919426051121209,0.6121479623369563,0.5196668848319496,0.5553324098376111,0.4659466181402626,0.6616144445214861,0.5130258153178037,0.5693669313900921,0.33705097829237407,0.48314998237963547,0.6185963306652631,0.20407163671456013,0.5897883819079466,0.7189040230619581,0.5291342241433936,0.6555195567887419,0.5366941967633192,0.5512766502700887,0.510320330320988,0.24277827298468588,0.5715724642172364,0.5903119307228795,0.41949624218924253,0.12683390396167438,0.49206143941124075,0.2681690050548411,0.465620800300843,0.6862841663863862,0.6282655746289924,0.2891725879753329,0.4302065997938752,-0.05929560284721756,0.31796737024835564,0.018784751033797224,0.5811427476658328,0.30175454879274244,0.5338818978964848,0.7416771869737996,0.3197413303632022,0.27287983581840813,0.3063626598550785
ACC_pre_L,0.45291915736651306,0.4886611463695098,0.6515851675690902,0.33277205958945366,0.5883310252549337,0.5089431960590175,0.5621876580060692,0.439466340894461,0.3988795439088154,0.6059727725810783,0.3635994590668466,0.560442547330167,0.2468804562912341,0.364491087986289,0.476505152066385,0.5838189871461624,1.0,0.5824152269453924,-0.057320403264074254,0.5243886902998356,0.4464554045425734,0.5071605795905594,0.4177729931553004,0.6556861529686084,0.5291529006963067,0.6034607787522469,0.5599553923113457,0.4561610066785512,0.547512010422453,0.15421852196660657,0.6110034086541725,0.5105511837058103,0.3055742212149025,0.5907195692089132,0.7198219391225673,0.649606350533333,0.10385671767638747,0.44287641928860777,0.6706193008298966,0.4961700486744523,0.6554877351264781,0.4989745433465587,0.6352345190039648,0.34971744034073077,0.4060508323733502,0.5827618216422522,0.47139811555580685,-0.08701628581449712,0.5061282634423827,0.5350922197042594,0.4337150126722553,-0.06132408544788008,0.45773926144634103,0.45046356185311365,-0.11548363085840578,0.5601451458259505,0.5673194920248145,0.438144078540754,0.49082229855788223,0.4105756233595922,0.6681320856026136,0.509547365787252,0.475405560618397,0.5369685014192018,0.46326952820670814,0.48262853251333937,0.3844031959043262,0.5499106211613396,0.6698975718674729,0.12397635513438071,0.6258391281977334,0.4074777317224311,-0.05444545651508708,0.72807756167632,0.8184884847953298,0.6139391705234082,0.6668342304781049,0.524862456417274,0.49306699746675114,0.5515605596476163,0.4456405952890735,0.4472534557460006,0.1613988242529194,0.46061822922825285,0.6169067233725242,0.23504156391523406,0.4627758695607422,0.7295844562951281,0.5093112289956682,0.6710216485114434,0.5777495748443408,0.5599398955105611,0.5578538000631417,0.16777552275110155,0.5928381692351627,0.393327123947762,0.5345504558676439,0.18204348663971132,0.38768083106259754,0.07154190885373066,0.46128040334016224,0.6366354320858847,0.6290630039485383,0.5850746342169424,0.544411079931713,-0.0823415671059442,0.21656824646648123,0.10459564279397954,0.45908093096844704,0.2968713873357243,0.5225223640072072,0.5689952624512892,0.3355801191080108,0.10731906826959148,0.28063906550861434
Temporal_Pole_Sup_R,0.50900128477241,0.5796872427385871,0.735967783146388,0.1298126759436964,0.5652686611051004,0.6220229056223987,0.5480871487366005,0.07218504025850549,0.15223260245296466,0.6800759812999555,0.3050404152339471,0.2714588013913882,0.22003629295569094,0.21317760194894284,0.5956802297827427,0.7238593370016472,0.5824152269453924,1.0,-0.027561358105902278,0.6085837541086491,0.4880275273427827,0.7495699786128855,0.21957739272967017,0.262881568100505,0.3524982336984097,0.5568890816553752,0.6981844941706775,0.2314774562881081,0.26402641512836206,-0.060918068564467465,0.5021483286195932,0.6520887841809097,0.26279488000727214,0.8046631294959994,0.5266354938934633,0.3869847884192052,-0.08233451606714022,0.2429889683048481,0.9123988344362326,0.5097712520105073,0.8961603108234484,0.49896687608335677,0.695140617128468,0.5665724558123029,0.36820100524887067,0.5724144437829518,0.24122871507597476,-0.10716171514844977,0.26982813984204207,0.560111149904794,0.6933385919210346,-0.08604305239834083,0.2730564369311961,0.6765021023930425,-0.004371377579984789,0.5544989483811996,0.41863436030399875,0.3058223911837834,0.7349328478366264,0.09408626373793383,0.7554006960693638,0.30002654442499993,0.34082677790569177,0.6227684647104437,0.5654757794591884,0.5204260146924377,0.3305628803031704,0.3575232830884139,0.7482850960100856,-0.0032849814222415414,0.5981502577037253,0.1421492746949521,-0.058344676981670056,0.5442378043693685,0.6339230159386415,0.5458575293467626,0.5134237742639405,0.6506803374374222,0.5416237073458341,0.6029244863917756,0.6354744164384805,0.8038236820165349,0.5737465908170047,0.5848715128853579,0.6477099423740101,0.2351816597743194,0.7681813880097107,0.7463705397208741,0.507389715569287,0.34747418330179375,0.7019097986245129,0.5037229793458574,0.22519209107964314,0.17786884927157312,0.5285941792844207,0.7054484828272889,0.37702693238266055,0.029453550812619442,0.437453426678653,0.05990550043699118,0.3039836595194895,0.4406168679947469,0.5197099914465497,0.39438873203274105,0.5277814362566146,-0.0835120848271,0.23258252032849935,0.09097292106432175,0.6107911070807184,0.0948547105465779,0.36552018495151406,0.6537016634020484,0.07889484144502625,0.49906343939120806,0.14554870237013415
Red_N_L,-0.08941805821161289,-0.05182044488578555,0.0884259254885923,0.027007306877968127,0.31821907328859395,0.16776328206145427,-0.07771288740757668,0.14588617949739324,0.45678000431756394,-0.1273153392200635,0.07590267834306666,-0.16429684911835626,-0.007395814077035106,0.06631658556896358,-0.2573602603105491,0.22012427376803656,-0.057320403264074254,-0.027561358105902278,1.0,-0.05669989090977629,0.12256015738537138,-0.1843257071325259,0.09835374014223242,0.16303694019282208,-0.2647934728521252,-0.06722151564240307,-0.26851039168594687,-0.24420063551773258,0.08445312813887661,0.7610280248392917,-0.3424253483872024,-0.05553780887765473,-0.4246560582586465,0.04032469691212811,-0.17086135469199043,0.19515196530125886,0.46949389845689365,-0.24679462398490906,-0.1146102420743173,-0.0675102615088425,-0.04144005211777949,0.015747645003367956,-0.10099095621310743,0.11999796548457994,-0.40074308828067706,-0.3284028446954933,0.11146992766369225,0.3977604338605059,0.11056624084838788,0.28603575457170444,-0.08238935639990311,0.04703003742660545,0.2073082540762972,-0.22436545692544785,0.6044981600751058,0.41978513795153116,-0.04383805407775977,0.029680398800929528,-0.04674678459076925,0.1614977244335105,-0.17209894468522496,0.10641138000907173,0.19407312619965453,-0.2720568914339913,0.113204227636994,-0.1422142846552674,0.32818834786078765,-0.19042565823265908,-0.18898281360799937,0.21045064116229303,0.21682638565946383,0.31900914404065717,-0.027789810020827862,-0.14122855554498448,-0.016070645903766258,0.04481470443244044,-0.3103311002705598,-0.13928865284770503,-0.1814601095813376,-0.19984849753582706,-0.07280306407699408,-0.06995654046941395,0.06423611548421093,-0.06862224977051885,0.39750948063518404,-0.04657045461808156,-0.12435454725852704,0.1516085558425876,0.010796773397174268,0.26463933963256103,0.1681102754006046,-0.2665484014024114,0.34470448846941515,0.11501779226377062,-0.2150097506035409,0.2245277330856504,-0.2622422698549541,0.5261293709019117,0.0568560888892461,0.793028471659748,0.18944890435877784,0.1841647401790851,-0.1435156630846449,-0.39581850112105754,-0.23069640087000362,0.018825011290616235,0.5929911379983966,0.3067322187067055,0.016070983395204606,0.5396743153619185,-0.08423253784145006,-0.11459193548101343,0.6203023511382274,0.15840337831878312,-0.04895431406665835
Vermis_10,0.6448947931359362,0.627136462766775,0.431405649220572,0.3187002188809021,0.28462654645906493,0.6886795278319245,0.8432445609107279,0.355865383632339,0.1523046358223891,0.8551344526540523,0.28171472873115755,0.47185639639797117,0.20160240453094536,0.38684674279038167,0.6530244955668769,0.4717601194368478,0.5243886902998356,0.6085837541086491,-0.05669989090977629,1.0,0.512485689355467,0.6243009957084371,0.24956535366979732,0.3853919110145707,0.7549032699295029,0.5177923687781246,0.5455869367471462,0.2194906061268205,0.3360198938156488,-0.07282309200018483,0.4411155019115492,0.4662903939927753,0.4039720702253814,0.5210895725477915,0.5273391161323829,0.5018424366148345,0.012794650712595305,0.3036142971900315,0.6084145349202057,0.3324993733788355,0.6591472780679737,0.633207338495697,0.8324087821485959,0.6149592812459682,0.48676498980768457,0.6804060891074882,0.29661786945001,-0.08048579638771376,0.5712690610981337,0.46216243807783924,0.5161440228051917,-0.11647790885318474,0.1831741275263978,0.5315719374720177,-0.017519586147402868,0.3990378333769737,0.6081008749632173,0.3602785711798582,0.45481812503798286,0.2929160577467603,0.609403717241493,0.3197421078848564,0.2917144767856237,0.7156688712497455,0.40122175248995917,0.6304826744439761,0.2446837476289846,0.31038548393373366,0.5314219825181671,0.012975906659163833,0.7060039037769513,0.28822467578702077,-0.14416936529537536,0.5008276959811329,0.5839864702856028,0.41450611612500804,0.5301680267003375,0.49015666379905687,0.7430074108304078,0.4388309375378849,0.49840272292075394,0.47050018528997556,0.30388865020628625,0.7699207726646851,0.3473776628171475,0.26958827551235975,0.6258042845098533,0.6619337095551363,0.4123838560522348,0.405584252888495,0.40019745456993455,0.46060704368692057,0.3778724066237506,0.1916551282334383,0.5553871559455252,0.5298870155096412,0.6645428321226756,0.003992754041662979,0.3373288018849854,-0.013618796147573494,0.530789281243053,0.5078763855099764,0.5200822260169963,0.501913313687314,0.8476724256371175,0.04549432882957027,0.2577292109744086,0.11887258426392351,0.5032890708002569,0.13062233448937993,0.4668981396448773,0.4888157869609153,0.1793549600029759,0.2845254498783925,0.22089544356537763
